 5872 ; Облигация в 500 рейхсмарок. Третий Рейх ; 1937 ;  ;  ;  ; 9 ; rem16 ; 349 
 1189 ; Денга "Дозор". Иван III Васильевич ; 1462-1505 ;  ; Ag ; VF- ; 39 ; vladime ; 437 
 1190 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 24 ; ДиДаЛа ; 410 
 1191 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 11 ; yurrgen ; 228 
 1192 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 7 ; mysha78 ; 66 
 1193 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 15 ; imi ; 53 
 1194 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 9 ; росвет ; 160 
 1195 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 7 ; imi ; 68 
 1196 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 17 ; imi ; 73 
 1197 ; Копейка. Деформация ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 34 ; imi ; 57 
 1198 ; Копейка. Иван IV Грозный ; 1533-1584 ;  ; Ag ; F-VF ; 23 ; aleks555 ; 80 
 1199 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 11 ; imi ; 51 
 1200 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 19 ; imi ; 47 
 1201 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 50 ; doc2 ; 408 
 1202 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 17 ; dr.pas ; 68 
 1203 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 37 ; Jauho ; 82 
 1204 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 26 ; imi ; 82 
 1205 ; Денга "Дозор". Иван III Васильевич ; 1462-1505 ;  ; Ag ; F-VF ; 23 ; george56 ; 398 
 1206 ; Денга. Обломана ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F ; 22 ; y64 ; 262 
 1207 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 17 ; Деньги с кипра ; 97 
 1208 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 16 ; Xxzx ; 90 
 1209 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 13 ; RemTro ; 102 
 1210 ; Копейка. Деформация ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 11 ; RemTro ; 102 
 1211 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 9 ; Xxzx ; 96 
 1212 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 9 ; imi ; 97 
 1213 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 11 ; Xxzx ; 72 
 1214 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 9 ; Xxzx ; 113 
 1215 ; Копейка. Деформация ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 17 ; Xxzx ; 53 
 1216 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 18 ; zoom30 ; 90 
 1217 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 18 ; Xxzx ; 195 
 1218 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 6 ; sato ; 72 
 1219 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 29 ; Кузьминкин ; 113 
 1220 ; Копейка ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 10 ; kru69 ; 102 
 1221 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 7 ; Xxzx ; 72 
 1222 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 7 ; Xxzx ; 72 
 1223 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 7 ; sato ; 102 
 1224 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 14 ; Xxzx ; 100 
 1225 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 17 ; Xxzx ; 227 
 1226 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 13 ; samsung ; 105 
 1227 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Новгородский ден.двор ; Ag ; F-VF ; 25 ; Урса ; 521 
 1228 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Псковский ден.двор ; Ag ; F-VF ; 29 ; george56 ; 827 
 1229 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Псковский ден.двор ; Ag ; F-VF ; 13 ; doc2 ; 643 
 1230 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Московский ден.двор ; Ag ; F-VF ; 35 ; ДиДаЛа ; 567 
 1231 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Новгородский ден.двор ; Ag ; F-VF ; 21 ; aziya11 ; 367 
 1107 ; Лот монет России: 2 коп (4шт) ; 1797-1801 ;  ; Cu ; F-VF ; 27 ; струна5 ; 559 
 1108 ; Лот монет России: 2,1 коп, 10,5 пенни (17шт) ; 1830-1915 ;  ; Cu ; F-XF ; 36 ; Krips89 ; 867 
 1109 ; Лот монет России (8шт): 2к,1к, денга, полушка ; 1707-1819 ;  ; Cu ; F/G ; 25 ; nаttа ; 4533 
 1110 ; Лот монет России (4шт): 5к,3к ; 1831-1880 ;  ; Cu ; VG-F ; 7 ; indigo-rus ; 159 
 1111 ; Лот монет России: 1 копейка, денга, полушка, 10 пенни (21шт) ; 18-20 век ;  ; Cu ; VG/F ; 65 ; ligg ; 2184 
 1112 ; Лот монет России (46шт): денга ; 1730-1750 ;  ; Cu ; F-VF/VG ; 42 ; Василевс ; 1652 
 1113 ; Лот монет России (13шт): 5к,2к,1к, денга ; 1733-1914 ;  ; Cu ; XF/F+ ; 40 ; ligg ; 1704 
 1114 ; Лот монет России (12шт): 3к,2к,1к, 1/2к ; 1735-1916 ;  ; Cu ; F+/VG ; 25 ; soms ; 597 
 1115 ; Лот монет России: 3 копейки (8шт) ; 1867-1914 ;  ; Cu ; VG/F ; 16 ; indigo-rus ; 227 
 1116 ; Лот монет России и России для Финляндии  (9шт): 3к,10,5,1 пенни ; 1844-1917 ;  ; Cu ; VF+/VG ; 51 ; geracon2009 ; 1030 
 1117 ; Лот монет России: 2 копейки (11шт) ; 1876-1915 ;  ; Cu ; VG/F ; 24 ; soms ; 158 
 1118 ; Лот монет России (7шт): Копейка, денга ; 1758-1839 ;  ; Cu ; VG ; 16 ; asnik ; 1849 
 1119 ; Лот монет России: 2 копейки (16шт) ; 18,19 век ;  ; Cu ; VG/F ; 10 ; lll21 ; 368 
 1120 ; Лот монет России (6шт): 1к,денга, 1/4 копейки ; 1731-1856 ;  ; Cu ; F/VG ; 16 ; никсер ; 471 
 1121 ; Лот монет России (5шт): 2 копейки ; 1811-1814 ;  ; Cu ; F-VF/G ; 21 ; ligg ; 2717 
 1122 ; Лот монет России (12шт): 1 копейка ; 1894-1915 ;  ; Cu ; VG-F ; 13 ; ЕгорСГор ; 355 
 1123 ; Лот монет России: 1 копейка (10шт) ; 1897-1916 ;  ; Cu ; VG/F ; 25 ; soms ; 204 
 1124 ; Лот монет России (8шт): 2 копейки ; 1811-1830 ;  ; Cu ; VG-F ; 12 ; lll21 ; 838 
 1125 ; Лот монет России (6шт): 2 копейки ; 1757-1840 ;  ; Cu ; F/G ; 11 ; soms ; 232 
 1126 ; Лот монет России: 5,2,1 копейка, денга, полушка (6шт) ; 1735-1912 ;  ; Cu ; F-VF/VG ; 13 ; ligg ; 1925 
 1127 ; Лот монет России (7шт): 2к,1к, денга ; 1731-1843 ;  ; Cu ; F+/VG ; 38 ; федя ; 1020 
 1128 ; Лот монет России (9шт): 2,1 копейка ; 1758-1902 ;  ; Cu ; F+/VG ; 19 ; федя ; 571 
 1129 ; Лот монет России: 5,2,1 коп (7шт) ; 1763-1831 ;  ; Cu ; VG/G ; 11 ; soms ; 130 
 1130 ; Лот монет России (16шт): 1 копейка ; 1713-1842 ;  ; Cu ; G-VG ; 30 ; никсер ; 1620 
 1131 ; Лот монет России (8шт): 5к,2к,1к ; 1813-1880 ;  ; Cu ; F-VF/VG ; 18 ; ligg ; 861 
 1132 ; Лот монет России (21шт): полушка ; 1731-1737 ;  ; Cu ; G-F ; 28 ; федя ; 914 
 1133 ; Лот монет России (14шт): денга ; 1766-1909 ;  ; Cu ; G-VG ; 48 ; Василевс ; 906 
 1134 ; Лот монет России (20шт): денга ; 1731-1751 ;  ; Cu ; G-VG ; 24 ; федя ; 913 
 1135 ; Лот монет России (9шт): 2к,1к,денга, полушка ; 1711-1828 ;  ; Cu ; F/VG ; 22 ; nаttа ; 4723 
 1136 ; Лот монет России (4шт): 5к,2к,1 денга ; 1797-1864 ;  ; Cu ; VG ; 31 ; I am ; 2754 
 1137 ; Лот монет России: 5,3,2,1 копейка (6шт) ; 1788-1911 ;  ; Cu ; VG/G ; 61 ; ligg ; 7356 
 1138 ; Лот монет России (17шт): денга ; 1730-1750 ;  ; Cu ; G-VG ; 10 ; lll21 ; 612 
 1139 ; Лот монет России (15шт): 5к,3к,2к ; 1873-1913 ;  ; Cu ; VF-/F- ; 26 ; bars770 ; 718 
 1140 ; Лот монет России (8шт): 2 копейки, 1 копейка, денга ; 1731-1852 ;  ; Cu ; F-VF/VG ; 22 ; soms ; 745 
 1141 ; Лот монет России: 5 пенни (2шт) ; 1905,1908 ;  ; Cu ; F+ ; 7 ; soms ; 110 
 1142 ; Лот монет России (3шт): 2,1 копейка ; 1759,1817,1841 ;  ; Cu ; VG ; 53 ; soms ; 280 
 1143 ; Лот монет России (8шт): 1 копейка ; 1914 ;  ; Cu ; F-VF/VG ; 17 ; dron0506 ; 75 
 1144 ; Лот монет России (3шт): копейка, денга, полушка ; 1700,1705,1730 ;  ; Cu ; VG ; 63 ; ligg ; 1598 
 1145 ; Лот монет России (6шт): 2к,1к, денга, 1/4 копейки ; 1842-1909 ;  ; Cu ; F-VF/VG ; 22 ; soms ; 164 
 1146 ; Лот монет России (10шт): 1 копейка ; 1852-1866 ;  ; Cu ; G-VG ; 28 ; soms ; 776 
 1147 ; Лот монет России (10шт): полушка ; 1757-1843 ;  ; Cu ; G-F ; 32 ; Дон 70 ; 1124 
 1148 ; Лот монет России для Финляндии (12 шт): 10 пенни, 5 пенни, 1 пенни ; 1909-1917 ;  ; Cu ; AU/VF-XF ; 23 ; QSL ; 908 
 1149 ; Лот монет России для Финляндии (9 шт): 5 пенни ; 1908-1917 ;  ; Cu ; XF/VF+ ; 24 ; jag ; 408 
 1175 ; Денга ; 1425-1510 ; Псков ; Ag ; VF+ ; 85 ; oleg61 ; 20040 
 1176 ; Денга. Обломана ; 1420-1478 ; Великий Новгород ; Ag ; F-VF ; 65 ; Dr_VAK ; 2814 
 1177 ; Танга. Князь Олег Иванович. Деформация ; 1350-1402 ; Великое Княжество Рязанское ; Ag ; F+ ; 54 ; direktor18 ; 3300 
 1178 ; Танга. Князь Иван Федорович. Деформация ; 1427-1456 ; Великое Княжество Рязанское ; Ag ; F-VF ; 30 ; Petrogradka ; 4829 
 1179 ; Танга ; 1402-1427 ; Великое Княжество Рязанское. Федор Олегович ; Ag ; F-VF ; 30 ; Petrogradka ; 1836 
 1180 ; Денга. Князь Василий Иванович ; после 1456 ; Великое Княжество Рязанское ; Ag ; F-VF ; 64 ; direktor18 ; 4182 
 1181 ; Денга. Князь Василий Иванович ; после 1456 ; Великое Княжество Рязанское ; Ag ; F-VF ; 56 ; direktor18 ; 3162 
 1057 ; Полушка ; 1767 ; ЕМ ; Cu ; F ; 7 ; rirosrob ; 79 
 1058 ; Полушка ; 1768 ; ЕМ ; Cu ; F-VF ; 22 ; shknikolay ; 338 
 1059 ; Полушка ; 1768 ; КМ "Сибирь" ; Cu ; F-VF ; 57 ; 1879 ; 1107 
 1060 ; Полушка ; 1770 ; ЕМ ; Cu ; F+ ; 23 ; shknikolay ; 340 
 1061 ; Полушка ; 1797 ; АМ ; Cu ; VG ; 35 ; Ритм ; 1052 
 1062 ; 1/4 копейки ; 1840 ; СПМ ; Cu ; VF+ ; 25 ; 1879 ; 577 
 1063 ; 1/4 копейки ; 1841 ; СПМ ; Cu ; F-VF ; 28 ; Дон 70 ; 160 
 1064 ; 1/4 копейки ; 1842 ; ЕМ ; Cu ; VF+ ; 16 ; ssss ; 311 
 1065 ; 1/4 копейки ; 1842 ; СПМ ; Cu ; XF- ; 26 ; $$$ ; 867 
 1066 ; 1/4 копейки ; 1843 ; ЕМ ; Cu ; VF+ ; 33 ; double ; 1000 
 1067 ; Полушка ; 1850 ; ЕМ ; Cu ; F-VF ; 59 ; nemoYA ; 689 
 1068 ; 1/4 копейки ; 1873 ; ЕМ ; Cu ; VG ; 37 ; Дон 70 ; 2600 
 1069 ; 1/4 копейки ; 1893 ; СПБ ; Cu ; AU ; 26 ; nemoYA ; 5610 
 1070 ; 1/4 копейки ; 1897 ; СПБ ; Cu ; XF+ ; 9 ; Koubit ; 1347 
 1071 ; 1/4 копейки ; 1897 ; СПБ ; Cu ; XF+ ; 27 ; себер ; 1000 
 1072 ; 1/4 копейки ; 1898 ; СПБ ; Cu ; XF- ; 34 ; Так!!! ; 993 
 1073 ; 1/4 копейки ; 1898 ; СПБ ; Cu ; AU ; 21 ; 1879 ; 1224 
 1074 ; 1/4 копейки ; 1898 ; СПБ ; Cu ; VF- ; 32 ; pvg111 ; 592 
 1075 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; XF+ ; 33 ; Schwer ; 1134 
 1076 ; 10 грошей ; 1840 ; MW Рус.-Пол. ; Ag ; VF+ ; 43 ; Dentum ; 1326 
 1077 ; 10 грошей ; 1840 ; MW Рус.-Пол. ; Ag ; F ; 30 ; СВТ69 ; 202 
 1078 ; 1 грош ; 1823 ; IB Польша ; Cu ; VG ; 30 ; maksimus71 ; 1428 
 1079 ; 1 грош ; 1824 ; IB Польша ; Cu ; VG ; 19 ; Dentum ; 638 
 1080 ; 3 копейки "оккупация" ; 1916J ;  ; Fe ; F-VF ; 30 ; I am ; 416 
 1081 ; 2 копейки "Оккупация" ; 1916А ;  ; Fе ; XF ; 33 ; nemoYA ; 1022 
 1082 ; 10 пенни ; 1866 ; Финляндия ; Cu ; VF- ; 13 ; Ясер ; 201 
 1083 ; 10 пенни ; 1916 ; Финляндия ; Cu ; AU/XF ; 30 ; ZOLTAN333 ; 378 
 1084 ; 10 пенни ; 1916 ; Финляндия ; Cu ; XF- ; 23 ; ЕгорСГор ; 202 
 1085 ; 5 пенни ; 1875 ; Финляндия ; Cu ; F+ ; 5 ; papa168 ; 66 
 1086 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 6 ; Атлантик ; 51 
 1087 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF+ ; 25 ; ЕгорСГор ; 83 
 1088 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 9 ; Limbus ; 92 
 1089 ; 5 пенни. Вензель ; 1917 ; Финляндия ; Cu ; XF+ ; 32 ; LVIMU ; 273 
 1090 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF+ ; 22 ; SD315 ; 282 
 1091 ; 1 пенни ; 1914 ; Финляндия ; Cu ; AU ; 13 ; strutikut ; 183 
 1092 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 17 ; strutikut ; 204 
 1093 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF+ ; 14 ; Атлантик ; 102 
 1094 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 21 ; ignis ; 114 
 1095 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 13 ; strutikut ; 102 
 1096 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 9 ; soms ; 59 
 1097 ; Лот монет России: 10,5 коп (8шт) ; 1785-1876 ;  ; Cu ; G-VF ; 31 ; федя ; 453 
 1098 ; Лот монет России: 3 коп (12шт) ; 1854-1908 ;  ; Cu ; G-VF ; 48 ; vituzik ; 726 
 1099 ; Лот монет России: 2 коп (33шт) ; 1763-1914 ;  ; Cu ; G-VF ; 22 ; lll21 ; 1024 
 1100 ; Лот монет России: 1 коп (46шт) ; 1828?-1914 ;  ; Cu ; G-VF ; 64 ; yurrgen ; 1025 
 1101 ; Лот монет России: денга, полушка (17шт). Отверстие ; 1730-1812 ;  ; Cu ; G-VF ; 13 ; ligg ; 572 
 1102 ; Лот монет России: 5 копеек (9шт) ; 18,19 век ;  ; Cu ; VG/F ; 34 ; vic2 ; 816 
 1103 ; Лот монет России (9шт): 2 копейки ; 1812-1818 ;  ; Cu ; VG-F ; 26 ; dima85 ; 255 
 1104 ; Лот монет России (8шт): 2 копейки ; 1757-1795 ;  ; Cu ; VG-F ; 23 ; ligg ; 1007 
 1105 ; Лот монет России (8шт): 2 копейки ; 1757-1773 ;  ; Cu ; VG-F ; 14 ; soms ; 1046 
 1106 ; Лот монет России (9шт): 2 копейки ; 1838-1915 ;  ; Cu ; G-VG ; 15 ; lll21 ; 567 
 1007 ; 1/2 копейки ; 1841 ; ЕМ ; Cu ; F-VF ; 21 ; g.s.g ; 125 
 1008 ; 1/2 копейки ; 1842 ; СПМ ; Cu ; VF+ ; 46 ; 1879 ; 507 
 1009 ; 1/2 копейки ; 1843 ; ЕМ ; Cu ; VF ; 19 ; росвет ; 200 
 1010 ; 1/2 копейки ; 1845 ; СМ ; Cu ; F-VF ; 9 ; росвет ; 160 
 1011 ; Денежка ; 1851 ; ЕМ ; Cu ; F ; 9 ; росвет ; 73 
 1012 ; Денежка ; 1854 ; ЕМ ; Cu ; VF ; 22 ; Димыч ; 365 
 1013 ; Денежка ; 1855 ; ЕМ ; Cu ; VF+ ; 30 ; 1879 ; 324 
 1014 ; Денежка ; 1858 ; ЕМ ; Cu ; F+ ; 8 ; RemTro ; 171 
 1015 ; Денежка ; 1860 ; ЕМ ; Cu ; XF ; 21 ; AlexdavR ; 4647 
 1016 ; 1/2 копейки ; 1887 ; СПБ ; Cu ; XF+ ; 37 ; Petrogradka ; 3226 
 1017 ; 1/2 копейки ; 1892 ; СПБ ; Cu ; XF ; 37 ; AlexdavR ; 2499 
 1018 ; 1/2 копейки ; 1897 ; СПБ ; Cu ; XF ; 34 ; Rober ; 466 
 1019 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; XF+ ; 27 ; Rober ; 567 
 1020 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; XF ; 45 ; Lucky 74 ; 408 
 1021 ; 1/2 копейки ; 1900 ; СПБ ; Cu ; AU ; 33 ; Petrogradka ; 5000 
 1022 ; 1/2 копейки ; 1900 ; СПБ ; Cu ; VF-XF ; 33 ; Oleht ; 1209 
 1023 ; 1/2 копейки ; 1908 ; СПБ ; Cu ; XF- ; 15 ; Koubit ; 1020 
 1024 ; 1/2 копейки ; 1908 ; СПБ ; Cu ; VF+ ; 21 ; 1879 ; 1020 
 1025 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; XF ; 22 ; Nik74 ; 133 
 1026 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; AU ; 53 ; Nik74 ; 238 
 1027 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; VF-XF ; 13 ; росвет ; 114 
 1028 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; AU ; 17 ; Nik74 ; 216 
 1029 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF ; 39 ; nemoYA ; 206 
 1030 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 23 ; Nik74 ; 140 
 1031 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 22 ; nemoYA ; 136 
 1032 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; AU ; 12 ; Nik74 ; 206 
 1033 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 22 ; Nik74 ; 153 
 1034 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; XF ; 16 ; imi ; 123 
 1035 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; XF ; 21 ; Nik74 ; 143 
 1036 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; XF+ ; 21 ; Nik74 ; 166 
 1037 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; XF ; 25 ; Lucky 74 ; 308 
 1038 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; AU ; 27 ; Drill ; 665 
 1039 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; XF+ ; 15 ; Smotritel ; 514 
 1040 ; 1/2 копейки ; 1915 ;  ; Cu ; VF ; 18 ; гоша334 ; 193 
 1041 ; 1/2 копейки ; 1915 ;  ; Cu ; XF+ ; 20 ; Nik74 ; 258 
 1042 ; 1/2 копейки ; 1915 ;  ; Cu ; XF+ ; 17 ; гоша334 ; 308 
 1043 ; Полушка ; 1730 ; Орёл 1730 г. ; Cu ; F ; 15 ; nemoYA ; 227 
 1044 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; F ; 7 ; nemoYA ; 75 
 1045 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F+ ; 5 ; росвет ; 57 
 1046 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F+ ; 11 ; 50 $ 50 ; 55 
 1047 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VF- ; 13 ; кs ; 203 
 1048 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F- ; 9 ; мошненко25 ; 21 
 1049 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VG ; 11 ; dron0506 ; 30 
 1050 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; F- ; 9 ; nemoYA ; 37 
 1051 ; Полушка ; 1738 ; Орёл 1730 г. ; Cu ; F-VF ; 15 ; dsa ; 206 
 1052 ; Полушка ; 1741 ; Орёл 1730 г. ; Cu ; F ; 25 ; nemoYA ; 828 
 1053 ; Полушка ; 1746 ; Орёл 1744 г. ; Cu ; VG ; 12 ; Jauho ; 122 
 1054 ; Полушка ; 1749 ; Орёл 1748 г. ; Cu ; VG ; 9 ; Andrei2007 ; 110 
 1055 ; Полушка ; 1750 ; Орёл 1748 г. ; Cu ; F- ; 25 ; volna ; 560 
 1056 ; Полушка ; 1740? ; Орёл 1730 г. ; Cu ; F ; 10 ; Урса ; 192 
 957 ; Копейка ; 1912 ; СПБ ; Cu ; VF+ ; 7 ; Ритм ; 40 
 958 ; Копейка ; 1913 ; СПБ ; Cu ; VF+ ; 9 ; Ритм ; 52 
 959 ; Копейка ; 1913 ; СПБ ; Cu ; XF- ; 24 ; 1879 ; 51 
 960 ; Копейка ; 1913 ; СПБ ; Cu ; XF ; 11 ; 1879 ; 35 
 961 ; Копейка ; 1914 ; СПБ ; Cu ; XF ; 25 ; 1879 ; 45 
 962 ; Копейка ; 1914 ; СПБ ; Cu ; XF+ ; 26 ; 1879 ; 84 
 963 ; Копейка ; 1915 ;  ; Cu ; AU ; 31 ; Agava ; 320 
 964 ; Копейка ; 1915 ;  ; Cu ; VF+ ; 3 ; Zигмунт ; 21 
 965 ; Копейка ; 1915 ;  ; Cu ; AU ; 29 ; феникс55 ; 550 
 966 ; Копейка ; 1915 ;  ; Cu ; VF-XF ; 7 ; Rober ; 43 
 967 ; Копейка ; 1916 ;  ; Cu ; VF+ ; 33 ; kalash79 ; 100 
 968 ; Денга ; 1712 ;  ; Cu ; VF- ; 46 ; Недорого ; 1529 
 969 ; Денга ; 1730 ;  ; Cu ; F+ ; 21 ; serj890 ; 403 
 970 ; Денга ; 1731 ;  ; Cu ; VF ; 73 ; Данила ; 1377 
 971 ; Денга ; 1731 ;  ; Cu ; F+ ; 8 ; imi ; 58 
 972 ; Денга ; 1731 ;  ; Cu ; VF ; 55 ; Boom ; 1000 
 973 ; Денга ; 1735 ;  ; Cu ; F ; 9 ; 50 $ 50 ; 216 
 974 ; Денга ; 1735 ;  ; Cu ; F-VF ; 8 ; imi ; 42 
 975 ; Денга ; 1736 ;  ; Cu ; F+ ; 5 ; росвет ; 51 
 976 ; Денга ; 1737 ;  ; Cu ; F+ ; 19 ; И58 ; 47 
 977 ; Денга ; 1737 ;  ; Cu ; F+ ; 19 ; tarbarmoshka ; 159 
 978 ; Денга ; 1738 ;  ; Cu ; F-VF ; 7 ; aleksius ; 41 
 979 ; Денга ; 1739 ;  ; Cu ; F-VF ; 11 ; Бабуин ; 78 
 980 ; Денга ; 1740 ;  ; Cu ; F ; 9 ; росвет ; 95 
 981 ; Денга ; 1741 ;  ; Cu ; F-VF ; 30 ; валера ; 91 
 982 ; Денга ; 1743 ;  ; Cu ; F-VF ; 13 ; Димыч ; 90 
 983 ; Денга ; 1744 ;  ; Cu ; F ; 7 ; росвет ; 118 
 984 ; Денга. Брак чеканки ; 1745 ;  ; Cu ; F+ ; 32 ; NSN ; 1203 
 985 ; Денга ; 1746 ;  ; Cu ; F+ ; 3 ; Andrei2007 ; 51 
 986 ; Денга ; 1747 ;  ; Cu ; F+ ; 3 ; Сгеней ; 43 
 987 ; Денга ; 1748 ;  ; Cu ; F ; 3 ; rirosrob ; 33 
 988 ; Денга ; 1749 ;  ; Cu ; F-VF ; 5 ; innatur ; 51 
 989 ; Денга ; 1750 ;  ; Cu ; F ; 8 ; artur24 ; 51 
 990 ; Денга ; 1750 ;  ; Cu ; F-VF ; 19 ; dron0506 ; 50 
 991 ; Денга ; 1751 ;  ; Cu ; F ; 16 ; dron0506 ; 50 
 992 ; Денга. Брак чеканки ; 1753 ;  ; Cu ; F ; 38 ; NSN ; 1147 
 993 ; Денга. Брак чеканки ; 1753 ;  ; Cu ; F ; 25 ; AlexdavR ; 340 
 994 ; Денга ; 1754 ;  ; Cu ; F ; 13 ; double ; 196 
 995 ; Денга ; 1754 ;  ; Cu ; F ; 32 ; AlexdavR ; 187 
 996 ; Денга ; 18 век ;  ; Cu ; F+ ; 15 ; Сгеней ; 420 
 997 ; Денга ; 1759 ;  ; Cu ; VG ; 10 ; валера ; 141 
 998 ; Денга ; 1766 ; ЕМ ; Cu ; F ; 43 ; Урса ; 231 
 999 ; Денга ; 1768 ; ЕМ ; Cu ; F- ; 15 ; росвет ; 207 
 1000 ; Денга ; 1789 ; ЕМ ; Cu ; G ; 29 ; rirosrob ; 135 
 1001 ; Деньга ; 1811 ; ИМ МК ; Cu ; VG ; 28 ; dsa ; 674 
 1002 ; Деньга ; 1819 ; ЕМ НМ ; Cu ; F ; 5 ; росвет ; 204 
 1003 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; F ; 7 ; росвет ; 115 
 1004 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; XF- ; 35 ; Данила ; 826 
