 6621 ; Крест нательный, серебро. ;  ;  ; Ag925 ;  ; 26 ; vit2503 ; 4162 
 1002 ; Медаль. Польским морякам - верным сыновьям родины. Конвой до Мурманска. D-69мм ;  ;  ; Ж/м ; VF-XF ; 52 ; Бигимот ; 1019 
 1003 ; Медаль. Омский ССРЗ им. 60-летия октября. D-60мм ;  ;  ; Al ; XF+ ; 14 ; allur65 ; 114 
 1004 ; Медаль. А. Радищев. 1749-1802. D-60мм ;  ;  ; Al ; XF ; 7 ; жених ; 58 
 1005 ; Медаль. 60 лет Совторгфлоту-Морфлоту. D-60мм. Заделано отверстие ; 1984ЛМД ;  ; Ж/м ; F+ ; 35 ; barbos ; 101 
 1006 ; Медаль. Юбилей 60 лет. D-65мм ;  ;  ; Ж/м ; XF ; 8 ; Ринго ; 17 
 1007 ; Плакета Питерские рабочие одни из лучших отрядов рабочего класса России. Р-ры 47х47мм. В пластиковой коробке ;  ;  ; Al ; AU ; 30 ; allur65 ; 141 
 1008 ; Медаль Кольчугинский ордена Трудового красного знамени завод им. С. Орджоникидзе. D-77мм ;  ;  ; Al ; XF ; 28 ; barbos ; 139 
 1009 ; Медаль. В память 250-летия основания Ленинграда. Медальер: Н. Соколов. D-75мм ;  ;  ; Ж/м ; XF ; 46 ; Zoltan 333 ; 3400 
 1010 ; Медаль. Санкт-Петербург. Медальер: Волкова. D-46мм ; ЛМД ;  ; Ж/м ; AU ; 9 ; LEXAI ; 357 
 1011 ; Медаль. 750 лет - Битва на Неве. Медальер: Р. Харитонов. D-53мм ; 1990ЛМД ;  ; Ж/м ; AU ; 39 ; allur65 ; 514 
 1012 ; Медаль 50 лет Стахановскому движению Медальер А.Козлов D-60мм ; 1989ЛМД ;  ; Ж/м ; XF- ; 28 ; kivikotti ; 523 
 1013 ; Медаль Основание професиональных пожарных команд Медальер Л.Леонова D-60мм ; ЛМД ;  ; Ж/м ; AU/XF ; 36 ; LEXAI ; 1253 
 1014 ; Медаль. В память тысячелетия крещения Руси 1988г. D-70мм. В коробке ;  ;  ; Ж/м ; AU ; 46 ; LEXAI ; 691 
 1015 ; Медаль. Гидропроекта им. С.Я. Жука. D-80мм. В пластиковой коробке ;  ;  ; Al ; XF+ ; 33 ; Zoltan 333 ; 467 
 1016 ; Медаль. Адмиралтейство. Ленинград. D-54мм ; ЛМД ;  ; Al ; XF ; 30 ; Dmitriy-23 ; 253 
 1017 ; Медаль. Динамо. Ленинградская организация 1924-1984. D-60мм ; ЛМД ;  ; Al ; XF- ; 17 ; LEXAI ; 355 
 1018 ; Медаль. Государственный академический театр драмы им. А.С. Пушкина. Ленинград. D-54мм ; ЛМД ;  ; Al ; AU ; 38 ; Dmitriy-23 ; 252 
 1019 ; Медаль. Ростральные колонны и здание центрального военно-морского музея. Ленинград. D-54мм ; ЛМД ;  ; Al ; XF+ ; 22 ; ъъ ; 180 
 753 ; Монета средневековая. М-0,68гр ;  ;  ; Cu ; G ; 5 ; Dahan ; 58 
 754 ; Монета средневековая. М-2,31гр ;  ;  ; Cu ; G ; 21 ; Dahan ; 171 
 755 ; Монета. Восток. М-3,02гр ;  ;  ; Ag ; VF ; 56 ; cunde42 ; 2358 
 756 ; Монета. Восток. М-2,87гр ;  ;  ; Ag ; F-VF ; 27 ; армавир ; 591 
 757 ; Монета. Восток. М-1,45гр ;  ;  ; Ag ; F+ ; 25 ; армавир ; 506 
 758 ; Драхма. Сасаниды, Пероз I. М-2,45гр ; 457-483 ;  ; Ag ; F ; 34 ; cunde42 ; 2601 
 759 ; Монета. Восток ;  ;  ; Ag ; F ; 5 ; aziya11 ; 115 
 760 ; 1/4 эре. Швеция ; 1635 ;  ; Cu ; VF- ; 38 ; slemnum ; 276 
 761 ; 1/4 эре. Швеция ; 1636 ;  ; Cu ; F+ ; 18 ; dimam_kz ; 203 
 762 ; Монета средневековая. М-2,96гр ;  ;  ; Сг ; VG ; 26 ; DPSKR ; 227 
 763 ; 2 тенги. Хорезм, Хивинское х-во. Хан Сейнд Мухаммад (1272-1282г.х.). М-3,11гр ; 1280г.х. (1859/60) ;  ; Ag ; F+ ; 41 ; Изид ; 2948 
 764 ; 1 тенга. Хорезм, Хивинское х-во. Хан Мейид Мухаммад Рахим (1282-1328г.х.). М-3,15гр ; 1287 г.х. ;  ; Ag ; F+ ; 57 ; Tilla ; 2091 
 765 ; 1 мири. Самарканд. Суюргатмыш хан и Амир Тимур (Тамерлан) ; 783 г.х. ;  ; Ag ; F- ; 47 ; армавир ; 1479 
 766 ; Акче. Золотая Орда. Хан Ибак ((Сайид Ибрахим). Последний хан ЗО, совершивший поход на Поволжье ;  ;  ; Ag ; F ; 45 ; Изид ; 2000 
 767 ; Монета. Золотая Орда, Тибриз. Хан Джанибек. Поход в Персию и захват Азербайджана в 757-758 г.х. ; 758 г.х. ;  ; Ag ; F+ ; 53 ; тихуан ; 4647 
 768 ; Монета. Золотая Орда, Сарах (Серах). Хан Джанибек. Поход в Персию и захват Азербайджана в 757-758 г.х. ; 757 г.х. ;  ; Ag ; VG ; 31 ; Cherpoy ; 4103 
 769 ; Монета. Золотая Орда. Хан Джанибек. Имя по Уйгурски. Последний год чекана 745г.х. ;  ;  ; Ag ; F+ ; 49 ; Mikola_1 ; 906 
 770 ; Монета. Золотая Орда, Орда. Хан Мухаммад ; 773 г.х. ;  ; Ag ; F+ ; 37 ; Mikola_1 ; 330 
 771 ; Монета. Золотая Орда, Азак. Хан Шадибек ;  ;  ; Ag ; F ; 42 ; Бигль ; 308 
 772 ; Монета. Золотая Орда, Орду. Хан Мухаммад ; 772 г.х. ;  ; Ag ; F+ ; 74 ; mokscha ; 567 
 773 ; Монета. Золотая Орда, Сарай ал Махруса. Хан Токтубек (Токта) ; 710 г.х. ;  ; Ag ; F ; 25 ; Бигль ; 306 
 774 ; Монета. Золотая Орда, Сарай. Хан Узбек ;  ;  ; Ag ; F ; 23 ; 69МАВ ; 294 
 775 ; Монета. Золотая Орда, Крым. Хан Дервиш. Идику (Эдигей) ;  ;  ; Ag ; F ; 39 ; Mikola_1 ; 816 
 776 ; Монета. Золотая Орда, Орда Муаззам. Хан Мухаммад ;  ;  ; Ag ; F ; 13 ; 1упр.46 ; 199 
 777 ; Монета. Золотая Орда, Иль Уй Муаззам. Хан Мухаммад. Аверс в 4 строки ;  ;  ; Ag ; F ; 11 ; Бигль ; 223 
 778 ; Монета. Золотая Орда, Хорезм. Хан Джанибек ; 744 г.х. ;  ; Ag ; F+ ; 34 ; Mikola_1 ; 407 
 779 ; Монета. Золотая Орда, Хорезм. Хан Бердибек ; 760 г.х. ;  ; Ag ; F+ ; 53 ; Пограничник ; 567 
 780 ; Монета. Золотая Орда. Хан Берке (чеканил от имени Верховного каана Ариг Буги) в Булгаре. Тамга Ариг Буги ;  ;  ; Ag ; F- ; 41 ; Изид ; 1009 
 781 ; Монета. Золотая Орда, Крым. Хан Тула-Буга ; 686 г.х. ;  ; Ag ; F+ ; 60 ; Mikola_1 ; 1331 
 782 ; Монета. Золотая Орда, Крым. Хан Токту Бек (Токта) ; 690 г.х. ;  ; Ag ; VF ; 78 ; креативчик ; 1258 
 783 ; Монета. Золотая Орда, Булгар. Хан Шадибек ;  ;  ; Ag ; F- ; 51 ; A2KOT ; 366 
 784 ; Монета. Золотая Орда, Сад. Хан Токтамыш ;  ;  ; Биллон ; VG ; 15 ; Бигль ; 99 
 785 ; Монета. Золотая Орда, Азак. Хан Улу Мухаммад ;  ;  ; Ag ; F ; 32 ; белгород поиск ; 555 
 786 ; Монета. Золотая Орда, Урду. Хан Дервиш ; 819-822 г.х. ;  ; Ag ; F ; 17 ; белгород поиск ; 333 
 787 ; Монета. Золотая Орда, Булгар от имени Ан-Насира. Хан Бату (сын Чингис хана) ;  ;  ; Ag ; F+ ; 37 ; Baron05 ; 3060 
 788 ; Монета. Золотая Орда, Булгар. Хан Чекре ; 817-819 г.х. ;  ; Ag ; F ; 39 ; 1упр.46 ; 351 
 789 ; Мордовка. M-0,84г. ;  ;  ;  ; F ; 21 ; Бигль ; 89 
 790 ; Лот монет Золотой Орды, Булгар. Хан Дервиш (9шт) ; 819-822 г.х. ;  ; Ag ; VG/F- ; 26 ; белгород поиск ; 1258 
 791 ; Лот монет Золотой Орды, Булгар без Тамги. Хан Мухаммад (7шт) ;  ;  ; Ag ; VG/F- ; 31 ; Папа Свин ; 955 
 792 ; Лот монет Золотой Орды, Булгар с 3-ногой Тамгой. Хан Мухаммад (10шт) ;  ;  ; Ag ; VG/F- ; 27 ; белгород поиск ; 1836 
 793 ; Лот монет Золотой Орды, Булгар (12шт) ; 15в ;  ; Ag ; VG/F- ; 33 ; Cherpoy ; 925 
 794 ; Лот монет Монгольской империи: 3 шт. ; 1208-1259 ;  ; Cu ; G ; 31 ; murka1973 ; 351 
 795 ; Лот античных монет: 9 шт. ;  ;  ; Cu ; G ; 5 ; 3457896 ; 111 
 796 ; Лот монет Шемахинского ханства: дирхем (10шт) ; 16в ;  ; Ag ; F/F+ ; 23 ; cunde42 ; 1022 
 797 ; Лот монет Золотой Орды (10шт): пул ;  ;  ; Cu ; VG ; 13 ; aziya11 ; 566 
 798 ; Лот монет Золотой Орды (5шт): пул ;  ;  ; Cu ; VG ; 17 ; Бигль ; 294 
 966 ; Медаль. В память Крымской войны 1853-1856гг. D-28мм ;  ;  ; Br ; VF+ ; 53 ; masterovoi ; 2070 
 967 ; Медаль В память 1000-летия России D-34мм ;  ;  ; Br ;  ; 39 ; душа84 ; 1372 
 968 ; Медаль В память 1000-летия России D-28мм ;  ;  ; Br ;  ; 34 ; Sintez ; 969 
 969 ; Медаль. В память освобождения крестьян. 1861. D-35мм ;  ;  ; Б/м ; F- ; 20 ; chipil8 ; 800 
 703 ; Обол. Пантикапей. Перисад I. M-11,25г. ; 314-310 до н.э. ;  ; Cu ; VG ; 46 ; МАХАЙРА ; 2811 
 704 ; Тетрахалк. Пантикапей. Спарток III. M-7,15г. ; 294-284 до н.э. ;  ; Cu ; VF ; 44 ; а1945 ; 2811 
 705 ; Двойной денарий. Боспорское царство. Совромат II. M-11,25г. ; 174-210 ;  ; Cu ; VG ; 31 ; армавир ; 1572 
 706 ; Асс. Римская Республика. Монетарий: Furius Purpureo. Голова двуликого Януса/ Прора вправо, монограмма. М-22,72гр ; 169-157 гг до н.э. ;  ; Cu ; F+ ; 27 ; sd555 ; 4488 
 707 ; Антониниан. Рим, Милан. Имп. Галлиен (253-268гг). Бюст Галлиена вправо/ Юпитер, стоящий влево. М-3,46гр ; 264-265 ;  ; Ag ; VF ; 7 ; cunde42 ; 1805 
 708 ; Антониниан. Рим, Антиохия. Имп. Максимиан Геркулий (285-305гг). Бюст Максимиана Геркулия вправо/ Юпитер, вручающий императору Викторию. М-3,82гр ; 293-294 ;  ; Cu, серебрение ; VF ; 40 ; Cymbeline ; 4986 
 709 ; Фолис. Рим. Имп. Галерий (239-311гг). Бюст Галерия вправо/ Монета, стоящая влево. М-9,80гр ; 293-311 ;  ; Cu ; VF+ ; 47 ; himak ; 7606 
 710 ; Анонимный фолис. Рим, Антиохия. Юпитер, сидящий на троне влево/ Крылатая Виктория, шагающая влево. М-1,36гр ;  ;  ; Cu ; VF- ; 41 ; zoom30 ; 2016 
 711 ; Фолис. Рим, имп. Максенций (306-312гг). Бюст Максенция вправо/ Рома, сидящая в 6-тиколонном храме. М-6,03гр ; 306-312 ;  ; Cu ; VF+ ; 37 ; himak ; 4861 
 712 ; Дупондий. Рим, имп. Луций Вер?. Крылатая Виктория влево. М-12,25гр. D-26мм ; 161-169 ;  ; Cu ; G ; 54 ; Dahan ; 370 
 713 ; Фолис. Рим, Константинополь. Имп. Констанций II (337-361гг). Бюст Констанция II вправо/ Император, поражающий копьем конного врага. М-4,08гр ; 337-361 ;  ; Cu ; F+ ; 13 ; Cymbeline ; 684 
 714 ; Обол. Боспорское ц-во, Пантикапей. Изображение Сатира влево/ Лук и стрела. М-13,07гр. D-24мм ; 2 пол IV в до н.э. ;  ; Cu ; F+ ; 27 ; oliver ; 2315 
 715 ; Монета. Боспор, Пантикапей, Фофорс. М-7,10гр ; 6-4 вв до н.э. ;  ; Br ; G ; 20 ; Блюхер ; 45 
 716 ; Монета. Рим, имп. Константин II. М-2,57гр ; 337-340 ;  ; Br ; F ; 38 ; Cymbeline ; 171 
 717 ; Монета. Рим, имп. Констанций II. М-2,29гр ; 337-361 ;  ; Br ; F ; 15 ; raise ; 105 
 718 ; Монета. Рим, имп. Констанций II. М-2,45гр ; 337-361 ;  ; Br ; F ; 36 ; Dimius ; 306 
 719 ; АЕ-3/4. . Рим, имп. Констанс. М-2,38гр ; 337-350 ;  ; Br ; F+ ; 30 ; oliver ; 410 
 720 ; Монета. Рим, имп. Константин I Великий. М-2,76гр ; 306-337 ;  ; Br ; VG ; 26 ; raise ; 117 
 721 ; Монета. Рим, имп. Константин II. М-3,86гр ; 337-340 ;  ; Br ; F+ ; 54 ; Cymbeline ; 310 
 722 ; Монета. Рим, имп. Константин I Великий. М-3,31гр ; 306-337 ;  ; Br ; F ; 17 ; Cymbeline ; 263 
 723 ; АЕ-3/4. . Рим, имп. Констанс. М-1,86гр ; 337-350 ;  ; Br ; F- ; 18 ; Dimius ; 140 
 724 ; Монета. Рим, имп. Валентиниан I. М-2,33гр ; 364-375 ;  ; Br ; F+ ; 25 ; zoom30 ; 426 
 725 ; Монета. Рим, имп. Константин I Великий. Обломана. М-2,45гр ; 306-337 ;  ; Br ; F ; 7 ; aziya11 ; 126 
 726 ; Монета. Рим, имп. Лициний II. М-4,03гр ; 317-324 ;  ; Br ; VG ; 41 ; армавир ; 246 
 727 ; Антониниан. Рим, имп. Галлиен. М-3,15гр ; 253-268 ;  ; Br ; VG ; 15 ; Dahan ; 195 
 728 ; Сестерций. Галлия. Император Постум. М-18,7г ; 260-269гг ;  ; Cu ; G ; 23 ; Dahan ; 825 
 729 ; АЕ3, Рим, император Константин I Великий. М-2,5г ; 306-337гг ;  ; Cu ; VG ; 37 ; raise ; 165 
 730 ; .АЕ3, Рим, император Валент. М-2,28г ; 364-378гг ;  ; Cu ; VG ; 26 ; rusmlm ; 115 
 731 ; Фоллис. Рим, имп. Константин I Великий. D-23мм. М-4,19гр ; 307-337 ;  ; Cu ; F ; 38 ; армавир ; 305 
 732 ; Монета. Сарды, Лидия. М-4,71гр ; 54-69 ;  ; Br ; F ; 32 ; smel ; 533 
 733 ; Монета. Писидия, Termessos. ЛВ=32. голова Зевса вправо/ Половина коня влево. М-3,76гр ; 32 г до н.э. ;  ; Br ; F ; 34 ; smel ; 895 
 734 ; Монета. Римская империя. М-3,19гр ;  ;  ; Br ; F ; 34 ; тихуан ; 745 
 735 ; Обол. Пантикапей. M-2,23г. ;  ;  ; Cu ; VF ; 59 ; 1977z ; 638 
 736 ; Стрела. Скифское ц-во. М-0,98гр ; 6 в до н.э. ;  ; Br ; F ; 51 ; zczc4 ; 1479 
 737 ; Монета-стрелка. Скифское царство ; VI в. До н.э. ;  ; Br ; F ; 63 ; zczc4 ; 1530 
 738 ; Монета-стрелка. Скифское царство ; VI в. До н.э. ;  ; Br ; F- ; 29 ; 1упр.46 ; 413 
 739 ; Монета-плата 2 далера. Швеция. М-2576г. Размер 255х 230мм ; 1674 ;  ; Cu ; VF+ ; 66 ; Аргонавт ; 99000 
 740 ; Денарий. Европа. M-0,48г. ;  ;  ; Ag ; F ; 13 ; Мухин ; 1134 
 741 ; Денарий. Европа. M-0,46г. ;  ;  ; Ag ; F ; 9 ; Ауреус ; 1541 
 742 ; Денарий. Европа. M-0,61г. ;  ;  ; Ag ; VG ; 22 ; Ауреус ; 544 
 743 ; Денарий. Европа. M-0,77г. ;  ;  ; Ag ; F- ; 31 ; Ауреус ; 5070 
 744 ; Денарий. Европа. M-0,65г. ;  ;  ; Ag ; F- ; 6 ; креативчик ; 1020 
 745 ; Денарий. Европа. M-0,77г. ;  ;  ; Ag ; F ; 24 ; Киса 2020 ; 5621 
 746 ; Денарий. Европа. M-0,98г. ;  ;  ; Ag ; F- ; 17 ; Киса 2020 ; 1587 
 747 ; Денарий. Европа. M-1,16г. ;  ;  ; Ag ; VG ; 21 ; Киса 2020 ; 1019 
 748 ; Денарий. Европа. M-0,48г. ;  ;  ; Ag ; F- ; 17 ; креативчик ; 3978 
 749 ; 30 крейцеров Бавария ; 1692 ;  ; Ag ; F ; 11 ; ratiandr ; 301 
 750 ; 6 стуверов. Нидерланды. М-3,70гр ;  ;  ; Ag ; G ; 25 ; Dahan ; 233 
 751 ; Монета. Брабант. М-2,31гр ; 16в ;  ; Ag ; VG ; 23 ; val_diver ; 735 
 752 ; Монета средневековая. Деформация. М-1,51гр ;  ;  ; Ag ; G ; 5 ; Dahan ; 35 
 653 ; Копейка. Деформация ; 1701 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; himak ; 146 
 654 ; Копейка ; 1712 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; 1977z ; 80 
 655 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; F-VF ; 3 ; himak ; 58 
 656 ; Копейка ; 1703 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; himak ; 169 
 657 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; F+ ; 13 ; himak ; 148 
 658 ; Копейка ; 1706 ; Петр Алексеевич ; Ag ; F+ ; 12 ; himak ; 148 
 659 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 23 ; Бигль ; 51 
 660 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 19 ; Бигль ; 75 
 661 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; Бигль ; 38 
 662 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; osovets ; 43 
 663 ; Копейка ; 1707 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; himak ; 67 
 664 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 20 ; 1977z ; 87 
 665 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 23 ; 1977z ; 79 
 666 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F+ ; 25 ; Бигль ; 55 
 667 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F+ ; 16 ; osovets ; 45 
 668 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 16 ; Мерен ; 71 
 669 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; Бигль ; 45 
 670 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Бигль ; 38 
 671 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Бигль ; 38 
 672 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 27 ; Бигль ; 59 
 673 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; Бигль ; 40 
 674 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; VF- ; 10 ; himak ; 148 
 675 ; Копейка ; 1703 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; himak ; 192 
 676 ; Копейка ; 1703 ; Петр Алексеевич ; Ag ; F ; 7 ; Бигль ; 57 
 677 ; Копейка ; 1704 ; Петр Алексеевич ; Ag ; F ; 21 ; himak ; 196 
 678 ; Копейка ; 1645-1676 ; Алексей Михайлович. Псковский денежный двор ; Cu ; F-VF ; 10 ; Бигль ; 113 
 679 ; Копейка ; 1645-1676 ; Алексей Михайлович. Псковский денежный двор ; Cu ; F+ ; 14 ; Бигль ; 102 
 680 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Cu ; F ; 23 ; NNN ; 90 
 681 ; Лот монет Петра I (10шт): копейка ; 1682-1725 ;  ; Ag ; F-VF ; 55 ; сортам70 ; 501 
 682 ; Лот монет Петра I (5шт): копейка ; 1682-1725 ;  ; Ag ; F-VF ; 32 ; NNN ; 254 
 683 ; Лот монет Михаила Федоровича (5шт): копейка ; 1613-1645 ;  ; Ag ; F+/VF ; 28 ; сортам70 ; 242 
 684 ; Лот монет Петра I (5шт): копейка ; 1682-1725 ;  ; Ag ; F+/VF ; 19 ; NNN ; 249 
 685 ; Копейка. Мордовия. Отверстие ;  ;  ; Ag ; VG ; 34 ; NNN ; 65 
 686 ; Лот допетровских монет (8шт) ;  ;  ; Ag ; VG/F-VF ; 23 ; Бигль ; 228 
 687 ; Лот допетровских монет (6шт) ;  ;  ; Ag,Cu ; VG/F+ ; 22 ; NNN ; 217 
 688 ; Лот допетровских монет: копейка (2шт) ;  ;  ; Ag ; VF ; 26 ; Rodan Lewarx ; 352 
 689 ; Лот допетровских монет: копейка (2шт) ;  ;  ; Ag ; VF ; 38 ; креативчик ; 323 
 690 ; Лот допетровских монет: копейка (3шт) ;  ;  ; Ag ; VF/VF+ ; 6 ; Vinchi ; 227 
 691 ; Лот допетровских монет: копейка (4шт) ;  ;  ; Ag ; F+/VF ; 22 ; Бигль ; 171 
 692 ; Лот допетровских монет (2шт): пуло ;  ;  ; Cu ; G ; 30 ; murka1973 ; 164 
 693 ; Лот допетровских монет: копейка (2шт) ;  ;  ; Ag ; VF ; 27 ; Djebi ; 180 
 694 ; Трите. Иония, Милет. Фигура льва, припавшего на брюхо, рычащая голова повернута назад/ два вдавленных квадрата с 4-лучевыми узорами. Сертификат. М-4,63гр. Р-ры: 12,47х14,59мм ; 575г до н.э. ;  ; Электр ; VF ; 33 ; sd555 ; 90000 
 695 ; 1/48 статера. Иония. Голова льва/ вдавленный квадрат. D-6мм. М-0,28гр ; 625-600 гг до н.э. ;  ; Электр ; VF+ ; 57 ; Dahan ; 7121 
 696 ; Денарий. Рим, Республика. Монетарий: C. Norbanus. Голова Венеры вправо, C NORBANUS/ Колос, фасция, топорик и кадуцей. М-3,83гр ; 83г до н.э. ;  ; Ag ; VF+ ; 60 ; vonrussel ; 5810 
 697 ; Квинарий. Римская Республика. Монетарий: Vettius Sabinus. Голова Юпитера вправо/ Крылатая Виктория, венчающая трофей. М-1,77гр ; 99 г до н.э. ;  ; Ag ; VF ; 27 ; Sandro-S-Gor ; 3562 
 698 ; Денарий. Римская империя. Юлия Домна (жена Септимия Севера). Бюст Юлии Домны вправо/ Веста, стоящая влево. М-3,23гр ; 213 ;  ; Ag ; VF+ ; 32 ; Cymbeline ; 3183 
 699 ; Гемидрахма. Сиракузы. Дионисий I ; 406-367 до н.э. ;  ; Ag ; VF ; 55 ; 1977z ; 6100 
 700 ; Двойной денарий. Римская империя. Постум ; 260-269 ;  ; Ag ; VF+ ; 35 ; Dimius ; 3183 
 701 ; Двойной денарий. Римская империя. Траян Деций ; 249-251 ;  ; Ag ; VF- ; 32 ; армавир ; 2397 
 702 ; Систерций. Антиохия. Требониан Галл. M-14,14г. ; 251-253 ;  ; Cu ; VG ; 24 ; von_Schwarz ; 1926 
 603 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 12 ; Бигль ; 57 
 604 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 21 ; Бигль ; 82 
 605 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 18 ; Usinsk ; 90 
 606 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 18 ; 1977z ; 79 
 607 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 24 ; cotangens ; 87 
 608 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 10 ; 1977z ; 67 
 609 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 22 ; ЛАВ-13 ; 147 
 610 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 8 ; Бигль ; 62 
 611 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 13 ; Usinsk ; 79 
 612 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 7 ; Бигль ; 54 
 613 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 7 ; Бигль ; 56 
 614 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 9 ; Бигль ; 62 
 615 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 10 ; Бигль ; 57 
 616 ; Копейка. Брак чекана ;  ;  ; Ag ; F ; 15 ; murka1973 ; 82 
 617 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; VF- ; 21 ; ЛАВ-13 ; 107 
 618 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 25 ; rusin ; 77 
 619 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 13 ; гавайская смесь ; 67 
 620 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 21 ; Бигль ; 49 
 621 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 15 ; Бигль ; 44 
 622 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 8 ; Бигль ; 46 
 623 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 17 ; Бигль ; 56 
 624 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 6 ; Бигль ; 44 
 625 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 6 ; Бигль ; 44 
 626 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F ; 9 ; Бигль ; 46 
 627 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 6 ; Бигль ; 44 
 628 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 5 ; Бигль ; 43 
 629 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 19 ; Бигль ; 75 
 630 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 18 ; 1gold ; 117 
 631 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 14 ; pavspb ; 107 
 632 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 22 ; A2KOT ; 136 
 633 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; VF+ ; 13 ; Бигль ; 72 
 634 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 11 ; trast ; 101 
 635 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 7 ; Бигль ; 77 
 636 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F+ ; 13 ; Бигль ; 75 
 637 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F+ ; 15 ; Бигль ; 75 
 638 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; VF ; 13 ; Бигль ; 75 
 639 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 16 ; 1977z ; 79 
