 4808 ; 1 доллар. США. Надорвана, подклеена ; 1923 ;  ;  ;  ; 40 ; Опятор ; 63 
 868 ; 2 цяня "шаоси тунбао" "тун сань". Почерк чжэньшу. Китай, Династия Южная Сун. D-30мм ; 1190-1194 ;  ; Fe ; F ; 62 ; Slava O ; 412 
 769 ; Антониниан. Рим, имп. Гордиан III. М-3,71гр ; 238-244 ;  ; Ag ; VF ; 87 ; саров ; 1383 
 770 ; Денарий. Рим, имп. Септимий Север. М-3,94гр ; 193-211 ;  ; Ag ; VF ; 77 ; саров ; 1349 
 771 ; Денарий. Рим, имп. Элагабал. М-3,38гр ; 218-222 ;  ; Ag ; VF ; 55 ; filat100 ; 1529 
 772 ; Денарий. Рим, имп. Максимин I. М-3,06гр ; 235-238 ;  ; Ag ; VF+ ; 56 ; 9425920 ; 1841 
 773 ; Денарий. Рим, имп. Каракалла. М-3,25гр ; 198-217 ;  ; Ag ; VF+ ; 69 ; domestos ; 1057 
 774 ; Денарий. Рим, имп. Веспасиан. М-3,07гр ; 69-79 ;  ; Ag ; VF- ; 82 ; AVLid ; 3100 
 775 ; Денарий. Рим, имп. Гета. М-3,22гр ; 209-212 ;  ; Ag ; VF- ; 75 ; lestes ; 1243 
 776 ; Денарий. Рим, имп. Марк Аврелий. М-3,12гр ; 161-180 ;  ; Ag ; VF ; 53 ; К215 ; 1408 
 777 ; Денарий. Рим, имп. Марк Аврелий.М-3,37гр ; 161-180 ;  ; Ag ; VF- ; 62 ; filat100 ; 1224 
 778 ; Денарий. Рим, имп. Коммод. М-2,79гр ; 176-192 ;  ; Ag ; VF- ; 70 ; саров ; 1124 
 779 ; Денарий. Рим, Имп. Адриан. М-3,42гр ; 117-138 ;  ; Ag ; VF ; 88 ; AVLid ; 2400 
 780 ; Денарий. Рим, имп. Луций Вер. М-3,10гр ; 161-169 ;  ; Ag ; VF- ; 75 ; sd555 ; 827 
 781 ; Денарий. Рим, имп. Нерва. М-3,01гр ; 96-98 ;  ; Ag ; VF- ; 76 ; нумизмат ; 2000 
 782 ; Монета античная. Фракия, Севт III. М-7,90гр ; 330г до н.э. ;  ; Cu ; F ; 62 ; avp ; 412 
 783 ; Монета античная. Фракия, Севт III. М-6,98гр ; 330г до н.э. ;  ; Cu ; VG ; 30 ; sergey51 ; 373 
 784 ; Дихалк. Пантикапей. М-2,15гр ; 325-300гг до н.э. ;  ; Cu ; G ; 19 ; murka1973 ; 114 
 785 ; Фоллис. Рим, имп. Магненций. М-6,27гр ; 350-353 ;  ; Cu ; F+ ; 69 ; 9425920 ; 1530 
 786 ; Фоллис. Рим, имп. Магненций. М-4,14гр ; 350-353 ;  ; Cu ; F+ ; 55 ; cochu ; 1129 
 787 ; Монета античная. Г. Тегея. М-2,98гр ; IV в до н.э. ;  ; Cu ; F ; 74 ; filat100 ; 1122 
 788 ; Монета античная. Г. Диоскуриада. М-3,74гр ; II в до н.э. ;  ; Cu ; F ; 74 ; avp ; 1180 
 789 ; Монета античная. Рим, имп. Констант. М-1,56гр ; 333-350 ;  ; Cu ; F-VF ; 50 ; cochu ; 308 
 790 ; Монета античная. Рим, Юлиан II. М-2,32гр ; 355-363 ;  ; Cu ; F+ ; 79 ; cochu ; 398 
 791 ; Монета античная. Рим, Юлиан II. М-1,74гр ; 355-363 ;  ; Cu ; F+ ; 16 ; Smit ; 184 
 792 ; Монета античная. Мавретания, г. Танжер. М-4,22гр ; I в до н.э. ;  ; Cu ; F- ; 90 ; domestos ; 840 
 793 ; Монета античная. Рим, имп. Валент. М-2,58гр ; 364-378 ;  ; Cu ; F+ ; 49 ; lestes ; 192 
 794 ; Монета античная. Г. Кими. М-0,75гр ; II в до н.э. ;  ; Cu ; F ; 58 ; Dahan ; 521 
 795 ; Антониниан. Рим, имп. Проб. М-3,66гр ; 276-282 ;  ; Cu ; F+ ; 69 ; Aleksandr32 ; 333 
 796 ; Антониниан. Рим, имп. Проб. М-3,88гр ; 276-282 ;  ; Cu ; F ; 61 ; lestes ; 211 
 797 ; Монета античная. Селевкиды, Селевк I. М-7,11гр ; 312-280 ;  ; Cu ; F+ ; 68 ; Aleksandr32 ; 1535 
 798 ; Монета античная. Македония, Александр III Великий. М-6,99гр ; 336-323гг до н.э. ;  ; Cu ; VF- ; 85 ; filat100 ; 3060 
 799 ; Монета античная. Македония, Персей. М-5,59гр ; 213-165гг до н.э. ;  ; Cu ; F-VF ; 89 ; filat100 ; 722 
 800 ; Монета античная. Г. Питана. М-3,78гр ; IV в до н.э. ;  ; Cu ; F+ ; 145 ; Aleksandr32 ; 1020 
 801 ; Монета античная. Рим, имп. Константин I. М-2,44гр ; 306-337 ;  ; Cu ; F ; 86 ; Smit ; 340 
 802 ; Монета античная. Рим, имп. Константин I. М-2,02гр ; 306-337 ;  ; Cu ; F ; 17 ; mamont ; 363 
 803 ; Монета античная. Рим, имп. Константин I. М-2,66гр ; 306-337 ;  ; Cu ; F+ ; 43 ; andrej888 ; 283 
 804 ; Антониниан. Рим, имп. Флориан. М-3,93гр ; 276г до н.э. ;  ; Cu ; F ; 61 ; filat100 ; 737 
 805 ; Монета античная. Г. Маронея. М-2,93гр ; II в до н.э. ;  ; Cu ; F-VF ; 76 ; lestes ; 1020 
 806 ; Монета античная. Г. Лаодикея. М-8,92гр ; II в до н.э. ;  ; Cu ; F-VF ; 74 ; QSL ; 509 
 807 ; Монета античная. Г. Темнос. М-1,46гр ; III в до н.э. ;  ; Cu ; F+ ; 33 ; Dahan ; 153 
 808 ; Монета античная. Г. Сарди. М-2,86гр. Отсутсвует часть монеты ; I в до н.э. ;  ; Cu ; F+ ; 20 ; murka1973 ; 150 
 809 ; Монета античная. Г. Пергам. М-3,26гр ; I в до н.э. ;  ; Cu ; F ; 36 ; avp ; 327 
 810 ; Монета античная. Г. Эней. М-1,38гр ; II в до н.э. ;  ; Cu ; F ; 77 ; cochu ; 155 
 811 ; Монета античная. Г. Мирина. М-3,62гр ; II в до н.э. ;  ; Cu ; VG ; 54 ; filat100 ; 240 
 812 ; Монета античная. Г. Сиракузы. М-6,58гр ; IV в до н.э. ;  ; Cu ; G ; 43 ; filat100 ; 394 
 813 ; Монета античная. Г. Гаргара. М-0,70гр ; II в до н.э. ;  ; Cu ; F-VF ; 26 ; domestos ; 216 
 814 ; Монета античная. Г. Эрифри. М-2,23гр ; I в до н.э. ;  ; Cu ; F- ; 20 ; Dahan ; 140 
 815 ; Фолис. Византия, Константин II ; 641-688 ;  ; Cu ; G ; 6 ; барсик ; 53 
 816 ; Даалдер. Нидерланды. М-27,00гр ; 1606 ;  ; Ag ; VF ; 51 ; Ray Luka ; 4463 
 817 ; 2/3 талера. Бранденбург. Мон двор Минден. М-18,91г ; 1683BH ;  ; Ag ; VF+ ; 11 ; QSL ; 5414 
 818 ; Тестон. Франция, Карл X. М-4,74гр ;  ;  ; Ag ; VF- ; 26 ; кs ; 1532 
 719 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 27 ; dali ; 101 
 720 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 60 ; dec9 ; 204 
 721 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 22 ; Bolt ; 72 
 722 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 31 ; Bagdan ; 60 
 723 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 38 ; dec9 ; 77 
 724 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 3 ; SadKo ; 32 
 725 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 22 ; ВММ ; 62 
 726 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 18 ; sinus ; 62 
 727 ; Пуло ; XV в ; Удельное Княжество Кашинское ; Cu ; VG ; 81 ; masha10 ; 1856 
 728 ; Пуло ; 1420-1478 ; Великий Новгород ; Cu ; G ; 32 ; raise ; 111 
 729 ; Пуло ; 1420-1478 ; Великий Новгород ; Cu ; G ; 30 ; raise ; 91 
 730 ; Пуло ; после 1480 ; Великий Новгород ; Cu ; G ; 30 ; masha10 ; 796 
 731 ; Пуло. Великий Новгород ; 1420-1478 ;  ; Cu ; G ; 5 ; sergey51 ; 120 
 732 ; Пуло. Великий Новгород ; 1420-1478 ;  ; Cu ; VG ; 81 ; Dahan ; 556 
 733 ; Пуло ; 1425-1510 ; Псков ; Cu ; F ; 18 ; sher60 ; 590 
 734 ; Пуло допетровское ; XV в ;  ; Cu ; VG ; 27 ; Dahan ; 567 
 735 ; Пуло допетровское ; XV в ;  ; Cu ; F- ; 93 ; masha10 ; 716 
 736 ; Пуло допетровское ; XV в ;  ; Cu ; VG ; 20 ; masha10 ; 614 
 737 ; Пуло допетровское. Деформация ; XV в ;  ; Cu ; G ; 33 ; raise ; 234 
 738 ; Пуло ; XV в ; Удельное Княжество Городецкое ; Cu ; G ; 48 ; cochu ; 579 
 739 ; Пуло допетровское ; XV в ;  ; Cu ; G ; 22 ; masha10 ; 1022 
 740 ; Пуло допетровское ; XV в ;  ; Cu ; G ; 14 ; masha10 ; 110 
 741 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F+ ; 44 ; dnlstl ; 1024 
 742 ; Пуло ; 1461-1485 ; Великое Княжество Тверское. Михаил Борисович ; Cu ; VF- ; 41 ; ANK ; 1926 
 743 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F- ; 75 ; masha10 ; 336 
 744 ; Пуло ; 1461-1485 ; Великое Княжество Тверское. Михаил Борисович ; Cu ; F ; 102 ; dnlstl ; 1987 
 745 ; Пуло ; 1461-1485 ; Великое Княжество Тверское. Михаил Борисович ; Cu ; F+ ; 45 ; masha10 ; 2040 
 746 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F-VF ; 76 ; masha10 ; 2333 
 747 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; G ; 16 ; Добрый молодец ; 114 
 748 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F- ; 13 ; himak ; 363 
 749 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; VG ; 42 ; himak ; 320 
 750 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; G ; 24 ; гриша ; 110 
 751 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; G ; 16 ; raise ; 23 
 752 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; VG ; 11 ; Sterh ; 10 
 753 ; Пуло допетровское. Деформация ; XV в ;  ; Cu ; VG ; 27 ; Dahan ; 230 
 754 ; Пуло допетровское. Трещина ; XV в ;  ; Cu ; G ; 11 ; win.gradoff ; 114 
 755 ; Пуло допетровское ; XV в ;  ; Cu ; G ; 17 ; himak ; 166 
 756 ; Пуло допетровское ; XV в ;  ; Cu ; VG ; 25 ; win.gradoff ; 321 
 757 ; Пуло. Золотая Орда, хан Джанибек ; 750г.х. (1349-1350) ;  ; Cu ; F- ; 17 ; УФА ; 37 
 758 ; Пуло. Золотая Орда, хан Джанибек ; 1350-е ;  ; Cu ; VG ; 1 ; 555650 ; 200 
 759 ; Лот допетровских монет Ивана IV Васильевича(13шт): мечевая копейка, копейка, денга ; 1533-1584 ;  ; Ag ; VF-/F-VF ; 7 ; gendalf ; 534 
 760 ; Лот допетровских монет: денги и копейки (10шт) ;  ;  ; Ag ; F+/F-VF ; 25 ; sergey51 ; 547 
 761 ; Лот допетровских монет: денга (2шт) ;  ;  ; Ag ; VF-/F- ; 126 ; himak ; 1588 
 762 ; Антониниан. Рим, имп. Галлиен. М-3,65гр ; 253-268 ;  ; Ag ; F-VF ; 60 ; саров ; 1003 
 763 ; Антониниан. Рим, имп. Постум. М-2,38гр ; 258-268 ;  ; Ag ; F-VF ; 50 ; sd555 ; 591 
 764 ; Антониниан. Рим, имп. Траян Деций. М-3,26гр ; 248-251 ;  ; Ag ; VF ; 88 ; саров ; 2652 
 765 ; Антониниан. Рим, имп. Траян Деций. М-3,83гр ; 248-251 ;  ; Ag ; VF+ ; 53 ; nordbolivar ; 1734 
 766 ; Антониниан. Рим, имп. Валериан I. М-3,30гр ; 253-259 ;  ; Ag ; VF ; 72 ; саров ; 568 
 767 ; Антониниан. Рим, имп. Волузиан. М-3,55гр ; 251-253 ;  ; Ag ; VF- ; 79 ; lestes ; 1335 
 768 ; Антониниан. Рим, имп. Требониан Галл. М-3,13гр ; 251-253 ;  ; Ag ; VF ; 49 ; lestes ; 1326 
 669 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 23 ; dali ; 174 
 670 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 44 ; off ; 247 
 671 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF-XF ; 28 ; dali ; 322 
 672 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 11 ; lsp25 ; 120 
 673 ; Копейка. Деформация ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; VF+ ; 63 ; Benedict_XVI ; 396 
 674 ; Копейка ; 1601 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 8 ; Хозяин ; 60 
 675 ; Копейка. Борис Федорович Годунов. Новгород ; 1598-1605 ;  ; Ag ; VF ; 9 ; himik121 ; 169 
 676 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 31 ; peck ; 277 
 677 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; VF ; 11 ; $ab$er ; 64 
 678 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 13 ; Рыжая_Кыся ; 70 
 679 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF ; 29 ; SergeyAnatoljevich ; 104 
 680 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 39 ; $ab$er ; 65 
 681 ; Копейка ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; VF-XF ; 63 ; Майкл ; 653 
 682 ; Копейка. Деформация ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 3 ; Sterh ; 34 
 683 ; Копейка. Борис Федорович Годунов. Новгород ; 1598-1605 ;  ; Ag ; VF+ ; 34 ; Хозяин ; 70 
 684 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; VF ; 20 ; alskr ; 79 
 685 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF+ ; 20 ; ANK ; 85 
 686 ; Копейка. Борис Федорович Годунов. Новгород ; 1598-1605 ;  ; Ag ; VF ; 48 ; clear_sky ; 312 
 687 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; VF+ ; 32 ; lm ; 136 
 688 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF+ ; 18 ; imi ; 102 
 689 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 46 ; Добрый молодец ; 80 
 690 ; Копейка ; 1605 ; Борис Годунов Новгородский ден.двор ; Ag ; VF ; 13 ; peck ; 93 
 691 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF ; 13 ; Рыжая_Кыся ; 40 
 692 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF+ ; 15 ; Хозяин ; 60 
 693 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF ; 21 ; alskr ; 60 
 694 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; VF ; 20 ; Rober ; 47 
 695 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Московский ден.двор ; Ag ; VF+ ; 55 ; DATR ; 888 
 696 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; VF+ ; 38 ; DATR ; 666 
 697 ; Копейка. Деформация ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; VF+ ; 14 ; гриша ; 173 
 698 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; VF ; 35 ; барсик ; 138 
 699 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; VF+ ; 7 ; Хозяин ; 153 
 700 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; VF+ ; 30 ; DATR ; 408 
 701 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; VF- ; 5 ; sergey51 ; 153 
 702 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF+ ; 18 ; dali ; 277 
 703 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 33 ; kapital51 ; 100 
 704 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 21 ; bugogaev ; 41 
 705 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 23 ; Добрый молодец ; 40 
 706 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 26 ; QQXA ; 40 
 707 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 20 ; shurikkk ; 43 
 708 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 19 ; Добрый молодец ; 36 
 709 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 68 ; dali ; 155 
 710 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF+ ; 51 ; dec9 ; 396 
 711 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF+ ; 30 ; ВММ ; 132 
 712 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF ; 14 ; esacsa ; 34 
 713 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF ; 66 ; sinus ; 102 
 714 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF- ; 31 ; ВММ ; 94 
 715 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF ; 57 ; aqua ; 77 
 716 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF ; 25 ; ВММ ; 112 
 717 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF ; 19 ; samsung ; 102 
 718 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF ; 14 ; $ab$er ; 34 
 619 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 10 ; Рыжая_Кыся ; 46 
 620 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 6 ; esacsa ; 34 
 621 ; Копейка. Деформация, трещина ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 4 ; Рыжая_Кыся ; 32 
 622 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 4 ; raise ; 32 
 623 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 5 ; alskr ; 33 
 624 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 7 ; imi ; 35 
 625 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 3 ; maremark ; 31 
 626 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 38 ; Майкл ; 38 
 627 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 6 ; raise ; 31 
 628 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 60 ; lsp25 ; 101 
 629 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 33 ; dali ; 139 
 630 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 28 ; lsp25 ; 61 
 631 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF+ ; 29 ; SLAVA27122003 ; 101 
 632 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 35 ; Добрый молодец ; 61 
 633 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF ; 17 ; №7 ; 74 
 634 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 22 ; Rober ; 60 
 635 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF ; 15 ; Добрый молодец ; 73 
 636 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF ; 26 ; imi ; 51 
 637 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF ; 53 ; Benedict_XVI ; 57 
 638 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF+ ; 5 ; sergey51 ; 133 
 639 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF+ ; 8 ; sergey51 ; 133 
 640 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF ; 5 ; sergey51 ; 114 
 641 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; VF+ ; 4 ; sergey51 ; 125 
 642 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; VF+ ; 11 ; ANK ; 40 
 643 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; VF ; 9 ; sergey51 ; 139 
 644 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; VF+ ; 26 ; off ; 278 
 645 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF+ ; 7 ; sergey51 ; 86 
 646 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 40 ; Bagdan ; 91 
 647 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF+ ; 31 ; DATR ; 131 
 648 ; Копейка. Деформация ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF+ ; 29 ; sman ; 84 
 649 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 12 ; esacsa ; 48 
 650 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF+ ; 12 ; esacsa ; 39 
 651 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 2 ; sergey51 ; 138 
 652 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 2 ; sergey51 ; 103 
 653 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 13 ; Рыжая_Кыся ; 38 
 654 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 2 ; sergey51 ; 103 
 655 ; Денга ; 1584-1598 ; Федор Иванович ; Ag ; VF ; 3 ; sman ; 72 
 656 ; Денга. Дефект чеканки, деформация ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 2 ; sergey51 ; 70 
 657 ; Денга ; 1584-1598 ; Федор Иванович ; Ag ; VF- ; 46 ; ur_adamov ; 408 
 658 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 3 ; Bagdan ; 106 
 659 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 17 ; viridis ; 244 
 660 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 4 ; sergey51 ; 87 
 661 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 53 ; Майкл ; 143 
 662 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 41 ; $ab$er ; 129 
 663 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 42 ; off ; 312 
 664 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF-XF ; 21 ; гриша ; 181 
 665 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 6 ; sergey51 ; 159 
 666 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF-XF ; 27 ; sman ; 161 
 667 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF-XF ; 46 ; dali ; 269 
 668 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 2 ; sergey51 ; 123 
 569 ; Денга. Василий Дмитриевия. С коломенским надчеканом. Утеряна часть монеты ; 1389-1425 ;  ; Ag ; F+ ; 67 ; raise ; 404 
 570 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; VF ; 71 ; макс75 ; 387 
 571 ; Полушка. Василий III Иванович ; 1505-1533 ;  ; Ag ; F+ ; 130 ; peck ; 1575 
 572 ; Денга. Василий Дмитриевич ; 1389-1425 ;  ; Ag ; F+ ; 49 ; himak ; 1100 
 573 ; Денга. Василий III Иванович. Псков ; 1505-1533 ;  ; Ag ; VF- ; 25 ; макс75 ; 300 
 574 ; Денга. Утеряна часть монеты ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 90 ; himak ; 959 
 575 ; Денга псковская ; 1505-1533 ; Василий III Иванович ; Ag ; VF ; 72 ; Antromis ; 829 
 576 ; Денга. Василий Дмитриевич ; 1389-1425 ;  ; Ag ; VF- ; 66 ; cochu ; 1569 
 577 ; Денга. Князь Василий Иванович ; после 1456 ; Великое Княжество Рязанское ; Ag ; VF- ; 77 ; ANK ; 936 
 578 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 95 ; Vaneev ; 1914 
 579 ; Денга псковская ; 1505-1533 ; Василий III Иванович ; Ag ; F-VF ; 38 ; lm ; 253 
 580 ; Денга. Суздальско-Нижегородское великое кн-во. Утеряна часть монеты ; XV в ;  ; Ag ; F+ ; 12 ; sergey51 ; 373 
 581 ; Денга ; 1389-1425 ; Василий Дмитриевич ; Ag ; F-VF ; 54 ; cochu ; 1782 
 582 ; Денга. Василий Васильевич (Темный) ; 1425-1462 ;  ; Ag ; F-VF ; 81 ; himak ; 805 
 583 ; Денга. Василий Васильевич (Темный) ; 1425-1462 ;  ; Ag ; F+ ; 66 ; himak ; 616 
 584 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F+/F ; 12 ; Sterh ; 28 
 585 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 18 ; Sterh ; 42 
 586 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; VF ; 20 ; Sterh ; 65 
 587 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 14 ; Sterh ; 37 
 588 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 41 ; zoom30 ; 39 
 589 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; VF+ ; 17 ; ANK ; 46 
 590 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F ; 29 ; maremark ; 30 
 591 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 36 ; lsp25 ; 36 
 592 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF+ ; 31 ; барсик ; 226 
