 5933 ; Бона иностранная Аргентина 10000 песо ;  ;  ;  ;  ; 6 ; 95522 ; 26 
 693 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F+ ; 11 ; collector64 ; 50 
 694 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 15 ; виктор13 ; 79 
 695 ; Копейка. Борис Федорович ; 1598-1605 ;  ; Ag ; VF- ; 11 ; Sky2 ; 99 
 696 ; Копейка. Борис Федорович ; 1598-1605 ;  ; Ag ; VF- ; 20 ; Sky2 ; 204 
 697 ; Копейка. Борис Федорович ; 1598-1605 ;  ; Ag ; VF ; 19 ; Sky2 ; 204 
 698 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 15 ; murash ; 248 
 699 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 13 ; Sky2 ; 102 
 700 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 9 ; Sky2 ; 135 
 701 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 7 ; Sky2 ; 99 
 702 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 9 ; Sky2 ; 105 
 703 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 7 ; aziya11 ; 99 
 704 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 17 ; Xxzx ; 155 
 705 ; Копейка. Борис Федорович ; 1598-1605 ;  ; Ag ; VF- ; 9 ; MMM371 ; 123 
 706 ; Копейка. Борис Федорович ; 1598-1605 ;  ; Ag ; VF- ; 11 ; Xxzx ; 113 
 607 ; Полушка ; 1769 ; КМ "Сибирь" ; Cu ; F- ; 30 ; Регион72 ; 918 
 608 ; Полушка ; 1770 ; ЕМ ; Cu ; F+ ; 27 ; alina1989-2015 ; 571 
 609 ; Полушка ; 1772 ; ЕМ ; Cu ; F+ ; 62 ; alina1989-2015 ; 1275 
 610 ; Полушка ; 1779 ; КМ "Сибирь" ; Cu ; F+ ; 69 ; shknikolay ; 1102 
 611 ; Полушка ; 1784 ; КМ ; Cu ; F- ; 31 ; почтальон ; 1512 
 612 ; Полушка ; 1785 ; КМ ; Cu ; VG ; 19 ; olq ; 293 
 613 ; Полушка ; 1793 ; КМ ; Cu ; VG ; 38 ; alina1989-2015 ; 507 
 614 ; 1/4 копейки ; 1839 ; СМ ; Cu ; VG/F ; 51 ; Регион72 ; 692 
 615 ; 1/4 копейки ; 1840 ; СПМ ; Cu ; VF+ ; 58 ; Sky2 ; 572 
 616 ; 1/4 копейки ; 1840 ; СМ ; Cu ; F-VF ; 19 ; leshii40 ; 361 
 617 ; 1/4 копейки ; 1842 ; СПМ ; Cu ; VG ; 40 ; Регион72 ; 255 
 618 ; 1/4 копейки ; 1842 ; СМ ; Cu ; F-VF ; 23 ; gdrg2 ; 200 
 619 ; 1/4 копейки ; 1842 ; СМ ; Cu ; F- ; 5 ; суета ; 58 
 620 ; 1/4 копейки ; 1845 ; СМ ; Cu ; F+ ; 51 ; Семен ; 490 
 621 ; 1/4 копейки ; 1846 ; СМ ; Cu ; F ; 84 ; eugraphus ; 1689 
 622 ; Полушка ; 1851 ; ЕМ ; Cu ; XF ; 25 ; NSerN ; 1734 
 623 ; Полушка ; 1853 ; ЕМ ; Cu ; VF- ; 18 ; $$$ ; 316 
 624 ; Полушка. В капсуле PCGS ; 1857 ; ЕМ ; Cu ; AU ; 36 ; TaraskaPeter ; 1897 
 625 ; 1/4 копейки ; 1876 ; СПБ ; Cu ; XF+ ; 59 ; Sky2 ; 5055 
 626 ; 1/4 копейки ; 1896 ; СПБ ; Cu ; AU ; 22 ; bigemot ; 3417 
 627 ; 1/4 копейки ; 1909 ; СПБ ; Cu ; XF ; 31 ; igrstupaev ; 1390 
 628 ; Бисти ; 1810 ; Грузия ; Cu ; F ; 66 ; Арсенал ; 14484 
 629 ; 10 пенни ; 1889 ; Финляндия ; Cu ; F+ ; 77 ; иржик86 ; 3500 
 630 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF- ; 13 ; mix69531 ; 357 
 631 ; 10 пенни ; 1915 ; Финляндия ; Cu ; XF- ; 17 ; antongor ; 134 
 632 ; 10 пенни ; 1916 ; Финляндия ; Cu ; XF ; 15 ; mix69531 ; 186 
 633 ; 10 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF- ; 34 ; mix69531 ; 453 
 634 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 11 ; mix69531 ; 94 
 635 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF+ ; 16 ; Регион 33 ; 162 
 636 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF ; 20 ; gdrg2 ; 157 
 637 ; 5 пенни ; 1915 ; Финляндия ; Cu ; VF-XF ; 25 ; Mikl2015 ; 152 
 638 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 22 ; *Любитель-166* ; 114 
 639 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 19 ; akula ; 174 
 640 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF-XF ; 9 ; 312 ; 42 
 641 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 24 ; mix69531 ; 193 
 642 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; VF-XF ; 17 ; akula ; 184 
 643 ; 1 пенни ; 1905 ; Финляндия ; Cu ; VF+ ; 26 ; vitab ; 94 
 644 ; 1 пенни ; 1909 ; Финляндия ; Cu ; AU ; 21 ; TaraskaPeter ; 279 
 645 ; 1 пенни. В капсуле PCGS ; 1914 ; Финляндия ; Cu ; UNC ; 23 ; ЛАВ-13 ; 858 
 646 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 13 ; Salett ; 367 
 647 ; Лот монет России: 3,2 коп (6шт) ; 1857-1916 ;  ; Cu ; VF-/VG ; 59 ; sheriff 0 ; 394 
 648 ; Лот монет России (6шт): 3,2,1коп,денга ; 1731-1915 ;  ; Cu ; F-VF/VG ; 30 ; хабар ; 668 
 649 ; Лот монет России (9шт): 2 копейки ; 1855-1865 ;  ; Cu ; VG/G ; 48 ; mix69531 ; 800 
 650 ; Лот монет России (11шт): 1 копейка ; 1798-1801 ;  ; Cu ; VG/G ; 34 ; NANDRE ; 804 
 651 ; Лот монет России (21шт): 1 копейка ; 1875-1915 ;  ; Cu ; VG/G ; 77 ; Stayson ; 2081 
 652 ; Лот монет России (19шт): 1 копейка ; 1850-1866 ;  ; Cu ; VG/G ; 23 ; Stayson ; 816 
 653 ; Лот монет России (18шт): денга ; 1731-1753 ;  ; Cu ; VGG ; 56 ; Stayson ; 2244 
 654 ; Лот монет России (21шт): 1/2 копейки ; 19в ;  ; Cu ; VGG ; 35 ; Регион72 ; 1224 
 655 ; Лот монет России и Швеции (23шт): 1эре, 5,3,2,1коп ;  ;  ; Cu ; G/F-VF ; 35 ; A-Stral ; 448 
 656 ; Лот монет России (15шт): 1 копейка ; 1840-1846 ;  ; Cu ; VG/G ; 21 ; rublichek90 ; 765 
 557 ; Денга ; 1748 ;  ; Cu ; F+ ; 8 ; PUDIS ; 57 
 558 ; Денга ; 1749 ;  ; Cu ; VF- ; 86 ; акопа ; 138 
 559 ; Денга ; 1750 ;  ; Cu ; F+ ; 9 ; Звездолёты ; 79 
 560 ; Денга ; 1751 ;  ; Cu ; F+ ; 19 ; ilgamax ; 98 
 561 ; Денга ; 1757 ;  ; Cu ; VG ; 15 ; alekseynn ; 124 
 562 ; Денга ; 1770 ; ЕМ ; Cu ; F ; 19 ; кабан ; 108 
 563 ; Денга ; 1777 ; КМ "Сибирь" ; Cu ; F- ; 71 ; Семен ; 765 
 564 ; Денга ; 1783 ; КМ ; Cu ; F+ ; 29 ; shknikolay ; 567 
 565 ; Денга ; 1791 ; КМ ; Cu ; F- ; 26 ; Andjey2878 ; 318 
 566 ; Денга ; 1793 ; ЕМ ; Cu ; F ; 22 ; andrys ; 1122 
 567 ; Денга ; 1794 ; КМ ; Cu ; F+ ; 25 ; почтальон ; 648 
 568 ; Деньга ; 1797 ; ЕМ ; Cu ; F-VF ; 7 ; g.s.g ; 203 
 569 ; Деньга ; 1797 ; АМ ; Cu ; F ; 46 ; ct200h ; 710 
 570 ; Деньга (Ильин - 3р) ; 1797 ; КМ ; Cu ; F ; 36 ; ГдРъ ; 2564 
 571 ; Деньга ; 1798 ; ЕМ ; Cu ; VG ; 28 ; Eddy ; 408 
 572 ; Деньга ; 1798 ; КМ ; Cu ; VG ; 43 ; Маша-растеряша ; 1000 
 573 ; Деньга (Петров-2,5р, Ильин-5р) ; 1801 ; ЕМ ; Cu ; VG ; 43 ; ct200h ; 13074 
 574 ; Деньга ; 1814 ; ИМ ПС ; Cu ; VF+ ; 67 ; HILEG20 ; 4594 
 575 ; 1/2 копейки ; 1839 ; СМ ; Cu ; VG ; 49 ; ГдРъ ; 556 
 576 ; 1/2 копейки ; 1841 ; СПМ ; Cu ; VF+ ; 27 ; graff36alex ; 470 
 577 ; 1/2 копейки ; 1841 ; СМ ; Cu ; F- ; 7 ; alina1989-2015 ; 130 
 578 ; 1/2 копейки ; 1842 ; СМ ; Cu ; F-VF ; 35 ; Регион72 ; 210 
 579 ; 1/2 копейки ; 1844 ; СМ ; Cu ; F-VF ; 43 ; EAL34 ; 303 
 580 ; Денежка ; 1855 ; ЕМ ; Cu ; VF- ; 33 ; $$$ ; 606 
 581 ; Денежка ; 1855 ; ЕМ ; Cu ; VF+ ; 43 ; Гостомысл ; 635 
 582 ; Денежка ; 1856 ; ЕМ ; Cu ; VF ; 30 ; Дмитрий475 ; 422 
 583 ; Денежка ; 1858 ; ЕМ ; Cu ; F-VF ; 19 ; alina1989-2015 ; 153 
 584 ; Денежка ; 1864 ; ЕМ ; Cu ; VF+ ; 37 ; Ток ; 1581 
 585 ; 1/2 копейки ; 1876 ; СПБ ; Cu ; XF+ ; 14 ; sneg96 ; 2494 
 586 ; 1/2 копейки ; 1877 ; СПБ ; Cu ; XF- ; 40 ; sneg96 ; 2270 
 587 ; 1/2 копейки. В капсуле PCGS ; 1893 ; СПБ ; Cu ; AU ; 48 ; ervin ; 2267 
 588 ; 1/2 копейки ; 1897 ; СПБ ; Cu ; F-VF ; 23 ; Регион72 ; 175 
 589 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; VF- ; 14 ; себер ; 99 
 590 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 45 ; купи-продай ; 629 
 591 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; F+ ; 4 ; 312 ; 81 
 592 ; 1/2 копейки. В капсуле PCGS ; 1913 ; СПБ ; Cu ; MS63BN ; 42 ; TaraskaPeter ; 2501 
 593 ; Полушка ; 1707 ;  ; Cu ; VG ; 25 ; elpohit ; 1260 
 594 ; Полушка ; 1719 ; НД ; Cu ; F ; 21 ; Sky2 ; 386 
 595 ; Полушка ; 1719 ;  ; Cu ; VG ; 33 ; leshii40 ; 456 
 596 ; Полушка ; 1720 ; НД ; Cu ; VG ; 13 ; гоша334 ; 255 
 597 ; Полушка ; 1720 ;  ; Cu ; F ; 9 ; Eddy ; 153 
 598 ; Полушка ; 1721 ;  ; Cu ; VG ; 36 ; Boxing ; 231 
 599 ; Полушка ; 1722 ;  ; Cu ; F- ; 42 ; почтальон ; 236 
 600 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; VF ; 64 ; EAL34 ; 320 
 601 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; F+ ; 16 ; ilgamax ; 663 
 602 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F-VF ; 28 ; ilgamax ; 337 
 603 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F+ ; 14 ; Регион72 ; 114 
 604 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F+ ; 14 ; Регион72 ; 202 
 605 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F ; 26 ; sibirian ; 101 
 606 ; Полушка ; 1768 ; КМ "Сибирь" ; Cu ; VG ; 39 ; Регион72 ; 797 
 507 ; Копейка ; 1894 ; СПБ ; Cu ; F+ ; 39 ; TDV ; 102 
 508 ; Копейка ; 1897 ; СПБ ; Cu ; F-VF ; 20 ; VLCH ; 204 
 509 ; Копейка ; 1898 ; СПБ ; Cu ; F+ ; 12 ; TDV ; 62 
 510 ; Копейка ; 1900 ; СПБ ; Cu ; F-VF ; 14 ; viv1957 ; 263 
 511 ; Копейка ; 1901 ; СПБ ; Cu ; F-VF ; 17 ; Mikl2015 ; 51 
 512 ; Копейка ; 1903 ; СПБ ; Cu ; VF-XF ; 12 ; крот655 ; 306 
 513 ; Копейка ; 1903 ; СПБ ; Cu ; VF ; 25 ; TDV ; 53 
 514 ; Копейка ; 1903 ; СПБ ; Cu ; VF+/F+ ; 24 ; TDV ; 57 
 515 ; Копейка ; 1904 ; СПБ ; Cu ; VF+ ; 11 ; крот655 ; 263 
 516 ; Копейка ; 1905 ; СПБ ; Cu ; VF ; 9 ; off ; 158 
 517 ; Копейка ; 1906 ; СПБ ; Cu ; VF+ ; 19 ; off ; 340 
 518 ; Копейка ; 1907 ; СПБ ; Cu ; F+ ; 23 ; viv1957 ; 271 
 519 ; Копейка ; 1908 ; СПБ ; Cu ; VF-XF ; 9 ; off ; 102 
 520 ; Копейка ; 1909 ; СПБ ; Cu ; VF+ ; 16 ; NAS2012 ; 255 
 521 ; Копейка ; 1909 ; СПБ ; Cu ; F+ ; 17 ; collector64 ; 37 
 522 ; Копейка ; 1910 ; СПБ ; Cu ; VF-XF ; 16 ; lavist ; 102 
 523 ; Копейка ; 1911 ; СПБ ; Cu ; AU/XF ; 33 ; НЗ ; 752 
 524 ; Копейка ; 1911 ; СПБ ; Cu ; VF-XF ; 25 ; vizer ; 102 
 525 ; Копейка ; 1911 ; СПБ ; Cu ; VF+ ; 36 ; lavist ; 66 
 526 ; Копейка ; 1912 ; СПБ ; Cu ; AU/XF ; 13 ; каламбурчик ; 567 
 527 ; Копейка ; 1912 ; СПБ ; Cu ; VF+ ; 11 ; струна5 ; 51 
 528 ; Копейка ; 1913 ; СПБ ; Cu ; XF+ ; 6 ; rublichek90 ; 194 
 529 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 8 ; Kostet2008 ; 34 
 530 ; Копейка ; 1914 ; СПБ ; Cu ; AU/XF ; 11 ; Mikl2015 ; 153 
 531 ; Копейка ; 1914 ; СПБ ; Cu ; VF-XF ; 20 ; vizer ; 102 
 532 ; Копейка ; 1915 ;  ; Cu ; XF- ; 9 ; PUDIS ; 41 
 533 ; Копейка. В капсуле PCGS ; 1915 ;  ; Cu ; MS62BN ; 17 ; ЛАВ-13 ; 1259 
 534 ; Копейка ; 1915 ;  ; Cu ; VF-XF ; 18 ; vizer ; 102 
 535 ; Копейка ; 1916 ;  ; Cu ; VF-XF ; 17 ; vizer ; 123 
 536 ; Копейка. В капсуле PCGS ; 1916 ;  ; Cu ; UNC ; 56 ; bigemot ; 1285 
 537 ; Денга ; 1702 ;  ; Cu ; F+ ; 44 ; Костя уц ; 3191 
 538 ; Денга ; 1704 ;  ; Cu ; F ; 57 ; 210915 ; 7650 
 539 ; Денга ; 1704 ;  ; Cu ; VG ; 20 ; спарта ; 1122 
 540 ; Денга ; 1706 ;  ; Cu ; VG ; 13 ; grot ; 1593 
 541 ; Денга ; 1707 ;  ; Cu ; F ; 69 ; elpohit ; 1734 
 542 ; Денга ; 1710 ;  ; Cu ; G/VG ; 23 ; mks-1 ; 3672 
 543 ; Денга ; 1731 ;  ; Cu ; VF ; 36 ; акопа ; 873 
 544 ; Денга ; 1731 ;  ; Cu ; F ; 21 ; shtainn ; 170 
 545 ; Денга ; 1731 ;  ; Cu ; F ; 9 ; kolbur ; 114 
 546 ; Денга ; 1731 ;  ; Cu ; F ; 11 ; акопа ; 50 
 547 ; Денга ; 1731 ;  ; Cu ; F+ ; 19 ; котик ; 119 
 548 ; Денга ; 1734 ;  ; Cu ; VF- ; 65 ; 3aBxo3 ; 1769 
 549 ; Денга ; 1734 ;  ; Cu ; F- ; 27 ; ф-а-и-69 ; 395 
 550 ; Денга ; 1734 ;  ; Cu ; F ; 10 ; alina1989-2015 ; 71 
 551 ; Денга ; 1737 ;  ; Cu ; F+ ; 12 ; Siringa ; 79 
 552 ; Денга ; 1738 ;  ; Cu ; VF- ; 15 ; Eddy ; 82 
 553 ; Денга ; 1738 ;  ; Cu ; F ; 23 ; KoltM ; 90 
 554 ; Денга ; 1741 ;  ; Cu ; F ; 61 ; акопа ; 151 
 555 ; Денга ; 1746 ;  ; Cu ; VG ; 6 ; PUDIS ; 16 
 556 ; Денга ; 1747 ;  ; Cu ; F ; 29 ; PUDIS ; 68 
 457 ; Копейка ; 1710 ; МД ; Cu ; VG ; 56 ; alina1989-2015 ; 438 
 458 ; Копейка ; 1711 ; МД ; Cu ; VG/F ; 26 ; viridis ; 767 
 459 ; Копейка ; 1712 ; ·Б·К· ; Cu ; F ; 27 ; gdrg2 ; 1479 
 460 ; Копейка ; 1712 ; МД ; Cu ; VG ; 23 ; почтальон ; 507 
 461 ; Копейка ; 1713 ; Б К ; Cu ; G/VG ; 36 ; gdrg2 ; 1383 
 462 ; Копейка ; 1713 ; НД ; Cu ; F ; 28 ; gdrg2 ; 873 
 463 ; Копейка ; 1714 ; НД ; Cu ; VF ; 39 ; Костя уц ; 1652 
 464 ; Копейка ; 1714 ;  ; Cu ; VG ; 28 ; vvt ; 1071 
 465 ; Копейка ; 1715 ; НД ; Cu ; F- ; 34 ; Регион72 ; 309 
 466 ; Копейка ; 1715 ; НД ; Cu ; VG ; 36 ; Регион72 ; 797 
 467 ; Копейка ; 1716 ; МД ; Cu ; VG ; 20 ; $$$ ; 1122 
 468 ; Копейка (Ильин-1р) ; 1728 ;  ; Cu ; VF-XF ; 85 ; ГдРъ ; 15815 
 469 ; Копейка ; 175? ;  ; Cu ; F-VF ; 24 ; ГдРъ ; 294 
 470 ; Копейка ; 1766 ; ММ ; Cu ; F-VF ; 50 ; кабан ; 4567 
 471 ; Копейка ; 1769 ; КМ "Сибирь" ; Cu ; F ; 36 ; lews ; 686 
 472 ; Копейка ; 1771 ; КМ "Сибирь" ; Cu ; F+ ; 9 ; Mikl2015 ; 417 
 473 ; Копейка ; 1777 ; КМ "Сибирь" ; Cu ; VG ; 13 ; Andjey2878 ; 510 
 474 ; Копейка ; 1779 ; КМ "Сибирь" ; Cu ; F- ; 17 ; MDV ; 663 
 475 ; Копейка (Ильин - 1р) ; 1788 ; ММ ; Cu ; F- ; 33 ; $$$ ; 1300 
 476 ; Копейка ; 1795 ; ЕМ ; Cu ; VF+ ; 43 ; гоша334 ; 1839 
 477 ; Копейка ; 1796 ; ЕМ ; Cu ; F-VF ; 26 ; 108 ; 996 
 478 ; Копейка ; 1799 ; ЕМ ; Cu ; F- ; 23 ; cr3609 ; 364 
 479 ; Копейка ; 1800 ; ЕМ ; Cu ; G/VG ; 12 ; wv ; 102 
 480 ; Копейка ; 1801 ; ЕМ ; Cu ; VG ; 15 ; alina1989-2015 ; 239 
 481 ; Копейка ; 1811 ; ЕМ НМ ; Cu ; VF ; 20 ; MDV ; 1043 
 482 ; Копейка ; 1811 ; ИМ МК ; Cu ; VF-XF ; 56 ; Костя уц ; 2268 
 483 ; Копейка ; 1818 ; КМ ДБ ; Cu ; F-VF ; 27 ; vvt ; 541 
 484 ; Копейка ; 1822 ; КМ АМ ; Cu ; F-VF ; 19 ; почтальон ; 567 
 485 ; Копейка ; 1831 ; СМ ; Cu ; VF- ; 24 ; Ligovka90 ; 526 
 486 ; Копейка ; 1832 ; СМ ; Cu ; F-VF ; 31 ; bva150979 ; 395 
 487 ; Копейка. (Ильин-2р) ; 1836 ; СМ ; Cu ; F-VF ; 68 ; Ligovka90 ; 2091 
 488 ; Копейка ; 1837 ; СМ ; Cu ; F-VF ; 11 ; bva150979 ; 204 
 489 ; Копейка ; 1839 ; СМ ; Cu ; VF- ; 38 ; почтальон ; 538 
 490 ; Копейка. В капсуле PCGS ; 1840 ; СПМ ; Cu ; XF45 ; 31 ; ЛАВ-13 ; 2669 
 491 ; Копейка ; 1840 ; СМ ; Cu ; F ; 37 ; alina1989-2015 ; 151 
 492 ; Копейка ; 1841 ; СМ ; Cu ; F+ ; 29 ; alina1989-2015 ; 231 
 493 ; Копейка ; 1843 ; ЕМ ; Cu ; VG ; 10 ; PUDIS ; 78 
 494 ; Копейка ; 1843 ; СМ ; Cu ; VF+ ; 100 ; vitab ; 1530 
 495 ; Копейка ; 1846 ; СМ ; Cu ; F ; 16 ; alina1989-2015 ; 262 
 496 ; Копейка ; 1847 ; СМ ; Cu ; F+ ; 40 ; EAL34 ; 383 
 497 ; Копейка ; 1852 ; ЕМ ; Cu ; F/VG ; 28 ; PUDIS ; 158 
 498 ; Копейка ; 1855 ; ЕМ ; Cu ; VF ; 32 ; alina1989-2015 ; 267 
 499 ; Копейка ; 1855 ; ВМ ; Cu ; VF ; 23 ; First AID ; 2223 
 500 ; Копейка ; 1856 ; ЕМ ; Cu ; F ; 18 ; Mikl2015 ; 90 
 501 ; Копейка ; 1862 ; ВМ ; Cu ; F ; 32 ; alekseynn ; 804 
 502 ; Копейка. В капсуле PCGS ; 1865 ; ЕМ ; Cu ; XF45 ; 31 ; Костя уц ; 2267 
 503 ; Копейка ; 1866 ; ЕМ ; Cu ; VF ; 80 ; eugraphus ; 1530 
 504 ; Копейка ; 1869 ; ЕМ ; Cu ; F-VF ; 12 ; bonipari ; 238 
 505 ; Копейка ; 1883 ; СПБ ; Cu ; F+ ; 53 ; Ivanov ; 255 
 506 ; Копейка. В капсуле PCGS ; 1889 ; СПБ ; Cu ; XF ; 29 ; ЛАВ-13 ; 1994 
 407 ; 2 копейки ; 1797 ; АМ ; Cu ; VF+ ; 31 ; кабан ; 1913 
 408 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F+ ; 39 ; elpohit ; 334 
 409 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F+ ; 23 ; sheriff 0 ; 159 
 410 ; 2 копейки. В капсуле PCGS ; 1801 ; КМ ; Cu ; XF ; 19 ; Хозяин ; 3060 
 411 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF ; 22 ; Палыч61 ; 793 
 412 ; 2 копейки ; 1810 ; СПБ МК ; Cu ; VF+ ; 79 ; Johnny Walker ; 5624 
 413 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF-XF ; 17 ; maks169 ; 180 
 414 ; 2 копейки. В капсуле PCGS ; 1811 ; ЕМ НМ ; Cu ; VF-XF ; 31 ; 3aBxo3 ; 3978 
 415 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF+ ; 30 ; kost ; 216 
 416 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; F+ ; 9 ; sheriff 0 ; 102 
 417 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; VF-XF ; 26 ; Johnny Walker ; 1785 
 418 ; 2 копейки ; 1811 ; ИМ ПС ; Cu ; VF+ ; 51 ; flutter ; 347 
 419 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF-XF ; 15 ; elpohit ; 263 
 420 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; XF ; 28 ; Aleksandr32 ; 500 
 421 ; 2 копейки ; 1813 ; СПБ ПС ; Cu ; VF ; 29 ; MDV ; 677 
 422 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; VF-XF ; 33 ; Костя уц ; 771 
 423 ; 2 копейки ; 1826 ; ЕМ ИК ; Cu ; VF ; 25 ; taa ; 90 
 424 ; 2 копейки ; 1826 ; КМ АМ ; Cu ; VF ; 28 ; $$$ ; 567 
 425 ; 2 копейки ; 1830 ; КМ АМ ; Cu ; F-VF ; 33 ; $$$ ; 314 
 426 ; 2 копейки ; 1831 ; СМ ; Cu ; F-VF ; 9 ; Семен ; 459 
 427 ; 2 копейки ; 1838 ; ЕМ НА ; Cu ; VF ; 27 ; Gal-спб ; 357 
 428 ; 2 копейки ; 1838 ; СМ ; Cu ; F-VF ; 23 ; Gal-спб ; 255 
 429 ; 2 копейки ; 1843 ; ЕМ ; Cu ; F-VF ; 17 ; ВЯЗЪ ; 144 
 430 ; 2 копейки ; 1844 ; ЕМ ; Cu ; VF ; 48 ; Дмитрий475 ; 498 
 431 ; 2 копейки ; 1857 ; ЕМ ; Cu ; VF+ ; 45 ; Ток ; 2550 
 432 ; 2 копейки ; 1861 ; ЕМ ; Cu ; VF ; 28 ; solder13 ; 519 
 433 ; 2 копейки ; 1863 ; ВМ ; Cu ; VF- ; 69 ; alekseynn ; 3600 
 434 ; 2 копейки ; 1865 ; ЕМ ; Cu ; VF+ ; 62 ; Гостомысл ; 1119 
 435 ; 2 копейки ; 1867 ; ЕМ ; Cu ; VF ; 66 ; Ток ; 1683 
 436 ; 2 копейки ; 1899 ; СПБ ; Cu ; F+ ; 7 ; WhiteMouse ; 59 
 437 ; 2 копейки ; 1901 ; СПБ ; Cu ; F-VF ; 20 ; TDV ; 98 
 438 ; 2 копейки ; 1902 ; СПБ ; Cu ; F+ ; 24 ; ZOLTAN333 ; 379 
 439 ; 2 копейки ; 1903 ; СПБ ; Cu ; F+ ; 19 ; TDV ; 48 
 440 ; 2 копейки ; 1905 ; СПБ ; Cu ; VF ; 36 ; leshii40 ; 123 
 441 ; 2 копейки ; 1907 ; СПБ ; Cu ; F+ ; 15 ; off ; 318 
 442 ; 2 копейки ; 1908 ; СПБ ; Cu ; VF- ; 23 ; off ; 123 
 443 ; 2 копейки ; 1909 ; СПБ ; Cu ; VF ; 10 ; WhiteMouse ; 53 
 444 ; 2 копейки ; 1910 ; СПБ ; Cu ; VF ; 22 ; Дмитрий475 ; 116 
 445 ; 2 копейки ; 1911 ; СПБ ; Cu ; VF ; 18 ; vizer ; 79 
 446 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF ; 39 ; Kostet2008 ; 51 
 447 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF+ ; 22 ; vizer ; 102 
 448 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 24 ; vizer ; 114 
 449 ; 2 копейки ; 1915 ;  ; Cu ; VF-XF ; 19 ; vizer ; 100 
 450 ; 2 копейки ; 1915 ;  ; Cu ; F-VF ; 11 ; TDV ; 20 
 451 ; 2 копейки ; 1916 ;  ; Cu ; XF- ; 15 ; Eddy ; 160 
 452 ; 2 копейки ; 1916 ;  ; Cu ; VF+ ; 18 ; Mikl2015 ; 47 
 453 ; Копейка ; 1705 ; МД ; Cu ; F+ ; 35 ; elpohit ; 1405 
 454 ; Копейка ; 1707 ; БК ; Cu ; VG ; 92 ; elpohit ; 2623 
 455 ; Копейка ; 17?? ;  ; Cu ; VG ; 41 ; упс ; 651 
 456 ; Копейка ; 1710 ; МД ; Cu ; F- ; 33 ; Регион72 ; 1249 
 357 ; 5 копеек ; 1857 ; ЕМ ; Cu ; VG/F ; 22 ; Семен ; 387 
 358 ; 5 копеек ; 1858 ; ЕМ ; Cu ; F ; 15 ; Almera ; 273 
 359 ; 5 копеек ; 1869 ; ЕМ ; Cu ; VF- ; 30 ; АЛЕКСАНДР4 ; 332 
 360 ; 5 копеек ; 1870 ; ЕМ ; Cu ; F- ; 13 ; kuzma-1 ; 204 
 361 ; 5 копеек ; 1872 ; ЕМ ; Cu ; VF- ; 29 ; $$$ ; 340 
