 5594 ; Почтовая карточка Каунас ; 1927 ;  ;  ;  ; 12 ; to-to ; 124 
 876 ; Центенионалий. Констанций II. Реверс: солдат поражает варвара ; 4 век нэ ;  ; Cu ; VG ; 9 ; aziya11 ; 204 
 877 ; АЕ. Сисция. Константин II. Частная мастерская ;  ;  ; Cu ; G/VG ; 28 ; aziya11 ; 153 
 878 ; АЕ. Фессалоники. Крисп ;  ;  ; Cu ; G/VG ; 27 ; aziya11 ; 255 
 879 ; АЕ. Антиохия. Аркадий ;  ;  ; Cu ; G/VG ; 38 ; СЕВАСТНС ; 275 
 880 ; Обол. Пантикопей. Перисад Первый. М - 13,68г ; 325-300 до н.э ;  ; Cu ; G/VG ; 37 ; СЕВАСТНС ; 2400 
 881 ; Обол. Херсонес. М - 9,76г. Коленопреклоненная Парфенос/Бегущий влево грифон ; 330-300 до н.э ;  ; Cu ; VG ; 15 ; MAZAI0306 ; 1300 
 882 ; Статер. Боспорское царство. Фофорс. М - 7,52г ; 296 ;  ; Cu ; F/VG ; 41 ; sotnik ; 823 
 883 ; Ае-11. Греция. М-0,95гр ;  ;  ; Br ; G ; 29 ; graff36alex ; 250 
 884 ; Провинциальная монета Септимий Север. Нижняя Мезия. Никополис на Истре. Реверс: Двуручная ваза. М-2,6г ; 193-211 ;  ; Cu ; VG ; 26 ; Dahan ; 421 
 885 ; Фоллис. Византия. М-8,5г ;  ;  ; Cu ; VG ; 36 ; СЕВАСТНС ; 517 
 886 ; Фоллис. Византия, Константинополь, Тиберий II Константин. М-12,34гр ; 578-582 ;  ; Cu ; VG ; 28 ; СЕВАСТНС ; 385 
 887 ; Монета. Иудея. М-2,9г ;  ;  ; Cu ; G ; 30 ; Крим ; 1140 
 888 ; Монета античная. М-3,68гр ;  ;  ; Cu ; VG ; 14 ; lestes ; 1112 
 889 ; Монета античная. М-3,70гр ;  ;  ; Cu ; VG ; 17 ; СЕВАСТНС ; 1135 
 890 ; Талер. Австрия. Тироль ; 1620 ;  ; Ag ; VF ; 71 ; тендер ; 15299 
 891 ; Талер. Тироль ; 1654 ;  ; Ag ; VF-XF ; 56 ; Федор1 ; 23969 
 892 ; Полугрош. Литва ; 1556 ;  ; Ag ; F+ ; 48 ; lva08 ; 323 
 893 ; Полугрош. Литва ; 1558 ;  ; Ag ; F-VF ; 21 ; aziya11 ; 302 
 894 ; Полторак. Польша. М-0,74гр ; 1623 ;  ; Ag ; VG ; 28 ; aziya11 ; 143 
 895 ; Полторак. Польша, Сигизмунд III. М-0,79гр ; 1623 ;  ; Ag ; F+ ; 17 ; musik ; 159 
 896 ; Грош. Германия, Корвейское аббатство. М-1,36гр ; 17в ;  ; Ag ; VG ; 39 ; Коррадо ; 765 
 897 ; Солид. Рига. М-0,76гр ; 1616 ;  ; Ag ; F-VF ; 15 ; musik ; 169 
 898 ; Солид. Литва, Ян Казимир. М-0,57гр ; 1652 ;  ; Ag ; F+ ; 10 ; aziya11 ; 236 
 899 ; Солид. Рига, Сигизмунд III. М-0,95гр ; 1597 ;  ; Ag ; F+ ; 25 ; aziya11 ; 101 
 900 ; Солид. Рига, Кристина. М-0,57гр ; 17в ;  ; Ag ; F-VF ; 31 ; Maxim85 ; 328 
 901 ; Солид. Ливония, Кристина. М-0,52гр ; 17в ;  ; Ag ; VG ; 15 ; aziya11 ; 90 
 902 ; Солид. Рига, Кристина. М-0,54гр ; 17в ;  ; Ag ; F- ; 19 ; aziya11 ; 71 
 903 ; Солид. Ливония, Кристина. М-0,45гр ; 1649 ;  ; Ag ; F ; 21 ; aziya11 ; 112 
 904 ; Солид. Рига. Кристина ; 16?9 ;  ; Ag ; F- ; 13 ; musik ; 122 
 905 ; Лот монет Золотой Орды: 3шт ;  ;  ; Cu,Ag ; VG ; 23 ; himak ; 410 
 906 ; Солид. Польша ; 1664 ;  ; Cu ; F-VF ; 20 ; калинов мост ; 217 
 807 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 5 ; aziya11 ; 21 
 808 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 7 ; акопа ; 39 
 809 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 7 ; Василiч ; 39 
 810 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 7 ; Пограничник ; 200 
 811 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 5 ; aziya11 ; 21 
 812 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF- ; 11 ; doc2 ; 441 
 813 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 14 ; klaid ; 185 
 814 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 5 ; aziya11 ; 21 
 815 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; aziya11 ; 21 
 816 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 53 ; Доктор Никитин ; 86 
 817 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF+ ; 21 ; Доктор Никитин ; 82 
 818 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 49 ; Andre32 ; 77 
 819 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 23 ; slando ; 204 
 820 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 11 ; aziya11 ; 114 
 821 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 14 ; slando ; 236 
 822 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 61 ; aziya11 ; 104 
 823 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 23 ; Собеседник ; 59 
 824 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 7 ; sinus ; 228 
 825 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 18 ; Andre32 ; 80 
 826 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 13 ; Норман ; 153 
 827 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 12 ; porte33 ; 102 
 828 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 10 ; musik ; 125 
 829 ; Денга ; после 1696 ; Петр Алексеевич ; Ag ; F+ ; 97 ; Норман ; 567 
 830 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 13 ; Собеседник ; 43 
 831 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 12 ; porte33 ; 93 
 832 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 10 ; porte33 ; 84 
 833 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 15 ; doc2 ; 466 
 834 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; aziya11 ; 34 
 835 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; musik ; 153 
 836 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VG ; 5 ; aziya11 ; 21 
 837 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 4 ; aziya11 ; 21 
 838 ; Копейка. Дефект чеканки ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; aziya11 ; 27 
 839 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; Василiч ; 39 
 840 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; porte33 ; 84 
 841 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; porte33 ; 80 
 842 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; musik ; 142 
 843 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; aziya11 ; 34 
 844 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; musik ; 59 
 845 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; porte33 ; 114 
 846 ; Копейка. Мордовия. Отверстие ;  ;  ; Ag ; F+ ; 30 ; aziya11 ; 263 
 847 ; Лот монет Ивана Грозного (2шт): копейка ; 1533-1584 ;  ; Ag ; VF- ; 10 ; aziya11 ; 113 
 848 ; Лот монет Ивана Грозного+ Василий III Иванович (22шт): денга. Деформация, утери ; 1505-1584 ;  ; Ag ; F/G ; 22 ; Инвестор ; 579 
 849 ; Лот допетровских монет (3шт): копейка ;  ;  ; Ag ; VG ; 11 ; petriuspo ; 53 
 850 ; Лот монет Ивана Грозного (5шт): мечевая копейка, копейка ; 1533-1584 ;  ; Ag ; VF/VF- ; 27 ; NNN ; 216 
 851 ; Лот монет Петра I +1 Алексея Михайловича (5шт): копейка ; 1645-1725 ;  ; Ag ; F-VF/VG ; 16 ; NNN ; 159 
 852 ; Лот монет Ивана Грозного и Михаила Федоровича (10шт): копейка ; 1533-1584, 1613-1645 ;  ; Ag ; VF-/F+ ; 52 ; NNN ; 316 
 853 ; Лот монет Петра I (30шт): копейка ; 1689-1735 ;  ; Ag ; F+/F-VF ; 28 ; aziya11 ; 939 
 854 ; Лот монет Петра I (30шт): копейка ; 1689-1725 ;  ; Ag ; F+/F-VF ; 20 ; aziya11 ; 1019 
 855 ; Лот монет (19шт) Иван IV Васильевич (Грозный): копейка,денга ; 1533-1584 ;  ; Ag ; F-VF/VF- ; 37 ; Andre32 ; 597 
 856 ; Лот допетровских монет Михаила Федоровича (31шт): копейка ; 1613-1645 ;  ; Ag ; F+/F-VF ; 17 ; aziya11 ; 1001 
 757 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 8 ; petriuspo ; 34 
 758 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 8 ; petriuspo ; 34 
 759 ; Копейка. Иван Грозный ; 1533-1584 ;  ; Ag ; VF- ; 18 ; xeljdbot1 ; 42 
 760 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 11 ; Ивпага ; 79 
 761 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 7 ; arsenich-s ; 38 
 762 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 13 ; aziya11 ; 53 
 763 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 13 ; aziya11 ; 53 
 764 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 7 ; aziya11 ; 34 
 765 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 15 ; лексан 98 ; 56 
 766 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF+ ; 17 ; SirPi ; 126 
 767 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 9 ; Andre32 ; 56 
 768 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF- ; 12 ; arsenich-s ; 38 
 769 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF ; 7 ; arsenich-s ; 38 
 770 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 7 ; aziya11 ; 34 
 771 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF ; 9 ; Andre32 ; 45 
 772 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF- ; 8 ; arsenich-s ; 43 
 773 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF- ; 10 ; lestes ; 47 
 774 ; Копейка. Борис Федорович Годунов? ; 1598-1605 ;  ; Ag ; VF- ; 12 ; petriuspo ; 34 
 775 ; Копейка ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 12 ; aziya11 ; 42 
 776 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF ; 7 ; arsenich-s ; 39 
 777 ; Копейка. Федор Иванович? ; 1584-1598 ;  ; Ag ; VF- ; 7 ; Василiч ; 39 
 778 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 13 ; MMM371 ; 114 
 779 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; VG ; 18 ; Пограничник ; 170 
 780 ; Копейка ; 1645-1676 ; Алексей Михайлович Новгородский ден.двор ; Cu ; VG ; 29 ; KdL ; 518 
 781 ; Копейка ; 1645-1676 ; Алексей Михайлович Кукейнойский ден.двор ; Cu ; F+ ; 21 ; sinus ; 2224 
 782 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 15 ; flutter ; 306 
 783 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F-VF ; 22 ; Ю42 ; 235 
 784 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; VF- ; 19 ; Monah ; 441 
 785 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F ; 13 ; rirosrob ; 43 
 786 ; Копейка ; 1645-1676 ; Алексей Михайлович Новгородский ден.двор ; Cu ; F+ ; 7 ; Monah ; 43 
 787 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F-VF ; 20 ; Доктор Никитин ; 186 
 788 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F-VF ; 5 ; aziya11 ; 21 
 789 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F+ ; 13 ; lestes ; 161 
 790 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F+ ; 14 ; graff36alex ; 68 
 791 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F-VF ; 13 ; цеховик ; 88 
 792 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F+ ; 29 ; sinus ; 499 
 793 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 9 ; KdL ; 68 
 794 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 10 ; цеховик ; 54 
 795 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 8 ; Василiч ; 48 
 796 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 9 ; KdL ; 47 
 797 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 7 ; porte33 ; 39 
 798 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 5 ; aziya11 ; 21 
 799 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 7 ; porte33 ; 43 
 800 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 12 ; rirosrob ; 133 
 801 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 33 ; aziya11 ; 49 
 802 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 7 ; Roskur ; 47 
 803 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 7 ; aziya11 ; 34 
 804 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 7 ; aziya11 ; 27 
 805 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 5 ; aziya11 ; 21 
 806 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 7 ; drn137 ; 38 
 707 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 14 ; 89226266825й ; 58 
 708 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 13 ; aziya11 ; 46 
 709 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 16 ; aziya11 ; 46 
 710 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 21 ; Panzerzug ; 353 
 711 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 18 ; ГдРъ ; 148 
 712 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF-XF ; 13 ; krugerrand ; 148 
 713 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 29 ; ГдРъ ; 67 
 714 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 14 ; Andre32 ; 53 
 715 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VG ; 10 ; aziya11 ; 34 
 716 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 9 ; petriuspo ; 38 
 717 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 24 ; Коллекционерь ; 139 
 718 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 15 ; MMM371 ; 153 
 719 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF-XF ; 11 ; musik ; 136 
 720 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF-XF ; 69 ; slando ; 344 
 721 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF-XF ; 17 ; ГдРъ ; 123 
 722 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 15 ; MMM371 ; 125 
 723 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 16 ; MMM371 ; 186 
 724 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 7 ; aziya11 ; 26 
 725 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 23 ; sinus ; 558 
 726 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 9 ; arsenich-s ; 38 
 727 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 11 ; Andre32 ; 46 
 728 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 21 ; MMM371 ; 120 
 729 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 11 ; Andre32 ; 62 
 730 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 14 ; arsenich-s ; 45 
 731 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 15 ; Andre32 ; 111 
 732 ; Денга ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VG ; 16 ; Собеседник ; 32 
 733 ; Денга ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VG ; 7 ; petriuspo ; 29 
 734 ; Копейка ; 1618-ок.1626 ; Михаил Федорович Ярославль ; Ag ; F- ; 73 ; zoom30 ; 518 
 735 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF- ; 27 ; sergey0615 ; 340 
 736 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F+ ; 11 ; xeljdbot1 ; 72 
 737 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF- ; 13 ; сборщик ; 102 
 738 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F+ ; 13 ; Jauho ; 100 
 739 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF ; 14 ; aziya11 ; 146 
 740 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; aziya11 ; 114 
 741 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VG ; 10 ; petriuspo ; 43 
 742 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 10 ; petriuspo ; 38 
 743 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 11 ; aziya11 ; 42 
 744 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 13 ; Василiч ; 47 
 745 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 7 ; Василiч ; 39 
 746 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 7 ; Василiч ; 38 
 747 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 5 ; aziya11 ; 21 
 748 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F+ ; 5 ; aziya11 ; 21 
 749 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 6 ; aziya11 ; 21 
 750 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 12 ; лексан 98 ; 35 
 751 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 17 ; aziya11 ; 42 
 752 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VG ; 10 ; aziya11 ; 26 
 753 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 9 ; petriuspo ; 34 
 754 ; Копейка допетровская ;  ;  ; Ag ; VF- ; 7 ; t_v_v ; 32 
 755 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 26 ; vak ; 108 
 756 ; Денга. Василий III Иванович ; 1505-1533 ;  ; Ag ; F+ ; 19 ; акопа ; 115 
 657 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF- ; 11 ; aziya11 ; 51 
 658 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF+ ; 9 ; aziya11 ; 55 
 659 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF-XF ; 21 ; акопа ; 178 
 660 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 8 ; aziya11 ; 38 
 661 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 20 ; zoom30 ; 120 
 662 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 37 ; Shundr ; 136 
 663 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 19 ; акопа ; 48 
 664 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 13 ; акопа ; 114 
 665 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 9 ; aziya11 ; 26 
 666 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF-XF ; 25 ; krugerrand ; 692 
 667 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 13 ; Andre32 ; 79 
 668 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 17 ; aziya11 ; 38 
 669 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 9 ; aziya11 ; 37 
 670 ; Пуло ; 15в ; Великое Княжество Тверское ; Cu ; VG ; 15 ; акопа ; 223 
 671 ; Пуло ; 1505-1533 ; Василий III Иванович ; Cu ; VG ; 5 ; oleg632112 ; 114 
 672 ; Полушка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 36 ; nik41 ; 404 
 673 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; XF- ; 42 ; Борис Моисеевич ; 512 
 674 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 20 ; aziya11 ; 93 
 675 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 13 ; lva08 ; 165 
 676 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 14 ; Monah ; 68 
 677 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 16 ; petriuspo ; 46 
 678 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 11 ; evg ; 46 
 679 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 12 ; Доктор Никитин ; 79 
 680 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 11 ; arsenich-s ; 45 
 681 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 20 ; lestes ; 148 
 682 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 15 ; xeljdbot1 ; 81 
 683 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 17 ; lestes ; 182 
 684 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 19 ; 21011984andrei ; 84 
 685 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 15 ; Monah ; 47 
 686 ; Полушка. Федор Иванович ; 1584-1598 ;  ; Ag ; VG ; 8 ; lestes ; 325 
 687 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF+ ; 17 ; klaid ; 155 
 688 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 11 ; lestes ; 126 
 689 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF-XF ; 9 ; Monah ; 92 
 690 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 10 ; Ю42 ; 101 
 691 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF- ; 11 ; aziya11 ; 68 
 692 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF-XF ; 39 ; Monah ; 375 
 693 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 14 ; aziya11 ; 55 
 694 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF+ ; 12 ; aziya11 ; 68 
 695 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 15 ; nik41 ; 84 
 696 ; Копейка ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; VF-XF ; 39 ; samsung ; 567 
 697 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Новгородский ден.двор ; Ag ; VF+ ; 24 ; vterkin ; 934 
 698 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; VF ; 16 ; trast ; 107 
 699 ; Копейка ; 1606-1610 ; Василий Шуйский Новгородский ден.двор ; Ag ; VF+ ; 27 ; lestes ; 227 
 700 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF ; 27 ; samsung ; 126 
 701 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 12 ; G.R.O.S.S. ; 39 
 702 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 13 ; aziya11 ; 39 
