 6217 ; Коробка на 20 монет D-42мм. Размер коробки: 350х230х30мм ;  ;  ;  ;  ; 42 ; Zakhapisty ; 1351 
 719 ; Фоллис. Византия, Константинополь. Юстин I. D-30мм. М-13,9гр ; 518-527 ;  ; Cu ; G ; 30 ; lestes ; 323 
 720 ; Фоллис. Византия, Никомедия. Тиберий II. (7-ой год правления). D-30мм. М-11,9гр ; 580-581 ;  ; Cu ; VG ; 27 ; lestes ; 301 
 721 ; Фоллис. Византия, Константинополь. Гераклий и Гераклий Константин. Перечекан на фоллисе Фоки. 3-й год правления. D-34мм. М-10,1гр ; 612-613 ;  ; Cu ; VG ; 25 ; lestes ; 218 
 722 ; Фоллис. Византия, Константинополь. Гераклий и Гераклий Константин. Перечекан на фоллисе Маврикия Тиберия. 2-й год правления. D-34мм. М-10,1гр ; 611-612 ;  ; Cu ; VG ; 29 ; lestes ; 248 
 723 ; Монета. Римская Империя. М-7,95г ;  ;  ; Cu ; F ; 28 ; Boxing ; 501 
 724 ; Сестерций. Римская Bимперия. Комодиус. М-23,91г ;  ;  ; Cu ; G ; 11 ; Red_kosa ; 408 
 725 ; Сестерций. Римская Bимперия. М-18,36 ;  ;  ; Cu ; G ; 11 ; Red_kosa ; 306 
 726 ; Дупондий. Римская Империя. Нером М-11,27 ;  ;  ; Cu ; G ; 16 ; Red_kosa ; 363 
 727 ; Дупондий. Римская Империя. Август. М-9,02 ;  ;  ; Cu ; G ; 12 ; Red_kosa ; 408 
 728 ; Монета Византия Мануил I Комненус М-3,69г ; 1143-1180 ;  ; Cu ; VF- ; 17 ; doc2 ; 740 
 729 ; 6 стюверов. Нидерланды Зволле ; 1601 ;  ; Ag ; F+ ; 31 ; von_Schwarz ; 2607 
 730 ; 1 альбус Майнц ; 166? ;  ; Ag ; F ; 47 ; mkm1968 ; 571 
 731 ; 3 крейцера. Лигнитцк-Бриг ; 1662 ;  ; Ag ; F-VF ; 26 ; mkm1968 ; 322 
 732 ; 1крейцер. Лигнитцк-Бриг ; 1665 ;  ; Ag ; F-VF ; 48 ; mkm1968 ; 501 
 733 ; 2 альбуса. Юлих-Берг ; 1685 ;  ; Ag ; F-VF ; 28 ; mkm1968 ; 350 
 734 ; Грош. Германия, Корвейское аббатство. М-1,36гр ; 17в ;  ; Ag ; VG ; 31 ; mkm1968 ; 645 
 735 ; Шиллинг. Венден. М-1,05гр ; 1484-1494 ;  ; Ag ; F ; 32 ; von_Schwarz ; 279 
 736 ; Монета Тимур хан Чекан Булгар ; 15 век ;  ; Ag ; F ; 11 ; БРАТ. ; 140 
 737 ; Монета Золотая Орда. Хан Дервиш чекан Урду ; 15 век ;  ; Ag ; F- ; 9 ; БРАТ. ; 161 
 738 ; Монета Золотая Орда. Шадибек с Калимой чекан Урду. Чеканена в месяцы года ;  ;  ; Ag ; F+ ; 24 ; Ю42 ; 793 
 739 ; Монета Золотая Орда. Дервиш чекан Урду ; ND ;  ; Ag ; F ; 11 ; БРАТ. ; 787 
 740 ; Монета Золотая Орда. Тимур чекан Азак ; 814 ;  ; Ag ; F ; 43 ; cotangens ; 518 
 741 ; Монета. Золотая Орда. Азак. Хан Шадибек. Двусторонний Шадибек ;  ;  ; Ag ; VG ; 5 ; БРАТ. ; 101 
 742 ; Данг. Золотая Орда. Крым. Хан Токтамыш ("мыш" особого рисунка). Картуш точечн. круг ; 796 г.х. ;  ; Ag ; VF- ; 13 ; БРАТ. ; 244 
 743 ; Данг. ЗО хан Джанибек чекан СаД ; 745 ;  ; Ag ; F-VF ; 30 ; Ю42 ; 708 
 744 ; Данг. ЗО хан Джанибек чекан СаД ; 745 ;  ; Ag ; F-VF ; 25 ; nvv ; 352 
 745 ; Данг. Золотая Орда.Сарай. Хан Дервиш ;  ;  ; Ag ; F ; 26 ; БРАТ. ; 251 
 746 ; Данг. Золотая Орда. Орду ал Джадид (зеркально). Хан Шадибек ; 15в ;  ; Ag ; F ; 22 ; Ю42 ; 708 
 747 ; Данг. Золотая Орда. Орда (зеркально). Хан Абдаллах ;  ;  ; Ag ; F+ ; 13 ; БРАТ. ; 230 
 748 ; Данг. Золотая Орда. Хелберди Базар. Хан Мухаммад Борак ;  ;  ; Ag ; F ; 57 ; БРАТ. ; 2005 
 749 ; Данг. Золотая Орда. Крым. Хан Тимур Кутлуг ; 796г.х. ;  ; Ag ; F+ ; 10 ; БРАТ. ; 666 
 750 ; Данг. Золотая Орда. Сад. Хан Джанибек ;  ;  ; Ag ; F ; 13 ; xabib102 ; 177 
 751 ; Данг. Золотая Орда. Хаджи Тархан. Хан Пулад ; 15в ;  ; Ag ; F-VF ; 18 ; БРАТ. ; 271 
 752 ; Данг. Золотая Орда. Подражание ;  ;  ; Ag ; F+ ; 13 ; viridis ; 213 
 753 ; Данг. Золотая Орда. Урду. Хан Дервиш ; 15в ;  ; Ag ; F- ; 6 ; БРАТ. ; 161 
 754 ; Данг. Золотая Орда. Подражание ;  ;  ; Ag ; F ; 35 ; von_Schwarz ; 204 
 655 ; Копейка. Михаил Федорович ; 1613-1645 ;  ; Ag ; F-VF ; 6 ; Dzirt ; 32 
 656 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 3 ; tzarevich ; 43 
 657 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 5 ; Dzirt ; 33 
 658 ; Копейка ; 1617-ок.1630 ; Михаил Федорович. Псковский денежный двор ; Ag ; VF- ; 3 ; Dzirt ; 20 
 659 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 12 ; Dzirt ; 35 
 660 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F+ ; 12 ; Dzirt ; 38 
 661 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 14 ; Dzirt ; 36 
 662 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 12 ; aziya11 ; 40 
 663 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F+ ; 9 ; Dzirt ; 33 
 664 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; VF- ; 20 ; aziya11 ; 44 
 665 ; Денга ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; F-VF ; 22 ; aziya11 ; 84 
 666 ; Денга. Деформация ; 1533-1584 ; Иван IV Васильевич. Москва ; Ag ; VF- ; 15 ; agentvovan ; 54 
 667 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 19 ; A2KOT ; 105 
 668 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VG ; 7 ; Чук ; 92 
 669 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; Чук ; 40 
 670 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; Чук ; 40 
 671 ; Копейка ; 1704 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; Чук ; 47 
 672 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; Чук ; 40 
 673 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF ; 9 ; Чук ; 40 
 674 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F ; 11 ; Чук ; 40 
 675 ; Копейка. Михаил Федорович ; 1613-1645 ;  ; Ag ; VG ; 7 ; Dzirt ; 35 
 676 ; Копейка. Михаил Федорович ; 1613-1645 ;  ; Ag ; F ; 11 ; Dzirt ; 34 
 677 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 9 ; tzarevich ; 123 
 678 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 18 ; Великий Могол ; 92 
 679 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 14 ; Норман ; 207 
 680 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 19 ; росвет ; 146 
 681 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 13 ; Dzirt ; 37 
 682 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF+ ; 13 ; porte33 ; 67 
 683 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 11 ; porte33 ; 53 
 684 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 11 ; porte33 ; 68 
 685 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 14 ; Dzirt ; 36 
 686 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF ; 3 ; Чук ; 67 
 687 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; F ; 15 ; Чук ; 113 
 688 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F ; 11 ; Чук ; 40 
 689 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F- ; 7 ; Чук ; 72 
 690 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 14 ; КСИФОС ; 40 
 691 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 12 ; КСИФОС ; 72 
 692 ; Денга ; 1533-1584 ; Иван IV Васильевич. Москва ; Ag ; F-VF ; 7 ; КСИФОС ; 47 
 693 ; Денга ; 1533-1584 ; Иван IV Васильевич. Москва ; Ag ; F ; 9 ; Dzirt ; 34 
 694 ; Денга ; 1533-1584 ; Иван IV Васильевич. Москва ; Ag ; F-VF ; 7 ; КСИФОС ; 54 
 695 ; Денга ; 1533-1584 ; Иван IV Васильевич. Москва ; Ag ; F-VF ; 9 ; aziya11 ; 40 
 696 ; Лот допетровских монет (3шт) ;  ;  ; Ag ; F-VF ; 14 ; aziya11 ; 165 
 697 ; Антониниан. Рим, имп. Гордиан III. Богиня Летиция. М-2,8гр ; 241-243 ;  ; Ag ; VF ; 58 ; aziya11 ; 1229 
 698 ; Денарий. Юлия Домна. Рим. Реверс: "MATER DEVM". мать богов Кибела сидит на троне, рядом лев. М - 3,1г ; 196-211 ;  ; Ag ; F-VF ; 36 ; Норман ; 2141 
 699 ; Монета античная серебряная ;  ;  ; Ag ; VF+ ; 23 ; lestes ; 1744 
 700 ; Денарий. Римская Империя Элагабал В капсуле ННР ; 218-222 ;  ; Ag ;  ; 53 ; Sandro-S-Gor ; 3627 
 701 ; Обол. Пантикапей. Перисад II ; 275-245 до н.э. ;  ; Cu ; F+ ; 27 ; Asandr ; 245 
 702 ; Тетрахалк. Пантикапей. Перисад IV (Голова бородатого Сатира/ рог изобилия, шапки Диоскуров) ; 130-125 до н.э. ;  ; Cu ; VG ; 13 ; КСИФОС ; 244 
 703 ; Дихалк. Пантикапей. Перисад I (Голова безбородого Сатира/ протома Пегаса, ПАN) ; 345-310 до н.э. ;  ; Cu ; VF ; 44 ; radistradist ; 1462 
 704 ; Дихалк. Пантикапей. Перисад I (Голова безбородого Сатира/ протома Пегаса, ПАN) ; 345-310 до н.э. ;  ; Cu ; F-VF ; 9 ; Asandr ; 108 
 605 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F ; 13 ; Чук ; 40 
 606 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 3 ; Чук ; 101 
 607 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; F-VF ; 9 ; Чук ; 61 
 608 ; Копейка ; 1599 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; F-VF ; 5 ; Чук ; 148 
 609 ; Копейка. Москва ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 7 ; pavspb ; 257 
 610 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; F-VF ; 11 ; Чук ; 61 
 611 ; Копейка ; 1600 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; F-VF ; 9 ; Чук ; 113 
 612 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; F ; 17 ; Чук ; 61 
 613 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 7 ; Чук ; 57 
 614 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F+ ; 15 ; Чук ; 61 
 615 ; Копейка ; 1600 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; F ; 5 ; Чук ; 45 
 616 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 8 ; Чук ; 40 
 617 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 5 ; Чук ; 40 
 618 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F+ ; 5 ; Чук ; 40 
 619 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F ; 7 ; Чук ; 40 
 620 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F ; 6 ; Чук ; 45 
 621 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F ; 6 ; Чук ; 40 
 622 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 7 ; Чук ; 57 
 623 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 17 ; Чук ; 77 
 624 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 19 ; Чук ; 81 
 625 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 7 ; zoom30 ; 239 
 626 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; F-VF ; 12 ; Чук ; 74 
 627 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 9 ; Чук ; 71 
 628 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 11 ; Чук ; 65 
 629 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 18 ; Чук ; 94 
 630 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 6 ; Чук ; 101 
 631 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 4 ; Чук ; 101 
 632 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 4 ; Чук ; 101 
 633 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 10 ; Чук ; 105 
 634 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 12 ; Чук ; 69 
 635 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 8 ; zoom30 ; 352 
 636 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 6 ; Чук ; 114 
 637 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 9 ; Чук ; 72 
 638 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 8 ; Чук ; 72 
 639 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 20 ; Чук ; 89 
 640 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 16 ; makci ; 239 
 641 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 8 ; Чук ; 72 
 642 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 4 ; Чук ; 273 
 643 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 8 ; makci ; 239 
 644 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 11 ; Чук ; 72 
 645 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 16 ; Чук ; 84 
 646 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 13 ; porte33 ; 41 
 647 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 11 ; Dzirt ; 30 
 648 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F+ ; 12 ; Dzirt ; 39 
 649 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 5 ; tzarevich ; 43 
 650 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F+ ; 11 ; aziya11 ; 40 
 651 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 11 ; aziya11 ; 40 
 652 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 6 ; Dzirt ; 33 
 653 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 10 ; tzarevich ; 208 
 654 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 11 ; cotangens ; 39 
 555 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 16 ; tzarevich ; 172 
 556 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 5 ; КСИФОС ; 123 
 557 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 16 ; A2KOT ; 105 
 558 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F+ ; 13 ; agentvovan ; 37 
 559 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 12 ; agentvovan ; 38 
 560 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 10 ; Dzirt ; 32 
 561 ; Денга ; 1533-1584 ; Иван IV Васильевич. Москва ; Ag ; F+ ; 10 ; Dzirt ; 32 
 562 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 16 ; A2KOT ; 133 
 563 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 10 ; КСИФОС ; 38 
 564 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 9 ; КСИФОС ; 38 
 565 ; Денга ; 1533-1584 ; Иван IV Васильевич. Москва ; Ag ; F-VF ; 11 ; aziya11 ; 41 
 566 ; Денга ; 1533-1584 ; Иван IV Васильевич. Москва ; Ag ; F-VF ; 10 ; КСИФОС ; 38 
 567 ; Денга. Деформация ; 1533-1584 ; Иван IV Васильевич. Москва ; Ag ; VG ; 13 ; КСИФОС ; 67 
 568 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич. Москва ; Ag ; F-VF ; 9 ; КСИФОС ; 58 
 569 ; Полушка ; 1535-1584 ; Иван IV Васильевич ; Ag ; F- ; 21 ; cotangens ; 335 
 570 ; Полушка ; 1535-1584 ; Иван IV Васильевич ; Ag ; F- ; 5 ; Чук ; 140 
 571 ; Полушка ; 1535-1584 ; Иван IV Васильевич ; Ag ; F- ; 3 ; Чук ; 206 
 572 ; Полушка ; 1535-1584 ; Иван IV Васильевич ; Ag ; F- ; 3 ; Чук ; 206 
 573 ; Полушка ; 1535-1584 ; Иван IV Васильевич ; Ag ; F- ; 5 ; Чук ; 140 
 574 ; Полушка ; 1535-1584 ; Иван IV Васильевич ; Ag ; F- ; 5 ; Чук ; 140 
 575 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 4 ; Чук ; 101 
 576 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F-VF ; 13 ; Чук ; 113 
 577 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 9 ; Чук ; 61 
 578 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F-VF ; 9 ; Чук ; 61 
 579 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; F-VF ; 9 ; Чук ; 113 
 580 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 5 ; Чук ; 155 
 581 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F ; 11 ; Чук ; 38 
 582 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 8 ; tzarevich ; 296 
 583 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; F-VF ; 15 ; Чук ; 61 
 584 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F+ ; 13 ; Чук ; 61 
 585 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F-VF ; 9 ; Чук ; 61 
 586 ; Копейка ; 1605 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; F ; 13 ; Чук ; 43 
 587 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 9 ; Чук ; 203 
 588 ; Копейка ; 1600 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; F ; 9 ; Чук ; 61 
 589 ; Копейка. Москва ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; F+ ; 11 ; Чук ; 61 
 590 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; F+ ; 3 ; Чук ; 203 
 591 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; VF ; 11 ; tzarevich ; 429 
 592 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 3 ; Чук ; 101 
 593 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F+ ; 19 ; Чук ; 138 
 594 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 3 ; Чук ; 101 
 595 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; VF- ; 3 ; Чук ; 105 
 596 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 7 ; Чук ; 133 
 597 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F+ ; 9 ; Чук ; 57 
 598 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F ; 5 ; Чук ; 45 
 599 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 7 ; Чук ; 92 
 600 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 7 ; Чук ; 92 
 601 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F+ ; 3 ; Чук ; 43 
 602 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F ; 9 ; Чук ; 61 
 603 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F ; 9 ; Чук ; 61 
 604 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F ; 9 ; Чук ; 57 
 505 ; Лот монет России: 2 коп (11шт) ; 1875-1914 ;  ; Cu ; VG ; 15 ; ts1808 ; 257 
 506 ; Лот монет России: 1/2 коп (7шт) ; 1899-1912 ;  ; Cu ; VG ; 14 ; ts1808 ; 184 
 507 ; Лот монет России: 1 коп 1/4 коп, денга, денежка (10шт) ; 1736-1913 ;  ; Cu ; G ; 20 ; Krydein ; 246 
 508 ; Лот монет России: денежка (5шт) ; 1852-1859 ;  ; Cu ; VG ; 31 ; trast ; 320 
 509 ; Лот монет России: денежка (14шт) ; 1852-1859 ;  ; Cu ; VG ; 31 ; franklin ; 368 
 510 ; Лот монет России: деньга (12шт) ; 1731-1751 ;  ; Cu ; VG/F ; 8 ; *ЖОРИК* ; 261 
 511 ; Лот монет России: полушка (24шт) ; 1731-1736 ;  ; Cu ; VG/F ; 48 ; ts1808 ; 933 
 512 ; Лот монет России:3,2,1, 1/2 коп, денежка (8шт) ; 1861-1915 ;  ; Cu ; VG ; 32 ; first ; 258 
 513 ; Лот монет Финляндии: 1 пенни (6 шт.) ; 1903-1916 ;  ; Cu ; VF-/XF ; 19 ; ts1808 ; 339 
 514 ; Лот монет России: 2 коп (17шт) ; 1870-1914 ;  ; Cu ; VG/F ; 12 ; ts1808 ; 325 
 515 ; Лот монет России: копейка (9шт) ; 1851-1860 ;  ; Cu ; VG ; 9 ; ts1808 ; 363 
 516 ; Лот монет России: 1 коп (12шт) ; 1869-1915 ;  ; Cu ; VG/F ; 5 ; Мужик! Купи штаны! ; 228 
 517 ; Лот монет России: 1 коп (20шт) ; 1869-1913 ;  ; Cu ; VG/F ; 28 ; alex2016 ; 453 
 518 ; Лот монет России: 1 коп (20шт) ; 1869-1915 ;  ; Cu ; VG/F ; 21 ; ts1808 ; 400 
 519 ; Лот монет России: 1/2,1/4 коп (12шт) ; 1819-1899 ;  ; Cu ; VG ; 29 ; ts1808 ; 414 
 520 ; Лот монет России: полушка (7шт) ; 18в ;  ; Cu ; G ; 46 ; Andrei2007 ; 380 
 521 ; Лот монет России: полушка (8шт) ; 1731-1736 ;  ; Cu ; VG/F- ; 13 ; vic2 ; 227 
 522 ; Лот монет России: деньга (10шт) ; 1731-1740 ;  ; Cu ; VG/F- ; 7 ; trast ; 227 
 523 ; Лот монет России: полушка (12шт) ; 18в ;  ; Cu ; G/VG ; 31 ; kop ; 408 
 524 ; Лот монет России: 1 коп (7шт) ; 18-19вв ;  ; Cu ; VG ; 19 ; Dzirt ; 138 
 525 ; Лот монет России: деньга (10шт) ; 1731-1746 ;  ; Cu ; VG/F ; 21 ; vic2 ; 367 
 526 ; Лот монет России: деньга (6шт) ; 1795,1798 ;  ; Cu ; VG ; 37 ; eastern wind ; 594 
 527 ; Лот монет России: деньга (13шт) ; 1770-1798 ;  ; Cu ; VG ; 31 ; first ; 617 
 528 ; Лот монет России: копейка (8шт) ; 1855-1862 ;  ; Cu ; VG ; 20 ; ialaiola ; 227 
 529 ; Лот монет России: полушка (20шт) ; 18в ;  ; Cu ; G ; 24 ; eastern wind ; 490 
 530 ; Лот монет России: 2 коп (10шт) ; 19в ;  ; Cu ; VG/F- ; 7 ; ts1808 ; 174 
 531 ; Лот монет России: деньга (10шт) ; 1730-1751 ;  ; Cu ; VG/F ; 7 ; ts1808 ; 276 
 532 ; Лот монет России: 1 коп (13шт) ; 1872-1915 ;  ; Cu ; VG/F ; 14 ; ts1808 ; 297 
 533 ; Лот монет России: 5,2,1 коп (8шт) ; 1840-1875 ;  ; Cu ; VG/F- ; 18 ; first ; 255 
 534 ; Лот монет России: 1/2,1/4 коп (19шт) ; 1840-1844 ;  ; Cu ; VG ; 56 ; ts1808 ; 785 
