 7062 ; Лот марок. Тува. 1941. Редкий набор. 5 шт ;  ;  ;  ;  ; 52 ; Olimpia ; 1233 
 788 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F+ ; 40 ; mike40 ; 130 
 789 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F+ ; 16 ; coins_hunter ; 110 
 790 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; F ; 14 ; Мой товар дайбольш ; 68 
 791 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; VG ; 11 ; Мой товар дайбольш ; 56 
 792 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; F- ; 14 ; Мой товар дайбольш ; 58 
 793 ; Полушка ; 1737 ; Орёл 1738 г. ; Cu ; F- ; 15 ; zemlyk2014 ; 66 
 794 ; Полушка ; 18в ;  ; Cu ; VG ; 16 ; Мой товар дайбольш ; 64 
 795 ; Полушка ; 18в ;  ; Cu ; VF ; 48 ; m-antique ; 714 
 796 ; Полушка ; 18в ;  ; Cu ; VG ; 11 ; petriuspo ; 57 
 797 ; Полушка. Брак ; 18в ;  ; Cu ; VG ; 20 ; Мой товар дайбольш ; 204 
 798 ; Полушка ; 1769 ; КМ "Сибирь" ; Cu ; F ; 32 ; oleg4222 ; 235 
 799 ; Полушка ; 1770 ; ЕМ ; Cu ; F+ ; 29 ; asus ; 285 
 800 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; VG ; 25 ; oleg4222 ; 65 
 801 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; G ; 9 ; olefme ; 65 
 802 ; 1/2 копейки ; 1841 ; СМ ; Cu ; VG ; 17 ; Eliaz ; 142 
 803 ; 1/2 копейки ; 1841 ; СПМ ; Cu ; VG ; 11 ; zemlyk2014 ; 49 
 804 ; 1/2 копейки ; 1842 ; ЕМ ; Cu ; VF+ ; 76 ; coins_hunter ; 2086 
 705 ; Копейка ; 1897 ; СПБ ; Cu ; F ; 5 ; oleg4222 ; 36 
 706 ; Копейка ; 1898 ; СПБ ; Cu ; VG ; 5 ; oleg4222 ; 23 
 707 ; Копейка ; 1899 ; СПБ ; Cu ; VG ; 12 ; Ultim ; 21 
 708 ; Копейка ; 1900 ; СПБ ; Cu ; VF- ; 53 ; ПСИ ; 564 
 709 ; Копейка ; 1901 ; СПБ ; Cu ; F-VF ; 13 ; seregavasilich ; 55 
 710 ; Копейка ; 1902 ; СПБ ; Cu ; F ; 35 ; Мурзик ; 775 
 711 ; Копейка ; 1901 ; СПБ ; Cu ; F ; 5 ; arsenich-s ; 27 
 712 ; Копейка ; 1903 ; СПБ ; Cu ; VG ; 4 ; Снежный Барс ; 21 
 713 ; Копейка ; 1903 ; СПБ ; Cu ; F+ ; 19 ; oleg4222 ; 64 
 714 ; Копейка ; 1905 ; СПБ ; Cu ; F- ; 7 ; oleg4222 ; 51 
 715 ; Копейка ; 1906 ; СПБ ; Cu ; F ; 8 ; oleg4222 ; 102 
 716 ; Копейка ; 1907 ; СПБ ; Cu ; VG ; 9 ; oleg4222 ; 36 
 717 ; Копейка ; 1908 ; СПБ ; Cu ; F ; 7 ; oleg4222 ; 51 
 718 ; Копейка ; 1909 ; СПБ ; Cu ; VF ; 40 ; terentyev ; 161 
 719 ; Копейка ; 1909 ; СПБ ; Cu ; F ; 10 ; TOTOHA29 ; 61 
 720 ; Копейка ; 1910 ; СПБ ; Cu ; VF ; 9 ; бухбид ; 81 
 721 ; Копейка ; 1911 ; СПБ ; Cu ; VG ; 3 ; Maksss163 ; 13 
 722 ; Копейка ; 1912 ; СПБ ; Cu ; F-VF ; 7 ; oleg4222 ; 58 
 723 ; Копейка ; 1913 ; СПБ ; Cu ; VF+ ; 9 ; Habs777 ; 72 
 724 ; Копейка ; 1913 ; СПБ ; Cu ; XF- ; 19 ; goryn ; 157 
 725 ; Копейка ; 1913 ; СПБ ; Cu ; F-VF ; 7 ; oleg4222 ; 45 
 726 ; Копейка ; 1914 ; СПБ ; Cu ; XF/AU ; 55 ; kpt ; 996 
 727 ; Копейка ; 1914 ; СПБ ; Cu ; XF- ; 9 ; Meshok ; 62 
 728 ; Копейка ; 1914 ; СПБ ; Cu ; F-VF ; 9 ; oleg4222 ; 72 
 729 ; Копейка ; 1914 ; СПБ ; Cu ; VF ; 7 ; ПОДУМАЙ ЕЩЕ РАЗ!!! ; 101 
 730 ; Копейка ; 1915 ;  ; Cu ; AU ; 46 ; Potapiev ; 1000 
 731 ; Копейка ; 1915 ;  ; Cu ; AU ; 50 ; Potapiev ; 1000 
 732 ; Копейка ; 1915 ;  ; Cu ; F-VF ; 7 ; oleg4222 ; 58 
 733 ; Копейка ; 1916 ;  ; Cu ; F-VF ; 9 ; oleg4222 ; 58 
 734 ; Денга ; 1730 ;  ; Cu ; VG ; 36 ; Alexdav ; 319 
 735 ; Денга ; 1731 ;  ; Cu ; VG ; 38 ; Eliaz ; 735 
 736 ; Денга ; 1731 ;  ; Cu ; VG ; 31 ; Чуча ; 65 
 737 ; Денга ; 1731 ;  ; Cu ; F ; 29 ; Alexdav ; 287 
 738 ; Денга ; 1731 ;  ; Cu ; F ; 17 ; Andrei2007 ; 207 
 739 ; Денга ; 1734 ;  ; Cu ; F ; 16 ; Alexdav ; 235 
 740 ; Денга ; 1735 ;  ; Cu ; VG ; 12 ; zemlyk2014 ; 114 
 741 ; Денга ; 1737 ;  ; Cu ; F ; 7 ; zemlyk2014 ; 114 
 742 ; Денга ; 1738 ;  ; Cu ; F ; 13 ; zemlyk2014 ; 63 
 743 ; Денга ; 1739 ;  ; Cu ; F ; 11 ; seregavasilich ; 99 
 744 ; Денга ; 1741 ;  ; Cu ; F- ; 17 ; zemlyk2014 ; 31 
 745 ; Денга ; 1746 ;  ; Cu ; F ; 5 ; SSA ; 111 
 746 ; Денга. Брак ; 1746 ;  ; Cu ; F ; 53 ; NNN ; 837 
 747 ; Денга ; 1747 ;  ; Cu ; F ; 17 ; Токen1973 ; 305 
 748 ; Денга. Брак ; 1747 ;  ; Cu ; VG ; 28 ; Колючий ; 352 
 749 ; Денга ; 1747 ;  ; Cu ; F ; 9 ; Sky2 ; 90 
 750 ; Денга ; 1747 ;  ; Cu ; VG ; 5 ; zemlyk2014 ; 35 
 751 ; Денга ; 1750 ;  ; Cu ; F+ ; 13 ; coins_hunter ; 276 
 752 ; Денга ; 1750 ;  ; Cu ; VG ; 13 ; Sky2 ; 327 
 753 ; Денга ; 1752 ;  ; Cu ; F- ; 35 ; бухбид ; 514 
 754 ; Денга ; 1769 ; ЕМ ; Cu ; F+ ; 49 ; Robin - Bobin ; 634 
 655 ; Копейка ; 1854 ; ЕМ ; Cu ; F- ; 43 ; oleg4222 ; 144 
 656 ; Копейка ; 1855 ; ЕМ ; Cu ; VF ; 102 ; vladimir-nmt ; 2946 
 657 ; Копейка ; 1855 ; ЕМ ; Cu ; F ; 60 ; oleg4222 ; 216 
 658 ; Копейка ; 1855 ; ВМ ; Cu ; VF+ ; 85 ; HOMODRILL ; 3650 
 659 ; Копейка ; 1856 ; ЕМ ; Cu ; G ; 11 ; Valera72 ; 203 
 660 ; Копейка ; 1857 ; ЕМ ; Cu ; F ; 34 ; Valera72 ; 459 
 661 ; Копейка ; 1858 ; ЕМ ; Cu ; VG ; 7 ; seregavasilich ; 163 
 662 ; Копейка ; 1859 ; ЕМ Корона у основ.уже ; Cu ; F+ ; 55 ; Токen1973 ; 670 
 663 ; Копейка ; 1860 ; ЕМ ; Cu ; F+ ; 9 ; -$$$- ; 318 
 664 ; Копейка ; 1860 ; ВМ ; Cu ; F-VF ; 43 ; HOMODRILL ; 1591 
 665 ; Копейка ; 1862 ; ЕМ ; Cu ; F ; 17 ; oleg4222 ; 213 
 666 ; Копейка ; 1862 ; ВМ ; Cu ; F-VF ; 31 ; HOMODRILL ; 2154 
 667 ; Копейка ; 1863 ; ЕМ ; Cu ; F-VF ; 38 ; HOMODRILL ; 860 
 668 ; Копейка ; 1863 ; ВМ ; Cu ; VF- ; 28 ; oleg4222 ; 1326 
 669 ; Копейка ; 1866 ; ЕМ ; Cu ; G ; 15 ; Бигль ; 203 
 670 ; Копейка ; 1868 ; СПБ ; Cu ; VF- ; 46 ; HOMODRILL ; 2833 
 671 ; Копейка ; 1868 ; ЕМ ; Cu ; F+ ; 34 ; -$$$- ; 453 
 672 ; Копейка ; 1869 ; СПБ ; Cu ; F ; 32 ; Михмих ; 567 
 673 ; Копейка ; 1869 ; ЕМ ; Cu ; F ; 8 ; Eliaz ; 62 
 674 ; Копейка ; 1870 ; СПБ ; Cu ; VG ; 47 ; Valera72 ; 633 
 675 ; Копейка ; 1870 ; ЕМ ; Cu ; F ; 23 ; za-via ; 352 
 676 ; Копейка ; 1870 ; ЕМ ; Cu ; F+ ; 16 ; Eliaz ; 265 
 677 ; Копейка ; 1871 ; ЕМ ; Cu ; F ; 29 ; oleg4222 ; 357 
 678 ; Копейка ; 1872 ; ЕМ ; Cu ; F- ; 15 ; nays ; 210 
 679 ; Копейка ; 1873 ; ЕМ ; Cu ; F- ; 25 ; oleg4222 ; 567 
 680 ; Копейка ; 1874 ; ЕМ ; Cu ; F- ; 26 ; Бигль ; 340 
 681 ; Копейка ; 1875 ; ЕМ ; Cu ; VG ; 11 ; Eliaz ; 193 
 682 ; Копейка ; 1876 ; СПБ ; Cu ; F-VF ; 23 ; Благодарю ; 450 
 683 ; Копейка ; 1876 ; ЕМ ; Cu ; F-VF ; 13 ; Мурзик ; 367 
 684 ; Копейка ; 1877 ; СПБ ; Cu ; F-VF ; 13 ; oleg4222 ; 53 
 685 ; Копейка ; 1878 ; СПБ ; Cu ; VF- ; 23 ; HOMODRILL ; 1019 
 686 ; Копейка ; 1878 ; СПБ ; Cu ; F-VF ; 59 ; Благодарю ; 802 
 687 ; Копейка ; 1879 ; СПБ ; Cu ; F- ; 9 ; oleg4222 ; 36 
 688 ; Копейка ; 1880 ; СПБ ; Cu ; F+ ; 28 ; Бигль ; 397 
 689 ; Копейка ; 1881 ; СПБ ; Cu ; F-VF ; 33 ; Dima72 ; 275 
 690 ; Копейка ; 1882 ; СПБ ; Cu ; F ; 11 ; oleg4222 ; 124 
 691 ; Копейка ; 1883 ; СПБ ; Cu ; F- ; 11 ; Eliaz ; 114 
 692 ; Копейка ; 1884 ; СПБ ; Cu ; F-VF ; 42 ; Нефёдка ; 509 
 693 ; Копейка ; 1885 ; СПБ ; Cu ; F+ ; 17 ; ИНТА ; 262 
 694 ; Копейка ; 1886 ; СПБ ; Cu ; F-VF ; 46 ; HOMODRILL ; 697 
 695 ; Копейка ; 1887 ; СПБ ; Cu ; F ; 9 ; Eliaz ; 122 
 696 ; Копейка ; 1888 ; СПБ ; Cu ; VG ; 7 ; oleg4222 ; 62 
 697 ; Копейка ; 1889 ; СПБ ; Cu ; F ; 12 ; СВТ69 ; 122 
 698 ; Копейка ; 1890 ; СПБ ; Cu ; F+ ; 26 ; oleg4222 ; 156 
 699 ; Копейка ; 1891 ; СПБ ; Cu ; F ; 15 ; Eliaz ; 122 
 700 ; Копейка ; 1892 ; СПБ ; Cu ; F ; 28 ; Eliaz ; 155 
 701 ; Копейка ; 1893 ; СПБ ; Cu ; VG ; 9 ; oleg4222 ; 21 
 702 ; Копейка ; 1894 ; СПБ ; Cu ; VG ; 5 ; Dzmitry ; 71 
 703 ; Копейка ; 1895 ; СПБ ; Cu ; F- ; 9 ; oleg4222 ; 41 
 704 ; Копейка ; 1896 ; СПБ ; Cu ; VG ; 4 ; oleg4222 ; 21 
 605 ; Копейка ; 1715 ; НД ; Cu ; F ; 30 ; Sky2 ; 499 
 606 ; Копейка ; 1760 ;  ; Cu ; F- ; 14 ; Бигль ; 69 
 607 ; Копейка ; 1797 ; ЕМ ; Cu ; VF ; 12 ; m-antique ; 561 
 608 ; Копейка ; 1800 ; ЕМ ; Cu ; VF+ ; 66 ; Путеец ; 4253 
 609 ; Копейка ; 1768 ; КМ "Сибирь" ; Cu ; F+ ; 52 ; zemlyk2014 ; 629 
 610 ; Копейка ; 1820 ; ИМ ЯВ ; Cu ; F-VF ; 36 ; asus ; 563 
 611 ; Копейка ; 1824 ; ЕМ ПГ ; Cu ; F ; 21 ; Мой товар дайбольш ; 81 
 612 ; Копейка ; 1825 ; ЕМ ИК ; Cu ; F ; 57 ; СВТ69 ; 2160 
 613 ; Копейка ; 1825 ; КМ АМ ; Cu ; F ; 29 ; Путеец ; 1026 
 614 ; Копейка ; 1826 ; КМ АМ ; Cu ; F ; 23 ; Eliaz ; 294 
 615 ; Копейка ; 1827 ; КМ АМ ; Cu ; F ; 23 ; ИНТА ; 346 
 616 ; Копейка ; 1828 ; ЕМ ИК ; Cu ; F-VF ; 22 ; Eliaz ; 327 
 617 ; Копейка ; 1828 ; КМ АМ ; Cu ; F ; 35 ; Михмих ; 160 
 618 ; Копейка ; 1828 ; КМ АМ ; Cu ; VG ; 25 ; Мой товар дайбольш ; 59 
 619 ; Копейка ; 1829 ; ЕМ ИК ; Cu ; F-VF ; 52 ; m-antique ; 257 
 620 ; Копейка ; 1829 ; ЕМ ИК ; Cu ; F ; 37 ; Eliaz ; 244 
 621 ; Копейка ; 1830 ; КМ АМ ; Cu ; F-VF ; 37 ; Eliaz ; 129 
 622 ; Копейка ; 1830 ; ЕМ ИК ; Cu ; F ; 15 ; zemlyk2014 ; 91 
 623 ; Копейка ; 1831 ; СМ ; Cu ; F-VF ; 29 ; oleg4222 ; 229 
 624 ; Копейка ; 1831 ; ЕМ ФХ ; Cu ; F+ ; 16 ; nays ; 516 
 625 ; Копейка ; 1832 ; ЕМ ФХ ; Cu ; F- ; 17 ; oleg4222 ; 125 
 626 ; Копейка ; 1832 ; СМ ; Cu ; F+ ; 24 ; nays ; 320 
 627 ; Копейка ; 1833 ; ЕМ ФХ ; Cu ; F-VF ; 23 ; Михмих ; 340 
 628 ; Копейка ; 1834 ; ЕМ ФХ ; Cu ; F ; 18 ; VAG ; 796 
 629 ; Копейка ; 1835 ; ЕМ ФХ ; Cu ; F-VF ; 24 ; nays ; 234 
 630 ; Копейка ; 1836 ; ЕМ ФХ ; Cu ; F- ; 23 ; nays ; 316 
 631 ; Копейка ; 1836 ; СМ ; Cu ; VG ; 33 ; double ; 453 
 632 ; Копейка ; 1837 ; ЕМ НА ; Cu ; F-VF ; 11 ; Dмитрий ; 250 
 633 ; Копейка ; 1838 ; СМ ; Cu ; F- ; 10 ; nays ; 316 
 634 ; Копейка ; 1840 ; ЕМ ; Cu ; F ; 11 ; zemlyk2014 ; 57 
 635 ; Копейка ; 1840 ; СПМ ; Cu ; VG ; 5 ; Снежный Барс ; 21 
 636 ; Копейка ; 1840 ; СМ ; Cu ; F+ ; 19 ; Михмих ; 210 
 637 ; Копейка ; 1841 ; ЕМ ; Cu ; F+ ; 20 ; es72. ; 122 
 638 ; Копейка ; 1841 ; СПМ ; Cu ; F ; 21 ; Eliaz ; 122 
 639 ; Копейка ; 1841 ; СМ ; Cu ; F ; 13 ; Eliaz ; 122 
 640 ; Копейка ; 1842 ; ЕМ ; Cu ; VF ; 37 ; APSPb ; 310 
 641 ; Копейка ; 1842 ; ЕМ ; Cu ; F- ; 9 ; olefme ; 57 
 642 ; Копейка ; 1842 ; СПМ ; Cu ; F- ; 11 ; zemlyk2014 ; 51 
 643 ; Копейка ; 1842 ; СМ ; Cu ; F ; 11 ; oleg4222 ; 80 
 644 ; Копейка ; 1843 ; ЕМ ; Cu ; F+ ; 26 ; es72. ; 131 
 645 ; Копейка ; 1843 ; ЕМ ; Cu ; F+ ; 19 ; Eliaz ; 208 
 646 ; Копейка ; 1843 ; СМ ; Cu ; F- ; 10 ; Tesal ; 57 
 647 ; Копейка ; 1844 ; ЕМ ; Cu ; F ; 41 ; RemTro ; 928 
 648 ; Копейка ; 1844 ; СМ ; Cu ; F+ ; 17 ; Eliaz ; 163 
 649 ; Копейка ; 1845 ; СМ ; Cu ; F-VF ; 28 ; Navi ; 199 
 650 ; Копейка ; 1846 ; СМ ; Cu ; VG ; 9 ; arsenich-s ; 51 
 651 ; Копейка ; 1847 ; СМ ; Cu ; F ; 17 ; Eliaz ; 318 
 652 ; Копейка ; 1851 ; ЕМ ; Cu ; F- ; 21 ; Eliaz ; 352 
 653 ; Копейка ; 1852 ; ЕМ ; Cu ; F- ; 9 ; arsenich-s ; 39 
 654 ; Копейка ; 1853 ; ЕМ ; Cu ; VF ; 25 ; Благодарю ; 549 
 555 ; 2 копейки ; 1876 ; ЕМ ; Cu ; F ; 11 ; oleg4222 ; 34 
 556 ; 2 копейки ; 1876 ; СПБ ; Cu ; VF+ ; 67 ; HOMODRILL ; 4617 
 557 ; 2 копейки ; 1877 ; СПБ ; Cu ; F+ ; 18 ; nays ; 227 
 558 ; 2 копейки ; 1878 ; СПБ ; Cu ; F+ ; 46 ; Димыч ; 420 
 559 ; 2 копейки ; 1878 ; СПБ ; Cu ; F+ ; 17 ; nays ; 179 
 560 ; 2 копейки ; 1879 ; СПБ ; Cu ; F+ ; 19 ; nays ; 210 
 561 ; 2 копейки ; 1880 ; СПБ ; Cu ; F-VF ; 14 ; oleg4222 ; 259 
 562 ; 2 копейки ; 1881 ; СПБ ; Cu ; F+ ; 7 ; zemlyk2014 ; 57 
 563 ; 2 копейки ; 1881 ; СПБ ; Cu ; F-VF ; 37 ; Eliaz ; 238 
 564 ; 2 копейки ; 1882 ; СПБ ; Cu ; F ; 9 ; oleg4222 ; 71 
 565 ; 2 копейки ; 1882 ; СПБ ; Cu ; F ; 41 ; Димыч ; 425 
 566 ; 2 копейки ; 1883 ; СПБ ; Cu ; F ; 13 ; Димыч ; 85 
 567 ; 2 копейки ; 1884 ; СПБ ; Cu ; F+ ; 39 ; Valera72 ; 611 
 568 ; 2 копейки ; 1885 ; СПБ ; Cu ; F- ; 64 ; Valera72 ; 359 
 569 ; 2 копейки ; 1886 ; СПБ ; Cu ; F-VF ; 37 ; Братск ; 300 
 570 ; 2 копейки ; 1886 ; СПБ ; Cu ; F- ; 13 ; СВТ69 ; 133 
 571 ; 2 копейки ; 1887 ; СПБ ; Cu ; F- ; 22 ; Valera72 ; 286 
 572 ; 2 копейки ; 1889 ; СПБ ; Cu ; F- ; 22 ; Мурзик ; 538 
 573 ; 2 копейки ; 1890 ; СПБ ; Cu ; F-VF ; 30 ; Dima72 ; 732 
 574 ; 2 копейки ; 1891 ; СПБ ; Cu ; F-VF ; 14 ; СВТ69 ; 352 
 575 ; 2 копейки ; 1892 ; СПБ ; Cu ; F-VF ; 65 ; Dima72 ; 1360 
 576 ; 2 копейки ; 1893 ; СПБ ; Cu ; VG ; 13 ; oleg4222 ; 71 
 577 ; 2 копейки ; 1894 ; СПБ ; Cu ; F- ; 9 ; Eliaz ; 92 
 578 ; 2 копейки ; 1895 ; СПБ ; Cu ; F- ; 13 ; Димыч ; 312 
 579 ; 2 копейки ; 1896 ; СПБ ; Cu ; VG ; 7 ; oleg4222 ; 41 
 580 ; 2 копейки ; 1897 ; СПБ ; Cu ; F- ; 9 ; Eliaz ; 114 
 581 ; 2 копейки ; 1898 ; СПБ ; Cu ; F-VF ; 11 ; Eliaz ; 133 
 582 ; 2 копейки ; 1899 ; СПБ ; Cu ; VG ; 7 ; TOTOHA29 ; 27 
 583 ; 2 копейки ; 1900 ; СПБ ; Cu ; VG ; 5 ; Снежный Барс ; 21 
 584 ; 2 копейки ; 1901 ; СПБ ; Cu ; F- ; 7 ; dreamfighter ; 25 
 585 ; 2 копейки ; 1902 ; СПБ ; Cu ; F- ; 29 ; oleg4222 ; 276 
 586 ; 2 копейки ; 1903 ; СПБ ; Cu ; F ; 9 ; dreamfighter ; 34 
 587 ; 2 копейки ; 1904 ; СПБ ; Cu ; VF-F ; 18 ; Благодарю ; 248 
 588 ; 2 копейки ; 1904 ; СПБ ; Cu ; F- ; 7 ; dreamfighter ; 25 
 589 ; 2 копейки ; 1905 ; СПБ ; Cu ; F- ; 7 ; dreamfighter ; 25 
 590 ; 2 копейки ; 1906 ; СПБ ; Cu ; F+ ; 13 ; Сергей 86 ; 41 
 591 ; 2 копейки ; 1907 ; СПБ ; Cu ; VF+ ; 64 ; ПСИ ; 1453 
 592 ; 2 копейки ; 1908 ; СПБ ; Cu ; F ; 11 ; Сергей 86 ; 43 
 593 ; 2 копейки ; 1909 ; СПБ ; Cu ; F ; 7 ; dreamfighter ; 25 
 594 ; 2 копейки ; 1910 ; СПБ ; Cu ; VF ; 22 ; terentyev ; 181 
 595 ; 2 копейки ; 1910 ; СПБ ; Cu ; F- ; 7 ; dreamfighter ; 25 
 596 ; 2 копейки ; 1911 ; СПБ ; Cu ; F-VF ; 11 ; es72. ; 114 
 597 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF- ; 9 ; kalita ; 65 
 598 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF+ ; 15 ; oleg4222 ; 109 
 599 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF- ; 9 ; oleg4222 ; 62 
 600 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF ; 15 ; oleg4222 ; 104 
 601 ; 2 копейки ; 1914 ; СПБ ; Cu ; XF- ; 9 ; ПОДУМАЙ ЕЩЕ РАЗ!!! ; 184 
 602 ; 2 копейки ; 1915 ;  ; Cu ; XF+ ; 83 ; Potapiev ; 867 
 603 ; 2 копейки ; 1915 ;  ; Cu ; F-VF ; 13 ; oleg4222 ; 65 
 604 ; 2 копейки ; 1916 ;  ; Cu ; F-VF ; 15 ; oleg4222 ; 57 
 505 ; 2 копейки ; 1840 ; ЕМ ; Cu ; F+ ; 29 ; Eliaz ; 244 
 506 ; 2 копейки ; 1840 ; СПМ ; Cu ; F ; 11 ; Бигль ; 107 
 507 ; 2 копейки ; 1840 ; СМ ; Cu ; F-VF ; 35 ; -$$$- ; 663 
 508 ; 2 копейки ; 1841 ; ЕМ ; Cu ; F+ ; 14 ; rem. ; 57 
 509 ; 2 копейки ; 1841 ; СПМ ; Cu ; F+ ; 15 ; 312 ; 265 
 510 ; 2 копейки ; 1841 ; СМ ; Cu ; F+ ; 17 ; Бигль ; 216 
 511 ; 2 копейки ; 1842 ; ЕМ ; Cu ; F+ ; 18 ; почтальон ; 216 
 512 ; 2 копейки ; 1842 ; СПМ ; Cu ; F-VF ; 45 ; Eliaz ; 270 
 513 ; 2 копейки ; 1842 ; СМ ; Cu ; F-VF ; 25 ; Михмих ; 509 
 514 ; 2 копейки ; 1843 ; ЕМ ; Cu ; VG ; 6 ; DVPr ; 57 
 515 ; 2 копейки ; 1843 ; СПМ ; Cu ; VF- ; 71 ; RemTro ; 1355 
 516 ; 2 копейки ; 1843 ; СМ ; Cu ; VG ; 13 ; t_v_v ; 57 
 517 ; 2 копейки ; 1844 ; ЕМ ; Cu ; F+ ; 23 ; oleg4222 ; 203 
 518 ; 2 копейки ; 1844 ; СМ ; Cu ; F ; 17 ; Бигль ; 265 
 519 ; 2 копейки ; 1845 ; СМ ; Cu ; VF- ; 29 ; RemTro ; 348 
 520 ; 2 копейки ; 1846 ; СМ ; Cu ; VG ; 7 ; oleg4222 ; 114 
 521 ; 2 копейки ; 1847 ; СМ ; Cu ; F-VF ; 43 ; RemTro ; 1112 
 522 ; 2 копейки ; 1850 ; ЕМ ; Cu ; VF- ; 26 ; HOMODRILL ; 3400 
 523 ; 2 копейки ; 1851 ; ЕМ ; Cu ; F+ ; 16 ; ask ; 294 
 524 ; 2 копейки ; 1851 ; ЕМ ; Cu ; F ; 46 ; Бигль ; 297 
 525 ; 2 копейки ; 1852 ; ЕМ ; Cu ; VF ; 57 ; Valera72 ; 1275 
 526 ; 2 копейки ; 1852 ; ЕМ ; Cu ; F+ ; 38 ; Бигль ; 355 
 527 ; 2 копейки (Ильин-2р.) ; 1855 ; ВМ ; Cu ; F- ; 64 ; Братск ; 1294 
 528 ; 2 копейки ; 1855 ; ЕМ ; Cu ; F ; 35 ; Navi ; 495 
 529 ; 2 копейки ; 1855 ; ВМ ; Cu ; F-VF ; 35 ; нионила ; 2457 
 530 ; 2 копейки ; 1855 ; ЕМ ; Cu ; F ; 34 ; alex2016 ; 180 
 531 ; 2 копейки ; 1856 ; ЕМ ; Cu ; VG ; 20 ; zemlyk2014 ; 79 
 532 ; 2 копейки ; 1858 ; ЕМ ; Cu ; F-VF ; 24 ; Михмих ; 465 
 533 ; 2 копейки ; 1859 ; ЕМ ; Cu ; VF- ; 25 ; Цветмет ; 2050 
 534 ; 2 копейки ; 1859 ; ЕМ ; Cu ; F ; 22 ; petriuspo ; 129 
 535 ; 2 копейки ; 1860 ; ЕМ ; Cu ; F+ ; 37 ; Михмих ; 265 
 536 ; 2 копейки ; 1860 ; ВМ ; Cu ; F ; 60 ; нионила ; 3083 
 537 ; 2 копейки ; 1861 ; ЕМ ; Cu ; F ; 26 ; Бигль ; 125 
 538 ; 2 копейки ; 1862 ; ЕМ ; Cu ; F-VF ; 64 ; Valera72 ; 655 
 539 ; 2 копейки ; 1862 ; ЕМ ; Cu ; F+ ; 11 ; Томов ; 213 
 540 ; 2 копейки ; 1863 ; ЕМ ; Cu ; F ; 16 ; oleg4222 ; 184 
 541 ; 2 копейки ; 1864 ; ЕМ ; Cu ; G ; 14 ; petriuspo ; 58 
 542 ; 2 копейки ; 1865 ; ЕМ ; Cu ; F-VF ; 33 ; Valera72 ; 435 
 543 ; 2 копейки ; 1866 ; ЕМ ; Cu ; VF- ; 57 ; Valera72 ; 1377 
 544 ; 2 копейки ; 1868 ; СПБ ; Cu ; F-VF ; 21 ; Valera72 ; 793 
 545 ; 2 копейки ; 1868 ; ЕМ ; Cu ; F-VF ; 24 ; HOMODRILL ; 1076 
 546 ; 2 копейки ; 1869 ; ЕМ ; Cu ; G ; 5 ; t_v_v ; 21 
 547 ; 2 копейки ; 1869 ; ЕМ ; Cu ; F ; 13 ; Eliaz ; 212 
 548 ; 2 копейки ; 1870 ; ЕМ ; Cu ; F-VF ; 10 ; Eliaz ; 163 
 549 ; 2 копейки ; 1871 ; ЕМ ; Cu ; F- ; 11 ; Бигль ; 122 
 550 ; 2 копейки ; 1872 ; ЕМ ; Cu ; F- ; 25 ; oleg4222 ; 99 
 551 ; 2 копейки ; 1873 ; ЕМ ; Cu ; F-VF ; 33 ; nays ; 538 
 552 ; 2 копейки ; 1873 ; ЕМ ; Cu ; VG ; 7 ; t_v_v ; 45 
 553 ; 2 копейки ; 1874 ; ЕМ ; Cu ; VG ; 12 ; nays ; 45 
 554 ; 2 копейки ; 1875 ; ЕМ ; Cu ; F ; 17 ; Михмих ; 210 
 455 ; 3 копейки ; 1914 ; СПБ ; Cu ; XF ; 34 ; Sheff ; 616 
 456 ; 3 копейки ; 1914 ; СПБ ; Cu ; F ; 9 ; oleg4222 ; 71 
 457 ; 3 копейки ; 1915 ;  ; Cu ; VF+ ; 21 ; oleg4222 ; 218 
 458 ; 3 копейки ; 1915 ;  ; Cu ; F ; 7 ; arsenich-s ; 35 
 459 ; 3 копейки ; 1916 ;  ; Cu ; F+ ; 9 ; oleg4222 ; 104 
 460 ; Копейка ; 1755 ;  ; Cu ; F+ ; 42 ; гост ; 6528 
 461 ; Копейка ; 1757 ;  ; Cu ; VG ; 17 ; Sky2 ; 238 
 462 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F ; 40 ; Папаня ; 227 
 463 ; 2 копейки ; 1757 ; Гурт надп. ЕКАТЕРИНБУРГ ; Cu ; VG/F ; 33 ; Ал2010 ; 367 
 464 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F- ; 13 ; petriuspo ; 128 
 465 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F ; 11 ; zemlyk2014 ; 122 
