 5903 ; 50000 злотых Польша ; 1989 ;  ;  ; AU ; 25 ; Deathbrain ; 906 
 1103 ; Знак За безаварийный налет часов Пилот 7000 ;  ;  ; Ж/м,эмаль ; XF+ ; 20 ; ddv tv ; 567 
 1104 ; Знак ГВФ 300 тыс км ;  ;  ; Ж/м,эмаль ; XF- ; 23 ; ddv tv ; 3735 
 1105 ; Знак Почетный авиастроитель ;  ;  ; Ж/м ; AU ; 18 ; flutter ; 612 
 1106 ; Знак 20 лет физкультуры ;  ;  ; Б/м,эмаль ; VF-XF ; 27 ; Vova1950 ; 14858 
 1107 ; Знак Ст ;  ;  ; Ж/м,эмаль ; XF- ; 20 ; sports ; 4970 
 1108 ; Знак Отличник РККА ;  ;  ; Ж/м,эмаль ; VF ; 46 ; vv2805 ; 5100 
 1109 ; Знак ДСО "К" ;  ;  ; Ж/м,эмаль ; XF- ; 18 ; kush ; 1500 
 1110 ; Знак Первый всевоюзный слет стахановцев-энергетиков ;  ;  ; Ж/м,эмаль ; VF+ ; 33 ; жорка ; 99 
 1111 ; Знак Отличник соц сореввнования резиновой промышленности №3990 ;  ;  ; Б/м,эмаль ; VF+ ; 64 ; плут ; 26010 
 1112 ; Знак Спутник ;  ;  ; Б/м,эмаль ; VF+ ; 20 ; куля ; 204 
 1113 ; Знак Спутник ;  ;  ; Б/м,эмаль ; VF+ ; 21 ; куля ; 204 
 1114 ; Знак 80 лет 8 марта 1960 ;  ;  ; Ж/м,эмаль ; XF ; 15 ; arsenich-s ; 235 
 1015 ; Медаль Таллин. D-59мм ;  ;  ; Ж/м ; XF ; 22 ; alex09-63 ; 255 
 1016 ; Медаль D-60мм ;  ;  ; Б/м ; AU ; 28 ; LEXAI ; 247 
 1017 ; Медаль Европейская валюта. D-40мм ;  ;  ; Б/м ; Proof ; 10 ; divergent ; 126 
 1018 ; Жетон Сфинкс. D-40мм Сертификат ;  ;  ; Б/м ; Proof-Like ; 7 ; LEXAI ; 112 
 1019 ; Медаль Комитет по физической культуре и спорту. D-40мм ;  ;  ; Ж/м ; VF ; 24 ; SadKo ; 188 
 1020 ; Жетон Кабан. СССР. D-25мм ;  ;  ; Б/м ; VF-XF ; 80 ; Dibosh ; 3003 
 1021 ; Знак ГИБДД ;  ;  ; Ж/м ; AU ; 31 ; SLAVA27122003 ; 254 
 1022 ; Знак За безаварийную работу ;  ;  ; Ж/м ; AU ; 36 ; RAMKIL ; 453 
 1023 ; Знак ПГСГА ;  ;  ; Б/м ; AU ; 13 ; aziya11 ; 102 
 1024 ; Знак За заслуги. Военно-морской салон ;  ;  ; Ж/м ; AU ; 17 ; RAPAN ; 419 
 1025 ; Знак УГАИ ;  ;  ; Ж/м ; XF ; 21 ; SLAVA27122003 ; 144 
 1026 ; Знак 33 ОБрОН ;  ;  ; Ж/м ; AU ; 27 ; arsenich-s ; 776 
 1027 ; Знак За заслуги ;  ;  ; Б/м,ж/м,эмаль ; AU ; 24 ; arsenich-s ; 645 
 1028 ; Знак Гвардия ;  ;  ; Ж/м,эмаль ; AU ; 32 ; andrej888 ; 214 
 1029 ; Знак. Отличный восстановитель ;  ;  ; ж/м ; VF ; 40 ; Aleks255 ; 3439 
 1030 ; Знак. МВД СССР ;  ;  ; ж/м ; AU ; 28 ; arsenich-s ; 879 
 1031 ; Знак. Почетному работнику морского флота ;  ;  ; ж/м ; AU ; 75 ; DATR ; 3057 
 1032 ; Знак ТР ;  ;  ; Ж/м,эмаль ; XF+ ; 15 ; aziya11 ; 46 
 1033 ; Знак. На окончание технического института ; ЛМД ;  ; ж/м ; XF ; 8 ; Mikl2015 ; 57 
 1034 ; Знак. Гвардия. СССР ;  ;  ; ж/м ; VF ; 24 ; mik_mik10000 ; 999 
 1035 ; Знак. ВВМУ ;  ;  ; б/м ; XF ; 44 ; sorus ; 3111 
 1036 ; Знак. Ленинград ;  ;  ; Ag ; VF ; 14 ; 4444 ; 200 
 1037 ; Знак. Санкт-Петербругский речной яхт-клуб ; ЛМД ;  ;  ; XF+ ; 39 ; vavan60 ; 475 
 1038 ; Знак. На окончание военной академии ;  ;  ; б/м ; XF- ; 29 ; елец ; 567 
 1039 ; Знак 60 лет 44 ССУ ;  ;  ; Ж/м ; XF- ; 39 ; Папа с рацией ; 123 
 1040 ; Знак Октябрьская ж/д ;  ;  ; Ж/м ; VF ; 19 ; б52 ; 161 
 1041 ; Знак Заслуженный работник МИНТОПЭНЕРГО ;  ;  ; Ж/м ; XF ; 13 ; елец ; 317 
 1042 ; Знак 800 лет Москве ;  ;  ; Ж/м,эмаль ; VF+ ; 17 ; arsenich-s ; 588 
 1043 ; Знак Пожарник МВД ;  ;  ; Ж/м,эмаль ; XF ; 12 ; arsenich-s ; 1195 
 1044 ; Знак 25 лет Комсомольск н/а ;  ;  ; Ж/м ; VF ; 22 ; Кашемир ; 930 
 1045 ; Медаль 300 лет СПб ;  ;  ; Ж/м ; XF+ ; 19 ; ddv tv ; 509 
 1046 ; Знак Ветеран подводник ;  ;  ; Ж/м ; XF ; 19 ; vvv87 ; 407 
 1047 ; Знак 40 лет Прибалтийский ;  ;  ; Al ; XF ; 7 ; RAPAN ; 239 
 1048 ; Знак 1 республиканский фестиваль молодежи ;  ;  ; Ж/м ; XF ; 7 ; Недорого ; 117 
 1049 ; Знак Москва ;  ;  ; Ж/м,эмаль ; VF+ ; 27 ; ddv tv ; 1360 
 1050 ; Знак ГТО 1 ступени ;  ;  ; Ж/м,эмаль ; VF ; 22 ; vvv87 ; 221 
 1051 ; Знак. Отличник минавтопрома. С документами ;  ;  ; ж/м ; XF- ; 33 ; igors1969 ; 1386 
 1052 ; Знак. Отличник коммунального хозяйства. С документами ;  ;  ; ж/м ; AU ; 38 ; елец ; 1168 
 1053 ; Знак ГРАУ МО Арсенал ;  ;  ; Ж/м ; XF ; 8 ; шелк ; 79 
 1054 ; Знак Фестиваль молодежи. Псков ;  ;  ; Ж/м,эмаль ; VF+ ; 17 ; Vb[fksx ; 575 
 1055 ; Знак Фестиваль молодежи ;  ;  ; Al ; VF ; 12 ; RAPAN ; 63 
 1056 ; Знак Сталин ;  ;  ; Б/м ; XF ; 18 ; шелк ; 508 
 1057 ; Знак Олимпиада ;  ;  ; Ж/м ; XF ; 10 ; arsenich-s ; 102 
 1058 ; Знак 5 слет комсомольцев школьников ;  ;  ; Ж/м ; XF ; 25 ; Кашемир ; 370 
 1059 ; Знак Олимпиада Хельсинки ;  ;  ; Б/м,эмаль ; VF ; 26 ; D-503 ; 344 
 1060 ; Знак 50 лет КПСС ;  ;  ; Ag, поз,эмаль ; VF ; 20 ; fill_711 ; 612 
 1061 ; Знак Университет ;  ;  ; Ж/м ; XF ; 19 ; arsenich-s ; 211 
 1062 ; Знак Ударник коммунистичексого труда ;  ;  ; Ж/м,эмлаь ; XF ; 38 ; RAMKIL ; 716 
 1063 ; Знак ВСХВ ;  ;  ; Ж/м,эмлаь ; XF ; 28 ; RAMKIL ; 357 
 1064 ; Знак СТЗ ;  ;  ; Ж/м,эмаль ; XF ; 31 ; елец ; 419 
 965 ; Жетон. Германия. D-34мм ;  ;  ; Ag ; Proof ; 35 ; Mikl2015 ; 412 
 966 ; Медаль. Финляндия. D - 50mm ;  ;  ; ж/м ; XF ; 27 ; divergent ; 153 
 967 ; Жетон. Германия. D-36мм ;  ;  ; Б/м ; Proof ; 38 ; кузнец ; 331 
 968 ; Медаль 100 лет ж/д Дрездена. D-47мм ;  ;  ; Керамика ; XF+ ; 27 ; Vanka ; 310 
 969 ; Медаль 1000 лет Альтенбургу. D-39мм ;  ;  ; Керамика ; XF+ ; 17 ; divergent ; 255 
 970 ; Жетон Германия. Братья Гримм. D-32мм ;  ;  ; Б/м ; Proof-Like ; 5 ; archontbk ; 227 
 971 ; Жетон Германия. Футбол. D-32мм ;  ;  ; Б/м ; Proof-Like ; 9 ; seva777 ; 263 
 972 ; Жетон Германия. Элизабет фон Тюринген. D-32мм ;  ;  ; Б/м ; Proof-Like ; 8 ; Lena6975 ; 160 
 973 ; Жетон Германия. Генрих Гертц. D-32мм ;  ;  ; Б/м ; Proof-Like ; 15 ; aziya11 ; 182 
 974 ; Жетон Германия. Георг Бухнер. D-32мм ;  ;  ; Б/м ; Proof-Like ; 13 ; divergent ; 167 
 975 ; Жетон Статуя Свободы. D-39мм ;  ;  ; Ж/м ; Proof ; 28 ; divergent ; 140 
 976 ; Жетон 60 лет ФРГ. D-40мм. Сертификат ;  ;  ; Ж/м ; Proof ; 10 ; divergent ; 137 
 977 ; Жетон Фридрих Гроссе. D-40мм. Сертификат ;  ;  ; Ж/м ; Proof ; 8 ; LEXAI ; 158 
 978 ; Жетон 10 лет ЕВРО. D-40мм Сертификат ;  ;  ; Б/м ; Proof-Like ; 7 ; stilspb ; 227 
 979 ; Жетон Людвиг I. D-50мм. Сертиифкат ;  ;  ; Ж/м ; Proof ; 15 ; andrej888 ; 159 
 980 ; Жетон Футбол. Германия. D-50мм. Сертификат ;  ;  ; Ж/м ; Proof ; 15 ; seva777 ; 456 
 981 ; Жетон История Германии. D-50мм Сертификат ;  ;  ; Ж/м ; Proof ; 13 ; 6719 ; 153 
 982 ; Жетон Конрад Аденауэр. D-39мм. Сертификат ;  ;  ; Ж/м ; Proof ; 6 ; divergent ; 115 
 983 ; Медаль. Папская область. Пий VII. 1-й год правления. D - 43mm ; 1829 ;  ; Ag ; XF ; 15 ; prince1959 ; 8319 
 984 ; Медаль. Франция. Серия "Метаморфозы Овидия". Превращение Дафны в лавровое дерево. D - 32mm ; 1750-1763 ;  ; Ag ; VF-XF ; 15 ; ежик ; 1310 
 985 ; Медаль. Франция. Серия "Метаморфозы Овидия". Спор Фаэтона и Эпафа. D - 32mm ; 1750-1763 ;  ; Ag ; VF ; 7 ; S1952 ; 1235 
 986 ; Медаль. Франция. Серия "Метаморфозы Овидия". Гермес превращает Ашлавру в каменную статую. D - 32mm ; 1750-1763 ;  ; Ag ; VF ; 7 ; S1952 ; 1235 
 987 ; Медаль. Франция. Серия "Почетные лица Франции". Историк Пьер де Марка. D - 29mm ; 1720-1724 ;  ; Cu ; VF ; 18 ; Emv ; 312 
 988 ; Медаль. Бельгия. Генеральная ассамблея Королевского общества нумизматики. D - 34mm ; 1899 ;  ; Br ; VF+ ; 16 ; smaci ; 509 
 989 ; Жетон. Франция. Соглашение Духовенства Парижа. Звезды и облака над долиной. Раковина с жемчужинами на берегу моря. D - 29mm ; 1670 ;  ; Ag ; VF ; 13 ; spasatel2012 ; 1201 
 990 ; Жетон. Франция. Соглашение Духовенства Парижа. Солнце и звезды с обеих сторон. D - 29mm ; 1680 ;  ; Ag ; VF ; 13 ; Георг ; 1251 
 991 ; Жетон. Франция. Соглашение Духовенства Парижа. Лавровое дерево упирается кроной в облака. D - 30mm ; 1742 ;  ; Ag ; VF+ ; 5 ; Георг ; 1224 
 992 ; Жетон. Франция. Соглашение Духовенства Парижа. Портрет короля. D - 30mm ; 1748 ;  ; Ag ; VF- ; 21 ; Lena6975 ; 1263 
 993 ; Жетон. Франция. Соглашение Духовенства Парижа. Портрет короля. D - 30mm ; 1775 ;  ; Ag ; VF+ ; 23 ; S1952 ; 1487 
 994 ; Жетон. Франция. Страховая компания частных лиц Парижа. D - 36mm ; 1830 ;  ; Ag ; XF- ; 19 ; misha154137 ; 3009 
 995 ; Жетон. Франция. Бургундия. Нотариусы округа Бон. D - 31mm ; конец XIXв ;  ; Ag ; XF ; 15 ; Челябинск ; 1887 
 996 ; Жетон Европейская валюта. D-50мм ;  ;  ; Б/м ; AU ; 19 ; Александр007 ; 182 
 997 ; Жетон Европейская валюта. D-50мм ;  ;  ; Б/м ; AU ; 22 ; Александр007 ; 179 
 998 ; Жетон Европейская валюта. D-50мм ;  ;  ; Б/м ; AU ; 13 ; Bronco ; 335 
 999 ; Жетон Европейская валюта. D-50мм ;  ;  ; Б/м ; AU ; 23 ; Bronco ; 340 
 1000 ; Жетон Европейская валюта. D-50мм ;  ;  ; Б/м ; AU ; 19 ; Bronco ; 420 
 1001 ; Жетон Футбол. Германия. D-34мм ;  ;  ; Б/м ; Proof-Like ; 15 ; seva777 ; 253 
 1002 ; Медаль. Швеция ;  ;  ; Ж/м ; XF ; 16 ; slavka ; 204 
 1003 ; Медаль. Швеция ;  ;  ; Б/м ; XF ; 35 ; alex09-63 ; 262 
 1004 ; Жетон Германия. D-50мм ;  ;  ; Ж/м ; Proof ; 16 ; 6719 ; 155 
 1005 ; Медаль. Майсен. D-50мм ;  ;  ; Керамика ; XF ; 19 ; divergent ; 218 
 1006 ; Жетон Германия. D-40мм ;  ;  ; Б/м ; AU ; 7 ; stilspb ; 216 
 1007 ; Медаль "Пролетарии всех стран объединяйтесь" ;  ;  ; Б/м ; XF ; 38 ; RAMKIL ; 729 
 1008 ; Жетон Сторм. D-34мм. Сертификат ;  ;  ; Ag333 ; AU ; 11 ; Teremok ; 470 
 1009 ; Жетон Лессинг. D-34мм. Сертификат ;  ;  ; Ag333 ; AU ; 7 ; stilspb ; 352 
 1010 ; Жетон Иоганн Готлиб Фихте. D-34мм. Сертификат ;  ;  ; Ag333 ; AU ; 11 ; Rober ; 347 
 1011 ; Жетон Фридрих Гроссе. D-34мм. Сертификат ;  ;  ; Ag333 ; AU ; 17 ; stilspb ; 450 
 1012 ; Медаль D-60мм ;  ;  ; Б/м ; XF+ ; 19 ; aleksz7 ; 155 
 1013 ; Жетон Собор Нотр-Дам де Пари ; 2014 ;  ; Ж/м ; AU ; 9 ; archontbk ; 147 
 1014 ; Жетон. D-23мм ;  ;  ; Ж/м ; AU ; 18 ; LEXAI ; 186 
 915 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 11 ; васер ; 141 
 916 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 15 ; васер ; 141 
 917 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 22 ; васер ; 142 
 918 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 29 ; lizz ; 347 
 919 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 30 ; slavaa ; 262 
 920 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 28 ; slavka ; 256 
 921 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 24 ; васер ; 141 
 922 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 18 ; васер ; 141 
 923 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 24 ; lizz ; 350 
 924 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 13 ; LEXAI ; 144 
 925 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 12 ; васер ; 141 
 926 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 32 ; lizz ; 350 
 927 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 30 ; slavaa ; 255 
 928 ; Медаль Швеция ;  ;  ; Ж/м ; VF+ ; 16 ; васер ; 141 
 929 ; Медаль Швеция ;  ;  ; Ж/м ; VF+ ; 19 ; васер ; 141 
 930 ; Медаль Швеция ;  ;  ; Ж/м ; VF+ ; 16 ; васер ; 141 
 931 ; Медаль Швеция ;  ;  ; Ж/м ; VF+ ; 15 ; Папа с рацией ; 144 
 932 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 14 ; васер ; 141 
 933 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 12 ; васер ; 141 
 934 ; Медаль Швеция ;  ;  ; Б/м ; XF ; 43 ; slavka ; 240 
 935 ; Медаль Швеция ;  ;  ; Б/м ; XF ; 25 ; slavka ; 256 
 936 ; Медаль Швеция ;  ;  ; Б/м ; XF ; 11 ; васер ; 141 
 937 ; Медаль Швеция ;  ;  ; Б/м ; XF ; 24 ; slavka ; 150 
 938 ; Медаль Швеция ;  ;  ; Б/м ; XF ; 16 ; slavaa ; 142 
 939 ; Медаль Швеция ;  ;  ; Б/м ; VF ; 19 ; 312 ; 144 
 940 ; Медаль Швеция ;  ;  ; Б/м ; VF ; 29 ; lizz ; 346 
 941 ; Медаль Швеция ;  ;  ; Б/м ; VF- ; 22 ; васер ; 139 
 942 ; Медаль Швеция ;  ;  ; Б/м ; F-VF ; 18 ; васер ; 136 
 943 ; Медаль Швеция ;  ;  ; Б/м ; VF-XF ; 23 ; 312 ; 144 
 944 ; Медаль Швеция ;  ;  ; Ж/м ; VF ; 21 ; 312 ; 142 
 945 ; Медаль Швеция ;  ;  ; Б/м ; XF ; 20 ; 312 ; 142 
 946 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 13 ; divergent ; 126 
 947 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 26 ; lizz ; 350 
 948 ; Медаль Пакистан ;  ;  ; Б/м ; VF ; 24 ; maymuse ; 357 
 949 ; Крест военный с мечами 3 степень. Бавария.Германия. В коробке ; 1866 ;  ; Ж/м ; XF+ ; 45 ; gfvb ; 2084 
 950 ; Медаль Красного Креста Швеция/ Rjhj,rf ;  ;  ; Ag ; XF- ; 65 ; KA14 ; 1807 
 951 ; Медаль. Финляндии. D-50мм ;  ;  ; Ж/м ; XF ; 50 ; хуч ; 203 
 952 ; Жетон спарбанк. D-32мм ;  ;  ; Ж/м ; XF ; 15 ; divergent ; 102 
 953 ; Жетон. Финляндии. D-31мм ;  ;  ; Ж/м ; XF ; 33 ; divergent ; 118 
 954 ; Медаль. Финляндии. D-50мм ;  ;  ; Ж/м ; XF ; 48 ; divergent ; 201 
 955 ; Медаль. D-45мм ;  ;  ; Ж/м ; XF+ ; 24 ; Папа с рацией ; 125 
 956 ; Медаль. Финляндии. D-41мм ;  ;  ; Ж/м ; VF ; 12 ; divergent ; 115 
 957 ; Жетон. D-37мм ;  ;  ; Б/м ; XF ; 30 ; divergent ; 126 
 958 ; Плакетка. Р-ры 40х40мм ;  ;  ; Ж/м ; XF+ ; 39 ; divergent ; 203 
 959 ; Плакетка. Р-ры 35х45мм ;  ;  ; Ж/м ; XF ; 49 ; divergent ; 203 
 960 ; Жетон. Германия. D-34мм ;  ;  ; Ag ; Proof ; 34 ; кузнец ; 457 
 961 ; Медаль Фридрих II. Германия. D-30мм ;  ;  ; Б/м ; AU ; 42 ; divergent ; 150 
 962 ; Жетон США ;  ;  ; Б/м ; Proof ; 13 ; елец ; 57 
 963 ; Медаль Экю ;  ;  ; Ж/м ; AU ; 7 ; 6719 ; 73 
 964 ; Жетон. Германия. D-29мм ;  ;  ; Ag ; Proof ; 28 ; кузнец ; 454 
 865 ; Военная медаль 1914-1915гг. Япония ;  ;  ; Б/м ; VF ; 56 ; alexander9595 ; 3271 
 866 ; Медаль в память коронации Тайсе 1915. Япония ;  ;  ; Ag ; VF- ; 55 ; дилитант ; 2262 
 867 ; Медаль за Китайский инцидент 1939г. Япония ;  ;  ; Br ; VF+ ; 38 ; Rosomaha ; 784 
 868 ; Медаль за войну с Россией 1904-1905гг. Япония ;  ;  ; Br ; VF ; 46 ; alexander9595 ; 1236 
 869 ; Атлантическая звезда. Великобритания ;  ;  ; Ж/м ; VF+ ; 53 ; ремпутьмаш ; 1359 
 870 ; Тихоокеанская звезда. Великобритания ;  ;  ; Ж/м ; VF-XF ; 49 ; drew ; 1485 
 871 ; Африканская звезда. Великобритания ;  ;  ; Ж/м ; VF-XF ; 51 ; дилитант ; 1195 
 872 ; Итальянская звезда. Великобритания ;  ;  ; Ж/м ; VF-XF ; 45 ; drew ; 1399 
 873 ; Звезда 1939-1945гг. Великобритания ;  ;  ; Ж/м ; VF-XF ; 36 ; Папа с рацией ; 757 
 874 ; Звезда Бирмы. Великобритания ;  ;  ; Ж/м ; VF-XF ; 56 ; ремпутьмаш ; 1807 
 875 ; Железный крест 2кл. Германия ;  ;  ; Fe,Ag ; VF-XF ; 65 ; nero ; 3174 
 876 ; Медаль Обороны. Великобритания ;  ;  ; Cu-Ni ; VF-XF ; 24 ; дилитант ; 651 
 877 ; Медаль войны 1939-1945гг. Великобритания ;  ;  ; Cu-Ni ; VF ; 35 ; Kulikov ; 775 
 878 ; Медаль масонская Англия ;  ;  ; Ж/м,эмаль ; XF+ ; 9 ; дилитант ; 355 
 879 ; Медаль ;  ;  ; Б/м ; XF ; 11 ; slavka ; 210 
 880 ; Медаль масонская Англия ;  ;  ; Ж/м,эмаль ; XF+ ; 13 ; дилитант ; 419 
 881 ; Крест за храбрость эмиссия 1915г. Болгария ;  ;  ; Б/м ; VF+ ; 34 ; lizz ; 1605 
 882 ; Медаль Климент Охридский. Болгария ;  ;  ; Ж/м ; XF+ ; 15 ; LEXAI ; 164 
 883 ; Медаль за храбрость. Болгария ;  ;  ; Ж/м ; XF ; 40 ; alexander9595 ; 1134 
 884 ; Медаль 1 МВ. Болгария ;  ;  ; Ж/м ; XF- ; 59 ; melkore ; 601 
 885 ; Медаль За участие в Сербско-Болгарской войне. Болгария ;  ;  ; Б/м ; F ; 40 ; alexander9595 ; 871 
 886 ; Медаль Красного Креста. Япония. Коробка ;  ;  ; Ag ; XF ; 31 ; allex61 ; 1122 
 887 ; Орден Восходящего Солнца 6ст. Япония. В футляре, фрачник ;  ;  ; Ag,эмаль ; AU ; 72 ; Rosomaha ; 9120 
 888 ; Орден Священного сокровища 8ст. Япония. В футляре, фрачник ;  ;  ; Ag,эмаль ; VF-XF ; 37 ; maymuse ; 1530 
 889 ; Орден Восходящего Солнца 8ст. Япония. В футляре, фрачник ;  ;  ; Ag,эмаль ; VF-XF ; 36 ; дилитант ; 1134 
 890 ; Медаль масонская Англия ;  ;  ; Ж/м,эмаль ; XF ; 17 ; дилитант ; 583 
 891 ; Орден почетного легиона. Франция ;  ;  ; Ag ; VF ; 10 ; adus ; 3337 
 892 ; Военная медаль. Франция ;  ;  ; б/м,ж/м ; VF+ ; 20 ; veektor ; 567 
 893 ; Медаль. Франция ; 1915 ;  ; б/м ; VF ; 49 ; alexander9595 ; 1393 
 894 ; Медаль за храбрость. Австро-Венгрия ;  ;  ; Ag ; F-VF ; 25 ; veektor ; 1350 
 895 ; Медаль. Англия ;  ;  ; ж/м ; VF+ ; 24 ; alexander9595 ; 1134 
 896 ; Медаль. Англия ; 1939-1945 ;  ; б/м ; VF-XF ; 37 ; Kulikov ; 616 
 897 ; Медаль. Венгрия ; 1900 ;  ; ж/м ; VF-XF ; 29 ; mkm1968 ; 490 
 898 ; Медаль. Бельгия ; 1918-1968 ;  ; ж/м ; XF ; 30 ; alexander9595 ; 459 
 899 ; Медаль за воинские заслуги. Румыния ;  ;  ; б/м ; VF- ; 22 ; veektor ; 410 
 900 ; Медаль за храбрость и верность. Германия, Вюртемберг ;  ;  ; Ag ; VF-XF ; 35 ; alexander9595 ; 2607 
 901 ; Медаль. Бельгия ; 1940-1945 ;  ; б/м ; XF ; 18 ; leshii ; 500 
 902 ; Медаль. Венгрия ; 1940 ;  ; б/м ; VF- ; 39 ; alexander9595 ; 740 
 903 ; Серебряный Орден Заслуг красного креста. Япония. Коробка ;  ;  ; Ag,эмаль ; XF ; 50 ; Rosomaha ; 8444 
 904 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 27 ; васер ; 155 
 905 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 39 ; slavka ; 254 
 906 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 22 ; lizz ; 340 
 907 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 14 ; slavaa ; 144 
 908 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 25 ; slavka ; 250 
 909 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 25 ; slavka ; 255 
 910 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 31 ; lizz ; 350 
 911 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 29 ; lizz ; 347 
 912 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 12 ; васер ; 141 
 913 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 12 ; васер ; 141 
 914 ; Медаль Швеция ;  ;  ; Ж/м ; XF ; 17 ; васер ; 141 
 815 ; Медаль Московское нумизматическое общество. Иван III. D-69мм ; 2008ММД ;  ; Ж/м ; AU ; 35 ; schwab ; 3400 
 816 ; Медаль. 200 лет открытия Америкик со стороны России. И.Федоров, М.Гвоздев, К.Мошков. Медальер - Р.Харитонов. D - 60mm ; 1992ЛМД ;  ; Ж/м ; AU ; 13 ; vladimirov ; 616 
 817 ; Медаль 50 лет подводной экспедиции. Медальер Р.Харитонов. D-60мм ; 1991ЛМД ;  ; Ж/м ; AU ; 13 ; spasatel2012 ; 909 
 818 ; Медаль Московское нумизматическое общество. Дмитрий Донской. D-69мм ; 2008ММД ;  ; Ж/м ; AU ; 30 ; SV-67 ; 2042 
 819 ; Медаль Московское нумизматическое общество. Елизавета I. D-69мм ; ММД ;  ; Ж/м ; AU ; 22 ; AleKyzn ; 1022 
 820 ; Медаль Московское нумизматическое общество. Иван IV. D-69мм ; 2008ММД ;  ; Ж/м ; AU ; 24 ; schwab ; 2154 
 821 ; Медаль. Котласский целлюлозно-бумажный комбинат имени 50-летия ВЛКСМ. D - 60mm ;  ;  ; б/м ; XF+ ; 11 ; Sacha777 ; 453 
 822 ; Медаль Ленинград Город Герой. Медальер: Н. Сококлов. D-54мм ; 1973ЛМД ;  ; Al ; AU ; 13 ; елец ; 182 
 823 ; Медаль. Санкт-Петербург. Медальер Волкова. D - 47mm. В коробке ; ЛМД ;  ;  ; XF+ ; 16 ; LEXAI ; 340 
 824 ; Жетон. Первый человек на луне Н.Армстронг. D - 50mm ;  ;  ; ж/м ; XF ; 11 ; archontbk ; 220 
 825 ; Медаль. Октябрьский электровагоноремонтный завод. D - 65mm ; 1976ЛМД ;  ; б/м ; VF-XF ; 9 ; andrej888 ; 261 
 826 ; Медаль Институт проблем материловедения ;  ;  ;  ; VF- ; 15 ; andrej888 ; 130 
 827 ; Медаль К 100-летию основания Галереи. D-61мм ;  ;  ; Al ; VF+ ; 16 ; divergent ; 116 
 828 ; Медаль 70 лет Октябрьской Соц Революции. D-54мм ;  ;  ; Б/м ; XF+ ; 34 ; RAMKIL ; 466 
 829 ; Плакета. Первенство. Р-ры: 55 на 73мм. Отверстие ;  ;  ; Ж/м ; VF+ ; 27 ; lizz ; 206 
 830 ; Медаль Российская Национальная библиотека. D-65мм ; ЛМД ;  ; Ж/м ; XF ; 17 ; жених ; 737 
 831 ; Медаль Карл Маркс и Фридрих Энгельс. Медальер Манизер. D-70мм ;  ;  ; Ж/м ; XF+ ; 83 ; RAMKIL ; 1430 
 832 ; Медаль. 60 лет Кировскому заводу. D - 65mm ;  ;  ; жм ; XF ; 18 ; елец ; 184 
 833 ; Медаль. 1500 лет Киеву. Ярослав Мудрый. D - 57mm ;  ;  ; б/м ; XF- ; 39 ; елец ; 184 
 834 ; Медаль. 10 лет судоремонтному заводу "Нерпа". D - 49mm ;  ;  ; б/м ; XF ; 21 ; елец ; 184 
 835 ; Медаль. Новосибирск. МВД СССР. D - 70mm ; 1982 ;  ; ж/м ; XF ; 24 ; елец ; 257 
 836 ; Медаль. Навои. D - 60mm ;  ;  ; б/м ; VF-XF ; 16 ; sports ; 143 
 837 ; Медаль. Парусный спорт. Чемпионат мира. Чемпионат Европы. Кубок Европы. Ленинград. Медальер А.Бакланов. D - 60mm ; 1988ЛМД ;  ; Ж/м ; XF+ ; 34 ; ulf ; 1100 
 838 ; Медаль. Катание и танцы на коньках. Чемпионат Европы. Ленинград. D - 60mm ; 1970 ;  ; Ж/м ; XF ; 29 ; doc2 ; 638 
 839 ; Медаль. Ленинград. Футбольный турнир породненных городов. Медальер А.Бакланов. D - 60mm ; 1987ЛМД ;  ; Ж/м ; AU ; 44 ; ulf ; 1100 
