 3183 ; Бона иностранная ;  ;  ;  ;  ; 22 ; derk02 ; 459 
 664 ; 1/2 копейки ; 1842 ; СПМ ; Cu ; VF-XF ; 39 ; goland ; 468 
 665 ; 1/2 копейки ; 1845 ; СМ ; Cu ; VF ; 32 ; jacob ; 128 
 666 ; Денежка ; 1854 ; ЕМ ; Cu ; VF-XF ; 90 ; *** ; 754 
 667 ; Денежка ; 1855 ; ЕМ ; Cu ; VF-XF ; 53 ; vitas123 ; 363 
 668 ; Денежка ; 1856 ; ЕМ ; Cu ; XF+ ; 40 ; D-monet ; 713 
 669 ; Денежка ; 1859 ; ЕМ ; Cu ; VF+ ; 61 ; D-monet ; 850 
 670 ; Денежка ; 1862 ; ЕМ ; Cu ; VF+ ; 73 ; D-monet ; 803 
 671 ; 1/2 копейки ; 1895 ; СПБ ; Cu ; AU ; 98 ; D-monet ; 3578 
 672 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; XF ; 33 ; kergudu ; 107 
 673 ; 1/2 копейки ; 1900 ; СПБ ; Cu ; VF+ ; 68 ; ed4mk ; 322 
 674 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; AU ; 18 ; Kostas77rus ; 378 
 675 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; XF+ ; 47 ; nigal ; 279 
 676 ; 1/2 копейки ; 1910 ; СПБ ; Cu ; XF- ; 91 ; D-monet ; 375 
 677 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF- ; 20 ; cement86 ; 87 
 678 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 15 ; nigal ; 183 
 679 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; VF-XF ; 24 ; nigal ; 204 
 680 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; AU ; 19 ; 1968 ; 378 
 681 ; 1/2 копейки ; 1915 ;  ; Cu ; VF-XF ; 15 ; nigal ; 114 
 682 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; VF ; 21 ; ed4mk ; 32 
 683 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; VF- ; 14 ; Rober ; 14 
 684 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F-VF ; 33 ; 161rus ; 206 
 685 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F+ ; 9 ; Rober ; 17 
 686 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F+ ; 7 ; leo 2 ; 17 
 687 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VF- ; 5 ; Студент1 ; 16 
 688 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VF ; 13 ; дачник ; 34 
 689 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F-VF ; 10 ; Dom Perignon ; 28 
 690 ; Полушка ; 1759 ;  ; Cu ; F-VF ; 12 ; shknikolay ; 583 
 691 ; Полушка ; 1769 ; ЕМ ; Cu ; F-VF ; 22 ; Григорий ; 85 
 692 ; Полушка ; 1769 ; ЕМ ; Cu ; F-VF ; 17 ; Григорий ; 88 
 693 ; Полушка ; 1769 ; КМ "Сибирь" ; Cu ; F ; 24 ; Григорий ; 74 
 694 ; 1/4 копейки ; 1841 ; ЕМ ; Cu ; VF- ; 29 ; ask ; 204 
 695 ; 1/4 копейки ; 1842 ; СПМ ; Cu ; F-VF ; 26 ; Григорий ; 37 
 696 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 697 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; AU ; 62 ; *** ; 807 
 698 ; 1/4 копейки ; 1900 ; СПБ ; Cu ; VF-XF ; 35 ; *** ; 714 
 699 ; 1/4 копейки ; 1909 ; СПБ ; Cu ; AU ; 54 ; Vasiliy_t ; 768 
 700 ; Копейка. Крым. Шахин-Гирей. 5-й год правления. Гурт спилен ; 1191лх (1777) ;  ; Cu ; F+ ; 54 ; overshtag ; 472 
 701 ; 3 копейки "оккупация" ; 1916J ;  ; Fe ; VF ; 25 ; ankrash ; 576 
 702 ; 10 пенни ; 1865 ; Финляндия ; Cu ; VF ; 29 ; ФВС ; 147 
 703 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF ; 18 ; ФВС ; 139 
 604 ; Копейка ; 1909 ; СПБ ; Cu ; F-VF ; 19 ; Kostas77rus ; 35 
 605 ; Копейка ; 1911 ; СПБ ; Cu ; AU ; 44 ; D-monet ; 726 
 606 ; Копейка ; 1912 ; СПБ ; Cu ; VF+ ; 14 ; Dom Perignon ; 19 
 607 ; Копейка ; 1914 ; СПБ ; Cu ; AU ; 4 ; warmrain ; 225 
 608 ; Копейка ; 1915 ;  ; Cu ; AU ; 46 ; nmvbnm ; 279 
 609 ; Копейка ; 1916 ;  ; Cu ; VF- ; 23 ; Saneck ; 24 
 610 ; Денга ; 1700 ;  ; Cu ; F+ ; 28 ; ask ; 215 
 611 ; Денга ; 1701 ;  ; Cu ; F-VF ; 44 ; ФВС ; 705 
 612 ; Денга ; 1706 ;  ; Cu ; F ; 13 ; ask ; 139 
 613 ; Денга ; 1730 ;  ; Cu ; VF ; 48 ; goland ; 765 
 614 ; Денга ; 1730 ;  ; Cu ; F+ ; 47 ; leo 2 ; 57 
 615 ; Денга ; 1731 ;  ; Cu ; F+ ; 17 ; Lena6975 ; 20 
 616 ; Денга ; 1731 ;  ; Cu ; VF ; 15 ; ed4mk ; 67 
 617 ; Денга ; 1731 ;  ; Cu ; VF ; 7 ; росвет ; 36 
 618 ; Денга ; 1731 ;  ; Cu ; F+ ; 9 ; Rober ; 17 
 619 ; Денга ; 1731 ;  ; Cu ; F-VF ; 30 ; leo 2 ; 73 
 620 ; Денга ; 1731 ;  ; Cu ; F+ ; 13 ; кабан ; 41 
 621 ; Денга ; 1734 ;  ; Cu ; VF- ; 17 ; ed4mk ; 65 
 622 ; Денга ; 1735 ;  ; Cu ; VF- ; 10 ; leo 2 ; 41 
 623 ; Денга. Аверс/реверс 30 градусов ; 1736 ;  ; Cu ; F-VF ; 33 ; greengrey007 ; 135 
 624 ; Денга ; 1737 ;  ; Cu ; VF+ ; 31 ; QSCV ; 97 
 625 ; Денга ; 1737 ;  ; Cu ; F-VF ; 4 ; Lena6975 ; 15 
 626 ; Денга ; 1737 ;  ; Cu ; F-VF ; 13 ; Dom Perignon ; 23 
 627 ; Денга ; 1737 ;  ; Cu ; VF- ; 27 ; кабан ; 41 
 628 ; Денга ; 1737 ;  ; Cu ; F-VF ; 5 ; molodes ; 55 
 629 ; Денга ; 1738 ;  ; Cu ; VF ; 9 ; art67 ; 51 
 630 ; Денга ; 1739 ;  ; Cu ; VF ; 13 ; кабан ; 62 
 631 ; Денга ; 1739 ;  ; Cu ; F-VF ; 11 ; molodes ; 34 
 632 ; Денга. Аверс/реверс 20 градусов ; 1741 ;  ; Cu ; F-VF ; 16 ; greengrey007 ; 26 
 633 ; Денга ; 1741 ;  ; Cu ; F-VF ; 7 ; росвет ; 25 
 634 ; Денга ; 1743 ;  ; Cu ; VF- ; 22 ; Poiuyt ; 47 
 635 ; Денга ; 1743 ;  ; Cu ; F-VF ; 12 ; leo 2 ; 47 
 636 ; Денга. Аверс/реверс 20 градусов ; 1744 ;  ; Cu ; F-VF ; 23 ; Poiuyt ; 51 
 637 ; Денга ; 1745 ;  ; Cu ; F+ ; 10 ; кабан ; 16 
 638 ; Денга ; 1746 ;  ; Cu ; VF+ ; 43 ; greengrey007 ; 341 
 639 ; Денга ; 1746 ;  ; Cu ; F-VF ; 9 ; skif ; 49 
 640 ; Денга ; 1747 ;  ; Cu ; F+ ; 10 ; кабан ; 15 
 641 ; Денга (Ильин-1р) ; 1748 ;  ; Cu ; F ; 17 ; Студент1 ; 18 
 642 ; Денга ; 1748 ;  ; Cu ; F ; 5 ; кабан ; 16 
 643 ; Денга ; 1748 ;  ; Cu ; VF ; 25 ; art67 ; 101 
 644 ; Денга ; 1748 ;  ; Cu ; VF- ; 14 ; greengrey007 ; 63 
 645 ; Денга ; 1748 ;  ; Cu ; F-VF ; 5 ; Dom Perignon ; 6 
 646 ; Денга ; 1749 ;  ; Cu ; VF+ ; 72 ; overshtag ; 245 
 647 ; Денга ; 1749 ;  ; Cu ; VF ; 29 ; art67 ; 59 
 648 ; Денга ; 1749 ;  ; Cu ; VF+ ; 16 ; Peugene ; 81 
 649 ; Денга ; 1750 ;  ; Cu ; VF ; 63 ; warmrain ; 270 
 650 ; Денга ; 1751 ;  ; Cu ; F-VF ; 18 ; росвет ; 29 
 651 ; Денга ; 1753 ;  ; Cu ; VF- ; 13 ; ed4mk ; 57 
 652 ; Денга ; 1757 ;  ; Cu ; F-VF ; 16 ; ForeverYoung ; 68 
 653 ; Денга ; 1769 ; ЕМ ; Cu ; F ; 16 ; 1234567 ; 53 
 554 ; Копейка ; 1800 ; ЕМ ; Cu ; VF+ ; 36 ; SSK ; 806 
 555 ; Копейка ; 1800 ; ЕМ ; Cu ; F-VF ; 7 ; 787878 ; 31 
 556 ; Копейка ; 1800 ; ЕМ ; Cu ; F-VF ; 9 ; leo 2 ; 31 
 557 ; Копейка ; 1800 ; ЕМ ; Cu ; F+ ; 3 ; Студент1 ; 4 
 558 ; Копейка ; 1800 ; ЕМ ; Cu ; F-VF ; 21 ; leo 2 ; 51 
 559 ; Копейка ; 1800 ; ЕМ ; Cu ; F-VF ; 9 ; Стан ; 57 
 560 ; Копейка ; 1814 ; ИМ ПС ; Cu ; F ; 8 ; smirnovao ; 41 
 561 ; Копейка ; 1821 ; ЕМ НМ ; Cu ; VF ; 59 ; rokada77 ; 165 
 562 ; Копейка ; 1829 ; ЕМ ИК ; Cu ; VF- ; 24 ; мишок ; 180 
 563 ; Копейка ; 1833 ; ЕМ ФХ ; Cu ; F+ ; 29 ; smirnovao ; 63 
 564 ; Копейка ; 1834 ; ЕМ ФХ ; Cu ; F-VF ; 10 ; МАВ21 ; 38 
 565 ; Копейка ; 1835 ; ЕМ ФХ ; Cu ; VF+ ; 33 ; QSCV ; 155 
 566 ; Копейка ; 1837 ; ЕМ НА ; Cu ; VF ; 63 ; volod ; 357 
 567 ; Копейка ; 1839 ; СМ ; Cu ; VF- ; 29 ; Майкл ; 591 
 568 ; Копейка ; 1840 ; ЕМ ; Cu ; F+ ; 17 ; alno51 ; 41 
 569 ; Копейка ; 1840 ; СПМ ; Cu ; F ; 6 ; Lena6975 ; 22 
 570 ; Копейка ; 1841 ; СПМ ; Cu ; F-VF ; 15 ; alno51 ; 40 
 571 ; Копейка ; 1843 ; ЕМ ; Cu ; F ; 2 ; Lena6975 ; 13 
 572 ; Копейка ; 1852 ; ЕМ ; Cu ; VF-XF ; 31 ; D-monet ; 340 
 573 ; Копейка ; 1853 ; ЕМ ; Cu ; VF- ; 10 ; o.k. ; 68 
 574 ; Копейка ; 1854 ; ЕМ ; Cu ; F-VF ; 13 ; smirnovao ; 35 
 575 ; Копейка ; 1855 ; ЕМ ; Cu ; F+ ; 16 ; smirnovao ; 68 
 576 ; Копейка ; 1857 ; ЕМ ; Cu ; F+ ; 12 ; smirnovao ; 68 
 577 ; Копейка ; 1858 ; ЕМ ; Cu ; VF- ; 15 ; solder13 ; 66 
 578 ; Копейка ; 1860 ; ЕМ ; Cu ; VF- ; 20 ; vitas123 ; 119 
 579 ; Копейка ; 1865 ; ЕМ ; Cu ; F ; 7 ; smirnovao ; 47 
 580 ; Копейка ; 1868 ; ЕМ ; Cu ; F ; 27 ; PSvashmid ; 261 
 581 ; Копейка ; 1879 ; СПБ ; Cu ; F ; 7 ; PSvashmid ; 56 
 582 ; Копейка ; 1882 ; СПБ ; Cu ; VF+ ; 3 ; D-monet ; 300 
 583 ; Копейка ; 1884 ; СПБ ; Cu ; VF ; 38 ; niki17 ; 633 
 584 ; Копейка ; 1885 ; СПБ ; Cu ; F+ ; 20 ; PSvashmid ; 255 
 585 ; Копейка ; 1886 ; СПБ ; Cu ; VF-XF ; 26 ; fanil ; 854 
 586 ; Копейка ; 1887 ; СПБ ; Cu ; XF- ; 34 ; ФВС ; 327 
 587 ; Копейка ; 1888 ; СПБ ; Cu ; F ; 18 ; PSvashmid ; 138 
 588 ; Копейка ; 1889 ; СПБ ; Cu ; F ; 7 ; skif ; 68 
 589 ; Копейка ; 1891 ; СПБ ; Cu ; F-VF ; 15 ; alex995 ; 16 
 590 ; Копейка ; 1892 ; СПБ ; Cu ; F+ ; 3 ; alex995 ; 14 
 591 ; Копейка ; 1893 ; СПБ ; Cu ; VF+ ; 43 ; solder13 ; 214 
 592 ; Копейка ; 1895 ; СПБ ; Cu ; VF ; 18 ; molodes ; 118 
 593 ; Копейка ; 1896 ; СПБ ; Cu ; F-VF ; 4 ; Rober ; 5 
 594 ; Копейка ; 1897 ; СПБ ; Cu ; F-VF ; 4 ; Rober ; 5 
 595 ; Копейка ; 1899 ; СПБ ; Cu ; F-VF ; 13 ; Rober ; 14 
 596 ; Копейка ; 1900 ; СПБ ; Cu ; F-VF ; 3 ; Rober ; 4 
 597 ; Копейка ; 1901 ; СПБ ; Cu ; VF- ; 2 ; lakomb ; 150 
 598 ; Копейка ; 1903 ; СПБ ; Cu ; F-VF ; 13 ; Rober ; 14 
 599 ; Копейка ; 1904 ; СПБ ; Cu ; VF ; 3 ; Kostas77rus ; 4 
 600 ; Копейка ; 1905 ; СПБ ; Cu ; VF- ; 6 ; Dom Perignon ; 16 
 601 ; Копейка ; 1906 ; СПБ ; Cu ; VF+ ; 24 ; greengrey007 ; 153 
 602 ; Копейка ; 1907 ; СПБ ; Cu ; VF+ ; 18 ; ed4mk ; 450 
 603 ; Копейка ; 1908 ; СПБ ; Cu ; VF- ; 15 ; Dom Perignon ; 16 
 504 ; 2 копейки ; 1875 ; ЕМ ; Cu ; F-VF ; 12 ; skif ; 30 
 505 ; 2 копейки ; 1877 ; СПБ ; Cu ; F ; 10 ; skif ; 32 
 506 ; 2 копейки ; 1878 ; СПБ ; Cu ; VF- ; 8 ; 542 ; 85 
 507 ; 2 копейки ; 1880 ; СПБ ; Cu ; VF- ; 13 ; solder13 ; 115 
 508 ; 2 копейки ; 1881 ; СПБ ; Cu ; F-VF ; 4 ; Dom Perignon ; 14 
 509 ; 2 копейки ; 1883 ; СПБ ; Cu ; VF ; 61 ; ed4mk ; 306 
 510 ; 2 копейки ; 1884 ; СПБ ; Cu ; VF- ; 35 ; leo 2 ; 251 
 511 ; 2 копейки ; 1885 ; СПБ ; Cu ; F+ ; 20 ; ФВС ; 60 
 512 ; 2 копейки ; 1887 ; СПБ ; Cu ; VF- ; 32 ; PSvashmid ; 174 
 513 ; 2 копейки ; 1891 ; СПБ ; Cu ; VF- ; 25 ; smirnovao ; 212 
 514 ; 2 копейки ; 1893 ; СПБ ; Cu ; F ; 3 ; skif ; 4 
 515 ; 2 копейки ; 1895 ; СПБ ; Cu ; F+ ; 16 ; Kostas77rus ; 16 
 516 ; 2 копейки ; 1896 ; СПБ ; Cu ; VF+ ; 34 ; kostya12.04.1994 ; 261 
 517 ; 2 копейки ; 1897 ; СПБ ; Cu ; VF ; 25 ; skif ; 104 
 518 ; 2 копейки ; 1898 ; СПБ ; Cu ; VF- ; 6 ; molodes ; 14 
 519 ; 2 копейки ; 1899 ; СПБ ; Cu ; F+ ; 13 ; Kostas77rus ; 14 
 520 ; 2 копейки ; 1900 ; СПБ ; Cu ; F-VF ; 41 ; skif ; 41 
 521 ; 2 копейки ; 1901 ; СПБ ; Cu ; F+ ; 14 ; Dom Perignon ; 15 
 522 ; 2 копейки ; 1903 ; СПБ ; Cu ; F-VF ; 13 ; Rober ; 14 
 523 ; 2 копейки ; 1904 ; СПБ ; Cu ; F-VF ; 14 ; Dom Perignon ; 15 
 524 ; 2 копейки ; 1905 ; СПБ ; Cu ; F-VF ; 11 ; кабан ; 15 
 525 ; 2 копейки ; 1906 ; СПБ ; Cu ; VF ; 25 ; mysh. ; 133 
 526 ; 2 копейки ; 1907 ; СПБ ; Cu ; VF+ ; 9 ; ghjk ; 204 
 527 ; 2 копейки ; 1908 ; СПБ ; Cu ; VF- ; 20 ; кабан ; 46 
 528 ; 2 копейки ; 1909 ; СПБ ; Cu ; VF- ; 21 ; mysh. ; 55 
 529 ; 2 копейки ; 1910 ; СПБ ; Cu ; VF ; 20 ; Igrok4 ; 53 
 530 ; 2 копейки ; 1911 ; СПБ ; Cu ; VF-XF ; 21 ; art67 ; 47 
 531 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF- ; 18 ; Rober ; 24 
 532 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF-XF ; 13 ; lakomb ; 550 
 533 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF+ ; 34 ; кабан ; 40 
 534 ; 2 копейки ; 1915 ;  ; Cu ; VF-XF ; 29 ; nmvbnm ; 69 
 535 ; Копейка ; 1707 ; МД ; Cu ; F-VF ; 35 ; ask ; 680 
 536 ; Копейка ; 1714 ; НД ; Cu ; F-VF ; 88 ; cityden ; 1526 
 537 ; Копейка ; 1716 ; НД ; Cu ; F-VF ; 18 ; overshtag ; 499 
 538 ; Копейка (Ильин-1р) ; 1757 ;  ; Cu ; F+ ; 33 ; leo 2 ; 3264 
 539 ; Копейка ; 1758 ;  ; Cu ; F-VF ; 13 ; дачник ; 73 
 540 ; Копейка ; 1759 ;  ; Cu ; F+ ; 8 ; pref ; 23 
 541 ; Копейка ; 1771 ; КМ "Сибирь" ; Cu ; F+ ; 16 ; coins44 ; 206 
 542 ; Копейка ; 1774 ; КМ "Сибирь" ; Cu ; F-VF ; 43 ; coins44 ; 544 
 543 ; Копейка ; 1790 ; ЕМ ; Cu ; VF ; 107 ; alex550 ; 393 
 544 ; Копейка ; 1790 ; ЕМ ; Cu ; F-VF ; 8 ; Студент1 ; 102 
 545 ; Копейка (Ильин-3р) ; 1795 ;  ; Cu ; F-VF ; 49 ; SSK ; 5109 
 546 ; Копейка ; 1797 ; ЕМ ; Cu ; F+ ; 13 ; leo 2 ; 56 
 547 ; Копейка ; 1798 ; ЕМ ; Cu ; VF+ ; 47 ; на рубль больше ; 787 
 548 ; Копейка ; 1798 ; ЕМ ; Cu ; F-VF ; 25 ; leo 2 ; 45 
 549 ; Копейка ; 1798 ; ЕМ ; Cu ; F+ ; 17 ; 787878 ; 20 
 550 ; Копейка ; 1798 ; ЕМ ; Cu ; VF- ; 19 ; leo 2 ; 57 
 551 ; Копейка ; 1798 ; ЕМ ; Cu ; VF ; 21 ; leo 2 ; 53 
 552 ; Копейка ; 1798 ; ЕМ ; Cu ; VF- ; 9 ; smirnovao ; 35 
 553 ; Копейка ; 1799 ; ЕМ ; Cu ; VF+ ; 30 ; на рубль больше ; 600 
 454 ; 2 копейки ; 1799 ; ЕМ ; Cu ; VF- ; 9 ; минёр ; 114 
 455 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F-VF ; 17 ; leo 2 ; 40 
 456 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF ; 22 ; варяг2004 ; 227 
 457 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 35 ; Полянка ; 89 
 458 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF- ; 38 ; Полянка ; 85 
 459 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF ; 42 ; warmrain ; 233 
 460 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF ; 12 ; petrserebr ; 138 
 461 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF+ ; 22 ; кабан ; 276 
 462 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 44 ; warmrain ; 150 
 463 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF- ; 15 ; Полянка ; 141 
 464 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 11 ; 787878 ; 40 
 465 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 13 ; pref ; 46 
 466 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 15 ; дачник ; 71 
 467 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF+ ; 11 ; кабан ; 227 
 468 ; 2 копейки ; 1801 ; КМ ; Cu ; VF- ; 60 ; SSK ; 722 
 469 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF ; 23 ; мишок ; 113 
 470 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF+ ; 24 ; Reingold ; 680 
 471 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF ; 39 ; Полянка ; 168 
 472 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF ; 11 ; Полянка ; 159 
 473 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF ; 17 ; alex995 ; 28 
 474 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF+ ; 31 ; варяг2004 ; 308 
 475 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF-XF ; 14 ; AleksandrV. ; 368 
 476 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF- ; 5 ; Rober ; 16 
 477 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; VF- ; 7 ; Lena6975 ; 16 
 478 ; 2 копейки ; 1811 ; ИМ МК ; Cu ; VF ; 15 ; dali ; 102 
 479 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF+ ; 14 ; volod ; 25 
 480 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF+ ; 24 ; eugraphus ; 44 
 481 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF-XF ; 22 ; alex550 ; 228 
 482 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; VF+ ; 20 ; Poiuyt ; 27 
 483 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; VG ; 4 ; alex995 ; 5 
 484 ; 2 копейки ; 1812 ; ИМ ПС ; Cu ; VF- ; 6 ; Rober ; 17 
 485 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; VF ; 12 ; Студент1 ; 21 
 486 ; 2 копейки ; 1815 ; ЕМ НМ ; Cu ; VF+ ; 14 ; solder13 ; 112 
 487 ; 2 копейки ; 1813 ; ИМ ПС ; Cu ; VF- ; 74 ; overshtag ; 99 
 488 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; VF ; 8 ; кабан ; 68 
 489 ; 2 копейки ; 1816 ; КМ АМ ; Cu ; VF ; 10 ; habenti ; 87 
 490 ; 2 копейки ; 1817 ; ЕМ НМ ; Cu ; F ; 4 ; Lena6975 ; 15 
 491 ; 2 копейки ; 1820 ; ЕМ НМ ; Cu ; VF+ ; 66 ; D-monet ; 319 
 492 ; 2 копейки (Ильин-1р) ; 1834 ; СМ ; Cu ; F-VF ; 27 ; lorens ; 1372 
 493 ; 2 копейки ; 1837 ; ЕМ НА ; Cu ; VF- ; 22 ; o.k. ; 68 
 494 ; 2 копейки ; 1838 ; СМ ; Cu ; VF- ; 14 ; МАВ21 ; 31 
 495 ; 2 копейки ; 1840 ; СПМ ; Cu ; F-VF ; 23 ; PSvashmid ; 57 
 496 ; 2 копейки ; 1841 ; СМ ; Cu ; VF- ; 64 ; кабан ; 255 
 497 ; 2 копейки ; 1851 ; ЕМ ; Cu ; F ; 24 ; 1234567 ; 57 
 498 ; 2 копейки ; 1852 ; ЕМ ; Cu ; VF-XF ; 69 ; D-monet ; 1926 
 499 ; 2 копейки ; 1860 ; ЕМ ; Cu ; F-VF ; 12 ; skif ; 45 
 500 ; 2 копейки ; 1864 ; ЕМ ; Cu ; VF- ; 84 ; 542 ; 207 
 501 ; 2 копейки ; 1866 ; ЕМ ; Cu ; VF+ ; 22 ; piter_k ; 401 
 502 ; 2 копейки ; 1867 ; СПБ ; Cu ; F ; 17 ; 1234567 ; 220 
 503 ; 2 копейки ; 1870 ; ЕМ ; Cu ; VF- ; 17 ; alex73_03 ; 76 
 404 ; 3 копейки ; 1916 ;  ; Cu ; AU ; 30 ; opop ; 458 
 405 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 14 ; dali ; 226 
 406 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 6 ; Студент1 ; 7 
 407 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 38 ; 161rus ; 184 
 408 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 23 ; vitas123 ; 163 
 409 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 9 ; Dom Perignon ; 38 
 410 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; VF- ; 20 ; cityden ; 45 
 411 ; 2 копейки ; 1757 ; Гурт надп. Екатер. ; Cu ; F-VF ; 19 ; lee ; 411 
 412 ; 2 копейки ; 1758 ; Гурт надп. Екатер. ; Cu ; VF ; 54 ; habenti ; 657 
 413 ; 2 копейки ; 1758 ;  ; Cu ; F-VF ; 3 ; Lena6975 ; 14 
 414 ; 2 копейки ; 1758 ;  ; Cu ; VF- ; 11 ; o.k. ; 22 
 415 ; 2 копейки ; 1758 ;  ; Cu ; F-VF ; 11 ; pref ; 16 
 416 ; 2 копейки ; 1758 ;  ; Cu ; F ; 6 ; Lena6975 ; 15 
 417 ; 2 копейки ; 1760 ;  ; Cu ; F-VF ; 35 ; 542 ; 36 
 418 ; 2 копейки ; 1761 ;  ; Cu ; F-VF ; 7 ; Студент1 ; 18 
 419 ; 2 копейки ; 1762 ; Номинал под гербом ; Cu ; F-VF ; 24 ; 161rus ; 317 
 420 ; 2 копейки ; 1763 ; ММ ; Cu ; VF- ; 19 ; кабан ; 244 
 421 ; 2 копейки ; 1763 ; СПМ ; Cu ; VF ; 68 ; xabib ; 428 
 422 ; 2 копейки ; 1763 ; СПМ ; Cu ; F-VF ; 30 ; xabib ; 465 
 423 ; 2 копейки ; 1764 ; СПМ ; Cu ; F+ ; 27 ; xabib ; 65 
 424 ; 2 копейки ; 1765 ; ММ ; Cu ; VF- ; 60 ; lee ; 394 
 425 ; 2 копейки ; 1765 ; ММ ; Cu ; F-VF ; 9 ; кабан ; 39 
 426 ; 2 копейки ; 1769 ; ЕМ ; Cu ; VF- ; 85 ; 542 ; 127 
 427 ; 2 копейки ; 1771 ; ЕМ ; Cu ; F-VF ; 24 ; xabib ; 238 
 428 ; 2 копейки ; 1773 ; КМ "Сибирь" ; Cu ; F-VF ; 26 ; coins44 ; 1000 
 429 ; 2 копейки ; 1773 ; ЕМ ; Cu ; VF- ; 25 ; Lotus 99 ; 357 
 430 ; 2 копейки ; 1788 ; СПМ ; Cu ; F-VF ; 19 ; vitas123 ; 114 
 431 ; 2 копейки ; 1788 ; СПМ ; Cu ; F-VF ; 31 ; кабан ; 283 
 432 ; 2 копейки ; 1788 ; СПМ ; Cu ; F-VF ; 11 ; xabib ; 83 
 433 ; 2 копейки ; 1788 ; ММ ; Cu ; F-VF ; 54 ; кабан ; 96 
 434 ; 2 копейки ; 1788 ; СПМ ; Cu ; F-VF ; 9 ; кабан ; 183 
 435 ; 2 копейки ; 1790 ; ЕМ ; Cu ; F-VF ; 48 ; xabib ; 567 
 436 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF+ ; 41 ; *** ; 210 
 437 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF- ; 40 ; Полянка ; 87 
 438 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 17 ; habenti ; 41 
 439 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF- ; 15 ; Полянка ; 138 
 440 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 7 ; leo 2 ; 51 
 441 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF- ; 17 ; Полянка ; 77 
