 6693 ; Пуговица Швеция ;  ;  ; Ж/м ;  ; 12 ; basil ; 83 
 1015 ; Жетон должностной проводника поезда ЭР-200. Москва-Ленинград. D-50мм ;  ;  ; Al ; VF+ ; 9 ; vaeltaja ; 155 
 1016 ; Медаль. Ветерану Великой Отечественной войны 1945-1980. D-58мм ;  ;  ; Al ; XF- ; 23 ; salim ; 225 
 1017 ; Медаль. Нобелевская премия мира. 1985. D-60мм ; ЛМД ;  ; Ж/м ; AU ; 13 ; lavist ; 287 
 1018 ; Медаль Иисус Христос D-мм Буклет ;  ;  ; Ж/м ; AU ; 10 ; TTT84 ; 123 
 1019 ; Медаль Ленин D-35мм Буклет ;  ;  ; Ж/м ; AU ; 9 ; basil ; 114 
 1020 ; Медаль. Второй совместный космический полет СССР-НРБ. Болгария. D-38мм ;  ;  ; Б/м ; AU ; 32 ; Ok203 ; 351 
 1021 ; Медаль. Второй совместный космический полет СССР-НРБ. Болгария. D-38мм ;  ;  ; Ж/м ; AU ; 36 ; Ok203 ; 350 
 1022 ; Медаль. Выступление В.И. Ленина на Путиловском заводе 12 мая 1917г. D-45мм ;  ;  ; Al ; XF ; 15 ; птичка16 ; 217 
 1023 ; Медаль. Участнику Ленинского зачета. Кировский завод, Ленинград. D-45мм ;  ;  ; Al ; XF ; 12 ; птичка16 ; 130 
 1024 ; Жетон. Министерство цветной металлургии СССР. Ленинград 1968 ;  ;  ; Б/м ; XF ; 35 ; asp ; 341 
 1025 ; Жетон. Екатерина Великая. Санкт-ПетербургСанкт-Петербург ;  ;  ; Ж/м ; AU ; 21 ; dimam_kz ; 61 
 1026 ; Жетон. Санкт-Петербург. D-39мм ;  ;  ; Ж/м ; AU ; 31 ; ВЯЗЪ ; 81 
 1027 ; Знак. В. Высоцкий ;  ;  ; Al ; VF+ ; 30 ; Атыбаты ; 210 
 1028 ; Жетон. Медицинская служба ;  ;  ; Б/м ; XF ; 15 ; keryn67 ; 25 
 1029 ; Медаль. 150 лет со дня рождения Анадан Олмасынын. Медальер: П. Хрюнов. D-65мм ;  ;  ; Ж/м ; XF+ ; 15 ; LEXAI ; 1134 
 1030 ; Медаль. Ветерану 4ой воздушной армии. 1941-1945. D-86мм ;  ;  ; Al ; XF ; 33 ; ОВМ ; 412 
 1031 ; Медаль. 70 лет с начала Героической Обороны Ленинграда (1941-2011гг). D-61мм ;  ;  ; Б/м ; AU ; 20 ; sm-dc ; 264 
 1032 ; Медаль. Островский А.Н. Медальер В.М. Акимушкина. D-60мм ; 1973 ЛМД ;  ; Ж/м ; XF- ; 9 ; sm-dc ; 410 
 1033 ; Медаль. 150 лет со дня рождения Бедржиха Сметана. Медальер Филиппов. D-60мм ; 1974ЛМД ;  ; Ж/м ; XF+ ; 18 ; sm-dc ; 403 
 1034 ; Медаль. Николо Паганини (1782-1840). Медальер: А.В. Воронцов. D-60мм ; 1983ЛМД ;  ; Ж/м ; XF ; 12 ; LEXAI ; 458 
 1035 ; Медаль. Манифест "Об учреждении министерств". 200 лет. Александр I. M-6,37гр. В коробке на 36 монет ; СПМД ;  ; Ag999 ; Proof ; 61 ; remirk ; 2166 
 1036 ; Медаль. Петр I. Скульптор Э. Фальконе. Медальер: Г. Дьячкова. D-61мм ; ЛМД ;  ; Al ; AU ; 16 ; Russman ; 126 
 1037 ; Медаль. Первый советско-европейский конгресс 1991. Пластическая и эстетическая хирургия лица. Военно-медицинская академия. Медальер: А. Шамаев. D-65мм ; ЛМД ;  ; Ж/м ; AU ; 13 ; Russman ; 898 
 1038 ; Медаль. Альфред Нобедь. "Nobel house". Санкт-Петербург. Медальер: Королюк. D-60мм ; ЛМД ;  ; Ж/м ; AU ; 15 ; vic-dmitri ; 684 
 1039 ; Медаль за воинские заслуги. Венгрия. Коробка, планка ;  ;  ; Б/м,эмаль ; XF ; 16 ; veektor ; 675 
 1040 ; Орден За военные заслуги 3 ст с миниатюрой Югославия Коробка ;  ;  ; Ag,эмаль ; XF ; 49 ; Атлантик ; 4080 
 1041 ; Орден За военные заслуги 2 ст с миниатюрой Югославия Коробка ;  ;  ; Ag,эмаль ; XF ; 58 ; Galagan1978 ; 5100 
 1042 ; Орден За военные заслуги 1 ст с миниатюрой и планкой Югославия Коробка ;  ;  ; Ag,эмаль ; XF ; 164 ; ЕВРОПА72 ; 30546 
 1043 ; Орден труда. III степень. Болгария ;  ;  ; Б/м ; XF+ ; 27 ; nadyamin12 ; 884 
 1044 ; Медаль. За отличие в строительных войсках. Болгария ;  ;  ; Ж/м ; XF ; 29 ; велко ; 364 
 1045 ; Медаль. 30 лет победы над фашистской Германией. Болгария ;  ;  ; Ж/м ; AU ; 29 ; salim ; 446 
 1046 ; Медаль. За 10 лет безупречной службы в строительных войсках. Болгария ;  ;  ; Ж/м ; AU ; 31 ; велко ; 305 
 1047 ; Медаль. За 15 лет безупречной службы в строительных войсках. Болгария ;  ;  ; Б/м ; XF+ ; 36 ; велко ; 306 
 1048 ; Медаль. За 20 лет безупречной службы в строительных войсках. Болгария ;  ;  ; Ж/м ; XF+ ; 14 ; Galagan1978 ; 359 
 1049 ; Медаль. За заслуги в строительных войсках. Болгария ;  ;  ; Ж/м ; XF+ ; 17 ; велко ; 374 
 1050 ; Жетон. 500 лет Жемайтской базилики. Литва. 1421-1921. D-32мм ;  ;  ; Al ; VF ; 9 ; igaist ; 37 
 1051 ; Медаль. 30 лет социалистической революции в Болгарии. Болгария ;  ;  ; Ж/м ; XF+ ; 12 ; dimam_kz ; 187 
 1052 ; Медаль. За боевые заслуги. Болгария ;  ;  ; Ж/м ; AU ; 21 ; велко ; 300 
 1053 ; Медаль. 100 лет рождения Георгия Димитрова. Болгария ;  ;  ; Ж/м ; XF+ ; 43 ; dimam_kz ; 249 
 1054 ; Медаль. 1300 лет Болгарии. Болгария ;  ;  ; Б/м ; VF+ ; 19 ; велко ; 208 
 1055 ; Медаль. 50 лет окончания Второй Мировой войне. Болгария ;  ;  ; Ж/м ; VF-XF ; 17 ; salim ; 334 
 1056 ; Медаль. За участие в антифашистской борьбе. Болгария ;  ;  ; Ж/м ; XF- ; 27 ; Meshok ; 522 
 1057 ; Орден "Красное знамя". Болгария. №2804 ;  ;  ; Ж/м,эмаль ; XF ; 33 ; велко ; 1593 
 1058 ; Медаль. 30 лет победы над фашизмом. Югославия ;  ;  ; Ж/м ; AU ; 24 ; salim ; 373 
 1059 ; Медаль. За заслуги в оперативных комсомольских отрядах. Болгария ;  ;  ; Б/м,Al ; VF-XF ; 15 ; Meshok ; 209 
 1060 ; Знак. I место по тяжелой атлетике. 1909г. Германия ;  ;  ; Ж/м,эмаль ; XF ; 56 ; Andrlex71 ; 3026 
 961 ; Георгиевский крест 4 степени №1025924. Р-ры 34х34мм ;  ;  ; Ag ; VF-XF ; 95 ; vv2805 ; 23187 
 962 ; Медаль За усердие. Николай II. D-30мм ;  ;  ; Ag ; XF+ ; 82 ; валенок ; 10098 
 963 ; Медаль За беспорочную службу в полиции. D-36мм ;  ;  ; Ag ; VF- ; 68 ; Аполлон 17 ; 16216 
 964 ; Жетон В память коронации Николая II 1896г. D-21мм ;  ;  ; Br,эмаль ; VF- ; 49 ; пмт79 ; 5157 
 965 ; Должностной знак. Сельский староста Смоленской губернии. 1861 ;  ;  ; Br ; F ; 45 ; Andrlex71 ; 1655 
 966 ; Медаль. Санкт-Петербург. Медальер: Волкова. D-46мм ; ЛМД ;  ; Ж/м ; AU ; 14 ; Russman ; 414 
 967 ; Медаль. Санкт-Петербург. Медальер: Волкова. D-46мм ; ЛМД ;  ; Ж/м ; AU ; 16 ; coba ; 432 
 968 ; Медаль. Родившемуся на земле Ленинградской. D-45мм ;  ;  ; Ж/м ; VF-XF ; 19 ; sm-dc ; 150 
 969 ; Медаль. Санкт-Петербург. Эрмитаж. Санкт-Петербургский монетный двор. D-42мм ; СПМД ;  ; Б/м ; Proof ; 47 ; валенок ; 5668 
 970 ; Медаль. XIV Всероссийская нумизматическая конференция. Гатчина. Санкт-Петербургский монетный двор. D-42мм ; СПМД ;  ; Б/м ; Proof ; 58 ; валенок ; 5783 
 971 ; Медаль. IX Всероссийская нумизматическая конференция. Великий Новгород 16-21 апреля 2001 года. Санкт-Петербургский монетный двор. D-42мм ; СПМД ;  ; Б/м ; Proof ; 30 ; валенок ; 5294 
 972 ; Плакета. Левитан Исаак Ильич (1860-1900гг). Медальер: А. Королюк. Размеры 60х65мм ; 1988ЛМД ;  ; Ж/м ; AU ; 67 ; solo5 ; 1157 
 973 ; Медаль. А.Стаханов. 50 лет Стахановскому движению. Медальер А.Козлов. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 28 ; NikTop ; 803 
 974 ; Медаль. Лопе де Вега Карпьо. Медальер А.Королюк. D - 60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 11 ; sm-dc ; 453 
 975 ; Медаль. Банк для внешней торговли СССР. 1924-1974. Медальер: И. Федин. D-65мм ; 1974ЛМД ;  ; Ж/м ; XF ; 11 ; klok ; 628 
 976 ; Медаль. Октябрьской железной дороге 150 лет. D-70мм ;  ;  ; Ж/м ; XF- ; 16 ; LEXAI ; 303 
 977 ; Медаль. Матвей Казаков (1738-1812). Медальер А.В.Воронцов. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 12 ; sm-dc ; 473 
 978 ; Медаль. 50 лет Беломорско-Балтийскому каналу. Медальер И.Комшилов. D-60мм ; 1985ЛМД ;  ; Ж/м ; XF+ ; 15 ; krava ; 605 
 979 ; Медаль. Надежда Андреевна Обухова (1886-1961). Медальер: Бермант Т.Е. D-60мм ; 1987ЛМД ;  ; Ж/м ; XF+ ; 9 ; krava ; 593 
 980 ; Медаль. Мусоргский. Медальер Посяда Н.А. D-60мм ; 1988ЛМД ;  ; Ж/м ; AU ; 10 ; allur65 ; 510 
 981 ; Медаль. Якоб Рейхель 1780-1856 медальер и художник Санкт-Петербургского монетного двора. D-60мм. Пластиковая коробка ; СПМД ;  ; Ж/м ; AU ; 44 ; валенок ; 3474 
 982 ; Медаль. Посвящение в рабочие. Завод электронного машиностроения. Г. Ворошиловград. D-58мм. Пластиковая коробка ;  ;  ; Al ; XF+ ; 15 ; LEXAI ; 123 
 983 ; Медаль. В память о посещении звездного городка. Ю.А. Гагарин. D-45мм. Коробка ;  ;  ; Al ; AU ; 12 ; LEXAI ; 155 
 984 ; Медаль Военно-медицинская академия им. С.М.Кирова. Медальер: Шамаев А. D-65мм. ; ЛМД ;  ; Ж/м ; AU ; 22 ; фюрстен ; 935 
 985 ; Медаль. 60 лет Великой октябрьской социалистической революции. D-55мм. Коробка ;  ;  ; Б/м ; XF+ ; 31 ; sm-dc ; 686 
 986 ; Медаль. На добрую память. Киев. Заслуженный артист России - клоун Валерий Серебряков. D-38мм. Коробка ;  ;  ; Ж/м ; XF ; 5 ; LEXAI ; 64 
 987 ; Медаль Всесоюзный Алюминиево-магниевый институт. Ленинград. Медальер Н. Афанасьева, Т. Баранова.D-60мм ; 1991ЛМД ;  ; Al ; AU ; 9 ; sm-dc ; 108 
 988 ; Медаль. 150 лет Новому Эрмитажу. Открыт 5 (17) февраля 1852г. Мюнцкабинет в Новом Эрмитаже. D-65мм. В коробке крышка отломана ; ММД ;  ; Ж/м ; AU ; 41 ; LEXAI ; 2200 
 989 ; Медаль. 150 лет со дня рождения русского художника В. Верещагина. 1842-1992. Медальер - А.Архипов. D-70мм ; ЛМД ;  ; Ж/м ; XF+ ; 36 ; Russman ; 389 
 990 ; Медаль Владивосток. Дальневосточный банк D-38мм Коробка ; ММД ;  ; Ag999 ; Proof ; 32 ; TFort ; 4182 
 991 ; Медаль. 50 лет Московскому метрополитену им. В.И. Ленина . Медальер: Косарев В. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 42 ; lavist ; 641 
 992 ; Медаль. Исаак Израилевич Бродский (1884-1939). Медальер: С.Н.Волковю. D-60мм ; 1987ЛМД ;  ; Ж/м ; AU ; 9 ; sm-dc ; 434 
 993 ; Медаль. 100 лет морозовской стачки 1885г. Медальер: Ф.Г. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 12 ; allur65 ; 526 
 994 ; Медаль. Н.В. Крыленко (1885-1938). Медальер: И. Козлоский. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 19 ; veektor ; 422 
 995 ; Медаль. Омск. D-65мм. Пластиковая коробка ;  ;  ; Al ; XF+ ; 13 ; wwi.i ; 75 
 996 ; Медаль. Участнику сбора руководящего состава вузв СВ от командования училища им. С.М. Кирова. D-55мм. Упаковка ;  ;  ; Al ; AU ; 10 ; птичка16 ; 138 
 997 ; Медаль. 250 лет Ленинградской почте 1714-1964. D-58мм. Коробка ; ЛМД ;  ; Al ; AU ; 46 ; gorynych ; 1457 
 998 ; Медаль. Памятник вечной славы защитникам Ленинграда в 1941-1944. D-58мм. Упаковка ; ЛМД ;  ; Al ; AU ; 13 ; AAOO ; 147 
 999 ; Медаль. Ухтомскому вертолётному заводу им. Н.И. Камова 30 лет. D-75мм ;  ;  ; Al ; XF ; 11 ; Russman ; 167 
 1000 ; Медаль. 50 лет СССР. D-60мм ;  ;  ; Al ; XF ; 21 ; sm-dc ; 159 
 1001 ; Медаль. В память о Казани. D-62мм ;  ;  ; Al ; XF+ ; 11 ; игорь19 ; 74 
 1002 ; Медаль. Памятник Щорсу. Киев. D-60мм ;  ;  ; Al ; XF ; 11 ; allur65 ; 111 
 1003 ; Медаль. Разгром белогвардейцев под Царицыном 1920-1970. D-57мм ;  ;  ; Al ; XF ; 15 ; basil ; 204 
 1004 ; Медаль. А.С. Пушкин. Тригорское. Скамья Онегина. D-55мм ; ЛМД ;  ; Al ; XF+ ; 18 ; люля ; 125 
 1005 ; Медаль. Ростральные колонны и здание центрального Военно-Морского музея. D-54мм ; ЛМД ;  ; Al ; XF+ ; 7 ; игорь19 ; 128 
 1006 ; Медаль. "Легендарная тачанка". Каховка. 1967. D-58мм ; ЛМД ;  ; Al ; XF+ ; 12 ; sm-dc ; 238 
 1007 ; Медаль. Вольтер, сидящий в кресле. Эрмитаж. D-60мм ; ЛМД ;  ; Al ; XF+ ; 9 ; gorynych ; 421 
 1008 ; Медаль. Александр Блок. 1880-1921. D-56мм ; ЛМД ;  ; Al ; XF+ ; 13 ; LEXAI ; 309 
 1009 ; Медаль. Олимпиаде 80 достойную встречу. VIII Спартакиада техникумов министерства. D-53мм ;  ;  ; Al ; AU ; 42 ; antiquar ; 414 
 1010 ; Медаль. Отличнику боевой и политической подготовки. От трудящихся объединения "Кировский завод". D-65мм ;  ;  ; Al ; XF+ ; 8 ; птичка16 ; 159 
 854 ; Солид. Эльблонг. Густав Адольф. М-0,61гр ; 1633 ;  ; Ag ; F-VF ; 29 ; aziya11 ; 147 
 855 ; Солид. Рига, Вольный город. М-1,00гр ; 1577 ;  ; Ag ; VF ; 42 ; aziya11 ; 211 
 856 ; 1/2 гроша. Польша, Сигизмунд. М-0,85гр ; 1510 ;  ; Ag ; F ; 19 ; aziya11 ; 201 
 857 ; Солид. Ливония, Карл X Густав. М-0,63гр ; 1654 ;  ; Ag ; F+ ; 26 ; 1gold ; 115 
 858 ; Солид. Ливония, Карл X Густав. М-0,50гр ; 1655 ;  ; Ag ; F+ ; 17 ; aziya11 ; 101 
 859 ; Солид. Рига, Вольный город. М-0,80гр ; 1571 ;  ; Ag ; F+ ; 46 ; lestes ; 237 
 860 ; Солид. Рига, Кристина. М-0,65гр ; 1643 ;  ; Ag ; VF ; 47 ; coins_hunter ; 161 
 861 ; Солид. Рига, Кристина. М-0,48гр ; 1654 ;  ; Ag ; VF- ; 17 ; Tagic ; 133 
 862 ; Солид. Рига, Кристина. М-0,61гр ; 1645 ;  ; Ag ; VF+ ; 25 ; aziya11 ; 108 
 863 ; Солид. Рига, Кристина. М-0,53гр ; 1652 ;  ; Ag ; VF+ ; 76 ; Dmtriyy ; 289 
 864 ; Солид. Рига, Кристина. М-0,62гр ; 1650 ;  ; Ag ; VF+ ; 41 ; flutter ; 267 
 865 ; Солид. Рига, Карл X Густав. М-0,55гр ; 1654 ;  ; Ag ; F+ ; 27 ; aziya11 ; 101 
 866 ; Солид. Рига, Карл X Густав. М-0,43гр ; 1655 ;  ; Ag ; F ; 23 ; aziya11 ; 81 
 867 ; Солид. Рига, Карл X Густав. М-0,57гр ; 1656 ;  ; Ag ; F ; 25 ; aziya11 ; 83 
 868 ; Солид. Рига, Карл. М-0,41гр ; 1665 ;  ; Ag ; VF-XF ; 32 ; dial_rides ; 204 
 869 ; Солид. Рига, Карл. М-0,51гр ; 1665 ;  ; Ag ; VF ; 20 ; aziya11 ; 114 
 870 ; Полторак Польша ; 1625 ;  ; Ag ; VF- ; 22 ; viktorius ; 203 
 871 ; Гроссето. Рагуза. 2 отверстия. М-0,69гр ; 15-16 вв ;  ; Ag ; F- ; 31 ; mkm1968 ; 265 
 872 ; 2 скиллинга. Дания, Глюкштадт, Христиан IV. Деформация. М-0,80гр ; 1588-1648 ;  ; Ag ; F ; 22 ; klok ; 6385 
 873 ; Пфенниг. Ревель. Деформация. М-0,36гр ; 1515-1522 ;  ; Ag ; F+ ; 22 ; -$$$- ; 1020 
 874 ; Денар. Польша, Zygmunt III Waza. М-0,40гр ; 1622 ;  ; Ag ; F- ; 49 ; сортам70 ; 204 
 875 ; Солид Литва ; 1660-1666 ;  ; F ;  ; 9 ; petriuspo ; 51 
 876 ; Солид "боратинка". Польша, Ян Казимир. М-1,19гр ; 1663 ;  ; Cu ; VF ; 26 ; coins_hunter ; 129 
 877 ; 1/6 эре Швеция ; 1672 ;  ; Cu ; F ; 7 ; Yustas69 ; 122 
 878 ; Бешлык. Крымское х-во. М-0,55гр ;  ;  ; Ag ; F- ; 26 ; Бигль ; 79 
 879 ; Данг. Золотая Орда, Хан Узбек. С надчеканом "хан". М-0,92гр ; 14в ;  ; Ag ; F ; 43 ; aziya11 ; 217 
 880 ; Данг. Золотая Орда, Хан Узбек. С надчеканом "птица". М-0,85гр ; 14в ;  ; Ag ; F ; 27 ; Изид ; 284 
 881 ; Лот монет Средневековой Польши и Литвы (3шт). обломаны ;  ;  ; Ag ; VG/F ; 31 ; aziya11 ; 294 
 882 ; Лот средневековых монет Риги, Карла  (3шт): солид ;  ;  ; Ag ; F ; 25 ; aziya11 ; 199 
 883 ; Лот средневековых монет Риги, Кристины (10шт): солид ;  ;  ; Ag ; VG/F ; 33 ; сортам70 ; 650 
 884 ; Лот средневековых монет Риги, Кристины (4шт): солид ;  ;  ; Ag ; VG/F ; 37 ; aziya11 ; 216 
 885 ; Лот средневековых монет Риги, Кристины (4шт): солид ;  ;  ; Ag ; VG ; 56 ; aziya11 ; 290 
 886 ; Лот монет Крыма, Крымского х-ва, Шахин Гирей (3шт): полушка ;  ;  ; Cu ; F ; 22 ; Бигль ; 378 
 887 ; Лот монет Риги, Кристина (4шт): солид ; 1647,1648,1650,1654 ;  ; Ag ; F ; 40 ; aziya11 ; 261 
 888 ; Лот монет Риги, Карл XI (1660-1697) (4шт): солид ; 1661-1664 ;  ; Ag ; F/F-VF ; 33 ; aziya11 ; 265 
 889 ; Лот монет Польши, Сигизмунд, Гданьска, Литвы (4шт): полторак, грош, ; 1621,1624,1625? ;  ; Ag ; VG ; 42 ; aziya11 ; 413 
 890 ; Лот монет Риги, Карл XI (1660-1697) (4шт): солид ; 1661-1664 ;  ; Ag ; F ; 41 ; coins_hunter ; 447 
 891 ; Лот фальшивых рижских солидов с монограммой Сигизмунда, Густава Адольфа и Георга Вильгельма (5шт) ;  ;  ; Cu ; VG ; 53 ; D-503 ; 1009 
 892 ; Лот монет Риги, Кристины (4шт): солид ; 1640,1643,1648,1655 ;  ; Ag ; F/F+ ; 21 ; aziya11 ; 402 
 893 ; Лот монет Риги (10шт): солид ; 1621-1661 ;  ; Ag ; VG/F- ; 29 ; aziya11 ; 615 
 894 ; Лот монет Польши, Литвы (3шт): полторак, полугрош ; 1623,н. 16в ;  ; Ag ; VG ; 40 ; aziya11 ; 449 
 895 ; Лот монет Риги, Густав II Адольф (3шт): полторак ; 1622,1623,1624 ;  ; Ag ; F ; 44 ; aziya11 ; 547 
 896 ; Лот монет Риги (10шт): солид ; 1621-1663 ;  ; Ag ; VG/F- ; 27 ; aziya11 ; 568 
 897 ; Лот монет Риги, Кристины, Карл Густав (4шт): солид ; 1647,1650,1651,1655 ;  ; Ag ; VG/F- ; 25 ; aziya11 ; 378 
 898 ; Лот монет . Сучава. Молдавское княжество. Румыния. Подделка под рижского солида. Евстратий Дабиджа (11шт) ; 17в ;  ; Cu ; VG ; 37 ; aziya11 ; 906 
 899 ; Лот монет Польши, Сигизмунд (3шт): полторак ;  ;  ; Ag ; F/F+ ; 17 ; aziya11 ; 209 
 900 ; Лот монет Риги, Карл XI (1660-1697) (4шт): солид ; 1661-1664 ;  ; Ag ; F/F+ ; 31 ; aziya11 ; 298 
 901 ; Лот монет Польши (10шт) ; 17в ;  ; Ag,Cu ; VG/F ; 43 ; coins_hunter ; 772 
 902 ; Лот монет Золотой Орды, Сарай (10шт): пул ; 14в ;  ; Cu ; G/VG ; 29 ; aziya11 ; 467 
 903 ; Лот монет Эльблонг. Густав Адольф и Кристина (3шт0: полторак ; 1630,1632,1635 ;  ; Ag ; F ; 58 ; сортам70 ; 568 
 804 ; Обол. Пантикапей. Перисад II ; 275-245 до н.э. ;  ; Cu ; F- ; 17 ; МАХАЙРА ; 120 
 805 ; Дихалк. Пантикапей. Спарток IV. Перечекан ; 230-220 до н.э. ;  ; Cu ; F+ ; 11 ; Asandr ; 100 
 806 ; Систерций. Боспорское царство. Котис II ; 123-132 ;  ; Cu ; VG ; 17 ; aziya11 ; 420 
 807 ; Статер. Боспорское царство. Рескупорид IV ; 326 ;  ; Cu ; F- ; 19 ; Asandr ; 466 
 808 ; Систерций. Боспорское царство. Савромат III ; 174-210 ;  ; Cu ; VG ; 32 ; МАХАЙРА ; 650 
 809 ; Монета. Херсонес Таврический. Василий I ; 867-886 ;  ; Cu ; VG ; 27 ; МАХАЙРА ; 250 
 810 ; Фалус Джаунпурский султанат Шамс-ал-Дин -шах ; 1401-1440 ;  ; Cu ; F ; 69 ; каррр ; 135 
 811 ; Монета античная. Месамбрия ; 3 век до н.э. ;  ; Ag ; VF ; 74 ; sd555 ; 2825 
 812 ; Монета средневековая. Ильхани Газан Мухамед. Монетный двор Тебриз ; 1295 ;  ; Ag ; VF ; 77 ; Baron05 ; 3060 
 813 ; Денарий. Генрих III. M-1,2г. ; 1039-1056 ;  ; Ag ; F- ; 39 ; Мишустин ; 1258 
 814 ; Денарий. Генрих III. M-1г. ; 1039-1056 ;  ; Ag ; F ; 35 ; Мишустин ; 714 
 815 ; Денарий. Девентер Бернольд. M-1,14г. ; 1027-1054 ;  ; Ag ; F ; 27 ; Мишустин ; 1248 
 816 ; Денарий. Фрисланд. Готфрид II. M-0,57г. ; 1046-1065 ;  ; Ag ; F-VF ; 41 ; Мишустин ; 31620 
 817 ; Денарий. Нидерланды. Г. Тbль. Отто III. M-0,8г. ;  ;  ; Ag ; F ; 41 ; Мухин ; 2182 
 818 ; Денарий. Девентер. Альфа и Омега. M-1г. ;  ;  ; Ag ; F ; 33 ; Мухин ; 2335 
 819 ; Денарий. Шпейер. Генрих III. M-0,73г. ; 1039-1056 ;  ; Ag ; F ; 48 ; Мишустин ; 1138 
 820 ; Денарий. Нидерланды. Г. Тиль. (Зальтдоммель) Генрих III. M-1г. ; 1039-1056 ;  ; Ag ; F- ; 29 ; Мухин ; 1989 
 821 ; Денарий. Дирк IV. Граф Западной Фрисландии с 1039 года. M-0,46г. ;  ;  ; Ag ; VG ; 41 ; Мишустин ; 12240 
 822 ; Денарий. Нидерланды. Фрисланд. M-0,78г. ;  ;  ; Ag ; VG ; 11 ; Dahan ; 206 
 823 ; Денарий. Гронинген Вильям и Генрих III / lV. M-0,63г. ; 1054-1076 ;  ; Ag ; F+ ; 64 ; Руслан1981 ; 18382 
 824 ; Денарий. Европа. M-1,18г. ;  ;  ; Ag ; F+ ; 30 ; Dahan ; 384 
 825 ; Денарий. Европа. M-1г. ;  ;  ; Ag ; F+ ; 34 ; Мухин ; 340 
 826 ; Денарий. Европа. M-0,9г. ;  ;  ; Ag ; F- ; 31 ; Dahan ; 351 
 827 ; Денарий. Бруно. Посох без креста. Закруглен. M-0,51г. ;  ;  ; Ag ; F-VF ; 24 ; стрелка ; 2550 
 828 ; Денарий. Бельгия. Граф Альберт II. M-0,9г. ; 1018-1064 ;  ; Ag ; F- ; 15 ; Мухин ; 568 
 829 ; Денарий. Бельгия. Г. Намюр. Граф Альберт III. M-1,02г. ; 1063-1102 ;  ; Ag ; F- ; 39 ; Мухин ; 2556 
 830 ; Денарий. Бруно. M-0,63г. ;  ;  ; Ag ; F- ; 25 ; Dahan ; 351 
 831 ; 4 гроша. Польша ; 1681 ;  ; Ag ; F-VF ; 19 ; shaxter2015 ; 423 
 832 ; 1/2 гроша. Польша, Сигизмунд. М-0,95гр ; 1511 ;  ; Ag ; F+ ; 44 ; сортам70 ; 348 
 833 ; 1/2 гроша. Польша, Сигизмунд. М-0,89гр ; 1508 ;  ; Ag ; F+ ; 93 ; dmivanych ; 918 
 834 ; 1/2 гроша. Польша, Сигизмунд. М-0,94гр ; 1509 ;  ; Ag ; F+ ; 47 ; coins_hunter ; 498 
 835 ; 1/2 гроша. Польша, Иоанн Ольбрехт. М-0,84гр ; ND ;  ; Ag ; F ; 36 ; dmivanych ; 373 
 836 ; Денарий. Польша, Иоанн Ольбрехт. М-0,47гр ;  ;  ; Ag ; VG ; 24 ; dmivanych ; 181 
 837 ; Солид. Ливония, Кристина. М-0,44гр ; 1648 ;  ; Ag ; VF+ ; 38 ; aziya11 ; 119 
 838 ; Солид. Ливония, Кристина. М-0,41гр ; 1651 ;  ; Ag ; VF+ ; 26 ; aziya11 ; 117 
 839 ; Солид. Рига, Вольный город. М-0,83гр ; 1571 ;  ; Ag ; VF ; 77 ; Dmtriyy ; 602 
 840 ; Солид. Рига, Вольный город. М-0,89гр ; 1578 ;  ; Ag ; VF- ; 46 ; lestes ; 263 
 841 ; Солид. Рига, Вольный город. М-0,87гр ; 1576 ;  ; Ag ; VF- ; 47 ; coins_hunter ; 288 
 842 ; Солид. Рига, Вольный город. М-1,00гр ; 1577 ;  ; Ag ; F-VF ; 52 ; lestes ; 260 
 843 ; Солид. Рига, Кристина. М-0,43гр ; 1648 ;  ; Ag ; F+ ; 11 ; aziya11 ; 101 
 844 ; Солид. Рига, Вольный город. М-0,84гр ; 1570 ;  ; Ag ; F ; 43 ; zczc4 ; 281 
 845 ; Солид. Рига, Кристина. М-0,60гр ; 1645 ;  ; Ag ; VF ; 17 ; Beshen ; 114 
 846 ; Солид. Рига, Кристина. М-0,58гр ; 1640 ;  ; Ag ; VF- ; 26 ; cotangens ; 129 
 847 ; Солид. Рига, Кристина. М-0,56гр ; 1648 ;  ; Ag ; VF+ ; 30 ; coins_hunter ; 108 
 848 ; Солид. Рига, Кристина. М-0,44гр ; 1647 ;  ; Ag ; VF- ; 35 ; basil ; 396 
 849 ; Солид. Рига, Кристина. Обломана. М-0,40гр ; 1651 ;  ; Ag ; VF ; 11 ; Чуча ; 104 
 850 ; Солид. Рига, Кристина. М-0,67гр ; 1644 ;  ; Ag ; VF ; 27 ; aziya11 ; 104 
 851 ; Солид. Рига, Кристина. М-0,52гр ; 1650 ;  ; Ag ; VF ; 13 ; aziya11 ; 123 
 852 ; Денарий. Киевское кн-во. Владимир Ольгердович. М-0,22гр ; 1362-1398 ;  ; Ag ; F+ ; 21 ; Изид ; 11153 
