 5923 ; Бона иностранная. Боливия ; 1962 ;  ;  ;  ; 6 ; moneta34 ; 36 
 640 ; Трахея. Византия. Алексей III ;  ;  ; Cu ; F ; 31 ; Jauho ; 217 
 641 ; Фолис. Рим ;  ;  ; Cu ; F+ ; 39 ; voodoomain ; 317 
 642 ; Нуммий. Рим ;  ;  ; Cu ; F ; 30 ; Jauho ; 263 
 643 ; Фолис. Юбилейный выпуск. Константин Великий ; 307-337 ;  ; Cu ; F ; 31 ; voodoomain ; 666 
 644 ; Фолис. Магнеций ; 350-353 ;  ; Cu ; F ; 27 ; Папа с рацией ; 552 
 645 ; Фолис. Деценций ; 351-353 ;  ; Cu ; F ; 47 ; Гордиан ; 1224 
 646 ; Фолис. Рим. Констанций II как Цезарь ; 324-361 ;  ; Cu ; F ; 43 ; Папа с рацией ; 680 
 647 ; Фолис. Рим. Констанций II как Цезарь ; 324-361 ;  ; Cu ; F ; 25 ; Папа с рацией ; 680 
 648 ; Фолис. Рим. Констанций II как Цезарь ; 324-361 ;  ; Cu ; F ; 28 ; Jauho ; 206 
 649 ; Фолис. Гонорий ; 364-375 ;  ; Cu ; F ; 25 ; Папа с рацией ; 340 
 650 ; Тетрахалк. Пантикапей ; 300-275 ;  ; Cu ; F+ ; 27 ; v81 ; 509 
 651 ; Тетрахалк. Пантикапей ; 300-275 ;  ; Cu ; F ; 18 ; v81 ; 250 
 652 ; Монета. Трапезунд. Василий ; 1332-1340 ;  ; Cu ; VG ; 14 ; murka1973 ; 206 
 653 ; Талер. Саксония ; 1618 ;  ; Ag ; VF ; 78 ; razum0610 ; 17999 
 654 ; Милиарисий. Византия. Василий II и Константин VIII. М-1,88г. Заделано отверстие ; 976-989 ;  ; Ag ; F ; 47 ; G7 ; 2193 
 655 ; Монета средневековая серебр. М-1,1г ;  ;  ; Ag ; F-VF ; 70 ; Жужело ; 3000 
 656 ; Монета средневековая серебр. М-1,14г ;  ;  ; Ag ; F-VF ; 68 ; Жужело ; 1999 
 657 ; Монета средневековая серебр. М-1,3г ;  ;  ; Ag ; F-VF ; 41 ; Жужело ; 2301 
 658 ; Монета средневековая серебр. М-1,1г. Отверстие ;  ;  ; Ag ; F ; 32 ; Jauho ; 159 
 659 ; Монета средневековая серебр. М-0,85г ;  ;  ; Ag ; F ; 34 ; G7 ; 624 
 660 ; Дирхем. Мусульманская испания. Династия Альмохадов ; 1121-1269 ;  ; Ag ; F-VF ; 45 ; TaraskaPeter ; 1358 
 661 ; Монета. Золотая Орда. Муххамад ; 773 ;  ; Ag ; F-VF ; 31 ; Папа с рацией ; 371 
 662 ; Монета. Шадибек. Чекан Золотой Орды. С символом веры ;  ;  ; Ag ; F-VF ; 31 ; Папа с рацией ; 306 
 663 ; Монета. Токтамыш. Без места чеканки ;  ;  ; Ag ; F-VF ; 8 ; divergent ; 102 
 664 ; Монета. Пулад. Чекан Хаджи Тархан ;  ;  ; Ag ; F-VF ; 19 ; Майкл ; 216 
 665 ; Монета. Джанибек. Сарай ; 746 ;  ; Ag ; F-VF ; 6 ; divergent ; 102 
 666 ; Монета. Джанибек ; 745 ;  ; Ag ; F-VF ; 19 ; Гордиан ; 805 
 667 ; Монета. Гюлистан ; 761 ;  ; Ag ; F-VF ; 21 ; banks ; 204 
 668 ; Монета. Токтамыш. Чекан Золотой Орды ; 793 ;  ; Ag ; F-VF ; 9 ; энкантадо ; 185 
 669 ; Монета. Токтамыш. Чекан Крым ; 796 ;  ; Ag ; F-VF ; 18 ; SadKo ; 133 
 670 ; Монета. Туляк. Урду с Калимой ; 782 ;  ; Ag ; F-VF ; 38 ; maymuse ; 816 
 671 ; Монета. Шадибек. Чекан Урду ; 800 ;  ; Ag ; F-VF ; 7 ; Майкл ; 114 
 672 ; Монета. Шадибек ; 808 ;  ; Ag ; F-VF ; 7 ; Гордиан ; 126 
 673 ; Монета. Токтамыш ; 783 ;  ; Ag ; F-VF ; 13 ; энкантадо ; 204 
 674 ; Монета. Чекре чекан. Орда Муаззам ;  ;  ; Ag ; F-VF ; 28 ; lestes ; 101 
 675 ; Монета. Токтамыш. Чекан Золотой Орды ;  ;  ; Ag ; F-VF ; 9 ; энкантадо ; 429 
 676 ; Монета. Таш-Тимур. Чекан Крым ; 796 ;  ; Ag ; F-VF ; 20 ; энкантадо ; 680 
 677 ; Монета. Токтамыш. Чекан Золотой Орды ;  ;  ; Ag ; F-VF ; 5 ; FoxSF ; 62 
 678 ; Монета. Узбек. Сарай ;  ;  ; Ag ; F-VF ; 20 ; энкантадо ; 125 
 679 ; Монета. Токтамыш. С калимой. Крым ; 794 ;  ; Ag ; F-VF ; 29 ; zoom30 ; 568 
 680 ; Монета. Бердибек. Чекан Гюлистан ; 759 ;  ; Ag ; F-VF ; 26 ; banks ; 155 
 681 ; Монета. Токтамыш. Чекан Белед Азан ; 782 ;  ; Ag ; F-VF ; 28 ; Папа с рацией ; 407 
 682 ; Монета. Токтамыш. Чекан Крым ; 796 ;  ; Ag ; F-VF ; 9 ; Island 88 ; 215 
 683 ; Монета. Джанибек. Чекан Гюлистан ; 752 ;  ; Ag ; F-VF ; 10 ; SadKo ; 144 
 684 ; Монета. Мухаммед. Золотая Орда ; 777 ;  ; Ag ; F-VF ; 16 ; энкантадо ; 134 
 557 ; 1 пенни ; 1917 ; Финляндия ; Cu ;  ; 26 ; Gari 77 ; 164 
 558 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF+ ; 23 ; Gari 77 ; 161 
 559 ; Лот монет Финляндии: 5 пенни (12шт) ; 1896-1915 ;  ; Cu ; VF-XF ; 35 ; СОВ ; 1007 
 560 ; Лот монет России: 3 копейки (6шт) ; 1901-1905 ;  ; Cu ; VG-VF ; 11 ; zemlyk2014 ; 136 
 561 ; Лот монет России: 3,2,1 коп (4шт) ; 1913-1916 ;  ; Cu ; F-VF ; 21 ; HANZ ; 134 
 562 ; Лот монет России: 5,3,2,1 коп (5шт) ; 1840-1904 ;  ; Cu ; VG-VF ; 21 ; СОВ ; 261 
 563 ; Лот монет России: 3,2,1 коп, деньга (7шт). На одной монете отверстие ; 19,20в ;  ; Cu ; VG-VF ; 9 ; Опятор ; 102 
 564 ; Лот монет России, денежка 4 шт ; 1855-61 ;  ; Cu ; G-VG ; 25 ; olq ; 1394 
 565 ; Лот монет  Росссии: 1,1/2 коп (3шт) ; 1798-1840 ;  ; Cu ; VG ; 19 ; viv1957 ; 71 
 566 ; Лот монет России (6шт): 3,2,1коп ; 18-20вв ;  ; Cu ; G-F ; 6 ; zemlyk2014 ; 204 
 567 ; Лот монет России (10шт): 1коп ; 19-20вв ;  ; Cu ; VG-VF ; 10 ; кротик ; 271 
 568 ; Лот монет России (10шт): 3коп ; 19-20вв ;  ; Cu ; VG-VF ; 9 ; sib8 ; 370 
 569 ; Лот монет России (6шт): 3,2,1коп ; 18-19вв ;  ; Cu ; G-F ; 22 ; бумеранг ; 748 
 570 ; Лот монет России (29шт): 2коп, 1коп, 1/2коп, 1/4коп ; 19-20вв ;  ; Cu ; G-F ; 44 ; Kivalen47 ; 2207 
 571 ; Лот монет России: 5,3,2,1,1/2,1/4 коп (66шт) ;  ;  ; Cu ; G-VF ; 33 ; sib8 ; 1747 
 572 ; Лот монет России (17шт)5,3,21коп ; 18-19вв ;  ; Cu ; G-VG ; 10 ; olq ; 227 
 573 ; Лот монет России (10шт): 5,2,1коп ; 18-19вв ;  ; Cu ; G-F ; 31 ; Kivalen47 ; 895 
 601 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 19 ; Ser_doh ; 61 
 602 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 25 ; NikodimNor ; 130 
 603 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 21 ; rirosrob ; 68 
 604 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF ; 20 ; kost ; 87 
 605 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 20 ; Санёк А... ; 68 
 606 ; Копейка ; 1604 ; Борис Годунов Новгородский ден.двор ; Ag ; VF ; 73 ; doc2 ; 1224 
 607 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; VF ; 11 ; kuzma-1 ; 192 
 608 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; VF ; 32 ; kost ; 407 
 609 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 30 ; ZET ; 137 
 610 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 11 ; Пограничник ; 58 
 611 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 19 ; ZET ; 108 
 612 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 7 ; Ser_doh ; 47 
 613 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; VF ; 20 ; rirosrob ; 91 
 614 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF ; 19 ; ЛАВ-13 ; 82 
 615 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 22 ; rirosrob ; 114 
 616 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF ; 18 ; rirosrob ; 114 
 617 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 19 ; Александр П. ; 100 
 618 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 41 ; val211 ; 167 
 619 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; Звездолёты ; 47 
 620 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 23 ; sinus ; 200 
 621 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; Ser_doh ; 42 
 622 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Iskatel ; 47 
 623 ; Денга Суздальско-Нижегородское княжество ;  ;  ; Ag ; F ; 19 ; Al777 ; 266 
 624 ; Денга Суздальско-Нижегородское княжество ;  ;  ; Ag ; F ; 10 ; Jauho ; 114 
 625 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF ; 35 ; zoom30 ; 340 
 626 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 13 ; ZET ; 81 
 627 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 15 ; Звездолёты ; 68 
 628 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 26 ; Александр П. ; 47 
 629 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 17 ; doc2 ; 51 
 630 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF ; 32 ; Александр П. ; 99 
 631 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 10 ; Звездолёты ; 37 
 632 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF ; 23 ; ZET ; 153 
 633 ; Денга ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF ; 63 ; zoom30 ; 3188 
 507 ; 5 пенни ; 1907 ; Финляндия ; Cu ; VF+ ; 9 ; boroda ; 74 
 508 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 23 ; Mikl2015 ; 117 
 509 ; 5 пенни ; 1911 ; Финляндия ; Cu ; VF+ ; 13 ; boroda ; 68 
 510 ; 5 пенни ; 1912 ; Финляндия ; Cu ; VF-XF ; 20 ; андрей1957 ; 274 
 511 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF+ ; 12 ; boroda ; 101 
 512 ; 5 пенни ; 1913 ; Финляндия ; Cu ; XF ; 16 ; coincoll ; 163 
 513 ; 5 пенни ; 1914 ; Финляндия ; Cu ; VF+ ; 5 ; boroda ; 47 
 514 ; 5 пенни ; 1914 ; Финляндия ; Cu ; XF ; 24 ; CASABLANCA ; 203 
 515 ; 5 пенни ; 1915 ; Финляндия ; Cu ; AU ; 17 ; TECHNO ; 270 
 516 ; 5 пенни ; 1916 ; Финляндия ; Cu ; AU ; 11 ; ct200h ; 255 
 517 ; 5 пенни. В капсуле  NGC ; 1917 ; Финляндия. Вензель ; Cu ; UNC details ; 21 ; uyAHWLcn5486ZMN ; 1041 
 518 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; XF ; 18 ; A.G ; 114 
 519 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; VF-XF ; 11 ; Rober ; 72 
 520 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; AU ; 14 ; TaraskaPeter ; 214 
 521 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; AU ; 16 ; TaraskaPeter ; 281 
 522 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 24 ; CASABLANCA ; 128 
 523 ; 1 пенни ; 1866 ; Финляндия ; Cu ; F ; 121 ; Семен ; 1377 
 524 ; 1 пенни ; 1883 ; Финляндия ; Cu ; VF-XF ; 10 ; first ; 304 
 525 ; 1 пенни ; 1883 ; Финляндия ; Cu ; XF+ ; 22 ; андрей1957 ; 580 
 526 ; 1 пенни ; 1892 ; Финляндия ; Cu ; VF+ ; 13 ; КовалевС ; 165 
 527 ; 1 пенни ; 1893 ; Финляндия ; Cu ; VF+ ; 26 ; 1879 ; 269 
 528 ; 1 пенни ; 1893 ; Финляндия ; Cu ; XF- ; 6 ; Kamp ; 239 
 529 ; 1 пенни ; 1894 ; Финляндия ; Cu ; VF+ ; 14 ; кротик ; 203 
 530 ; 1 пенни ; 1894 ; Финляндия ; Cu ; XF- ; 16 ; андрей1957 ; 357 
 531 ; 1 пенни ; 1900 ; Финляндия ; Cu ; AU ; 21 ; TaraskaPeter ; 313 
 532 ; 1 пенни ; 1907 ; Финляндия ; Cu ; AU ; 22 ; ZET ; 449 
 533 ; 1 пенни ; 1907 ; Финляндия ; Cu ; AU ; 3 ; musik ; 153 
 534 ; 1 пенни ; 1908 ; Финляндия ; Cu ; XF ; 15 ; A.G ; 204 
 535 ; 1 пенни ; 1909 ; Финляндия ; Cu ; AU ; 8 ; talex161 ; 264 
 536 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF ; 13 ; Rober ; 68 
 537 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF ; 17 ; 1879 ; 102 
 538 ; 1 пенни ; 1911 ; Финляндия ; Cu ; AU ; 22 ; TaraskaPeter ; 257 
 539 ; 1 пенни ; 1911 ; Финляндия ; Cu ; XF ; 15 ; coincoll ; 123 
 540 ; 1 пенни ; 1912 ; Финляндия ; Cu ; AU ; 5 ; TaraskaPeter ; 273 
 541 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF+ ; 9 ; Rober ; 66 
 542 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF ; 23 ; CASABLANCA ; 127 
 543 ; 1 пенни ; 1913 ; Финляндия ; Cu ; AU ; 17 ; Стасыч ; 563 
 544 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF+ ; 9 ; A.G ; 118 
 545 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF- ; 28 ; A.G ; 134 
 546 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 3 ; talex161 ; 152 
 547 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF ; 19 ; Rober ; 79 
 548 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF+ ; 17 ; Rober ; 61 
 549 ; 1 пенни. В капсуле NGC ; 1916 ; Финляндия ; Cu ; MS65 ; 20 ; 13_09 ; 2537 
 550 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF ; 11 ; Rober ; 65 
 551 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 21 ; TaraskaPeter ; 265 
 552 ; 1 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 5 ; Rober ; 29 
 553 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 19 ; dvlless ; 203 
 554 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 20 ; talex161 ; 213 
 555 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 30 ; 1879 ; 219 
 556 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 34 ; TaraskaPeter ; 407 
 457 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 10 ; Limbus ; 104 
 458 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF ; 17 ; zemlyk2014 ; 104 
 459 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF ; 6 ; штурман ; 104 
 460 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; XF- ; 8 ; себер ; 90 
 461 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; XF ; 8 ; Mikl2015 ; 132 
 462 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; XF+ ; 9 ; Uri ; 301 
 463 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; F-VF ; 48 ; maks1986 ; 127 
 464 ; 1/4 копейки ; 1840 ; СПМ ; Cu ; VF+ ; 35 ; Дмитрий475 ; 451 
 465 ; 1/4 копейки ; 1842 ; СПМ ; Cu ; VF-XF ; 32 ; guru7 ; 867 
 466 ; 1/4 копейки. В капсуле  NGC ; 1878 ; СПБ ; Cu ; AU58 ; 56 ; Sporti84 ; 5667 
 467 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; XF ; 39 ; ЛАВ-13 ; 1230 
 468 ; 10 пенни ; 1865 ; Финляндия ; Cu ; VF- ; 27 ; boroda ; 135 
 469 ; 10 пенни ; 1865 ; Финляндия ; Cu ; F-VF ; 30 ; Патрик ; 129 
 470 ; 10 пенни ; 1866 ; Финляндия ; Cu ; VF- ; 19 ; Mikl2015 ; 153 
 471 ; 10 пенни ; 1876 ; Финляндия ; Cu ; F-VF ; 24 ; zemlyk2014 ; 87 
 472 ; 10 пенни ; 1876 ; Финляндия ; Cu ; F+ ; 13 ; boroda ; 111 
 473 ; 10 пенни ; 1889 ; Финляндия ; Cu ; VF- ; 30 ; СОВ ; 906 
 474 ; 10 пенни ; 1890 ; Финляндия ; Cu ; VF- ; 29 ; СОВ ; 822 
 475 ; 10 пенни ; 1891 ; Финляндия ; Cu ; VF- ; 32 ; Andrei2007 ; 453 
 476 ; 10 пенни ; 1895 ; Финляндия ; Cu ; VF ; 20 ; СОВ ; 752 
 477 ; 10 пенни ; 1896 ; Финляндия ; Cu ; VF ; 16 ; СОВ ; 120 
 478 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF ; 35 ; Andrei2007 ; 117 
 479 ; 10 пенни ; 1900 ; Финляндия ; Cu ; VF+ ; 16 ; 531 ; 128 
 480 ; 10 пенни ; 1900 ; Финляндия ; Cu ; VF+ ; 10 ; takhizis1313 ; 143 
 481 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF+ ; 19 ; boroda ; 111 
 482 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF ; 9 ; Ravalnath ; 153 
 483 ; 10 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 16 ; Rober ; 105 
 484 ; 10 пенни ; 1909 ; Финляндия ; Cu ; VF+ ; 14 ; СОВ ; 153 
 485 ; 10 пенни ; 1914 ; Финляндия ; Cu ; VF+ ; 16 ; СТРЕКОЗА ; 120 
 486 ; 10 пенни ; 1915 ; Финляндия ; Cu ; VF+ ; 14 ; СТРЕКОЗА ; 124 
 487 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF-XF ; 27 ; boroda ; 102 
 488 ; 10 пенни ; 1917 ; Финляндия. Вензель ; Cu ; XF- ; 29 ; takhizis1313 ; 229 
 489 ; 10 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 22 ; ГдРъ ; 160 
 490 ; 5 пенни ; 1865 ; Финляндия ; Cu ; VF ; 16 ; СОВ ; 201 
 491 ; 5 пенни ; 1865 ; Финляндия ; Cu ; F- ; 15 ; boroda ; 79 
 492 ; 5 пенни ; 1866 ; Финляндия ; Cu ; XF ; 49 ; kornum ; 934 
 493 ; 5 пенни ; 1866 ; Финляндия ; Cu ; VF ; 6 ; Anat-tall ; 126 
 494 ; 5 пенни ; 1866 ; Финляндия ; Cu ; F+ ; 13 ; tanker1975 ; 120 
 495 ; 5 пенни ; 1867 ; Финляндия ; Cu ; VF+ ; 24 ; ГдРъ ; 225 
 496 ; 5 пенни ; 1870 ; Финляндия ; Cu ; VF ; 35 ; нионила ; 714 
 497 ; 5 пенни ; 1870 ; Финляндия ; Cu ; F-VF ; 69 ; СОВ ; 1002 
 498 ; 5 пенни ; 1872 ; Финляндия ; Cu ; VF-XF ; 33 ; ЛАВ-13 ; 1887 
 499 ; 5 пенни ; 1873 ; Финляндия ; Cu ; VF+ ; 41 ; Дмитрий475 ; 510 
 500 ; 5 пенни ; 1873 ; Финляндия ; Cu ; F+ ; 13 ; sib8 ; 80 
 501 ; 5 пенни ; 1875 ; Финляндия ; Cu ; VF- ; 43 ; СОВ ; 755 
 502 ; 5 пенни ; 1888 ; Финляндия ; Cu ; VF- ; 15 ; Дмитрий475 ; 254 
 503 ; 5 пенни ; 1888 ; Финляндия ; Cu ; VF- ; 23 ; tanker1975 ; 155 
 504 ; 5 пенни ; 1889 ; Финляндия ; Cu ; VF- ; 15 ; СОВ ; 189 
 505 ; 5 пенни ; 1899 ; Финляндия ; Cu ; VF-XF ; 46 ; ct200h ; 665 
 506 ; 5 пенни ; 1896 ; Финляндия ; Cu ; VF+ ; 15 ; boroda ; 567 
 407 ; Копейка ; 1903 ; СПБ ; Cu ; F-VF ; 3 ; chag1985 ; 30 
 408 ; Копейка ; 1903 ; СПБ ; Cu ; VF ; 7 ; viv1957 ; 23 
 409 ; Копейка ; 1904 ; СПБ ; Cu ; VF-XF ; 52 ; папашаГарпагон ; 388 
 410 ; Копейка ; 1904 ; СПБ ; Cu ; F ; 4 ; viv1957 ; 22 
 411 ; Копейка ; 1906 ; СПБ ; Cu ; VF+ ; 7 ; Марик ; 46 
 412 ; Копейка ; 1910 ; СПБ ; Cu ; VF+ ; 13 ; volod ; 84 
 413 ; Копейка ; 1910 ; СПБ ; Cu ; VF+ ; 22 ; volod ; 100 
 414 ; Копейка ; 1910 ; СПБ ; Cu ; XF+ ; 42 ; tim111 ; 1134 
 415 ; Копейка ; 1911 ; СПБ ; Cu ; XF- ; 16 ; volod ; 100 
 416 ; Копейка ; 1912 ; СПБ ; Cu ; VF+ ; 19 ; Марик ; 87 
 417 ; Копейка ; 1913 ; СПБ ; Cu ; XF ; 15 ; lordra ; 113 
 418 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 9 ; volod ; 77 
 419 ; Копейка ; 1913 ; СПБ ; Cu ; XF ; 16 ; 1879 ; 216 
 420 ; Копейка ; 1913 ; СПБ ; Cu ; XF- ; 6 ; viv1957 ; 37 
 421 ; Копейка ; 1914 ; СПБ ; Cu ; XF ; 18 ; v81 ; 50 
 422 ; Копейка ; 1914 ; СПБ ; Cu ; VF+ ; 11 ; viv1957 ; 22 
 423 ; Копейка ; 1914 ; СПБ ; Cu ; XF- ; 8 ; v81 ; 97 
 424 ; Копейка ; 1914 ; СПБ ; Cu ; XF+ ; 23 ; tim111 ; 191 
 425 ; Копейка ; 1914 ; СПБ ; Cu ; VF+ ; 6 ; Anat-tall ; 53 
 426 ; Копейка ; 1915 ;  ; Cu ; XF ; 24 ; 1879 ; 135 
 427 ; Копейка ; 1915 ;  ; Cu ; XF ; 11 ; LAB-A ; 80 
 428 ; Копейка ; 1916 ;  ; Cu ; XF ; 32 ; volod ; 100 
 429 ; Денга ; 1706 ;  ; Cu ; VG ; 68 ; val211 ; 2142 
 430 ; Денга ; 1739 ;  ; Cu ; F+ ; 12 ; gav1980 ; 115 
 431 ; Денга ; 1748 ;  ; Cu ; F-VF ; 51 ; alekseynn ; 177 
 432 ; Денга ; 1748 ;  ; Cu ; F+ ; 5 ; gav1980 ; 114 
 433 ; Денга ; 1749 ;  ; Cu ; F- ; 9 ; FoxSF ; 67 
 434 ; Денга ; 1750 ;  ; Cu ; F- ; 24 ; taa ; 114 
 435 ; Деньга ; 1819 ; ЕМ НМ ; Cu ; VF+ ; 59 ; v81 ; 2043 
 436 ; Деньга ; 1828 ; ЕМ ИК ; Cu ; VF+ ; 56 ; ЛАВ-13 ; 1854 
 437 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; VF+ ; 12 ; pos ; 510 
 438 ; 1/2 копейки ; 1841 ; СПМ ; Cu ; VF+ ; 48 ; Дмитрий475 ; 674 
 439 ; Денежка ; 1850 ; ЕМ ; Cu ; G ; 32 ; Костян 92 ; 174 
 440 ; Денежка ; 1851 ; ЕМ ; Cu ; F+ ; 17 ; grot ; 155 
 441 ; Денежка ; 1856 ; ЕМ ; Cu ; VF+ ; 38 ; $$$ ; 908 
 442 ; Денежка ; 1859 ; ЕМ ; Cu ; VF+ ; 32 ; 1879 ; 1029 
 443 ; Денежка ; 1860 ; ЕМ ; Cu ; VF ; 41 ; Димыч ; 737 
 444 ; Денежка ; 1866 ; ЕМ ; Cu ; VF+ ; 66 ; Димыч ; 2142 
 445 ; 1/2 копейки ; 1878 ; СПБ ; Cu ; VF- ; 48 ; val211 ; 906 
 446 ; 1/2 копейки ; 1885 ; СПБ ; Cu ; XF ; 95 ; Uri ; 2400 
 447 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; VF-XF ; 11 ; spektr ; 250 
 448 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; XF- ; 22 ; ipax ; 217 
 449 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; XF ; 12 ; tanker1975 ; 222 
 450 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; VF- ; 24 ; Island 88 ; 93 
 451 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; XF ; 20 ; coincoll ; 255 
 452 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; XF ; 36 ; штурман ; 204 
 453 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; XF+ ; 17 ; coincoll ; 255 
 454 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; VF+ ; 10 ; Island 88 ; 113 
 455 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; AU ; 39 ; bigemot ; 1846 
 456 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF- ; 11 ; zemlyk2014 ; 104 
 357 ; 2 копейки ; 1904 ; СПБ ; Cu ; VF ; 15 ; mart_si ; 113 
 358 ; 2 копейки ; 1905 ; СПБ ; Cu ; XF ; 59 ; ЛАВ-13 ; 1020 
 359 ; 2 копейки ; 1906 ; СПБ ; Cu ; VF+ ; 6 ; volod ; 134 
 360 ; 2 копейки ; 1908 ; СПБ ; Cu ; VF+ ; 25 ; pos ; 102 
 361 ; 2 копейки ; 1908 ; СПБ ; Cu ; VF ; 9 ; boroda ; 32 
 362 ; 2 копейки ; 1909 ; СПБ ; Cu ; VF ; 9 ; volod ; 77 
 363 ; 2 копейки ; 1909 ; СПБ ; Cu ; VF+ ; 7 ; volod ; 57 
 364 ; 2 копейки ; 1909 ; СПБ ; Cu ; XF- ; 24 ; viv1957 ; 28 
 365 ; 2 копейки ; 1910 ; СПБ ; Cu ; VF+ ; 7 ; volod ; 113 
 366 ; 2 копейки ; 1911 ; СПБ ; Cu ; XF- ; 14 ; volod ; 110 
