 6641 ; Вилка для рыбы.1931 г. Дания ;  ;  ; Ag ;  ; 16 ; donbass ; 692 
 841 ; Антониниан. Рим, Милан. Клавдий готский (268-270). "Вера солдат". М-3,44гр ; 268-270 ;  ; Cu ; VF+ ; 16 ; Норман ; 624 
 842 ; АЕ-4 Рим Константин I траурный выпуск ;  ;  ; Cu ; VG ; 17 ; КСИФОС ; 75 
 843 ; АЕ-3 Рим Имп Констант ; 337-350 ;  ; Cu ; F ; 18 ; aziya11 ; 100 
 844 ; АЕ-3 В честь Константинополя Константин I ; 307-337 ;  ; Cu ; VG ; 22 ; aziya11 ; 135 
 845 ; АЕ-3 Рим Император Клавдий II Готский ; 268-270 ;  ; Cu ; VG ; 13 ; aziya11 ; 102 
 846 ; Систерций. Боспорское царство. Реметалк ; 131-154 ;  ; Cu ; VG ; 26 ; kotal ; 1036 
 847 ; Систерций. Боспорское царство. Савромат I ; 93-123 ;  ; Cu ; VG ; 11 ; aziya11 ; 204 
 848 ; Систерций. Боспорское царство. Савромат I ; 93-123 ;  ; Cu ; F- ; 12 ; Asandr ; 640 
 849 ; 8 унций. Агрипия. Аспург (Голова Афродиты в диадеме/ прора корабля) ; 37-38 годы ;  ; Cu ; VG ; 27 ; КСИФОС ; 1122 
 850 ; Тетрахалк. Пантикапей. Перисад I ; 345-310 до н.э. ;  ; Cu ; F ; 10 ; Asandr ; 526 
 851 ; Обол. Пантикапей. Правитель Махор. (Голова Диониса/ горит, монограмма) M-16,74гр. ; 80-70 до н.э. ;  ; Cu ; F ; 18 ; Asandr ; 969 
 852 ; Монета. Древняя Греция, Мизия, Кизик. Богиня Кора Спасительница/ Трипод. М-1,36гр ; 3в до н.э. ;  ; Cu ; F- ; 33 ; vonrussel ; 408 
 753 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 13 ; zoom30 ; 153 
 754 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 15 ; разгонщикЛОТОВ ; 99 
 755 ; Копейка "мечевая" ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 17 ; viridis ; 196 
 756 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; VF- ; 15 ; 8888888АЛЕКС888888 ; 59 
 757 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 12 ; 1gold ; 60 
 758 ; Денга ; 1505-1533 ; Василий III Иванович. Новгород ; Ag ; F+ ; 27 ; A2KOT ; 117 
 759 ; Копейка "мечевая" ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 28 ; A2KOT ; 105 
 760 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF- ; 17 ; 8888888АЛЕКС888888 ; 50 
 761 ; Копейка "мечевая" ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 19 ; Мишустин ; 93 
 762 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 11 ; aziya11 ; 67 
 763 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F ; 28 ; Бигль ; 59 
 764 ; Копейка. обломана ; 1606-1610 ; Василий Иванович Шуйский. Особый чекан ; Ag ; F ; 32 ; Норман ; 969 
 765 ; Копейка. Брак чекана, деформация ; 1606-1610 ; Василий Иванович Шуйский. Московский денежный двор ; Ag ; F- ; 26 ; aziya11 ; 119 
 766 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Новгородский денежный двор ; Ag ; VF- ; 16 ; aziya11 ; 68 
 767 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 54 ; aziya11 ; 69 
 768 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF- ; 62 ; nvv ; 250 
 769 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 59 ; f3ar ; 84 
 770 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 57 ; f3ar ; 104 
 771 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; VF- ; 57 ; Норман ; 128 
 772 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F-VF ; 55 ; f3ar ; 79 
 773 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F-VF ; 65 ; rusin ; 91 
 774 ; Копейка ; 1600 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF- ; 53 ; f3ar ; 59 
 775 ; Копейка ; 1601 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF- ; 8 ; nvv ; 59 
 776 ; Копейка ; 1604 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF-XF ; 46 ; aziya11 ; 101 
 777 ; Копейка. Деформация ; 1610-1612 ; Владислав Жигимонтович. Московский денежный двор ; Ag ; F+ ; 11 ; trast ; 630 
 778 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 125 ; suvorova ; 1293 
 779 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 67 ; zoom30 ; 360 
 780 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 85 ; zoom30 ; 359 
 781 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 38 ; f3ar ; 132 
 782 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F+ ; 39 ; f3ar ; 82 
 783 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 15 ; f3ar ; 82 
 784 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 7 ; trast ; 114 
 785 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 8 ; trast ; 114 
 786 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F+ ; 13 ; aziya11 ; 128 
 787 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 7 ; aziya11 ; 128 
 788 ; Копейка ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; VF ; 19 ; спарта ; 291 
 789 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 13 ; 8888888АЛЕКС888888 ; 53 
 790 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F+ ; 17 ; 8888888АЛЕКС888888 ; 53 
 791 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 22 ; suvorova ; 91 
 792 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 18 ; sledoput ; 64 
 793 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; VF- ; 42 ; trast ; 120 
 794 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF+ ; 10 ; Бигль ; 143 
 795 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF- ; 9 ; aziya11 ; 128 
 796 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 26 ; sledoput ; 157 
 797 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 10 ; karrus ; 189 
 798 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 13 ; trast ; 184 
 799 ; Копейка. Михаил Федорович. Двойной удар ;  ;  ; Ag ; F+ ; 6 ; (*Сергей*) ; 120 
 800 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 19 ; sledoput ; 161 
 801 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF- ; 11 ; aziya11 ; 148 
 802 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF- ; 10 ; trast ; 186 
 703 ; 1 пенни ; 1914 ; Финляндия ; Cu ; AU ; 15 ; Timche ; 57 
 704 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 16 ; tomchik. ; 128 
 705 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 18 ; DVD67 ; 131 
 706 ; Лот монет Финляндии: 10,5 пенни (3 шт.) ; 1865-1908 ;  ; Cu ; F/F+ ; 20 ; chet ; 249 
 707 ; Лот монет России: 2,1 коп (4шт) ; 1814-1855 ;  ; Cu ; VG ; 35 ; jachin ; 120 
 708 ; Лот монет России: 2,1 копейка, полушка (7 шт.) ; 17??-1901 ;  ; Cu ; VG/F- ; 38 ; Anatolij1947 ; 579 
 709 ; Лот монет России: денежка, 1/2,1,2,3 коп (7шт) ; 1812-1914 ;  ; Cu ; F-/VF ; 30 ; shknikolay ; 442 
 710 ; Лот монет России: 1 копейка (3 шт.) ; 1798-1840 ;  ; Cu ; VG ; 27 ; rem. ; 114 
 711 ; Лот монет России: 10,2,1 копейка (9 шт.) ; 1877-1915 ;  ; Ag,Cu ; F/VF ; 31 ; chet ; 395 
 712 ; Лот монет России: 1,2 коп (4шт) ; 1710-1837 ;  ; Cu ; VG ; 42 ; taa ; 556 
 713 ; Лот монет России: 2 копейки (14 шт.) ; 1885-1913 ;  ; Cu ; VG/F- ; 31 ; miha5855 ; 330 
 714 ; Лот монет России: 1 коп (2шт) ; 1855,1893 ;  ; Cu ; VG ; 23 ; kozyl ; 50 
 715 ; Лот монет России: Денежка, полушка, 1/4 копейки (4 шт.) ; 179?-1852 ;  ; Cu ; VG ; 9 ; 8888888АЛЕКС888888 ; 59 
 716 ; Лот монет России: 1, 2 коп (5шт) ; 1870-1882 ;  ; Cu ; VG ; 35 ; Сергей Александрович ; 141 
 717 ; Лот монет России: 1/2,2,3,5 коп (6шт) ; 172?-1911 ;  ; Cu ; VG/F- ; 35 ; SeregaHot ; 752 
 718 ; Лот монет России: копейка, денга, полушка (3шт) ; 1704-1713 ;  ; Cu ;  ; 38 ; double ; 759 
 719 ; Лот монет России: 5,3 копейки (3 шт.) ; 1843-1911 ;  ; Cu ; G/VG ; 8 ; kollekzioner ; 396 
 720 ; Лот монет России: 1 копейка (13 шт.) ; 1897-1915 ;  ; Cu ; VG/F ; 23 ; kollekzioner ; 294 
 721 ; Лот монет России: 1,5 пенни (2шт) ; 1866,1875 ;  ; Cu ; VF ; 76 ; legaluser ; 1087 
 722 ; Денга "Птичка" Коломенский чекан ; 1389-1425 ; Василий I Дмитриевич ; Ag ; F ; 61 ; (*Сергей*) ; 1689 
 723 ; Денга. Василий Дмитриевич Кирдяпа ; 1387-1391 ; Суздальско-Нижегородское княжество ; Ag ; F+ ; 39 ; marSal8Q ; 318 
 724 ; Перечекан дирхема. Иван Федорович ; 1427-1456 ; Великое Княжество Рязанское ; Ag ; F ; 75 ; rbhbvzcjd ; 2562 
 725 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F+ ; 19 ; Бигль ; 167 
 726 ; Денга. Юрий Дмитриевич. Обломана ; 1389-1434 ; Удельное княжество Галичское ; Ag ; F ; 54 ; ВС ; 1587 
 727 ; Денга. Семен Владимирович Боровский. обломана ; 1410-1426 ; Удельное княжество Серпуховское ; Ag ; F ; 122 ; rbhbvzcjd ; 3642 
 728 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; F-VF ; 27 ; Бигль ; 255 
 729 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; VF- ; 28 ; ppp ; 306 
 730 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; VF- ; 29 ; pavspb ; 355 
 731 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; VF ; 26 ; trast ; 540 
 732 ; Денга "Дозор" ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; F-VF ; 11 ; Бигль ; 551 
 733 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; F-VF ; 37 ; rbhbvzcjd ; 894 
 734 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; VF- ; 14 ; A2KOT ; 357 
 735 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; F ; 18 ; ask ; 363 
 736 ; Денга ; 1505-1533 ; Василий III Иванович. Новгород ; Ag ; VF ; 29 ; Гостомысл ; 374 
 737 ; Денга ; 1505-1533 ; Василий III Иванович. Новгород ; Ag ; VF ; 20 ; nvv ; 357 
 738 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF-XF ; 57 ; rbhbvzcjd ; 315 
 739 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 31 ; Бигль ; 127 
 740 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 41 ; rbhbvzcjd ; 453 
 741 ; Полушка (Четверетца). М-0,16гр ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VG ; 19 ; Норман ; 429 
 742 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 33 ; f3ar ; 90 
 743 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 34 ; f3ar ; 79 
 744 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 65 ; ВалеН ; 115 
 745 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 45 ; f3ar ; 71 
 746 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 33 ; f3ar ; 79 
 747 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF-XF ; 67 ; rbhbvzcjd ; 694 
 748 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 27 ; f3ar ; 93 
 749 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 15 ; Бигль ; 67 
 750 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 30 ; Бигль ; 61 
 751 ; Копейка "мечевая" ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 13 ; Мишустин ; 108 
 752 ; Копейка "мечевая" ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 19 ; Iness ; 111 
 653 ; 1/4 копейки ; 1840 ;  ; Cu ; VG ; 4 ; chingizhan ; 25 
 654 ; 1/4 копейки ; 1840 ; ЕМ ; Cu ; VF- ; 7 ; t_v_v ; 60 
 655 ; 1/4 копейки ; 1842 ; СПМ ; Cu ; VF- ; 69 ; Библи ; 694 
 656 ; 1/4 копейки ; 1842 ; СПМ ; Cu ; VF- ; 7 ; Кто там ; 128 
 657 ; Полушка ; 1857 ; ЕМ ; Cu ; VG ; 11 ; Meshok ; 131 
 658 ; 1/4 копейки ; 1876 ; СПБ ; Cu ; VF- ; 66 ; MUPS ; 1539 
 659 ; 1/4 копейки ; 1878 ; СПБ ; Cu ; VF+ ; 75 ; нионила ; 2771 
 660 ; 1/4 копейки ; 1892 ; СПБ ; Cu ; AU ; 61 ; svzg ; 2810 
 661 ; 1/4 копейки. В капсуле NGC ; 1899 ; СПБ ; Cu ;  ; 53 ; Как-то так... ; 4012 
 662 ; 1/4 копейки ; 1909 ; СПБ ; Cu ; XF ; 51 ; Сашок 1959 ; 1450 
 663 ; Бисти (Петров-2р, Ильин-1р) ; 1810 ; Грузия ; Cu ; VF- ; 100 ; Alexdav ; 6767 
 664 ; Полубисти ; 1810 ; Грузия ; Cu ; VF- ; 107 ; Как-то так... ; 7446 
 665 ; 10 пенни ; 1891 ; Финляндия ; Cu ; VF ; 35 ; kalita ; 983 
 666 ; 10 пенни ; 1891 ; Финляндия ; Cu ; F ; 24 ; nvv ; 574 
 667 ; 10 пенни ; 1895 ; Финляндия ; Cu ; F-VF ; 23 ; WhiteMouse ; 192 
 668 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF ; 16 ; orex ; 136 
 669 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF ; 21 ; WhiteMouse ; 192 
 670 ; 10 пенни ; 1907 ; Финляндия ; Cu ; VF+ ; 9 ; Dima72 ; 136 
 671 ; 10 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 26 ; Сергей11 ; 246 
 672 ; 10 пенни ; 1910 ; Финляндия ; Cu ; VF+ ; 26 ; Black Cat ; 230 
 673 ; 10 пенни ; 1912 ; Финляндия ; Cu ; VF+ ; 17 ; Black Cat ; 230 
 674 ; 10 пенни ; 1912 ; Финляндия ; Cu ; XF+ ; 69 ; kotok ; 2040 
 675 ; 10 пенни ; 1914 ; Финляндия ; Cu ; XF- ; 14 ; Cross ; 134 
 676 ; 10 пенни ; 1914 ; Финляндия ; Cu ; VF ; 15 ; Dima72 ; 104 
 677 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 15 ; трутень ; 104 
 678 ; 5 пенни ; 1866 ; Финляндия ; Cu ; VF ; 12 ; kotok ; 227 
 679 ; 5 пенни ; 1867 ; Финляндия ; Cu ; VF ; 28 ; 1gold ; 359 
 680 ; 5 пенни ; 1870 ; Финляндия ; Cu ; VF- ; 25 ; coincoll ; 1224 
 681 ; 5 пенни ; 1875 ; Финляндия ; Cu ; VF ; 9 ; л842 ; 150 
 682 ; 5 пенни ; 1889 ; Финляндия ; Cu ; VF+ ; 28 ; nvv ; 459 
 683 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 29 ; Black Cat ; 50 
 684 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF-XF ; 20 ; WhiteMouse ; 73 
 685 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF ; 5 ; widowmaker787 ; 50 
 686 ; 5 пенни ; 1915 ; Финляндия ; Cu ; AU ; 35 ; tomchik. ; 90 
 687 ; 5 пенни ; 1916 ; Финляндия ; Cu ; AU ; 32 ; tomchik. ; 227 
 688 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF+ ; 25 ; горный ; 81 
 689 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; VF-XF ; 7 ; Hellsten ; 50 
 690 ; 1 пенни ; 1883 ; Финляндия ; Cu ; XF ; 18 ; 462 ; 319 
 691 ; 1 пенни ; 1888 ; Финляндия ; Cu ; VF- ; 13 ; огонь71 ; 142 
 692 ; 1 пенни ; 1893 ; Финляндия ; Cu ; XF ; 17 ; revarg ; 415 
 693 ; 1 пенни ; 1894 ; Финляндия ; Cu ; VF+ ; 16 ; legaluser ; 239 
 694 ; 1 пенни ; 1895 ; Финляндия ; Cu ; VF ; 13 ; Serenade ; 155 
 695 ; 1 пенни ; 1898 ; Финляндия ; Cu ; VF- ; 9 ; огонь71 ; 117 
 696 ; 1 пенни ; 1899 ; Финляндия ; Cu ; XF ; 13 ; Viking90 ; 239 
 697 ; 1 пенни ; 1901 ; Финляндия ; Cu ; AU ; 9 ; DVD67 ; 159 
 698 ; 1 пенни ; 1907 ; Финляндия ; Cu ; XF+ ; 11 ; Сына поможет ; 110 
 699 ; 1 пенни ; 1911 ; Финляндия ; Cu ; AU ; 23 ; Viking90 ; 128 
 700 ; 1 пенни ; 1911 ; Финляндия ; Cu ; XF ; 12 ; Сына поможет ; 69 
 701 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF ; 9 ; Сына поможет ; 50 
 702 ; 1 пенни ; 1913 ; Финляндия ; Cu ; AU ; 12 ; tomchik. ; 126 
 603 ; Денга ; 1753 ;  ; Cu ; F- ; 7 ; coincoll ; 68 
 604 ; Денга ; 1759 ;  ; Cu ; F ; 15 ; vatjalais ; 62 
 605 ; Денга ; 1759 ;  ; Cu ; F ; 13 ; Andrei2007 ; 101 
 606 ; Денга ; 1768 ; ЕМ ; Cu ; F ; 20 ; JohnSilver ; 365 
 607 ; Денга ; 1770 ; ЕМ ; Cu ; F ; 11 ; итак дорого ты ещё ; 125 
 608 ; Денга ; 1773 ; ЕМ ; Cu ; F ; 5 ; Майкл ; 257 
 609 ; Деньга ; 1816 ; КМ АМ ; Cu ; F- ; 32 ; Anatolij1947 ; 2142 
 610 ; Деньга ; 1827 ; ЕМ ИК ; Cu ; F ; 25 ; JohnSilver ; 453 
 611 ; Деньга ; 1828 ; ЕМ ИК ; Cu ; F ; 21 ; Andrei2007 ; 155 
 612 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; VF- ; 12 ; Meshok ; 106 
 613 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; F-VF ; 5 ; Habs777 ; 50 
 614 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; VF- ; 21 ; tomchik. ; 185 
 615 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; VF ; 25 ; Habs777 ; 88 
 616 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; VF ; 16 ; es72. ; 105 
 617 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; F-VF ; 7 ; итак дорого ты ещё ; 90 
 618 ; 1/2 копейки ; 1841 ; СПМ ; Cu ; F-VF ; 5 ; sheriff 0 ; 88 
 619 ; 1/2 копейки ; 1842 ; СПМ ; Cu ; VF ; 58 ; taa ; 326 
 620 ; 1/2 копейки ; 1842 ; СПМ ; Cu ; VF+ ; 30 ; NL.minkki ; 371 
 621 ; Денежка ; 1850 ; ЕМ ; Cu ; F ; 38 ; Dima72 ; 89 
 622 ; Денежка ; 1852 ; ВМ ; Cu ; F-VF ; 63 ; SSK ; 674 
 623 ; Денежка ; 1854 ; ЕМ ; Cu ; VF+ ; 27 ; АРХИМЕД ; 669 
 624 ; Денежка ; 1855 ; ЕМ ; Cu ; VF ; 25 ; вавилон ; 264 
 625 ; 1/2 копейки ; 1878 ; СПБ ; Cu ; XF ; 64 ; Mozart.mck ; 2539 
 626 ; 1/2 копейки ; 1893 ; СПБ ; Cu ; VF- ; 35 ; double ; 486 
 627 ; 1/2 копейки ; 1893 ; СПБ ; Cu ; VF-XF ; 49 ; PAV-01 ; 1519 
 628 ; 1/2 копейки ; 1893 ; СПБ ; Cu ; F- ; 20 ; double ; 279 
 629 ; 1/2 копейки ; 1896 ; СПБ ; Cu ; VF+ ; 50 ; gentlemandk ; 371 
 630 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; F ; 23 ; A2KOT ; 50 
 631 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; VF+ ; 28 ; alex752 ; 120 
 632 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; VF-XF ; 18 ; es72. ; 157 
 633 ; 1/2 копейки ; 1908 ; СПБ ; Cu ; VF-XF ; 50 ; coins_hunter ; 510 
 634 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; XF ; 37 ; coins_hunter ; 176 
 635 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; VF+ ; 19 ; es72. ; 120 
 636 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; VF-XF ; 14 ; kalita ; 161 
 637 ; 1/2 копейки ; 1910 ; СПБ ; Cu ; XF ; 54 ; fgd ; 284 
 638 ; 1/2 копейки ; 1910 ; СПБ ; Cu ; XF ; 21 ; GAV1970 ; 548 
 639 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; VF-XF ; 17 ; legaluser ; 120 
 640 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; VF-XF ; 34 ; legaluser ; 120 
 641 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; XF- ; 37 ; alien34 ; 206 
 642 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; F+ ; 9 ; legaluser ; 102 
 643 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; VF+ ; 10 ; chingizhan ; 49 
 644 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF ; 10 ; Meshok ; 125 
 645 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; VF+ ; 6 ; Кто там ; 50 
 646 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF ; 7 ; legaluser ; 115 
 647 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; VF+ ; 35 ; es72. ; 157 
 648 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F- ; 8 ; chingizhan ; 34 
 649 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F ; 21 ; cent ; 130 
 650 ; Полушка ; 1747 ; Орёл 1744 г. ; Cu ; VG ; 19 ; cent ; 79 
 651 ; Полушка ; 179? ;  ; Cu ; F- ; 10 ; Кто там ; 102 
 652 ; 1/4 копейки ; 1840 ; ЕМ ; Cu ; VF ; 12 ; 1968ac ; 104 
 553 ; Копейка ; 1908 ; СПБ ; Cu ; F ; 7 ; Кто там ; 50 
 554 ; Копейка ; 1908 ; СПБ ; Cu ; VF+ ; 33 ; shknikolay ; 116 
 555 ; Копейка ; 1909 ; СПБ ; Cu ; VF ; 7 ; shknikolay ; 110 
 556 ; Копейка ; 1909 ; СПБ ; Cu ; VF+ ; 13 ; kergudu ; 138 
 557 ; Копейка ; 1909 ; СПБ ; Cu ; VF- ; 7 ; Кто там ; 50 
 558 ; Копейка ; 1910 ; СПБ ; Cu ; VF+ ; 9 ; Svetilo11 ; 108 
 559 ; Копейка ; 1911 ; СПБ ; Cu ; VF+ ; 17 ; Кто там ; 91 
 560 ; Копейка ; 1911 ; СПБ ; Cu ; VF ; 8 ; chingizhan ; 33 
 561 ; Копейка ; 1911 ; СПБ ; Cu ; XF ; 23 ; alien34 ; 137 
 562 ; Копейка ; 1912 ; СПБ ; Cu ; XF ; 17 ; coins_hunter ; 208 
 563 ; Копейка ; 1912 ; СПБ ; Cu ; VF-XF ; 11 ; alien34 ; 105 
 564 ; Копейка ; 1912 ; СПБ ; Cu ; VF+ ; 21 ; legaluser ; 50 
 565 ; Копейка ; 1912 ; СПБ ; Cu ; VF-XF ; 9 ; legaluser ; 102 
 566 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 7 ; Кто там ; 92 
 567 ; Копейка ; 1913 ; СПБ ; Cu ; XF ; 15 ; es72. ; 103 
 568 ; Копейка ; 1914 ; СПБ ; Cu ; VF-XF ; 7 ; Кто там ; 100 
 569 ; Копейка ; 1914 ; СПБ ; Cu ; AU ; 20 ; Roman1981 ; 181 
 570 ; Копейка ; 1914 ; СПБ ; Cu ; VF-XF ; 21 ; legaluser ; 92 
 571 ; Копейка ; 1914 ; СПБ ; Cu ; XF ; 9 ; es72. ; 102 
 572 ; Копейка ; 1914 ; СПБ ; Cu ; VF-XF ; 7 ; legaluser ; 50 
 573 ; Копейка ; 1914 ; СПБ ; Cu ; XF+ ; 38 ; Rare Breed ; 140 
 574 ; Копейка ; 1914 ; СПБ ; Cu ; VF ; 7 ; Svetilo11 ; 55 
 575 ; Копейка ; 1914 ; СПБ ; Cu ; XF ; 18 ; porte33 ; 114 
 576 ; Копейка ; 1915 ;  ; Cu ; VF+ ; 13 ; legaluser ; 50 
 577 ; Копейка ; 1915 ;  ; Cu ; XF ; 16 ; Vox ; 95 
 578 ; Копейка ; 1915 ;  ; Cu ; VF-XF ; 23 ; штурман ; 110 
 579 ; Копейка ; 1915 ;  ; Cu ; AU ; 35 ; SSK ; 348 
