 5866 ; Бона иностранная ;  ;  ;  ;  ; 9 ; alien34 ; 41 
 682 ; Монетовидный жетон "сяньфэн тунбао" "чан мин фу гуй". Китай. D-34мм. М-13гр ;  ;  ; Br ; F-VF ; 19 ; прохожий ; 643 
 683 ; Монетовидный жетон "сяньфэн чжунбао" "боо чан дан ши", гровировка на поясках. Китай. D-37мм. М-16,5гр ;  ;  ; Br ; F-VF ; 19 ; smel ; 699 
 684 ; Монетовидный жетон "у шу". Символы солца, луны, созвездия. Китай. D-37мм. М-14гр ;  ;  ; Br ; F-VF ; 9 ; smel ; 383 
 685 ; Монетовидный жетон "чунь ван чжэн юэ" "тянь юй вань моу". Китай. D-48мм. М-35гр ;  ;  ; Br ; F-VF ; 18 ; прохожий ; 745 
 686 ; Монетовидный жетон "чан мин фу гуй" чжуань "фу шоу". Китай. D-48,5мм. М-36,5гр ;  ;  ; Br ; VF- ; 23 ; прохожий ; 1765 
 687 ; Лот монет Османской Империи (4шт) ;  ;  ; Ag ; F+ ; 7 ; aziya11 ; 555 
 688 ; Лот монет Японии, Канэ Цухо (5шт) ; 1626-1637 ;  ; Cu ; F+/F-VF ; 20 ; aziya11 ; 216 
 689 ; Лот монет Китая, Северная Сун (10шт) ; 11-12вв ;  ; Cu ; F+/F-VF ; 4 ; алексей1 ; 512 
 697 ; Жетон в память императора Александра I. Варшавский мон.двор. D-26,3мм. М ; 1826 ;  ; Ag ; VF-XF ; 54 ; валенок ; 17340 
 698 ; Медаль. За Усердие. Частная чеканка. D-29мм ;  ;  ; Br ; VF ; 70 ; Шилов ; 2113 
 699 ; Медаль в память Крымской войны (1853-1856). D-28мм ;  ;  ; Br ; VF- ; 39 ; дутик ; 1295 
 700 ; Медаль. 200 лет Полтавской битвы. Частная чеканка.  D-28мм ;  ;  ; Br ; VF+ ; 55 ; Десна ; 2754 
 701 ; Медаль. 200 лет Полтавской битвы. Частная чеканка.  D-28мм ;  ;  ; Br ; VF-XF ; 67 ; Десна ; 3197 
 702 ; Медаль в память 100-летия окончания войны 1812г. Частная чеканка. D-28мм ;  ;  ; Br ; VF+ ; 48 ; Десна ; 2556 
 703 ; Медаль в память 100-летия окончания войны 1812г. Частная чеканка. D-28мм ;  ;  ; Br ; XF ; 67 ; 3273 ; 2833 
 704 ; Медаль в память 100-летия окончания войны 1812г. Частная чеканка. D-28мм ;  ;  ; Br ; VF ; 43 ; Десна ; 2556 
 705 ; Медаль в память 300-летия дома Романовых (1613-1913). D-28мм ;  ;  ; Br ; XF ; 67 ; habenti ; 1838 
 706 ; Медаль в память Русско-Японской войны (1904-1905). D-28мм ;  ;  ; Br ; VF-XF ; 50 ; alexander9595 ; 2043 
 707 ; Медаль "В память освобождения Болгарских братьев". D-28мм ;  ;  ; Br ; VF- ; 58 ; santan93 ; 2113 
 708 ; Медаль. 40-летнее существование русского цирка  А.А. Никитина (1873-1913). D-31мм ;  ;  ; Br ; VF+ ; 46 ; Шилов ; 2042 
 709 ; Медаль на коронацию Николая II в Москве 1896г. D-28мм ;  ;  ; Br ; VF-XF ; 55 ; TTT84 ; 2766 
 710 ; Жетон. В память 1000-летия России (862-1862). D-29мм ;  ;  ; Br ; XF- ; 107 ; Шилов ; 2142 
 711 ; Жетон. В память кончины Александра III. D-28мм ;  ;  ; Al ; XF- ; 20 ; валенок ; 1247 
 712 ; Жетон.ю Король герой Альберт. Р-ры: 30х21мм ;  ;  ; Br ; VF-XF ; 42 ; Шилов ; 2267 
 713 ; Медаль В память 25-летия шефства Николая I в 6-м кирасирском полку прусской армии. D-42мм ;  ;  ; Br ; VF+ ; 40 ; Alekdav ; 3400 
 714 ; Жетон. Уполномоченный 10 армии В.З. С. № 2. отверстие ;  ;  ; Ж/м ; VF- ; 31 ; $$$ ; 4546 
 715 ; Медаль. А.С. Пушкин (1799-1837). D-67мм ;  ;  ; Ж/м ; VF ; 29 ; vipser ; 2040 
 716 ; Медаль 100 лет со дня рождения Г.И. Котовского. D-60мм ; 1981ЛМД ;  ; Томпак ; AU ; 29 ; svv ; 1022 
 717 ; Медаль 90 лет со дня рождения С.М. Кирова. D-60мм ; 1977ЛМД ;  ; Томпак ; AU ; 31 ; ulf ; 681 
 718 ; Медаль Карл Маркс.D-65мм ; 1961ЛМД ;  ; Томпак ; AU ; 44 ; shilling ; 925 
 719 ; Медаль Жизнь и деятельность В.И. Ленина. Карл Маркс. Фридрих Энгельс. Парижская коммуна. D-70мм ; 1962ЛМД ;  ; Томпак ; AU ; 37 ; vipser ; 1031 
 720 ; Медаль Жизнь и деятельность В.И. Ленина. В. И. Ленин-основатель "Искры". D-70мм ; 1962ЛМД ;  ; Томпак ; AU ; 37 ; vipser ; 669 
 721 ; Медаль Жизнь и деятельность В.И. Ленина. Ленин в Разливе. Август-Сентябрь 1917г. D-70мм. "В РАЗЛИВЕ" ; 1963ЛМД ;  ; Томпак ; AU ; 28 ; vipser ; 794 
 722 ; Медаль Жизнь и деятельность В.И. Ленина. Ленин в Октябре 1917г. D-70мм ; 1962ЛМД ;  ; Томпак ; XF+ ; 31 ; vipser ; 878 
 723 ; Медаль Жизнь и деятельность В.И. Ленина. Ленин на Втором съезде Советов. 25 октября 1917г. D-70мм ; 1963ЛМД ;  ; Томпак ; XF+ ; 20 ; svv ; 1031 
 724 ; Медаль Жизнь и деятельность В.И. Ленина. Ленин в Москве. 1924г. D-70мм ; 1963ЛМД ;  ; Томпак ; AU ; 20 ; vipser ; 1286 
 725 ; Медаль Жизнь и деятельность В.И. Ленина. Ленин в 1920г. План государственной электрификации России (ГОЭЛРО). D-70мм ; 1962ЛМД ;  ; Томпак ; AU ; 14 ; svv ; 1031 
 726 ; Медаль Жизнь и деятельность В.И. Ленина. В. Ульянов в годы учения 1887-1891гг. D-70мм ; 1963ЛМД ;  ; Томпак ; AU ; 21 ; gola78 ; 490 
 727 ; Медаль Жизнь и деятельность В.И. Ленина. За ленинской правдой. План коллективизации сельского хозяйства. 1918г. D-70мм ; 1963ЛМД ;  ; Томпак ; AU ; 18 ; svv ; 1602 
 728 ; Медаль Жизнь и деятельность В.И. Ленина. Кровавое воскресенье. 9 января 1905г. D-70мм ; 1962ЛМД ;  ; Томпак ; XF+ ; 29 ; Nico ; 794 
 729 ; Медаль. 100 лет со дня рождения С.М. Буденного.  D-60мм ; 1983ЛМД ;  ; Томпак ; XF+ ; 21 ; gola78 ; 606 
 730 ; Медаль. 50 лет со дня выхода в свет первого номера газеты "Правда". D-65мм ; 1962ЛМД ;  ; Томпак ; XF ; 26 ; ulf ; 1028 
 731 ; Медаль 40 лет Всесоюзному Ленинскому Коммунистическому Союзу Молодежи. D-67мм ; 1958ЛМД ;  ; Томпак ; AU ; 29 ; ulf ; 878 
 732 ; Медаль 175 лет со дня основания г. Севастополя. D-67мм ; 1958ЛМД ;  ; Томпак ; XF+ ; 32 ; korovan67 ; 1247 
 733 ; Медаль 40 лет Советским Вооруженным Силам. D-65мм ; 1958ЛМД ;  ; Томпак ; XF+ ; 31 ; vipser ; 1599 
 734 ; Медаль 60 лет Музею Великой Октябрьской социалистической революции. Ленинград. D-65мм ; 1979ЛМД ;  ; Томпак ; XF+ ; 31 ; shilling ; 1484 
 735 ; Медаль 100 лет со дня рождения В.А. Антонова-Овсеенко. D-60мм. Дата смерти: 1939г ; 1985ЛМД ;  ; Томпак ; XF+ ; 36 ; ulf ; 681 
 629 ; Тетрадрахма. Александрия. М-7,48гр ;  ;  ; Cu ; F-VF ; 51 ; grot ; 830 
 630 ; Тетрадрахма. Александрия. М-6,36гр ;  ;  ; Cu ; F-VF ; 36 ; kirgan13 ; 561 
 631 ; Тетрадрахма. Александрия. М-7,16гр ;  ;  ; Cu ; F-VF ; 41 ; Мери ; 516 
 632 ; Драхма. Индо-Сасаниды. М-4,44гр ;  ;  ; Cu ; F+ ; 11 ; smel ; 255 
 633 ; 6 пенсов. Великобритания, Елизавета I. М-2,85гр ; 1592 ;  ; Ag ; VF- ; 36 ; Хаа ; 2957 
 634 ; 2 реала. Испания. М-3,20гр ; 16в? ;  ; Ag ; VF- ; 24 ; Хаа ; 1913 
 635 ; 5 эре. Швеция. М-3,40гр ; 1692 ;  ; Ag ; VF ; 33 ; LUTCH ; 894 
 636 ; Орт. Данциг. Сигизмунд III ; 1624 ;  ; Ag ; F-VF ; 87 ; Tosha ; 2040 
 637 ; 1 денар. Священная Римская Империя ; 1550KB ;  ; Ag ; F-VF ; 16 ; eres ; 622 
 638 ; Пфенниг. Германия. М-0,46гр ; 14в ;  ; Ag ; F-VF ; 33 ; нумизмат ; 2004 
 639 ; 3 гроша. Рига, Стефан  Баторий. М-2,29гр ; 1586 ;  ; Ag ; VF- ; 20 ; Harder ; 2289 
 640 ; Грош. Бранденбург, Сигизмунд I. М-1,67гр ; 1534 ;  ; Ag ; F-VF/VF- ; 45 ; Tosha ; 714 
 641 ; 3 гроша. Польша, Сигизмунд III. М-2,22гр ; 1599 ;  ; Ag ; F-VF ; 17 ; byrozka ; 1024 
 642 ; 3 гроша. Рига. Сигизмунд III. Деформация ; 1593 ;  ; Ag ; F-VF ; 61 ; byrozka ; 845 
 643 ; Трояк. Польша, Сигизмунд III ; 1621 ;  ; Ag ; VF- ; 30 ; MDV ; 563 
 644 ; 6 грошей. Данциг. Август III Толстый ; 1763 ;  ; Ag ; F-VF ; 44 ; byrozka ; 3000 
 645 ; 3 гроша. Польша, Сигизмунд III. М-2,27гр ; 1594 ;  ; Ag ; VF- ; 73 ; M1 ; 2040 
 646 ; Солид. Рига, Кристина. М-0,52гр ; 1641 ;  ; Ag ; F+ ; 14 ; SEVEN ; 121 
 647 ; Денье. Франция, Филипп II. М-0,66гр ;  ;  ; Ag ; F-VF ; 16 ; ЛАВ-13 ; 1255 
 648 ; Пфенниг. Австрия. М-0,15гр ; 14в ;  ; Ag ; F ; 19 ; von_Schwarz ; 407 
 649 ; Солид. Рига, Кристина. М-0,72гр. Деформация ; 1646 ;  ; Ag ; F-VF ; 10 ; SEVEN ; 115 
 650 ; Денарий. Польша. М-0,29гр ;  ;  ; Ag ; F+ ; 18 ; banks ; 276 
 651 ; Солид. Рига, Кристина. М-0,43гр ; 1647 ;  ; Ag ; F-VF ; 9 ; aziya11 ; 102 
 652 ; Солид. Рига, Густав Адольф. М-0,64гр ; 1631 ;  ; Ag ; F-VF ; 26 ; SEVEN ; 184 
 653 ; Полугрош. Литва, Ялександр Ягелончик. М-0,96гр. Деформация ;  ;  ; Ag ; F-VF ; 5 ; aziya11 ; 102 
 654 ; Полугрош. Польша, Александр Ягелончик. М-0,75гр ; 17в ;  ; Ag ; F-VF ; 5 ; MDV ; 140 
 655 ; Полугрош. Литва. М-1,23гр ; 1549 ;  ; Ag ; F-VF ; 18 ; coiner ; 326 
 656 ; Полугрош. Литва. Деформация. М-1,07гр ; 1560 ;  ; Ag ; F-VF ; 23 ; dimasmirnov ; 177 
 657 ; Полугрош. Литва. Деформация. М-1,09гр ; 15?? ;  ; Ag ; F-VF ; 17 ; aziya11 ; 97 
 658 ; Солид. Польша, Сигизмунд III. М-0,79гр ; 1615 ;  ; Ag ; F+ ; 19 ; MDV ; 141 
 659 ; Солид. Пруссия. М-0,51гр ; 1628 ;  ; Ag ; F-VF ; 13 ; ilgamax ; 184 
 660 ; Двуденар. Литва, Сигизмунд III. М-0,47гр ; 1620 ;  ; Ag ; F-VF ; 4 ; $$$ ; 140 
 661 ; 1 эре. Швеция ; 1646 ;  ; Cu ; F+ ; 23 ; Звездолёты ; 441 
 662 ; 1 эре. Швеция ; 1629 ;  ; Cu ; F+ ; 44 ; балбес ; 519 
 663 ; 1 эре. Швеция ; 1629 ;  ; Cu ; F-VF ; 55 ; von_Schwarz ; 1201 
 664 ; 1 эре. Швеция ;  ;  ; Cu ; F+ ; 34 ; von_Schwarz ; 643 
 665 ; 1/2 эре. Швеция. Деформация ; 1626 ;  ; Cu ; F ; 44 ; Звездолёты ; 441 
 666 ; 1/4 эре. Швеция. М-10,24гр ; 1633 ;  ; Cu ; F+ ; 11 ; byrozka ; 121 
 667 ; Монета. Индия. М-9,45гр ;  ;  ; Br ; F-VF ; 25 ; banks ; 270 
 668 ; Солид. Литва, Ян Казимир. М-1,39гр ; 1666 ;  ; Cu ; F-VF ; 13 ; aziya11 ; 73 
 669 ; 1/2 дирхема. Табаристан Испехбед Хуршид   ;  ;  ; Ag ; VF- ; 14 ; Sterh ; 769 
 670 ; Монет. Восток. М-0,73гр ;  ;  ; Ag ; F-VF ; 5 ; aziya11 ; 192 
 671 ; Монета. Восток. М-0,72гр ;  ;  ; Ag ; F-VF ; 9 ; aziya11 ; 153 
 672 ; 1 данг. Золотая орда, Сарай. Хан Узбек ; 704г.х. ;  ; Ag ; F-VF ; 12 ; kurmax ; 218 
 673 ; Монета. Золотая Орда. Обомана ;  ;  ; Ag ; F+ ; 7 ; aziya11 ; 73 
 674 ; Монета. Золотая Орда. Деформация ;  ;  ; Ag ; F+ ; 14 ; Rober ; 105 
 675 ; Монета медная. Восток. М-3,82гр ;  ;  ; Cu ; F+ ; 11 ; Sterh ; 201 
 676 ; Монета медная. Восток. М-2,99гр ;  ;  ; Cu ; F+ ; 9 ; Sterh ; 201 
 677 ; Монета медная. Восток. М-2,62гр ;  ;  ; Cu ; F+ ; 11 ; Sterh ; 75 
 678 ; Медный пул. Золотая Орда ;  ;  ; Cu ; VG ; 10 ; panti2008 ; 70 
 574 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 37 ; igor515lucy ; 77 
 575 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 39 ; igor515lucy ; 77 
 576 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 17 ; igor515lucy ; 115 
 577 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 9 ; igor515lucy ; 79 
 578 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 31 ; igor515lucy ; 84 
 579 ; Копейка. Деформация ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 13 ; zoom30 ; 153 
 580 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 11 ; igor515lucy ; 115 
 581 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 9 ; igor515lucy ; 84 
 582 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 32 ; YG2013 ; 75 
 583 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 16 ; LosLos ; 95 
 584 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 15 ; zoom30 ; 153 
 585 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 20 ; nik111 ; 255 
 586 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 17 ; igor515lucy ; 92 
 587 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 16 ; YG2013 ; 47 
 588 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 80 ; Крохобор ; 357 
 589 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 19 ; igor515lucy ; 72 
 590 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 14 ; igor515lucy ; 59 
 591 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 21 ; igor515lucy ; 84 
 592 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 17 ; igor515lucy ; 83 
 593 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F+ ; 24 ; igor515lucy ; 67 
 594 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F+ ; 12 ; YG2013 ; 43 
 595 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; YG2013 ; 62 
 596 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 17 ; YG2013 ; 55 
 597 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 8 ; YG2013 ; 53 
 598 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 7 ; YG2013 ; 43 
 599 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 7 ; YG2013 ; 53 
 600 ; Копейка ; 1617-1627 ; Михаил Федорович Новгород ; Ag ; F-VF ; 7 ; YG2013 ; 44 
 601 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 9 ; Майкл ; 58 
 602 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 13 ; igor515lucy ; 227 
 603 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 40 ; ЛАВ-13 ; 142 
 604 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F+ ; 17 ; rirosrob ; 87 
 605 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 31 ; Крохобор ; 357 
 606 ; Копейка. Деформация ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F-VF ; 16 ; bva150979 ; 459 
 607 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F-VF ; 31 ; Крохобор ; 826 
 608 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 5 ; rirosrob ; 92 
 609 ; Копейка. Мордовия. Отверстие ;  ;  ; Ag ; F+ ; 9 ; yurrgen ; 303 
 610 ; Копейка. Мордовия. Отверстие ;  ;  ; Ag ; F+ ; 18 ; Dмитрий ; 427 
 611 ; Лот допетровских монет (3шт): копейка, денга ;  ;  ; Ag ; F+/F-VF ; 27 ; 12nerv ; 143 
 612 ; Лот монет Михаила Федоровича (11шт): копейка ; 1613-1645 ;  ; Ag ; F/F-VF ; 23 ; YG2013 ; 381 
 613 ; Лот монет Петра I (10шт) ; 1689-1725 ;  ; Ag ; F+/F-VF ; 32 ; Xxzx ; 795 
 619 ; Драхма. Гунны 2 династия Тюрк-Шахи. М-3,20гр ; 850-970 ;  ; Ag ; F-VF ; 47 ; direktor18 ; 818 
 620 ; Антониниан. Рим, имп. Аврелиан. М-3,68гр ;  ;  ; Cu ; F-VF ; 47 ; нумизмат ; 917 
 621 ; Тетрадрахма. Кушаны. М-9,43гр ;  ;  ; Cu ; F+ ; 9 ; $$$ ; 347 
 622 ; Тетрадрахма. Александрия. М-9,18гр ;  ;  ; Cu ; F-VF ; 29 ; нумизмат ; 612 
 623 ; Тетрадрахма. Александрия. М-7,18гр ;  ;  ; Cu ; F-VF ; 29 ; нумизмат ; 815 
 624 ; Тетрадрахма. Александрия. М-6,40гр ;  ;  ; Cu ; F-VF ; 30 ; нумизмат ; 510 
 625 ; Тетрадрахма. Александрия. М-7,24гр ;  ;  ; Cu ; F-VF ; 28 ; матвед ; 512 
 626 ; Тетрадрахма. Александрия. М-5,86гр ;  ;  ; Cu ; F-VF ; 28 ; матвед ; 512 
 627 ; Тетрадрахма. Александрия. М-7,84гр ;  ;  ; Cu ; F-VF ; 35 ; нумизмат ; 684 
 628 ; Тетрадрахма. Александрия. М-6,49гр ;  ;  ; Cu ; F-VF ; 13 ; матвед ; 306 
 524 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 15 ; Xxzx ; 236 
 525 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 25 ; Xxzx ; 94 
 526 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 20 ; YG2013 ; 90 
 527 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 23 ; Xxzx ; 85 
 528 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 27 ; Xxzx ; 93 
 529 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 15 ; Xxzx ; 71 
 530 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 37 ; Xxzx ; 95 
 531 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 33 ; Xxzx ; 83 
 532 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 17 ; Xxzx ; 82 
 533 ; Денга "Дозор". Иван III Васильевич ; 1462-1505 ;  ; Ag ; F-VF ; 25 ; rirosrob ; 421 
 534 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 26 ; rirosrob ; 226 
 535 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 13 ; rirosrob ; 227 
 536 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 22 ; YG2013 ; 79 
 537 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; F+ ; 35 ; aziya11 ; 81 
 538 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 5 ; aziya11 ; 36 
 539 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 16 ; YG2013 ; 58 
 540 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 7 ; aziya11 ; 46 
 541 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 5 ; sato ; 35 
 542 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 5 ; aziya11 ; 34 
 543 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 22 ; YG2013 ; 79 
 544 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 10 ; YG2013 ; 48 
 545 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 7 ; LosLos ; 48 
 546 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 21 ; LosLos ; 82 
 547 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 8 ; YG2013 ; 58 
 548 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F+ ; 14 ; YG2013 ; 72 
 549 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 11 ; Xxzx ; 80 
 550 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 9 ; LosLos ; 48 
 551 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 7 ; LosLos ; 48 
 552 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 5 ; aziya11 ; 32 
 553 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 9 ; LosLos ; 58 
 554 ; Копейка. Деформация ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 5 ; rirosrob ; 53 
 555 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 5 ; aziya11 ; 32 
 556 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 15 ; гарбаш ; 82 
 557 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 9 ; LosLos ; 58 
 558 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 28 ; YG2013 ; 67 
 559 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F+ ; 9 ; aziya11 ; 42 
 560 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 20 ; YG2013 ; 67 
 561 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F+ ; 24 ; Gib es zurück! ; 59 
 562 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 28 ; Звездолёты ; 67 
 563 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 24 ; YG2013 ; 75 
 564 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 9 ; Звездолёты ; 69 
 565 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 7 ; rirosrob ; 67 
 566 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 9 ; LosLos ; 58 
 567 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 19 ; LosLos ; 88 
 568 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 7 ; aziya11 ; 59 
 569 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 18 ; 12nerv ; 100 
 570 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 7 ; sato ; 155 
 571 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 17 ; sato ; 151 
 572 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F-VF ; 12 ; igor515lucy ; 255 
 573 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 23 ; aziya11 ; 50 
 457 ; Лот монет России (2шт): 1 копейка ; 1843,1903 ;  ; Cu ; F+/G ; 31 ; tarasov023 ; 43 
 458 ; Лот монет России (12шт): 1/2 копейки ; 1889-1912 ;  ; Cu ; VG ; 37 ; slavkaz ; 775 
 459 ; Лот монет России (10шт): 1/2 копейки ; 1897-1911 ;  ; Cu ; VG ; 18 ; slavkaz ; 340 
 460 ; Лот монет России (11шт): 2к,1к ; 1853-1916 ;  ; Cu ; F-VF/VG ; 29 ; johnsilver09 ; 385 
 461 ; Лот монет России (7шт): 5к,3к,2к ; 1863-1908 ;  ; Cu ; F+/G ; 51 ; Hleborezka ; 379 
 462 ; Лот монет России: 1,2,3,5,15 коп (7шт) ; 1800-1901 ;  ; Cu,Ag ; F+/G ; 12 ; тикси3 ; 261 
 463 ; Лот монет России (3шт): 2 рубля ; 1815,1821,1825 ;  ; Cu ; F+/F ; 30 ; Димыч ; 801 
 464 ; Лот монет России (12шт): 5к,3к,2к,1к ; 1757-1904 ;  ; Cu ; G ; 26 ; Mure ; 340 
 465 ; Лот монет России (50шт): денга ; 1731-1760 ;  ; Cu ; G/VG ; 73 ; ignatovanton ; 2042 
 483 ; Денга. Князь Михаил Борисович ; 1461-1485 ; Великое Княжество Тверское ; Ag ; F-VF ; 51 ; scaevola ; 6119 
 484 ; Денга. Князь Михаил Борисович ; 1461-1485 ; Великое Княжество Тверское ; Ag ; F-VF ; 63 ; Petrogradka ; 12000 
 485 ; Денга. Князь Михаил Борисович ; 1461-1485 ; Великое Княжество Тверское ; Ag ; F-VF ; 20 ; svenord ; 2100 
