 5590 ; Бона иностранная ;  ;  ;  ;  ; 19 ; 2128508 ; 203 
 643 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; VF ; 17 ; kn157736 ; 133 
 644 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; XF ; 19 ; 1879 ; 184 
 645 ; 1/2 копейки ; 1915 ;  ; Cu ; F+ ; 13 ; kos1988 ; 114 
 646 ; Полушка ; 1721 ;  ; Cu ; VG ; 17 ; rirosrob ; 101 
 647 ; Полушка. Инкузный брак ; 1731 ; Орёл 1730 г. ; Cu ; VF ; 44 ; 1855 ; 1200 
 648 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; VG ; 16 ; yunonik ; 53 
 649 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; VG ; 17 ; ReveRs07 ; 68 
 650 ; Полушка ; 1768 ; КМ "Сибирь" ; Cu ; F- ; 21 ; Koubit ; 318 
 651 ; Полушка ; 1769 ; КМ "Сибирь" ; Cu ; F-VF ; 23 ; Koubit ; 421 
 652 ; Полушка ; 1770 ; ЕМ ; Cu ; F-VF ; 9 ; rirosrob ; 165 
 653 ; Полушка ; 1770 ; КМ "Сибирь" ; Cu ; F+ ; 19 ; Koubit ; 340 
 654 ; Полушка ; 1772 ; КМ "Сибирь" ; Cu ; F ; 21 ; RVS ; 906 
 655 ; Полушка ; 1777 ; КМ "Сибирь" ; Cu ; F+ ; 26 ; Olmin ; 674 
 656 ; Полушка (Петров-2,5р, Ильин-1р) ; 1787 ; КМ ; Cu ; F- ; 23 ; картуш ; 1224 
 657 ; Полушка ; 1789 ; ЕМ ; Cu ; VF+ ; 42 ; Репс ; 3276 
 558 ; Копейка ; 1835 ; ЕМ ФХ ; Cu ; F+ ; 23 ; 1312312 ; 357 
 559 ; Копейка ; 1839 ; СМ ; Cu ; VG ; 17 ; bva150979 ; 255 
 560 ; Копейка ; 1840 ; ЕМ ; Cu ; VF-XF ; 63 ; Репс ; 2560 
 561 ; Копейка ; 1840 ; ЕМ ; Cu ; F ; 15 ; sokol912 ; 153 
 562 ; Копейка. Заделано отверстие ; 1841 ; СПМ ; Cu ; F-VF ; 15 ; sokol912 ; 102 
 563 ; Копейка ; 1842 ; СМ ; Cu ; F+ ; 21 ; sokol912 ; 306 
 564 ; Копейка ; 1843 ; ЕМ ; Cu ; F+ ; 31 ; Koubit ; 327 
 565 ; Копейка ; 1843 ; СПМ ; Cu ; VF ; 24 ; Виталий 64 ; 1274 
 566 ; Копейка ; 1843 ; СМ ; Cu ; F+ ; 17 ; sokol912 ; 225 
 567 ; Копейка ; 1844 ; ЕМ ; Cu ; VG ; 5 ; почтальон ; 141 
 568 ; Копейка ; 1844 ; СМ ; Cu ; VF ; 21 ; чук ; 135 
 569 ; Копейка ; 1845 ; СМ ; Cu ; F-VF ; 17 ; Дмитрий475 ; 101 
 570 ; Копейка ; 1845 ; СМ ; Cu ; F+ ; 15 ; Koubit ; 153 
 571 ; Копейка ; 1846 ; СМ ; Cu ; F+ ; 11 ; Koubit ; 81 
 572 ; Копейка ; 1855 ; ЕМ ; Cu ; VF ; 23 ; DI142 ; 750 
 573 ; Копейка ; 1870 ; ЕМ ; Cu ; F ; 26 ; olq ; 181 
 574 ; Копейка ; 1871 ; ЕМ ; Cu ; F+ ; 21 ; Koubit ; 419 
 575 ; Копейка ; 1875 ; ЕМ ; Cu ; VF+ ; 28 ; Sky2 ; 726 
 576 ; Копейка ; 1895 ; СПБ ; Cu ; VF- ; 16 ; В1951 ; 68 
 577 ; Копейка ; 1896 ; СПБ ; Cu ; VF- ; 15 ; В1951 ; 57 
 578 ; Копейка ; 1897 ; СПБ ; Cu ; VF- ; 16 ; imi ; 61 
 579 ; Копейка ; 1898 ; СПБ ; Cu ; F-VF ; 13 ; В1951 ; 37 
 580 ; Копейка ; 1900 ; СПБ ; Cu ; VF- ; 45 ; Метро62 ; 255 
 581 ; Копейка ; 1901 ; СПБ ; Cu ; XF+ ; 22 ; сторублёв ; 1011 
 582 ; Копейка ; 1903 ; СПБ ; Cu ; VF+ ; 14 ; Молот ; 161 
 583 ; Копейка ; 1904 ; СПБ ; Cu ; VF- ; 11 ; Baikal ; 68 
 584 ; Копейка ; 1907 ; СПБ ; Cu ; VF+ ; 17 ; Дмитрий475 ; 386 
 585 ; Копейка ; 1908 ; СПБ ; Cu ; VF ; 11 ; Anatoliy1959 ; 62 
 586 ; Копейка ; 1910 ; СПБ ; Cu ; F-VF ; 7 ; Maksss163 ; 31 
 587 ; Копейка ; 1911 ; СПБ ; Cu ; VF-XF ; 13 ; dim66 ; 64 
 588 ; Копейка ; 1912 ; СПБ ; Cu ; XF- ; 29 ; 1879 ; 118 
 589 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 9 ; dim66 ; 62 
 590 ; Копейка ; 1914 ; СПБ ; Cu ; XF- ; 11 ; cr2952 ; 79 
 591 ; Копейка ; 1915 ;  ; Cu ; VF-XF ; 9 ; iizikul ; 77 
 592 ; Денга ; 1731 ;  ; Cu ; F+ ; 33 ; 1832 ; 195 
 593 ; Денга ; 1731 ;  ; Cu ; F+ ; 28 ; olq ; 101 
 594 ; Денга ; 1738 ;  ; Cu ; VF-XF ; 23 ; tarbarmoshka ; 266 
 595 ; Денга ; 1738 ;  ; Cu ; F+ ; 21 ; max2008 ; 359 
 596 ; Денга ; 1739 ;  ; Cu ; F+ ; 11 ; stark-2006 ; 61 
 597 ; Денга ; 1740 ;  ; Cu ; VF ; 34 ; кве ; 262 
 598 ; Денга ; 1741 ;  ; Cu ; F-VF ; 13 ; rirosrob ; 102 
 599 ; Денга ; 1743 ;  ; Cu ; F ; 15 ; Anatoliy1959 ; 138 
 600 ; Денга ; 1747 ;  ; Cu ; F+ ; 13 ; brat52 ; 45 
 601 ; Денга ; 1748 ;  ; Cu ; VF- ; 13 ; dav_79_2010 ; 148 
 602 ; Денга ; 1748 ;  ; Cu ; F-VF ; 9 ; stark-2006 ; 49 
 603 ; Денга ; 1748 ;  ; Cu ; F-VF ; 30 ; dim66 ; 328 
 604 ; Денга ; 1749 ;  ; Cu ; VF ; 11 ; dav_79_2010 ; 173 
 605 ; Денга ; 1749 ;  ; Cu ; F+ ; 11 ; ReveRs07 ; 69 
 606 ; Денга ; 1751 ;  ; Cu ; F ; 9 ; drink ; 45 
 607 ; Денга ; 1766 ; ЕМ ; Cu ; VG ; 37 ; кузнец ; 163 
 508 ; 2 копейки ; 1814 ; ЕМ НМ ; Cu ; F-VF ; 7 ; rirosrob ; 51 
 509 ; 2 копейки ; 1814 ; КМ АМ ; Cu ; F ; 15 ; Rober ; 47 
 510 ; 2 копейки ; 1815 ; ЕМ НМ ; Cu ; VF+ ; 23 ; byrozka ; 162 
 511 ; 2 копейки (Петров-2р, Ильин-1р) ; 1829 ; КМ АМ ; Cu ; F-VF ; 14 ; почтальон ; 386 
 512 ; 2 копейки ; 1835 ; СМ ; Cu ; F ; 11 ; почтальон ; 318 
 513 ; 2 копейки ; 1841 ; СПМ ; Cu ; VF-XF ; 57 ; nikfed ; 2562 
 514 ; 2 копейки ; 1856 ; ЕМ ; Cu ; VF+ ; 38 ; 224000 ; 543 
 515 ; 2 копейки ; 1858 ; ЕМ ; Cu ; VF+ ; 44 ; rendom9 ; 1854 
 516 ; 2 копейки ; 1860 ; ЕМ ; Cu ; VF+ ; 20 ; почтальон ; 1205 
 517 ; 2 копейки ; 1863 ; ЕМ ; Cu ; VF+ ; 65 ; 224000 ; 1660 
 518 ; 2 копейки ; 1867 ; СПБ ; Cu ; VF ; 22 ; 16840 ; 2595 
 519 ; 2 копейки ; 1869 ; ЕМ ; Cu ; VF ; 109 ; Neo_ ; 467 
 520 ; 2 копейки ; 1891 ; СПБ ; Cu ; F ; 6 ; iizikul ; 34 
 521 ; 2 копейки ; 1896 ; СПБ ; Cu ; VF- ; 11 ; ASA19V ; 34 
 522 ; 2 копейки ; 1899 ; СПБ ; Cu ; VF-XF ; 37 ; 1879 ; 612 
 523 ; 2 копейки ; 1906 ; СПБ ; Cu ; VF-XF ; 59 ; 1000 ; 1213 
 524 ; 2 копейки ; 1910 ; СПБ ; Cu ; VF- ; 6 ; ИГОРЬ 22 ; 34 
 525 ; 2 копейки ; 1911 ; СПБ ; Cu ; VF- ; 5 ; mira16 ; 34 
 526 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF- ; 3 ; ReveRs07 ; 34 
 527 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 9 ; cr2952 ; 57 
 528 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 23 ; cr2952 ; 100 
 529 ; 2 копейки ; 1915 ;  ; Cu ; XF ; 9 ; dim66 ; 67 
 530 ; 2 копейки ; 1916 ;  ; Cu ; VF-XF ; 9 ; vor0niko ; 104 
 531 ; Копейка ; 1704-1718 ;  ; Cu ; F ; 21 ; dem ; 388 
 532 ; Копейка ; 1705 ; МД ; Cu ; F+ ; 32 ; 1832 ; 680 
 533 ; Копейка ; 1712 ; МД ; Cu ; F ; 45 ; ekaterina_dias ; 293 
 534 ; Копейка ; 1713 ; НД ; Cu ; F ; 61 ; dsa ; 1388 
 535 ; Копейка ; 1716 ; МД ; Cu ; F+ ; 60 ; val211 ; 922 
 536 ; Копейка ; 1728 ;  ; Cu ; VF- ; 37 ; alekseynn ; 3060 
 537 ; Копейка ; 1756 ; СПБ ; Cu ; F-VF ; 37 ; джокер ; 7595 
 538 ; Копейка ; 1771 ; КМ "Сибирь" ; Cu ; F+ ; 22 ; stark-2006 ; 765 
 539 ; Копейка ; 1773 ; КМ "Сибирь" ; Cu ; F-VF ; 33 ; Koubit ; 819 
 540 ; Копейка ; 1788 ; ММ ; Cu ; F-VF ; 28 ; Репс ; 489 
 541 ; Копейка ; 1789 ; ЕМ ; Cu ; VF- ; 21 ; alekseynn ; 700 
 542 ; Копейка ; 1794 ; ЕМ ; Cu ; VF- ; 77 ; Prus. ; 3525 
 543 ; Копейка ; 1795 ; ЕМ ; Cu ; VF ; 17 ; 9525255-2 ; 441 
 544 ; Копейка ; 1797 ; АМ ; Cu ; VF- ; 18 ; 1312312 ; 487 
 545 ; Копейка ; 1798 ; ЕМ ; Cu ; VF-XF ; 13 ; Репс ; 459 
 546 ; Копейка ; 1798 ; ЕМ ; Cu ; F+ ; 9 ; byrozka ; 68 
 547 ; Копейка ; 1800 ; ЕМ ; Cu ; VF ; 14 ; acad ; 102 
 548 ; Копейка ; 1800 ; ЕМ ; Cu ; F+ ; 13 ; dim66 ; 204 
 549 ; Копейка ; 1799 ; ЕМ ; Cu ; F ; 16 ; byrozka ; 69 
 550 ; Копейка ; 1801 ; ЕМ ; Cu ; F-VF ; 17 ; ReveRs07 ; 104 
 551 ; Копейка ; 1801 ; ЕМ ; Cu ; F ; 17 ; ReveRs07 ; 102 
 552 ; Копейка ; 1801 ; ЕМ ; Cu ; F ; 15 ; ReveRs07 ; 79 
 553 ; Копейка ; 1801 ; ЕМ ; Cu ; F ; 15 ; byrozka ; 114 
 554 ; Копейка ; 1819 ; КМ АД ; Cu ; F+ ; 17 ; почтальон ; 185 
 555 ; Копейка ; 1831 ; ЕМ ФХ ; Cu ; F-VF ; 19 ; Olmin ; 606 
 556 ; Копейка ; 1832 ; ЕМ ФХ ; Cu ; VF- ; 29 ; 1312312 ; 245 
 557 ; Копейка ; 1832 ; СМ ; Cu ; F ; 19 ; Koubit ; 297 
 458 ; 3 копейки ; 1876 ; СПБ ; Cu ; XF- ; 24 ; мак-сим ; 3264 
 459 ; 3 копейки ; 1884 ; СПБ ; Cu ; VF+ ; 23 ; vasek ; 1530 
 460 ; 3 копейки ; 1893 ; СПБ ; Cu ; VF+ ; 35 ; vasek ; 1857 
 461 ; 3 копейки ; 1894 ; СПБ ; Cu ; VF- ; 17 ; ssss ; 633 
 462 ; 3 копейки ; 1897 ; СПБ ; Cu ; VF- ; 25 ; Ритм ; 1002 
 463 ; 3 копейки ; 1898 ; СПБ ; Cu ; VF+ ; 31 ; Koubit ; 793 
 464 ; 3 копейки ; 1900 ; СПБ ; Cu ; F+ ; 14 ; mira16 ; 108 
 465 ; 3 копейки ; 1906 ; СПБ ; Cu ; VF ; 11 ; Sky2 ; 543 
 466 ; 3 копейки ; 1913 ; СПБ ; Cu ; VF+ ; 31 ; 21011984andrei ; 142 
 467 ; 3 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 5 ; konstk2 ; 408 
 468 ; 3 копейки ; 1915 ;  ; Cu ; XF- ; 17 ; dim66 ; 126 
 469 ; 3 копейки ; 1916 ;  ; Cu ; VF ; 11 ; Koubit ; 128 
 470 ; 2 копейки ; 18 век ;  ; Cu ; F+ ; 57 ; Таракан1 ; 1486 
 471 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; VF- ; 21 ; 439 ; 248 
 472 ; 2 копейки ; 1757 ; Гурт надп. Екатер. ; Cu ; F-VF ; 21 ; sokol912 ; 319 
 473 ; 2 копейки ; 1758 ;  ; Cu ; VF ; 15 ; Anatoliy1959 ; 293 
 474 ; 2 копейки ; 1761 ;  ; Cu ; VF ; 21 ; SergeyAnatoljevich ; 614 
 475 ; 2 копейки ; 1763 ; ММ ; Cu ; F+ ; 18 ; почтальон ; 336 
 476 ; 2 копейки ; 1776 ; КМ "Сибирь" ; Cu ; F-VF ; 44 ; maks169 ; 1326 
 477 ; 2 копейки ; 1780 ; КМ "Сибирь" ; Cu ; VF- ; 17 ; Хаа ; 2430 
 478 ; 2 копейки ; 1788 ; ММ ; Cu ; F-VF ; 21 ; почтальон ; 469 
 479 ; 2 копейки ; 1788 ; ММ ; Cu ; F-VF ; 17 ; Iskatel ; 273 
 480 ; 2 копейки ; 1788 ; ММ ; Cu ; F ; 25 ; Rober ; 236 
 481 ; 2 копейки ; 1790 ; ЕМ ; Cu ; VF ; 19 ; почтальон ; 980 
 482 ; 2 копейки ; 1790 ; ЕМ ; Cu ; F-VF ; 17 ; byrozka ; 138 
 483 ; 2 копейки ; 1795 ; ЕМ ; Cu ; VF ; 32 ; fgd ; 2550 
 484 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF+ ; 9 ; 1832 ; 521 
 485 ; 2 копейки ; 1797 ; АМ ; Cu ; VF+ ; 58 ; почтальон ; 1211 
 486 ; 2 копейки ; 1797 ; КМ ; Cu ; VF+ ; 48 ; konst ; 784 
 487 ; 2 копейки ; 1797 ; КМ ; Cu ; VF+ ; 33 ; acad ; 640 
 488 ; 2 копейки ; 1798 ; ЕМ ; Cu ; F-VF ; 13 ; Galagan1978 ; 122 
 489 ; 2 копейки ; 1798 ; КМ ; Cu ; VF+ ; 13 ; 1832 ; 969 
 490 ; 2 копейки ; 1799 ; ЕМ ; Cu ; F-VF ; 29 ; arsenich-s ; 364 
 491 ; 2 копейки ; 1799 ; КМ ; Cu ; VF+ ; 7 ; почтальон ; 459 
 492 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF- ; 9 ; Helssten ; 308 
 493 ; 2 копейки ; 1800 ; КМ ; Cu ; VF+ ; 7 ; Дмитрий475 ; 459 
 494 ; 2 копейки ; 1800 ; КМ ; Cu ; F-VF ; 38 ; Basilio ; 430 
 495 ; 2 копейки ; 1800 ; КМ ; Cu ; VF+ ; 23 ; acad ; 668 
 496 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF- ; 14 ; byrozka ; 204 
 497 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF- ; 12 ; byrozka ; 130 
 498 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 13 ; dim66 ; 225 
 499 ; 2 копейки ; 1801 ; КМ ; Cu ; VF+ ; 28 ; acad ; 725 
 500 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF+ ; 43 ; double ; 776 
 501 ; 2 копейки ; 1810 ; КМ ; Cu ; F+ ; 25 ; кузнец ; 318 
 502 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF ; 11 ; 1312312 ; 123 
 503 ; 2 копейки ; 1811 ; СПБ МК ; Cu ; VF ; 9 ; Репс ; 72 
 504 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; VF+ ; 17 ; sks11801 ; 138 
 505 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF+ ; 33 ; 1879 ; 449 
 506 ; 2 копейки ; 1812 ; ИМ ПС ; Cu ; VF- ; 19 ; 1312312 ; 254 
 507 ; 2 копейки ; 1813 ; СПБ ПС ; Cu ; VF ; 9 ; лот ; 90 
 408 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; F-VF ; 46 ; Alexey0575 ; 14331 
 409 ; 5 копеек ; 1793 ; КМ ; Cu ; VF- ; 22 ; ekaterina_dias ; 1479 
 410 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF ; 13 ; 16840 ; 459 
 411 ; 5 копеек ; 1794 ; АМ ; Cu ; VF- ; 11 ; Galagan1978 ; 612 
 412 ; 5 копеек ; 1794 ; КМ ; Cu ; VF-XF ; 37 ; чиж ; 2392 
 413 ; 5 копеек ; 1795 ; ЕМ ; Cu ; VF ; 13 ; termogaz ; 461 
 414 ; 5 копеек ; 1795 ; АМ ; Cu ; VF ; 10 ; Galagan1978 ; 571 
 415 ; 5 копеек ; 1795 ; КМ ; Cu ; VF ; 28 ; кузнец ; 1408 
 416 ; 5 копеек ; 1796 ; АМ ; Cu ; VF ; 13 ; почтальон ; 1019 
 417 ; 5 копеек ; 1796 ; КМ ; Cu ; VF+ ; 26 ; 3273 ; 786 
 418 ; 5 копеек ; 1802 ; ЕМ ; Cu ; VF ; 22 ; sokol912 ; 1247 
 419 ; 5 копеек ; 1802 ; ЕМ ; Cu ; VF ; 24 ; чиж ; 2323 
 420 ; 5 копеек ; 1803 ; ЕМ ; Cu ; VF+ ; 30 ; double ; 1593 
 421 ; 5 копеек ; 1804 ; ЕМ ; Cu ; VF-XF ; 38 ; 1832 ; 2595 
 422 ; 5 копеек ; 1805 ; ЕМ ; Cu ; VF ; 33 ; sokol912 ; 2601 
 423 ; 5 копеек ; 1806 ; ЕМ ; Cu ; XF+ ; 48 ; мак-сим ; 7069 
 424 ; 5 копеек ; 1807 ; ЕМ ; Cu ; F-VF ; 17 ; sokol912 ; 1383 
 425 ; 5 копеек (Петров-1р) ; 1809 ; ЕМ ; Cu ; VF+ ; 21 ; Koubit ; 3656 
 426 ; 5 копеек (Петров-5р, Ильин-3р) ; 1809 ; КМ ; Cu ; VF- ; 24 ; сторублёв ; 7140 
 427 ; 5 копеек ; 1831 ; ЕМ ФХ ; Cu ; VF ; 73 ; Koubit ; 1275 
 428 ; 5 копеек (Ильин-1р) ; 1831 ; СМ ; Cu ; VF+ ; 46 ; амбал ; 793 
 429 ; 5 копеек ; 1833 ; ЕМ ФХ ; Cu ; VF-XF ; 40 ; Данила ; 3582 
 430 ; 5 копеек ; 1833 ; ЕМ ФХ ; Cu ; VF+ ; 13 ; 439 ; 2914 
 431 ; 5 копеек ; 1833 ; ЕМ ФХ ; Cu ; F-VF ; 14 ; boroda ; 337 
 432 ; 5 копеек ; 1833 ; СМ ; Cu ; F- ; 26 ; dav_79_2010 ; 819 
 433 ; 5 копеек (Ильин-1р) ; 1834 ; СМ ; Cu ; F-VF ; 28 ; фригат ; 160 
 434 ; 5 копеек (Ильин-1р) ; 1836? ; СМ ; Cu ; F+ ; 7 ; чук ; 306 
 435 ; 5 копеек ; 1837 ; ЕМ НА ; Cu ; F-VF ; 19 ; imi ; 334 
 436 ; 5 копеек ; 1838 ; ЕМ НА ; Cu ; F-VF ; 20 ; YUCtv ; 226 
 437 ; 5 копеек ; 1857 ; ЕМ ; Cu ; VF- ; 21 ; кузнец ; 850 
 438 ; 5 копеек ; 1858 ; ЕМ ; Cu ; F+ ; 23 ; почтальон ; 550 
 439 ; 5 копеек ; 1859 ; ЕМ ; Cu ; F+ ; 39 ; 16840 ; 414 
 440 ; 5 копеек ; 1860 ; ЕМ ; Cu ; F+ ; 26 ; konoval333 ; 1112 
 441 ; 5 копеек ; 1864 ; ЕМ ; Cu ; F-VF ; 11 ; ssss ; 204 
 442 ; 5 копеек ; 1866 ; ЕМ ; Cu ; VF- ; 14 ; natalka0909 ; 123 
 443 ; 5 копеек ; 1874 ; ЕМ ; Cu ; F-VF ; 15 ; Koubit ; 522 
 444 ; 5 копеек ; 1875 ; ЕМ ; Cu ; VF ; 8 ; Koubit ; 1326 
 445 ; 5 копеек ; 1876 ; СПБ ; Cu ; F-VF ; 31 ; почтальон ; 365 
 446 ; 5 копеек ; 1877 ; СПБ ; Cu ; F+ ; 22 ; persik ; 147 
 447 ; 5 копеек ; 1878 ; СПБ ; Cu ; VF-XF ; 21 ; sergius ; 1797 
 448 ; 5 копеек ; 1881 ; СПБ ; Cu ; F-VF ; 10 ; dimbos ; 816 
 449 ; 5 копеек ; 1911 ; СПБ ; Cu ; VF ; 27 ; dav_79_2010 ; 1071 
 450 ; 4 копейки ; 1762 ;  ; Cu ; F+ ; 45 ; Dentum ; 7289 
 451 ; 3 копейки ; 1840 ; ЕМ ; Cu ; VF ; 21 ; sokol912 ; 439 
 452 ; 3 копейки ; 1843 ; ЕМ ; Cu ; VF ; 23 ; double ; 969 
 453 ; 3 копейки ; 1844 ; ЕМ ; Cu ; F-VF ; 17 ; sokol912 ; 967 
 454 ; 3 копейки ; 1853 ; ЕМ ; Cu ; VF- ; 43 ; 1000 ; 1487 
 455 ; 3 копейки ; 1859 ; ЕМ ; Cu ; VF+ ; 43 ; чук ; 1527 
 456 ; 3 копейки ; 1869 ; ЕМ ; Cu ; VF+ ; 67 ; Sky2 ; 2415 
 457 ; 3 копейки ; 1870 ; ЕМ ; Cu ; F+ ; 9 ; Koubit ; 351 
 358 ; 5 копеек ; 1763 ; СПМ ; Cu ; F-VF ; 17 ; кузнец ; 837 
 359 ; 5 копеек ; 1764 ; ЕМ ; Cu ; VF+ ; 27 ; double ; 276 
 360 ; 5 копеек ; 1765 ; ЕМ ; Cu ; F-VF ; 17 ; byrozka ; 170 
 361 ; 5 копеек ; 1765? ; СМ ; Cu ; VF ; 37 ; zoom30 ; 1746 
 362 ; 5 копеек ; 1765 ; СПМ ; Cu ; F-VF ; 17 ; Galagan1978 ; 601 
 363 ; 5 копеек ; 1766 ; ММ ; Cu ; VF ; 45 ; GtF ; 1801 
 364 ; 5 копеек ; 1766 ; СПМ ; Cu ; VF ; 32 ; Репс ; 2009 
 365 ; 5 копеек ; 1768 ; ЕМ ; Cu ; VF- ; 50 ; Папа с рацией ; 465 
 366 ; 5 копеек. Гурт спилен ; 1768 ; ЕМ ; Cu ; F ; 21 ; ZIMOGOR ; 149 
 367 ; 5 копеек ; 1771 ; ЕМ ; Cu ; VF- ; 29 ; imi ; 276 
 368 ; 5 копеек ; 1772 ; ЕМ ; Cu ; XF- ; 27 ; seimens ; 419 
 369 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF ; 34 ; xepak ; 714 
 370 ; 5 копеек ; 1773 ; ЕМ ; Cu ; VF+ ; 21 ; luda ; 356 
 371 ; 5 копеек ; 1773 ; КМ "Сибирь" ; Cu ; VF ; 24 ; ЛБС ; 2925 
 372 ; 5 копеек ; 1774 ; ЕМ ; Cu ; VF ; 13 ; xepak ; 340 
 373 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF+ ; 32 ; GtF ; 505 
 374 ; 5 копеек ; 1777 ; ЕМ ; Cu ; VF-XF ; 18 ; сторублёв ; 793 
 375 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF+ ; 25 ; гоша334 ; 918 
 376 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF-XF ; 22 ; seimens ; 385 
 377 ; 5 копеек ; 1779 ; КМ "Сибирь" ; Cu ; VF- ; 25 ; ЛБС ; 3134 
 378 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF- ; 26 ; xado85 ; 306 
 379 ; 5 копеек ; 1781 ; ЕМ ; Cu ; VF-XF ; 19 ; сторублёв ; 512 
 380 ; 5 копеек ; 1781 ; ЕМ ; Cu ; F-VF ; 17 ; byrozka ; 255 
 381 ; 5 копеек (Петров-10р, Ильин-2р) ; 1781 ; КМ ; Cu ; VF+ ; 42 ; 16840 ; 8265 
 382 ; 5 копеек ; 1782 ; ЕМ ; Cu ; VF+ ; 24 ; сторублёв ; 855 
 383 ; 5 копеек ; 1782 ; КМ ; Cu ; VF-XF ; 18 ; tarbarmoshka ; 2052 
 384 ; 5 копеек ; 1782 ; КМ ; Cu ; VF+ ; 35 ; сторублёв ; 1530 
 385 ; 5 копеек ; 1783 ; КМ ; Cu ; VF ; 16 ; F111A ; 1581 
 386 ; 5 копеек ; 1784 ; ЕМ ; Cu ; VF- ; 12 ; byrozka ; 289 
 387 ; 5 копеек ; 1784 ; КМ ; Cu ; VF-XF ; 28 ; Бизнес ланч ; 1530 
 388 ; 5 копеек ; 1785 ; ЕМ ; Cu ; VF-XF ; 17 ; Sky2 ; 619 
 389 ; 5 копеек ; 1785 ; ЕМ ; Cu ; F-VF ; 31 ; byrozka ; 293 
 390 ; 5 копеек ; 1785 ; КМ ; Cu ; VF ; 25 ; Koubit ; 1487 
 391 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F-VF ; 14 ; byrozka ; 155 
 392 ; 5 копеек ; 1786 ; КМ ; Cu ; VF+ ; 19 ; Майкл ; 1479 
 393 ; 5 копеек ; 1787 ; КМ ; Cu ; VF-XF ; 23 ; джокер ; 1873 
 394 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF+ ; 11 ; mira16 ; 510 
 395 ; 5 копеек ; 1788 ; ЕМ ; Cu ; F-VF ; 36 ; xepak ; 365 
 396 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VG ; 15 ; tikhomirius ; 144 
 397 ; 5 копеек ; 1788 ; ММ ; Cu ; VF+ ; 28 ; ANK ; 1796 
 398 ; 5 копеек ; 1788 ; КМ ; Cu ; VF+ ; 23 ; sedoy66 ; 932 
 399 ; 5 копеек ; 1788 ; КМ ; Cu ; VF+ ; 31 ; сторублёв ; 2520 
 400 ; 5 копеек ; 1789 ; ЕМ ; Cu ; VF-XF ; 32 ; иди проспись ; 771 
 401 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF- ; 8 ; byrozka ; 312 
 402 ; 5 копеек ; 1790 ; АМ ; Cu ; VF+ ; 25 ; tarbarmoshka ; 713 
 403 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF+ ; 11 ; seimens ; 510 
 404 ; 5 копеек ; 1791 ; АМ ; Cu ; VF+ ; 7 ; dav_79_2010 ; 1122 
 405 ; 5 копеек ; 1791 ; КМ ; Cu ; VF+ ; 49 ; ЛБС ; 2608 
 406 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF+ ; 11 ; seimens ; 510 
 407 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF- ; 9 ; xepak ; 422 
 308 ; 25 пенни ; 1901 ; L Финляндия ; Ag ; VF-XF ; 15 ; yunonik ; 102 
 309 ; 25 пенни ; 1902 ; L Финляндия ; Ag ; VF+ ; 11 ; badly06 ; 357 
 310 ; 25 пенни ; 1902 ; L Финляндия ; Ag ; VF- ; 15 ; mishael07 ; 284 
 311 ; 25 пенни ; 1908 ; L Финляндия ; Ag ; VF-XF ; 29 ; badly06 ; 161 
 312 ; 25 пенни ; 1908 ; L Финляндия ; Ag ; VF+ ; 7 ; mishael07 ; 100 
 313 ; 25 пенни ; 1909 ; L Финляндия ; Ag ; XF- ; 14 ; badly06 ; 105 
 314 ; 25 пенни ; 1909 ; L Финляндия ; Ag ; VF+ ; 13 ; imi ; 81 
