 5509 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 11 ; Ok203 ; 240 
 934 ; Жетон. Франция. Людовик XVI. Валлония. В капсуле ННР ; 1758 ;  ; Ag ;  ; 13 ; Ok203 ; 1631 
 935 ; Спортивная медаль. D-60мм ;  ;  ; Ж/м ; XF ; 5 ; Mike! ; 153 
 936 ; Медаль Год Змеи. М-15г ;  ;  ; Б/м ; AU ; 35 ; dimam_kz ; 150 
 937 ; Медаль. Филибер Делорм. D-35мм ; 1935 ;  ; Ag ; VF+ ; 15 ; Fest ; 1547 
 938 ; Медаль собакa ;  ;  ; Ж/м ; XF- ; 26 ; Папа с рацией ; 317 
 939 ; Жетон Война 1870 1871 гг . D-21мм ;  ;  ; Br ; VF- ; 39 ; Fest ; 463 
 940 ; Медаль Триер. D-27мм ;  ;  ; Ж/м,напыление ; F ; 14 ; Fest ; 253 
 941 ; Медаль Верден 1918. D-30мм ;  ;  ; Бм ; VG ; 49 ; Rodent ; 297 
 942 ; Медаль собаки ;  ;  ; Бм ; VF+ ; 40 ; Папа с рацией ; 370 
 943 ; Медаль собаки ;  ;  ; Ж/м ; XF ; 16 ; Папа с рацией ; 136 
 944 ; Медаль собаки ;  ;  ; Ж/м ; VF+ ; 9 ; Папа с рацией ; 83 
 945 ; Медаль собаки ;  ;  ; Ж/м ; VF+ ; 30 ; Папа с рацией ; 567 
 946 ; Медаль Мария Павловна. Веймар. D-39мм ; 1987 ;  ; Ж/м ; XF- ; 20 ; kui127 ; 829 
 947 ; Жетон. D-35мм. Украина ;  ;  ; Б/м ; XF+ ; 7 ; Rober ; 101 
 948 ; Жетон памятный. D-25мм ;  ;  ; Б/м ; VF ; 7 ; Fest ; 23 
 949 ; Жетон Перу. Отверстие. D-30мм ;  ;  ; Ж/м ; VF- ; 8 ; Rober ; 22 
 950 ; Жетон Экспо 70. Япония. D-34мм ;  ;  ; Ж/м ; XF ; 11 ; dimam_kz ; 29 
 951 ; Жетон Япония ;  ;  ; Ж/м ; VF- ; 21 ; Jana ; 45 
 952 ; Жетон Экспо 70. Япония. D-34мм ;  ;  ; Ж/м ; XF ; 7 ; dimam_kz ; 29 
 953 ; Жетон Олимпиада. Япония. D-34мм ;  ;  ; Ж/м ; XF ; 24 ; heavy_fly ; 71 
 954 ; Жетон. 1/2 литра пива. Германия ;  ;  ; Б/м ; F ; 13 ; ship-nik ; 322 
 955 ; Медаль "Золото отдам за железо". D-39мм ;  ;  ; Fe ; VF+ ; 24 ; etwar55 ; 283 
 956 ; Медаль Осака. Япония. D-44мм ;  ;  ; Б/м ; XF ; 12 ; Ivan85 ; 163 
 957 ; Наградная медаль. Футбол. Германия ; 1931 ;  ; Br ; XF ; 5 ; eisen ; 204 
 958 ; Медаль Чемпионат Европы по футболу в 2008г. Сборная Турции. D-40мм ;  ;  ; Ag ; Proof ; 17 ; real ; 799 
 959 ; Медаль В память о Франко-Прусской войне. Пруссия. Германия ; 1896 ;  ; Br,серебрение ; VF ; 41 ; Fest ; 1750 
 960 ; Знак Рига ;  ;  ; Ж/м ; VF ; 10 ; архыз ; 68 
 961 ; Жетон. D-33мм. Франция ;  ;  ; Ж/м ; XF+ ; 20 ; LEXAI ; 100 
 962 ; Медаль. D-40мм. Германия ;  ;  ; Ж/м ; VF ; 25 ; Fest ; 450 
 963 ; Жетон 20 лет трагедии в Чернобыль. Украина ; 2016 ;  ; Б/м ; AU ; 23 ; Rodent ; 241 
 964 ; Жетон. D-35мм. Украина ;  ;  ; Б/м ; XF+ ; 5 ; бриз33 ; 61 
 865 ; Трудовая медаль 1 класса. Бельгия ;  ;  ; Б/м,эмаль ; VF+ ; 20 ; zemlyk2014 ; 322 
 866 ; Крест Собака победитель ;  ;  ; Ж/м ; XF ; 25 ; Папа с рацией ; 750 
 867 ; Медаль поход. Дания ;  ;  ; Ж/м ; VF+ ; 13 ; igaist ; 139 
 868 ; Колониальная медаль в планкой "Ближний Восток". Франция ;  ;  ; Br ; XF ; 46 ; Семен ; 1281 
 869 ; Крест заслуг. Дания ; 1941 ;  ; Ag830 ; XF ; 80 ; Орк ; 9903 
 870 ; Медаль 25 лет выслуги в пожарных частях. Германия ; 1920-е гг ;  ; Ж/м, серебрение ; XF- ; 31 ; aleх ; 1893 
 871 ; Крест Гинденбурга. Германия ;  ;  ; Fe,бронзирован ; XF ; 31 ; Eldar ; 1020 
 872 ; Пожарный крест. Германия ;  ;  ; Б/м,эмаль ; XF+ ; 22 ; aviator55 ; 1697 
 873 ; Почетный знак за стрельбу "в золоте" принца Альфонса. Германия. Бавария ;  ;  ; Br ; XF+ ; 24 ; Вот я вам ужо! ; 765 
 874 ; Знак Эдельвейс. Германия. ;  ;  ; Ж/м,эмаль ; XF ; 31 ; вишня43 ; 1007 
 875 ; Орден Партизанской звезды. Югославия ;  ;  ; Б/м,эмаль ; XF ; 81 ; Fliege1 ; 4126 
 876 ; Орден Партизанской звезды. Югославия ;  ;  ; Б/м,эмаль ; XF ; 52 ; oleghh7 ; 3258 
 877 ; Миниатюрная трудовая медаль. Югославия ;  ;  ; Ж/м ; XF ; 33 ; AB ; 171 
 878 ; Крест Польша ;  ;  ; Ж/м,эмаль ; VF+ ; 28 ; Vitaliy Gridasov ; 527 
 879 ; Крест Ордена Возрождения Польша ;  ;  ; Ж/м,эмаль ; VF-XF ; 40 ; AB ; 679 
 880 ; Крест Заслуг 3ст. Польша ;  ;  ; Ж/м ; VF+ ; 29 ; наташа2712 ; 327 
 881 ; Медаль за 10 лет службы. Польша ;  ;  ; Б/м ; VF+ ; 18 ; Vitaliy Gridasov ; 505 
 882 ; Крест За заслуги. Польша ;  ;  ; Ж/м,эмаль ; XF- ; 19 ; flutter ; 684 
 883 ; Медаль за 5 лет выслуги. Польша ;  ;  ; Ж/м,эмаль ; VF+ ; 22 ; дилитант ; 258 
 884 ; Медаль за 20 лет выслуги. Польша ;  ;  ; Ж/м,эмаль ; VF-XF ; 32 ; veektor ; 372 
 885 ; Медаль 1918-1928гг ;  ;  ; Ж/м ; VF ; 53 ; Vitaliy Gridasov ; 1305 
 886 ; Медаль за 5 лет службы. Польша ;  ;  ; Ж/м ; VF+ ; 16 ; Vitaliy Gridasov ; 423 
 887 ; Медаль 10 лет Народной Польше. Польша ;  ;  ; Б/м,эмаль ; VF+ ; 22 ; donbass ; 266 
 888 ; Медаль За 20 лет службы народу. Польша ;  ;  ; Б/м ; VF ; 38 ; veektor ; 278 
 889 ; Медаль за 10 лет выслуги. Польша ;  ;  ; Б/м,эмаль ; VF+ ; 36 ; veektor ; 404 
 890 ; Медаль за 15 лет службы. Польша ;  ;  ; Ж/м ; XF- ; 14 ; Vitaliy Gridasov ; 505 
 891 ; Медаль спортивная. Осло ;  ;  ; Б/м ; VF+ ; 29 ; doc2 ; 555 
 892 ; Медаль. Италия ;  ;  ; Б/м ; VF+ ; 29 ; flutter ; 916 
 893 ; Медаль. Польша ;  ;  ; Б/м ; VF ; 16 ; жених ; 183 
 894 ; Крест иностранный ;  ;  ; Ж/м,эмаль ; XF+ ; 13 ; aviator55 ; 713 
 895 ; Медаль За заслуги в пожарном деле. Польша ;  ;  ; Ж/м ; VF+ ; 15 ; classic55 ; 206 
 896 ; Медаль За заслуги в пожарном деле. Польша ;  ;  ; Ж/м ; VF-XF ; 16 ; classic55 ; 206 
 897 ; Медаль Саманья Сева. Индия ; 1965 ;  ; Б/м ; XF ; 44 ; classic55 ; 1015 
 898 ; Медаль. Индия ;  ;  ; Б/м ; XF ; 28 ; classic55 ; 499 
 899 ; Медаль. Независимость Индии 15 августа 1947г. Индия ;  ;  ; Б/м ; XF ; 24 ; classic55 ; 536 
 900 ; Медаль Япония. D-41мм ;  ;  ; Ж/м ; VF ; 13 ; дилитант ; 107 
 901 ; Медаль За заслуги в пожарном деле. Польша ;  ;  ; Ж/м ; VF+ ; 21 ; 123 - OR ; 212 
 902 ; Медаль Красный крест. Япония ;  ;  ; Zn ; VF+ ; 30 ; заяц побегаец ; 363 
 903 ; Медаль Леопольд 1865-1909. Бельгия ;  ;  ; Ж/м ; VF+ ; 16 ; наташа2712 ; 308 
 904 ; Медаль За заслуги в пожарном деле. Польша ;  ;  ; Ж/м ; VF+ ; 23 ; наташа2712 ; 225 
 905 ; Медаль. Китай ;  ;  ; Ж/м ; F ; 9 ; цеховик ; 147 
 906 ; Медаль. Китай ;  ;  ; Ж/м ; F ; 7 ; цеховик ; 126 
 907 ; Медаль. Китай ;  ;  ; Ж/м ; F ; 15 ; цеховик ; 114 
 908 ; Медаль 25 лет правления. Великобритания. Отверстие ;  ;  ; Al ; VF- ; 11 ; Lena6975 ; 78 
 909 ; Медаль Япония ;  ;  ; Ж/м,эмаль ; XF ; 14 ; slavka ; 153 
 910 ; Крест комбатанта. Франция ;  ;  ; Ж/м ; VF+ ; 15 ; Black rider ; 419 
 911 ; Медаль в память победы. Великобритания. Отверстие ;  ;  ; Al ; F-VF ; 10 ; viv007 ; 66 
 912 ; Медаль "Для регулярного посещения". Отверстие ;  ;  ; Б/м ; VF ; 6 ; zemlyk2014 ; 55 
 913 ; Медаль Франция ;  ;  ; Ж/м ; XF ; 27 ; наташа2712 ; 267 
 914 ; Унтер-офицерский крест. Бельгия ;  ;  ; Ж/м ; XF ; 29 ; RAPAN ; 572 
 807 ; Данг.  Золотая Орда, Сад. Хан Джанибек ; 743 г.х. ;  ; Ag ; VF- ; 15 ; Папа Свин ; 429 
 808 ; Данг.  Золотая Орда, Крым. Хан Тимур Кутлуг ; 997=799 зеркально ;  ; Ag ; F-VF ; 22 ; von_Schwarz ; 407 
 809 ; Данг.  Золотая Орда, Орда ал Джадид. Хан Шадибек ; 802 г.х. ;  ; Ag ; VF- ; 16 ; Папа Свин ; 426 
 810 ; Данг.  Золотая Орда, Сад. Хан Джанибек ; 748 г.х. ;  ; Ag ; VF ; 21 ; Папа Свин ; 511 
 811 ; Данг.  Золотая Орда, Азак. Хан Кулпа ; 760 г.х. ;  ; Ag ; F-VF ; 49 ; viktorius ; 741 
 812 ; Данг.  Золотая Орда, Иль уй Муаззам. Хан Улу Мухаммад ; 15в ;  ; Ag ; F+ ; 32 ; himak ; 600 
 813 ; Данг.  Золотая Орда, Белед Азак. Хан Токтамыш ; 78? Г.х. ;  ; Ag ; F-VF ; 10 ; aziya11 ; 152 
 814 ; Данг.  Золотая Орда, Азак с Калимой.  Хан Токтамыш ; 794 г.х. ;  ; Ag ; VF ; 18 ; Andre32 ; 161 
 815 ; Данг.  Золотая Орда, Азак с символом веры. Хан Токтамыш ;  ;  ; Ag ; F-VF ; 9 ; aziya11 ; 152 
 816 ; Данг.  Золотая Орда, Крым. Хан Токтамыш ; 796 г.х. ;  ; Ag ; VF ; 29 ; viktorius ; 366 
 817 ; Данг.  Золотая Орда. Сад. Хан Токтамыш ;  ;  ; Ag ; F-VF ; 12 ; aziya11 ; 192 
 818 ; Данг.  Золотая Орда, Крым. Хан Тимур-Кутлуг правосудный ;  ;  ; Ag ; VF- ; 40 ; himak ; 433 
 819 ; Данг.  Золотая Орда, Крым. Хан Тимур-Кутлуг правосудный. Другой тип ;  ;  ; Ag ; F-VF ; 16 ; von_Schwarz ; 203 
 820 ; Данг.  Золотая Орда, Орда Новая с узлом счастья. Хан Шадибек ;  ;  ; Ag ; VF- ; 16 ; pvg111 ; 209 
 821 ; Данг.  Золотая Орда, Крым с символом веры,  Хан Токтамыш. Отверстие ; 794 г.х. ;  ; Ag ; F ; 43 ; aziya11 ; 128 
 822 ; Данг.  Золотая Орда, Орда Муаззам,  Хан Токтамыш ; 791 г.х. ;  ; Ag ; F-VF ; 29 ; aziya11 ; 308 
 823 ; Данг.  Золотая Орда, Белез Азак. Хан Токтамыш ;  ;  ; Ag ; F-VF ; 15 ; aziya11 ; 201 
 824 ; Данг.  Золотая Орда, Крым.  Хан Токтамыш ; 796 г.х. ;  ; Ag ; VF ; 12 ; aziya11 ; 201 
 825 ; Данг. Золотая Орда, Хаджи Тархан.Мустафа Бен Гияс эд Дин ; 15в ;  ; Ag ; F+ ; 35 ; droopy ; 1589 
 826 ; Данг. Золотая Орда. Сад. Хан Джанибек ; 747 г.х. ;  ; Ag ; F- ; 11 ; DG77 ; 225 
 827 ; Монета. Золотая Орда, Булгар. Хан Мухаммад ;  ;  ; Ag ; VG ; 30 ; aziya11 ; 157 
 828 ; Пул анонимный  Золотая Орда, Хорезм. ;  ;  ; Cu ; VG ; 12 ; himak ; 308 
 829 ; Медный пул. Золотая Орда ;  ;  ; Cu ; VF ; 26 ; ГдРъ ; 719 
 830 ; Лот монет Золотой Орды (11шт) ;  ;  ; Ag ; F-VF/VG ; 22 ; himak ; 1132 
 831 ; Лот монет Золотой Орды (10шт) ;  ;  ; Ag ; F-VF/VG ; 17 ; брат Черпоя ; 1062 
 832 ; Лот монет Золотой Орды (3шт): дирхем ;  ;  ; Ag ; F-VF ; 32 ; himak ; 1424 
 841 ; Медаль В память царствования императора Александра III 1881-1894гг. D-28мм ;  ;  ; Ag ; XF- ; 36 ; RAPAN ; 5197 
 842 ; Медаль. Александр II. В память освобождения крестьян. D - 33mm ; 1861 ;  ; б/м ; F-VF ; 40 ; Папа с рацией ; 1115 
 843 ; Медаль. МНО. Монетный чекан уделов великого княжества Тверского 15в. D-70мм ; 2008ММД ;  ; Томпак ; AU ; 39 ; SV-67 ; 2071 
 844 ; Медаль. МНО. Монетный чекан великого княжества Тверского 1413-1486. D-70мм ; 2008ММД ;  ; Томпак ; AU ; 44 ; LEXAI ; 1456 
 845 ; Медаль Всесоюзный Алюминиево-магниевый институт. Ленинград. Медальер Н. Афанасьева, Т. Баранова.D-60мм ; 1991ЛМД ;  ; Al ; AU ; 17 ; oleghh7 ; 102 
 846 ; Медаль За второе место в первенстве Ленинграда. Медальер А. Козлов. D-57мм ;  ;  ; Al ; XF- ; 9 ; триори ; 98 
 847 ; Медаль За освобождение Белграда. С сертификатом ; 2015 ;  ; Ag ; Proof ; 16 ; z_andy ; 1046 
 848 ; Медаль За освобождение Праги. С сертификатом ; 2015 ;  ; Ag ; Proof ; 25 ; z_andy ; 1066 
 849 ; Медаль За взятие Кенигсберга. С сертификатом ; 2015 ;  ; Ag ; Proof ; 16 ; z_andy ; 1046 
 850 ; Медаль "Правители России" Петр II. С сертификатом ; СПМД ;  ; Ag925 ; Proof ; 41 ; z_andy ; 1100 
 851 ; Медаль "Правители России" Петр I. С сертификатом ; СПМД ;  ; Ag925 ; Proof ; 32 ; z_andy ; 1100 
 852 ; Медаль "Правители России" Екатерина II. С сертификатом ; СПМД ;  ; Ag925 ; Proof ; 24 ; z_andy ; 1088 
 853 ; Медаль. Винцас Мицкявичюс-Капсукас. Медальер Йокубанис Г.А. D-65мм. Тираж - 150шт ; 1979ЛМД ;  ; Br ; XF+ ; 34 ; LEXAI ; 1326 
 854 ; Медаль. Меркуров (1881-1952). Медальер: Филиппова А.Н. D-60мм ; 1982ЛМД ;  ; Br ; AU ; 21 ; sts ; 325 
 855 ; Медаль. Мария Александровна Ульянова (1835-1916). D-60мм ; ММД ;  ; Br ; XF+ ; 14 ; LEXAI ; 305 
 856 ; Односторонняя медаль. Скульптура Летнего Сада. Ленинград. Архитектура. Медальер С.Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 21 ; an78gg ; 159 
 857 ; Односторонняя медаль. Скульптура Летнего Сада. Ленинград. Церера. Медальер С.Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 21 ; an78gg ; 159 
 858 ; Односторонняя медаль. Скульптура Летнего Сада. Ленинград. Архитектура. Медальер С.Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 31 ; an78gg ; 152 
 859 ; Односторонняя медаль. Скульптура Летнего Сада. Ленинград. Церера. Медальер С.Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 13 ; an78gg ; 159 
 860 ; Односторонняя медаль. Скульптура Летнего Сада. Ленинград. Минерва. Медальер С.Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 11 ; an78gg ; 157 
 861 ; Односторонняя медаль. Скульптура Летнего Сада. Ленинград. Минерва. Медальер С.Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 9 ; an78gg ; 159 
 862 ; Медаль За Мир ООН ;  ;  ; Ж/м ; XF ; 61 ; Rodent ; 256 
 863 ; Трудовой орден 2 класса. Бельгия ;  ;  ; Б/м,эмаль ; XF ; 47 ; 61irek ; 813 
 864 ; Трудовая медаль 2 класса. Бельгия ;  ;  ; Б/м,эмаль ; VF+ ; 42 ; graff36alex ; 395 
 757 ; Солид. Рига. Карла XI. М-0,57г ; 17в ;  ; Ag ; F- ; 19 ; aziya11 ; 77 
 758 ; Солид. Рига. Карл Густав. М-0,57г ; 17в ;  ; Ag ; F ; 9 ; t_v_v ; 71 
 759 ; Солид. Рига. Карл Густав. М-0,46г ; 17в ;  ; Ag ; F+ ; 11 ; AC/DC ; 102 
 760 ; Солид. Рига. Карл Густав. М-0,55г ; 17в ;  ; Ag ; F ; 14 ; AC/DC ; 100 
 761 ; Солид. Рига. Карл Густав. М-0,47г ; 17в ;  ; Ag ; F- ; 7 ; aziya11 ; 67 
 762 ; Солид. Рига. Карл Густав. М-0,64г ; 17в ;  ; Ag ; F ; 7 ; aziya11 ; 65 
 763 ; Солид. Рига. Кристина. М-0,59г ; 17в ;  ; Ag ; F ; 7 ; aziya11 ; 67 
 764 ; Солид. Рига. Кристина. М-0,42г ; 17в ;  ; Ag ; F ; 5 ; aziya11 ; 65 
 765 ; Солид. Рига. Кристина. М-0,49г ; 17в ;  ; Ag ; F ; 6 ; samara1 ; 67 
 766 ; Солид. Рига. Карла XI. М-0,4г ; 17в ;  ; Ag ; F ; 9 ; aziya11 ; 67 
 767 ; Солид. Рига. Кристина. М-0,45г ; 17в ;  ; Ag ; F+ ; 9 ; aziya11 ; 67 
 768 ; Солид. Рига. Кристина. М-0,45г ; 17в ;  ; Ag ; F ; 11 ; stc ; 65 
 769 ; Солид. Рига. Кристина. М-0,5г ; 17в ;  ; Ag ; F ; 7 ; aziya11 ; 67 
 770 ; Солид. Рига. Кристина. М-0,35г ; 17в ;  ; Ag ; F- ; 11 ; aziya11 ; 69 
 771 ; Солид. Рига. Кристина. М-,46г ; 17в ;  ; Ag ; F ; 11 ; aziya11 ; 77 
 772 ; Солид. Рига. Кристина. М-0,5г ; 17в ;  ; Ag ; F ; 13 ; aziya11 ; 79 
 773 ; Солид. Рига. Кристина. М-0,4г ; 17в ;  ; Ag ; F ; 7 ; aziya11 ; 66 
 774 ; Солид. Рига. Кристина. М-0,54г ; 17в ;  ; Ag ; F+ ; 8 ; aziya11 ; 76 
 775 ; Солид. Рига. Кристина. М-0,56г ; 17в ;  ; Ag ; F+ ; 7 ; aziya11 ; 67 
 776 ; Солид. Рига. Кристина. М-0,47г ; 17в ;  ; Ag ; F+ ; 5 ; aziya11 ; 69 
 777 ; Солид. Рига. Густава Адольфа. М-0,45г ; 17в ;  ; Ag ; VG ; 13 ; t_v_v ; 75 
 778 ; Солид. Рига. Кристина. М-0,58г ; 17в ;  ; Ag ; F- ; 8 ; samara1 ; 58 
 779 ; Солид. Польша. Ян Казимир ; 17 век ;  ; Ag ; F ; 5 ; tar ; 63 
 780 ; Солид. Литва. Ян Казимир ; 17 век ;  ; Ag ; F ; 7 ; tar ; 59 
 781 ; Солид. Рига. Карла XI. М-0,55г ; 17в ;  ; Ag ; F ; 12 ; Andre32 ; 79 
 782 ; Солид. Рига. Карла XI. М-0,49г ; 17в ;  ; Ag ; F- ; 11 ; t_v_v ; 75 
 783 ; Лот монет: солид (11шт) Ливония ; 17в ;  ; Ag ; VG/F- ; 24 ; aziya11 ; 306 
 784 ; 1/4 эре. Швеция. М-9,84гр ; 17в ;  ; Cu ; F- ; 40 ; version2 ; 90 
 785 ; 1/4 эре. Швеция. М-10,74гр ; 1635 ;  ; Cu ; F ; 19 ; zczc4 ; 227 
 786 ; 1/4 эре. Швеция. М-11,72гр ; 17в ;  ; Cu ; VG ; 3 ; DG77 ; 24 
 787 ; 1/4 эре. Швеция. М-11,65гр ; 16?7 ;  ; Cu ; F- ; 5 ; version2 ; 121 
 788 ; 1/4 эре. Швеция. М-10,05гр ; 1637 ;  ; Cu ; F ; 15 ; DG77 ; 65 
 789 ; 1/4 эре. Швеция. М-8,58гр ; 164? ;  ; Cu ; F- ; 26 ; version2 ; 209 
 790 ; 1/2 эре. Швеция. М-12,68гр ; 1623 ;  ; Cu ; VG/F ; 48 ; is54 ; 2263 
 791 ; Монета. Венеция. М-1,14гр ;  ;  ; Ag ; VG ; 93 ; mkm1968 ; 771 
 792 ; Монета. Венеция. М-1,65гр ;  ;  ; Cu ; VG ; 49 ; mkm1968 ; 568 
 793 ; Монета. Венеция. М-0,70гр ;  ;  ; Cu ; F ; 48 ; mkm1968 ; 568 
 794 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 795 ; Монета средневековая. М-1,66гр ;  ;  ; Ag ; VG ; 63 ; Папа Свин ; 2924 
 796 ; Такворин. Киликийская Армения, Ошин. М-2,60гр ; 1308-1320 ;  ; Ag ;  ; 13 ; ell ; 939 
 797 ; Аспр. Крым, Каффа. М-0,90гр ;  ;  ; Ag ; F ; 32 ; zczc4 ; 209 
 798 ; Аспр. Крым, Каффа. М-0,51гр ;  ;  ; Ag ; F+ ; 15 ; Папа Свин ; 133 
 799 ; Монета. Средневековый Восток. М-0,87гр ;  ;  ; Ag ; VG ; 39 ; Jauho ; 612 
 800 ; 1/2 драхмы. Табаристан. М-1,91гр ; 8в ;  ; Ag ; VF ; 39 ; Ok203 ; 2123 
 801 ; Дирхем. Газневиды. М-3,27гр ; 10в ;  ; Ag ;  ; 35 ; cool55 ; 381 
 802 ; Данг.  Золотая Орда, Белед Азак. Хан Токтамыш ; 687=786 зеркально ;  ; Ag ; VF- ; 24 ; von_Schwarz ; 245 
 803 ; Данг.  Золотая Орда, Крым. Хан Токтамыш ; 796 г.х. ;  ; Ag ; F-VF ; 26 ; Гордиан ; 555 
 804 ; Данг.  Золотая Орда, Крым. . Хан Токтамыш. Аверс в другом картуше ; 796 г.х. ;  ; Ag ; VF- ; 19 ; Andre32 ; 156 
 805 ; Данг.  Золотая Орда. Сад имя по уйгурски Хан Токтамыш ; 786 г.х. ;  ; Ag ; VF- ; 38 ; Папа Свин ; 441 
 806 ; Данг.  Золотая Орда, Орда ал Джадид. Хан Шадибек ; 803 г.х. ;  ; Ag ; VF- ; 31 ; Папа Свин ; 407 
 707 ; Драхма. Каппадокия Кесария, Септимий Север. Ника стоит на глобусе, держит венок и пальмовую ветвь. М-2,77гр ; 193-211 ;  ; Ag ; VF- ; 47 ; Dahan ; 1901 
 708 ; Антониниан. Рим, имп. Постум. М-3,36гр ; 259-268 ;  ; Ag ; VF-/F ; 65 ; lestes ; 1032 
 709 ; Денарий. Рим, имп. Клодий Альбин (в ранге Цезаря). Фелицитас держит кудуцей и скипетр. М-2,87гр ; 193-195 ;  ; Ag ; VF ; 37 ; von_Schwarz ; 3003 
 710 ; Антониниан. Рим, г. Сердика. имп. Проб. Проб на коне , держит скипетр и возносит руку в приветствии. Слева сидит пленный варвар. D-25мм. М-3,19гр ; 277 ;  ; Cu ; VG ; 26 ; von_Schwarz ; 680 
 711 ; АЕ-3. Рим, имп. Константин II. Две Виктории. М-3,18гр ; 4в ;  ; Cu ; G ; 11 ; aziya11 ; 102 
 712 ; АЕ-3. Рим, г. Антиохия, Имп. Констанций II. Солдаты и знамя. "GLORIA EXERCITVS"-АРМЕЙСКАЯ СЛАВА. М-1,94гр ; 337-341 ;  ; Cu ; VF+ ; 43 ; lestes ; 1340 
 713 ; Сестериций. Рим, имп. Волузиан. Либералитас со счетами и рогом изобилия.D-28мм.  М-15,18гр ; 251 ;  ; Cu ; F- ; 34 ; EIPINHC ; 3287 
 714 ; Антонинианю Рим. Аврелиан. Император смотрит влево, напротив стоит Юпитер и держит скипетр и передает императору шар. М - 2,2г ;  ;  ; Br ; VG ; 24 ; EIPINHC ; 327 
 715 ; Монета-дельфин. Ольвия. L-30мм. М-2,42гр ; 6-4 вв до н.э. ;  ; Cu ; VG ; 71 ; sarspas ; 396 
 716 ; Памятный АЕ-3 в честь основания Константинополя. Г. Солоники. М-2,22гр ; 4в ;  ; Cu ; VG ; 33 ; EIPINHC ; 302 
 717 ; АЕ-3. Рим, Константин Великий. Поздравление. М-2,33гр ; 4в ;  ; Cu ; G ; 23 ; EIPINHC ; 180 
 718 ; Монета. Эолида Кимы. Кубок/конь. М-4,25гр ; 350-250 гг до н.э. ;  ; Cu ; G ; 13 ; warface ; 390 
 719 ; Монета. Фессалия, Лариса . Нимфа/конь. М-3,75гр ; 2 в до н.э. ;  ; Cu ; G ; 27 ; EIPINHC ; 206 
 720 ; Монета. Троада Бирит. Кабир/дубина. М-1,14гр ; 4 в до н.э. ;  ; Cu ; VG ; 23 ; EIPINHC ; 567 
 721 ; Монета. Кария Кайн, Александр III/ Рог изобилия. М-1,20гр ; 309-189 гг до н.э. ;  ; Cu ; VG ; 20 ; rori ; 408 
 722 ; Монета. Лидия Сарды. Афина/дубина. М-3,12гр ; 133-100 гг до н.э. ;  ; Cu ; G ; 15 ; EIPINHC ; 126 
 723 ; Монета. Сиракузы. Афина/дельфин. М-0,88гр ; 3 в до н.э. ;  ; Cu ; G ; 26 ; EIPINHC ; 228 
 724 ; Монета. Лидия Сарды. Аполлон/дубина. М-3,46гр ; 133-100 гг до н.э. ;  ; Cu ; VG ; 22 ; cool55 ; 408 
 725 ; Гемиобол. Мизия, Кизик. Лев/кабан. М-0,34гр ; 5 в до н.э. ;  ; Ag ; VG ; 24 ; pretorianets72 ; 1134 
 726 ; Монета. Иония, Эфес. Пчела/олень. М-1,17гр ; 3 в до н.э. ;  ; Cu ; G ; 24 ; castle ; 318 
 727 ; Драхма. Индия, западные Каштрапы. М-2,00гр ; 2-4 вв ;  ; Ag ; F+ ; 71 ; trio ; 411 
 728 ; Диобол. Киликия Нагид. Афродита/Дионис. М-0,70гр ; 429-380 гг до н.э. ;  ; Ag ; VF- ; 17 ; warface ; 1134 
 729 ; Монета. Троада. Афина/Корабль. М-1,42гр ; 3 в до н.э. ;  ; Cu ; VG ; 22 ; zczc4 ; 556 
 730 ; Монета. Древняя Индия. М-2,27гр ;  ;  ; Ag ; F-VF ; 19 ; maymuse ; 524 
 731 ; Драхма. Индия, Гадхая. М-4,12гр ; 4-6 вв ;  ; Ag ; VF- ; 38 ; trio ; 587 
 732 ; Солид. Рига, Сигизмунд III. М-1,13гр ; 1609 ;  ; Ag ; F ; 64 ; 1879 ; 1003 
 733 ; Солид. Рига, Сигизмунд III. М-0,80гр ; 1597 ;  ; Ag ; VG ; 29 ; vl999rg ; 680 
 734 ; 3 гроша. Польша. Сигизмунд III ; 1593 ;  ; Ag ; VF-XF ; 77 ; Grey883 ; 4065 
 735 ; 6 грошей. Польша, Сигизмунд III. М-4,02гр ; 1644 ;  ; Ag ; F+ ; 27 ; von_Schwarz ; 429 
 736 ; 1/24 талера. Саксония. М-2,20гр ; 1629 ;  ; Ag ; F-VF ; 107 ; Grey883 ; 2244 
 737 ; 3 гроша. Польша, Сигизмунд III. М-2,32гр ; 1598 ;  ; Ag ; VF- ; 36 ; Гордиан ; 1700 
 738 ; 3 гроша. Польша, Сигизмунд III. М-1,93гр ; 162? ;  ; Ag ; F+ ; 21 ; aziya11 ; 238 
 739 ; Шиллинг. Ревель. М-0,97гр ; 1538 ;  ; Ag ; F+ ; 49 ; vl999rg ; 718 
 740 ; Трояк. Польша, Зигмунд Август. Отверстие. М-2,83гр ; 1564 ;  ; Ag ; F+ ; 35 ; Гордиан ; 567 
