 4861 ; Бона иностранная. Германия. 100 марок ; 1922 ;  ;  ;  ; 25 ; Northman ; 419 
 839 ; Лот монет России (13шт): 2 копейки ; 1876-1916 ;  ; Cu ; F-/VF- ; 43 ; vlr ; 510 
 840 ; Лот монет России: денга и 1 коп (9шт) ; 1734-1843 ;  ; Cu ; VG/G ; 32 ; Хабаровск ; 153 
 841 ; Лот монет России: 1 коп, денга, полушка (10шт) ; 1735-1911 ;  ; Cu ; F/G ; 33 ; Хабаровск ; 102 
 842 ; Лот монет России: денга и 1 коп (7шт) ; 1753-1761 ;  ; Cu ; F/VG ; 16 ; vituzik ; 225 
 843 ; Лот монет России: 1 коп (5шт) ; 1798-1800 ;  ; Cu ; F/VG ; 30 ; o.k. ; 340 
 844 ; Лот монет России: 1 коп (6шт) ; 1800-1875 ;  ; Cu ; F+/VG ; 33 ; kop ; 480 
 845 ; Лот монет России (9шт): 1 копейка ; 1869-1916 ;  ; Cu ; F/VF ; 23 ; Dimitriy ; 255 
 846 ; Лот монет России: 1 коп, полушка (6шт) ; 18 век, 1864 ;  ; Cu ; F+/G ; 37 ; Bolt ; 1000 
 847 ; Лот монет России: денга и денежка (6шт) ; 18 век, 1748-1863 ;  ; Cu ; F+/VG ; 16 ; sonegr ; 719 
 877 ; Танга ; 1402-1427 ; Великое Княжество Рязанское. Федор Олегович ; Ag ; VF- ; 26 ; aziya11 ; 918 
 878 ; Танга ; 1402-1427 ; Великое Княжество Рязанское. Федор Олегович ; Ag ; VF- ; 28 ; svenord ; 895 
 879 ; Денга. Деформация, трещина ; 1420-1478 ; Великий Новгород ; Ag ; F+ ; 27 ; kucz.79 ; 1500 
 880 ; Денга. Василий Дмитриевич ; 1389-1425 ;  ; Ag ; F-VF ; 52 ; monos72 ; 4850 
 881 ; Денга. Удельное кн-во Ярославское. Князь Василий Иванович. Обломана ; ?-1436 ;  ; Ag ; F-VF ; 78 ; oleg61 ; 15351 
 882 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 24 ; sato ; 277 
 883 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 59 ; лист ; 1201 
 884 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 14 ; sato ; 408 
 885 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 20 ; Jauho ; 320 
 757 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; VF- ; 41 ; gav1980 ; 68 
 758 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F-VF ; 12 ; gav1980 ; 90 
 759 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VF- ; 12 ; virtualman ; 102 
 760 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F ; 19 ; dima3575630 ; 254 
 761 ; Полушка ; 1750 ; Орёл 1744 г. ; Cu ; F ; 23 ; gav1980 ; 296 
 762 ; Полушка ; 18 век ;  ; Cu ; VG ; 13 ; Clogg ; 31 
 763 ; Полушка ; 1769 ; ЕМ ; Cu ; F+ ; 37 ; sax ; 234 
 764 ; Полушка (Петров-1,25р) ; 1769 ; КМ "Сибирь" ; Cu ; F-VF ; 62 ; sax ; 1007 
 765 ; Полушка ; 1770 ; ЕМ ; Cu ; F-VF ; 50 ; shknikolay ; 204 
 766 ; 1/4 копейки (Петров-1р, Ильин-1р) ; 1839 ; СМ ; Cu ; VF- ; 40 ; кве ; 1134 
 767 ; 1/4 копейки ; 1842 ; СМ ; Cu ; F-VF ; 14 ; Poiuyt ; 159 
 768 ; 1/4 копейки ; 1844 ; СМ ; Cu ; F-VF ; 11 ; Опятор ; 113 
 769 ; Полушка ; 1857 ; ЕМ ; Cu ; VF+ ; 51 ; maksimus71 ; 1224 
 770 ; Полушка ; 1858 ; ЕМ ; Cu ; VF ; 21 ; маманя ; 418 
 771 ; 1/4 копейки ; 1897 ; СПБ ; Cu ; VF- ; 24 ; indigo-rus ; 521 
 772 ; 1/4 копейки ; 1909 ; СПБ ; Cu ; AU ; 59 ; sax ; 1379 
 773 ; 3 копейки "оккупация" ; 1916J ;  ; Fe ; F+ ; 33 ; imi ; 501 
 774 ; 3 копейки "оккупация" ; 1916A ;  ; Fe ; XF+ ; 31 ; svv ; 2040 
 775 ; 3 копейки. Оккупация ; 1916 ;  ; Fe ; XF ; 55 ; RemTro ; 512 
 776 ; 2 копейки. Оккупация ; 1916 ;  ; Fe ; XF+ ; 74 ; SEVEN ; 1026 
 777 ; 2 копейки "оккупация" ; 1916A ;  ; Fe ; XF+ ; 27 ; joper69 ; 1473 
 778 ; 1 копейка "оккупация" ; 1916A ;  ; Fe ; XF ; 43 ; SEVEN ; 1034 
 779 ; 1 копейка. Оккупация ; 1916 ;  ; Fe ; VF- ; 76 ; jjjoker ; 1045 
 780 ; 2 пара-3 копейки ; 1774 ; Валахия ; Cu ; F ; 54 ; korshun-777 ; 3018 
 781 ; 1 грош ; 1837 ; MW Рус.-Пол. ; Cu ; F- ; 41 ; PolAn ; 581 
 782 ; 10 пенни ; 1865 ; Финляндия ; Cu ; F+ ; 20 ; STANDART ; 155 
 783 ; 10 пенни ; 1866 ; Финляндия ; Cu ; F+ ; 15 ; indigo-rus ; 114 
 784 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF ; 16 ; rvs111 ; 113 
 785 ; 10 пенни ; 1900 ; Финляндия ; Cu ; F-VF ; 8 ; 7485 ; 57 
 786 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF ; 9 ; indigo-rus ; 59 
 787 ; 10 пенни ; 1907 ; Финляндия ; Cu ; VF ; 12 ; zheka_77 ; 114 
 788 ; 10 пенни ; 1908 ; Финляндия ; Cu ; VF ; 9 ; арбат ; 108 
 789 ; 10 пенни ; 1910 ; Финляндия ; Cu ; F-VF ; 6 ; 7485 ; 57 
 790 ; 10 пенни ; 1911 ; Финляндия ; Cu ; F-VF ; 8 ; 7485 ; 57 
 791 ; 10 пенни ; 1914 ; Финляндия ; Cu ; VF ; 9 ; first ; 59 
 792 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF- ; 6 ; 7485 ; 57 
 793 ; 5 пенни ; 1866 ; Финляндия ; Cu ; VF ; 21 ; o.k. ; 239 
 794 ; 5 пенни ; 1867 ; Финляндия ; Cu ; F ; 9 ; струна5 ; 57 
 795 ; 5 пенни ; 1897 ; Финляндия ; Cu ; VF ; 12 ; yurrgen ; 80 
 796 ; 5 пенни ; 1898 ; Финляндия ; Cu ; VF- ; 22 ; STANDART ; 81 
 797 ; 5 пенни ; 1899 ; Финляндия ; Cu ; VF ; 6 ; rvs111 ; 34 
 798 ; 5 пенни ; 1901 ; Финляндия ; Cu ; VF+ ; 11 ; yurrgen ; 92 
 799 ; 5 пенни ; 1905 ; Финляндия ; Cu ; VF ; 9 ; yurrgen ; 35 
 800 ; 5 пенни ; 1906 ; Финляндия ; Cu ; VF ; 11 ; yurrgen ; 37 
 801 ; 5 пенни ; 1907 ; Финляндия ; Cu ; VF+ ; 15 ; yurrgen ; 53 
 802 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 11 ; rvs111 ; 57 
 803 ; 5 пенни ; 1911 ; Финляндия ; Cu ; VF+ ; 12 ; yurrgen ; 57 
 804 ; 5 пенни ; 1912 ; Финляндия ; Cu ; VF+ ; 19 ; zheka_77 ; 138 
 805 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF-XF ; 14 ; ipax ; 66 
 806 ; 5 пенни ; 1914 ; Финляндия ; Cu ; XF- ; 7 ; rvs111 ; 34 
 707 ; Денга ; 1767 ; ЕМ ; Cu ; VG ; 21 ; Хабаровск ; 35 
 708 ; Денга ; 1768 ; КМ "Сибирь" ; Cu ; F-VF ; 28 ; WOLK ; 164 
 709 ; Денга ; 1770 ; КМ "Сибирь" ; Cu ; F-VF ; 59 ; Johnny Walker ; 676 
 710 ; Денга ; 1772 ; КМ "Сибирь" ; Cu ; VF- ; 50 ; ОМВ ; 531 
 711 ; Денга (Петров-1р, Ильин-1р) ; 1783 ; КМ ; Cu ; VF- ; 42 ; $$$ ; 1125 
 712 ; Денга ; 1793 ; ЕМ ; Cu ; VG ; 12 ; alex995 ; 94 
 713 ; Денга ; 1795 ; ЕМ ; Cu ; F-VF ; 15 ; mac. ; 225 
 714 ; Денга ; 1795 ; ЕМ ; Cu ; VG ; 22 ; mac. ; 164 
 715 ; Деньга ; 1797 ; ЕМ ; Cu ; F-VF/F ; 37 ; Ритм ; 368 
 716 ; Деньга ; 1798 ; ЕМ ; Cu ; F+ ; 72 ; ask ; 840 
 717 ; Деньга. (Петров-1р, Ильин-3р) ; 1798 ; КМ ; Cu ; VF ; 67 ; 12+1 ; 5202 
 718 ; Деньга ; 1819 ; ЕМ НМ ; Cu ; VF+ ; 28 ; Хабаровск ; 331 
 719 ; Деньга ; 1828 ; ЕМ ИК ; Cu ; F ; 12 ; AIK60 ; 233 
 720 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; F+ ; 15 ; xxxaaaxxx ; 50 
 721 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; VG ; 25 ; АлВик ; 72 
 722 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; VG ; 15 ; xxxaaaxxx ; 30 
 723 ; 1/2 копейки ; 1840 ; СМ ; Cu ; F-VF ; 11 ; Пухлик1971 ; 102 
 724 ; 1/2 копейки. Аверс-реверс 20 градусов ; 1841 ; СПМ ; Cu ; VF- ; 15 ; barbos ; 200 
 725 ; 1/2 копейки ; 1842 ; ЕМ ; Cu ; F-VF ; 15 ; RVS ; 120 
 726 ; 1/2 копейки ; 1842 ; СПМ ; Cu ; F-VF ; 35 ; ZET ; 331 
 727 ; 1/2 копейки ; 1842 ; СПМ ; Cu ; VG ; 14 ; Clogg ; 31 
 728 ; 1/2 копейки ; 1842 ; СМ ; Cu ; VF- ; 40 ; Andrei2007 ; 170 
 729 ; 1/2 копейки ; 1843 ; ЕМ ; Cu ; VG ; 22 ; ASDC ; 40 
 730 ; 1/2 копейки ; 1843 ; СМ ; Cu ; F-VF ; 22 ; Poiuyt ; 79 
 731 ; Денежка ; 1854 ; ЕМ ; Cu ; VF- ; 14 ; fillin ; 266 
 732 ; Денежка ; 1855 ; ЕМ ; Cu ; F-VF ; 18 ; max96 ; 225 
 733 ; Денежка ; 1856 ; ВМ ; Cu ; VF- ; 35 ; SSK ; 2333 
 734 ; Денежка ; 1858 ; ЕМ ; Cu ; VF- ; 26 ; o.k. ; 114 
 735 ; Денежка ; 1859 ; ВМ ; Cu ; F-VF ; 12 ; double ; 1020 
 736 ; 1/2 копейки ; 1894 ; СПБ ; Cu ; VF+ ; 63 ; sdv75-2010 ; 2650 
 737 ; 1/2 копейки ; 1896 ; СПБ ; Cu ; VF+ ; 32 ; sdv75-2010 ; 567 
 738 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; XF ; 14 ; Nik74 ; 126 
 739 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; VF+ ; 11 ; Пухлик1971 ; 126 
 740 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; VF-XF ; 26 ; ZAA_44 ; 179 
 741 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; VF ; 2 ; ZAA_44 ; 114 
 742 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 15 ; шмель ; 201 
 743 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; VF-XF ; 11 ; ZAA_44 ; 124 
 744 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; AU ; 41 ; шмель ; 317 
 745 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; VF+ ; 13 ; imi ; 75 
 746 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; VF ; 8 ; o.k. ; 114 
 747 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; XF ; 12 ; Serg51 ; 155 
 748 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; XF ; 52 ; mvv ; 250 
 749 ; 1/2 копейки. Деформация ; 1914 ; СПБ ; Cu ; F-VF ; 11 ; bvm1504 ; 40 
 750 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; VG ; 13 ; bvm1504 ; 57 
 751 ; 1/2 копейки ; 1915 ;  ; Cu ; VF ; 16 ; o.k. ; 161 
 752 ; Полушка ; 1719 ; НД ; Cu ; F+ ; 11 ; virtualman ; 227 
 753 ; Полушка ; 1719 ;  ; Cu ; F+ ; 9 ; barbos ; 147 
 754 ; Полушка ; 1730 ; Орёл 1730 г. ; Cu ; F+ ; 24 ; ЕгорСГор ; 510 
 755 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; F+ ; 10 ; Dollarzz ; 34 
 756 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; F+ ; 14 ; gav1980 ; 104 
 657 ; Копейка ; 1846 ; СМ ; Cu ; VG ; 23 ; Indys ; 34 
 658 ; Копейка ; 1852 ; ЕМ ; Cu ; F+ ; 38 ; rvs111 ; 102 
 659 ; Копейка ; 1858 ; ЕМ ; Cu ; F+ ; 17 ; indigo-rus ; 124 
 660 ; Копейка ; 1859 ; ВМ ; Cu ; VF ; 18 ; double ; 1734 
 661 ; Копейка ; 1860 ; ВМ ; Cu ; VF ; 90 ; чиж ; 1927 
 662 ; Копейка ; 1861 ; ЕМ ; Cu ; F-VF ; 12 ; 2019 ; 124 
 663 ; Копейка ; 1862 ; ЕМ ; Cu ; F+ ; 16 ; indigo-rus ; 139 
 664 ; Копейка ; 1865 ; ЕМ ; Cu ; VF+ ; 31 ; max96 ; 1587 
 665 ; Копейка ; 1869 ; ЕМ ; Cu ; VF ; 31 ; SSK ; 579 
 666 ; Копейка ; 1899 ; СПБ ; Cu ; VF- ; 9 ; ZAA_44 ; 46 
 667 ; Копейка ; 1899 ; СПБ ; Cu ; VF ; 10 ; fedor880v ; 31 
 668 ; Копейка ; 1901 ; СПБ ; Cu ; VF ; 8 ; tanker1975 ; 26 
 669 ; Копейка ; 1901 ; СПБ ; Cu ; VF- ; 17 ; sergfokin ; 26 
 670 ; Копейка ; 1904 ; СПБ ; Cu ; VF ; 7 ; sergfokin ; 26 
 671 ; Копейка ; 1908 ; СПБ ; Cu ; VF- ; 18 ; ARhimed ; 173 
 672 ; Копейка ; 1910 ; СПБ ; Cu ; VG ; 7 ; .gk ; 16 
 673 ; Копейка ; 1911 ; СПБ ; Cu ; VF ; 15 ; mvv ; 42 
 674 ; Копейка ; 1912 ; СПБ ; Cu ; F+ ; 13 ; Володя ; 22 
 675 ; Копейка ; 1912 ; СПБ ; Cu ; VF ; 7 ; igorpuzir ; 45 
 676 ; Копейка ; 1913 ; СПБ ; Cu ; VF+ ; 20 ; шмель ; 83 
 677 ; Копейка ; 1914 ; СПБ ; Cu ; XF- ; 13 ; sax ; 62 
 678 ; Копейка ; 1914 ; СПБ ; Cu ; VF ; 9 ; .gk ; 102 
 679 ; Копейка ; 1914 ; СПБ ; Cu ; F+ ; 12 ; Indys ; 21 
 680 ; Копейка ; 1914 ; СПБ ; Cu ; VF- ; 13 ; lelix ; 46 
 681 ; Копейка ; 1914 ; СПБ ; Cu ; F+ ; 13 ; o.k. ; 22 
 682 ; Копейка ; 1915 ;  ; Cu ; VF+ ; 24 ; imi ; 93 
 683 ; Денга ; 1730 ;  ; Cu ; F-VF ; 29 ; SEVEN ; 529 
 684 ; Денга ; 1731 ;  ; Cu ; F ; 12 ; Alekdav ; 91 
 685 ; Денга ; 1735 ;  ; Cu ; F-VF ; 17 ; $$$ ; 900 
 686 ; Денга ; 1735 ;  ; Cu ; F+ ; 11 ; Alekdav ; 137 
 687 ; Денга ; 1736 ;  ; Cu ; F+ ; 9 ; rvs111 ; 60 
 688 ; Денга ; 1737 ;  ; Cu ; F ; 8 ; xxxaaaxxx ; 60 
 689 ; Денга ; 1738 ;  ; Cu ; VF-XF ; 8 ; poushkine ; 192 
 690 ; Денга ; 1738 ;  ; Cu ; F ; 8 ; kop ; 61 
 691 ; Денга ; 1739 ;  ; Cu ; F-VF ; 9 ; .gk ; 31 
 692 ; Денга ; 1743 ;  ; Cu ; F+ ; 11 ; gav1980 ; 46 
 693 ; Денга ; 1747 ;  ; Cu ; F+ ; 15 ; corr ; 35 
 694 ; Денга ; 1748 ;  ; Cu ; VF- ; 13 ; poushkine ; 104 
 695 ; Денга ; 1748 ;  ; Cu ; F ; 10 ; krot44 ; 40 
 696 ; Денга ; 1748 ;  ; Cu ; F ; 7 ; Statuetka ; 20 
 697 ; Денга ; 1748 ;  ; Cu ; F-VF ; 26 ; igorpuzir ; 51 
 698 ; Денга ; 1749 ;  ; Cu ; VF ; 10 ; poushkine ; 102 
 699 ; Денга ; 1749 ;  ; Cu ; F+ ; 9 ; corr ; 32 
 700 ; Денга ; 1750 ;  ; Cu ; VF+ ; 20 ; zheka_77 ; 114 
 701 ; Денга ; 1750 ;  ; Cu ; F ; 9 ; Хабаровск ; 31 
 702 ; Денга ; 1750 ;  ; Cu ; F+ ; 11 ; Хабаровск ; 29 
 703 ; Денга ; 1750 ;  ; Cu ; VG ; 8 ; Dollarzz ; 57 
 704 ; Денга ; 1751 ;  ; Cu ; VF- ; 14 ; gpaapg ; 126 
 705 ; Денга ; 1753 ;  ; Cu ; F+ ; 7 ; o.k. ; 47 
 706 ; Денга ; 1766 ; ЕМ ; Cu ; F+ ; 20 ; Урса ; 145 
 607 ; 2 копейки ; 1909 ; СПБ ; Cu ; VF+ ; 21 ; SSK ; 227 
 608 ; 2 копейки ; 1911 ; СПБ ; Cu ; VF ; 16 ; SSK ; 77 
 609 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 14 ; sax ; 73 
 610 ; 2 копейки ; 1914 ; СПБ ; Cu ; F-VF ; 10 ; .gk ; 38 
 611 ; 2 копейки ; 1914 ; СПБ ; Cu ; F-VF ; 9 ; .gk ; 38 
 612 ; 2 копейки ; 1914 ; СПБ ; Cu ; F+ ; 7 ; .gk ; 21 
 613 ; 2 копейки ; 1914 ; СПБ ; Cu ; F ; 9 ; .gk ; 26 
 614 ; 2 копейки ; 1915 ;  ; Cu ; XF- ; 30 ; Nik74 ; 124 
 615 ; 2 копейки ; 1915 ;  ; Cu ; F ; 7 ; .gk ; 36 
 616 ; 2 копейки ; 1915 ;  ; Cu ; VF- ; 15 ; imi ; 54 
 617 ; 2 копейки ; 1915 ;  ; Cu ; F+ ; 22 ; Indys ; 31 
 618 ; 2 копейки ; 1915 ;  ; Cu ; VF+ ; 27 ; mvv ; 84 
 619 ; 2 копейки ; 1916 ;  ; Cu ; F+ ; 9 ; indigo-rus ; 36 
 620 ; Копейка ; 1705 ; МД ; Cu ; F+ ; 39 ; Ник 2 ; 3366 
 621 ; Копейка ; 1712 ; МД ; Cu ; F+ ; 41 ; electra ; 2040 
 622 ; Копейка ; 1712 ; ·БК· ; Cu ; VG ; 21 ; Хабаровск ; 510 
 623 ; копейка ; 1717 ;  ; Cu ; F ; 47 ; Дурындин ; 1517 
 624 ; Копейка ; 1757 ;  ; Cu ; F+ ; 52 ; MDV ; 300 
 625 ; Копейка ; 1758 ;  ; Cu ; F+ ; 8 ; Alekdav ; 31 
 626 ; Копейка ; 1759 ;  ; Cu ; F+ ; 33 ; Dusik ; 119 
 627 ; Копейка ; 1760 ;  ; Cu ; F ; 10 ; barbos ; 31 
 628 ; Копейка ; 1771 ; КМ "Сибирь" ; Cu ; F+ ; 24 ; krot44 ; 200 
 629 ; Копейка ; 1774 ; КМ "Сибирь" ; Cu ; F-VF ; 44 ; Johnny Walker ; 1125 
 630 ; Копейка ; 1776 ; КМ "Сибирь" ; Cu ; F-VF ; 64 ; Johnny Walker ; 1134 
 631 ; Копейка ; 1777 ; КМ "Сибирь" ; Cu ; VF- ; 47 ; sergfokin ; 1122 
 632 ; Копейка ; 1789 ; ЕМ ; Cu ; F-VF ; 19 ; barbos ; 230 
 633 ; Копейка, Спилена часть монеты ; 1790 ; ЕМ ; Cu ; G ; 7 ; alex995 ; 23 
 634 ; Копейка ; 1795 ; ЕМ ; Cu ; F ; 10 ; sedoy66 ; 204 
 635 ; Копейка ; 1798 ; ЕМ ; Cu ; VF-XF ; 13 ; sax ; 567 
 636 ; Копейка ; 1799 ; ЕМ ; Cu ; F ; 20 ; kost ; 46 
 637 ; Копейка ; 1801 ; ЕМ ; Cu ; F-VF ; 18 ; poushkine ; 116 
 638 ; Копейка ; 1818 ; ЕМ НМ ; Cu ; F ; 11 ; sedoy66 ; 31 
 639 ; Копейка ; 1818 ; КМ ДБ ; Cu ; F-VF ; 58 ; AIK60 ; 255 
 640 ; Копейка ; 1819 ; ЕМ НМ ; Cu ; VF ; 10 ; max96 ; 238 
 641 ; Копейка ; 1822 ; КМ АМ ; Cu ; VF- ; 26 ; max96 ; 465 
 642 ; Копейка ; 1829 ; ЕМ ИК ; Cu ; F ; 25 ; dima3575630 ; 57 
 643 ; Копейка ; 1831 ; СМ ; Cu ; F-VF ; 28 ; SSK ; 255 
 644 ; Копейка ; 1832 ; ЕМ ФХ ; Cu ; VF-XF ; 17 ; palas ; 1734 
 645 ; Копейка ; 1839 ; СМ ; Cu ; F ; 35 ; MDV ; 819 
 646 ; Копейка ; 1840 ; ЕМ ; Cu ; F+ ; 30 ; jjjoker ; 104 
 647 ; Копейка ; 1840 ; ЕМ ; Cu ; F ; 7 ; skifbgtu ; 36 
 648 ; Копейка ; 1840 ; СМ ; Cu ; F-VF ; 11 ; sedoy66 ; 79 
 649 ; Копейка ; 1842 ; ЕМ ; Cu ; VF- ; 11 ; RVS ; 57 
 650 ; Копейка ; 1842 ; СМ ; Cu ; F+ ; 7 ; Statuetka ; 26 
 651 ; Копейка ; 1843 ; ЕМ ; Cu ; VF ; 12 ; byrozka ; 45 
 652 ; Копейка ; 1843 ; ЕМ ; Cu ; F ; 7 ; kost ; 26 
 653 ; Копейка ; 1843 ; ЕМ ; Cu ; F ; 7 ; kost ; 28 
 654 ; Копейка ; 1843 ; СМ ; Cu ; F-VF ; 9 ; t_v_v ; 28 
 655 ; Копейка ; 1844 ; СМ ; Cu ; F+ ; 23 ; SSK ; 261 
 656 ; Копейка ; 1845 ; СМ ; Cu ; VF- ; 26 ; ipax ; 211 
 557 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VF+ ; 13 ; Johnny Walker ; 157 
 558 ; 2 копейки ; 1812 ; КМ АМ ; Cu ; VF- ; 42 ; DVA ; 349 
 559 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; VF+ ; 22 ; Alex77 ; 261 
 560 ; 2 копейки ; 1812 ; ИМ ПС ; Cu ; VF+ ; 13 ; Johnny Walker ; 420 
 561 ; 2 копейки ; 1812 ; ИМ ПС ; Cu ; VF ; 24 ; AIK60 ; 148 
 562 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; VF ; 5 ; rvs111 ; 55 
 563 ; 2 копейки ; 1814 ; ЕМ НМ ; Cu ; VF+ ; 14 ; 12+1 ; 162 
 564 ; 2 копейки ; 1815 ; ЕМ НМ ; Cu ; F-VF ; 4 ; pac262 ; 57 
 565 ; 2 копейки ; 1816 ; ЕМ НМ ; Cu ; F+ ; 8 ; STANDART ; 43 
 566 ; 2 копейки ; 1817 ; ЕМ НМ ; Cu ; F-VF ; 11 ; rvs111 ; 36 
 567 ; 2 копейки ; 1817 ; КМ АМ ; Cu ; VF+ ; 34 ; SSK ; 306 
 568 ; 2 копейки ; 1819 ; КМ АД ; Cu ; F-VF ; 5 ; hrist ; 68 
 569 ; 2 копейки ; 1821 ; ЕМ НМ ; Cu ; F-VF ; 5 ; RemTro ; 53 
 570 ; 2 копейки ; 1824 ; ЕМ ПГ ; Cu ; F-VF ; 5 ; pac262 ; 57 
 571 ; 2 копейки ; 1826 ; ЕМ ИК ; Cu ; F-VF ; 25 ; sergfokin ; 250 
 572 ; 2 копейки ; 1828 ; КМ АМ ; Cu ; VF ; 57 ; Smymric ; 322 
 573 ; 2 копейки ; 1830 ; КМ АМ ; Cu ; VF ; 34 ; ARhimed ; 1141 
 574 ; 2 копейки ; 19 век ;  ; Cu ; VF- ; 73 ; 439 ; 243 
 575 ; 2 копейки ; 1832 ; СМ ; Cu ; VG ; 14 ; imi ; 169 
 576 ; 2 копейки (Ильин-2р) ; 1833 ; СМ ; Cu ; VG ; 36 ; F111A ; 466 
 577 ; 2 копейки ; 1838 ; ЕМ НА ; Cu ; F ; 17 ; Шурипок ; 159 
 578 ; 2 копейки ; 1838 ; СМ ; Cu ; F-VF ; 32 ; SSK ; 400 
 579 ; 2 копейки ; 1839 ; СМ ; Cu ; F ; 45 ; Пухлик1971 ; 348 
 580 ; 2 копейки ; 1839 ; СМ ; Cu ; VG ; 28 ; Пухлик1971 ; 223 
 581 ; 2 копейки ; 1840 ; ЕМ ; Cu ; VF+ ; 30 ; floyd40 ; 578 
 582 ; 2 копейки ; 1840 ; ЕМ ; Cu ; VF+/F+ ; 17 ; mishanya ; 340 
 583 ; 2 копейки ; 1840 ; ЕМ ; Cu ; F-VF ; 12 ; hrist ; 133 
 584 ; 2 копейки ; 1840 ; СПМ ; Cu ; VF+ ; 41 ; кве ; 509 
 585 ; 2 копейки ; 1843 ; ЕМ ; Cu ; F ; 49 ; Ритм ; 255 
 586 ; 2 копейки ; 1844 ; ЕМ ; Cu ; F ; 9 ; alex995 ; 90 
 587 ; 2 копейки ; 1856 ; ЕМ ; Cu ; F-VF ; 23 ; corr ; 204 
 588 ; 2 копейки ; 1859 ; ВМ ; Cu ; F-VF ; 46 ; kucz.79 ; 2550 
 589 ; 2 копейки ; 1859 ; ЕМ ; Cu ; VF+ ; 50 ; max96 ; 1245 
 590 ; 2 копейки ; 1860 ; ЕМ ; Cu ; VF+ ; 23 ; Trien ; 743 
 591 ; 2 копейки ; 1861 ; ЕМ ; Cu ; F-VF ; 10 ; corr ; 179 
 592 ; 2 копейки ; 1862 ; ЕМ ; Cu ; F+ ; 15 ; pvg111 ; 179 
 593 ; 2 копейки ; 1863 ; ЕМ ; Cu ; VF- ; 12 ; pvg111 ; 227 
 594 ; 2 копейки ; 1864 ; ЕМ ; Cu ; F ; 13 ; 2019 ; 123 
 595 ; 2 копейки ; 1865 ; ЕМ ; Cu ; F-VF ; 14 ; corr ; 174 
 596 ; 2 копейки ; 1866 ; ЕМ ; Cu ; VF ; 31 ; струна5 ; 456 
 597 ; 2 копейки ; 1869 ; ЕМ ; Cu ; F ; 16 ; imi ; 91 
 598 ; 2 копейки ; 1874 ; ЕМ ; Cu ; F-VF ; 28 ; SSK ; 499 
 599 ; 2 копейки ; 1875 ; ЕМ ; Cu ; VF+ ; 58 ; sdv75-2010 ; 862 
 600 ; 2 копейки ; 1896 ; СПБ ; Cu ; VG ; 4 ; Clogg ; 6 
 601 ; 2 копейки ; 1898 ; СПБ ; Cu ; F ; 17 ; igorpuzir ; 75 
 602 ; 2 копейки ; 1901 ; СПБ ; Cu ; F ; 8 ; .gk ; 24 
 603 ; 2 копейки ; 1902 ; СПБ ; Cu ; F ; 24 ; Iskatel ; 157 
 604 ; 2 копейки ; 1903 ; СПБ ; Cu ; VF- ; 12 ; imi ; 79 
 605 ; 2 копейки ; 1905 ; СПБ ; Cu ; F-VF ; 8 ; indigo-rus ; 57 
 606 ; 2 копейки ; 1908 ; СПБ ; Cu ; F-VF ; 14 ; indigo-rus ; 68 
 507 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 33 ; SEVEN ; 1224 
 508 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 9 ; Dusik ; 47 
 509 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; VF ; 43 ; кs ; 463 
