 5850 ; Бона иностранная. Швеция ; 1990 ;  ;  ;  ; 57 ; я8844 ; 297 
 631 ; 2 копейки ; 1914 ; СПБ ; Cu ; XF+ ; 37 ; boris64 ; 196 
 632 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 13 ; Ermak ; 81 
 633 ; 2 копейки ; 1914 ; СПБ ; Cu ; F+ ; 26 ; апосум ; 41 
 634 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 21 ; Roman1976 ; 84 
 635 ; 2 копейки ; 1915 ;  ; Cu ; XF+ ; 13 ; boris64 ; 122 
 636 ; 2 копейки ; 1915 ;  ; Cu ; VF-XF ; 26 ; Ermak ; 72 
 637 ; 2 копейки ; 1916 ;  ; Cu ; VF+ ; 9 ; Horta ; 153 
 638 ; Копейка ; 1710 ; МД ; Cu ; F+ ; 27 ; Baikal ; 796 
 639 ; Копейка (Ильин-4р) ; 1711 ; МД ; Cu ; F ; 24 ; TOKEN_MEN ; 1785 
 640 ; Копейка ; 1713 ; М Д ; Cu ; F+ ; 50 ; Baikal ; 775 
 641 ; Копейка ; 1713 ; М Д ; Cu ; F ; 31 ; Baikal ; 579 
 642 ; Копейка ; 1713 ;  ; Cu ; F-VF ; 35 ; ilgamax ; 589 
 643 ; Копейка ; 1728 ;  ; Cu ; F- ; 74 ; zigzag ; 3500 
 644 ; Копейка.Брак чеканки ; 1758 ;  ; Cu ; F-VF ; 19 ; Гриша ; 321 
 645 ; Копейка ; 1759 ;  ; Cu ; VG ; 18 ; akula ; 45 
 646 ; Копейка ; 1769 ; КМ "Сибирь" ; Cu ; F+ ; 9 ; byrozka ; 266 
 647 ; Копейка ; 1771 ; КМ "Сибирь" ; Cu ; F+ ; 25 ; byrozka ; 306 
 648 ; Копейка ; 1775 ; КМ "Сибирь" ; Cu ; F+ ; 13 ; soms ; 510 
 649 ; Копейка ; 1776 ; КМ "Сибирь" ; Cu ; F ; 32 ; Хаа ; 580 
 650 ; Копейка ; 1778 ; КМ "Сибирь" ; Cu ; F+ ; 50 ; byrozka ; 347 
 651 ; Копейка ; 1795 ; ЕМ ; Cu ; F+/F- ; 21 ; Andr89 ; 602 
 652 ; Копейка ; 1800 ; ЕМ ; Cu ; F+ ; 9 ; akula ; 71 
 653 ; Копейка ; 1801 ; ЕМ ; Cu ; F+ ; 5 ; acad ; 133 
 654 ; Копейка ; 1801 ; ЕМ ; Cu ; VF ; 27 ; dima-sml ; 238 
 555 ; 3 копейки ; 1915 ;  ; Cu ; XF ; 39 ; kalash79 ; 159 
 556 ; 3 копейки ; 1916 ;  ; Cu ; VF-XF ; 16 ; Horta ; 176 
 557 ; 2 копейки ; 18 век ;  ; Cu ; VG ; 13 ; say ; 57 
 558 ; 2 копейки.Дефект чеканки ; 175? ;  ; Cu ; F+ ; 17 ; мумизман ; 906 
 559 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; VF ; 23 ; гоша334 ; 101 
 560 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 13 ; rirosrob ; 181 
 561 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 18 ; natalka0909 ; 126 
 562 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; F+ ; 15 ; byrozka ; 57 
 563 ; 2 копейки ; 1757 ; Номинал под гербом ; Cu ; VF- ; 23 ; ВЯЗЪ ; 136 
 564 ; 2 копейки ; 1757 ; Гурт надп. Екатер. ; Cu ; F+ ; 27 ; mass ; 587 
 565 ; 2 копейки ; 1758 ;  ; Cu ; F-VF ; 29 ; Василевс ; 135 
 566 ; 2 копейки ; 1758 ;  ; Cu ; VF- ; 28 ; Ronald ; 405 
 567 ; 2 копейки ; 1758 ; Гурт надп. Екатер. ; Cu ; F-VF ; 25 ; ИГОРЬ 22 ; 95 
 568 ; 2 копейки ; 1760 ;  ; Cu ; VG ; 18 ; mass ; 1360 
 569 ; 2 копейки ; 1761 ;  ; Cu ; VF- ; 22 ; bugor ; 128 
 570 ; 2 копейки ; 17?9 ;  ; Cu ; F+ ; 20 ; byrozka ; 257 
 571 ; 2 копейки ; 1763 ; ММ ; Cu ; F-VF ; 32 ; soms ; 129 
 572 ; 2 копейки ; 1763 ; СПМ ; Cu ; F-VF ; 21 ; За державу обидно ; 68 
 573 ; 2 копейки ; 1765 ; ММ ; Cu ; VF- ; 16 ; 121974 ; 159 
 574 ; 2 копейки ; 1765 ; ММ ; Cu ; F+ ; 28 ; TOKEN_MEN ; 619 
 575 ; 2 копейки ; 1765 ; ММ ; Cu ; VF ; 21 ; sahakala ; 224 
 576 ; 2 копейки ; 1766 ; ММ ; Cu ; VF ; 26 ; soms ; 138 
 577 ; 2 копейки ; 1768 ; КМ "Сибирь" ; Cu ; VF- ; 41 ; taa ; 1326 
 578 ; 2 копейки ; 1778 ; ЕМ ; Cu ; VF- ; 35 ; арбат ; 607 
 579 ; 2 копейки ; 1788 ; ММ ; Cu ; VF- ; 44 ; TOKEN_MEN ; 600 
 580 ; 2 копейки ; 1797 ;  ; Cu ; F ; 47 ; RVS ; 3194 
 581 ; 2 копейки ; 1797 ; ЕМ ; Cu ; F-VF ; 16 ; Володя ; 306 
 582 ; 2 копейки ; 1798 ; КМ ; Cu ; F+ ; 20 ; dima001 ; 333 
 583 ; 2 копейки ; 1800 ; ЕМ ; Cu ; F-VF ; 28 ; dima-sml ; 243 
 584 ; 2 копейки ; 1800 ; ЕМ ; Cu ; VF-XF ; 23 ; byrozka ; 385 
 585 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF+ ; 15 ; byrozka ; 340 
 586 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 25 ; byrozka ; 276 
 587 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF- ; 35 ; dima-sml ; 266 
 588 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF- ; 17 ; Hleborezka ; 178 
 589 ; 2 копейки ; 1801 ; КМ ; Cu ; VF ; 43 ; НЭРИ ; 373 
 590 ; 2 копейки ; 1802 ; ЕМ ; Cu ; VF ; 33 ; soms ; 1814 
 591 ; 2 копейки ; 1802 ; ЕМ ; Cu ; VF- ; 36 ; дутик ; 1242 
 592 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF ; 37 ; Trien ; 590 
 593 ; 2 копейки ; 1810 ; КМ ; Cu ; F-VF ; 24 ; MMM371 ; 531 
 594 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; F-VF ; 9 ; Don_kihot77 ; 90 
 595 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; F-VF ; 15 ; 45b00f ; 102 
 596 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF+ ; 26 ; MMM371 ; 134 
 597 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; VG ; 17 ; Don_kihot77 ; 51 
 598 ; 2 копейки ; 1812 ; КМ АМ ; Cu ; F-VF ; 14 ; Володя ; 90 
 599 ; 2 копейки ; 1812 ; ИМ ПС ; Cu ; VF- ; 20 ; MMM371 ; 180 
 600 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; F+ ; 7 ; Володя ; 63 
 601 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; VF ; 18 ; Accord628 ; 124 
 602 ; 2 копейки ; 1815 ; ЕМ НМ ; Cu ; F-VF ; 21 ; rirosrob ; 101 
 603 ; 2 копейки ; 1819 ; ЕМ НМ ; Cu ; F ; 21 ; MMM371 ; 40 
 604 ; 2 копейки ; 1819 ; КМ АД ; Cu ; F-VF ; 43 ; Accord628 ; 136 
 505 ; 5 копеек ; 1790 ; АМ ; Cu ; F-VF ; 27 ; l1 ; 561 
 506 ; 5 копеек ; 1791 ; АМ ; Cu ; VF- ; 26 ; Xxzx ; 426 
 507 ; 5 копеек ; 1792 ; АМ ; Cu ; VF+ ; 24 ; kgu ; 469 
 508 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF-XF ; 78 ; sahakala ; 509 
 509 ; 5 копеек ; 1793 ; АМ ; Cu ; VF- ; 45 ; andrei158 ; 918 
 510 ; 5 копеек ; 1793 ; ЕМ Павл.перечекан ; Cu ; VF- ; 27 ; serg07_67 ; 2550 
 511 ; 5 копеек ; 1794 ; ЕМ ; Cu ; VF+ ; 20 ; Ermak ; 340 
 512 ; 5 копеек ; 1794 ; АМ ; Cu ; VF- ; 19 ; rjkz-68 ; 488 
 513 ; 5 копеек ; 1795 ; ЕМ ; Cu ; VF ; 17 ; Володя ; 294 
 514 ; 5 копеек ; 1802 ; ЕМ ; Cu ; VF- ; 13 ; vatodor ; 2004 
 515 ; 5 копеек ; 1803 ; ЕМ ; Cu ; VF ; 11 ; byrozka ; 1530 
 516 ; 5 копеек ; 1803 ; ЕМ ; Cu ; F-VF ; 16 ; vatodor ; 1377 
 517 ; 5 копеек ; 1804 ; ЕМ ; Cu ; VF ; 11 ; vatodor ; 1530 
 518 ; 5 копеек ; 1804 ; ЕМ ; Cu ; VF- ; 21 ; sokol912 ; 1019 
 519 ; 5 копеек ; 1804 ; ЕМ ; Cu ; F-VF ; 17 ; sokol912 ; 1275 
 520 ; 5 копеек ; 1804 ; ЕМ ; Cu ; VF ; 24 ; прохожий ; 693 
 521 ; 5 копеек (Петров-2,5р, Ильин-2р) ; 1806 ; КМ ; Cu ; F-VF ; 33 ; Хаа ; 4978 
 522 ; 5 копеек ; 1807 ; ЕМ ; Cu ; F-VF ; 15 ; chex88 ; 2040 
 523 ; 5 копеек ; 1831 ; ЕМ ФХ ; Cu ; VF- ; 10 ; Don_kihot77 ; 318 
 524 ; 5 копеек ; 1833 ; ЕМ ФХ ; Cu ; F+ ; 21 ; boroda ; 408 
 525 ; 5 копеек (Ильин-1р) ; 1834 ; СМ ; Cu ; VF- ; 19 ; g.s.g ; 265 
 526 ; 5 копеек ; 1835 ; ЕМ ФХ ; Cu ; F+ ; 15 ; апосум ; 204 
 527 ; 5 копеек ; 1836 ; ЕМ ФХ ; Cu ; F ; 6 ; Хаа ; 128 
 528 ; 5 копеек ; 1836 ; ЕМ ФХ ; Cu ; VF- ; 26 ; olq ; 697 
 529 ; 5 копеек (Петров-2р, Ильин-1р) ; 1839 ; СМ ; Cu ; F-VF ; 36 ; Хаа ; 976 
 530 ; 5 копеек ; 1856 ; ЕМ ; Cu ; VF- ; 43 ; direktor18 ; 2601 
 531 ; 5 копеек ; 1862 ; ЕМ ; Cu ; F+ ; 26 ; Jauho ; 512 
 532 ; 5 копеек ; 1869 ; ЕМ ; Cu ; F+ ; 21 ; апосум ; 159 
 533 ; 5 копеек ; 1869 ; ЕМ ; Cu ; F ; 22 ; Don_kihot77 ; 143 
 534 ; 5 копеек ; 1870 ; ЕМ ; Cu ; VF- ; 14 ; Hleborezka ; 365 
 535 ; 5 копеек ; 1875 ; ЕМ ; Cu ; F ; 18 ; Don_kihot77 ; 143 
 536 ; 5 копеек ; 1875 ; ЕМ ; Cu ; VF ; 25 ; agap ; 344 
 537 ; 5 копеек ; 1876 ; ЕМ ; Cu ; F ; 24 ; Ратамахатта ; 145 
 538 ; 5 копеек ; 1911 ; СПБ ; Cu ; F+ ; 22 ; прохожий ; 206 
 539 ; 5 копеек ; 1911 ; СПБ ; Cu ; VF+ ; 40 ; НЭРИ ; 819 
 540 ; 5 копеек ; 1911 ; СПБ ; Cu ; VF-XF ; 36 ; double ; 1479 
 541 ; 3 копейки ; 1840 ; ЕМ ; Cu ; F ; 17 ; soms ; 245 
 542 ; 3 копейки ; 1840 ; ЕМ ; Cu ; VF- ; 23 ; Володя ; 407 
 543 ; 3 копейки ; 1847 ; СМ ; Cu ; F-VF ; 38 ; RVS ; 1534 
 544 ; 3 копейки ; 1882 ; СПБ ; Cu ; VF- ; 10 ; skavr ; 51 
 545 ; 3 копейки ; 1883 ; СПБ ; Cu ; F+ ; 14 ; апосум ; 89 
 546 ; 3 копейки ; 1899 ; СПБ ; Cu ; F+ ; 17 ; Horta ; 114 
 547 ; 3 копейки ; 1903 ; СПБ ; Cu ; F-VF ; 17 ; skavr ; 73 
 548 ; 3 копейки ; 1908 ; СПБ ; Cu ; F-VF ; 18 ; Don_kihot77 ; 82 
 549 ; 3 копейки ; 1910 ; СПБ ; Cu ; VF- ; 17 ; апосум ; 124 
 550 ; 3 копейки ; 1910 ; СПБ ; Cu ; VF ; 16 ; bv812 ; 136 
 551 ; 3 копейки ; 1911 ; СПБ ; Cu ; VF+ ; 29 ; volkov ; 332 
 552 ; 3 копейки ; 1913 ; СПБ ; Cu ; VF- ; 9 ; Don_kihot77 ; 92 
 553 ; 3 копейки ; 1913 ; СПБ ; Cu ; VF ; 18 ; Gordey72 ; 169 
 554 ; 3 копейки ; 1915 ;  ; Cu ; XF/AU ; 24 ; JanPol ; 516 
 455 ; 10 копеек ; 1838 ; ЕМ НА ; Cu ; VG ; 66 ; lsp25 ; 922 
 456 ; 5 копеек ; 1726 ; МД Хвост узкий ; Cu ; VF- ; 57 ; Хаа ; 2361 
 457 ; 5 копеек ; 1727 ; КД КОПЪAКЬ ; Cu ; F+ ; 16 ; byrozka ; 1500 
 458 ; 5 копеек ; 1758 ;  ; Cu ; VF- ; 23 ; RVS ; 364 
 459 ; 5 копеек ; 1759 ; ММ ; Cu ; F ; 28 ; rirosrob ; 402 
 460 ; 5 копеек ; 1759 ;  ; Cu ; VF ; 59 ; Hada ; 1683 
 461 ; 5 копеек ; 1761 ;  ; Cu ; VF ; 29 ; Володя ; 434 
 462 ; 5 копеек ; 1763 ; ЕМ ; Cu ; F-VF ; 12 ; mass ; 1024 
 463 ; 5 копеек ; 1763 ; ММ ; Cu ; F-VF ; 33 ; Jauho ; 261 
 464 ; 5 копеек ; 1764 ; ЕМ ; Cu ; VF- ; 21 ; апосум ; 259 
 465 ; 5 копеек ; 1764 ; ММ ; Cu ; F ; 20 ; lsp25 ; 318 
 466 ; 5 копеек ; 1764 ; ММ ; Cu ; F+ ; 21 ; chex88 ; 306 
 467 ; 5 копеек ; 1766 ; СМ ; Cu ; VF ; 29 ; TOKEN_MEN ; 6018 
 468 ; 5 копеек ; 1766 ; ММ ; Cu ; VF- ; 26 ; zid200 ; 906 
 469 ; 5 копеек ; 1767 ; ЕМ ; Cu ; VF ; 22 ; byrozka ; 357 
 470 ; 5 копеек ; 1768 ; ЕМ ; Cu ; VF ; 21 ; dmytrylat ; 385 
 471 ; 5 копеек ; 1769 ; ЕМ ; Cu ; VF+ ; 30 ; utjhu ; 786 
 472 ; 5 копеек ; 1770 ; ЕМ ; Cu ; VF+ ; 26 ; Rjn ; 347 
 473 ; 5 копеек ; 1771 ; ЕМ ; Cu ; VF+ ; 27 ; byrozka ; 324 
 474 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF+ ; 18 ; sahakala ; 373 
 475 ; 5 копеек ; 1774 ; ЕМ ; Cu ; VF- ; 22 ; Хаа ; 305 
 476 ; 5 копеек ; 1774 ; КМ "Сибирь" ; Cu ; F+ ; 35 ; byrozka ; 2403 
 477 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF ; 24 ; byrozka ; 362 
 478 ; 5 копеек ; 1777 ; ЕМ ; Cu ; VF+ ; 42 ; byrozka ; 363 
 479 ; 5 копеек ; 1777 ; КМ "Сибирь" ; Cu ; F ; 65 ; Jauho ; 3060 
 480 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF+ ; 44 ; Dozen ; 459 
 481 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF+ ; 26 ; Володя ; 429 
 482 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF- ; 29 ; коваль ; 801 
 483 ; 5 копеек ; 1779 ; ЕМ ; Cu ; F-VF ; 40 ; Dozen ; 1143 
 484 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF+ ; 36 ; Ermak ; 429 
 485 ; 5 копеек ; 1781 ; ЕМ ; Cu ; VF ; 20 ; wolikaz ; 230 
 486 ; 5 копеек ; 1782 ; ЕМ ; Cu ; VF ; 31 ; Володя ; 329 
 487 ; 5 копеек ; 1782 ; КМ ; Cu ; VF+ ; 22 ; Dozen ; 1478 
 488 ; 5 копеек ; 1783 ; ЕМ ; Cu ; VF+ ; 30 ; Игорь П. ; 420 
 489 ; 5 копеек ; 1783 ; КМ ; Cu ; VF- ; 19 ; Dozen ; 1247 
 490 ; 5 копеек ; 1784 ; ЕМ ; Cu ; F-VF ; 16 ; Jauho ; 256 
 491 ; 5 копеек ; 1784 ; КМ ; Cu ; VF+ ; 18 ; Pink Panther ; 1333 
 492 ; 5 копеек ; 1785 ; ЕМ ; Cu ; VF ; 23 ; Dozen ; 329 
 493 ; 5 копеек ; 1785 ; КМ ; Cu ; VF+ ; 11 ; Dozen ; 1530 
 494 ; 5 копеек ; 1786 ; ЕМ ; Cu ; VF ; 24 ; Володя ; 306 
 495 ; 5 копеек ; 1786 ; КМ ; Cu ; VF-XF ; 16 ; dostavka ; 1926 
 496 ; 5 копеек ; 1787 ; ЕМ ; Cu ; F-VF ; 21 ; dmytrylat ; 265 
 497 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF+ ; 26 ; byrozka ; 317 
 498 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF ; 27 ; byrozka ; 332 
 499 ; 5 копеек ; 1788 ; ЕМ ; Cu ; VF+ ; 17 ; Володя ; 306 
 500 ; 5 копеек ; 1788 ; ММ ; Cu ; F-VF ; 19 ; Dozen ; 624 
 501 ; 5 копеек ; 1789 ; ЕМ ; Cu ; VF-XF ; 22 ; Володя ; 663 
 502 ; 5 копеек ; 1789 ; АМ ; Cu ; VF ; 39 ; Володя ; 765 
 503 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF- ; 24 ; byrozka ; 363 
 504 ; 5 копеек ; 1790 ; ЕМ ; Cu ; VF- ; 21 ; taa ; 308 
 405 ; 50 пенни ; 1911 ; L Финляндия ; Ag ; XF- ; 12 ; Don_kihot77 ; 125 
 406 ; 50 пенни ; 1911 ; L Финляндия ; Ag ; VF-XF ; 17 ; Stanislavskiy-89 ; 363 
 407 ; 50 пенни ; 1914 ; S Финляндия ; Ag ; AU ; 21 ; прохожий ; 177 
 408 ; 50 пенни ; 1914 ; S Финляндия ; Ag ; AU ; 9 ; Stanislavskiy-89 ; 168 
 409 ; 50 пенни ; 1914 ; S Финляндия ; Ag ; AU ; 21 ; soms ; 172 
 410 ; 50 пенни ; 1915 ; S Финляндия ; Ag ; AU/XF ; 40 ; }|{ивотное ; 306 
 411 ; 50 пенни ; 1915 ; S Финляндия ; Ag ; VF-XF ; 14 ; soms ; 159 
 412 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 18 ; Accord628 ; 111 
 413 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 10 ; byrozka ; 110 
 414 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 10 ; soms ; 110 
 415 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; VF-XF ; 15 ; khumo ; 132 
 416 ; 50 пенни ; 1916 ; S Финляндия ; Ag ; XF ; 15 ; Don_kihot77 ; 106 
 417 ; 50 пенни. С коронами ; 1917 ; S Финляндия. Корона ; Ag ; AU ; 45 ; urik21121 ; 258 
 418 ; 50 пенни. Без корон ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 60 ; urik21121 ; 263 
 419 ; 50 пенни. Без корон ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 27 ; Don_kihot77 ; 136 
 420 ; 50 пенни ; 1917 ; S Финляндия. Корона ; Ag ; AU ; 18 ; sergius ; 184 
 421 ; 50 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; XF+ ; 14 ; soms ; 125 
 422 ; 50 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; XF+ ; 10 ; Helssten ; 136 
 423 ; 50 пенни.Убрана подвеска ; 1917 ; S Финляндия. Без короны ; Ag ; VF- ; 22 ; Don_kihot77 ; 133 
 424 ; 25 пенни ; 1873 ; S Финляндия ; Ag ; VF+ ; 13 ; Dave ; 214 
 425 ; 25 пенни ; 1875 ; S Финляндия ; Ag ; F+ ; 8 ; Mike! ; 266 
 426 ; 25 пенни ; 1894 ; L Финляндия ; Ag ; F-VF ; 15 ; Don_kihot77 ; 61 
 427 ; 25 пенни ; 1894 ; L Финляндия ; Ag ; VF ; 11 ; dima001 ; 90 
 428 ; 25 пенни ; 1897 ; L Финляндия ; Ag ; VF-XF ; 19 ; чиж ; 255 
 429 ; 25 пенни ; 1898 ; L Финляндия ; Ag ; F-VF ; 11 ; dima001 ; 61 
 430 ; 25 пенни ; 1909 ; L Финляндия ; Ag ; XF- ; 15 ; }|{ивотное ; 153 
 431 ; 25 пенни ; 1913 ; S Финляндия ; Ag ; XF+ ; 10 ; Stanislavskiy-89 ; 153 
 432 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 9 ; igaist ; 108 
 433 ; 25 пенни ; 1915 ; S Финляндия ; Ag ; AU ; 20 ; Accord628 ; 215 
 434 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 10 ; Exctas ; 102 
 435 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 9 ; igaist ; 64 
 436 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; AU ; 7 ; Accord628 ; 102 
 437 ; 25 пенни ; 1916 ; S Финляндия ; Ag ; XF- ; 15 ; dima001 ; 215 
 438 ; 25 пенни. С коронами ; 1917 ; S Финляндия. Корона ; Ag ; AU ; 26 ; прохожий ; 308 
 439 ; 25 пенни. Без корон ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 21 ; прохожий ; 255 
 440 ; 25 пенни. Без корон ; 1917 ; S Финляндия. Без короны ; Ag ; AU ; 14 ; Stanislavskiy-89 ; 153 
 441 ; 25 пенни ; 1917 ; S Финляндия. Без короны ; Ag ; XF- ; 15 ; Exctas ; 102 
 442 ; Лот монет России (4шт): 20к,10к,5к ; 1826-1890 ;  ; Ag ; F-VF ; 38 ; yunonik ; 567 
 443 ; Лот монет России (15шт): 20к,15к,10к,5к ; 1878-1915 ;  ; Ag ; VF+/G ; 66 ; yunonik ; 907 
 444 ; Лот монет России: 20,15,10 копеек, 15 копеек-1 злот (6шт) ; 1833-1905 ;  ; Ag ; VG/F ; 20 ; Алек ; 340 
 445 ; Лот монет России (3шт): 20к,5к. Отверстия ; 1860,1820,1835 ;  ; Ag ; F ; 34 ; yunonik ; 238 
 446 ; Лот монет России (7шт): 20к,10к,1 марка, 50,25 пенни ; 1866-1917 ;  ; Ag ; XF+/F+ ; 48 ; Володя ; 825 
 447 ; Лот монет России: 15 копеек - 1 злотый, денга (4шт) ; 1794-1840 ;  ; Ag,Cu ; VG/G ; 37 ; Володя ; 531 
 448 ; 10 копеек ; 1766 ; "Сибирь" ; Cu ; VF ; 45 ; double ; 16557 
 449 ; 10 копеек ; 1768 ; КМ "Сибирь" ; Cu ; VF+ ; 55 ; Хаа ; 6801 
 450 ; 10 копеек ; 1769 ; КМ "Сибирь" ; Cu ; VF+ ; 46 ; zid200 ; 4978 
 451 ; 10 копеек ; 1773 ; КМ "Сибирь" ; Cu ; F-VF ; 57 ; Хаа ; 3321 
 452 ; 10 копеек ; 1780 ; КМ "Сибирь" ; Cu ; VF+ ; 43 ; zid200 ; 5515 
 453 ; 10 копеек ; 1833 ; ЕМ ФХ ; Cu ; VG ; 47 ; lsp25 ; 1226 
 454 ; 10 копеек ; 1834 ; ЕМ ФХ ; Cu ; F ; 32 ; RVS ; 983 
 355 ; 5 копеек ; 1912 ; СПБ ЭБ ; Ag ; VF-XF ; 26 ; fisher_amur ; 462 
 356 ; 5 копеек ; 1913 ; СПБ ВС ; Ag ; AU ; 10 ; belkatya ; 1022 
 357 ; 5 копеек ; 1914 ; СПБ ВС ; Ag ; XF+ ; 12 ; belkatya ; 563 
 358 ; 5 копеек ; 1915 ; ВС ; Ag ; AU ; 27 ; Ronald ; 1071 
 359 ; 5 злотых ; 1833 ; KG Польша ; Ag ; VF- ; 50 ; }|{ивотное ; 5750 
 360 ; 2 злотых ; 1818 ; IB Польша ; Ag ; F-VF ; 25 ; нумизмат ; 2885 
 361 ; 2 злотых ; 1825 ; IB Польша ; Ag ; F+ ; 9 ; кве ; 2040 
 362 ; 10 грошей ; 1840 ; MW Рус.-Пол. ; Ag ; VF-XF ; 45 ; kornum ; 2322 
 363 ; 2 марки.Убраны напайки по гурту ; 1865 ; S Финляндия ; Ag ; F- ; 21 ; кузяка ; 659 
 364 ; 2 марки ; 1872 ; S Финляндия ; Ag ; VF-XF ; 25 ; }|{ивотное ; 1391 
 365 ; 2 марки ; 1874 ; S Финляндия ; Ag ; VF-XF ; 18 ; чиж ; 1503 
 366 ; 2 марки ; 1874 ; S Финляндия ; Ag ; XF ; 55 ; чиж ; 1533 
 367 ; 2 марки ; 1906 ; L Финляндия ; Ag ; VF-XF ; 17 ; Harder ; 1632 
 368 ; 2 марки ; 1907 ; L Финляндия ; Ag ; VF-XF ; 21 ; Соколов ; 4288 
 369 ; 2 марки ; 1908 ; L Финляндия ; Ag ; VF-XF ; 25 ; Соколов ; 2550 
 370 ; 1 марка ; 1865 ; S Финляндия ; Ag ; VF-XF ; 13 ; Rober ; 374 
 371 ; 1 марка ; 1866 ; S Финляндия ; Ag ; VF+ ; 12 ; ДУНКАН МАКЛАУД ; 359 
 372 ; 1 марка ; 1872 ; S Финляндия ; Ag ; VF-XF ; 14 ; Sky2 ; 1224 
 373 ; 1 марка ; 1874 ; S Финляндия ; Ag ; VF-XF ; 7 ; ДУНКАН МАКЛАУД ; 357 
 374 ; 1 марка ; 1890 ; L Финляндия ; Ag ; XF- ; 24 ; Рир ; 455 
 375 ; 1 марка ; 1890 ; L Финляндия ; Ag ; XF- ; 16 ; Рир ; 412 
 376 ; 1 марка ; 1892 ; L Финляндия ; Ag ; XF- ; 17 ; Рир ; 433 
 377 ; 1 марка ; 1892 ; L Финляндия ; Ag ; VF-XF ; 15 ; апосум ; 522 
 378 ; 1 марка ; 1907 ; L Финляндия ; Ag ; XF ; 11 ; Stanislavskiy-89 ; 969 
 379 ; 1 марка ; 1915 ; S Финляндия ; Ag ; UNC/AU ; 21 ; Sviridenko-Irina ; 1224 
 380 ; 1 марка ; 1915 ; S Финляндия ; Ag ; AU/XF ; 20 ; jimmysu ; 835 
 381 ; 1 марка ; 1915 ; S Финляндия ; Ag ; AU/XF ; 16 ; tanker1975 ; 823 
 382 ; 50 пенни ; 1865 ; S Финляндия ; Ag ; VF- ; 29 ; апосум ; 208 
 383 ; 50 пенни ; 1866 ; S Финляндия ; Ag ; VF+ ; 20 ; нумизмат ; 1122 
 384 ; 50 пенни ; 1866 ; S Финляндия ; Ag ; VF- ; 33 ; soms ; 674 
 385 ; 50 пенни ; 1871 ; S Финляндия ; Ag ; VF ; 22 ; Dave ; 470 
 386 ; 50 пенни ; 1872 ; S Финляндия ; Ag ; VF+ ; 13 ; Dave ; 522 
 387 ; 50 пенни ; 1874 ; S Финляндия ; Ag ; VF- ; 17 ; soms ; 244 
 388 ; 50 пенни ; 1889 ; L Финляндия ; Ag ; VF-XF ; 36 ; elac ; 630 
 389 ; 50 пенни ; 1889 ; L Финляндия ; Ag ; VF- ; 18 ; Don_kihot77 ; 114 
 390 ; 50 пенни ; 1889 ; L Финляндия ; Ag ; VF- ; 13 ; Skyline ; 110 
 391 ; 50 пенни ; 1890 ; L Финляндия ; Ag ; VF-XF ; 34 ; }|{ивотное ; 177 
 392 ; 50 пенни ; 1890 ; L Финляндия ; Ag ; VF-XF ; 18 ; yunonik ; 91 
