 4867 ; Бона иностранная. Эстония 25 крон, 2 варианта ; 1991,2002 ;  ;  ;  ; 9 ; vladzory ; 174 
 968 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 4 ; aziya11 ; 23 
 969 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 7 ; волга ; 29 
 970 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 8 ; aziya11 ; 31 
 971 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 7 ; aziya11 ; 30 
 972 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 6 ; aziya11 ; 31 
 973 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 4 ; aziya11 ; 23 
 974 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 8 ; aziya11 ; 30 
 975 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 11 ; aziya11 ; 31 
 976 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 8 ; aziya11 ; 30 
 977 ; Копейка. Деформация ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 4 ; aziya11 ; 23 
 978 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 13 ; aziya11 ; 31 
 979 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 4 ; aziya11 ; 23 
 980 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 11 ; aziya11 ; 30 
 981 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F+ ; 11 ; aziya11 ; 30 
 982 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 9 ; aziya11 ; 30 
 983 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 13 ; Bolt ; 34 
 984 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 11 ; aziya11 ; 30 
 985 ; Копейка. Деформация ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 10 ; aziya11 ; 30 
 986 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 11 ; aziya11 ; 30 
 987 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 9 ; Bolt ; 34 
 988 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F+ ; 11 ; aziya11 ; 30 
 989 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F+ ; 4 ; aziya11 ; 23 
 990 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F+ ; 13 ; aziya11 ; 28 
 991 ; Лот допетровских монет Ивана Грозного, Михаила Федоровича, Алексея Михайловича (16шт): копейка ;  ;  ; Ag ; F/F-VF ; 17 ; aziya11 ; 521 
 992 ; Лот монет Петра I (30шт): копейка ; 1689-1725 ;  ; Ag ; F/F-VF ; 16 ; волга ; 922 
 993 ; Лот монет Петра I (53шт): копейка ; 1689-1725 ;  ; Ag ; F+/F-VF ; 11 ; aziya11 ; 1428 
 994 ; Лот монет Бориса Годунова (23шт): копейка ; 1598-1605 ;  ; Ag ; F-VF/VF- ; 15 ; aziya11 ; 1002 
 995 ; Лот монет Алексея Михайловича "Медный бунт" (39шт): копейка ; 1645-1676 ;  ; Cu ; F/F+ ; 17 ; aziya11 ; 1257 
 996 ; Лот монет Василия Шуйсткого (3шт): копейка ; 1606-1610 ;  ; Ag ; F-VF ; 48 ; Абрамзон ; 522 
 997 ; Тетрадрахма. Греция. Селевкиды. Антиох VII . М-14,87г ; 138-129 гг до н.э. ;  ; Ag ; VF+ ; 49 ; sotnik ; 6687 
 998 ; Драхма. Греция, Аполония Понтика. М-4,03г ; 450-400гг до н.э. ;  ; Ag ; VF-XF ; 51 ; joper69 ; 2984 
 999 ; Драхма. Греция, Аполония Понтика. М-2,83г ; 450-400гг до н.э ;  ; Ag ; VF+ ; 51 ; Gambler ; 2267 
 1000 ; Драхма. Греция. Ликия. М-2,48гр ;  ;  ; Ag ; VF+ ; 25 ; нумизмат ; 2142 
 1001 ; Денарий. Рим, Республика, C. Renius. М-3,73гр ; 138г до н.э. ;  ; Ag ; VF- ; 41 ; eugraphus ; 3162 
 1002 ; Денарий. Рим, Республика. C. Aburius Geminus. М-3,85гр ; 134г до н.э. ;  ; Ag ; F-VF ; 37 ; elinsckij123 ; 3049 
 1003 ; Денарий. Рим, имп. Марк Аврелий. М-2,94гр ; I в до н.э. ;  ; Ag ; F+ ; 47 ; niger ; 2392 
 1004 ; Денарий. Рим. Республика. M. Sergius Silus. М-3,93гр ; 116-115гг до н.э. ;  ; Ag ; VF- ; 36 ; joper69 ; 3324 
 1005 ; Денарий. Рим, Республика. L. Scribonius Libo. М-3,74гр ; 62 г до н.э. ;  ; Ag ; F-VF ; 50 ; Andromedovich ; 3756 
 1006 ; Денарий. Рим, Республика. Pinarius Natta. М-3,68гр ; 155г до н.э. ;  ; Ag ; F-VF ; 36 ; ask ; 3164 
 1007 ; Денарий. Рим, Республика. Q. Fabius Labeo. М-3,88гр ; 124г до н.э. ;  ; Ag ; F-VF ; 34 ; Dave ; 2840 
 1008 ; Денарий. Рим, Республика. C. Licinius L.f. Macer. М-3,97гр ; 84г до н.э. ;  ; Ag ; F-VF ; 35 ; Dave ; 1632 
 1009 ; Денарий. Рим, Республика. М-3,75гр ;  ;  ; Ag ; F-VF ; 56 ; Gambler ; 1416 
 1010 ; Денарий. Рим, Республика. M.Marcius. М-3,85гр ; 134г до н.э. ;  ; Ag ; F-VF ; 34 ; voldemar56 ; 3017 
 1011 ; Монета античная. Пантикапей. М-1,55гр ; III-II в до н.э. ;  ; Cu ; F+ ; 19 ; aziya11 ; 132 
 1012 ; Монета античная. Пантикапей. М-7,49гр ; III-II в до н.э. ;  ; Cu ; F+ ; 17 ; aziya11 ; 253 
 1013 ; Монета античная. Пантикапей. М-5,13гр ; III-II в до н.э. ;  ; Cu ; F+ ; 20 ; zzzzzz ; 328 
 1014 ; Монета античная. Пантикапей. М-2,66гр ; III-II в до н.э. ;  ; Cu ; F+ ; 25 ; орденоносец ; 283 
 1015 ; Монета античная. Пантикапей. М-1,44гр ; III-II в до н.э. ;  ; Cu ; F+ ; 16 ; aziya11 ; 290 
 1016 ; Монета античная. Пантикапей. М-1,65гр ; III-II в до н.э. ;  ; Cu ; F+ ; 7 ; klaid ; 312 
 917 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; aziya11 ; 31 
 918 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; BarSan ; 35 
 919 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 26 ; viridis ; 104 
 920 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 16 ; aziya11 ; 42 
 921 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; Bolt ; 42 
 922 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 12 ; aziya11 ; 42 
 923 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; BarSan ; 36 
 924 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; BarSan ; 36 
 925 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; aziya11 ; 42 
 926 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 19 ; Майкл ; 81 
 927 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; BarSan ; 31 
 928 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; rirosrob ; 33 
 929 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; велес ; 53 
 930 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 8 ; anvidmi ; 51 
 931 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 20 ; Майкл ; 81 
 932 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; BarSan ; 40 
 933 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 16 ; rirosrob ; 38 
 934 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; BarSan ; 38 
 935 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; rirosrob ; 38 
 936 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; BarSan ; 38 
 937 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 20 ; anvidmi ; 46 
 938 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 12 ; BarSan ; 35 
 939 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; BarSan ; 35 
 940 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 19 ; Bolt ; 55 
 941 ; Копейка. Инкузный след ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 16 ; BarSan ; 35 
 942 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; велес ; 43 
 943 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F+ ; 14 ; rirosrob ; 42 
 944 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 40 ; viridis ; 228 
 945 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 31 ; FireFly ; 72 
 946 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; aziya11 ; 36 
 947 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 13 ; zoom30 ; 42 
 948 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 11 ; BarSan ; 35 
 949 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; BarSan ; 39 
 950 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; aziya11 ; 42 
 951 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; Жаб Жабыч ; 153 
 952 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 20 ; Bolt ; 74 
 953 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 25 ; crab7 ; 255 
 954 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; rirosrob ; 35 
 955 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 19 ; Майкл ; 47 
 956 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 16 ; Bolt ; 55 
 957 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; ВММ ; 57 
 958 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; rirosrob ; 97 
 959 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 10 ; ASlab ; 34 
 960 ; Копейка. Деформация ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 8 ; ASlab ; 33 
 961 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 6 ; волга ; 29 
 962 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 9 ; SSSSSSSSS ; 28 
 963 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 8 ; aziya11 ; 30 
 964 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 7 ; aziya11 ; 30 
 965 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 11 ; aziya11 ; 30 
 966 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 9 ; aziya11 ; 30 
 867 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 14 ; aziya11 ; 114 
 868 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 9 ; aziya11 ; 62 
 869 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 13 ; ЛАВ-13 ; 106 
 870 ; Копейка. Деформация ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 21 ; aziya11 ; 131 
 871 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 15 ; aziya11 ; 65 
 872 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 11 ; aziya11 ; 77 
 873 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 14 ; aziya11 ; 57 
 874 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 14 ; aziya11 ; 67 
 875 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 35 ; aziya11 ; 90 
 876 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 16 ; aziya11 ; 78 
 877 ; Копейка ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 26 ; Майкл ; 115 
 878 ; Копейка. Борис Федорович. Новгород ; 1598-1605 ;  ; Ag ; F-VF ; 37 ; rej 54 ; 116 
 879 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 23 ; crab7 ; 155 
 880 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 12 ; aziya11 ; 62 
 881 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Псковский ден.двор ; Ag ; F-VF ; 15 ; rej 54 ; 306 
 882 ; Копейка. Деформация ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Псковский ден.двор ; Ag ; F-VF ; 17 ; rej 54 ; 373 
 883 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Московский ден.двор ; Ag ; F-VF ; 27 ; viridis ; 567 
 884 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Новгородский ден.двор ; Ag ; F-VF ; 18 ; Trex2017 ; 408 
 885 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 20 ; aziya11 ; 182 
 886 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 27 ; Майкл ; 239 
 887 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; F-VF ; 23 ; aziya11 ; 192 
 888 ; Копейка. Деформация ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 20 ; Майкл ; 239 
 889 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F-VF ; 15 ; svenord ; 306 
 890 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F-VF ; 19 ; svenord ; 306 
 891 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 23 ; aziya11 ; 128 
 892 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-V ; 36 ; Lenchik_2M ; 148 
 893 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F+ ; 21 ; aziya11 ; 102 
 894 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 14 ; viridis ; 357 
 895 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 19 ; ЛАВ-13 ; 204 
 896 ; Денга. Иван III Васильевич ; 1462-1505 ;  ; Ag ; F-VF ; 20 ; Sterh ; 97 
 897 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 12 ; BarSan ; 29 
 898 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 17 ; zoom30 ; 42 
 899 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F+ ; 9 ; aziya11 ; 35 
 900 ; Копейка. Деформация ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 12 ; ASlab ; 43 
 901 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 13 ; ASlab ; 47 
 902 ; Копейка. Деформация ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 11 ; BarSan ; 33 
 903 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 9 ; BarSan ; 31 
 904 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; BarSan ; 29 
 905 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; BarSan ; 36 
 906 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; BarSan ; 37 
 907 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 26 ; crab7 ; 153 
 908 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 11 ; samsung ; 41 
 909 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; rirosrob ; 45 
 910 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 6 ; crab7 ; 43 
 911 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 24 ; Майкл ; 90 
 912 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 6 ; samsung ; 33 
 913 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 16 ; crab7 ; 40 
 914 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; sman ; 37 
 915 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; велес ; 42 
 916 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; Майкл ; 70 
 817 ; Танга. Князь Федор Олегович ; 1402-1427 ; Великое Княжество Рязанское ; Ag ; VF- ; 19 ; Bolt ; 918 
 818 ; Танга. Князь Федор Олегович ; 1402-1427 ; Великое Княжество Рязанское ; Ag ; VF- ; 23 ; орел414151 ; 1230 
 819 ; Денга. Серпуховское Удельное кн-во. Князь Василий Ярославович ; 1426-1483 ;  ; Ag ; F-VF ; 61 ; micola.c ; 9012 
 820 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 35 ; KdL ; 2550 
 821 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 38 ; №7 ; 2040 
 822 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 30 ; №7 ; 2001 
 823 ; Денга. Обломана ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 37 ; №7 ; 170 
 824 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 19 ; geralbd ; 84 
 825 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 19 ; geralbd ; 48 
 826 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 10 ; geralbd ; 43 
 827 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 11 ; Майкл ; 235 
 828 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 23 ; mr.agava ; 49 
 829 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 11 ; генадич ; 91 
 830 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 10 ; aziya11 ; 42 
 831 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 11 ; BarSan ; 40 
 832 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 14 ; geralbd ; 43 
 833 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 17 ; aziya11 ; 42 
 834 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 31 ; geralbd ; 63 
 835 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 12 ; ASlab ; 43 
 836 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 39 ; voldemar56 ; 100 
 837 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 13 ; SERG55555 ; 57 
 838 ; Полушка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 15 ; voldemar56 ; 135 
 839 ; Денга ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 8 ; KdL ; 102 
 840 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; mysha78 ; 42 
 841 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; BarSan ; 38 
 842 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; rirosrob ; 101 
 843 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 18 ; Bolt ; 68 
 844 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 22 ; fundamento ; 190 
 845 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 27 ; fundamento ; 144 
 846 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F ; 5 ; aziya11 ; 23 
 847 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 9 ; rej 54 ; 57 
 848 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 20 ; gusar ; 153 
 849 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 38 ; SERG55555 ; 100 
 850 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 23 ; rej 54 ; 57 
 851 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 24 ; gusar ; 119 
 852 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 11 ; ЛАВ-13 ; 55 
 853 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 21 ; voldemar56 ; 73 
 854 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 21 ; rirosrob ; 114 
 855 ; Денга. Деформация ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; F-VF ; 18 ; солярис ; 69 
 856 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 16 ; SERG55555 ; 90 
 857 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 10 ; Jauho ; 90 
 858 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 16 ; Jauho ; 91 
 859 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 25 ; ЛАВ-13 ; 161 
 860 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 19 ; Жаб Жабыч ; 126 
 861 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 20 ; Майкл ; 145 
 862 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 13 ; ЛАВ-13 ; 126 
 863 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 25 ; zoom30 ; 199 
 864 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 11 ; aziya11 ; 79 
 865 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 19 ; ЛАВ-13 ; 147 
 866 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 17 ; aziya11 ; 87 
 757 ; 1 пенни ; 1899 ; Финляндия ; Cu ; VF-XF ; 15 ; musik ; 114 
 758 ; 1 пенни ; 1900 ; Финляндия ; Cu ; XF ; 11 ; Rober ; 81 
 759 ; 1 пенни ; 1901 ; Финляндия ; Cu ; XF+ ; 17 ; gusar ; 418 
 760 ; 1 пенни ; 1902 ; Финляндия ; Cu ; VF-XF ; 13 ; жулик ; 737 
 761 ; 1 пенни ; 1904 ; Финляндия ; Cu ; XF ; 33 ; жулик ; 992 
 762 ; 1 пенни ; 1905 ; Финляндия ; Cu ; XF ; 11 ; pvg111 ; 132 
 763 ; 1 пенни ; 1906 ; Финляндия ; Cu ; XF ; 27 ; musik ; 123 
 764 ; 1 пенни ; 1907 ; Финляндия ; Cu ; XF+ ; 12 ; shvv69 ; 123 
 765 ; 1 пенни ; 1908 ; Финляндия ; Cu ; XF+ ; 11 ; musik ; 108 
 766 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF+ ; 11 ; shvv69 ; 123 
 767 ; 1 пенни ; 1911 ; Финляндия ; Cu ; AU ; 11 ; serg98 ; 126 
 768 ; 1 пенни ; 1912 ; Финляндия ; Cu ; AU ; 15 ; novikoff12006 ; 206 
 769 ; 1 пенни ; 1913 ; Финляндия ; Cu ; AU ; 9 ; novikoff12006 ; 102 
 770 ; 1 пенни ; 1914 ; Финляндия ; Cu ; AU ; 11 ; serg98 ; 142 
 771 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 11 ; musik ; 126 
 772 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 15 ; vvt ; 126 
 773 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF/AU ; 18 ; kost ; 194 
 774 ; Лот монет России: 1 коп (4шт) ; 1913-1915 ;  ; Cu ; VF ; 18 ; Волга 67 ; 128 
 775 ; Лот монет России (4шт): 3 копейки ; 1882-1911 ;  ; Cu ; F/F+ ; 17 ; igorpuzir ; 261 
 776 ; Лот монет России: 2 коп (3шт) ; 1914-1915 ;  ; Cu ; VF+ ; 30 ; geralbd ; 115 
 777 ; Лот монет России (8шт): 2 копейки ; 1811-1869 ;  ; Cu ; F/VG ; 27 ; Волга 67 ; 910 
 778 ; Лот монет России: 1/2,1,2 и 3 коп (25шт) ; 1898-1915 ;  ; Cu ; VF+/VF- ; 29 ; себер ; 1001 
 779 ; Лот монет России: 5,1 коп (3шт) ; 1800-1897 ;  ; Cu ; F+/F- ; 22 ; lgvspb ; 133 
 780 ; Лот монет России (3шт): 2 копейки, копейка, денежка ; 1797,1852 ;  ; Cu ; F/F+ ; 11 ; пепел ; 101 
