 6624 ; Вилка десертная Роза, серебро. Европа. ;  ;  ; Ag813 ;  ; 39 ; АВС ; 572 
 1087 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 31 ; ЛАВ-13 ; 161 
 1088 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 19 ; ЛАВ-13 ; 204 
 1089 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 7 ; aziya11 ; 100 
 1090 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 16 ; Dmtriyy ; 178 
 1091 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 24 ; C713C ; 91 
 1092 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 16 ; f3ar ; 89 
 1093 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 21 ; Kuzia009 ; 123 
 1094 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 29 ; Dmtriyy ; 195 
 1095 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 7 ; aziya11 ; 87 
 1096 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 33 ; KdL ; 278 
 1097 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 9 ; Бигль ; 91 
 1098 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 9 ; Vinchi ; 114 
 1099 ; Копейка "мечевая" ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 10 ; Бигль ; 93 
 1100 ; Денга ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; VF+ ; 17 ; Dmtriyy ; 217 
 1101 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Новгородский денежный двор ; Ag ; VF ; 11 ; georgpokr ; 202 
 1102 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 27 ; Dmtriyy ; 363 
 1003 ; 1 пенни ; 1902 ; Финляндия ; Cu ; VF+ ; 13 ; kalita ; 253 
 1004 ; 1 пенни. Цифра 3 в дате высокая ; 1903 ; Финляндия ; Cu ; VF-XF ; 37 ; СВТ69 ; 466 
 1005 ; 1 пенни. Цифра 3 в дате низкая ; 1903 ; Финляндия ; Cu ; VF-XF ; 51 ; СВТ69 ; 360 
 1006 ; 1 пенни ; 1904 ; Финляндия ; Cu ; AU ; 30 ; shnaps009 ; 1940 
 1007 ; 1 пенни В капсуле HHР ; 1905 ; Финляндия ; Cu ;  ; 21 ; QSL ; 934 
 1008 ; 1 пенни ; 1905 ; Финляндия ; Cu ; VF+ ; 10 ; gentlemandk ; 121 
 1009 ; 1 пенни ; 1906 ; Финляндия ; Cu ; XF ; 19 ; gentlemandk ; 247 
 1010 ; 1 пенни ; 1907 ; Финляндия ; Cu ; XF ; 19 ; Kuzia009 ; 138 
 1011 ; 1 пенни ; 1908 ; Финляндия ; Cu ; XF ; 15 ; пипер ; 100 
 1012 ; 1 пенни ; 1909 ; Финляндия ; Cu ; VF+ ; 23 ; Igor2020 ; 91 
 1013 ; 1 пенни ; 1911 ; Финляндия ; Cu ; VF-XF ; 17 ; kalita ; 132 
 1014 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF ; 12 ; пипер ; 100 
 1015 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF- ; 13 ; selyanin ; 113 
 1016 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF+ ; 9 ; kalita ; 140 
 1017 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF+ ; 5 ; kalita ; 131 
 1018 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 7 ; Igor2020 ; 108 
 1019 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 27 ; selyanin ; 218 
 1020 ; 1 пенни ; 1917 ; Финляндия ; Cu ; VF-XF ; 44 ; eu57ro ; 185 
 1021 ; Лот монет России (2шт): денга, полушка ; 1819, 1842 ;  ; Cu ; F ; 35 ; Мерен ; 218 
 1022 ; Лот монет России (5шт): копейка, денга, полушка ; 1734-1839 ;  ; Cu ; G/VG ; 52 ; LosLos ; 1110 
 1023 ; Лот монет России (10шт): полушка ВРП ; 1718-1722 ;  ; Cu ; G/VG ; 18 ; ВС ; 1111 
 1024 ; Лот монет России: 1 коп (5шт) ; 1889-1912 ;  ; Cu ; VG/F ; 23 ; kalita ; 120 
 1025 ; Лот монет России: 1/2 коп, копейка (3шт) ; 1841,1855,1861 ;  ; Cu ; G/VG ; 41 ; Мерен ; 171 
 1026 ; Лот монет России (6шт): 1 копейка ; 1888-1915 ;  ; Cu ; VG/F- ; 15 ; 8888888АЛЕКС888888 ; 113 
 1027 ; Лот монет России: 2 коп (3шт) ; 1757,1761,1776 ;  ; Cu ; F-/F ; 22 ; m dv ; 414 
 1028 ; Лот монет России: копейка,2,3 коп (17шт). На 1 монете отверстие ; 19в ;  ; Cu ; G/VG ; 37 ; Мерен ; 309 
 1029 ; Лот монет Россси: 3,2,1 копейка, денежка (5 шт.) ; 1846-1911 ;  ; Cu ; VG/F ; 22 ; vic2 ; 159 
 1030 ; Лот монет России: 2 коп (6шт) ; 19 век ;  ; Cu ; G/VG ; 13 ; aziya11 ; 184 
 1031 ; Лот монет России: 1,2 коп (3шт) ; 18 век ;  ; Cu ; G/VG ; 37 ; Markgraf ; 587 
 1032 ; Лот монет России: деньга, копейка, 3 коп (4шт) ; 1797-1958 ;  ; Cu ; G/VG ; 18 ; vic2 ; 617 
 1033 ; Лот монет России: копейка (3шт) ; 1757-1789 ;  ; Cu ; G/VG ; 23 ; Markgraf ; 171 
 1034 ; Лот монет России: 5,2,1 копейка (5 шт.) ; 19 в. ;  ; Cu ; G ; 4 ; Superpelmen ; 46 
 1035 ; Лот монет России: 3,2,1 копейка (5 шт.) ; 20 в. ;  ; Cu ; G ; 9 ; 8888888АЛЕКС888888 ; 58 
 1036 ; Лот монет России: 1 копейка (7шт) ; 1798-1801 ;  ; Cu ; G/VG ; 37 ; итак дорого ты ещё ; 569 
 1037 ; Лот монет Финляндии: 5,10 пенни (3шт) ; 1867,1892,1917 ;  ; Cu ; F/VF ; 37 ; electra ; 541 
 1038 ; Лот монет России: 2,1 копейка (4 шт.) ; 1815-1840 ;  ; Cu ; F- ; 22 ; Мерен ; 224 
 1039 ; Лот монет России: денга (8шт). На 1 монете отверстие ; 18 век ;  ; Cu ; G/VG ; 22 ; zemlyk2014 ; 364 
 1040 ; Лот монет России (6шт): 3 копейки ; 1868-1916 ;  ; Cu ; G/VG ; 11 ; Barin13 ; 360 
 1041 ; Лот монет России (10шт)% 2к,1к,денга, Полушка ; 1798-1863 ;  ; Cu ; G/VG ; 19 ; zemlyk2014 ; 319 
 1042 ; лот монет России (6шт): 2 копейки ; 1870-1906 ;  ; Cu ; G/F- ; 19 ; 8888888АЛЕКС888888 ; 113 
 1043 ; Лот монет России: 1 копейка (17шт) ; 1870-1916 ;  ; Cu ; VG/F ; 24 ; zemlyk2014 ; 510 
 1044 ; Лот монет России: 1 копейка (7шт) ; 1799-1801 ;  ; Cu ; G/VG ; 25 ; QSL ; 294 
 1045 ; Лот монет России: денга (4шт) ; 1739-1751 ;  ; Cu ; F ; 12 ; 1gold ; 199 
 1046 ; Лот монет России: 1 копейка (6шт) ; 1798-1801 ;  ; Cu ; G/VG ; 14 ; Andrei2007 ; 216 
 1047 ; Лот монет России: копейка, денга (4шт) ; 18в ;  ; Cu ; G ; 15 ; zemlyk2014 ; 57 
 1048 ; Лот монет России (3шт): 5 копеек ; 1870,1872,1881 ;  ; Cu ; G/VG ; 22 ; zemlyk2014 ; 262 
 1049 ; Лот монет России: 1 копейка (6шт) ; 1799-1801 ;  ; Cu ; G/VG ; 15 ; LosLos ; 160 
 1050 ; Лот монет России:  полушка (4шт) ; 1731-1750 ;  ; Cu ; G/VG ; 9 ; Sashka ; 80 
 1051 ; Лот монет России:  полушка,1/4,1/2 коп (6шт) ; 19,20вв ;  ; Cu ; G/VG ; 12 ; Иди марки собирай! ; 169 
 1052 ; Лот монет России: 1/4,1/2,1,2,5 коп (15шт) ; 1769-1876 ;  ; Cu ; VG/F ; 22 ; Pavel99 ; 1000 
 953 ; 5 пенни ; 1872 ; Финляндия ; Cu ; VF+ ; 23 ; Harder ; 891 
 954 ; 5 пенни ; 1873 ; Финляндия ; Cu ; VF ; 19 ; 1gold ; 262 
 955 ; 5 пенни ; 1875 ; Финляндия ; Cu ; VF ; 22 ; 47RUS ; 223 
 956 ; 5 пенни ; 1888 ; Финляндия ; Cu ; VF ; 39 ; kalita ; 364 
 957 ; 5 пенни ; 1889 ; Финляндия ; Cu ; VF+ ; 17 ; 1gold ; 368 
 958 ; 5 пенни ; 1892 ; Финляндия ; Cu ; VF ; 61 ; Волк33 ; 541 
 959 ; 5 пенни ; 1897 ; Финляндия ; Cu ; VF- ; 10 ; Лоцман ; 77 
 960 ; 5 пенни ; 1898 ; Финляндия ; Cu ; VF+ ; 23 ; Igor2020 ; 207 
 961 ; 5 пенни ; 1899 ; Финляндия ; Cu ; VF ; 9 ; пипер ; 161 
 962 ; 5 пенни ; 1901 ; Финляндия ; Cu ; VF ; 17 ; пипер ; 107 
 963 ; 5 пенни ; 1905 ; Финляндия ; Cu ; VF ; 5 ; A2KOT ; 57 
 964 ; 5 пенни ; 1906 ; Финляндия ; Cu ; VF ; 7 ; kalita ; 118 
 965 ; 5 пенни ; 1907 ; Финляндия ; Cu ; VF- ; 48 ; Kuzia009 ; 126 
 966 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF ; 5 ; kalita ; 57 
 967 ; 5 пенни ; 1910 ; Финляндия ; Cu ; VF+ ; 27 ; A.G. сыграем или? ; 4224 
 968 ; 5 пенни ; 1911 ; Финляндия ; Cu ; VF+ ; 15 ; gentlemandk ; 93 
 969 ; 5 пенни ; 1912 ; Финляндия ; Cu ; VF+ ; 25 ; MK1975 ; 179 
 970 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF+ ; 7 ; kalita ; 155 
 971 ; 5 пенни ; 1914 ; Финляндия ; Cu ; VF-XF ; 5 ; kalita ; 85 
 972 ; 5 пенни ; 1915 ; Финляндия ; Cu ; VF+ ; 5 ; bobbar ; 72 
 973 ; 5 пенни В капсуле HHР ; 1916 ; Финляндия ; Cu ;  ; 15 ; EEPC ; 1151 
 974 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF-XF ; 17 ; petriuspo ; 51 
 975 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; VF+ ; 7 ; kalita ; 159 
 976 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; VF/XF ; 21 ; GAlexander ; 86 
 977 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; VF-XF ; 17 ; kalita ; 95 
 978 ; 1 пенни ; 1865 ; Финляндия ; Cu ; VF ; 89 ; lasita2 ; 1995 
 979 ; 1 пенни ; 1866 ; Финляндия ; Cu ; F ; 23 ; себер ; 616 
 980 ; 1 пенни ; 1867 ; Финляндия ; Cu ; VF-XF ; 21 ; Igor2020 ; 1841 
 981 ; 1 пенни ; 1869 ; Финляндия ; Cu ; VF ; 49 ; rodlb ; 2044 
 982 ; 1 пенни ; 1870 ; Финляндия ; Cu ; XF+ ; 35 ; Александр_38_рус ; 9000 
 983 ; 1 пенни ; 1871 ; Финляндия ; Cu ; VF+ ; 16 ; lasita2 ; 1474 
 984 ; 1 пенни ; 1872 ; Финляндия ; Cu ; VF+ ; 28 ; lasita2 ; 1665 
 985 ; 1 пенни ; 1873 ; Финляндия ; Cu ; VF-XF ; 31 ; Babasya ; 1479 
 986 ; 1 пенни ; 1874 ; Финляндия ; Cu ; VF+ ; 25 ; fgd ; 1307 
 987 ; 1 пенни ; 1875 ; Финляндия ; Cu ; VF+ ; 27 ; fgd ; 1043 
 988 ; 1 пенни ; 1876 ; Финляндия ; Cu ; VF+ ; 39 ; fgd ; 1231 
 989 ; 1 пенни ; 1881 ; Финляндия ; Cu ; VF ; 53 ; temichek ; 2654 
 990 ; 1 пенни ; 1882 ; Финляндия ; Cu ; VF-XF ; 70 ; suomi ; 5667 
 991 ; 1 пенни ; 1883 ; Финляндия ; Cu ; VF+ ; 9 ; Igor2020 ; 281 
 992 ; 1 пенни ; 1884 ; Финляндия ; Cu ; XF ; 68 ; tss ; 6756 
 993 ; 1 пенни ; 1888 ; Финляндия ; Cu ; VF+ ; 19 ; Igor2020 ; 359 
 994 ; 1 пенни ; 1891 ; Финляндия ; Cu ; VF+ ; 5 ; revarg ; 459 
 995 ; 1 пенни ; 1892 ; Финляндия ; Cu ; AU ; 27 ; alien34 ; 930 
 996 ; 1 пенни ; 1893 ; Финляндия ; Cu ; VF+ ; 44 ; пипер ; 188 
 997 ; 1 пенни ; 1894 ; Финляндия ; Cu ; XF ; 25 ; Harder ; 752 
 998 ; 1 пенни ; 1895 ; Финляндия ; Cu ; VF+ ; 32 ; gentlemandk ; 357 
 999 ; 1 пенни ; 1898 ; Финляндия ; Cu ; XF- ; 8 ; Igor2020 ; 186 
 1000 ; 1 пенни ; 1899 ; Финляндия ; Cu ; XF ; 8 ; Igor2020 ; 195 
 1001 ; 1 пенни ; 1900 ; Финляндия ; Cu ; XF ; 15 ; Igor2020 ; 181 
 1002 ; 1 пенни ; 1901 ; Финляндия ; Cu ; AU ; 15 ; Джейсон ; 284 
 903 ; 1/4 копейки ; 1915 ;  ; Cu ; VF-XF ; 46 ; NNN ; 10552 
 904 ; 2 пара-3 копейки ; 1772 ; Валахия ; Cu ; F ; 13 ; sibirnv ; 1042 
 905 ; Пара-3 деньги ; 1771 ; S Валахия ; Cu ; F ; 106 ; СВТ69 ; 15302 
 906 ; Пара-3 деньги ; 1772 ; Валахия ; Cu ; F-VF ; 45 ; Токen1973 ; 4488 
 907 ; 3 гроша ; 1826 ; IB Польша ; Cu ; VG ; 47 ; eu57ro ; 453 
 908 ; 3 гроша ; 1829 ; FH Польша ; Cu ; F ; 55 ; birmane ; 1224 
 909 ; 3 гроша ; 1831 ; KG польское восстание 1830-1831 гг. ; Cu ; VF+ ; 113 ; birmane ; 9138 
 910 ; 3 гроша ; 1840 ; MW Рус.-Пол. ; Cu ; F ; 48 ; Hokusai ; 1428 
 911 ; 3 гроша ; 1841 ; MW Рус.-Пол. ; Cu ; F-VF ; 114 ; alien34 ; 1151 
 912 ; 1 грош ; 1817 ; IB Польша ; Cu ; VF ; 52 ; Hokusai ; 1405 
 913 ; 1 грош ; 1818 ; IB Польша ; Cu ; F-VF ; 55 ; Hokusai ; 552 
 914 ; 1 грош ; 1820 ; IB Польша ; Cu ; F ; 41 ; birmane ; 2629 
 915 ; 1 грош ; 1822 ; IB Польша ; Cu ; F ; 31 ; Dahan ; 266 
 916 ; 1 грош ; 1828 ; FH Польша ; Cu ; F- ; 28 ; СВТ69 ; 263 
 917 ; 1 грош ; 1828 ; FH Польша ; Cu ; F- ; 12 ; alien34 ; 181 
 918 ; 1 грош ; 1839 ; MW Рус.-Пол. ; Cu ; VG ; 22 ; eu57ro ; 136 
 919 ; 1 грош ; 1839 ; MW Рус.-Пол. ; Cu ; F+ ; 18 ; салаир ; 181 
 920 ; 3 копейки. Оккупация ; 1916J ;  ; Fe ; VF-XF ; 34 ; mike40 ; 606 
 921 ; 3 копейки. Оккупация ; 1916A ;  ; Fe ; VF-XF ; 26 ; Gianni Rodari ; 794 
 922 ; 2 копейки. Оккупация ; 1916J ;  ; Fe ; XF ; 107 ; Руслан1981 ; 1634 
 923 ; 2 копейки. Оккупация ; 1916J ;  ; Fe ; VF-XF ; 20 ; Gianni Rodari ; 856 
 924 ; 1 копейка. Оккупация ; 1916J ;  ; Fe ; VF-XF ; 29 ; KdL ; 1155 
 925 ; 10 пенни ; 1865 ; Финляндия ; Cu ; VF- ; 65 ; Lars23248 ; 345 
 926 ; 10 пенни ; 1865 ; Финляндия ; Cu ; F ; 28 ; uhfvv7 ; 142 
 927 ; 10 пенни ; 1891 ; Финляндия ; Cu ; VF- ; 71 ; temichek ; 828 
 928 ; 10 пенни ; 1895 ; Финляндия ; Cu ; VF ; 55 ; gentlemandk ; 495 
 929 ; 10 пенни ; 1896 ; Финляндия ; Cu ; VF+ ; 34 ; gentlemandk ; 421 
 930 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF ; 7 ; Иди марки собирай! ; 186 
 931 ; 10 пенни. В капсуле ННР ; 1899 ; Финляндия ; Cu ;  ; 64 ; Ленивый ; 12355 
 932 ; 10 пенни ; 1899 ; Финляндия ; Cu ; VF+ ; 28 ; MK1975 ; 316 
 933 ; 10 пенни ; 1900 ; Финляндия ; Cu ; VF- ; 30 ; Dima72 ; 132 
 934 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF- ; 25 ; Блюхер ; 127 
 935 ; 10 пенни ; 1907 ; Финляндия ; Cu ; VF ; 15 ; MK1975 ; 121 
 936 ; 10 пенни ; 1907 ; Финляндия ; Cu ; VF ; 27 ; petriuspo ; 88 
 937 ; 10 пенни ; 1908 ; Финляндия ; Cu ; VF ; 25 ; MK1975 ; 261 
 938 ; 10 пенни ; 1910 ; Финляндия ; Cu ; VF+ ; 34 ; MK1975 ; 312 
 939 ; 10 пенни ; 1911 ; Финляндия ; Cu ; VF ; 9 ; 1gold ; 216 
 940 ; 10 пенни ; 1912 ; Финляндия ; Cu ; VF ; 16 ; MK1975 ; 221 
 941 ; 10 пенни ; 1913 ; Финляндия ; Cu ; VF ; 33 ; л842 ; 645 
 942 ; 10 пенни ; 1914 ; Финляндия ; Cu ; VF+ ; 19 ; Igor2020 ; 114 
 943 ; 10 пенни ; 1915 ; Финляндия ; Cu ; XF ; 5 ; kalita ; 216 
 944 ; 10 пенни ; 1916 ; Финляндия ; Cu ; AU ; 42 ; 🐿️ ; 714 
 945 ; 10 пенни ; 1916 ; Финляндия ; Cu ; XF ; 9 ; Rodan Lewarx ; 230 
 946 ; 10 пенни ; 1917 ; Финляндия. Вензель ; Cu ; VF+ ; 33 ; eu57ro ; 334 
 947 ; 10 пенни ; 1917 ; Финляндия. Вензель ; Cu ; XF ; 55 ; revarg ; 667 
 948 ; 10 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF- ; 38 ; Rodan Lewarx ; 243 
 949 ; 5 пенни ; 1866 ; Финляндия ; Cu ; XF- ; 31 ; Harder ; 1281 
 950 ; 5 пенни ; 1867 ; Финляндия ; Cu ; VF+ ; 23 ; Корсиканец ; 765 
 951 ; 5 пенни ; 1870 ; Финляндия ; Cu ; VF+ ; 31 ; Pablo1 ; 765 
 952 ; 5 пенни ; 1866 ; Финляндия ; Cu ;  ; 23 ; Hellsten ; 107 
 853 ; Полушка ; 1738 ; Орёл 1730 г. ; Cu ; VG ; 33 ; Бигль ; 72 
 854 ; Полушка ; 1738 ; Орёл 1730 г. ; Cu ; VG ; 11 ; sledoput ; 118 
 855 ; Полушка ; 1739 ; Орёл 1730 г. ; Cu ; F ; 9 ; cotangens ; 147 
 856 ; Полушка ; 1740 ; Орёл 1730 г. ; Cu ; F-VF ; 30 ; selyanin ; 396 
 857 ; Полушка ; 1741 ; Орёл 1730 г. ; Cu ; F+ ; 19 ; win.gradoff ; 999 
 858 ; Полушка ; 1743 ; Орёл 1730 г. ; Cu ; VG ; 21 ; почтальон ; 1018 
 859 ; Полушка (Петров-3р, Ильин-4р) ; 1744 ; Орёл 1744 г. ; Cu ; VG ; 85 ; ауща ; 4648 
 860 ; Полушка ; 1746 ; Орёл 1744 г. ; Cu ; F ; 30 ; win.gradoff ; 386 
 861 ; Полушка ; 1747 ; Орёл 1744 г. ; Cu ; F- ; 32 ; Благодарю ; 377 
 862 ; Полушка ; 1748 ; Орёл 1748 г. ; Cu ; F ; 7 ; Бигль ; 62 
 863 ; Полушка ; 1749 ; Орёл 1744 г. ; Cu ; F+ ; 7 ; sledoput ; 114 
 864 ; Полушка ; 1749 ; Орёл 1748 г. ; Cu ; F ; 12 ; СВТ69 ; 125 
 865 ; Полушка ; 1750 ; Орёл 1748 г. ; Cu ; F+ ; 14 ; Moryak ; 166 
 866 ; Полушка ; 1754 ; Орёл 1744 г. ; Cu ; F- ; 39 ; ауща ; 2499 
 867 ; Полушка ; 1767 ; КМ "Сибирь" ; Cu ; F ; 31 ; аndrius ; 317 
 868 ; Полушка ; 1768 ; ЕМ ; Cu ; F ; 26 ; taa ; 450 
 869 ; Полушка ; 1768 ; КМ "Сибирь" ; Cu ; VG ; 13 ; аndrius ; 126 
 870 ; Полушка ; 1769 ; КМ "Сибирь" ; Cu ; F-VF ; 37 ; аndrius ; 340 
 871 ; Полушка ; 1770 ; КМ "Сибирь" ; Cu ; VF ; 25 ; oleg1430 ; 510 
 872 ; Полушка ; 1770 ; КМ "Сибирь" ; Cu ; F- ; 13 ; аndrius ; 227 
 873 ; Полушка ; 1771 ; КМ "Сибирь" ; Cu ; F- ; 58 ; аndrius ; 441 
 874 ; Полушка ; 1774 ; КМ "Сибирь" ; Cu ; VF+ ; 107 ; stroganchik87 ; 2040 
 875 ; Полушка ; 1776 ; КМ "Сибирь" ; Cu ; F- ; 9 ; rem. ; 157 
 876 ; Полушка ; 1777 ; КМ "Сибирь" ; Cu ; F+ ; 23 ; selyanin ; 476 
 877 ; Полушка (Петров-2,5р. Ильин-3р.) ; 1784 ; КМ ; Cu ; F ; 27 ; von_Schwarz ; 421 
 878 ; Полушка (Петров-2,5р. Ильин-3р.) ; 1785 ; КМ ; Cu ; F+ ; 24 ; eastern wind ; 805 
 879 ; Полушка ; 1786 ; ЕМ ; Cu ; F ; 34 ; eastern wind ; 170 
 880 ; Полушка (Петров-2,5р. Ильин-1р.) ; 1787 ; КМ ; Cu ; F+ ; 26 ; shknikolay ; 464 
 881 ; Полушка (Петров-3,5р. Ильин-5р.) ; 1788 ; КМ ; Cu ; F ; 28 ; Valera72 ; 545 
 882 ; Полушка (Петров-2,5р. Ильин-5р.) ; 1789 ; КМ ; Cu ; F ; 38 ; shknikolay ; 1259 
 883 ; Полушка ; 1790 ; ЕМ ; Cu ; VF ; 33 ; VAPK ; 1134 
 884 ; Полушка ; 1797 ; ЕМ ; Cu ; VF ; 35 ; geracon2009 ; 1247 
 885 ; Полушка ; 1798 ; ЕМ ; Cu ; VG ; 33 ; Zoltan 333 ; 466 
 886 ; 1/4 копейки (Петров-1р. Ильин-1р.) ; 1839 ; СМ ; Cu ; F ; 77 ; Alexdav ; 1565 
 887 ; 1/4 копейки ; 1840 ; СПМ ; Cu ; F ; 11 ; zemlyk2014 ; 76 
 888 ; 1/4 копейки ; 1841 ; ЕМ ; Cu ; F- ; 6 ; rockstone ; 36 
 889 ; 1/4 копейки ; 1842 ; СПМ ; Cu ; F ; 5 ; Бигль ; 68 
 890 ; 1/4 копейки ; 1843 ; СМ ; Cu ; F ; 11 ; Бигль ; 42 
 891 ; 1/4 копейки ; 1844 ; СМ ; Cu ; F-VF ; 20 ; zemlyk2014 ; 80 
 892 ; 1/4 копейки (Ильин-2р.) ; 1846 ; СМ ; Cu ; F ; 46 ; николаич ; 1796 
 893 ; Полушка ; 1851 ; ЕМ ; Cu ; VF+ ; 67 ; mike40 ; 1409 
 894 ; Полушка ; 1855 ; ВМ ; Cu ; F-VF ; 67 ; 🐿️ ; 5102 
 895 ; Полушка ; 1856 ; ЕМ ; Cu ; VF- ; 86 ; mike40 ; 499 
 896 ; Полушка (Ильин-1р.) ; 1859 ; ЕМ ; Cu ; F+ ; 25 ; почтальон ; 357 
 897 ; Полушка (Ильин-3р.) ; 1866 ; ЕМ ; Cu ; VG ; 31 ; маманя ; 3044 
 898 ; 1/4 копейки ; 1877 ; СПБ ; Cu ; XF+/AU ; 83 ; Viking90 ; 4408 
 899 ; 1/4 копейки ; 1893 ; СПБ ; Cu ; XF ; 47 ; Жажда_наживЫ ; 3468 
 900 ; 1/4 копейки ; 1896 ; СПБ ; Cu ; VF+ ; 48 ; Жажда_наживЫ ; 1440 
 901 ; 1/4 копейки ; 1897 ; СПБ ; Cu ; VF ; 80 ; Жажда_наживЫ ; 1499 
 902 ; 1/4 копейки ; 1910 ; СПБ ; Cu ; VF-XF ; 74 ; NNN ; 4700 
 803 ; 1/2 копейки (Ильин-1р.) ; 1868 ; СПБ ; Cu ; G ; 37 ; Kivalen47 ; 2397 
 804 ; 1/2 копейки (Ильин-1р.) ; 1871 ; ЕМ ; Cu ; F+ ; 30 ; RAO51 ; 1024 
 805 ; 1/2 копейки ; 1873 ; ЕМ ; Cu ; VF+ ; 85 ; Hokusai ; 3198 
 806 ; 1/2 копейки ; 1883 ; СПБ ; Cu ; VF+ ; 61 ; Жажда_наживЫ ; 2946 
 807 ; 1/2 копейки ; 1886 ; СПБ ; Cu ; VF+ ; 50 ; Rossol ; 4533 
 808 ; 1/2 копейки ; 1888 ; СПБ ; Cu ; VF-XF ; 43 ; ауща ; 3966 
 809 ; 1/2 копейки ; 1889 ; СПБ ; Cu ; VF+ ; 36 ; СВТ69 ; 1386 
 810 ; 1/2 копейки ; 1890 ; СПБ ; Cu ; XF ; 41 ; ауща ; 4182 
 811 ; 1/2 копейки ; 1892 ; СПБ ; Cu ; VF- ; 38 ; Rossol ; 1587 
 812 ; 1/2 копейки ; 1893 ; СПБ ; Cu ; AU ; 52 ; Viking90 ; 3416 
 813 ; 1/2 копейки ; 1894 ; СПБ ; Cu ; XF ; 82 ; ауща ; 3078 
 814 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; XF+ ; 44 ; Rossol ; 906 
 815 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; AU ; 37 ; alien34 ; 477 
 816 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 7 ; Habs777 ; 171 
 817 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; XF ; 27 ; kalita ; 243 
 818 ; Полушка ; 1702 ;  ; Cu ; F-VF ; 51 ; Токen1973 ; 3500 
 819 ; Полушка ; 1703 ;  ; Cu ; VG ; 47 ; бриз33 ; 509 
 820 ; Полушка ; 1704 ;  ; Cu ; F-VF ; 55 ; DBM ; 3611 
 821 ; Полушка ; 1706 ;  ; Cu ; F+ ; 31 ; Токen1973 ; 3050 
 822 ; Полушка ; 1707 ;  ; Cu ; F+ ; 49 ; бриз33 ; 803 
 823 ; Полушка ; 1712 ;  ; Cu ; F- ; 63 ; почтальон ; 2547 
 824 ; Полушка ; 1713 ;  ; Cu ; G ; 29 ; t_v_v ; 35 
 825 ; Полушка ; 1718 ;  ; Cu ; F ; 5 ; Бигль ; 62 
 826 ; Полушка ; 1719 ;  ; Cu ; F ; 13 ; 1gold ; 90 
 827 ; Полушка ; 1719 ; НД ; Cu ; VG ; 7 ; Геша ; 90 
 828 ; Полушка ; 1719 ;  ; Cu ; VF- ; 27 ; coins_hunter ; 2100 
 829 ; Полушка ; 1719 ;  ; Cu ; F ; 19 ; alekseynn ; 306 
 830 ; Полушка ; 1720 ; НД ; Cu ; F- ; 18 ; 1gold ; 101 
 831 ; Полушка ; 18 век ;  ; Cu ; VG ; 5 ; Eichhörnchen ; 11 
 832 ; Полушка ; 1720 ; НД ; Cu ; VF- ; 8 ; 1gold ; 91 
 833 ; Полушка ; 1720 ;  ; Cu ; F ; 11 ; aknew ; 100 
