 4859 ; Бона иностранная. Болгария ; 1951 ;  ;  ;  ; 16 ; Приор ; 139 
 734 ; Фоллис. Рим, имп. Аркадий ; 395-401 ;  ; Cu ; F+ ; 28 ; LosLos ; 119 
 735 ; Фоллис. Рим, имп. Валенс ; 364-378 ;  ; Cu ; F+ ; 24 ; барсик ; 124 
 736 ; Монета-дельфин (1/25 обола). Ольвия. М-2,56гр ; 5-4вв до н.э. ;  ; Cu ; F+ ; 29 ; влас4 ; 100 
 737 ; Монета-дельфин (1/25 обола). Ольвия. М-1,26гр ; 5-4вв до н.э. ;  ; Cu ; F ; 24 ; alien34 ; 126 
 738 ; 4 пенса (гроат). Шотландия. 2 тип (1526-1539). Яков V (1513-1542). М-2,6г ; ND ;  ; Ag ; F+ ; 153 ; Alexdav ; 5373 
 739 ; 12 шиллингов. Шотландия. Яков VI. Надп. BRIT.FRAN.HIB. М-5,6г ; ND ;  ; Ag ; VF- ; 27 ; Сагеней ; 3454 
 740 ; 12 шиллингов. Шотландия. 1 тип. Яков VI. Надп. ANG. SCO.FRA.ET.HIB. М-5,9г ; ND ;  ; Ag ; VF- ; 74 ; Harder ; 5365 
 741 ; Шостак. Польша, Ян Казимир ; 1667TBL ;  ; Ag ; F-VF ; 16 ; nikoas2012 ; 200 
 742 ; Монета средневековая. Ливонский орден. М-1,01гр ; 1539 ;  ; Ag ; F+ ; 57 ; asnik ; 666 
 743 ; Полугрош. ВКЛ. М-1,16гр ; 1519 ;  ; Ag ; F-VF ; 43 ; cotangens ; 333 
 744 ; Полторак. Рига, Густав Адольф. Деформация. М-0,90гр ; 1623 ;  ; Ag ; VF- ; 30 ; mkm1968 ; 131 
 745 ; Полторак. Польша, Сигизмунд III. М-1,14гр ; 1625 ;  ; Ag ; F-VF ; 26 ; yurrgen ; 116 
 746 ; Полторак. Польша, Сигизмунд III. М-0,98гр ; 1623 ;  ; Ag ; F-VF ; 10 ; molodes ; 105 
 747 ; Полторак. Польша, Сигизмунд III. М-1,14гр ; 1624 ;  ; Ag ; F-VF ; 12 ; spankrashin ; 102 
 748 ; 1/4 эре. Швеция ; 1630-ег ;  ; Cu ; F+ ; 20 ; Hedeby ; 42 
 749 ; 1/6 эре. Швеция ; 1667 ;  ; Cu ; F- ; 11 ; Hedeby ; 89 
 750 ; 1/6 эре. Швеция ; 1669 ;  ; Cu ; VG ; 11 ; Hedeby ; 75 
 751 ; 1/6 эре. Швеция ; 1666 ;  ; Cu ; VG ; 7 ; Hedeby ; 67 
 752 ; Монета средневековая. Балх, Наср ибн Ахмед. Отверстие, деформация ; 313г.х. ;  ; Ag ; F+ ; 43 ; Гордиан ; 270 
 753 ; Монета средневековая. Саманиды, Самарканд. Нарс бен Ахмед. Утеряна часть монеты, деформация ; 313г.х. ;  ; Ag ; F+ ; 38 ; матвед ; 283 
 754 ; Монета средневековая. Саманиды, Самарканд. Наср бен Ахмед. Деформация, отверстия ; 329г.х. ;  ; Ag ; F+ ; 52 ; aziya11 ; 271 
 755 ; Монета средневековая. Саманиды, Самарканд. Наср бен Ахмед. Деформация ; 314г.х. ;  ; Ag ; F+ ; 30 ; aziya11 ; 262 
 756 ; Монета средневековая. Г. Бенакет ; 602г.х. ;  ; Cu ; F+ ; 31 ; sonegr ; 160 
 757 ; Монета средневековая. Караханиды. Саганиан. Насир ал Хакк хан Йусуф б. Харун ; 414г.х. ;  ; Cu ; F+ ; 70 ; Sterh ; 176 
 758 ; Дирхем. Г. Саганиан ; 433г.х. ;  ; Cu ; F ; 11 ; aziya11 ; 102 
 759 ; Монета средневековая. Бухара. Саманиды, Мансурб ; 363г.х. ;  ; Cu ; F+ ; 62 ; волга ; 313 
 760 ; Монета средневековая. Шаш, Тахириды. Тахир II абу Абдаллах ; 241г.х. ;  ; Cu ; F+ ; 104 ; волга ; 200 
 761 ; Дирхем. Караханиды, Йаркенд. Кадыр хан ; 410г.х. ;  ; Cu ; F ; 47 ; Sterh ; 118 
 762 ; Монета средневековая. Сельджуки, Саганиан. Чагры бек Дауд ; 435г.х. ;  ; Cu ; F ; 19 ; mkm1968 ; 114 
 763 ; Монета средневековая. Караханиды, Бухара. Обломана ; 416г..х. ;  ; Cu ; F+ ; 25 ; zoom30 ; 153 
 764 ; Монета средневековая. Саманиды, Наср бен Ахмед. Обломана ; 305г.х. ;  ; Cu ; F+ ; 13 ; zoom30 ; 153 
 765 ; Монета средневековая. Тахириды. Мухаммед бен Тахир ; 253г.э. ;  ; Cu ; F+ ; 66 ; Добрыня ; 204 
 766 ; Монета средневековая. Караханиды, г. Саганиан, Насир ал Хакк ; 421г.х. ;  ; Cu ; F+ ; 44 ; Sterh ; 163 
 767 ; Монета средневековая. Согдиана ; 3-4 вв ;  ; Cu ; F ; 39 ; sonegr ; 189 
 768 ; Монета средневековая. Бухара. Обломана ; 135г.х. ;  ; Cu ; F ; 20 ; aziya11 ; 105 
 769 ; Медный пул. Золотая Орда. Кильдибек ; 763г.х. (1362-1363) ;  ; Cu ; F+ ; 2 ; droopy ; 120 
 770 ; 2 муна "чанпин тунбао" "сюнь чэнь". Военная академия. Корея. D-30мм ; 1742 ;  ; Br ; F+ ; 13 ; S1952 ; 34 
 771 ; 1 мун "чанпин тунбао" "ху ба". Министерство финансов. Корея. D-25,5мм ; 1806 ;  ; Br ; F ; 3 ; S1952 ; 24 
 772 ; 1 мун "чанпин тунбао" "ху цзю" полумесяц 9ч. Министерство финансов. Корея. D-24,5мм ; 1757 ;  ; Br ; F-VF ; 3 ; S1952 ; 24 
 773 ; 1 мун "чанпин тунбао" "ху жи эр". Министерство финансов. Корея. D-24мм ; 1852 ;  ; Br ; F+ ; 3 ; S1952 ; 24 
 774 ; 1 мун "чанпин тунбао" "ху чэнь у". Министерство финансов. Корея. D-25мм ; 1852 ;  ; Br ; F+ ; 5 ; S1952 ; 36 
 775 ; 1 мун "чанпин тунбао" "ху юй ба". Министерство финансов. Корея. D-23мм ; 1814 ;  ; Br ; F-VF ; 9 ; S1952 ; 36 
 776 ; 1 мун "чанпин тунбао" "сюнь цюань цзю". Военная академия. Корея. D-24,5мм ; 1832 ;  ; Br ; F+ ; 7 ; S1952 ; 28 
 777 ; 1 мун "чанпин тунбао" "цзинь лю". Военная часть дворцовой охраны. Корея. D-24мм ; 1823 ;  ; Br ; F-VF ; 15 ; vfuflfy49 ; 83 
 778 ; 1 мун "чанпин тунбао" "цзинь и". Военная часть дворцоваяохраны. Корея. D-24мм ; 1823 ;  ; Br ; F+ ; 3 ; S1952 ; 24 
 779 ; 1 мун "чанпин тунбао" "ци тянь эр" полумесяц 9ч. Военное управление провинции Квалионг. Корея. D-27мм ; 1836 ;  ; Br ; VF+ ; 5 ; Гордиан ; 71 
 780 ; 1 мун "чанпин тунбао" "кай у" и солнце 3ч. Военное управление провинции Каесунг. Корея. D-24,5мм ; 1816 ;  ; Br ; VF- ; 5 ; S1952 ; 34 
 781 ; 1 мун "чанпин тунбао" "кай эр" и солнце 3ч. Военное управление провинции Каесунг. Корея. D-24,5мм ; 1816 ;  ; Br ; F-VF ; 5 ; S1952 ; 34 
 817 ; Медаль. 300 лет Дому Романову 1613-1913гг. D-28мм. Частная чеканка ;  ;  ; Cu ; AU ; 43 ; Михаил_нов ; 839 
 678 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; волга ; 30 
 679 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 38 ; viridis ; 275 
 680 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; волга ; 30 
 681 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 9 ; волга ; 30 
 682 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; волга ; 30 
 683 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; rofi ; 49 
 684 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 91 ; micola.c ; 149 
 685 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; imi ; 33 
 686 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 9 ; волга ; 30 
 687 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 53 ; ВММ ; 53 
 688 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 32 ; vadim60 ; 32 
 689 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 7 ; фёкла ; 36 
 690 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 29 ; волга ; 30 
 691 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; anvidmi ; 33 
 692 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 37 ; gusar ; 101 
 693 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 16 ; imi ; 32 
 694 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 27 ; волга ; 28 
 695 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 23 ; imi ; 36 
 696 ; Копейка. Иван IV Васильевич ; 1533-1584 ;  ; Ag ; F-VF ; 11 ; волга ; 27 
 697 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 31 ; alex995 ; 31 
 698 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 17 ; фёкла ; 48 
 699 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 10 ; ваньша ; 32 
 700 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; волга ; 26 
 701 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 34 ; фёкла ; 35 
 702 ; Лот допетровский монет Фёдора Ивановича:1 копейка (23шт) ;  ;  ; Ag ; F-VF ; 58 ; rofi ; 1249 
 703 ; Лот допетровский монет Бориса Годунова: 1 копейка (31шт) ;  ;  ; Ag ; F-VF ; 81 ; derbnik ; 1530 
 709 ; Статер. Греция, Александр III Великий. М-8,58гр ; 336-323гг до н.э. ;  ; Au ; VF+ ; 54 ; 1p ; 53040 
 710 ; Монета античная. Греция, Лисимах. М-8,35гр ; 305-281гг до н.э. ;  ; Au ; VF ; 58 ; zdenek ; 22950 
 711 ; Тетрадрахма. Парфия. Фраат IV. М-14,47гр ; 38-2г до н.э. ;  ; Ag ; VF ; 73 ; pretorianets72 ; 5202 
 712 ; Тетрадрахма. Греция. М-11,90гр ;  ;  ; Ag ; VF+ ; 28 ; arsenich-s ; 6626 
 713 ; Антониниан. Рим, имп. Гордиан III. М-4,67гр ; 238-244 ;  ; Ag ; XF- ; 35 ; саров ; 2313 
 714 ; Фнтониниан. Рим, имп. Филип I. М-5,78гр ; 244-249 ;  ; Ag ; XF- ; 37 ; zuza ; 2761 
 715 ; Денарий. Рим, имп. Каракалла. М-3,28гр ; 198-217 ;  ; Ag ; XF- ; 28 ; саров ; 2914 
 716 ; Денарий. Рим, имп. Септимий Север. М-2,75гр ; 193-211 ;  ; Ag ; XF- ; 46 ; саров ; 3042 
 717 ; Денарий. Рим, имп. Каракалла. М-3,48гр ; 198-217 ;  ; Ag ; XF- ; 37 ; саров ; 3078 
 718 ; Денарий. Римская империя. Юлия Домна (жена Септимия Севера). М-3,13гр. Трещина ; 193-211 ;  ; Ag ; XF- ; 35 ; fon_dorn ; 3122 
 719 ; Денарий. Римская империя. Отацила Севера (жена Филипа I). М-3,52гр ; 244-249 ;  ; Ag ; VF-XF ; 53 ; fon_dorn ; 3381 
 720 ; Антониниан. Рим, имп. Гордиан III. М-3,67гр ; 238-244 ;  ; Ag ; VF-XF ; 28 ; aleksey1970 ; 1632 
 721 ; Монета античная. Греция. М-4,12гр ;  ;  ; Ag ; VF+ ; 40 ; niger ; 3978 
 722 ; Монета античная. Греция. М-4,01гр ;  ;  ; Ag ; VF+ ; 48 ; нл ; 3060 
 723 ; Монета античная. Греция. М-2,14гр ;  ;  ; Ag ; VF+ ; 49 ; niger ; 3122 
 724 ; Монета античная. Греция. М-2,48гр ;  ;  ; Ag ; VF+ ; 41 ; w13s1 ; 1136 
 725 ; Монета античная. Греция, Истрия. М-5,06гр ;  ;  ; Ag ; VF+ ; 70 ; aziya11 ; 3902 
 726 ; Драхма. Аполония Понтика. М-2,90гр ;  ;  ; Ag ; VF+ ; 47 ; саров ; 3122 
 727 ; Гемидрахма. Херсонес Фракийский. М-2,45гр ;  ;  ; Ag ; VF+ ; 46 ; fon_dorn ; 3074 
 728 ; АЕ-16. Лаодикея, Фригия ; 2 в до н.э. ;  ; Br ; F-VF ; 39 ; ANK ; 1224 
 729 ; Монета античная. Троада, Скепсис ; 400г дл н.э. ;  ; Cu ; F+ ; 61 ; Dahan ; 426 
 730 ; Монета античная. Понт, Амис ; 2 в до н.э. ;  ; Cu ; F+ ; 2 ; Добрыня ; 100 
 731 ; Монета античная. Сицилия, Акрагант ; 241-210гг до н.э. ;  ; Cu ; F+ ; 23 ; Dahan ; 309 
 732 ; Монета античная. Пафлагония, Синопа ; 2 в до н.э. ;  ; Cu ; F ; 71 ; sonegr ; 274 
 628 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 29 ; чук ; 30 
 629 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 33 ; чук ; 34 
 630 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 29 ; чук ; 30 
 631 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 29 ; чук ; 30 
 632 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 37 ; чук ; 38 
 633 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 40 ; imi ; 40 
 634 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 31 ; чук ; 32 
 635 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 39 ; чук ; 39 
 636 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 30 ; чук ; 30 
 637 ; Копейка. Деформация ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 29 ; чук ; 30 
 638 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 30 ; чук ; 30 
 639 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 37 ; чук ; 38 
 640 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 31 ; чук ; 32 
 641 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 31 ; чук ; 32 
 642 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 40 ; imi ; 40 
 643 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 30 ; чук ; 30 
 644 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 21 ; чук ; 22 
 645 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 40 ; Mmax ; 40 
 646 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 38 ; чук ; 38 
 647 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 29 ; чук ; 30 
 648 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 30 ; чук ; 30 
 649 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F-VF ; 33 ; чук ; 200 
 650 ; Денга. Суздальско-Нижегородскок кн-во ; XV в ;  ; Ag ; F-VF ; 20 ; матвед ; 510 
 651 ; Денга. Суздальско-Нижегородскок кн-во ; XV в ;  ; Ag ; F-VF ; 31 ; чук ; 510 
 652 ; Денга. Суздальско-Нижегородскок кн-во ; XV в ;  ; Ag ; F-VF ; 33 ; чук ; 376 
 653 ; Денга. Суздальско-Нижегородскок кн-во ; XV в ;  ; Ag ; F-VF ; 17 ; micola.c ; 611 
 654 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F-VF ; 43 ; viridis ; 98 
 655 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F+ ; 42 ; чук ; 43 
 656 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F+ ; 17 ; чук ; 34 
 657 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F+ ; 29 ; чук ; 30 
 658 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F+ ; 29 ; чук ; 30 
 659 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F+ ; 5 ; чук ; 16 
 660 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F+ ; 30 ; чук ; 30 
 661 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F+ ; 9 ; Майкл ; 114 
 662 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F+ ; 23 ; чук ; 24 
 663 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 16 ; gusar ; 102 
 664 ; Лот допетровских монет (5шт): копейка ;  ;  ; Ag ; F/F+ ; 13 ; molodes ; 113 
 665 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 27 ; chuk ; 26 
 666 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 38 ; Майкл ; 125 
 667 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; imi ; 31 
 668 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; волга ; 30 
 669 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 35 ; Bolt ; 84 
 670 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 20 ; ВММ ; 73 
 671 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 31 ; micola.c ; 32 
 672 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 39 ; micola.c ; 171 
 673 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; волга ; 31 
 674 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 101 ; micola.c ; 225 
 675 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 36 ; ВММ ; 137 
 676 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 41 ; micola.c ; 199 
 677 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 10 ; imi ; 33 
 578 ; Копейка ; 1617-ок.1630 ; Михаил Федорович Псков ; Ag ; F+ ; 7 ; гномы forever ; 27 
 579 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F+ ; 5 ; гномы forever ; 21 
 580 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; F+ ; 9 ; гномы forever ; 25 
 581 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 15 ; asus ; 108 
 582 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F+ ; 27 ; Bolt ; 102 
 583 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 29 ; bask2008 ; 161 
 584 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 11 ; гномы forever ; 114 
 585 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; imi ; 35 
 586 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; гномы forever ; 35 
 587 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; Asyy ; 33 
 588 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; imi ; 36 
 589 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; гномы forever ; 32 
 590 ; Копейка. Слоение ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 6 ; Asyy ; 32 
 591 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 10 ; rofi ; 36 
 592 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 8 ; гномы forever ; 34 
 593 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 8 ; гномы forever ; 34 
 594 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; F+ ; 29 ; гномы forever ; 53 
 595 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 10 ; П.А.Н. ; 36 
 596 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 10 ; гномы forever ; 36 
 597 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 7 ; волга ; 33 
 598 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 7 ; волга ; 33 
 599 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 33 ; gusar ; 98 
 600 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 5 ; волга ; 34 
 601 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; F-VF ; 26 ; гномы forever ; 47 
 602 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 5 ; Майкл ; 34 
 603 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 16 ; евгель ; 45 
 604 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 10 ; imi ; 35 
 605 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 31 ; чук ; 32 
 606 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 31 ; чук ; 32 
 607 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 29 ; чук ; 30 
 608 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 34 ; чук ; 34 
 609 ; Копейка. Деформация ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 29 ; чук ; 30 
 610 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 31 ; чук ; 32 
 611 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 31 ; чук ; 32 
 612 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 29 ; чук ; 30 
 613 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 29 ; чук ; 30 
 614 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 31 ; чук ; 32 
 615 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 32 ; чук ; 32 
 616 ; Копейка. Иван IV Васильевич (Грозный). Деформация ; 1533-1584 ;  ; Ag ; F-VF ; 25 ; чук ; 26 
 617 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 29 ; чук ; 30 
 618 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 31 ; чук ; 32 
 619 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F+ ; 29 ; чук ; 30 
 620 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 29 ; чук ; 30 
 621 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 31 ; чук ; 32 
 622 ; Копейка допетровская ;  ;  ; Ag ; F-VF ; 24 ; чук ; 24 
 623 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 29 ; чук ; 30 
 624 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 24 ; чук ; 34 
 625 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 29 ; чук ; 30 
 626 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 40 ; Mmax ; 40 
 627 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 30 ; чук ; 30 
 528 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 31 ; alex995 ; 32 
 529 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 11 ; aziya11 ; 37 
 530 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 9 ; фёкла ; 38 
 531 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 9 ; гномы forever ; 46 
 532 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 39 ; фёкла ; 46 
 533 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 9 ; фёкла ; 38 
 534 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 34 ; гномы forever ; 90 
 535 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 25 ; rofi ; 51 
 536 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 8 ; Это дешево ; 67 
 537 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 19 ; Hedeby ; 39 
 538 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 7 ; гномы forever ; 36 
 539 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 10 ; rofi ; 38 
 540 ; Копейка. Деформация ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 5 ; фёкла ; 35 
 541 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 11 ; Майкл ; 40 
 542 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 7 ; фёкла ; 37 
 543 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 9 ; Sterh ; 35 
 544 ; Копейка. Борис Годунов. Новгород ; 1598-1605 ;  ; Ag ; F-VF ; 9 ; imi ; 35 
 545 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 14 ; гномы forever ; 45 
 546 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 5 ; волга ; 31 
