 6693 ; Пуговица. D-23мм. ;  ;  ; Ж/м ;  ; 54 ; electra ; 61 
 986 ; Медаль В ознаменование 150-летия Ленинградского Государственного Университета им А.А.Жданова. Медальер Н.Соколов D-64мм Коробка ;  ;  ; AU ; AU ; 25 ; Russman ; 888 
 987 ; Настольная медаль "Российская Премия Людвига Нобеля". D-40 мм. В капсуле ;  ;  ; Ж/м ; XF+ ; 32 ; LEXAI ; 146 
 988 ; Жетон. Coins 2014. Москва, Россия. D-35мм ;  ;  ; Ж/м ; AU ; 38 ; Russman ; 264 
 989 ; Настольная медаль "Всесоюзный Ордена Ленина научно-исследовательский геологический институт им. А.П. Карпинского ВСЕГЕИ." D-37мм ;  ;  ; Ж/м ; XF ; 58 ; an78gg ; 359 
 990 ; Медаль. 150 лет со дня рождения С.П. Боткина. Р-ры:28х30мм ;  ;  ; Ж/м ; VF-XF ; 38 ; an78gg ; 218 
 991 ; Медаль. Печать войска донского. D-34мм ;  ;  ; Ж/м ; F ; 40 ; rem. ; 185 
 992 ; Жетон. Русская столица героям-славянам. 1914-1915 гг. А. Жакар. D-24мм ;  ;  ; Ж/м ; VF-XF ; 38 ; Ricky Spanish ; 2607 
 993 ; Медаль Гагарин D-40мм ;  ;  ; Al ; AU ; 33 ; truck ; 612 
 994 ; Медаль Межнумизматика 250 лет открытия русской Америки Бот "Св Гавриил" Упаковка ; ММД ;  ; Cu-Ni ; Proof ; 19 ; crocus ; 599 
 995 ; Медаль Межнумизматика 250 лет открытия русской Америки Пакетбот "Св Павел" Упаковка ; ММД ;  ; Cu-Ni ; Proof ; 25 ; crocus ; 599 
 996 ; Медаль Межнумизматика 250 лет открытия русской Америки Пакетбот "Св Петр" Упаковка ; ММД ;  ; Cu-Ni ; Proof ; 21 ; crocus ; 591 
 997 ; Медаль Межнумизматика 250 лет открытия русской Америки Встреча Г.Измайлова и Дж Кука. Упаковка. Коробка на 4 медали, сертификаты ; ММД ;  ; Cu-Ni ; Proof ; 15 ; crocus ; 611 
 998 ; Жетон Магистральный газопровод"Сахалин-Хабаровск-Владивосток" пуск-сентябрь 2011г. Газ Далнемо Востоку. М-31,18г ;  ;  ; Ag ; Proof ; 15 ; vanya ; 2233 
 999 ; Жетон Валерий Харламов. М-16,82г. ; СПМД ;  ; Ag925 ; Proof ; 18 ; фарфор ; 1550 
 1000 ; Жетон Всеволод Бобров. М-16,82г. ; СПМД ;  ; Ag925 ; Proof ; 6 ; мартин ; 1238 
 1001 ; Жетон Свято-Троицкая Сергиева лавра. М-33,63г. ; СПМД ;  ; Ag925 ; Proof ; 14 ; alex-aud ; 2382 
 1002 ; Жетон Александр Мальцев. М-16,82г. ; СПМД ;  ; Ag925 ; Proof ; 18 ; фарфор ; 1536 
 1003 ; Жетон. Знаки Зодиака - Рыбы. D-14мм ; СПМД ;  ; Ag ; Proof ; 10 ; rem. ; 133 
 1004 ; Жетон. Императорский монетный двор. Год собаки. 2018. D-14мм ; СПМД ;  ; Ag ; Proof ; 45 ; (.!.) ; 324 
 1005 ; Переводный рубль МБЭС 25 лет ;  ;  ; Cu-Ni ; Proof ; 23 ; Russman ; 663 
 1006 ; Знак. От холмского православного братства ;  ;  ; Ag84 ; VF- ; 25 ; БерегСлоновойКости ; 1529 
 1007 ; Медаль. Чемпионат мира. Гран-При. Формула-1 в Ленинграде. Медальер: Н.Анциферов. D-60мм ; 1990ЛМД ;  ; Ж/м ; F-VF ; 8 ; Sk-masshtab ; 111 
 904 ; Монета. Имп. Август. М-4,76гр ; 1 до н.э.-14 ;  ; Cu ; VG ; 29 ; zczc4 ; 232 
 905 ; Антониниан. Рим, имп. Клавдий II Готский. М-2,24гр ; 268-270 ;  ; Cu ; F- ; 13 ; aziya11 ; 206 
 906 ; Монета. Рим, имп. Клавдий II Готский. М-2,92гр ; 268-270 ;  ; Cu ; F ; 17 ; dgin ; 161 
 907 ; Монета. Писидия, Термессос. Бородатая голова Зевса вправо/ Ника стоит влево и венчает голову Тюхе венком. М-14,96гр ; 193-220 ;  ; Br ; VG ; 7 ; von_Schwarz ; 1083 
 908 ; АЕ-2. Рим, Сисция. Имп. Феодосий I. Бюст Феодосия вправо/ Феодосий стоит лицом к лицу, держа за руку коленопреклоненную женщину, во второй руке Виктория на глобусе. М-4,01гр ; 379-395 ;  ; Cu ; F ; 17 ; vlad77 ; 433 
 909 ; Фоллис. Рим, имп. Констанций I. М-3,07гр ; 305-306 ;  ; Br ; VF-XF ; 79 ; coins_hunter ; 4194 
 910 ; Монета. Иония, Теос. М-4,10гр ; 3 в до н.э. ;  ; Br ; VF- ; 22 ; von_Schwarz ; 465 
 911 ; Антониниан. Антиохия. Имп. Галлиен. Бог Сол с глобусом. М-3,45гр ; 266-267 ;  ; Cu ; F- ; 16 ; aziya11 ; 239 
 912 ; Антониниан. Антиохия. Имп. Проб. Проб получает глобус от Юпитера. М-4,26гр ; 276 ;  ; Cu ; F ; 29 ; aziya11 ; 337 
 913 ; АЕ-1. Большой фоллис. Рим, Сисция. Констанций I Хлор. Бюст Констанция I Хлора вправо. На основании бюста "S" /  Монета Юнона держит весы и рог изобилия. Снизу звезда. D-29мм. М-11,74гр ; 305-306 ;  ; Cu ; F-VF ; 17 ; Ю42 ; 1137 
 914 ; АЕ-3. Фоллис. Рим. Имп. Константин Великий. Ворота и башни ланеря. Сверху звезда. Снизу лавровый венок. М-2,59гр ; 326 ;  ; Cu ; F+ ; 34 ; KaTer ; 381 
 915 ; АЕ-3. Фоллис. Александрия. Имп. Констанций I. Vot XX MultXXX в лавровом венке. М-1,45гр ; 347-348 ;  ; Cu ; F+ ; 44 ; aziya11 ; 302 
 916 ; АЕ-3. Фоллис. Антиохия. Имп. Констанций II. Солдаты и знамя. М-1,77гр ; 330-335 ;  ; Cu ; F+ ; 16 ; АлексейЕ ; 165 
 917 ; Двойной центенионалий. Константинополь. Имп. Аркадий. Император держит штандарт с христограммой и глобус. М-4,25гр ; 395-408 ;  ; Cu ; F ; 12 ; rusmlm ; 341 
 918 ; Центенионалий. Антиохия. Имп. Феодосий II. Vot X Mult XX в лавровом венке. М-0,98гр ; 402-450 ;  ; Cu ; F- ; 27 ; aziya11 ; 302 
 919 ; Обол. Пантикапей. M-1,78г. ;  ;  ; Cu ; VF ; 22 ; marconi605 ; 591 
 920 ; Обол. Пантикапей. M-1,64г. ;  ;  ; Cu ; VF ; 62 ; а1945 ; 952 
 921 ; Обол. Пантикапей. M-1,86г. ;  ;  ; Cu ; VF ; 36 ; marconi605 ; 701 
 922 ; Обол. Пантикапей. M-2,29г. ;  ;  ; Cu ; VF- ; 21 ; Mikola_1 ; 457 
 923 ; Обол. Пантикапей. M5-г. ;  ;  ; Cu ; VF ; 12 ; CWSC™ ; 101 
 924 ; Анонимный фоллис. Византия. Время Романа III. D-29мм. М-12,23гр ; 1028-1034 ;  ; Cu ; F+ ; 68 ; Victor_161_ ; 1820 
 925 ; Монета-дельфин (1/25 обола). Ольвия. М-1,51гр ; 5 в до н.э. ;  ; Br ; F ; 35 ; АлексейЕ ; 283 
 926 ; Монета-стрелка. Скифское царство ; 6 век до н.э. ;  ; Cu ; F ; 14 ; zczc4 ; 327 
 927 ; Монета-стрелка. Скифское царство ; VI в. До н.э. ;  ; Cu ; F ; 24 ; Аргонавт ; 333 
 928 ; Монета-стрелка. Скифское царство ; VI в. До н.э. ;  ; Cu ; F ; 20 ; zczc4 ; 330 
 929 ; Стрела. Скифское ц-во. М-1,94гр ; 6 в до н.э. ;  ; Br ; F ; 28 ; Танго ; 334 
 930 ; Драхма. Сасаниды, Хосров II Парвиз. Мон двор H (неизвестный). D-31мм. М-4,02гр ; 591-628 ;  ; Ag ; VF-XF ; 38 ; Муаззам ; 2637 
 931 ; Драхма. Сасаниды, Хосров II. М-4,13гр ; 590/591-628 ;  ; Ag ; VF+ ; 45 ; kivikotti ; 1588 
 932 ; Монета. Айюбиды. М-3,07гр ; 12-13вв ;  ; Ag ; VF ; 52 ; Mikola_1 ; 723 
 933 ; Монета. Айюбиды. М-2,60гр ; 12-13вв ;  ; Ag ; F+ ; 34 ; aziya11 ; 567 
 934 ; Монета. Айюбиды. М-1,50гр ; 12-13вв ;  ; Ag ; VF ; 52 ; Victor_161_ ; 688 
 935 ; Дирхем. Персия. M-4,24г. ; 17 век ;  ; Ag ; F ; 12 ; aziya11 ; 228 
 936 ; Денарий. Европа. M-1,09г. ;  ;  ; Ag ; F- ; 32 ; Как-то так ; 3621 
 937 ; Денарий. Европа. M-0,6г. ;  ;  ; Ag ; VF ; 38 ; звездолёт ; 40902 
 938 ; Денарий. Европа. M-0,95г. ;  ;  ; Ag ; F+ ; 23 ; Как-то так ; 2591 
 939 ; Денарий. Европа. M-0,88г. ;  ;  ; Ag ; F ; 30 ; von_Schwarz ; 567 
 940 ; Денарий. Европа. M-0,48г. ;  ;  ; Ag ; F+ ; 37 ; Как-то так ; 4280 
 941 ; Солид Рига ; 1577 ;  ; Ag ; VF ; 33 ; kivikotti ; 260 
 942 ; Солид Рига ; 1575 ;  ; Ag ; VF- ; 43 ; kivikotti ; 442 
 943 ; Монета. Европа. M-0,85г. ;  ;  ; Ag ; F ; 12 ; Gerdif ; 272 
 944 ; Монета. Европа. M-0,85г. ;  ;  ; Ag ; F ; 18 ; Папа Свин ; 255 
 945 ; Монета. Европа. M-0,68г. ;  ;  ; Ag ; F ; 12 ; Бигль ; 227 
 946 ; Акче. Ширваншахи. M-0,93г. ;  ;  ; Ag ; F ; 30 ; Victor_161_ ; 202 
 947 ; Акче. Ширваншахи. M-0,93г. ;  ;  ; Ag ; F ; 15 ; valerdon ; 131 
 948 ; Солид. Ливония. Кристина ;  ;  ; Ag ; VF ; 4 ; Igor2020 ; 114 
 949 ; Солид. Ливония. Кристина ;  ;  ; Ag ; F-VF ; 10 ; aziya11 ; 90 
 950 ; Солид. Пруссия ; 1695 ;  ; Ag ; VF+ ; 53 ; taa ; 413 
 951 ; Тернар. Сигизмунд III ; 1619 ;  ; Ag ; F ; 15 ; von_Schwarz ; 566 
 952 ; Фрагмент балыша (гривны). Волжская Булгария. М-3,05гр ; 11-13вв ;  ; Ag ;  ; 47 ; АлексейЕ ; 627 
 953 ; Фрагмент балыша (гривны). Волжская Булгария. М-2,57гр ; 11-13вв ;  ; Ag ;  ; 46 ; баргузин ; 416 
 854 ; Копейка ; 1711 ; Петр Алексеевич ; Ag ; VF- ; 21 ; oleg61 ; 262 
 855 ; Копейка ; 1712 ; Петр Алексеевич ; Ag ; F-VF ; 25 ; бортик ; 193 
 856 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF ; 15 ; moneta1924 ; 81 
 857 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; porte33 ; 71 
 858 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; porte33 ; 80 
 859 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 25 ; myth ; 82 
 860 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 20 ; myth ; 82 
 861 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF ; 8 ; myth ; 82 
 862 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF- ; 8 ; Муаззам ; 83 
 863 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF- ; 4 ; porte33 ; 79 
 864 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF ; 13 ; CWSC™ ; 71 
 865 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; myth ; 67 
 866 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF- ; 9 ; Муаззам ; 82 
 867 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; porte33 ; 67 
 868 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF+ ; 8 ; CWSC™ ; 53 
 869 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; porte33 ; 70 
 870 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F ; 11 ; porte33 ; 66 
 871 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF- ; 16 ; porte33 ; 70 
 872 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF ; 13 ; CWSC™ ; 71 
 873 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF ; 10 ; moneta1924 ; 79 
 874 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF- ; 7 ; f3ar ; 79 
 875 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; Бигль ; 65 
 876 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF- ; 12 ; moneta1924 ; 82 
 877 ; Копейка ; 1645-1676 ; Алексей Михайлович. Псковский денежный двор ; Cu ; F- ; 14 ; porte33 ; 94 
 878 ; Копейка ; 1645-1676 ; Алексей Михайлович. Псковский денежный двор ; Cu ; F ; 15 ; Victor_161_ ; 128 
 879 ; Копейка ; 1645-1676 ; Алексей Михайлович. Псковский денежный двор ; Cu ; F ; 24 ; Victor_161_ ; 164 
 880 ; Лот монет Петра I (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 28 ; сортам70 ; 521 
 881 ; Лот монет Петра I (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 40 ; сортам70 ; 578 
 882 ; Лот монет "Медного бунта" Алексея Михайловича (16шт): копейка ; 1645-1676 ;  ; Cu ; G ; 47 ; Victor_161_ ; 294 
 883 ; Лот монет Ивана Грозного, Михаила Федоровича+ пуло Иван III (3шт): копейка, пуло ;  ;  ; Ag,Cu ; F-VF ; 26 ; A2KOT ; 90 
 884 ; Лот монет Алексея Михайловича "Медный Бунт" (5шт): копейка ; 1645-1676 ;  ; Cu ; VG ; 38 ; Victor_161_ ; 249 
 885 ; Трите (1/3 статера). Лидия, царь Алиатт. Голова льва с открытой пастью, развернутая влево. М-4,59гр. Р-ры: 11х12мм. Сертификат ; 610-560 гг до н.э. ;  ; Электр ;  ; 43 ; cotangens ; 69360 
 886 ; Драхма. Индо-Греция, Бактрия.  Менандер I. Бюст в шлеме вправо/  Шагающая Афина. В капсуле. М-2,45гр ; 165/55-130 гг до н.э. ;  ; Ag ;  ; 41 ; Sporti84 ; 24990 
 887 ; Тетрадрахма. Александрия, Птолемей XII. М-14,15гр ; 80-51 гг до н.э. ;  ; Ag ; VF+ ; 40 ; Норман ; 8681 
 888 ; Денарий. Рим, Республика. Монетарий M. Sergius Silus. Голова Ромы в шлеме вправо/ Всадник влево, держащий в вытянутой  левой руке меч и голову варвара. М-3,79гр ; 116-115 гг до н.э. ;  ; Ag ; VF ; 27 ; scaevola ; 8466 
 889 ; Тетрадрахма. Сирия, Антиохия, Имп. Элагабал. Орел смотрит влево, под ним звезда. М-13,26гр ; 219-220 ;  ; Ag ; VG ; 32 ; kpa ; 1457 
 890 ; Статер. Греция, Истрия. Два лица/ Орел, атакующий дельфина влево. М-5,85гр ; 4в до н.э. ;  ; Ag ; XF- ; 80 ; aqua ; 13797 
 891 ; Антониниан. Рим, имп. Гордиан III (238-244гг). Бюст Гордиана III вправо/ Геракл, стоящий вправо, опирающийся на палицу. М-4,04гр ; 241-243 ;  ; Ag ; VF-XF ; 16 ; cunde42 ; 2732 
 892 ; Тетрадрахма. Сирия, Антиохия. Имп. Траян Деций (248-251гг). Бюст Траяна Деция вправо/ Орел с венком в клюве влево. М-11,67гр ; 248-251 ;  ; Ag ; VF- ; 47 ; aqua ; 5994 
 893 ; Силиква. Рим, Лион (Лугдунум). Имп. Юлиан Отступник (360-363гг). Бюст Юлиана Отступника вправо/ Венок с клятвами. М-1,98гр ; 361-363 ;  ; Ag ; F-VF ; 25 ; von_Schwarz ; 3570 
 894 ; Асс. Рим, имп. Марк Аврелий (как Цезарь) (161-180гг). Бюст Марка Аврелия вправо/ Минерва, стоящая с копьем и щитом. М-10,44гр ; 143 ;  ; Cu ; VF- ; 21 ; zczc4 ; 2268 
 895 ; Антониниан. Рим, Тицинум. Имп. Тацит. Бюст Тацита вправо/ Салус, стоящая вправо. М-4,48гр ; 275-276 ;  ; Cu ; VF- ; 22 ; тихуан ; 2002 
 896 ; Фолис. Рим, Тицинум. Имп. Диоклетиан (284-305гг). Бюст Диоклетиана вправо/ Монета, стоящая влево с весами и рогом изобилия. М-9,80гр ; 300-303 ;  ; Cu ; F-VF ; 16 ; Ю42 ; 1734 
 897 ; Фолис. Рим, Трир. Имп. Констанций Хлор (293-306гг). Бюст Констанция Хлора вправо/ Гений римского народа, стоящий влево с венком и рогом изобилия. М-9,28гр ; 296-297 ;  ; Cu ; VF- ; 37 ; Норман ; 3555 
 898 ; Фолис. Рим, Сирмиум. Имп. Констанций Галл (351-354гг). Бюст Констанция Галла вправо/ Император, поражающий копьем конного варвара. М-2,23гр ; 351-354 ;  ; Cu ; VF- ; 25 ; Муаззам ; 931 
 899 ; Монета. Рим, имп. Констанций II. М-2,07гр ; 337-361 ;  ; Cu ; F ; 13 ; aziya11 ; 116 
 900 ; Монета. Рим, имп. Констанций II. М-1,73гр ; 337-361 ;  ; Cu ; F+ ; 19 ; aziya11 ; 185 
 901 ; Монета. Рим, имп. Валентиниан I. М-2,22гр ; 364-375 ;  ; Cu ; F ; 8 ; Jackal ; 161 
 902 ; Монета. Рим, имп. Констанций II. М-2,10гр ; 337-361 ;  ; Cu ; F ; 20 ; aziya11 ; 273 
 903 ; Монета. Рим, имп. Константин I Великий. М-2,10гр ; 306-337 ;  ; Cu ; VG/F ; 24 ; итак дорого ты ещё ; 169 
 804 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 7 ; Vinchi ; 67 
 805 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 23 ; sinus ; 2087 
 806 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 10 ; kivikotti ; 508 
 807 ; Копейка. М-0,44гр ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 29 ; НЗ ; 1247 
 808 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 22 ; НЗ ; 1007 
 809 ; Копейка. Деформация ; 1618-1630 ; Михаил Федорович. Ярославcкий денежный двор ; Ag ; VF- ; 39 ; sinus ; 1156 
 810 ; Копейка ; 1618-1630 ; Михаил Федорович. Ярославcкий денежный двор ; Ag ; F-VF ; 78 ; Usinsk ; 1095 
 811 ; Копейка ; 1618-1630 ; Михаил Федорович. Ярославcкий денежный двор ; Ag ; VF+ ; 77 ; sinus ; 2771 
 812 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF ; 13 ; Victor_161_ ; 133 
 813 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF+ ; 9 ; porte33 ; 82 
 814 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF ; 17 ; Бигль ; 58 
 815 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF ; 16 ; moneta1924 ; 83 
 816 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF ; 19 ; Бигль ; 61 
 817 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 23 ; PamVan ; 71 
 818 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF- ; 22 ; Бигль ; 59 
 819 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F+ ; 13 ; Бигль ; 53 
 820 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; Бигль ; 53 
 821 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; Бигль ; 42 
 822 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; PamVan ; 82 
 823 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; marconi605 ; 60 
 824 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; vborisevich1 ; 57 
 825 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; Бигль ; 38 
 826 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; Бигль ; 43 
 827 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF ; 46 ; Victor_161_ ; 272 
 828 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; VF ; 23 ; dvm ; 262 
 829 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; F-VF ; 33 ; Норман ; 149 
 830 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; VF- ; 26 ; cotangens ; 396 
 831 ; Копейка ; 1705 ; Петр Алексеевич ; Ag ; F ; 21 ; Eliaz ; 242 
 832 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; VF- ; 31 ; Eliaz ; 273 
 833 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; F-VF ; 19 ; Муаззам ; 178 
 834 ; Копейка ; 1700 ; Петр Алексеевич ; Ag ; F-VF ; 29 ; Eliaz ; 226 
 835 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; F-VF ; 25 ; cotangens ; 250 
 836 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; F-VF ; 27 ; Truth ; 510 
 837 ; Копейка ; 1707 ; Петр Алексеевич ; Ag ; F-VF ; 35 ; gromm ; 568 
 838 ; Копейка ; 1698 ; Петр Алексеевич ; Ag ; VF ; 27 ; dvm ; 918 
 839 ; Копейка ; 1700 ; Петр Алексеевич ; Ag ; VF ; 18 ; dvm ; 101 
 840 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; VF- ; 21 ; cotangens ; 714 
 841 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; vborisevich1 ; 67 
 842 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; F-VF ; 29 ; Муаззам ; 256 
 843 ; Копейка ; 1703 ; Петр Алексеевич ; Ag ; VF- ; 24 ; gromm ; 569 
 844 ; Копейка ; 1706 ; Петр Алексеевич ; Ag ; F+ ; 17 ; Eliaz ; 181 
 845 ; Копейка ; 1709 ; Петр Алексеевич ; Ag ; VF- ; 4 ; Муаззам ; 79 
 846 ; Копейка ; 1709 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; Бигль ; 58 
 847 ; Копейка ; 1706 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Бигль ; 92 
 848 ; Копейка ; 1709 ; Петр Алексеевич ; Ag ; F-VF ; 27 ; Eliaz ; 396 
 849 ; Копейка ; 1716 ; Петр Алексеевич ; Ag ; F+ ; 22 ; dvm ; 273 
 850 ; Копейка ; 1713 ; Петр Алексеевич ; Ag ; F-VF ; 35 ; Eliaz ; 382 
 851 ; Копейка ; 1711 ; Петр Алексеевич ; Ag ; VF- ; 35 ; Eliaz ; 349 
 852 ; Копейка ; 1710 ; Петр Алексеевич ; Ag ; VF- ; 28 ; electra ; 228 
 853 ; Копейка ; 1705 ; Петр Алексеевич ; Ag ; VF ; 5 ; Бигль ; 79 
 754 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; VF ; 23 ; бортик ; 223 
 755 ; Денга ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; VF- ; 14 ; Victor_161_ ; 136 
 756 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; VF ; 25 ; Бигль ; 155 
 757 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Новгородский денежный двор ; Ag ; VF ; 23 ; Бигль ; 145 
 758 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 23 ; Бигль ; 102 
 759 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; XF- ; 38 ; NANDRE ; 513 
 760 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 15 ; pavspb ; 148 
 761 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 20 ; Slava O ; 173 
 762 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; VF ; 23 ; Бигль ; 165 
 763 ; Денга ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; F+ ; 15 ; Бигль ; 120 
 764 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Новгородский денежный двор ; Ag ; VF- ; 28 ; alien34 ; 262 
 765 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; F-VF ; 27 ; pavspb ; 176 
 766 ; Копейка ; 1600 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF+ ; 13 ; raise ; 148 
 767 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 25 ; Бигль ; 111 
 768 ; Копейка ; 1600 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF- ; 29 ; Бигль ; 128 
 769 ; Копейка ; 1603 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF+ ; 44 ; Slava O ; 238 
 770 ; Копейка. Деформация ; 1605-1606 ; Дмитрий Иванович (Лжедмитрий I). Псковский денежный двор ; Ag ; VF ; 37 ; Алекс_Москва ; 781 
 771 ; Копейка ; 1605-1606 ; Дмитрий Иванович (Лжедмитрий I). Псковский денежный двор ; Ag ; VF+ ; 22 ; Муаззам ; 809 
 772 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F-VF ; 20 ; Victor_161_ ; 66 
 773 ; Копейка ; 1605-1606 ; Дмитрий Иванович (Лжедмитрий I). Новгородский денежный двор ; Ag ; VF+ ; 35 ; vborisevich1 ; 498 
 774 ; Копейка ; 1606-1610 ; Василий Иванович Шуйский. Московский денежный двор ; Ag ; VF- ; 31 ; Бигль ; 195 
 775 ; Копейка ; 1606-1610 ; Василий Иванович Шуйский. Псковский денежный двор ; Ag ; VF- ; 52 ; flutter ; 498 
 776 ; Копейка ; 1606-1610 ; Василий Иванович Шуйский. Новгородский денежный двор ; Ag ; VF+ ; 34 ; flutter ; 575 
 777 ; Копейка ; 1610-1612 ; Владислав Жигимонтович. Московский денежный двор ; Ag ; F-VF ; 20 ; Бигль ; 663 
 778 ; Копейка ; 1612-1613 ; Второе земское ополчение. Ярославский денежный двор ; Ag ; F+ ; 29 ; NNN ; 752 
 779 ; Копейка. Деформация. М-0,49гр ; 1612-1613 ; Временный московский денежный двор ; Ag ; F+ ; 35 ; A2KOT ; 351 
 780 ; Копейка. М-0,53гр ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; F ; 8 ; raise ; 115 
 781 ; Копейка. М-0,49гр ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; F ; 21 ; raise ; 148 
 782 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 32 ; Slava O ; 136 
 783 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 19 ; marconi605 ; 67 
 784 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 34 ; Бигль ; 101 
