 4870 ; Бона иностранная. Германия. 50 марок. Оккупационная эмиссия союзников в Германии. Гознак ; 1944 ;  ;  ;  ; 18 ; Филипп Бенг ; 389 
 987 ; Медаль. Нахимов. Медальер А.Рукавишников. D-60мм ; 1978ЛМД ;  ; Ж/м ; AU ; 66 ; sportmini ; 910 
 988 ; Медаль. Первая русская революция. Медальер А.Королюк. D-60мм ; 1981ЛМД ;  ; Ж/м ; AU ; 29 ; limon ; 405 
 989 ; Медаль. А.А.Дельвиг. Медальер М.Шмаков, А.Леонова. D-60мм ; 1981ЛМД ;  ; Ж/м ; AU ; 21 ; mebius ; 520 
 990 ; Медаль. Меркуров. Медальер Филлипова А.Н. D-60мм ; 1982ЛМД ;  ; Ж/м ; AU ; 24 ; vaps ; 612 
 991 ; Медаль. Руал Амундсен. Медальер М.Шмаков. D-60мм ; 1974ЛМД ;  ; Ж/м ; AU ; 36 ; Holms ; 1145 
 992 ; Медаль. Ф.Шиллер. Медальер А.Филиппова. D-60мм ; 1981ЛМД ;  ; Ж/м ; XF ; 37 ; ulf ; 1019 
 993 ; Медаль. 150 лет со дня рождения П.П.Чистякова. D-60мм ; 1982ЛМД ;  ; Ж/м ; AU ; 15 ; vaps ; 459 
 994 ; Медаль. Врубель. Медальер Иванов Ю. D-60мм ; 1982ЛМД ;  ; Ж/м ; AU ; 19 ; ulf ; 714 
 995 ; Медаль. Кругосветное путешествие Магеллана. Медальер А.Филиппова. D-60мм ; 1972ЛМД ;  ; Ж/м ; AU ; 26 ; Holms ; 1224 
 996 ; Медаль. Рубенс. Медальер Рукавишников. D-60мм ; 1978ЛМД ;  ; Ж/м ; AU ; 17 ; mebius ; 796 
 997 ; Медаль. Рерих. Медальер Манизер. D-60мм ; 1974ЛМД ;  ; Ж/м ; XF- ; 24 ; mebius ; 1593 
 998 ; Медаль. Гюстав Флобер. Медальер Акимушкина. D-60мм ; 1974ЛМД ;  ; Ж/м ; XF- ; 20 ; ulf ; 1020 
 999 ; Медаль. КороленкоМедальер Воронцов. D-60мм ; ЛМД ;  ; Ж/м ; XF ; 14 ; mebius ; 408 
 1000 ; Медаль. Оноре Домье. Медальер А.Королюк. D-60мм ; 1981ЛМД ;  ; Ж/м ; AU ; 17 ; kotyamoi ; 508 
 1001 ; Медаль. Винсент Ван Гог. Медальер А.Леонова. D-60мм ; ЛМД ;  ; Ж/м ; AU ; 18 ; mebius ; 499 
 1002 ; Медаль. Томас Гейнсборо. D-60мм ; ЛМД ;  ; Ж/м ; AU ; 14 ; kotyamoi ; 408 
 1003 ; Медаль. Памятник советским воинам, павшим за освобождение Белграда. D-64мм ; ЛМД ;  ; Ж/м ; AU ; 10 ; mebius ; 567 
 882 ; 2 марки. Швеция ; 1699 ;  ; Ag ; F-VF ; 41 ; sotnik ; 2501 
 883 ; Орт. Польша, Сигизмунд III. М-6,80гр ; 1623 ;  ; Ag ; VF- ; 64 ; M1 ; 3162 
 884 ; 6 грошей. Польша. Ян Казимир ; 1665 ;  ; Ag ; F+ ; 28 ; егор ; 614 
 885 ; Полторак. Польша. Сигизмунд III ; 1622 ;  ; Ag ; F+ ; 21 ; aziya11 ; 101 
 886 ; Полугрош. Литва ; 1560 ;  ; Ag ; F+ ; 8 ; yurrgen ; 306 
 887 ; Полторак. Польша. Сигизмунд III ; 1621 ;  ; Ag ; VF- ; 22 ; zzzzzz ; 153 
 888 ; 3 гроша. Польша. Сигизмунд III ; 1624 ;  ; Ag ; VF ; 29 ; liderssen ; 1247 
 889 ; Полторак. Польша, Сигизмунд III ; 1625 ;  ; Ag ; F-VF ; 15 ; aziya11 ; 77 
 890 ; Полторак. Польша, Сигизмунд III ; 1624 ;  ; Ag ; F-VF ; 13 ; oceancrosser ; 80 
 891 ; Полторак. Польша, Сигизмунд III ; 162? ;  ; Ag ; F-VF ; 24 ; allur65 ; 80 
 892 ; Полторак. Польша, Сигизмунд III ; 1625 ;  ; Ag ; F-VF ; 12 ; viktor2205 ; 93 
 893 ; Полугрош. Литва ; 1561 ;  ; Ag ; VF- ; 33 ; liderssen ; 642 
 894 ; Грош. Литва, Сигизмунд III ; 1626 ;  ; Ag ; F-VF ; 29 ; Гордиан ; 276 
 895 ; Драйпольшер. Бранденбург ; 1623 ;  ; Ag ; F-VF ; 26 ; krugerrand ; 316 
 896 ; 6 грошей. Польша, Иоанн III. М-3,12гр ; 1683 ;  ; Ag ; F-VF ; 8 ; yurrgen ; 267 
 897 ; Солид. Рига, Кристина ; 1644 ;  ; Ag ; F+ ; 19 ; sparrow ; 151 
 898 ; Солид. Ливония, Кристина ; 17в ;  ; Ag ; F-VF ; 17 ; 44444 ; 114 
 899 ; Шиллинг. Ливонский орден, Дорпат ; 15в ;  ; Ag ; F-VF ; 38 ; liderssen ; 1280 
 900 ; 1 грош. Болгария, Иван Александр и Михаил. М-1,35гр ; 1332-1355 ;  ; Ag ; F-VF ; 61 ; liderssen ; 1497 
 901 ; 1 дузен. Франция, Генрих II. М-2,45гр ; 1547-1559 ;  ; Ag ; F+ ; 18 ; Fofors ; 806 
 902 ; 1 дузен. Франция, Генрих IV. М-2,22гр ; 1589-1610 ;  ; Ag ; F+ ; 32 ; cochu ; 417 
 903 ; Солид. Польша ; 166? ;  ; Cu ; F-VF ; 13 ; miew77 ; 58 
 904 ; Солид. Польша ; 17 век ;  ; Cu ; F-VF ; 17 ; фёкла ; 104 
 905 ; 1 трам. Киликийская Армения, Хетум I. М-6,50гр ; 1126-1270 ;  ; Cu ; F+ ; 26 ; Fofors ; 459 
 906 ; 1 трам. Киликийская Армения, Хетум II. М-3,92гр ; 1289-1305 ;  ; Cu ; F+ ; 22 ; Варяг_2010 ; 1020 
 907 ; 1/4 эре. Швеция ; 1635 ;  ; Cu ; VF- ; 29 ; Harder ; 254 
 908 ; 1 трам. Киликийская Армения, Хетум I. М-2,75гр ; 1126-1270 ;  ; Ag ; F-VF ; 30 ; liderssen ; 1989 
 909 ; Двойной дирхем. Халагуиды, Абу Саид. М-3,58гр ; 1316-1335 ;  ; Ag ; VF- ; 58 ; serg07_67 ; 1157 
 910 ; Дирхем. Альмохады. М-0,90гр ; 1121-1230 ;  ; Ag ; F+ ; 45 ; aziya11 ; 816 
 911 ; Монета средневековая. Восток ;  ;  ; Ag ; F-VF ; 48 ; aziya11 ; 1284 
 912 ; 1/2 дирхема. Табаристан Испехбед Хуршид    ;  ;  ; Ag ; VF- ; 49 ; kucz.79 ; 1540 
 913 ; Драхма. Сасаниды ; 6в ;  ; Ag ; F-VF ; 16 ; Jauho ; 814 
 914 ; Монета средневековая. Восток. М-9,46гр ;  ;  ; Cu ; F+ ; 25 ; Sterh ; 206 
 915 ; 1 мун "чанпин тунбао" "ху вэнь сань". Министерство финансов. Корея. D-23,5мм ; 1832 ;  ; Br ; F+ ; 11 ; kotyamoi ; 71 
 916 ; 1 мун "чанпин тунбао" "ху ци" и солнце 9ч. Министерство финансов. Корея. D-24мм ; 1757 ;  ; Br ; F+ ; 13 ; maymuse ; 100 
 917 ; 1 мун "чанпин тунбао" "юн ци" солнце 9ч. Полицейское управление. Корея. D-23,5мм ; 1742 ;  ; Br ; F-VF ; 15 ; Гордиан ; 102 
 918 ; 1 мун "чанпин тунбао" "чон у" солнце 9ч. Генеральное военное ведомство. Корея. D-24мм ; 1757 ;  ; Br ; F-VF ; 11 ; maymuse ; 77 
 919 ; 1 мун "чанпин тунбао" "сюнь ту ши". Военная академия. Корея. D-24мм ; 1857 ;  ; Br ; F+ ; 7 ; S1952 ; 67 
 920 ; 1 мун "чанпин тунбао" "сюнь чжэн сань". Военная академия. Корея. D-24мм ; 1857 ;  ; Br ; F+ ; 19 ; Гордиан ; 102 
 921 ; 1 мун "чанпин тунбао" "кай цзю" солнце 9ч. Военное управление провинции. Корея. D-24,5мм ; 1816 ;  ; Br ; F-VF ; 13 ; kotyamoi ; 102 
 922 ; Монета средневековая. Восток ;  ;  ; Br ; F+ ; 11 ; grigoriKK ; 100 
 923 ; 1 цянь. Китай ; 1068-1077 ;  ; Cu ; F ; 22 ; grigoriKK ; 83 
 924 ; 1 цянь. Китай ; 1068-1077 ;  ; Cu ; F ; 22 ; maymuse ; 104 
 925 ; 1 цянь. Китай ; 1796-1820 ;  ; Cu ; F ; 33 ; grigoriKK ; 81 
 926 ; 1 цянь. Китай ; 1023-1031 ;  ; Cu ; F ; 27 ; Slava O ; 153 
 927 ; 1 цянь. Китай ; 1022-1038 ;  ; Cu ; F ; 46 ; lsp25 ; 104 
 928 ; 1 цянь. Китай ; 1039-1054 ;  ; Cu ; F-VF ; 22 ; Slava O ; 355 
 929 ; 1 цянь. Китай ; 1086-1097 ;  ; Cu ; F-VF ; 27 ; Slava O ; 204 
 930 ; 1 цянь. Китай ; 1068-1085 ;  ; Cu ; F ; 13 ; grigoriKK ; 81 
 931 ; 1 цянь. Китай ; 976-997 ;  ; Cu ; F-VF ; 27 ; Slava O ; 229 
 825 ; Лот монет Петра I (62шт): копейка ; 1689-1725 ;  ; Ag ; F-VF/F ; 25 ; lina-I ; 2846 
 826 ; Лот монет Алексея Михайловича "Медный бунт" (21шт): копейка ; 1645-1676 ;  ; Cu ; F/F+ ; 11 ; sato ; 816 
 827 ; Лот монет Петра I (25шт): копейка. На одной монете отверстие ; 1689-1725 ;  ; Ag ; F/F-VF ; 39 ; саров ; 1111 
 828 ; Лот монет Ивана Грозного (16шт): копейка ; 1533-1584 ;  ; Ag ; VF-/F-VF ; 40 ; sato ; 1600 
 829 ; Лот монет Алексея Михайловича "Медный бунт" (3шт): копейка ; 1645-1676 ;  ; Ag ; F/F+ ; 12 ; sato ; 230 
 830 ; Лот монет Михаила Федоровича (66шт): копейка ; 1613-1645 ;  ; Ag ; F/F-VF ; 19 ; sato ; 2040 
 831 ; Лот монет Шведской оккупации (4шт): копейка ; 1611-1617 ;  ; Ag ; F/F-VF ; 39 ; yurrgen ; 582 
 832 ; Лот монет Бориса Годунова (52шт): копейка ; 1598-1605 ;  ; Ag ; F-VF/VF- ; 51 ; тульский-лаптев ; 5300 
 833 ; Лот монет Федора Ивановича (11шт): копейка ; 1584-1598 ;  ; Ag ; F/F-VF ; 29 ; 439 ; 592 
 834 ; Лот монет Петра I (34шт): копейка ; 1689-1725 ;  ; Ag ; F/F-VF ; 37 ; sato ; 1421 
 835 ; Лот монет Василия Шуйского (9шт): Москва, Псков ; 1606-1610 ;  ; Ag ; F-VF/VF- ; 27 ; sato ; 1300 
 836 ; Лот монет Васиялия Темного и Ивана III (6шт): денга ; 15в ;  ; Ag ; F/F-VF ; 33 ; ЛАВ-13 ; 2081 
 837 ; Лот допетровских монет (13шт) ;  ;  ; Ag, Cu ; VG/F+ ; 13 ; samsung ; 228 
 838 ; Лот монет Михаила Федоровича. Псков (5шт): копейка ; 1613-1645 ;  ; Ag ; F/F-VF ; 7 ; sato ; 204 
 839 ; Лот монет Ополчения (5шт): копейка ; 1612-1613 ;  ; Ag ; F/F-VF ; 14 ; sato ; 816 
 847 ; Гиперперон. Византия, Иоанн II Комнин. М-4,43гр ; 1118-1143 ;  ; Au ; F-VF ; 47 ; Searcher ; 10012 
 848 ; Гиперперон. Византия, Иоанн II Комнин. М-4,29гр ; 1118-1143 ;  ; Au ; F-VF ; 37 ; grigoriKK ; 9638 
 849 ; Антониниан. Рим, имп. Гордиан III. М-4,43гр ; 238-244 ;  ; Ag ; VF- ; 20 ; саров ; 1383 
 850 ; Антониниан. Рим, имп. Траян Деций. М-3,06гр ; 248-251 ;  ; Ag ; VF- ; 28 ; саров ; 1466 
 851 ; Денарий. Рим, Республика L. Valerius Flaccus . Инкузный след. М-3,72гр ; 108-107гг до н.э. ;  ; Ag ; F+ ; 35 ; extrs ; 1530 
 852 ; Денарий. Римская империя. М-3,37гр ;  ;  ; Ag ; F-VF ; 29 ; miew77 ; 465 
 853 ; Денарий. Рим, имп. Веспасиан. М-3,27гр ; 69-79 ;  ; Ag ; F-VF ; 35 ; Alex U Optimus ; 1530 
 854 ; Денарий. Рим, имп. Каракалла. М-3,52гр ; 198-217 ;  ; Ag ; VF- ; 45 ; fart ; 1246 
 855 ; Денарий. Рим, имп. Антонин Пий. М-2,25гр ; 138-161 ;  ; Ag ; F+ ; 44 ; canis ; 726 
 856 ; Обол. Мессембрия. М-1,27гр ;  ;  ; Ag ; VF- ; 56 ; grot ; 2552 
 857 ; Монета медная. Византия. М-9,78гр ;  ;  ; Cu ; F ; 16 ; aziya11 ; 128 
 858 ; Монета античная медная. Греция. М-9,73гр ;  ;  ; Cu ; F ; 22 ; Dahan ; 114 
 859 ; Монета античная медная. Греция. М-10,70гр ;  ;  ; Cu ; F ; 30 ; Sterh ; 359 
 860 ; Монета античная медная. Греция. М-8,23гр ;  ;  ; Cu ; F ; 20 ; ask ; 459 
 861 ; АЕ-4. Рим, имп. Аркадий. М-0,77гр ; 383-408 ;  ; Cu ; F+ ; 35 ; rirosrob ; 279 
 862 ; АЕ-4. Рим, имп. Аркадий. М-1,18гр ; 383-408 ;  ; Cu ; F+ ; 16 ; canis ; 75 
 863 ; АЕ-4. Рим, имп. Аркадий. М-1,12гр ; 383-408 ;  ; Cu ; F+ ; 21 ; canis ; 133 
 864 ; АЕ-4. Рим, имп. Аркадий. М-1,04гр ; 383-408 ;  ; Cu ; F+ ; 16 ; canis ; 122 
 865 ; АЕ-4. Рим, имп. Аркадий. М-1,36гр ; 383-408 ;  ; Cu ; F+ ; 26 ; miew77 ; 145 
 866 ; АЕ-4. Рим, имп. Аркадий. М-1,00гр ; 383-408 ;  ; Cu ; F+ ; 20 ; miew77 ; 178 
 867 ; АЕ-4. Рим, имп. Аркадий. М-1,37гр ; 383-408 ;  ; Cu ; F+ ; 40 ; lestes ; 303 
 868 ; АЕ-4. Рим, имп. Аркадий. М-1,16гр ; 383-408 ;  ; Cu ; F+ ; 22 ; aziya11 ; 122 
 869 ; Монета античная. Рим, имп. Константин I. М-3,46гр ; 307-337 ;  ; Cu ; F+ ; 48 ; Alex U Optimus ; 523 
 870 ; Монета античная. Греция, Македония, Александр Македонский. М-3,47гр ; 336-323гг до н.э. ;  ; Cu ; F+ ; 36 ; glazo ; 501 
 871 ; Монета античная. Греция, Македония, Александр Македонский. М-4,68гр ; 336-323гг до н.э. ;  ; Cu ; F+ ; 34 ; extrs ; 691 
 872 ; Асс. Рим, имп. Траян. М-8,63гр ; 97-117 ;  ; Cu ; F-VF ; 23 ; Alex U Optimus ; 1859 
 873 ; Антониниан. Рим, имп. Гостилиан. М-2,50гр ; 250-251 ;  ; Cu ; VF- ; 33 ; george56 ; 2600 
 874 ; Антониниан. Рим, имп. Галлиен. М-2,80гр ; 254-268 ;  ; Cu ; F-VF ; 19 ; fart ; 479 
 875 ; Фоллис. Византия, Никомедия , Юстин II (7-ой год правления), м-12,60гр ; 565-578 ;  ; Cu ; F-VF ; 23 ; Jauho ; 357 
 876 ; Фоллис. Византия, Константинополь. Юстин I. М-16,29гр ; 518-527 ;  ; Cu ; F-VF ; 22 ; Jauho ; 306 
 877 ; Фоллис. Византия, Константинополь. Юстиниан I. М-16,37гр ; 527-565 ;  ; Cu ; F-VF ; 9 ; Jauho ; 204 
 878 ; Фоллис. Византия, Константинополь.Анастасий I. М-15,12гр ; 491-518 ;  ; Cu ; F-VF ; 33 ; ask ; 567 
 879 ; Фоллис. Византия, Константинополь. Ираклий. М-4,56гр ; 610-641 ;  ; Cu ; F+ ; 19 ; RuNum1 ; 124 
 880 ; Фоллис. Рим, имп. Максимиан Геркулий. М-9,85гр ; 285-305 ;  ; Ag ; F+ ; 41 ; lestes ; 1941 
 881 ; 24 мариенгроша. Брауншвейг-Вольфенбюттель ; 1690 ;  ; Ag ; VF+ ; 48 ; zzzzzz ; 3381 
 775 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 10 ; bingo71 ; 55 
 776 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 10 ; byrozka ; 57 
 777 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF- ; 12 ; byrozka ; 58 
 778 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 8 ; sax ; 58 
 779 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 23 ; drmpavlov ; 45 
 780 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 20 ; byrozka ; 51 
 781 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 9 ; bingo71 ; 55 
 782 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 13 ; bingo71 ; 53 
 783 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 9 ; bingo71 ; 55 
 784 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 22 ; KURS2008 ; 47 
 785 ; Копейка. Иван IV Васильевич (Грозный) ; 1533-1584 ;  ; Ag ; F-VF ; 15 ; skifbgtu ; 47 
 786 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 11 ; bingo71 ; 55 
 787 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 16 ; drmpavlov ; 49 
 788 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 9 ; bingo71 ; 55 
 789 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 17 ; aziya11 ; 46 
 790 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 12 ; Rodger ; 51 
 791 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 9 ; aziya11 ; 42 
 792 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 11 ; Rodger ; 47 
 793 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 19 ; derevnya22 ; 58 
 794 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 9 ; bingo71 ; 33 
 795 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 17 ; sax ; 123 
 796 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 13 ; П.А.Н. ; 47 
 797 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 11 ; bingo71 ; 44 
 798 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 10 ; byrozka ; 45 
 799 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 9 ; bingo71 ; 43 
 800 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 9 ; bingo71 ; 44 
 801 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 7 ; bingo71 ; 44 
 802 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 17 ; byrozka ; 53 
 803 ; Копейка. Иван IV Васильевич (Грозный) ; 1533-1584 ;  ; Ag ; F-VF ; 8 ; samsung ; 45 
 804 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 7 ; bingo71 ; 44 
 805 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 16 ; sato ; 70 
 806 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 22 ; numic ; 102 
 807 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF- ; 14 ; sato ; 70 
 808 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 6 ; aziya11 ; 45 
 809 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; bingo71 ; 44 
 810 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 15 ; sax ; 62 
 811 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 9 ; bingo71 ; 43 
 812 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 16 ; sax ; 62 
 813 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Новгородский ден.двор ; Ag ; F+ ; 47 ; glazo ; 459 
 814 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 15 ; coiner ; 120 
 815 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 17 ; byrozka ; 57 
 816 ; Копейка. Деформация ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F+ ; 9 ; aziya11 ; 48 
 817 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 29 ; numic ; 159 
 818 ; Лот монет Федора Ивановича (6шт): копейка, денга ; 1584-1598 ;  ; Ag ; VF-/F-VF ; 16 ; Jauho ; 357 
 819 ; Лот монет Бориса Годунова (17шт): копейка ; 1598-1605 ;  ; Ag ; VF-/F-VF ; 35 ; тульский-лаптев ; 1168 
 820 ; Лот монет Ополчения (2шт): копейка ; 1612-1613 ;  ; Ag ; F-VF/F+ ; 19 ; sato ; 1530 
 821 ; Лот монет Василия Шуйского (3шт): копейка ; 1606-1610 ;  ; Ag ; VF-/F-VF ; 16 ; sato ; 438 
 822 ; Лот монет Шведской оккупации (2шт)6 копейка ; 1611-1617 ;  ; Ag ; F-VF/F ; 17 ; Nejdan ; 509 
 823 ; Лот монет Михаила Федоровича.Новгород  (3шт): копейка ; 1613-1645 ;  ; Ag ; F-VF/F ; 21 ; samsung ; 357 
 824 ; Лот монет Михаила Федоровича (41шт): копейка ; 1613-1645 ;  ; Ag ; F-VF/F ; 14 ; SSK ; 2091 
 725 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; VF- ; 32 ; drmpavlov ; 235 
 726 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; VF- ; 59 ; numic ; 290 
 727 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; F-VF ; 20 ; фёкла ; 105 
 728 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; F-VF ; 24 ; фёкла ; 111 
 729 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Псковский ден.двор ; Ag ; VF- ; 29 ; sato ; 864 
 730 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 17 ; KURS2008 ; 57 
 731 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 32 ; Mahfey ; 42 
 732 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 17 ; bingo71 ; 55 
 733 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 13 ; imi ; 57 
 734 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 7 ; bingo71 ; 55 
 735 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 12 ; bingo71 ; 55 
 736 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 13 ; bingo71 ; 55 
 737 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 17 ; KURS2008 ; 41 
 738 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 11 ; Usinsk ; 57 
 739 ; Копейка ; 1617-ок.1630 ; Михаил Федорович Псков ; Ag ; F-VF ; 17 ; sato ; 50 
 740 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 21 ; zzzzzz ; 477 
 741 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 8 ; bingo71 ; 55 
 742 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 30 ; zzzzzz ; 457 
 743 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Maputo ; 59 
 744 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 28 ; aziya11 ; 46 
 745 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; bingo71 ; 51 
 746 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; bingo71 ; 51 
 747 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; bingo71 ; 55 
 748 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; bingo71 ; 55 
 749 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 16 ; bingo71 ; 55 
 750 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 7 ; КОТ13 ; 62 
 751 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 5 ; bingo71 ; 55 
 752 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 6 ; S1952 ; 57 
 753 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 25 ; КОТ13 ; 123 
 754 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 49 ; sato ; 110 
 755 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 25 ; coiner ; 113 
 756 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 47 ; sato ; 102 
 757 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 13 ; каспер ; 118 
 758 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 19 ; byrozka ; 60 
 759 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 18 ; drmpavlov ; 53 
 760 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 19 ; alexnn ; 67 
 761 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 7 ; SadKo ; 55 
 762 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 17 ; perepelov ; 48 
 763 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 18 ; aziya11 ; 46 
 764 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 23 ; byrozka ; 55 
 765 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 13 ; bingo71 ; 55 
 766 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 21 ; sato ; 100 
 767 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 8 ; numic ; 59 
 768 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 23 ; саров ; 77 
 769 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; F-VF ; 21 ; drmpavlov ; 123 
