 5893 ; Открытка ;  ;  ;  ;  ; 19 ; SWRUS ; 91 
 684 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 9 ; Lenchik_2M ; 57 
 685 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF-XF ; 19 ; SSSR66 ; 102 
 686 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF-XF ; 10 ; Lenchik_2M ; 90 
 687 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 10 ; pavspb ; 65 
 688 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 16 ; lsp25 ; 108 
 689 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 36 ; go-sha ; 184 
 690 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 12 ; кве ; 73 
 691 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 16 ; кве ; 89 
 692 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF+ ; 15 ; sia.beauty ; 127 
 693 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 10 ; rusin ; 67 
 694 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF- ; 20 ; lsp25 ; 102 
 695 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 34 ; lsp25 ; 92 
 696 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 12 ; Lenchik_2M ; 71 
 697 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 40 ; pavspb ; 132 
 698 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF ; 26 ; StasStas ; 184 
 699 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 24 ; tar ; 75 
 700 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF ; 20 ; Lenchik_2M ; 157 
 701 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF- ; 19 ; petriuspo ; 67 
 702 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 28 ; Usinsk ; 171 
 703 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 15 ; rusin ; 59 
 604 ; 1 пенни ; 1911 ; Финляндия ; Cu ; VF+ ; 11 ; Калита ; 68 
 605 ; 1 пенни ; 1911 ; Финляндия ; Cu ; XF- ; 13 ; spektr ; 68 
 606 ; 1 пенни ; 1911 ; Финляндия ; Cu ; VF-XF ; 11 ; Калита ; 68 
 607 ; 1 пенни ; 1911 ; Финляндия ; Cu ; VF+ ; 28 ; porte33 ; 81 
 608 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF ; 7 ; spektr ; 77 
 609 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF ; 12 ; Калита ; 68 
 610 ; 1 пенни ; 1912 ; Финляндия ; Cu ; VF+ ; 12 ; AlexBird ; 48 
 611 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF- ; 16 ; porte33 ; 77 
 612 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF ; 14 ; Калита ; 73 
 613 ; 1 пенни ; 1912 ; Финляндия ; Cu ; VF+ ; 20 ; AvrAlex ; 77 
 614 ; 1 пенни ; 1913 ; Финляндия ; Cu ; VF-XF ; 13 ; Калита ; 77 
 615 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF ; 11 ; mrflooder ; 75 
 616 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF ; 13 ; spektr ; 90 
 617 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF ; 17 ; Калита ; 73 
 618 ; 1 пенни ; 1914 ; Финляндия ; Cu ; VF+ ; 11 ; Калита ; 62 
 619 ; 1 пенни ; 1914 ; Финляндия ; Cu ; VF+ ; 11 ; petriuspo ; 62 
 620 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF ; 13 ; Калита ; 73 
 621 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF ; 11 ; spektr ; 77 
 622 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF+ ; 12 ; mrflooder ; 62 
 623 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF ; 13 ; legaluser ; 51 
 624 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF ; 13 ; AvrAlex ; 77 
 625 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF+ ; 12 ; Калита ; 83 
 626 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF+ ; 9 ; Калита ; 77 
 627 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF- ; 19 ; AvrAlex ; 77 
 628 ; 1 пенни ; 1915 ; Финляндия ; Cu ; VF+ ; 20 ; AlexBird ; 79 
 629 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF- ; 13 ; AvrAlex ; 62 
 630 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF ; 13 ; spektr ; 77 
 631 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF ; 13 ; Калита ; 62 
 632 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 17 ; Rober ; 81 
 633 ; 1 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 9 ; rem ; 41 
 634 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 21 ; Калита ; 71 
 635 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF ; 27 ; relax ; 71 
 636 ; 1 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 17 ; AvrAlex ; 73 
 637 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF- ; 23 ; AlexBird ; 62 
 638 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF- ; 17 ; AlexBird ; 65 
 639 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 13 ; Espaniol_2015 ; 83 
 640 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 13 ; AlexBird ; 62 
 641 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF ; 27 ; spektr ; 87 
 642 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 20 ; A2KOT ; 62 
 643 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 13 ; AlexBird ; 181 
 644 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 28 ; legaluser ; 175 
 645 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 27 ; legaluser ; 172 
 646 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 33 ; legaluser ; 148 
 647 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF ; 35 ; legaluser ; 175 
 648 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF ; 68 ; SpAi ; 184 
 649 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF ; 44 ; spektr ; 184 
 650 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF ; 36 ; petriuspo ; 181 
 651 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF ; 72 ; САС ; 184 
 652 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF+ ; 22 ; legaluser ; 175 
 653 ; Лот монет России: 2 коп (2шт) ; 1810 ;  ; Cu ; F ; 26 ; lesnik1 ; 612 
 554 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; XF ; 17 ; legaluser ; 94 
 555 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 3 ; Калита ; 77 
 556 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; VF ; 19 ; AvrAlex ; 73 
 557 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; VF ; 15 ; AvrAlex ; 73 
 558 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 10 ; petriuspo ; 62 
 559 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 7 ; ВЯЗЪ ; 102 
 560 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 5 ; Калита ; 126 
 561 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 25 ; Калита ; 105 
 562 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 18 ; porte33 ; 77 
 563 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 43 ; NL.minkki ; 94 
 564 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 14 ; ВЯЗЪ ; 69 
 565 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; VF+ ; 6 ; AvrAlex ; 55 
 566 ; 1 пенни ; 1875 ; Финляндия ; Cu ; VF+ ; 29 ; RemTro ; 1473 
 567 ; 1 пенни ; 1888 ; Финляндия ; Cu ; VF+ ; 15 ; Andrei2007 ; 214 
 568 ; 1 пенни ; 1892 ; Финляндия ; Cu ; XF+ ; 20 ; С.Левански ; 267 
 569 ; 1 пенни ; 1892 ; Финляндия ; Cu ; XF- ; 20 ; legaluser ; 249 
 570 ; 1 пенни ; 1893 ; Финляндия ; Cu ; AU ; 20 ; моя ставка ; 305 
 571 ; 1 пенни ; 1894 ; Финляндия ; Cu ; XF ; 19 ; Andrei2007 ; 286 
 572 ; 1 пенни ; 1894 ; Финляндия ; Cu ; XF ; 11 ; legaluser ; 280 
 573 ; 1 пенни ; 1895 ; Финляндия ; Cu ; VF ; 15 ; ВЯЗЪ ; 197 
 574 ; 1 пенни ; 1895 ; Финляндия ; Cu ; XF ; 20 ; lsp25 ; 306 
 575 ; 1 пенни ; 1898 ; Финляндия ; Cu ; XF ; 13 ; SSSR66 ; 255 
 576 ; 1 пенни ; 1898 ; Финляндия ; Cu ; VF+ ; 19 ; моя ставка ; 138 
 577 ; 1 пенни ; 1898 ; Финляндия ; Cu ; XF ; 21 ; моя ставка ; 225 
 578 ; 1 пенни ; 1899 ; Финляндия ; Cu ; XF ; 13 ; mrflooder ; 169 
 579 ; 1 пенни ; 1900 ; Финляндия ; Cu ; VF+ ; 18 ; A2KOT ; 92 
 580 ; 1 пенни ; 1900 ; Финляндия ; Cu ; VF+ ; 23 ; Калита ; 88 
 581 ; 1 пенни ; 1900 ; Финляндия ; Cu ; VF+ ; 32 ; spektr ; 90 
 582 ; 1 пенни ; 1901 ; Финляндия ; Cu ; VF+ ; 12 ; Dinar02 ; 115 
 583 ; 1 пенни ; 1902 ; Финляндия ; Cu ; VF+ ; 21 ; 1gold ; 141 
 584 ; 1 пенни ; 1902 ; Финляндия ; Cu ; VF+ ; 17 ; ВЯЗЪ ; 92 
 585 ; 1 пенни ; 1902 ; Финляндия ; Cu ; XF ; 17 ; mrflooder ; 300 
 586 ; 1 пенни ; 1903 ; Финляндия ; Cu ; XF ; 7 ; моя ставка ; 408 
 587 ; 1 пенни ; 1903 ; Финляндия ; Cu ; VF+ ; 38 ; Таллер ; 163 
 588 ; 1 пенни ; 1903 ; Финляндия ; Cu ; VF-XF ; 5 ; моя ставка ; 408 
 589 ; 1 пенни ; 1903 ; Финляндия ; Cu ; VF+ ; 16 ; legaluser ; 196 
 590 ; 1 пенни ; 1905 ; Финляндия ; Cu ; XF ; 18 ; SSSR66 ; 143 
 591 ; 1 пенни ; 1905 ; Финляндия ; Cu ; VF+ ; 7 ; САС ; 81 
 592 ; 1 пенни ; 1906 ; Финляндия ; Cu ; VF-XF ; 34 ; САС ; 160 
 593 ; 1 пенни ; 1907 ; Финляндия ; Cu ; XF ; 18 ; Калита ; 72 
 594 ; 1 пенни ; 1907 ; Финляндия ; Cu ; VF+ ; 5 ; Калита ; 51 
 595 ; 1 пенни ; 1908 ; Финляндия ; Cu ; VF-XF ; 15 ; porte33 ; 101 
 596 ; 1 пенни ; 1909 ; Финляндия ; Cu ; VF-XF ; 9 ; Калита ; 68 
 597 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF ; 15 ; Калита ; 68 
 598 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF ; 27 ; Калита ; 68 
 599 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF ; 18 ; petriuspo ; 72 
 600 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF ; 21 ; SpAi ; 86 
 601 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF ; 10 ; mrflooder ; 100 
 602 ; 1 пенни ; 1911 ; Финляндия ; Cu ; XF ; 12 ; mrflooder ; 65 
 603 ; 1 пенни ; 1911 ; Финляндия ; Cu ; VF-XF ; 18 ; Калита ; 69 
 504 ; 10 пенни ; 1915 ; Финляндия ; Cu ; VF-XF ; 21 ; legaluser ; 169 
 505 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 18 ; osir12 ; 114 
 506 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 29 ; spektr ; 114 
 507 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF-XF ; 35 ; legaluser ; 132 
 508 ; 10 пенни ; 1916 ; Финляндия ; Cu ; XF- ; 18 ; mrflooder ; 161 
 509 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 19 ; petriuspo ; 114 
 510 ; 10 пенни ; 1917 ; Финляндия. Орёл ; Cu ; VF+ ; 15 ; kanik2205 ; 293 
 511 ; 5 пенни ; 1866 ; Финляндия ; Cu ; F+ ; 24 ; 1gold ; 160 
 512 ; 5 пенни ; 1888 ; Финляндия ; Cu ; VF ; 37 ; AlexBird ; 242 
 513 ; 5 пенни ; 1888 ; Финляндия ; Cu ; VF- ; 21 ; САС ; 308 
 514 ; 5 пенни ; 1888 ; Финляндия ; Cu ; VF+ ; 13 ; AlexBird ; 170 
 515 ; 5 пенни ; 1889 ; Финляндия ; Cu ; VF+ ; 50 ; Таллер ; 453 
 516 ; 5 пенни ; 1889 ; Финляндия ; Cu ; VF- ; 27 ; Волк33 ; 238 
 517 ; 5 пенни ; 1896 ; Финляндия ; Cu ; VF+ ; 17 ; Волк33 ; 255 
 518 ; 5 пенни ; 1897 ; Финляндия ; Cu ; VF ; 19 ; A2KOT ; 90 
 519 ; 5 пенни ; 1898 ; Финляндия ; Cu ; VF+ ; 26 ; SSSR66 ; 137 
 520 ; 5 пенни ; 1899 ; Финляндия ; Cu ; VF ; 15 ; 1gold ; 89 
 521 ; 5 пенни ; 1901 ; Финляндия ; Cu ; VF+ ; 40 ; SSSR66 ; 137 
 522 ; 5 пенни ; 1905 ; Финляндия ; Cu ; VF ; 8 ; 1gold ; 51 
 523 ; 5 пенни ; 1906 ; Финляндия ; Cu ; VF ; 14 ; AlexBird ; 79 
 524 ; 5 пенни ; 1906 ; Финляндия ; Cu ; VF+ ; 13 ; SSSR66 ; 102 
 525 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 25 ; SSSR66 ; 113 
 526 ; 5 пенни ; 1911 ; Финляндия ; Cu ; VF+ ; 29 ; spektr ; 91 
 527 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF+ ; 36 ; 1gold ; 101 
 528 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF-XF ; 22 ; SSSR66 ; 89 
 529 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF+ ; 24 ; spektr ; 99 
 530 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF- ; 18 ; AvrAlex ; 83 
 531 ; 5 пенни ; 1914 ; Финляндия ; Cu ; VF ; 15 ; AlexBird ; 81 
 532 ; 5 пенни ; 1915 ; Финляндия ; Cu ; VF+ ; 17 ; petriuspo ; 83 
 533 ; 5 пенни ; 1915 ; Финляндия ; Cu ; VF+ ; 13 ; AlexBird ; 81 
 534 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF- ; 14 ; legaluser ; 77 
 535 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF- ; 14 ; AlexBird ; 62 
 536 ; 5 пенни ; 1915 ; Финляндия ; Cu ; VF-XF ; 67 ; d1076 ; 83 
 537 ; 5 пенни ; 1915 ; Финляндия ; Cu ; VF-XF ; 24 ; porte33 ; 83 
 538 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF-XF ; 14 ; AlexBird ; 79 
 539 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 46 ; AlexBird ; 79 
 540 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 23 ; AlexBird ; 80 
 541 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF ; 13 ; AlexBird ; 81 
 542 ; 5 пенни ; 1916 ; Финляндия ; Cu ; AU ; 23 ; mrflooder ; 79 
 543 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF-XF ; 14 ; AvrAlex ; 62 
 544 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 12 ; AvrAlex ; 64 
 545 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 18 ; AlexBird ; 81 
 546 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF ; 13 ; AvrAlex ; 62 
 547 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 11 ; legaluser ; 51 
 548 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 25 ; AlexBird ; 80 
 549 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 17 ; AlexBird ; 68 
 550 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF- ; 24 ; relax ; 82 
 551 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF- ; 13 ; AvrAlex ; 81 
 552 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 30 ; AlexBird ; 81 
 553 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; XF- ; 21 ; legaluser ; 146 
 454 ; Копейка ; 1910 ; СПБ ; Cu ; F ; 16 ; AvrAlex ; 107 
 455 ; Копейка ; 1910 ; СПБ ; Cu ; AU ; 132 ; acidnever ; 2696 
 456 ; Копейка ; 1915 ;  ; Cu ; XF- ; 14 ; AvrAlex ; 114 
 457 ; Копейка ; 1915 ;  ; Cu ; AU ; 48 ; С.Левански ; 161 
 458 ; Денга ; 1737 ;  ; Cu ; F ; 11 ; masterOk ; 50 
 459 ; Денга ; 1738 ;  ; Cu ; F- ; 6 ; Илья Владимирович ; 51 
 460 ; Денга ; 1749 ;  ; Cu ; F ; 9 ; porte33 ; 77 
 461 ; Денга ; 1749 ;  ; Cu ; F- ; 3 ; trast ; 51 
 462 ; Денга ; 1750 ;  ; Cu ; F ; 16 ; acidnever ; 113 
 463 ; Денга ; 1767 ; ЕМ ; Cu ; VG ; 58 ; Илья Владимирович ; 309 
 464 ; Деньга (Петров-1, Ильин-3р) ; 1797 ; КМ ; Cu ; F- ; 23 ; автор ; 1913 
 465 ; Деньга ; 1798 ; ЕМ ; Cu ; F+ ; 67 ; ZOLTAN333 ; 826 
 466 ; Деньга ; 1819 ; ЕМ НМ ; Cu ; VF ; 67 ; Сновымгодом ; 1991 
 467 ; 1/2 копейки ; 1841 ; СПМ ; Cu ; F+ ; 34 ; Vilich ; 150 
 468 ; 1/2 копейки ; 1845 ; СМ ; Cu ; F ; 35 ; Илья Владимирович ; 165 
 469 ; Денежка ; 1863 ; ВМ ; Cu ; F ; 27 ; ампайр ; 2720 
 470 ; 1/2 копейки ; 1869 ; ЕМ ; Cu ; VF-XF ; 44 ; почтальон ; 2772 
 471 ; 1/2 копейки ; 1878 ; СПБ ; Cu ; F+ ; 79 ; почтальон ; 1241 
 472 ; 1/2 копейки ; 1882 ; СПБ ; Cu ; VF-XF ; 47 ; pvv50 ; 1813 
 473 ; 1/2 копейки ; 1889 ; СПБ ; Cu ; VF ; 33 ; автор ; 1421 
 474 ; 1/2 копейки ; 1894 ; СПБ ; Cu ; VF ; 53 ; Mike! ; 3000 
 475 ; 1/2 копейки ; 1896 ; СПБ ; Cu ; XF ; 39 ; Dzmitry ; 4080 
 476 ; 1/2 копейки ; 1897 ; СПБ ; Cu ; XF ; 19 ; mrflooder ; 402 
 477 ; 1/2 копейки ; 1908 ; СПБ ; Cu ; XF ; 45 ; RemTro ; 1530 
 478 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; VF ; 19 ; acidnever ; 173 
 479 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; XF ; 17 ; mrflooder ; 449 
 480 ; 1/2 копейки. Капсула ННР ; 1912 ; СПБ ; Cu ;  ; 39 ; za-via ; 420 
 481 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 21 ; xepak ; 134 
 482 ; Полушка ; 1720 ; НД ; Cu ; F- ; 66 ; кве ; 3503 
 483 ; Полушка ; 1720 ;  ; Cu ; F ; 28 ; кве ; 1007 
 484 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F- ; 36 ; Eliaz ; 147 
 485 ; Полушка ; 1771 ; КМ "Сибирь" ; Cu ; G ; 33 ; кузяка ; 206 
 486 ; Полушка (Петров-3, Ильин-3р) ; 1797 ; КМ ; Cu ; VG ; 59 ; NikK ; 3302 
 487 ; 1/4 копейки ; 1842 ; СМ ; Cu ; F ; 17 ; 336 ; 200 
 488 ; 1/4 копейки ; 1844 ; СМ ; Cu ; F- ; 28 ; SpAi ; 200 
 489 ; Полушка ; 1857 ; ЕМ ; Cu ; F+ ; 57 ; SpAi ; 179 
 490 ; 1/4 копейки ; 1898 ; СПБ ; Cu ; VF ; 36 ; Dzmitry ; 1500 
 491 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; AU ; 48 ; Dzmitry ; 2166 
 492 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; AU ; 87 ; Зачем она мне? ; 3016 
 493 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; AU ; 58 ; mrflooder ; 2601 
 494 ; 2 пара-3 копейки ; 1773 ; Валахия ; Cu ; F ; 23 ; Сновымгодом ; 807 
 495 ; Пара-3 деньги ; 1772 ; Валахия ; Cu ; F- ; 68 ; кве ; 8262 
 496 ; 10 пенни ; 1867 ; Финляндия ; Cu ; F ; 32 ; SpAi ; 227 
 497 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF- ; 34 ; Emv ; 114 
 498 ; 10 пенни ; 1897 ; Финляндия ; Cu ; F-VF ; 29 ; Emv ; 120 
 499 ; 10 пенни ; 1908 ; Финляндия ; Cu ; VF- ; 7 ; Таллер ; 153 
 500 ; 10 пенни ; 1911 ; Финляндия ; Cu ; VF ; 38 ; AlexBird ; 135 
 501 ; 10 пенни ; 1914 ; Финляндия ; Cu ; VF+ ; 30 ; spektr ; 126 
 502 ; 10 пенни ; 1914 ; Финляндия ; Cu ; VF-XF ; 35 ; legaluser ; 157 
 503 ; 10 пенни ; 1915 ; Финляндия ; Cu ; F ; 34 ; petriuspo ; 114 
 404 ; 2 копейки ; 1763 ; СПМ ; Cu ; F-VF ; 29 ; ГдРъ ; 1008 
 405 ; 2 копейки ; 1770 ; КМ "Сибирь" ; Cu ; F- ; 57 ; rem ; 368 
 406 ; 2 копейки ; 1772 ; ЕМ ; Cu ; F+ ; 89 ; Сновымгодом ; 1991 
 407 ; 2 копейки ; 1775 ; КМ "Сибирь" ; Cu ; VF ; 27 ; Сновымгодом ; 1848 
 408 ; 2 копейки (Петров-2р. Ильин-3р) ; 1790 ; АМ ; Cu ; F ; 50 ; lupus47 ; 7158 
 409 ; 2 копейки ; 1791 ; ЕМ ; Cu ; F+ ; 21 ; Майкл ; 2544 
 410 ; 2 копейки ; 1797 ;  ; Cu ; VF- ; 75 ; nikolaj.vernik ; 10168 
 411 ; 2 копейки ; 1801 ; КМ ; Cu ; F+ ; 57 ; acidnever ; 712 
 412 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF- ; 15 ; CaesarAugustus ; 2122 
 413 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F+ ; 48 ; sheriff 0 ; 781 
 414 ; 2 копейки ; 1810 ; КМ ; Cu ; F ; 41 ; cboker ; 1998 
 415 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F ; 17 ; лёля ; 208 
 416 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; F+ ; 25 ; ialaiola ; 50 
 417 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; F ; 24 ; Алекс2007 ; 240 
 418 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; F+ ; 17 ; xepak ; 51 
 419 ; 2 копейки ; 1814 ; ЕМ НМ ; Cu ; F-VF ; 19 ; Ftog ; 101 
 420 ; 2 копейки ; 1816 ; ЕМ НМ ; Cu ; VF- ; 21 ; НЗ ; 306 
 421 ; 2 копейки ; 1832 ; СМ ; Cu ; F ; 30 ; Илья Владимирович ; 114 
 422 ; 2 копейки ; 1840 ; ЕМ ; Cu ; VF- ; 88 ; mikko ; 1400 
 423 ; 2 копейки ; 1841 ; ЕМ ; Cu ; F ; 11 ; Алекс2007 ; 225 
 424 ; 2 копейки ; 1842 ; ЕМ ; Cu ; F ; 19 ; sheriff 0 ; 145 
 425 ; 2 копейки ; 1863 ; ЕМ ; Cu ; F-VF ; 26 ; SpAi ; 204 
 426 ; 2 копейки ; 1869 ; ЕМ ; Cu ; VF+ ; 33 ; SSK ; 532 
 427 ; 2 копейки ; 1869 ; ЕМ ; Cu ; F- ; 8 ; AvrAlex ; 51 
 428 ; 2 копейки ; 1870 ; ЕМ ; Cu ; F ; 9 ; AvrAlex ; 51 
 429 ; 2 копейки ; 1874 ; ЕМ ; Cu ; VF+ ; 30 ; SSK ; 669 
 430 ; 2 копейки ; 1875 ; ЕМ ; Cu ; F ; 9 ; AvrAlex ; 62 
 431 ; 2 копейки ; 1875 ; ЕМ ; Cu ; VF ; 47 ; SSK ; 438 
 432 ; 2 копейки ; 1880 ; СПБ ; Cu ; F ; 37 ; Komposter ; 291 
 433 ; 2 копейки ; 1887 ; СПБ ; Cu ; F ; 59 ; karrus ; 596 
 434 ; 2 копейки ; 1892 ; СПБ ; Cu ; F ; 60 ; нионила ; 354 
 435 ; 2 копейки ; 1902 ; СПБ ; Cu ; F ; 37 ; Dzmitry ; 952 
 436 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF-XF ; 76 ; AvrAlex ; 101 
 437 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF ; 10 ; AvrAlex ; 51 
 438 ; 2 копейки ; 1916 ;  ; Cu ; XF ; 7 ; Sas6a ; 510 
 439 ; Копейка ; 1705 ; МД ; Cu ; VG ; 39 ; lsp25 ; 1205 
 440 ; Копейка ; 1708 ; МД ; Cu ; F+ ; 20 ; sotnik ; 2157 
 441 ; Копейка ; 1772 ; КМ "Сибирь" ; Cu ; F ; 25 ; НЗ ; 1625 
 442 ; Копейка ; 1795 ; ЕМ ; Cu ; F- ; 31 ; BSR ; 726 
 443 ; Копейка ; 1819 ; КМ АД ; Cu ; VG ; 29 ; ialaiola ; 68 
 444 ; Копейка ; 1840 ; СПМ ; Cu ; F ; 37 ; Илья Владимирович ; 159 
 445 ; Копейка. Аверс/Реверс 45 градусов ; 1841 ; СПМ ; Cu ; F ; 31 ; zet 245 ; 458 
 446 ; Копейка ; 1851 ; ЕМ ; Cu ; F ; 16 ; Виталий 64 ; 669 
 447 ; Копейка ; 1859 ; ВМ ; Cu ; VF- ; 49 ; ГдРъ ; 1157 
 448 ; Копейка ; 1868 ; ЕМ ; Cu ; VF ; 43 ; ААФ ; 775 
