 4355 ; 10000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 43 ; МНП68 ; 1001 
 1134 ; Медаль. Варшавский монетный двор. D-80мм. В коробке ; 1966 ;  ; Ж/м ; XF ; 65 ; Rober ; 159 
 1135 ; Медаль. Партнерам в знак дружбы, от Бургомистра (Мэра) г Леймэн. Германия. D-50мм. В коробке ;  ;  ; Ag, позолота ; AU ; 30 ; ZOLTAN333 ; 1530 
 1136 ; Медаль. Братья Райт. 100 лет авиации. D-60мм ;  ;  ; Ж/м ; XF- ; 33 ; коваль ; 138 
 1137 ; Медаль. Рудольф Вальден. Финляндия. D-60мм ;  ;  ; Br ; XF ; 85 ; Remington ; 674 
 1138 ; Медаль. "50-летие Финляндского общества художеств. 1896". Финляндия. D-46мм ;  ;  ; Br ; XF ; 84 ; NSN ; 5270 
 1139 ; Медаль. Ребиндер, граф Роберт-Генрих Иванович. D-49мм ;  ;  ; Br ; VF-XF ; 18 ; коваль ; 1532 
 1140 ; Медаль "В память Финляндского Сейма 1863-1864 годов ". Александр II. Медальер Альборн. D-54мм ; 1864 ;  ; Br ; XF+ ; 30 ; кве ; 5269 
 1141 ; Медаль. Майнц. Германия. D-39мм ; 1962 ;  ; Б/м ; AU ; 16 ; Опятор ; 204 
 1142 ; Медаль. Конрад Аденауэр. Германия. D-39мм ; 1992 ;  ; Б/м ; Proof ; 7 ; Mike! ; 144 
 1143 ; Медаль. 200 лет Бранденбургским воротам. Германия. D-39мм ; 1991 ;  ; Б/м ; Proof ; 20 ; 439 ; 200 
 1144 ; Медаль. Теодор Хейс. Германия. D-39мм ; 1993 ;  ; Б/м ; Proof ; 18 ; gurtov ; 199 
 1145 ; Медаль. Гете и Шиллер. Веймар. Германия. D-39мм ;  ;  ; Б/м ; AU ; 11 ; rirosrob ; 200 
 1146 ; Медаль. Фридрих II. Германия. D-39мм ; 1993 ;  ; Б/м ; AU ; 13 ; rirosrob ; 203 
 1147 ; Медаль. 150 лет Ордену "За заслуги". Германия. D-39мм ;  ;  ; Б/м ; AU ; 11 ; alenka-359 ; 204 
 1148 ; Медаль. Вилли Брэндт. Германия. D-39мм ; 1992 ;  ; Б/м ; Proof ; 10 ; PROCONSUL ; 147 
 1149 ; Медаль. 40 лет ФРГ. Германия. D-39мм ; 1990 ;  ; Б/м ; Proof ; 9 ; Mike! ; 151 
 1150 ; Медаль. Моцарт. Германия. D-39мм ; 1991 ;  ; Б/м ; Proof ; 14 ; Опятор ; 152 
 1151 ; Медаль. Бенедикт XVI. Ватикан. D-39мм ;  ;  ; Б/м ; Proof ; 9 ; PROCONSUL ; 170 
 1152 ; Медаль. Введение ЕВРО. Германия. D-35мм ; 2002 ;  ; Б/м ; Proof ; 10 ; Опятор ; 156 
 1153 ; Медаль. Бранденбургские ворота. Германия. D-33мм ; 1994 ;  ; Б/м ; Proof ; 11 ; Rober ; 159 
 1154 ; Медаль. Чемпионат Европы. D-39мм ;  ;  ; Б/м ; Proof ; 13 ; Mike! ; 175 
 1055 ; Крест Заслуг 1 степени. Польша ;  ;  ; Ж/м,эмаль ; XF ; 19 ; gerber68 ; 226 
 1056 ; Медаль за храбрость и верность. Вюртемберг ;  ;  ; Ag ; XF ; 19 ; 10alex10 ; 1517 
 1057 ; Железный крест 2 класса. Пруссия ;  ;  ; Fe,б/М ; VF-XF ; 33 ; Лорика ; 1176 
 1058 ; Ветеранский знак. Бавария ;  ;  ; Б/м ; VF-XF ; 38 ; dimikum ; 572 
 1059 ; Крест Гинденбурга с мечами. Германия ;  ;  ; Fe,Br ; XF ; 37 ; justhelo ; 415 
 1060 ; Крест за военные заслуги Франция. С бронзовой звездой ;  ;  ; Br ; XF ; 56 ; Azomik ; 765 
 1061 ; Крест Ивана Красицкого "серебро". Польша ;  ;  ; Б/м,эмаль ; XF ; 20 ; Rober ; 216 
 1062 ; Крест Заслуг 1 степени. Польша ;  ;  ; Ж/м,эмаль ; XF ; 22 ; gerber68 ; 200 
 1063 ; Крест Заслуг 2 степени. Польша ;  ;  ; Б/м,эмаль ; VF-XF ; 13 ; фрегат ; 181 
 1064 ; Медаль ордена. Бельгия ;  ;  ; Б/м ; VF-XF ; 17 ; alexander9595 ; 239 
 1065 ; Крест узников фашистских концлагерей. Польша ;  ;  ; Б/м,эмаль ; XF- ; 21 ; veektor ; 1134 
 1066 ; Медаль 30 лет народной Польши. Польша ;  ;  ; Б/м ; VF-XF ; 32 ; slavka ; 242 
 1067 ; Медаль за храбрость. Албания ;  ;  ; Ж/м ; XF ; 27 ; 10alex10 ; 1125 
 1068 ; Орден Материнская Слава II. Албания ;  ;  ; Б/м ; XF ; 22 ; lsp25 ; 602 
 1069 ; Синий крест Шуцкор. Финляндия ;  ;  ; Ж/м,эмаль ; XF ; 33 ; hodgaevvv ; 1333 
 1070 ; Железный крест 2 класса. Германия ;  ;  ; Б/м,Fe ; VF ; 25 ; nik23455 ; 1528 
 1071 ; Железный крест 2 класса с планкой. Германия ;  ;  ; Б/м,Fe ; VF-XF ; 51 ; коваль ; 1529 
 1072 ; Медаль в память 1МВ. Бельгия ;  ;  ; Ж/м ; VF+ ; 36 ; tigris ; 447 
 1073 ; Воинская медаль. Франция ;  ;  ; Б/м,эмаль ; VF ; 34 ; aa_ras ; 567 
 1074 ; Медаль 1300 лет Болгарии. Болгария ;  ;  ; Ж/м ; XF ; 21 ; PROCONSUL ; 193 
 1075 ; Медаль Ветеран Труда. Болгария ;  ;  ; Ж/м ; XF ; 23 ; Атлантик ; 159 
 1076 ; Крест Гинденбурга с мечами. Германия ;  ;  ; Fe,бронз ; XF ; 19 ; Лорика ; 539 
 1077 ; Орден Звезды ;  ;  ; Б/м,эмаль ; XF ; 35 ; evseechevvv ; 1019 
 1078 ; Крест Гинденбурга  с мечами. Германия ;  ;  ; Fe,Br ; AU ; 11 ; Mike! ; 508 
 1079 ; Крест Гинденбурга  без меей для родственников погибших. Германия ;  ;  ; Fe ; XF+ ; 25 ; Mike! ; 630 
 1080 ; Железный крест 2 класса. Пруссия ;  ;  ; Fe,серебрение ; VF ; 22 ; Mike! ; 1497 
 1081 ; Медаль Климента Охридского. Болгария ;  ;  ; Ж/м ; XF ; 13 ; evseechevvv ; 225 
 1082 ; Медаль ветерана труда. Болгария ;  ;  ; Ж/м ; XF ; 2 ; Mike! ; 200 
 1083 ; Ветеранская медаль. Германия ;  ;  ; Ж/м ; XF ; 17 ; Azomik ; 466 
 1084 ; Медаль за войну Пролжение (для финов). Финляндия ;  ;  ; Ж/м ; XF ; 16 ; Dusik ; 483 
 1085 ; Медаль За боевые заслуги. Болгария ;  ;  ; Ж/м ; XF+ ; 4 ; Mike! ; 232 
 1086 ; Орден Материнская слава. Болгария ;  ;  ; Ж/м,эмаль ; XF+ ; 2 ; Mike! ; 500 
 1087 ; Медаль за войну Пролжение (для финов). Финляндия ;  ;  ; Ж/м ; XF ; 4 ; Mike! ; 463 
 1088 ; Медаль за Зимнюю войну. Финляндия ;  ;  ; Fe ; XF ; 25 ; 10alex10 ; 759 
 1089 ; Медаль за трудовое отличие. Болгария ;  ;  ; Б/м ; XF ; 38 ; Lasto4kaSPB ; 430 
 1090 ; Медаль. 50 лет Септемврийского народного восстания. Болгария ;  ;  ; Ж/м ; XF ; 25 ; lsp25 ; 184 
 1091 ; Медаль Ордена Свободы I класса. Финляндия 1939 ;  ;  ; Ж/м ; XF ; 19 ; П.А.Н. ; 701 
 1092 ; Медаль за заслуги в строительных войсках. Болгария ;  ;  ; Ж/м ; XF ; 17 ; Mike! ; 349 
 1093 ; Медаль 1300 лет Болгарии. Болгария ;  ;  ; Б/м ; XF ; 21 ; slavka ; 363 
 1094 ; Медаль 50 лет Францу Иосифу. Авустро-Венгрия ;  ;  ; Ж/м ; XF ; 8 ; Mike! ; 679 
 1095 ; Медаль за заслуги. НРБ ;  ;  ; Ж/м ; XF ; 10 ; slavka ; 317 
 1096 ; Медаль Ордена Свободы I класса. Финляндия 1939 ;  ;  ; Ж/м ; XF ; 8 ; Mike! ; 781 
 1097 ; Медаль Ордена Свободы II класса. Финляндия 1941 ;  ;  ; Ж/м ; XF ; 23 ; Mike! ; 614 
 1098 ; Медаль 30 лет Югославской народной армии. Югославия ;  ;  ; Ж/м ; XF ; 3 ; evseechevvv ; 204 
 1099 ; Медаль 40 лет Югославской народной армии. Югославия ;  ;  ; Ж/м ; AU ; 5 ; Mike! ; 255 
 1100 ; Медаль 40 лет органам МВД. Болгария ;  ;  ; Ж/м ; XF ; 24 ; lsp25 ; 340 
 1101 ; Медаль 100 лет освобождения Болгарии. Болгария ;  ;  ; Ж/м ; XF ; 21 ; slavka ; 333 
 1102 ; Медаль 10 лет Югославской народной армии. Югославия ;  ;  ; Ж/м ; VF ; 17 ; Mike! ; 278 
 1103 ; Медаль 20 лет Болгарской народной армии. Югославия ;  ;  ; Ж/м ; XF- ; 13 ; slavka ; 227 
 1104 ; Красный крест. Болгария ;  ;  ; Ж/м ; XF+ ; 23 ; lsp25 ; 666 
 1005 ; Плакета. 40 лет ВИКИ. (1941-1981). Р-ры: 60х60мм ; 1981ЛМД ;  ; Ж/м ; AU ; 35 ; 8810 ; 4590 
 1006 ; Медаль. 50 лет гражданской авиации СССР (1923-1973). D-65мм ; 1972ЛМД ;  ; Al ; XF+ ; 19 ; АГАП ; 357 
 1007 ; Медаль Карл Мария Вебер. Медальер О.П.Барановская. D-60мм ; 1987ЛМД ;  ; Ж/м ; XF ; 12 ; sportmini ; 161 
 1008 ; Медаль Скульптура Летнего сада. Нимфа Летнего сада. Медальер С.Иванов. D-57мм ; ЛМД ;  ; Al ; AU ; 19 ; jj ; 163 
 1009 ; Медаль. Санкт-Петербург. Фонтанка. D-60мм ; СПМД ;  ; Ж/м ; AU ; 37 ; vaps ; 759 
 1010 ; Медаль. Санкт-Петербург. Канал Грибоедова. D-60мм ; СПМД ;  ; Ж/м ; AU ; 19 ; vaps ; 759 
 1011 ; Медаль. Санкт-Петербург. Мойка. D-60мм ; СПМД ;  ; Ж/м ; AU ; 15 ; vaps ; 754 
 1012 ; Плакета в память о кругосветном плавании "Михаил Ломоносов". Р-ры: 46х67мм ;  ;  ; Al ; AU ; 53 ; asp ; 25498 
 1013 ; Медаль. Октябрьский электрованогоремонтный завод (1826-1976). D-65мм ; ЛМД ;  ; Al ; XF ; 7 ; АГАП ; 355 
 1014 ; Медаль. Космодром "Байконур. D-50мм ;  ;  ; Ж/м ; VF-XF ; 15 ; von_Schwarz ; 295 
 1015 ; Медаль. Санкт-Петербург. D-50мм ; СПМД ;  ; Ж/м ; AU ; 21 ; vaps ; 759 
 1016 ; Медаль. Генеральный конструктор, академик РАН 90-летие Н.Д. Кузнецова. D-45мм ;  ;  ; Al ; AU ; 33 ; норгор ; 93 
 1017 ; Медаль. Генеральный конструктор авиационных двигателей П.А. Соловьев (1917-1996). D-33мм ; ЛМД ;  ; Ж/м ; XF ; 22 ; Танкист ; 1587 
 1018 ; Жетон для проезда в течение месяца. Г. Самара. С. П. Королев-главный конструктор. D-36мм ;  ;  ; Al ; VF ; 31 ; ulf ; 108 
 1019 ; Шпанга из 2-ух наград Германии: Железный крест, Крест Гинденбурга с мечами ; I МВ ;  ; Fe,Ag,Br ; VF-XF/XF ; 42 ; коваль ; 1519 
 1020 ; Орден Военных заслуг 3 степени. Югославия. В коробке с планкой ;  ;  ; Ag,эмаль ; XF ; 31 ; veektor ; 2594 
 1021 ; Крест Варшавского восстания + миниатюра. Польша. В коробке ;  ;  ; Б/м,эмаль ; XF ; 24 ; lsp25 ; 1530 
 1022 ; Орден за заслуги в соц труде. Венгрия. В коробке ;  ;  ; Ж/м,эмаль ; XF ; 18 ; slavka ; 765 
 1023 ; Крест Силезского восстания. Польша. В коробке ;  ;  ; Б/м,эмаль ; VF-XF ; 19 ; lsp25 ; 1134 
 1024 ; Медаль "Золотая". Красного креста. Польша ;  ;  ; Ж/м, эмаль ; XF ; 32 ; орденоносец ; 1020 
 1025 ; Медаль "Серебряного". Красного креста. Польша ;  ;  ; Б/м, эмаль ; XF ; 28 ; коваль ; 253 
 1026 ; Медаль "Бронзовая". Красного креста. Польша ;  ;  ; Ж/м, эмаль ; XF ; 17 ; серж 78 ; 204 
 1027 ; Медаль Комиссии народного образования. Польша ;  ;  ; Ж/м, эмаль ; XF ; 20 ; lsp25 ; 340 
 1028 ; Медаль. 50 лет красному кресту (1864-1914). Австро-Венгрия ;  ;  ; Ж/м, эмаль ; XF ; 68 ; tigris ; 2749 
 1029 ; Медаль "За заслуги на транспорте" 1ст. Польша ;  ;  ; Ж/м ; XF ; 48 ; slavka ; 711 
 1030 ; Медаль "За заслуги на транспорте" 2ст. Польша ;  ;  ; Б/м ; XF ; 19 ; Лорика ; 191 
 1031 ; Медаль "За заслуги на транспорте" 3ст. Польша ;  ;  ; Ж/м ; XF ; 7 ; Лорика ; 227 
 1032 ; Крест. Польша ;  ;  ; Б/м, эмаль ; AU ; 31 ; tigris ; 416 
 1033 ; Крест Участнику войны. Польша ;  ;  ; Ж/м ; XF ; 32 ; lsp25 ; 1001 
 1034 ; Крест Участнику войны. Польша ;  ;  ; Ж/м ; XF ; 17 ; lsp25 ; 567 
 1035 ; Крест Участнику войны. Польша ;  ;  ; Б/м ; XF ; 28 ; lsp25 ; 567 
 1036 ; Крест Участнику войны. Польша ;  ;  ; Б/м ; XF ; 21 ; lsp25 ; 408 
 1037 ; Почетная медаль ветеранов сухопустной армии и флота (1870-1871). Франция  ------------------------------------------------------------------------------- ;  ;  ; Ж/м ; VF-XF ; 61 ; dimikum ; 2320 
 1038 ; Медаль. Бельгия ;  ;  ; Ж/м ; AU ; 16 ; alexander9595 ; 658 
 1039 ; Медаль. Красного креста. Франция ;  ;  ; Ж/м ; VF-XF ; 67 ; alexander9595 ; 2043 
 1040 ; Крест. Бельгия ;  ;  ; Ж/м ; AU ; 14 ; Azomik ; 787 
 1041 ; Крест. Бельгия ;  ;  ; Ж/м ; XF ; 22 ; Azomik ; 1022 
 1042 ; Памятный крест  и миниатюра "Стража на Рейне". Бельгия ;  ;  ; Ж/м, эмаль ; XF- ; 28 ; murew ; 1813 
 1043 ; Медаль и миниатюра  в память правления короля Альберта. Бельгия ;  ;  ; Ж/м ; AU ; 15 ; Azomik ; 337 
 1044 ; Знак За ранение "Черный". Германия ;  ;  ; Fe, чернение ; VF-XF ; 21 ; matehev ; 578 
 1045 ; Бронзовая медаль "Вооруженные Силы на службе Отчизне" (5 лет службы). Польша ;  ;  ; Ж/м,эмаль ; XF ; 15 ; k212 ; 238 
 1046 ; Медаль Красного креста "бронза". Польша ;  ;  ; Ж/м,эмаль ; VF-XF ; 41 ; Lasto4kaSPB ; 244 
 1047 ; Крест Заслуг 2 степени. Польша ;  ;  ; Б/м,эмаль ; XF ; 26 ; Rober ; 261 
 1048 ; Медаль Красного креста "серебро". Польша ;  ;  ; Б/м,эмаль ; XF- ; 21 ; wünschen viel Glück ; 239 
 1049 ; Медаль "За заслуги по охране жизни и имущества" "золото". Польша ;  ;  ; Ж/м,эмаль ; XF+ ; 11 ; Azomik ; 918 
 1050 ; Медаль "За заслуги по охране жизни и имущества" "серебро". Польша ;  ;  ; Б/м,эмаль ; XF ; 11 ; Лорика ; 408 
 1051 ; Медаль "За заслуги по охране жизни и имущества" "бронза". Польша ;  ;  ; Ж/м,эмаль ; XF ; 9 ; Лорика ; 567 
 1052 ; Крест Ивана Красицкого 1 степени. Польша ;  ;  ; Ж/м,эмаль ; XF ; 13 ; Lasto4kaSPB ; 225 
 1053 ; Крест Ивана Красицкого 2 степени. Польша ;  ;  ; Б/м,эмаль ; VF-XF ; 18 ; Lasto4kaSPB ; 213 
 1054 ; Крест Ивана Красицкого 3 степени. Польша ;  ;  ; Ж/м,эмаль ; VF-XF ; 16 ; Lasto4kaSPB ; 210 
 934 ; 1 мун "чанпин тунбао" "ху лай ши". Министерство финансов. Корея. D-24,5мм ; 1852 ;  ; Br ; F+ ; 6 ; aziya11 ; 71 
 935 ; 1 мун "чанпин тунбао" "ху ле лю". Министерство финансов. Корея. D-24,5мм ; 1852 ;  ; Br ; F+ ; 6 ; aziya11 ; 71 
 936 ; 1 мун "чанпин тунбао" "ху юэ цзю". Министерство финансов. Корея. D-25мм ; 1852 ;  ; Br ; F+ ; 6 ; Гордиан ; 72 
 937 ; 1 мун "чанпин тунбао" "сюань сань". Министерство пищевой промышленности. Корея. D-23,5мм ; 1814 ;  ; Br ; F+ ; 10 ; Гордиан ; 108 
 938 ; 1 мун "чанпин тунбао" "чон эр" солнце 9ч. Генеральное военное ведомство. Корея. D-24,5мм ; 1757 ;  ; Br ; F+ ; 11 ; kotyamoi ; 89 
 939 ; 1 мун "чанпин тунбао" "гуй сань эр". Министерство пищевой  и лёгкой промышленности. Корея. D-25мм ; 1828 ;  ; Br ; F+ ; 12 ; Гордиан ; 152 
 940 ; 1 мун "чанпин тунбао" "сюнь гун". Военная академия. Корея. D-24мм ; 1857 ;  ; Br ; F+ ; 14 ; kotyamoi ; 126 
 941 ; 1 мун "чанпин тунбао" "сюнь да лю". Военная академия. Корея. D-24мм ; 1857 ;  ; Br ; F+ ; 6 ; kotyamoi ; 72 
 942 ; 1 мун "чанпин тунбао" "сюнь шэн у". Военная академия. Корея. D-24мм ; 1832 ;  ; Br ; F+ ; 20 ; DVZ ; 227 
 943 ; 1 мун "чанпин тунбао" "сюнь юй сы". Военная академия. Корея. D-23,5мм ; 1832 ;  ; Br ; F+ ; 6 ; kotyamoi ; 72 
 944 ; 1 мун "чанпин тунбао" "сюнь шэн ци". Военная академия. Корея. D-24мм ; 1832 ;  ; Br ; F+ ; 9 ; imi ; 71 
 945 ; Лот монет Римской империи (4шт) ;  ;  ; Cu ; F/F+ ; 26 ; smel ; 615 
 967 ; Медаль "300 лет Дому Романовых 1613-1913гг". D-28мм ;  ;  ; Br ; XF- ; 22 ; R29 ; 1190 
 968 ; Жетон для сбора пожертвований. Р-ры: 42х22мм ;  ;  ; Ag ; VF+ ; 97 ; NSN ; 4994 
 969 ; Знак  об окончании учебного заведения "ЛГ 59". Р-ры: 33х30мм ;  ;  ; Ag, позол ; XF ; 92 ; galun ; 7367 
 970 ; Школьная серебряная медаль КССР. D-39мм ;  ;  ; Б/м ; AU ; 31 ; валенок ; 1509 
 971 ; Жетон. Величайшие правители России. Петр I. D-32мм ;  ;  ; Ag ; Proof ; 18 ; denis68 ; 1009 
 972 ; Жетон. Троице-Сергеева лавра. Сергеев посад. Золотое кольцо России. D-32мм ;  ;  ; Ag ; Proof ; 11 ; direct-Grand ; 1001 
 973 ; Медаль в память открытия памятника Александру II в Финляндии. Имп. Александр II. Медальер Грилихес. D-69мм ;  ;  ; Br ; XF+ ; 35 ; ZOLTAN333 ; 5661 
 974 ; Медаль. Московское нумизматическое общество (1888-2003). Г.А. Щетинин, А.В. Орешников, Ф.И. Прове. D-70мм ; ММД ;  ; Б/м ; AU ; 27 ; Danila-56 ; 971 
 975 ; Медаль. Филателистичиская выставка. D-60мм ;  ;  ; Б/м ; XF ; 3 ; solder13 ; 102 
 976 ; Медаль. Филателистичиская выставка. D-60мм ;  ;  ; Ж/м ; XF+ ; 7 ; solder13 ; 114 
 977 ; Медаль. Филателистичиская выставка. D-60мм ;  ;  ; Ж/м ; XF ; 13 ; poushkine ; 227 
 978 ; Медаль. Архитектор Росси. D-60мм ; 1974ЛМД ;  ; Ж/м ; AU ; 19 ; sportmini ; 623 
 979 ; Медаль. Н.А.Семашко. Медальер А.Королюк. D-60мм ; 1974ЛМД ;  ; Ж/м ; AU ; 23 ; sportmini ; 929 
 980 ; Медаль. А.Скрябин. Медальер А.Кнорре. D-60мм ; 1974ЛМД ;  ; Ж/м ; XF+ ; 19 ; ulf ; 1046 
 981 ; Медаль. Ярослав Гашек. Медальер И.Дараган. D-60мм ; 1983ЛМД ;  ; Ж/м ; AU ; 25 ; spasatel2012 ; 600 
 982 ; Медаль. Государственная Третьяковская галерея. Медальер М.Шмаков. D-60мм ; 1983ЛМД ;  ; Ж/м ; AU ; 21 ; ulf ; 920 
 983 ; Медаль. Кончаловский. Медальер А.И.Рукавишников. D-60мм ; 1978ЛМД ;  ; Ж/м ; AU ; 19 ; spasatel2012 ; 550 
 984 ; Медаль. Можайский. Медальер Дараган И.А.. D-60мм. Отверстие ; 1975ММД ;  ; Ж/м ; XF ; 17 ; 8810 ; 559 
 985 ; Медаль. Николай Карамзин. D-60мм ; 1977ЛМД ;  ; Ж/м ; AU ; 10 ; 8810 ; 306 
 986 ; Медаль. Байрон. Медальер Г.Федорова. D-60мм ; 1874ЛМД ;  ; Ж/м ; AU ; 13 ; spasatel2012 ; 550 
 987 ; Медаль. А.В.Щуко. Медальер Барановская. D-60мм ; ЛМД ;  ; Ж/м ; AU ; 8 ; 8810 ; 359 
 988 ; Медаль СПб. Игры доброй воли. D-48мм ;  ;  ; Б/м ; VF-XF ; 19 ; poushkine ; 160 
 989 ; Медаль. 100 лет со дня рождения Феликса Эдмундовича Дзержинского (1877-1977). D-85мм ; ЛМД ;  ; Ж/м ; XF ; 35 ; 8810 ; 2607 
 990 ; Медаль. 60 лет ЧК КГБ. Дзержинский. D-65мм ; ЛМД ;  ; Ж/м ; XF+ ; 39 ; 8810 ; 6127 
 991 ; Медаль. Музей императора Александра III. D-62мм ;  ;  ; Ж/м ; XF ; 38 ; Waldek ; 2618 
 992 ; Медаль. Центральный аэро-гидродинамический институт им. Профессора Н.Е. Жуковского. D-70мм ;  ;  ; Ж/м ; XF ; 63 ; 8810 ; 25602 
 993 ; Медаль. С.А. Лавочкин (1900-1960). D-70мм ; 1975ЛМД ;  ; Ж/м ; XF ; 26 ; 8810 ; 1836 
 994 ; Медаль. Академик Сергей Владимирович Ильюшин (1894-1977). D-67мм ; ММД ;  ; Ж/м ; XF ; 27 ; АГАП ; 1536 
 995 ; Медаль. 25 лет подписанию Варшавского договора. D-75мм ; 1980ММД ;  ; Ж/м ; XF ; 36 ; АГАП ; 1020 
 996 ; Медаль. 50 лет Ленинградскому институту авиационного приборостроения (1941-1991). D-60мм ; ЛМД ;  ; Ж/м ; XF ; 42 ; fantik ; 3111 
 997 ; Медаль. А.Ф. Можайский (1825-1890). D-61мм ; 1975ММД ;  ; Ж/м ; XF+ ; 12 ; ulf ; 262 
 998 ; Медаль. 100 лет со дня рождения академика Б. Н. Юрьева (1889-1957). D-60мм ; 1989ММД ;  ; Ж/м ; XF ; 21 ; норгор ; 827 
 999 ; Медаль в память об академии Гражданской авиации. D-65мм ; 1993ЛМД ;  ; Ж/м ; AU ; 15 ; норгор ; 1010 
 1000 ; Медаль. Беспосадочный перелет на самолете АНТ-25 Москва-США. В.П. Чкалов, Г.Ф. Байдуков, А.В. Беляков. D-60мм ; ЛМД ;  ; Ж/м ; XF ; 83 ; ulf ; 934 
 1001 ; Медаль. 50 лет Казанскому вертолетному производственному объединению (1940-1990). D-65мм ; ЛМД ;  ; Ж/м ; AU ; 26 ; LEGO ; 873 
 1002 ; Медаль. Выдающийся авиаконструктор И.И. Сикорский. D-60мм ;  ;  ; Ж/м ; AU ; 17 ; Танкист ; 215 
 1003 ; Медаль. Выдающийся авиаконструктор И.И. Сикорский. 100 лет авиации. D-60мм ;  ;  ; Ж/м ; AU ; 15 ; Танкист ; 750 
 1004 ; Медаль. 50 лет моторостроительному заводу им. Баранова П.И. (1916-1966). D-60мм ;  ;  ; Ж/м ; XF ; 30 ; sportmini ; 1002 
 884 ; Полторак. Польша, Сигизмунд III ; 1620 ;  ; Ag ; F-VF ; 11 ; DVZ ; 75 
 885 ; Полторак. Польша, Сигизмунд III ; 1624 ;  ; Ag ; F-VF ; 13 ; aziya11 ; 74 
 886 ; Полторак. Польша, Сигизмунд III ; 1625 ;  ; Ag ; F-VF ; 13 ; Andy.Andr ; 66 
 887 ; Полторак. Польша, Сигизмунд III ; 1625 ;  ; Ag ; F-VF ; 9 ; Andy.Andr ; 66 
 888 ; Полторак. Бранденбург. Деформация ; 1625 ;  ; Ag ; F-VF ; 12 ; Wall67 ; 128 
 889 ; Полторак. Бранденбург ; 1625 ;  ; Ag ; F-VF ; 9 ; Jauho ; 79 
 890 ; Полторак. Польша, Сигизмунд III ; 162? ;  ; Ag ; F-VF ; 7 ; Andy.Andr ; 66 
 891 ; Полторак. Польша, Сигизмунд III. Обломана ; 1623 ;  ; Ag ; F-VF ; 13 ; Andy.Andr ; 75 
 892 ; Полторак. Польша, Сигизмунд III ; 162? ;  ; Ag ; F-VF ; 7 ; Andy.Andr ; 66 
 893 ; Полторак. Польша, Сигизмунд III ; 1624 ;  ; Ag ; F-VF ; 13 ; Andy.Andr ; 75 
 894 ; Полторак. Польша, Сигизмунд III ; 162? ;  ; Ag ; F-VF ; 12 ; wünschen viel Glück ; 74 
 895 ; Полторак. Польша, Сигизмунд III ; 1622 ;  ; Ag ; F-VF ; 12 ; DVZ ; 75 
 896 ; Полторак. Швеция ; 17в ;  ; Ag ; F-VF ; 18 ; Wall67 ; 90 
 897 ; Полторак. Польша, Сигизмунд III ; 1624 ;  ; Ag ; F-VF ; 15 ; Andy.Andr ; 76 
 898 ; Полторак. Польша, Сигизмунд III ; 1624 ;  ; Ag ; F-VF ; 11 ; Andy.Andr ; 57 
 899 ; Полторак. Польша, Сигизмунд III ; 1623 ;  ; Ag ; F-VF ; 11 ; Andy.Andr ; 75 
 900 ; Полторак. Польша, Сигизмунд III ; 1623 ;  ; Ag ; F-VF ; 13 ; Andy.Andr ; 76 
 901 ; Солид. Рига ; 17в ;  ; Ag ; F+ ; 7 ; arodionchev ; 57 
 902 ; Содид. Ливония, Кристина ; 1644 ;  ; Ag ; F+ ; 19 ; wünschen viel Glück ; 102 
 903 ; Солид. Рига, Кристина. Обломана ; 17в ;  ; Ag ; F+ ; 9 ; aziya11 ; 51 
 904 ; Солид. Рига, Густав Адольф ; 17в ;  ; Cu ; VF- ; 17 ; ddv1981 ; 81 
 905 ; Солид. Ливония, Кристина ; 17в ;  ; Cu ; VF- ; 15 ; ddv1981 ; 123 
 906 ; Солид. Рига, Кристина. М-0,57гр ; 17в ;  ; Cu ; F+ ; 18 ; rik ; 69 
 907 ; Монета средневековая. Восток ;  ;  ; Ag ; F-VF ; 50 ; markos ; 1281 
 908 ; 1/2 дирхема. Табаристан Испехбед Хуршид ;  ;  ; Ag ; VF- ; 42 ; aziya11 ; 1022 
 909 ; Драхма. Сасаниды ;  ;  ; Ag ; F-VF ; 24 ; aziya11 ; 1341 
 910 ; Монета средневековая. Восток ;  ;  ; Ag ; F-VF ; 40 ; markos ; 1157 
 911 ; Дирхем. Золотая Орда ; XIVв ;  ; Ag ; F-VF ; 29 ; Wolfram ; 132 
 912 ; Дирхем. Золотая Орда ; XIVв ;  ; Ag ; F-VF ; 25 ; Wolfram ; 159 
 913 ; Дирхем. Золотая Орда ; XIVв ;  ; Ag ; F-VF ; 27 ; aziya11 ; 164 
 914 ; Дирхем. Золотая Орда ; XIVв ;  ; Ag ; F-VF ; 24 ; Гордиан ; 245 
 915 ; Дирхем. Золотая Орда ; XIVв ;  ; Ag ; F-VF ; 27 ; Гордиан ; 363 
 916 ; Дирхем. Золотая Орда ; XIVв ;  ; Ag ; F-VF ; 27 ; crab7 ; 239 
 917 ; Дирхем. Золотая Орда ; XIVв ;  ; Ag ; F-VF ; 27 ; brigadir ; 239 
 918 ; Дирхем. Золотая Орда ; XIVв ;  ; Ag ; F-VF ; 16 ; aziya11 ; 142 
 919 ; Дирхем. Золотая Орда ; XIVв ;  ; Ag ; F-VF ; 17 ; brigadir ; 208 
 920 ; Дирхем. Золотая Орда. Деформация ; XIVв ;  ; Ag ; F-VF ; 19 ; zoom30 ; 363 
