 6667 ; Шкатулка дуб, накладка серебро. Финляндия ;  ;  ; Ag813 ;  ; 51 ; Конор ; 1632 
 982 ; Знак. Классность 1 ст. ;  ;  ; Ж/м,эмаль ; VF+ ; 9 ; rem. ; 25 
 983 ; Знак. Госплан СССР - 60 лет ;  ;  ; Ж/м ; XF ; 17 ; жених ; 207 
 984 ; Знак. XXV лет. Советский комитет ветеранов войны ; ЛМД ;  ; Ж/м ; AU ; 12 ; жених ; 69 
 985 ; Юбилейный знак. XXX лет СКВВ ; ЛМД ;  ; Ж/м ; AU ; 5 ; жених ; 23 
 986 ; Знак. Жителю блокадного Ленинграда ; ЛМД ;  ; Ж/м ; XF ; 33 ; жених ; 68 
 987 ; Знак. Классность МВД 2 ст. ;  ;  ; Al ; AU ; 11 ; Markgraf ; 44 
 988 ; Знак. 30 лет дню шахтера ;  ;  ; Al ; XF+ ; 19 ; chingizhan ; 49 
 989 ; Знак. ВКПБ ;  ;  ; Al ; AU ; 31 ; eugene67 ; 80 
 990 ; Знак. 250 лет Ленинградской почте ;  ;  ; Al ; XF+ ; 9 ; porte33 ; 70 
 991 ; Знак. Общественный инспектор рыбоохраны СССР ;  ;  ; Al ; AU ; 14 ; жених ; 48 
 992 ; Знак. ОСИ - Общественный санитарный инспектор ;  ;  ; Al ; XF+ ; 4 ; жених ; 21 
 993 ; Знак. Bad kissingen ;  ;  ; Ж/м ; AU ; 6 ; жених ; 34 
 994 ; Знак. Юному отличнику санитарной обороны СССР ;  ;  ; Al ; AU ; 35 ; жених ; 51 
 995 ; Знак. Общественный контролер за безопасностью движения ;  ;  ; Al ; AU ; 9 ; жених ; 25 
 996 ; Знак. ЛАО Иван Сусанин ;  ;  ; Al ; AU ; 20 ; Густав Адольф ; 61 
 997 ; Знак. Общественный охотинспектор РСФСР ;  ;  ; Al ; AU ; 24 ; жених ; 72 
 998 ; Знак. Общественный инспектор по охране труда ; ЛМД ;  ; Al ; AU ; 24 ; Mao ; 101 
 999 ; Знак. Памятник В.И. Ленину, московский проспект, Ленинград ; ЛМД ;  ; Al ; AU ; 26 ; tpls ; 100 
 1000 ; Знак. Памятник Кутузову. Ленинград ; ЛМД ;  ; Al ; AU ; 8 ; Густав Адольф ; 72 
 1001 ; Знак. Народное ополчение Ленинграда ; ЛМД ;  ; Al ; AU ; 14 ; С улыбкой по жизни ; 111 
 1002 ; Знак. Правда. Основана в 1912г. ; ЛМД ;  ; Al ; XF- ; 19 ; жених ; 74 
 1003 ; Знак участника ITTC-81 Ленинград СССР ;  ;  ; Al ; XF+ ; 39 ; С улыбкой по жизни ; 128 
 1004 ; Знак Заслуженный ветеран Рижского порта ;  ;  ; Al ; AU ; 45 ; Russman ; 205 
 905 ; Знак. International ;  ;  ; Ж/м ; AU ; 11 ; жених ; 35 
 906 ; Знак. AS ;  ;  ; Ж/м,эмаль ; XF ; 3 ; varelgi ; 34 
 907 ; Знак. Венгрия ;  ;  ; Б/м,эмаль ; VF-XF ; 3 ; жених ; 68 
 908 ; Знак. Флаг ;  ;  ; Ж/м,эмаль ; VF+ ; 12 ; VPV89 ; 159 
 909 ; Знак. Венгрия ;  ;  ; Ж/м,эмаль ; AU ; 16 ; жених ; 53 
 910 ; Знак. Венгрия ;  ;  ; Ж/м,эмаль ; XF ; 3 ; жених ; 68 
 911 ; Знак. Чехословакия ;  ;  ; Ж/м,эмаль ; VF+ ; 7 ; кравчий ; 99 
 912 ; Знак. Чехословакия ;  ;  ; Ж/м,эмаль ; VF- ; 3 ; жених ; 34 
 913 ; Знак. Адмиралтейские верфи - 300 лет ;  ;  ; Ж/м,эмаль ; AU ; 26 ; Mao ; 101 
 914 ; Знак. Шахматы. СССР ;  ;  ; Ж/м ; XF ; 12 ; msgmit ; 46 
 915 ; Знак. Подвижной состав 1971г. ; ЛМД ;  ; Al ; AU ; 9 ; игорь19 ; 24 
 916 ; Знак. 60 лет Тепловозостроению СССР 1924-1984 ;  ;  ; Al ; AU ; 20 ; Александр007 ; 93 
 917 ; Знак. Международный конгресс экономической истории. Ленинград. 1976 ; ЛМД ;  ; Ж/м,эмаль ; XF ; 13 ; кравчий ; 143 
 918 ; Знак. Дом обуви ;  ;  ; Al ; XF ; 6 ; Mao ; 46 
 919 ; Знак. Газета "Вечерний Ленинград" ;  ;  ; Al ; XF ; 4 ; Логистик ; 48 
 920 ; Знак. Юный Ленин ;  ;  ; Б/м,стекло ; VF+ ; 15 ; Mao ; 91 
 921 ; Знак. 150 лет печатному двору. Ленинград ; ЛМД ;  ; Al ; AU ; 23 ; Логистик ; 91 
 922 ; Знак. Лен.Хоз.Торг ;  ;  ; Al ; AU ; 9 ; игорь19 ; 50 
 923 ; Знак. Шахматы. Ладья ;  ;  ; Ж/м,эмаль ; VF-XF ; 9 ; Трофим ; 153 
 924 ; Знак. 415 школа. Петродворец. 100 лет. 1880-1980 ;  ;  ; Al ; XF+ ; 8 ; Логистик ; 77 
 925 ; Знак. Лучший изобретатель министерства МинЭнергоМаш ;  ;  ; Al ; XF ; 18 ; Трофим ; 114 
 926 ; Знак. 150 лет первой русской железной дороге. Санкт-Петербург - Павловск ;  ;  ; Al ; XF+ ; 15 ; ASTA ; 82 
 927 ; Знак. Г. Димитров ;  ;  ; Ж/м,эмаль ; VF-XF ; 11 ; игорь19 ; 45 
 928 ; Знак. ЛОМО. Ленинград ;  ;  ; Ж/м,эмаль ; AU ; 19 ; Stepa62 ; 185 
 929 ; Знак. Карл Маркс, Фридрих Энгельс. 1 мая 1948 ;  ;  ; Ж/м ; XF ; 30 ; lesnik1 ; 200 
 930 ; Знак. Шахматы. Рига. 1975г. Финал спартакиады народов СССР ;  ;  ; Б/м,эмаль ; XF ; 17 ; Аргонавт ; 150 
 931 ; Знак. Шахматы. Конь ;  ;  ; Ж/м,эмаль ; XF ; 15 ; игорь19 ; 57 
 932 ; Знак. Шахматы ;  ;  ; Ж/м ; XF ; 11 ; игорь19 ; 45 
 933 ; Знак. Вечная дружба СССР Болгария ;  ;  ; Ж/м,эмаль ; XF+ ; 15 ; veektor ; 162 
 934 ; Знак. 100 лет В.И. Ленину ;  ;  ; Б/м,эмаль ; XF ; 13 ; игорь19 ; 227 
 935 ; Знак. В.И. Ленин. 1 мая 1949 ;  ;  ; Ж/м ; XF ; 34 ; Густав Адольф ; 93 
 936 ; Знак. ЛенРыбПром ;  ;  ; Ж/м ; XF ; 42 ; С улыбкой по жизни ; 167 
 937 ; Знак. Техникум советской торговли. Практикант ;  ;  ; Al ; XF+ ; 6 ; porte33 ; 76 
 938 ; Знак. В.И. Ленин ; ММД ;  ; Б/м ; XF ; 21 ; Mao ; 163 
 939 ; Знак. Активист газеты "Правда" ;  ;  ; Al ; AU ; 11 ; veektor ; 125 
 940 ; Знак. Родина или смерть. Мы победили. Куба ;  ;  ; Ж/м,эмаль ; VF-XF ; 19 ; hobby19 ; 202 
 941 ; Знак. Шахматы. Ладья. 1905-1965 ;  ;  ; Б/м ; XF ; 15 ; Трофим ; 155 
 942 ; Знак. Леннаучфильм ;  ;  ; Б/м,эмаль ; VF+ ; 6 ; Трофим ; 53 
 943 ; Знак. Ленинград 1970 ; ЛМД ;  ; Al ; AU ; 10 ; aleks1753 ; 25 
 944 ; Знак. Победителю юбилейного социалистического соревнования. УралВагонЗавод ; ЛМД ;  ; Al ; AU ; 19 ; жених ; 269 
 945 ; Знак. Слава воинам противовоздушной обороны ;  ;  ; Al ; AU ; 23 ; Valera G ; 51 
 946 ; Знак. Всероссийский смотр самодеятельности. Кострома 1967 ;  ;  ; Ж/м ; XF- ; 13 ; кравчий ; 123 
 947 ; Знак. НТО СССР ; ММД ;  ; Ж/м ; XF ; 18 ; кравчий ; 99 
 948 ; Знак. Участнику Великой Отечественной войны 1941-1945. Рижская городская комсомольская организация ;  ;  ; Al ; XF ; 27 ; Густав Адольф ; 164 
 949 ; Знак. Ленинград ;  ;  ; Al ; VF+ ; 15 ; porte33 ; 70 
 950 ; Знак. Ленинград ;  ;  ; Al ; VF-XF ; 10 ; porte33 ; 70 
 951 ; Знак. Ленинград ;  ;  ; Al ; VF-XF ; 8 ; porte33 ; 70 
 952 ; Знак. Ленинград ; ЛМД ;  ; Ж/м ; XF ; 20 ; Логистик ; 82 
 953 ; Знак. Альпинист СССР ;  ;  ; Ж/м,эмаль ; XF+ ; 25 ; piv67 ; 218 
 954 ; Знак. Юный химик ;  ;  ; Al ; AU ; 27 ; luchsva ; 305 
 855 ; Знак. Берлинская телебашня. ГДР ;  ;  ; Al ; XF ; 42 ; Логистик ; 163 
 856 ; Знак. Футбольный клуб "Динамо". Дрезден. ГДР ; 1950-е гг. ;  ; Ж/м,эмаль ; XF ; 29 ; фюрстен ; 152 
 857 ; Знак. Гатчина 1796г ;  ;  ; Al ; XF ; 17 ; Густав Адольф ; 153 
 858 ; Знак. Аллегорическая скульптура "Волхов" (1805-1810) Ростральные колонны Петербург ;  ;  ; Ж/м ; XF+ ; 35 ; requem1966 ; 128 
 859 ; Знак. За окончания медицинского колледжа РФ ;  ;  ; Ж/м ; VF-XF ; 39 ; кравчий ; 159 
 860 ; Знак. 150 лет со дня открытия гос.публичной библиотеки им. Салтыкова-Щедрина (1814-1864гг) Лениград ;  ;  ; Ж/м ; XF- ; 27 ; Сомов ; 209 
 861 ; Знак. ВВМУ им. Фрунзе ВМФ РФ ;  ;  ; Ж/м ; XF ; 72 ; mik_mik10000 ; 348 
 862 ; Знак. Ленинградский институт авиационного приборостроения. 20 лет спустя (выпуск 1953г) ; 1973 ;  ; Al ; XF ; 28 ; С улыбкой по жизни ; 128 
 863 ; Знак. 195 лет ВМА им. С.М. Кирова ;  ;  ; Al ; AU ; 54 ; птичка16 ; 230 
 864 ; Знак. 900 дней Лениград ;  ;  ; Б/м ; XF ; 38 ; эрудит ; 79 
 865 ; Знак. Почетный электросиловец. Завод "Электросила" СПБ ;  ;  ; Б/м,эмаль ; XF ; 42 ; Mao ; 230 
 866 ; Знак. XXIV международный конгресс по судоходству Ленинград 1977г ; ЛМД ;  ; Al ; AU ; 39 ; tpls ; 128 
 867 ; Знак. Конференция национальных движений.  Ленинград 1975г ; ЛМД ;  ; Al ; XF ; 16 ; АМ579 ; 92 
 868 ; Знак. Спуск базы "Восток" 1969г. Ордена Ленина Адмиралтейский завод ;  ;  ; Al ; AU ; 31 ; Сомов ; 51 
 869 ; Знак. Атомоход "Арктика" Балтийский завод 1975г ;  ;  ; Б/м ; XF ; 67 ; Mao ; 459 
 870 ; Медаль. За беспорочную службу. Сибирское казачье войско РФ ;  ;  ; Ж/м ; XF ; 14 ; Ринго ; 81 
 871 ; Знак. 7 октября день Советской конституции ;  ;  ; Al ; XF ; 15 ; ASTA ; 22 
 872 ; Знак. Активисту общества ;  ;  ; Ж/м,эмаль ; XF ; 34 ; фюрстен ; 226 
 873 ; Знак. Моя родина СССР ВЛКСМ ;  ;  ; Al ; AU ; 62 ; serg.g ; 132 
 874 ; Знак Жителю блокадного Ленинграда ;  ;  ; Ж/м ; XF ; 7 ; лампедуза ; 58 
 875 ; Знак Отличник советской торговли СССР № 1180 ;  ;  ; Ж/м,эмаль ; VF+ ; 46 ; шарик ; 906 
 876 ; Знак За окончания Университета ;  ;  ; Ag,эмаль ; XF+ ; 46 ; фюрстен ; 1307 
 877 ; Знак автомобильный. Ралли 1960. Финляндия. D-30мм ;  ;  ; Ж/м ; VF-XF ; 8 ; Аргонавт ; 207 
 878 ; Знак За окончания медицинского ВУЗа ; ЛМД ;  ; Al ; AU ; 24 ; nikkk1 ; 215 
 879 ; Знак ЛИАП ; ЛМД ;  ; Al ; AU ; 32 ; жучара ; 842 
 880 ; Знак За окончания технического училище ;  ;  ; Al ; AU ; 5 ; nds80 ; 43 
 881 ; Знак покорение полюса август 1977г ;  ;  ; Ж/м ; XF ; 14 ; Mao ; 135 
 882 ; Медаль 130 лет со дня рожденияСталину ЛДПР ;  ;  ; Ж/м ; XF+ ; 30 ; ВМШ ; 431 
 883 ; Знак. СПбГМУ ;  ;  ; Al ; XF ; 14 ; nikkk1 ; 167 
 884 ; Знак. Альфред Нобель ; ЛМД ;  ; Ж/м ; XF ; 14 ; Mao ; 163 
 885 ; Знак. Разлив. 1917-1967 ;  ;  ; Ж/м,эмаль ; XF+ ; 5 ; жених ; 68 
 886 ; Знак. СПбГУ ;  ;  ; Б/м ; XF+ ; 18 ; rem. ; 46 
 887 ; Знак. МОПР ;  ;  ; Ж/м ; VF+ ; 18 ; жених ; 223 
 888 ; Знак. Московская застава. Санкт-Петербург ; ЛМД ;  ; Ж/м ; XF+ ; 13 ; кравчий ; 123 
 889 ; Знак. 50 лет ;  ;  ; Б/м ; XF ; 9 ; кравчий ; 123 
 890 ; Знак. Ленинградский машиностроительный завод им. Карла Маркса ;  ;  ; Б/м ; VF ; 19 ; Mao ; 65 
 891 ; Знак. Корабль ;  ;  ; Ж/м ; XF+ ; 29 ; rem. ; 50 
 892 ; Знак. Октябрь 70 ;  ;  ; Б/м ; XF+ ; 9 ; кравчий ; 123 
 893 ; Знак. ГДР ;  ;  ; Ж/м ; XF ; 5 ; кравчий ; 66 
 894 ; Знак. Метрострой. Санкт-Петербург ;  ;  ; Ж/м ; AU ; 16 ; Mao ; 147 
 895 ; Знак. ИЭС Е.О. Патона ;  ;  ; Ж/м ; XF ; 12 ; Mao ; 50 
 896 ; Знак. 70 ;  ;  ; Ж/м ; XF ; 15 ; кравчий ; 132 
 897 ; Знак. Волга. Автоэкспорт. 200000 ;  ;  ; Ж/м ; XF ; 6 ; жених ; 44 
 898 ; Знак. Карл Маркс ;  ;  ; Б/м ; XF+ ; 16 ; Mao ; 55 
 899 ; Знак. Отличник ;  ;  ; Ж/м,эмаль ; XF ; 28 ; жених ; 357 
 900 ; Знак. Красный крест ;  ;  ; Al ; XF+ ; 24 ; luchsva ; 210 
 901 ; Знак. VI Фестиваль. Москва ;  ;  ; Ж/м ; XF ; 14 ; кравчий ; 99 
 902 ; Знак. Layton high school ;  ;  ; Б/м ; XF+ ; 3 ; жених ; 21 
 903 ; Знак. Флаги ;  ;  ; Ж/м ; AU ; 19 ; жених ; 22 
 904 ; Знак. Красный крест ;  ;  ; Б/м ; VF+ ; 17 ; кравчий ; 159 
 805 ; Медаль. Европейская валюта. 2002. D-40мм ;  ;  ; Б/м,Ж/м ; Proof-Like/XF+ ; 23 ; Александр007 ; 93 
 806 ; Медаль. Европейская валюта. 2002. D-40мм ;  ;  ; Б/м,Ж/м ; Proof-Like/XF+ ; 20 ; Александр007 ; 93 
 807 ; Жетон. Макдональдс. 30 лет в России. D-28мм СПМД ;  ;  ; Ж/м ; XF+ ; 52 ; j7 ; 55 
 808 ; Жетон. Импорт чая. D-21мм ; 1838 ;  ; Ж/м ; F ; 13 ; Markgraf ; 420 
 809 ; Жетон Чемпионат мира по футболу 1966 Англия. D-32мм ; 1966 ;  ; Ж/м ; AU ; 40 ; football ; 139 
 810 ; Жетон. Sex euros. D-32мм ;  ;  ; Би/м ; AU ; 18 ; Сhatsky ; 81 
 811 ; Жетон. Sex euros. D-32мм ;  ;  ; Би/м ; AU ; 6 ; Сhatsky ; 69 
 812 ; Жетон. Sex euros. D-32мм ;  ;  ; Би/м ; AU ; 7 ; Сhatsky ; 71 
 813 ; Медаль. Император Наполеон Бонапарт. Битва при Йене и Ауэрштедте. 1806г. Франция. D-41мм ;  ;  ; Br ; AU ; 48 ; jbl ; 4026 
 814 ; Медаль. 70 лет капитуляции Японии. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 17 ; LEXAI ; 203 
 815 ; Медаль. Королева Вильгельмина. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 25 ; LEXAI ; 203 
 816 ; Медаль. Ватерлоо. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 20 ; vladimirov ; 313 
 817 ; Медаль. Ирена Нидерландская. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 21 ; LEXAI ; 203 
 818 ; Медаль. Маас-Рейнская операция. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 15 ; птичка16 ; 407 
 819 ; Медаль. Франс Халс. Музей Амстердама. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 7 ; кравчий ; 211 
 820 ; Медаль. Ян Вермеер. Музей Амстердама. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 8 ; Krakovjak ; 227 
 821 ; Медаль. Якоб ван Рёйсдал. Музей Амстердама. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 14 ; Krakovjak ; 238 
 822 ; Медаль. Франс Халс, Питер Кодде. Музей Амстердама. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 10 ; Krakovjak ; 227 
 823 ; Медаль. Рембрандт. Музей Амстердама. Нидерланды. D-40мм ;  ;  ; Б/м ; Proof ; 9 ; Krakovjak ; 227 
 824 ; Заготовка знака. За работу без аварий I ;  ;  ; Al ; VF ; 19 ; porte33 ; 79 
 825 ; Знак. ВЛКСМ. 1918-1978 ;  ;  ; Al ; AU ; 46 ; Mao ; 194 
 826 ; Знак. Ветеран труда. ЛЮЗ. Русские самоцветы ;  ;  ; Ж/м,эмаль ; XF ; 59 ; Mao ; 555 
 827 ; Знак. Классность 1 ст. ;  ;  ; Ж/м,эмаль ; XF ; 35 ; Сhatsky ; 35 
 828 ; Знак. Отличник Социалистического Соревнования РСФСР ; ММД ;  ; Ж/м,эмаль ; XF ; 19 ; oscar_gold ; 709 
 829 ; Знак спортивный. К. СССР ;  ;  ; Ж/м,эмаль ; F+ ; 28 ; raise ; 207 
 830 ; Знак. Отличный артиллерист ;  ;  ; Ж/м,эмаль ; VF ; 29 ; raise ; 1473 
 831 ; Знак. Люминесценция - 81. С.И. Вавилов. 1891-1981 ; ЛМД ;  ; Al ; XF- ; 16 ; Сhatsky ; 82 
 832 ; Знак. Гвардия СССР ;  ;  ; Ж/м,Эмаль ; VF- ; 32 ; шарик ; 135 
 833 ; Знак. Депутат муниципального образования ; СПМД ;  ; Ж/м,Эмаль ; AU ; 16 ; porte33 ; 59 
 834 ; Знак. Общественный инспектор. Безопасность движения ;  ;  ; Ж/м,Эмаль ; XF+ ; 29 ; кравчий ; 197 
 835 ; Знак. Отличник военного строительства ;  ;  ; Ж/м,Эмаль ; AU ; 18 ; oscar_gold ; 227 
 836 ; Знак. 40 лет полного освобождения Ленинграда от вражеской блокады ;  ;  ; Al ; AU ; 15 ; requem1966 ; 61 
 837 ; Знак. БИИЖТ. Белорусский институт инженеров железнодорожного транспорта ;  ;  ; Al ; AU ; 19 ; vaeltaja ; 53 
 838 ; Знак. 100 лет. Пивоварня Замок Глубока ;  ;  ; Ж/м,эмаль ; AU ; 3 ; игорь19 ; 34 
 839 ; Знак. Международный конгресс по анатомии. Лениград. 1970 ; ЛМД ;  ; Al ; AU ; 26 ; С улыбкой по жизни ; 110 
 840 ; Знак. Почетный металлург СССР ; ЛМД ;  ; Ж/м,эмаль ; XF ; 31 ; эрудит ; 826 
 841 ; Знак. Отличник минудобрений СССР ;  ;  ; Ж/м,эмаль ; XF+ ; 57 ; шарик ; 554 
 842 ; Знак. ССО-72. Юбилейный в честь 50-летия образования СССР ;  ;  ; Ж/м,эмаль ; XF ; 63 ; vladimirV ; 290 
 843 ; Знак. ССО-71. Молдавия ;  ;  ; Al ; XF ; 57 ; luchsva ; 726 
 844 ; Знак. ССО VI слет. Ленинград ;  ;  ; Al ; XF ; 44 ; vladimirV ; 227 
 845 ; Знак. ССО-1967г. Ленинград. К юбилею 50-лет Октября ;  ;  ; Al ; XF ; 36 ; vladimirV ; 155 
 846 ; Знак. ССО-1969г. Ленинград ;  ;  ; Al ; XF ; 42 ; serg.g ; 128 
 847 ; Знак. Член общества охраны памятников истории и культуры РСФСР. Членский билет ; 1981 ;  ; Al ; XF+ ; 32 ; eugene67 ; 77 
 848 ; Знак. X общегерманская рабочая конференция 5 сентября 1959г. ГДР ;  ;  ; Ж/м ; XF ; 68 ; АМ579 ; 885 
 849 ; Знак. Через борьбу к победе 40-летие мартовского восстания рабочих в городе Leana-Krollwitz. ГДР ; 1961 ;  ; Ж/м,эмаль ; XF ; 55 ; АМ579 ; 438 
 850 ; Знак. Замок Вартбург г. Эйзенах-родина И.С. Баха, город детства Мартина Лютера ;  ;  ; Ж/м ; XF ; 22 ; Трофим ; 153 
 851 ; Знак (медаль) Иоганн Готфрид Гердер. За вклад в развитие германо-советской дружбы. ГДР ; 1957 ;  ; Б/м ; VF+ ; 53 ; artehot ; 295 
 852 ; Знак. "Прогресс" марка сельскохозяйственных машин. Производство  VEB FORTSCHRITT Саксония. ГДР ; 1950-е гг. ;  ; Ж/м ; XF ; 26 ; Сомов ; 82 
 853 ; Знак. Государственное строительство в Берлине 1956-1960гг. (Создание гос.совета, нац.народной армии ВМФ, мин.обороны). ГДР ;  ;  ; Ж/м ; XF ; 26 ; Зубов ; 316 
 854 ; Знак. Бранденбургские ворота. Берлин. ГДР ; 1970-е гг. ;  ; Al ; XF ; 35 ; veektor ; 163 
 755 ; Военная медаль. Франция ;  ;  ; Ж/м ; VF-XF ; 37 ; B747 ; 956 
 756 ; Медаль за службу в Северной Африке. Франция ;  ;  ; Ж/м ; XF+ ; 27 ; drew ; 657 
 757 ; Медаль победы в I Мировой войне. Франция ;  ;  ; Ж/м ; XF ; 30 ; zoom30 ; 1135 
 758 ; Медаль 1928. Франция ;  ;  ; Ag ; XF ; 41 ; lesnik1 ; 809 
 759 ; Медаль заслуг в социальной службе. Франция ;  ;  ; Ж/м ; XF ; 32 ; veektor ; 279 
 760 ; Медаль 1870-1871. Франция ;  ;  ; Ж/м ; F+ ; 28 ; malva2 ; 1293 
 761 ; Медаль многодетной семьи. Франция ;  ;  ; Б/м ; XF ; 34 ; Густав Адольф ; 478 
 762 ; Медаль коронации Вильгельма I. Германия ;  ;  ; Б/м ; VF-XF ; 42 ; Ricky Spanish ; 584 
 763 ; Медаль 3 кайзера. Германия ;  ;  ; Б/м ; VF ; 44 ; Fest ; 555 
 764 ; Крест военных заслуг. Италия ;  ;  ; Ж/м ; XF ; 29 ; palermo ; 963 
 765 ; Медаль за службу. Италия ;  ;  ; Ж/м ; AU ; 25 ; B747 ; 169 
 766 ; Медаль 1915-1918. Болгария ;  ;  ; Ж/м ; XF+ ; 62 ; Panzerbus ; 1722 
 767 ; Орден трада. Югославия ;  ;  ; Б/м ; XF- ; 33 ; Panzerbus ; 2000 
 768 ; Медаль. Стрелковый турнир в Содерманланде. Швеция ;  ;  ; Ж/м ; XF+ ; 23 ; vladimirov ; 224 
 769 ; Медаль спортивная. Германия. D-60мм ;  ;  ; Ж/м ; XF ; 17 ; MONGOL64 ; 100 
 770 ; Знак. Германия ;  ;  ; Б/м,Ж/м ; XF ; 14 ; MONGOL64 ; 80 
 771 ; Медаль Косово ;  ;  ; Ж/м ; VF+ ; 56 ; Shundr ; 1274 
 772 ; Медаль. Чемпионат Европы по стендовой стрельбе. Бухарест, Румыния ;  ;  ; Б/м,Ж/м,эмаль ; XF ; 27 ; игорь19 ; 175 
 773 ; Орденская колодка. Р-р:42х80мм ;  ;  ;  ;  ; 7 ; Dahan ; 153 
 774 ; Жетон. Чехословакия. Спартакиада ;  ;  ; Ж/м ; XF ; 77 ; veektor ; 320 
 775 ; Медаль. Отбытие Педру Альвареса Кабрала для морских открытий с королём Мануэлем I в его присутствии. Банк Португалии. D-70мм ;  ;  ; Ж/м ; XF+ ; 44 ; klok ; 3081 
 776 ; Медаль. Министерство военно-морского флота. Франция. D-69мм ;  ;  ; Ж/м ; XF ; 38 ; LEXAI ; 1006 
 777 ; Медаль. Адам Мицкевич. Польша. D-59мм ;  ;  ; Ж/м ; VF- ; 12 ; LEXAI ; 357 
 778 ; Медаль. Ян Фабрициус. 1877-1977. D-60мм ;  ;  ; Ж/м ; XF ; 9 ; Rodent ; 264 
 779 ; Медаль. СэмюэльУоллис, Джеймс Кук, Луи Антуан де Бугенвиль. Таити. D-54мм ;  ;  ; Ж/м ; VF-XF ; 33 ; GOBSEK ; 617 
 780 ; Медаль 200 лет Эрцгерцог Иоанн Германия D-40мм. M-30,4г. Коробка ;  ;  ; Ag,эмаль ; AU ; 34 ; Ertyui ; 1623 
 781 ; Медаль. Филателия. Германия. D-41мм. Конверт с маркой ;  ;  ; Керамика ; XF+ ; 54 ; фарфор ; 105 
 782 ; Медаль. Латвийская милиция. D-65мм ;  ;  ; Ж/м ; XF ; 29 ; Russman ; 101 
 783 ; Медаль. Японские морские силы. Япония. D-60мм ;  ;  ; Ж/м ; XF- ; 35 ; Rodent ; 312 
 784 ; Медаль. Финляндия. Независимость. 1917г. D-39мм. Сертификат ;  ;  ; Ag925 ; Proof ; 26 ; nik110850 ; 1300 
 785 ; Медаль. "Порвоо. Присяга на верность 1809г". D-39мм. Сертификат ;  ;  ; Ag925 ; Proof ; 32 ; az717 ; 1307 
 786 ; Медаль. Декларация Независимости США. Томас Джефферсон, Бенджамин Франклин, Джордж Вашингтон. D-86мм ;  ;  ; Ж/м ; XF+ ; 45 ; coba ; 826 
 787 ; Медаль. Франц Кафка. 1883-1924. D-78мм ;  ;  ; Ж/м ; XF ; 13 ; LEXAI ; 506 
 788 ; Медаль. Эдуард Мане. 1832-1883. Франция. D-72мм ;  ;  ; Ж/м ; XF+ ; 33 ; LEXAI ; 708 
 789 ; Медаль. Вице-Адмирал Хайман Риковер. D-76мм ;  ;  ; Ж/м ; XF+ ; 34 ; LEXAI ; 414 
 790 ; Медаль. Виктор Гюго. 1802-1885. D-79мм ;  ;  ; Ж/м ; VF+ ; 31 ; LEXAI ; 560 
 791 ; Медаль. Иоганн Вольфганг фон Гёте. 1749-1832. Фауст. D-68мм ;  ;  ; Ж/м ; XF ; 68 ; сокол ; 3185 
 792 ; Медаль. Эжен Делакруа. 1798-1863. D-68мм ;  ;  ; Ж/м ; XF ; 41 ; LEXAI ; 3030 
 793 ; Медаль. Валюта - Гульден. Нидерланды. D-40мм. Сертификат ;  ;  ; Cu-Ni ; AU ; 28 ; blondik1 ; 49 
 794 ; Жетон Генрих Лев. D-32мм ;  ;  ; Б/м ; XF ; 25 ; Rodent ; 90 
 795 ; Жетон. Самые красивые корабли мира. Надежда. Шлюп Ивана Крузенштерна. Р-ры:35х23мм ; СПМД ;  ; Ag ; Proof ; 39 ; манома ; 1004 
 796 ; Жетон 114 госпиталь поддержки Армии США. D-39мм ;  ;  ; Ж/м ; AU ; 21 ; OLEG72 ; 107 
 797 ; Медаль. Космические чудовища Майкла Джордана (Space Jam) D-40мм ;  ;  ; Al ; XF ; 10 ; игорь19 ; 91 
 798 ; Медаль. Генри Уодсворт Лонгфелло. США. D-32мм ;  ;  ; Ж/м ; XF+ ; 11 ; LEXAI ; 357 
 799 ; Медаль. В честь 60-летия офицерской карьеры Оскара II. Швеция. 1895г. D-40мм ;  ;  ; Ag ; XF ; 30 ; jbl ; 3030 
 800 ; Медаль. Тристан и Изольда. Рихард Вагнер. D-45мм. M-39,2г. ;  ;  ; Ag ; Proof-Like ; 34 ; ASTA ; 3037 
 801 ; Медаль. Спортклуб. D-50мм ;  ;  ; Ж/м ; XF ; 16 ; igaist ; 101 
 802 ; Медаль. Граф Цеппелин. Германия. D-40мм. Конверт с маркой ;  ;  ; Б/м ; Proof-Like ; 30 ; фарфор ; 271 
 803 ; Жетон. Германия. D-32мм. Конверт с маркой ;  ;  ; Б/м ; Proof-Like ; 38 ; фарфор ; 114 
 804 ; Медаль. Европейская валюта. 2002. D-40мм ;  ;  ; Б/м,Ж/м ; Proof-Like/XF+ ; 21 ; Александр007 ; 93 
