 6645 ; Панно / чеканка Валаам. ;  ;  ; Ж/м ;  ; 20 ; шахтер-61 ; 1364 
 556 ; Дихалк. Пантикапей. Спарток IV (Крыло/ треножник, ПАN) ; 230-220 до н.э. ;  ; Cu ; F+ ; 22 ; МАХАЙРА ; 1020 
 557 ; Обол. Пантикапей. Перисад I (Голова бородатого Сатира/ лук, стрела, ПАNTI) M-11.52г. ; 314-310 до н.э. ;  ; Cu ; F ; 16 ; АВС ; 1546 
 558 ; Тетрахалк. Пантикапей. Митридат VI Евпатор (Голова Диониса/ треножник и тирс) ; 100-75 до н.э. ;  ; Cu ; F ; 47 ; Токen1973 ; 4080 
 559 ; Асс. Боспорское царство. Гепепирия (Голова Гепепирии/ голова Афродиты в калафе, "I.B.") ; 37-38 н.э. ;  ; Cu ; F ; 22 ; Panzerbus ; 1200 
 560 ; Асс. Боспорское царство. Митридат VIII, сын Гепепирии. (Голова Митридата VIII/ львиная шкура на палице, лук в горите, трезубец, "I.B.") ; 39-44 н.э. ;  ; Cu ; VG ; 20 ; Panzerbus ; 1200 
 561 ; АЕ 2 Римская Империя имп Грациан ; 375-383 ;  ; Cu ; F- ; 20 ; Torro ; 628 
 562 ; АЕ 3 Римская Империя имп Константин I ; 306-337 ;  ; Cu ; VG ; 4 ; кравчий ; 318 
 563 ; АЕ 4 Римская Империя имп Констанций II ; 337-361 ;  ; Cu ; VG ; 14 ; aziya11 ; 129 
 564 ; Монета Рим Константин I ;  ;  ; Cu ; VG ; 9 ; petriuspo ; 105 
 565 ; Фоллис. Рим, имп. Лициний I. М-1,89гр ; 308-324 ;  ; Cu ; G ; 11 ; aziya11 ; 113 
 566 ; Фоллис. Рим, имп. Лициний I. М-2,14гр ; 308-324 ;  ; Cu ; VG ; 18 ; aziya11 ; 189 
 567 ; Нуммий. Рим, имп. Крисп. М-3,43гр ; 317-326 ;  ; Cu ; VG ; 17 ; Torro ; 306 
 568 ; Нуммий. Рим, имп. Валентиниан II. М-0,99гр ; 375-392 ;  ; Cu ; G ; 14 ; Meshok ; 102 
 569 ; Нуммий. Рим, имп. Валентиниан II. М-4,41гр ; 375-392 ;  ; Cu ; VG ; 10 ; aziya11 ; 117 
 570 ; Нуммий. Рим, имп. Константин I Великий. М-1,70гр ; 307-337 ;  ; Cu ; VG ; 11 ; кравчий ; 189 
 571 ; Нуммий. Рим, имп. Константин I Великий. М-2,36гр ; 307-337 ;  ; Cu ; VG ; 17 ; кравчий ; 320 
 572 ; Нуммий. Рим, имп. Константин I Великий. М-2,34гр ; 307-337 ;  ; Cu ; VG ; 9 ; aziya11 ; 253 
 573 ; Нуммий. Рим, имп. Константин I Великий. М-2,30гр ; 307-337 ;  ; Cu ; G ; 9 ; aziya11 ; 126 
 574 ; Нуммий. Рим, имп. Константин I Великий. М-2,85гр ; 307-337 ;  ; Cu ; VG ; 14 ; alapabula ; 436 
 575 ; Нуммий. Рим, имп. Констанций II. М-3,85гр ; 324-361 ;  ; Cu ; VG ; 15 ; aziya11 ; 170 
 576 ; Нуммий. Рим, имп. Констанций II. М-1,62гр ; 324-361 ;  ; Cu ; F- ; 28 ; aziya11 ; 367 
 577 ; Нуммий. Рим, имп. Констанций II. М-3,86гр ; 324-361 ;  ; Cu ; VG ; 5 ; aziya11 ; 104 
 578 ; Нуммий. Рим, имп. Констанций II. М-3,21гр ; 324-361 ;  ; Cu ; F- ; 11 ; alex241 ; 238 
 579 ; Нуммий. Рим, имп. Констанций II. М-1,98гр ; 324-361 ;  ; Cu ; VG ; 10 ; aziya11 ; 125 
 580 ; Нуммий. Рим, имп. Констанций II. М-1,95гр ; 324-361 ;  ; Cu ; VG ; 14 ; aziya11 ; 136 
 581 ; Нуммий. Рим, имп. Констанций II. М-1,97гр ; 324-361 ;  ; Cu ; VG ; 10 ; aziya11 ; 125 
 582 ; Нуммий. Рим, имп. Констанций II. М-1,29гр ; 324-361 ;  ; Cu ; F-VF ; 16 ; giwi ; 370 
 583 ; Нуммий. Рим, имп. Констанций II. М-3,68гр ; 324-361 ;  ; Cu ; F- ; 34 ; aziya11 ; 263 
 584 ; Нуммий. Рим, имп. Констанций II. М-1,40гр ; 324-361 ;  ; Cu ; G ; 13 ; aziya11 ; 130 
 585 ; Нуммий. Рим, имп. Констанций II. М-2,48гр ; 324-361 ;  ; Cu ; VG ; 19 ; aziya11 ; 126 
 586 ; Нуммий. Рим, имп. Констанций II. М-1,25гр ; 324-361 ;  ; Cu ; F+ ; 25 ; lestes ; 257 
 587 ; АЕ-3. Рим, имп. Валенс. М-1,57гр ; 364-378 ;  ; Ag ; F- ; 28 ; lestes ; 271 
 588 ; Псевдоавтономный чекан. Македония. Богиня Тюхе/ Божество с крыльями за спиной-Эрот?. М-4,46гр ; 2-3 вв ;  ; Cu ; VG ; 51 ; параскева ; 284 
 589 ; Провинциальная монета. Фракия, Никополис на Несте. Имп. Каракалла. Богиня Гера держит посох со змеями и патеру. D-32мм. М-15,73гр ; 198-217 ;  ; Cu ; G ; 24 ; параскева ; 840 
 590 ; Провинциальная монета. Нижняя Мезия, Никополис на Истре. Имп. Элагабал. Речной Бог держит лавровую ветвь, справа нос корабля. М-11,61гр ; 218-222 ;  ; Cu ; G ; 18 ; alex241 ; 377 
 591 ; АЕ-2. фоллис. Сисция. Имп. Лициний. Юпитер, орел и Виктория. D-23мм. М-3,12гр ; 313-315 ;  ; Cu ; F+ ; 52 ; lestes ; 841 
 592 ; АЕ-3. фоллис. Салоники. Имп. Константин Великий. Два пленника сидят рядом со знаменем VOT XX. Монета празднует победу Криспа над Франками в 320г.М-2,99гр ; 320г ;  ; Cu ; F+ ; 36 ; МАХАЙРА ; 600 
 593 ; Центенионалий. Трир. Имп. Магн Магненций. Две Виктории держут щит с Vot V Mult X.  D-23мм. М-3,68гр ; 350-353 ;  ; Cu ; F- ; 47 ; Torro ; 1428 
 594 ; Дупондий Антиохия  Элагабал ;  ;  ; Cu ; G ; 15 ; Блюхер ; 410 
 595 ; Лепта Пантикапей Голова коня ;  ;  ; Cu ; VG ; 37 ; Токen1973 ; 677 
 596 ; Фоллис. Византия, Константинополь. Роман IV Диоген. D-26мм. М-7,13гр ; 1068-1071 ;  ; Cu ; VG ; 7 ; vonrussel ; 464 
 597 ; Фоллис. Крестоносцы. Антиохийское кн-во. Танкред Тарентский. Бюст Танкреда/ Крест. М-3,19гр ; 1101-1103 ;  ; Cu ; G ; 34 ; lestes ; 561 
 598 ; Монета-дельфин (1/25 обола). Ольвия. М-2,13гр ; 5-4 вв до н.э. ;  ; Br ; F+ ; 16 ; vit2503 ; 510 
 599 ; Монета-дельфин (1/25 обола). Ольвия. М-1,89гр ; 5-4 вв до н.э. ;  ; Br ; F+ ; 32 ; vit2503 ; 348 
 600 ; Стрела. Скифское ц-во. М-2,44гр ; 6 в до н.э. ;  ; Br ; F- ; 35 ; vit2503 ; 755 
 601 ; Монета-стрелка. Скифское царство ; 6 век до н.э. ;  ; Cu ; F ; 22 ; vit2503 ; 531 
 502 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF- ; 13 ; PamVan ; 102 
 503 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF- ; 13 ; A2KOT ; 53 
 504 ; Копейка ; 1698 ; Петр Алексеевич ; Ag ; VF- ; 16 ; A2KOT ; 38 
 505 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 28 ; f3ar ; 102 
 506 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 32 ; Usinsk ; 123 
 507 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 5 ; vborisevich1 ; 50 
 508 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF-XF ; 81 ; spbsky ; 762 
 509 ; Копейка ; 1618-1630 ; Михаил Федорович. Новгородский денежный двор ; Ag ; F-VF ; 23 ; Silvers ; 375 
 510 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 52 ; f3ar ; 69 
 511 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F-VF ; 29 ; Meshok ; 183 
 512 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; VF- ; 50 ; PamVan ; 168 
 513 ; Денга. Деформация. М-0,22гр ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; VG ; 21 ; Бигль ; 134 
 514 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF ; 21 ; Бигль ; 140 
 515 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 11 ; Бигль ; 141 
 516 ; Копейка ; 1682-1725 ; Петр Алексеевич ;  ; F-VF ; 18 ; Бигль ; 66 
 517 ; Копейка ; 1682-1725 ; Петр Алексеевич ;  ; VF- ; 22 ; f3ar ; 67 
 518 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 23 ; Meshok ; 135 
 519 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 5 ; aziya11 ; 100 
 520 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 5 ; aziya11 ; 100 
 521 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 13 ; klok ; 156 
 522 ; Копейка ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; VF ; 26 ; georgpokr ; 805 
 523 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; VF- ; 51 ; сокол ; 910 
 524 ; Копейка ; 1645-1676 ; Алексей Михайлович. Псковский денежный двор ; Cu ; F-VF ; 30 ; Kurgan ; 1122 
 525 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Cu ; VG ; 17 ; porte33 ; 168 
 526 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Cu ; VG ; 16 ; porte33 ; 158 
 527 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Cu ; F- ; 15 ; Silvers ; 184 
 528 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Cu ; F ; 14 ; porte33 ; 137 
 529 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Cu ; F ; 10 ; porte33 ; 124 
 530 ; Пуло ; 15в ; Великое княжество Тверское ; Cu ; VG ; 23 ; Panzerbus ; 1428 
 531 ; Пуло ; 15в ; Великое княжество Тверское ; Cu ; VG ; 28 ; Бигль ; 172 
 532 ; Пуло ; 15в ; Великое княжество Тверское ; Cu ; VG ; 26 ; Panzerbus ; 765 
 533 ; Пуло ; 15в ; Великое княжество Тверское ; Cu ; VG ; 31 ; Бигль ; 206 
 534 ; Пуло. Деформация ; 15в ; Великий Новгород ; Cu ; VG ; 46 ; Silvers ; 487 
 535 ; Пуло. Двуглавый орел ; 15в ;  ; Cu ; VG ; 43 ; zczc4 ; 444 
 536 ; Лот допетровских монет (6шт): копейка, денга ;  ;  ; Ag ; F/F-VF ; 32 ; bad_russian ; 408 
 537 ; Лот монет Михаила Федоровича (11шт): копейка ; 1613-1645 ;  ; Ag ; F/F+ ; 22 ; сортам70 ; 434 
 538 ; Лот монет Михаила Федоровича (5шт): копейка ; 1613-1625 ;  ; Ag ; F/F-VF ; 13 ; николаич ; 267 
 539 ; Статер. Лисимах (324-281гг до н.э.). Голова Афины в Коринфском шлеме вправо, на котором ниже гребня, изображение свернувшейся кольцом змеи. На шее диадема в виде цепочки с подвесками/ Фигурка Ники в 3/4, ступающая влево. D-18мм. М-8,56гр ; эмиссия 299-296гг до н.э. ;  ; Au ; XF ; 21 ; sd555 ; 163200 
 540 ; Гистаменон. Византия. Склеена. М-4,24гр ; 11в ;  ; Электр ; F- ; 47 ; Чуча ; 6958 
 541 ; Тетрадрахма. Рим, имп. Каракалла. М-11,94гр ; 211-217 ;  ; Ag ; F-VF ; 28 ; sibirnv ; 3384 
 542 ; Денарий. Рим, Республика. Монетарий: MN. AEMILIUS. LEPIDUS. Голова Ромы вправо в диадеме/ Статуя всадника на триумфальной арке вправо. М-3,84гр ; 114-113 гг до н.э. ;  ; Ag ; VF+ ; 44 ; Maxim914 ; 6250 
 543 ; Денарий. Рим, Республика. Монетарий: C. POBLICIUS. MALLEOLUS. Голова Марса в шлеме вправо/ Стоящий воин вправо, перед ним трофем, позади прора. М-3,71гр ; 96 г до н.э. ;  ; Ag ; VF ; 40 ; von_Schwarz ; 5379 
 544 ; Денарий. Рим, имп. Гордиан III (238-244гг). Бюст Гордиана III вправо/ Диана Люцифера, стоящая вправо. М-3,33гр ; 241-242 ;  ; Ag ; XF ; 30 ; rogogor ; 4101 
 545 ; Антониниан. Рим, Антиохия. Имп. Галлиен (253-268гг). Бюст Галлиена вправо/ Геракл с палицей. М-3,51гр ; 266-267 ;  ; Ag ; VF- ; 17 ; dmivanych ; 3381 
 546 ; Антониниан. Римская империя, Кологне.  Салонина (Жена Галлиена). Бюст Салонины вправо/ Богиня, сидящая на троне влево. М-2,92гр ; 257-259 ;  ; Ag ; VF ; 9 ; триори ; 2448 
 547 ; Тетартеморий. Мизия, Кизик. Кабан/ Голова льва. М-0,23гр ; 500-450 гг до н.э. ;  ; Ag ; F ; 27 ; LePtr90 ; 510 
 548 ; Сестерций. Рим, имп. Максимин Фракиец (235-238гг). Бюст Максимина Фракийца вправо/ Силус, сидящая на троне, влево. М-23,54гр. D-30мм ; 236-238 ;  ; Cu ; VF- ; 32 ; vonrussel ; 4794 
 549 ; Сестерций. Рим, Имп. Филипп Араб (244-249гг). Бюст Филипа Араба вправо/ Крылатая Виктория, шагающая вправо. D-31мм. М-20,24гр ; 244-245 ;  ; Cu ; F-VF ; 26 ; alexxxxx ; 4230 
 550 ; Фолис. Рим, Антиохия. Имп. Валентиниан II (375-392гг). Бюст Валентиниана II вправо/ Сидящая на троне Рома. М-2,20гр ; 379-383 ;  ; Cu ; F+ ; 34 ; Torro ; 2608 
 551 ; Тетрахалк. Херсонес Таврический. (Парфенос в колеснице с факелом/ коленопреклоненный воин со щитом) ; 350-340 до н.э. ;  ; Cu ; VG ; 30 ; МАХАЙРА ; 1020 
 452 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; VF- ; 11 ; Kurgan ; 124 
 453 ; Копейка ; 1606-1610 ; Василий Иванович Шуйский. Московский денежный двор ; Ag ; VF-XF ; 44 ; vjacha ; 510 
 454 ; Копейка ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; VF ; 6 ; Panzerbus ; 612 
 455 ; Копейка ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; VF+ ; 17 ; DBM ; 2267 
 456 ; Копейка ; 1606-1610 ; Василий Иванович Шуйский. Московский денежный двор ; Ag ; VF-XF ; 30 ; Бигль ; 238 
 457 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 25 ; PamVan ; 561 
 458 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 20 ; giwi ; 227 
 459 ; Копейка. М-0,65гр ;  ; Федор Иванович Блаженный. Английская московская компания (подражание) ; Ag ; F-VF ; 41 ; Норман ; 5108 
 460 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF-XF ; 10 ; cotangens ; 104 
 461 ; Копейка ; 1606-1610 ; Василий Иванович Шуйский. Московский денежный двор ; Ag ; VF ; 45 ; PamVan ; 617 
 462 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 13 ; cotangens ; 92 
 463 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 15 ; PamVan ; 306 
 464 ; Копейка. Деформация ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 25 ; DBM ; 297 
 465 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 23 ; DBM ; 101 
 466 ; Денга. М-0,24 гр ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 15 ; DBM ; 203 
 467 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 8 ; Бигль ; 80 
 468 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 21 ; Kurgan ; 89 
 469 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 25 ; klok ; 273 
 470 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; F ; 13 ; Бигль ; 41 
 471 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 17 ; Бигль ; 53 
 472 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ;  ; VF- ; 13 ; MPV ; 57 
 473 ; Копейка ; 1698 ; Петр Алексеевич ; Ag ; VF- ; 5 ; DBM ; 510 
 474 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; F+ ; 9 ; PamVan ; 245 
 475 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 18 ; PamVan ; 181 
 476 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 5 ; Бигль ; 77 
 477 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 3 ; Бигль ; 57 
 478 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF-XF ; 19 ; Бигль ; 159 
 479 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 11 ; Бигль ; 128 
 480 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 11 ; Бигль ; 52 
 481 ; Копейка ; 1599 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF ; 14 ; Бигль ; 122 
 482 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 15 ; murka1973 ; 123 
 483 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; F-VF ; 17 ; A2KOT ; 34 
 484 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 17 ; PamVan ; 147 
 485 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF ; 11 ; Бигль ; 45 
 486 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF ; 7 ; Бигль ; 37 
 487 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF ; 3 ; Бигль ; 43 
 488 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF- ; 25 ; vborisevich1 ; 59 
 489 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 9 ; vborisevich1 ; 38 
 490 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF+ ; 5 ; PamVan ; 54 
 491 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; VF+ ; 7 ; georgpokr ; 306 
 492 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; VF+ ; 16 ; PamVan ; 510 
 493 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 29 ; porte33 ; 57 
 494 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 5 ; vborisevich1 ; 33 
 495 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 5 ; PamVan ; 33 
 496 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 50 ; PamVan ; 271 
 497 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 11 ; Meshok ; 147 
 498 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF ; 33 ; marSal8Q ; 236 
 499 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 13 ; gromm ; 146 
 500 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF ; 17 ; Valera G ; 117 
 501 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; VF ; 11 ; aziya11 ; 137 
 402 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 22 ; kalita ; 79 
 403 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF-XF ; 15 ; vborisevich1 ; 72 
 404 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF+ ; 52 ; MPV ; 157 
 405 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; VF-XF ; 30 ; petriuspo ; 70 
 406 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; AU ; 12 ; Иди марки собирай! ; 159 
 407 ; 1 пенни ; 1907 ; Финляндия ; Cu ; VF+ ; 13 ; Igor2020 ; 45 
 408 ; 1 пенни ; 1909 ; Финляндия ; Cu ; VF ; 17 ; petriuspo ; 46 
 409 ; 1 пенни ; 1911 ; Финляндия ; Cu ; XF ; 19 ; nikkk1 ; 69 
 410 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF ; 5 ; Igor2020 ; 79 
 411 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF+ ; 24 ; MPV ; 90 
 412 ; Лот монет России: 3,2,1 копейка (6 шт.) ; 19-20 век ;  ; Cu ; G ; 12 ; UrRus ; 55 
 413 ; Лот монет России: 3,2,1 копейка (6 шт.) ; 19-20 век ;  ; Cu ; G ; 7 ; guronidze ; 41 
 414 ; Лот монет России: 1,3 коп (2шт) ; 1911,1912 ;  ; Cu ; F/VF ; 34 ; ksuxa1985 ; 204 
 415 ; Лот монет Финляндии: 10,5 пенни (3 шт.) ; 1899-1914 ;  ; Cu ; F-/F ; 14 ; petriuspo ; 269 
 416 ; Лот монет России: 1,2,3 коп (7шт) ; 1875-1915 ;  ; Cu ; VG/F ; 25 ; Копеечка ; 231 
 417 ; Лот монет России: 2 копейки, денга (2 шт.) ; 1827-1891 ;  ; Cu ; VG/F- ; 50 ; double ; 252 
 418 ; Перечекан дирхема ;  ; Великое Княжество Рязанское ; Ag ; F ; 45 ; vit2503 ; 1438 
 419 ; Денга ; 14в ; Суздальско-Нижегородское княжество ; Ag ; F- ; 44 ; Shalex ; 500 
 420 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F-VF ; 29 ; klok ; 791 
 421 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F-VF ; 21 ; не хитрый МойшЪ ; 333 
 422 ; Денга. Деформация ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F-VF ; 20 ; Dmtriyy ; 669 
 423 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F- ; 17 ; trast ; 557 
 424 ; Денга. Брак чекана. М-0,86гр ; 14-15вв ; Суздальско-Нижегородское княжество ; Ag ; F- ; 30 ; vit2503 ; 2550 
 425 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; F+ ; 41 ; sledoput ; 305 
 426 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; VF ; 26 ; maymuse ; 525 
 427 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; F-VF ; 46 ; PamVan ; 1020 
 428 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF-XF ; 31 ; PamVan ; 318 
 429 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF-XF ; 66 ; coins_hunter ; 534 
 430 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF-XF ; 20 ; coins_hunter ; 510 
 431 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 40 ; pavspb ; 305 
 432 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 34 ; Panzerbus ; 302 
 433 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF-XF ; 38 ; Valera G ; 453 
 434 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 14 ; креативчик ; 169 
 435 ; Копейка "мечевая" ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 25 ; Kurgan ; 1462 
 436 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF-XF ; 23 ; Kurgan ; 979 
 437 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF-XF ; 10 ; hoza ; 115 
 438 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 11 ; Бигль ; 115 
 439 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 8 ; DBM ; 123 
 440 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF-XF ; 17 ; Vinchi ; 780 
 441 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF-XF ; 16 ; alexxxxx ; 323 
 442 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 26 ; cave ; 510 
 443 ; Полушка ; 1535-1584 ; Иван IV Васильевич ; Ag ; VG ; 16 ; PamVan ; 261 
 444 ; Полушка (Четверетца) ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F+ ; 45 ; PamVan ; 3185 
 445 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 16 ; PamVan ; 155 
 446 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Новгородский денежный двор ; Ag ; VF-XF ; 63 ; spbsky ; 668 
 447 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 11 ; Kurgan ; 104 
 448 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF- ; 17 ; f3ar ; 80 
 449 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; VF ; 37 ; Usinsk ; 1026 
 450 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; XF- ; 39 ; PamVan ; 479 
 451 ; Копейка ; 1605 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF+ ; 21 ; Valera G ; 203 
 352 ; Денежка ; 1860 ; ЕМ ; Cu ; F+ ; 27 ; ialaiola ; 306 
 353 ; 1/2 копейки ; 1876 ; СПБ ; Cu ; XF+ ; 40 ; птичкин ; 3121 
 354 ; 1/2 копейки ; 1900 ; СПБ ; Cu ; XF ; 64 ; Наганыч ; 1474 
 355 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; XF ; 17 ; ksuxa1985 ; 347 
 356 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF ; 19 ; ksuxa1985 ; 214 
 357 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; XF ; 16 ; ksuxa1985 ; 230 
 358 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; XF ; 25 ; Dimon0479 ; 230 
