 5906 ; Нотгельд ;  ;  ;  ;  ; 17 ; VitorioVeneto ; 108 
 1246 ; Знак Сталинец ;  ;  ; Ж/м,эмаль ; XF ; 34 ; alex09 ; 1275 
 1147 ; Знак Отличник ВВС ;  ;  ; Ж/м,эмаль ; XF ; 14 ; zodiak ; 79 
 1148 ; Знак Отличник ВВС ;  ;  ; Ж/м,эмаль ; VF ; 45 ; орикс ; 357 
 1149 ; Знак Отличник ВМФ ;  ;  ; Ж/м,эмаль ; XF ; 32 ; орикс ; 312 
 1150 ; Знак Отличник советской армии ;  ;  ; Ж/м,эмаль ; VF ; 22 ; Client 337 ; 805 
 1151 ; Знак Отличник советской армии ;  ;  ; Ж/м,эмаль ; XF ; 25 ; шарик ; 261 
 1152 ; Знак Штурман. Снайпер ;  ;  ; Ж/м,эмаль ; AU ; 55 ; шарик ; 1163 
 1153 ; Знак Летчик. Снайпер ;  ;  ; Ж/м,эмаль ; AU ; 22 ; Client 337 ; 989 
 1154 ; Знак Готов к ПВО ;  ;  ; Ж/м,эмаль ; XF ; 17 ; ремпутьмаш ; 101 
 1155 ; Знак Морская авиация ВВС и ПВО Балтийского флота ;  ;  ; Ж/м ; XF ; 21 ; RAPAN ; 113 
 1156 ; Знак Специалист ИАС ;  ;  ; Б/м ; VF ; 15 ; vowa ; 701 
 1157 ; Знак Специалист ИАС ;  ;  ; Al ; XF ; 11 ; vowa ; 215 
 1158 ; Знак Аймак Увурхангай. Монголия ;  ;  ; Ж/м ; VF+ ; 9 ; НЭРИ ; 310 
 1159 ; Знак Аймак Баян-Улгий. Монголия ;  ;  ; Ж/м,эмаль ; VF+ ; 23 ; Папа с рацией ; 485 
 1160 ; Знак Юный натуралист. Монголия ;  ;  ; Ж/м ; VF+ ; 21 ; Папа с рацией ; 461 
 1161 ; Знак Монгольский национальный университет. Монголия ;  ;  ; Ж/м ; VF+ ; 7 ; НЭРИ ; 306 
 1162 ; Знак 60 лет ТЭП. Монголия ;  ;  ; Ж/м ; VF+ ; 5 ; НЭРИ ; 306 
 1163 ; Знак ГТО. Монголия ;  ;  ; Ж/м ; XF ; 20 ; doc2 ; 500 
 1164 ; Знак 40 лет пионерии. Монголия ;  ;  ; Ж/м ; VF+ ; 5 ; DATR ; 101 
 1165 ; Знак Аймак Булган. Монголия ;  ;  ; Ж/м ; VF-XF ; 4 ; DATR ; 101 
 1166 ; Знак За отличную службу в МУРе ;  ;  ; Ж/м ; AU ; 21 ; p1a1v1 ; 1028 
 1167 ; Знак За безаварийный налет часов 3000 часов. Пилот ;  ;  ; Ж/м,эмаль ; XF ; 65 ; p1a1v1 ; 1101 
 1168 ; Знак Танкист 3 класс ;  ;  ; Ж/м,эмаль ; VF-XF ; 64 ; vv2805 ; 2352 
 1169 ; Знак Военное училище ;  ;  ; Ж/м,эмаль ; XF ; 117 ; vv2805 ; 12393 
 1170 ; Знак Пахтакор 1 место ;  ;  ; Ж/м,эмаль ; VF-XF ; 23 ; Vova1950 ; 459 
 1171 ; Знак Отличник соц соревнования РСФСР ; ММД ;  ; Al ; XF ; 10 ; серж 78 ; 42 
 1172 ; Знак Отличник соц соревнований черной металлургии ; ММД ;  ; Ж/м,эмаль ; XF ; 17 ; Vb[fksx ; 680 
 1173 ; Знак Победитель соц соревнования 1978 ;  ;  ; Al ; XF ; 6 ; lalula ; 34 
 1174 ; Знак Отличник соц соревнования с/х РСФСР ; ММД ;  ; Ж/м,эмаль ; XF ; 78 ; Vova1950 ; 3185 
 1175 ; Знак Вссесоюзный съезд дерматовенерологов ; 1959ЛМД ;  ; Ж/м,эмаль ; XF ; 43 ; froloff ; 1938 
 1176 ; Знак НКАП. Отличник соц соревнования ;  ;  ; Ж/м,эмаль ; XF ; 105 ; шарик ; 17212 
 1177 ; Знак ЛКИ ;  ;  ; Б/м,эмаль ; XF ; 23 ; инструктор ; 1577 
 1178 ; Знак RJS ;  ;  ; Б/м,эмаль ; XF ; 32 ; СПИКЕР ; 2313 
 1179 ; Знак ВМА им С.М.Кирова ;  ;  ; Ag,эмаль ; VF-XF ; 33 ; goscha ; 5422 
 1180 ; Знак А.С.Попов ; ММД ;  ; Б/м,эмаль ; XF ; 24 ; инструктор ; 663 
 1181 ; Знак БГСО ;  ;  ; Б/м,эмаль ; VF-XF ; 41 ; toros ; 3140 
 1182 ; Знак ППД ;  ;  ; Б/м,эмаль ; VF-XF ; 59 ; vv2805 ; 2328 
 1183 ; Знак 2 место 1958 ;  ;  ; Ж/м,эмаль ; XF ; 46 ; doc2 ; 1664 
 1184 ; Знак ТТБ 20 лет ;  ;  ; Ж/м,эмаль ; XF ; 14 ; sorus ; 397 
 1185 ; Знак Москва ;  ;  ; Ag875 ; XF ; 44 ; инструктор ; 199 
 1186 ; Знак Юный турист СССР ;  ;  ; Ж/м,эмаль ; XF ; 5 ; инструктор ; 102 
 1187 ; Знак ВВМУПП им Ленинского  XXV комсомола ;  ;  ; Ж/м,эмаль ; XF ; 20 ; Vb[fksx ; 620 
 1188 ; Знак РСФСР Липецкая область. Мастеру свиноводства ;  ;  ; Ж/м,эмаль ; XF ; 36 ; ZOLTAN333 ; 1734 
 1189 ; Знак За безаварийную работу ;  ;  ; Б/м ; AU ; 62 ; dim66 ; 363 
 1190 ; Знак Отдел ведомственной аожарной охраны ;  ;  ; Ж/м ; AU ; 18 ; Taras58 ; 255 
 1191 ; Знак Заслуженный подводник России ;  ;  ; Б/м ; XF ; 15 ; p1a1v1 ; 363 
 1192 ; Знак Тамбовское СВУ ;  ;  ; Ж/м ; AU ; 26 ; froloff ; 306 
 1193 ; Знак ЛАМУ ;  ;  ; Ж/м ; AU ; 39 ; froloff ; 1224 
 1194 ; Знак МИБУА ;  ;  ; Ж/м ; AU ; 31 ; froloff ; 1010 
 1195 ; Знак Высшие офицеры Абхазии ;  ;  ; Б/м ; AU ; 43 ; VitorioVeneto ; 510 
 1196 ; Знак ГАИ Калинград ;  ;  ; Ж/м,эмаль ; XF ; 20 ; НЭРИ ; 306 
 1097 ; Знак. Швеция ;  ;  ; Ж/м,эмаль ; VF ; 17 ; Searcher ; 315 
 1098 ; Знак Польша ;  ;  ; Б/м ; XF ; 14 ; VitorioVeneto ; 261 
 1099 ; Знак ;  ;  ; Ж/м ; VF+ ; 9 ; derbnik ; 53 
 1100 ; Знак Ветеран ВОВ. Казахстан ;  ;  ; Б/м ; XF ; 16 ; Natascha ; 161 
 1101 ; Знак 8-й линейный пехотный полк. Бельгия ;  ;  ; Б/м ; VF+ ; 20 ; gos ; 220 
 1102 ; Знак 4-й линейный пехотный полк. Бельгия ;  ;  ; Б/м ; VF ; 12 ; gos ; 210 
 1103 ; Полковой знак. Батальон "Свобода". Бельгия. Бельгия ;  ;  ; Б/м ; XF ; 20 ; gos ; 194 
 1104 ; Знак. Швеция. Армейская лыжная квалификация ;  ;  ; Ж/м ; AU ; 23 ; mask ; 188 
 1105 ; Армейский знак "за отличную стрельбу из винтовки II ст.. Швеция. ;  ;  ; Б/м ; VF+ ; 17 ; Searcher ; 155 
 1106 ; Армейский знак Королевской гвардии. За отличную стрельбу из винтовки 3 ст. Швеция ; 1958(Н9) ;  ; Ag, позол, эмал ; AU ; 29 ; maymuse ; 736 
 1107 ; Знак офицера корпуса резервистов. Швеция ;  ;  ; Ж/м ; AU ; 12 ; Searcher ; 114 
 1108 ; Знак особого члена Общества резервистов императорской армии. Япония ;  ;  ; Б/м ; VF+ ; 32 ; k212 ; 400 
 1109 ; Знак члена общества женщин-патриоток. Япония ;  ;  ; Br ; XF ; 18 ; VitorioVeneto ; 260 
 1110 ; Знак за отличную стрельбу. ГДР ;  ;  ; Ж/м ; XF ; 7 ; alcohol ; 57 
 1111 ; Знак иностраннный ;  ;  ; Ж/м ; VF ; 21 ; ремпутьмаш ; 373 
 1112 ; Знак Дания ;  ;  ; Ag,эмаль ; VF- ; 32 ; nikolas13 ; 306 
 1113 ; Знак. Венгрия ;  ;  ; Ж/м, эмаль ; VF ; 37 ; А вот вам здрасте.... ; 417 
 1114 ; Фрачная миниатюра. Польской молодежи. Польша ;  ;  ; Б/м ; XF ; 11 ; murka1973 ; 72 
 1115 ; Знак "Эдельвейс". Германия ;  ;  ; Ж/м ; XF ; 46 ; nikfed ; 1300 
 1116 ; Знак "Эдельвейс". Германия ;  ;  ; Б/м ; VF ; 18 ; ты кто такой? ; 1022 
 1117 ; Медаль. Грамота президента верховной рады Украинской РСР ; ММД ;  ; Б/м ; XF ; 20 ; doc2 ; 465 
 1118 ; Медаль. Грамота президента верховной рады Украинской РСР ; ММД ;  ; Ж/м ; XF ; 10 ; doc2 ; 906 
 1119 ; Медаль. Передовику Ленинской вахты труда 1968г. Рижский ГК ЛКСМ Латвии ;  ;  ; Ж/м, эмаль ; XF- ; 21 ; sorus ; 1259 
 1120 ; Медаль. Лауреат международной премии АПН им. Ибн-Сины ; ММД ;  ; Лат ; XF- ; 47 ; doc2 ; 2810 
 1121 ; Знак. Ветеран № 1490 ;  ;  ; Б/м ; XF- ; 31 ; Client 337 ; 751 
 1122 ; Знак. Бригадир конструктор гидроузла. Северная Корея ;  ;  ; Ж/м, эмаль ; XF ; 28 ; ZOLTAN333 ; 567 
 1123 ; Знак. На память от вооруженных сил ;  ;  ; Ж/м, эмаль ; VF+ ; 27 ; sorus ; 1813 
 1124 ; Знак ВЛКСМ. Снайперская рота ;  ;  ; Ж/м, эмаль ; XF- ; 78 ; toros ; 1989 
 1125 ; Почетный знак СКВВ ;  ;  ; Ж/м ; VF-XF ; 5 ; iizikul ; 31 
 1126 ; Знак Парашютист ;  ;  ; Ж/м,эмаль ; XF ; 68 ; ga2012 ; 167 
 1127 ; Знак Отличник погранвойск ;  ;  ; Al ; XF ; 27 ; webrover ; 224 
 1128 ; Знак Летчик-космонавт ;  ;  ; Ж/м ; XF ; 11 ; куля ; 114 
 1129 ; Знак Военный техник ;  ;  ; Б/м,эмаль ; XF ; 38 ; пмт79 ; 1020 
 1130 ; Знак ;  ;  ; Б/м,эмаль ; XF+ ; 13 ; trigl ; 57 
 1131 ; Знак Авиасалон. Аэродром Пушкин ;  ;  ; Ж/м ; XF ; 30 ; RAPAN ; 181 
 1132 ; Знак. Монголия ;  ;  ; Ж/м ; VF+ ; 24 ; НЭРИ ; 260 
 1133 ; Знак. Монголия ;  ;  ; Ж/м ; VF+ ; 26 ; НЭРИ ; 271 
 1134 ; Знак. Монголия ;  ;  ; Ж/м ; VF ; 27 ; НЭРИ ; 279 
 1135 ; Знак. Юный турист СССР ;  ;  ; Ж/м, эмаль ; VF-XF ; 12 ; Oleht ; 271 
 1136 ; Знак Отличный артиллерист ;  ;  ; Ж/м,эмаь ; F ; 21 ; k212 ; 971 
 1137 ; Медаль. За доблестную службу в Заполярье ;  ;  ; Б/м ; XF+ ; 24 ; kaa65 ; 267 
 1138 ; Знак Лауреат ВДНХ СССР ;  ;  ; Ж/м ; XF+ ; 22 ; Neva ; 459 
 1139 ; Знак Отличный восстановитель ;  ;  ; Ж/м,эмаль ; VF ; 56 ; vowa ; 3586 
 1140 ; Медаль. Лауреат ВДНХ СССР. ; ММД ;  ; Б/м ; XF- ; 17 ; ремпутьмаш ; 159 
 1141 ; Знак Ворошиловский стрелок ОСОАВИАХИМ (малый) ;  ;  ; Ж/м,эмаль ; XF ; 39 ; шарик ; 7446 
 1142 ; Знак Ворошиловский стрелок ОСОАВИАХИМ ;  ;  ; Б/м,эмаль ; XF ; 16 ; Mart71 ; 5000 
 1143 ; Знак Ворошиловский стрелок ОСОАВИАХИМ ;  ;  ; Ж/м,эмаль ; XF ; 29 ; Sky2 ; 5712 
 1144 ; Знак МВД СССР ;  ;  ; Ж/м,эмаль ; VF-XF ; 7 ; Mart71 ; 1275 
 1145 ; Знак Гвардия СССР ;  ;  ; Ж/м,эмаль ; AU ; 22 ; vital73 ; 807 
 1146 ; Знак Гвардия СССР ;  ;  ; Ж/м,эмаль ; AU ; 21 ; vital73 ; 227 
 1047 ; Медаль. Немецко-Американская дружба. D-60мм ;  ;  ; Ж/м ; XF+ ; 11 ; nikolas13 ; 77 
 1048 ; Медаль. Олимпийские игры в Барселоне 1992г. Конный спорт. D-40мм ;  ;  ; Ag999 ; Proof ; 46 ; Client 337 ; 1307 
 1049 ; Медаль. Олимпийские игры в Барселоне 1992г. Теннис. D-40мм ;  ;  ; Ag999 ; Proof ; 28 ; Client 337 ; 953 
 1050 ; Медаль. Германия. Кайзер Лотар III. D-40мм ;  ;  ; Ag999 ; Proof ; 64 ; sileng ; 1424 
 1051 ; 1 унция серебра. Люксембург. С сертификатом ;  ;  ; Ag999 ; Proof ; 30 ; sileng ; 1530 
 1052 ; Медаль. Пруссия, Фридрих. D-40мм ; 1991 ;  ; Ж/м ; VF+ ; 32 ; LEXAI ; 144 
 1053 ; Медаль. Германия. D-40мм ;  ;  ; Ж/м, позол ; Proof ; 15 ; СОВ ; 398 
 1054 ; Медаль. Кубок мира по футболу в 1978г. D-35мм ;  ;  ; Ag1000 ; Proof ; 22 ; Client 337 ; 1009 
 1055 ; Медаль. Швеция ;  ;  ; Ж/м ; XF ; 28 ; Searcher ; 364 
 1056 ; Медаль. Швеция ;  ;  ; Б/м ; XF- ; 31 ; Searcher ; 239 
 1057 ; Жетон. Швеция. D-30мм ;  ;  ; Ж/м ; XF ; 18 ; Псаки ; 156 
 1058 ; Жетон. Швеция. D-35мм ;  ;  ; Ж/м ; XF ; 16 ; Searcher ; 181 
 1059 ; Жетон. Швеция. D-30мм ;  ;  ; Ж/м ; XF ; 15 ; Searcher ; 204 
 1060 ; Жетон. Швеция. D-30мм ;  ;  ; Ж/м ; VF ; 9 ; Rober ; 69 
 1061 ; Медаль иностранная ;  ;  ; Б/м ; XF ; 11 ; 312 ; 31 
 1062 ; Жетон. Финляндия. D-26мм ;  ;  ; Ж/м ; XF ; 26 ; sneg ; 77 
 1063 ; Жетон. Швеция. D-33мм ;  ;  ; Ж/м ; XF ; 11 ; aziya11 ; 77 
 1064 ; 10 vardemarke ;  ;  ; Ж/м ; VF+ ; 12 ; murka1973 ; 147 
 1065 ; Медаль NRMU. D-62мм ; 1974 ;  ; Ж/м ; AU ; 6 ; crazyer ; 102 
 1066 ; Жетон. Единая Германия. Германия. D-40мм ; 1989 ;  ; Б/м ; AU ; 14 ; СОВ ; 261 
 1067 ; Жетон. Манчестер Юнайтед. Уэс Браун. Буклет ;  ;  ; Б/м ; AU ; 15 ; акто_то ; 76 
 1068 ; Медаль Конрос 70. Япония. D-34мм. Коробка ;  ;  ; Ж/м ; XF ; 18 ; if-pechat ; 62 
 1069 ; Жетон-марка. 2 пенса.Германия. Марка "Голубой Маврикий". С сертификатом ;  ;  ; Ag999/1000 ; Proof ; 47 ; gelo ; 1144 
 1070 ; Плакета в память королевского стрелкового турнира 1953г. Швеция. Р-ры: 57х57мм ;  ;  ; Br ; VF+ ; 22 ; цеховик ; 225 
 1071 ; Плакета. Швеция. Р-ры: 64 на 45мм ;  ;  ; Ж/м ; XF ; 10 ; цеховик ; 102 
 1072 ; Плакета. Швеция. Р-ры: 51 на 70мм ;  ;  ; Б/м ; XF ; 11 ; Псаки ; 105 
 1073 ; Медаль. Германия. Мюнхем. В буклете, с маркой ;  ;  ; Ag999 ; Proof ; 44 ; taxi13 ; 669 
 1074 ; Медаль. Германия. Берлин. В буклете, с маркой ;  ;  ; Ag999 ; Proof ; 20 ; karal ; 624 
 1075 ; Медаль. Германия. Потсдам. В буклете, с маркой ;  ;  ; Ag999 ; Proof ; 23 ; karal ; 624 
 1076 ; Знак Донор ;  ;  ; Ж/м,эмаль ; VF-XF ; 14 ; Папа с рацией ; 138 
 1077 ; Знак Швеция ;  ;  ; Б/м ; VF ; 7 ; rulka ; 248 
 1078 ; Знак иностраннный ;  ;  ; Ж/м,эмаль ; VF- ; 29 ; ga2012 ; 612 
 1079 ; Знак. Швеция ;  ;  ; Ж/м ; XF ; 21 ; VitorioVeneto ; 169 
 1080 ; Знак. Швеция ;  ;  ; Ж/м ; XF ; 16 ; VitorioVeneto ; 189 
 1081 ; Знак. Швеция ;  ;  ; Ж/м ; XF ; 21 ; VitorioVeneto ; 210 
 1082 ; Знак. Швеция ;  ;  ; Ж/м ; XF ; 16 ; VitorioVeneto ; 184 
 1083 ; Знак. Швеция ;  ;  ; Ж/м ; XF ; 12 ; Searcher ; 138 
 1084 ; Знак. Швеция ;  ;  ; Ж/м ; XF ; 15 ; Searcher ; 101 
 1085 ; Знак. Швеция ;  ;  ; Ж/м ; XF ; 17 ; VitorioVeneto ; 210 
 1086 ; Знак. Швеция ;  ;  ; Ж/м ; XF ; 23 ; sneg ; 163 
 1087 ; Знак. Швеция ;  ;  ; Б/м ; XF ; 22 ; VitorioVeneto ; 189 
 1088 ; Знак. Швеция ;  ;  ; Б/м ; XF ; 18 ; VitorioVeneto ; 189 
 1089 ; Знак. Швеция ;  ;  ; Б/м ; XF ; 19 ; VitorioVeneto ; 197 
 1090 ; Знак. Швеция ;  ;  ; Б/м ; XF ; 11 ; bob375 ; 189 
 1091 ; Знак. Швеция ;  ;  ; Ag ; XF- ; 16 ; VitorioVeneto ; 665 
 1092 ; Знак. Швеция ;  ;  ; Ж/м,эмаль ; XF ; 12 ; Searcher ; 257 
 1093 ; Знак. Швеция ;  ;  ; Ж/м ; XF ; 6 ; ОгО ; 34 
 1094 ; Знак. Швеция ;  ;  ; Ж/м ; XF ; 14 ; Searcher ; 90 
 1095 ; Знак. Швеция ;  ;  ; Ж/м,эмаль ; XF ; 25 ; Searcher ; 206 
 1096 ; Знак. Швеция ;  ;  ; Б/м ; VF ; 10 ; bob375 ; 51 
 997 ; Жетон. Лондон. Достопримечательности. D-34мм ;  ;  ; Ж/м ; AU ; 14 ; aziya11 ; 73 
 998 ; Жетон С/х. D-39мм ;  ;  ; Б/м ; XF ; 8 ; Шмейхель ; 43 
 999 ; Жетон ЧМ 2006. Саудовская Аравия. D-28мм ;  ;  ; Ж/м ; Proof ; 20 ; rodstvennik ; 72 
 1000 ; Медаль Антверпен 93.D-35мм ;  ;  ; Ag ; F ; 30 ; ты кто такой? ; 310 
 1001 ; Жетон 150 лет Британской почтовой марке.D-30мм. Деформация ; 1990 ;  ; Ag ; F ; 34 ; ты кто такой? ; 566 
 1002 ; Жетон. Фридрих Гросс. Германия. D-30мм ;  ;  ; Ж/м ; AU ; 23 ; СТРЕКОЗА ; 114 
 1003 ; Монетовидный жетон. 10 евро. Ватикан ;  ;  ; Би/м ; XF+ ; 20 ; sneg ; 124 
 1004 ; Монетовидный жетон. 10 евро ;  ;  ; Б/м ; AU ; 21 ; Павлов75 ; 204 
 1005 ; Военный жетон. Пакистан. D-48мм ; 1950 ;  ; Ж/м ; VF ; 12 ; aziya11 ; 131 
 1006 ; Жетон. Банкнота 100 евро. Германия. D-50мм ;  ;  ; Б/м ; AU ; 19 ; karal ; 207 
 1007 ; Монетовидный жетон. 10 евро ;  ;  ; Б/м ; AU ; 20 ; taxi13 ; 159 
 1008 ; Жетон. Золото на железо. Германия. D-40мм ;  ;  ; Fe ; VF ; 35 ; derbnik ; 339 
 1009 ; Жетон в память фестиваля. Германия ; 1885 ;  ; Жм ; F+ ; 10 ; Sutertas ; 97 
 1010 ; Летный жетон.Пакистан. D-29мм. Отверстие ;  ;  ; Б/м ; VF- ; 12 ; Sutertas ; 87 
 1011 ; Жетон на коронацию. Елизавета II. D-37мм ;  ;  ; Ж/м ; XF ; 25 ; Папа с рацией ; 410 
 1012 ; Жетон. 400 лет со дня рождения Лютера. Германия. D-25мм ;  ;  ; Ж/м ; F ; 24 ; aziya11 ; 125 
 1013 ; Монетовидный жетон. 10 евро ;  ;  ; Б/м ; AU ; 10 ; aziya11 ; 102 
 1014 ; Медаль иностраннаяЖетон в память визита Георга VI в Африку. Англия ;  ;  ; Ж/м ; XF ; 38 ; Neverland ; 370 
 1015 ; Медаль за отличную стрельбу из армейской винтовки II ст. Швеция. D-35мм ; 1941 ;  ; Br, посер ; VF-XF ; 42 ; Searcher ; 282 
 1016 ; Медаль за отличную стрельбу I ст. Швеция. D-35мм ; 1965(Р9) ;  ; Ag, позол ; AU ; 23 ; ты кто такой? ; 628 
 1017 ; Медаль За отличие в стрельбе из армейской винтовки на рыцарскомтурнире в Мелбю. Швеция ; 1960(К9) ;  ; Ag ; XF ; 25 ; сим1962 ; 680 
 1018 ; Медаль. За отличие в стрельбе на рыцарском турнире в Остерготланда. Швеция ; 1933 ;  ; Br ; XF ; 24 ; цеховик ; 245 
 1019 ; Медаль. За отличие в стрельбе из армейской винтовки на рыцарском турнире в Солне 1940г. Швеция ;  ;  ; Br ; XF ; 29 ; doc2 ; 680 
 1020 ; Медаль. За отличие в стрельбе из армейской винтовки на рыцарском турнире в Остерголанда 1908г. Швеция ; 1941 ;  ; Br ; XF ; 20 ; цеховик ; 322 
 1021 ; Медаль королевских стрельб на приз газеты "Стокгольмские вести" 1966г. Швеция. D-33мм ;  ;  ; Br ; XF ; 15 ; Searcher ; 81 
 1022 ; Медаль. За отличие в стрельбе из армейской винтовки 1 ст 1981г. Швеция ;  ;  ; Br ; VF-XF ; 18 ; Searcher ; 260 
 1023 ; Медаль. За отличную стрельбу из армейской винтовки 1 ст. на турнире в Норркопинге. Швеция ; 1935 (I8) ;  ; Ag, позол ; XF+ ; 21 ; Searcher ; 718 
 1024 ; Медаль. За отличие в стрельбе из армейской винтовки 1969г. Швеция ;  ;  ; Br ; XF ; 18 ; цеховик ; 366 
 1025 ; Медаль. Государственная пропаганда стрелковых турниров 1983г. Швеция ;  ;  ; Br ; XF+ ; 34 ; Lena6975 ; 248 
 1026 ; Медаль. 1000 лет шведскому королевскому двору. Король Магнус Ладулос. Швеция. D-40мм ;  ;  ; Br ; XF+ ; 14 ; spasatel2012 ; 612 
 1027 ; Медаль. 1000 лет шведскому королевскому двору. Король Эрик Серерсалл. Швеция. D-40мм ;  ;  ; Br ; XF+ ; 40 ; spasatel2012 ; 628 
 1028 ; Медаль об окончании курсов академии генштаба 1969г. Швеция ;  ;  ; Ж/м, позол ; XF ; 15 ; Searcher ; 262 
 1029 ; Плакета в память королевского турнира в Норркопинге 1974г. Швеция. Р-ры: 35х47мм ;  ;  ; Br ; AU ; 11 ; alex09-63 ; 90 
 1030 ; Медаль 30-х королевских стрельб  на приз газеты "Стокгольмские вести" 1952г. Швеция. D-40мм ;  ;  ; Br ; XF- ; 17 ; maximilian2204 ; 218 
 1031 ; Медаль королевских стрельб на приз газеты "Дагбладет" 1967г. Швеция. D-40мм ;  ;  ; Br ; XF ; 11 ; Searcher ; 227 
 1032 ; Плакета в память королевского стрелкового турнира 1949г. Швеция. Р-ры: 47х57мм ;  ;  ; Br ; F+/VF ; 16 ; цеховик ; 109 
 1033 ; Медаль 43-х королевских стрельб  на приз газеты "Стокгольмские вести" 1965г. Швеция. D-40мм ;  ;  ; Br ; XF ; 14 ; Searcher ; 114 
 1034 ; Медаль. За лучшую лошадь. Швеция, Гутсав V. D-43мм ; 1984 ;  ; Ag ; XF+ ; 37 ; ты кто такой? ; 2040 
 1035 ; Медаль на 95-летие Астрид Линдгрен 2002г. Швеция ;  ;  ; Ag ; AU ; 32 ; ervin ; 874 
 1036 ; Жетон Япония. D-30мм ;  ;  ; Ж/м ; VF ; 38 ; gurtov ; 105 
 1037 ; Медаль. Великобритания. 60 лет правления Елизаветы II. С сертиифкатом ;  ;  ; Cu, позол ; AU ; 58 ; karal ; 240 
 1038 ; Медаль. Германия. За успехи в сельском х-ве. М-27,8г ;  ;  ; Ag ; AU ; 45 ; WCN ; 2105 
 1039 ; Медаль. ООН. D-39мм ; 1972 ;  ; Ж/м ; XF+ ; 15 ; Dahan ; 114 
 1040 ; Медаль. Германия. D-41мм ;  ;  ; Ж/м ; AU ; 52 ; СОВ ; 293 
 1041 ; Медаль. Германия. 100 лет автомобилестроению. D-40мм ;  ;  ; Ж/м ; AU ; 18 ; sneg ; 140 
 1042 ; Медаль. Германия. Намбург. D-34мм ;  ;  ; Ж/м ; AU ; 6 ; crazyer ; 75 
 1043 ; Медаль. Германия. 150 лет здравнице Гамбурга. D-40мм ;  ;  ; Ж/м ; AU ; 31 ; цеховик ; 140 
 1044 ; Медаль. Германия. D-40мм ;  ;  ; Ж/м ; XF ; 16 ; sibirian ; 161 
 1045 ; Медаль. Германия. 25 лет Фольксваген производству. D-40мм ;  ;  ; Ж/м ; XF ; 12 ; Александр974 ; 73 
 1046 ; Медаль Банк Франции. D-31мм ; AN VIII ;  ; Ag ; XF ; 56 ; Георг ; 2631 
 947 ; Крест 1939-1945гг. Австрия ;  ;  ; Ж/м ; VF-XF ; 25 ; ga2012 ; 1135 
 948 ; Крест 1945-1956гг. Польша ;  ;  ; Ж/м ; VF-XF ; 24 ; drew ; 1010 
 949 ; Звезда на Атлантику. Англия ;  ;  ; Ж/м ; VF ; 17 ; veektor ; 1022 
 950 ; Медаль за заслуги на транспорте. Франция. Коробка ;  ;  ; Б/м ; XF ; 32 ; цеховик ; 469 
 951 ; Медаль Крейсер. Великобритания ;  ;  ; Ж/м ; XF ; 25 ; Папа с рацией ; 315 
 952 ; Медаль Крейсер. Великобритания ;  ;  ; Ж/м ; XF ; 20 ; Папа с рацией ; 313 
 953 ; Памятная медаль на визит королевы Виктории. Англия ;  ;  ; Б/м ; VF+ ; 19 ; Павлов75 ; 267 
 954 ; Медаль МВД. ГДР ;  ;  ; Б/м ; XF- ; 25 ; evseechevvv ; 567 
 955 ; Медаль Король Эдуард VII. Англия. Отверстие ;  ;  ; Б/м ; VF- ; 18 ; ai ; 250 
 956 ; Крест ФРГ ;  ;  ; Б/м,эмаль ; XF ; 27 ; Хаа ; 395 
 957 ; Медаль за выдающиеся заслуги МВД. ГДР ;  ;  ;  ; AU ; 25 ; doc2 ; 800 
 958 ; Медаль. Германия. Роберт Шуман (1886-1963). D-40мм ;  ;  ; Ag900 ; AU ; 45 ; ты кто такой? ; 883 
 959 ; Медаль. Германия. Канцлер Конрад Аденауэр. D-32мм ; к. 20в ;  ; Ж/м ; AU ; 5 ; sneg ; 104 
 960 ; Медаль. Германия. Канцлер Ангела Меркель. D-32мм ; н. 21в ;  ; Cu/Ni ; AU ; 9 ; LEXAI ; 128 
 961 ; Медаль. Германия. Президент Джон Кеннеди. D-32мм ; к. 20в ;  ; Ж/м ; AU ; 13 ; sneg ; 116 
 962 ; Медаль. Нидерланды. 50 лет школе Сократа 1884г. D-37мм ;  ;  ; Br ; VF+ ; 31 ; mkm1968 ; 521 
 963 ; Медаль. Нидерланды. Адмирал Михаэль де Рюйтер (1607-1676). D-32мм ; н. 21в ;  ; Cu/Ni ; Proof ; 25 ; RAPAN ; 239 
 964 ; Жетон. Франция. Провинция Бретань 1772г. D-29мм ;  ;  ; Ag ; VF-XF ; 26 ; kont ; 2267 
 965 ; Медаль. Франция. Дирекция общественных работ Парижа (1814-1824). D-31мм ;  ;  ; Ag ; XF- ; 11 ; S1952 ; 1199 
 966 ; Медаль. Франция. Нотариусы округа Санлис. D-32мм ;  ;  ; Ag ; XF- ; 39 ; John Doe ; 2185 
 967 ; Медаль. Франция. Агенты фондовой биржи Парижа 1832г. D-37мм ;  ;  ; Ag ; XF ; 40 ; kont ; 3184 
 968 ; Медаль. Франция. Нотариусы округа Эвре 1830-1848гг. D-31мм ;  ;  ; Ag ; XF- ; 36 ; John Doe ; 2185 
 969 ; Медаль. Франция. Нацмональный банк Парижа 1848г. D-35мм ;  ;  ; Ag ; XF ; 34 ; kont ; 3185 
 970 ; Медаль. Франция. Торговая палата округа Клермон-Ферран. D-31мм ;  ;  ; Ag ; XF ; 20 ; userAlex ; 1643 
