 5957 ; Бона иностранная Германия ; 1915 ;  ;  ;  ; 29 ; val211 ; 51 
 736 ; Медаль 10 лет Югославской народной армии. Югославия ;  ;  ; Ж/м ; VF+ ; 17 ; велко ; 357 
 737 ; Медаль 20 лет Югославской народной армии. Югославия ;  ;  ; Б/м ; VF+ ; 18 ; Папа с рацией ; 405 
 738 ; Медаль за 10 лет безупречной службы в ВС. Болгария ;  ;  ; Ж/м ; VF-XF ; 15 ; slavka ; 456 
 739 ; Медаль 30 лет соц революции в Болгарии. Болгария ; 1974 ;  ; Ж/м ; XF ; 25 ; texnar ; 204 
 740 ; Медаль 30 лет МВД Болгария ; 1974 ;  ; Ж/м ; VF-XF ; 13 ; texnar ; 308 
 741 ; Медаль 50 лет окончания 2МВ. Болгария ; 1995 ;  ; Ж/м ; XF ; 11 ; texnar ; 151 
 742 ; Медаль за участие в Отечественной войне. Болгария ;  ;  ; Б/м ; VF ; 19 ; ремпутьмаш ; 410 
 743 ; Медаль за боевые заслуги. Болгария ;  ;  ; Ж/м ; VF-XF ; 19 ; велко ; 258 
 744 ; Медаль за трудовое отличе Болгария ;  ;  ; Б/м ; VF-XF ; 10 ; texnar ; 265 
 745 ; Красная звезда. Югославия ;  ;  ; Б/м,ж/м,эмаль ; AU ; 28 ; ремпутьмаш ; 503 
 746 ; Спортивный жетон ;  ;  ; Б/м ; VF-XF ; 20 ; zemlyk2014 ; 104 
 747 ; Жетон. Швеция ;  ;  ; Б/м ; XF ; 18 ; ежик ; 142 
 748 ; Жетон. Швеция ;  ;  ; Ж/м ; VF ; 23 ; Emv ; 146 
 749 ; Медаль Швеция ;  ;  ; Б/м ; XF ; 12 ; ежик ; 128 
 750 ; Медаль стрелковая Швеция ;  ;  ; Ж/м ; VF-XF ; 11 ; buynyi76 ; 283 
 751 ; Медаль Лыжи. Швеция ;  ;  ; Ж/м ; XF ; 15 ; инструктор ; 128 
 752 ; Жетон. Азия ;  ;  ; Б/м ; VF-XF ; 12 ; aziya11 ; 93 
 753 ; Жетон. Вольфганг Амадей Моцарт. D-35мм ;  ;  ; Ag ; XF+ ; 30 ; nikfed ; 2240 
 754 ; Медаль. Люитпольд. D-33мм. Убрано ухо ; 1905 ;  ; Al ; F ; 38 ; dima1-9-8-5 ; 114 
 755 ; Медаль D-30мм ;  ;  ; Б/м ; XF+ ; 17 ; aziya11 ; 81 
 756 ; Памятная медаль. Юлиана и Беатрис. Нидерланды. D-38мм ;  ;  ; Б/м ; Proof ; 36 ; Ясер ; 227 
 757 ; Памятная едаль. Болдуин I - король Бельгии. Коронация. D-40мм ;  ;  ; Б/м ; AU ; 11 ; Ясер ; 302 
 758 ; Медаль VIII Всесоюзная конференция по порошковой металлургии. Минск. D-34мм ; 1966 ;  ; Б/м ; VF+ ; 21 ; Танкист ; 79 
 759 ; Жетон Санта-Клаус. США. D-39мм ; 2013 ;  ; Ж/м ; AU ; 15 ; ___AleX___ ; 128 
 760 ; Медаль Ф/к "Мехелен" - чемпион Бельгии по футболу. Бельгия. D-40мм ; 1989 ;  ; Б/м ; XF ; 9 ; buynyi76 ; 112 
 761 ; Медаль Чемпионат мира по футболу. Германия. D-40мм ; 2006 ;  ; Ж/м ; AU ; 20 ; rodstvennik ; 703 
 762 ; Медаль. Чемпионат мира по футболу. Германия. D-40мм ; 2006 ;  ; Ж/м ; AU ; 15 ; rodstvennik ; 732 
 763 ; Жетон . На выпуск банкноты  с портретом архитектора Борромини Франческо. Швейцария. D-40мм ;  ;  ; Б/м ; AU ; 26 ; 6719 ; 113 
 764 ; Жетон . На выпуск банкноты  с портретом скульптора Джакометти Альберто. Швейцария. D-40мм ;  ;  ; Б/м ; AU ; 23 ; 6719 ; 113 
 765 ; Жетон 36 штат. Невада. США ;  ;  ; Ж/м, позолота ; AU ; 35 ; sibirian ; 144 
 766 ; Медаль Германия. D-39мм ;  ;  ; Ж/м, позолота ; Proof ; 30 ; karal ; 816 
 667 ; Медаль 60 лет Кыргызской ССР + знак. Удостоверение ;  ;  ; Ж/м,эмаль ; AU ; 25 ; Evgen73 ; 2833 
 668 ; Медаль. МН. Николай II. D-70мм ; ММД ;  ; Б/м ; AU ; 30 ; Evgen73 ; 2039 
 669 ; Медаль 50 лет Дому-музею К.Э.Циолковский. D-55мм ; 1986 ;  ; Ж/м ; XF ; 68 ; ___AleX___ ; 315 
 670 ; Медаль Бела Барток. D-55мм ;  ;  ; Ж/м ; AU ; 103 ; 222211 ; 925 
 671 ; Медаль. Первый человек на Луне Н.Армстронг. D-50мм ; ММД ;  ; Ж/м ; XF+ ; 23 ; MUPS ; 207 
 672 ; Медаль. Первый космонавт Земли Ю.Гагарин. D-50мм ; ММД ;  ; Ж/м ; XF+ ; 43 ; MUPS ; 329 
 673 ; Медаль. Переименование города Петрограда а Ленинград. Медальер Н.Соколов. D-64мм ;  ;  ; Ж/м ; XF+ ; 110 ; ты кто такой? ; 1827 
 674 ; Медаль. 60 лет ЛКСМУ. Медальеры Веременко, Новичков. D-65мм ; 1979ММД ;  ; Ж/м ; XF ; 66 ; mikki67 ; 2142 
 675 ; Медаль. ГОЭЛРО. Ленин. D-69мм ;  ;  ; Ж/м ; XF+ ; 106 ; Evgen73 ; 2039 
 676 ; Медаль игры доброй воли. СПБ №493. D-48мм ;  ;  ; Б/м ; VF-XF ; 38 ; MUPS ; 247 
 677 ; Медаль Братск 1967. Башня Братского острога. D-40мм ;  ;  ; Al ; XF ; 10 ; Evgen73 ; 152 
 678 ; Медаль. Государственный Академический Большой театр России. D-100мм ; ММД ;  ; Ж/м ; Proof ; 126 ; друг ; 2860 
 679 ; Медаль Барнаул. Монумент славы 1945-1975. D-65мм ; 1975 ;  ; Al ; VF+ ; 8 ; апосум ; 34 
 680 ; Медаль. План коллективизации с/х. За Ленинской правдой. Медальер М.Манизер. D-70мм ;  ;  ; Ж/м ; XF ; 66 ; svv ; 1013 
 681 ; Медаль. 130 лет со дня рождения генералиссимуса Советского союза Иосифа Виссарионовича Сталина. D-69мм ; СПМД ;  ; Ж/м ; XF+ ; 61 ; AleKyzn ; 1873 
 682 ; Медаль Спартакиада народов СССР. 1917-1967. D-60мм ;  ;  ; Б/м ; VF+ ; 17 ; MUPS ; 152 
 683 ; Барельеф Мавзолей Ленин, Сталин. Художественный фонд СССР. D-100мм ;  ;  ; - ; VF+ ; 37 ; ты кто такой? ; 820 
 684 ; Медаль Святой благоверный князь Даниил Московский. D-72мм ;  ;  ; Al ; XF ; 7 ; REC ; 152 
 685 ; Медаль А.Пушкин 1799-1837. D-85мм ;  ;  ; Б/м ; VF-XF ; 43 ; MUPS ; 665 
 686 ; Медаль А.С. Пушкин. Михайловское. Липовая аллея. D-54мм ;  ;  ; Б/м ; VF+ ; 49 ; MUPS ; 301 
 687 ; Медаль Лауреат первого всесоюзного фестиваля творчества трудящихся. 1975-1977. D-60мм ;  ;  ; Ж/м ; VF+ ; 32 ; MUPS ; 209 
 688 ; Медаль Битва войска князя Игоря с половцами у реки Каялы. D-99мм ;  ;  ; Б/м ; VF-XF ; 55 ; MUPS ; 395 
 689 ; Медаль Волгоград. Стоять насмерть! D-59мм ;  ;  ; Al ; VF+ ; 10 ; MUPS ; 165 
 690 ; Медаль Ладабанк г.Тольятти. С. D-60мм ; 1992ЛМД ;  ; Ж/м ; XF- ; 25 ; 222211 ; 165 
 691 ; Медаль А.С. Пушкин. 200 лет со дня рождения. D-65мм ; 1999 ;  ; Б/м ; AU ; 40 ; MUPS ; 925 
 692 ; Медаль 100 летие кончины митрополита Филарета 1782-1867. D-52мм ; 1967 ;  ; Ж/м ; XF ; 59 ; Танкист ; 393 
 693 ; Медаль 300 лет морскому флоту России. D-55мм ;  ;  ; Al ; XF ; 45 ; RAPAN ; 252 
 694 ; Медаль Ереван 2750. D-78мм ;  ;  ; Б/м ; VF+ ; 14 ; MUPS ; 181 
 695 ; Медаль. Ленин на 2 съезде советов. Медальер М.Манизер. D-70мм ;  ;  ; Ж/м ; XF ; 40 ; svv ; 1049 
 696 ; Медаль Ульянов (Ленин). D-100мм ;  ;  ; Al ; VF ; 21 ; сим1962 ; 379 
 697 ; Жетон Присоединение Крыма и Севастополя к России. D-29мм ; 2014ММД ;  ; Ag925 ; Proof ; 75 ; E.V.A. ; 4713 
 698 ; Орден меча Швеция ;  ;  ; Ag ; XF+ ; 37 ; lsk54 ; 4408 
 699 ; Орден Северной звезды. Швеция ;  ;  ; Au750 ; XF+ ; 62 ; hodgaevvv ; 20497 
 700 ; Орден Красного орла. Крест III класса. Пруссия 1854-1918. Р-ры:38 на 38мм  ;  ;  ; Au,эмаль ; XF+ ; 99 ; lvovich ; 35713 
 701 ; Медаль члена общества японского Красного креста. Япония ;  ;  ; Al ; AU ; 34 ; сим1962 ; 410 
 702 ; Медаль за Русско-Японскую войну 1906. Япония ;  ;  ; Br ; XF- ; 25 ; Семен ; 1360 
 703 ; Орден За военную доблесть и заслуги. Болгария ;  ;  ; Б/м,эмаль ; XF ; 24 ; 2 РУБЛЬ ; 1227 
 704 ; Медаль 1938г Франция ;  ;  ; Б/м ; VF ; 27 ; ai ; 700 
 705 ; Медаль  за службу в Африке. Франция ;  ;  ; Ж/м ; XF ; 13 ; veektor ; 967 
 706 ; Медаль За социальные заслуги. Франция ;  ;  ; Ж/м,эмаль ; XF ; 32 ; Папа с рацией ; 1055 
 707 ; Медаль масонская за королеву  и страну. Англия ;  ;  ; Ж/м,эмаль ; VF-XF ; 14 ; veektor ; 406 
 708 ; Орден за службу в ВС 3 ст. КНДР ;  ;  ; Б/м ; VF+ ; 13 ; donbass ; 852 
 709 ; Орден 40 лет освобождения КНДР. КНДР ;  ;  ; Б/м,эмаль ; VF-XF ; 25 ; von_Schwarz ; 882 
 710 ; Крест Гинденбурга с мечами. Германия ;  ;  ; Fe,Br ; XF ; 13 ; dima-sml ; 680 
 711 ; Медаль за службу в национальной обороне. США. Планка ;  ;  ; Ж/м ; AU ; 16 ; апосум ; 251 
 712 ; Медаль За заслуги перед Отечеством 2 степени. Венгрия ;  ;  ; Б/м,эмаль ; VF-XF ; 23 ; 55fhb ; 340 
 713 ; Почетная медаль общества 14 июля. Франция ;  ;  ; Б/м ; XF ; 22 ; Папа с рацией ; 797 
 714 ; Медаль за 25 лет выслуги Венгрия ;  ;  ; Ж/м,эмаль ; VF-XF ; 12 ; апосум ; 340 
 715 ; Золотая медаль национальной федерации взаимопомощи. Люксембург ;  ;  ; Ж/м ; XF ; 52 ; ai ; 720 
 716 ; Военная медаль 1908г. Германия. Бавария ;  ;  ; Ж/м ; VF+ ; 54 ; landser77 ; 2489 
 605 ; Монета Восток ;  ;  ; Ag ; F-VF ; 9 ; aziya11 ; 157 
 606 ; Монета Восток ;  ;  ; Ag ; F-VF ; 25 ; aziya11 ; 157 
 607 ; Монета Восток ;  ;  ; Ag ; F-VF ; 10 ; vvг ; 105 
 608 ; Монета Восток ;  ;  ; Ag ; F-VF ; 15 ; aziya11 ; 157 
 609 ; Монета Восток ;  ;  ; Ag ; F-VF ; 10 ; vvг ; 263 
 610 ; Монета Восток ;  ;  ; Ag ; F-VF ; 11 ; aziya11 ; 157 
 611 ; Монета Восток ;  ;  ; Ag ; F-VF ; 17 ; vvг ; 206 
 612 ; Монета Восток ;  ;  ; Ag ; F-VF ; 35 ; aziya11 ; 465 
 613 ; Монета Восток ;  ;  ; Ag ; F-VF ; 40 ; himak ; 383 
 614 ; Монета Восток ;  ;  ; Ag ; F-VF ; 9 ; vvг ; 309 
 615 ; Монета Восток ;  ;  ; Ag ; F-VF ; 41 ; aziya11 ; 302 
 616 ; Монета Восток ;  ;  ; Ag ; F-VF ; 9 ; aziya11 ; 302 
 617 ; Монета Восток ;  ;  ; Ag ; F-VF ; 11 ; vvг ; 155 
 618 ; Монета Восток ;  ;  ; Ag ; F-VF ; 26 ; viridis ; 465 
 619 ; Монета Восток ;  ;  ; Ag ; F-VF ; 10 ; vvг ; 159 
 620 ; Монета Восток ;  ;  ; Ag ; F-VF ; 15 ; vvг ; 263 
 621 ; Монета Восток ;  ;  ; Ag ; F-VF ; 31 ; Гордиан ; 308 
 622 ; Монета Восток ;  ;  ; Ag ; F-VF ; 27 ; lestes ; 381 
 623 ; Монета Восток ;  ;  ; Ag ; F-VF ; 10 ; vvг ; 263 
 624 ; Лот монет Востока: 18шт. Дефекты, отверстия ;  ;  ; Ag,Cu ; F ; 68 ; aziya11 ; 1259 
 625 ; 1/4 эре. Швеция ; 1636 ;  ; Cu ; F ; 29 ; avm2665 ; 118 
 626 ; 1/6 эре. Швеция ; 1668 ;  ; Cu ; F ; 15 ; Хаа ; 84 
 627 ; 1/6 эре. Швеция ; 1673 ;  ; Cu ; F ; 24 ; RuNum1 ; 73 
 628 ; 1/6 эре. Швеция ; 17 век ;  ; Cu ; F ; 9 ; texno4819 ; 38 
 629 ; 1/6 эре. Швеция ; 1666 ;  ; Cu ; F ; 30 ; Хаа ; 176 
 630 ; 1/6 эре. Швеция ; 1681 ;  ; Cu ; F ; 21 ; hf426 ; 156 
 631 ; 1/2 фоллиса. Византия, Фессалоники, Юстин II. М-5,19гр ; 565-578 ;  ; Cu ; F ; 23 ; A-Stral ; 105 
 632 ; Фоллис. Византия, Константинополь, Ираклий. М-4,69гр ; 610-641 ;  ; Cu ; F ; 11 ; avm2665 ; 93 
 633 ; Монета. Рим, имп. Аркадий. М-1,83гр ; 383-408 ;  ; Cu ; F+ ; 11 ; avm2665 ; 118 
 634 ; Пентанумия. Византия, Константинополь, Юстин I. М-1,62гр ; 518-527 ;  ; Cu ; F ; 6 ; aziya11 ; 45 
 635 ; Монета Византия ;  ;  ; Cu ; F+ ; 56 ; artyom-k ; 210 
 636 ; Монета Византия ;  ;  ; Cu ; F ; 34 ; A-Stral ; 105 
 637 ; Монета Византия ;  ;  ; Cu ; F ; 49 ; Monata ; 284 
 638 ; Драм. Армения. Левон I. В капсуле PCGS ; 1198-1219 ;  ; Ag ; AU ; 47 ; sotnik ; 3333 
 639 ; Дирхем. Золотая Орда. ;  ;  ; Ag ; F-VF ; 12 ; aziya11 ; 157 
 640 ; Аспр. Крым, Каффа ; 15в ;  ; Ag ; F-VF ; 7 ; aziya11 ; 101 
 641 ; Монета Золотая Орда ;  ;  ; Ag ; F-VF ; 26 ; lestes ; 351 
 642 ; Дирхем. Золотая Орда. Крым. Хан Узбек ; 712-741г.х. ;  ; Ag ; F-VF ; 14 ; RuNum1 ; 159 
 643 ; Грош. Болгария, Иван Александр и Михаил Асень. М-1,35гр ; 1331-1355 ;  ; Ag ; F-VF ; 41 ; artyom-k ; 1111 
 644 ; Полторак. Польша, Сигизмунд III ; 1622 ;  ; Ag ; F-VF ; 8 ; ASTRAL ; 217 
 645 ; Полторак. Польша, Сигизмунд III. М-1,05гр ; 1624 ;  ; Ag ; VF- ; 11 ; GJZ ; 137 
 646 ; 6 мариенгрошей. Германия, Брауншвейг-Люнебург-Каленберг ; 1677 ;  ; Ag ; F-VF ; 44 ; air ; 1589 
 647 ; Монета. Франция ; 1593 ;  ; Ag ; F- ; 27 ; Александр007 ; 1022 
 648 ; Лот монет Крымского х-ва (3шт) ; 17-18вв ;  ; Ag ; F+/F-VF ; 21 ; RuNum1 ; 186 
 661 ; Георгиевский крест IV ст.№ 230107. Р-ры: 34х34мм ; 1914-1915 ;  ; Ag ; VF+ ; 43 ; pvg111 ; 11226 
 662 ; Медаль. В память 300-летия дома Романовых (1613-1913). Санкт-Петербургский монетный двор. D-28мм ;  ;  ; Ж/м ; AU/XF ; 28 ; urffin ; 3174 
 663 ; Георгиевская медаль 4 степени №367009. Ремонт 12 часов ;  ;  ; Ag ; F+ ; 22 ; ар-тур ; 3062 
 664 ; Медаль В память царствования Александра III. D-28мм ;  ;  ; Ag ; F+ ; 29 ; maxsimus9 ; 3725 
 665 ; Жетон Первый русский печатник Иван Федоров. D-25мм ;  ;  ; Б/м ; VF ; 45 ; fav ; 2428 
 666 ; Медаль. Эстония.D-39мм ;  ;  ; Br ; F ; 37 ; D-503 ; 351 
 555 ; Копейка ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 15 ; Xxzx ; 329 
 556 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 26 ; Don_Coin ; 300 
 557 ; Копейка. Борис Федорович Годунов ; 1598-1605 ;  ; Ag ; F-VF ; 8 ; Xxzx ; 105 
 558 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Московский ден.двор ; Ag ; F-VF ; 34 ; val211 ; 611 
 559 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Новгородский ден.двор ; Ag ; F-VF ; 18 ; Don_Coin ; 793 
 560 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Псковский ден.двор ; Ag ; F-VF ; 18 ; Xxzx ; 423 
 561 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 29 ; Xxzx ; 283 
 562 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; VF- ; 28 ; Доктор Никитин ; 263 
 563 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; F-VF ; 7 ; Xxzx ; 267 
 564 ; Копейка ; 1611-1617 ; Шведская оккупация.Новгород ; Ag ; F-VF ; 17 ; Xxzx ; 247 
 565 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; 007serg007 ; 161 
 566 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; aziya11 ; 150 
 567 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; aziya11 ; 150 
 568 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; rirosrob ; 168 
 569 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; ВС ; 354 
 570 ; Лот чешуи Борис Годунов: копейка (13шт) ;  ;  ; Ag ; F-VF/VF ; 33 ; alskr ; 2547 
 571 ; Лот чешуи Иван Грозный: денга (7шт) ;  ;  ; Ag ; F-VF ; 29 ; Xxzx ; 719 
 572 ; Лот чешуи Иван Грозный: копейка (35шт) ;  ;  ; Ag ; F-VF/VF ; 27 ; Shalex ; 3642 
 573 ; Лот чешуи Михаил Федорович: копейка (2шт) ;  ;  ; Ag ; VF- ; 11 ; Xxzx ; 184 
 574 ; Лот допетровских монет Ивана Грозного и Петра I (7шт) ;  ;  ; Ag ; F/F+ ; 39 ; GJZ ; 445 
 575 ; Лот чешуи (медный бунт). Алексей Михайлович. Псков, Москва, Новгород: 12шт ;  ;  ; Cu ; F-VF ; 55 ; ok98 ; 2086 
 576 ; Солид. Византия, Фока. М-4,45гр ; 602-610 ;  ; Ag ; VF ; 83 ; kehha ; 21422 
 577 ; Лот античных монет Пантикапей (5шт): дихалк ;  ;  ; Cu ; VG/F ; 27 ; avm2665 ; 455 
 578 ; Лот античных монет Пантикапей (11шт): обол ;  ;  ; Cu ; VG/F ; 22 ; A-Stral ; 568 
 579 ; Лот античных монет Пантикапей (7шт): тетрахалк ;  ;  ; Cu ; VG/F ; 51 ; sotnik ; 737 
 580 ; Полторак. Польша, Сигизмунд III. М-1,42гр ; 1619 ;  ; Ag ; F-VF ; 34 ; Гордиан ; 404 
 581 ; Полторак. Польша, Сигизмунд III. М-1гр ; 1625 ;  ; Ag ; F-VF ; 28 ; GJZ ; 223 
 582 ; Полторак. Польша, Сигизмунд III. М-0,85гр ; 1623 ;  ; Ag ; F-VF ; 33 ; aziya11 ; 136 
 583 ; 2 эре. Швеция ; 1665 ;  ; Ag ; F ; 31 ; hf426 ; 408 
 584 ; Таньга Бухара ;  ;  ; Ag ; VF ; 59 ; Tilla ; 467 
 585 ; Дирхем. Золотая Орда. Джанибек Сад ; 746 ;  ; Ag ; F-VF ; 25 ; leshii40 ; 367 
 586 ; Дирхем. Золотая Орда. Хызыр Сад ; 761 ;  ; Ag ; F-VF ; 26 ; lestes ; 383 
 587 ; Дирхем. Золотая Орда. ;  ;  ; Ag ; F-VF ; 32 ; aziya11 ; 231 
 588 ; Монета Восток ;  ;  ; Ag ; F ; 20 ; vvг ; 216 
 589 ; Монета Восток ;  ;  ; Ag ; F-VF ; 69 ; vvг ; 357 
 590 ; Монета Восток ;  ;  ; Ag ; F-VF ; 38 ; viridis ; 255 
 591 ; Монета Восток ;  ;  ; Ag ; F-VF ; 16 ; aziya11 ; 157 
 592 ; Монета Восток ;  ;  ; Ag ; F-VF ; 24 ; aziya11 ; 203 
 593 ; Монета Восток ;  ;  ; Ag ; F-VF ; 14 ; aziya11 ; 157 
 594 ; Монета Восток ;  ;  ; Ag ; F-VF ; 35 ; himak ; 294 
 595 ; Монета Восток ;  ;  ; Ag ; F-VF ; 45 ; aziya11 ; 246 
 596 ; Монета Восток ;  ;  ; Ag ; F-VF ; 37 ; Гордиан ; 509 
 597 ; Монета Восток ;  ;  ; Ag ; F-VF ; 23 ; vvг ; 206 
 598 ; Монета Восток ;  ;  ; Ag ; F-VF ; 8 ; aziya11 ; 255 
 599 ; Монета Восток ;  ;  ; Ag ; F-VF ; 35 ; sinus ; 765 
 600 ; Монета Восток ;  ;  ; Ag ; F-VF ; 19 ; himak ; 263 
 601 ; Монета Восток ;  ;  ; Ag ; F-VF ; 39 ; aziya11 ; 357 
 602 ; Монета Восток ;  ;  ; Ag ; F-VF ; 27 ; zoom30 ; 567 
 603 ; Монета Восток ;  ;  ; Ag ; F-VF ; 25 ; zoom30 ; 516 
 604 ; Монета Восток ;  ;  ; Ag ; F-VF ; 33 ; aziya11 ; 257 
 505 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 25 ; Svarog_99 ; 134 
 506 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF ; 33 ; Доктор Никитин ; 207 
 507 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF- ; 34 ; Доктор Никитин ; 159 
 508 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF ; 47 ; val211 ; 258 
 509 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 7 ; aziya11 ; 69 
 510 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 41 ; alskr ; 263 
 511 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 33 ; alskr ; 308 
 512 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 25 ; sinus ; 410 
 513 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 12 ; alskr ; 108 
 514 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 17 ; alskr ; 111 
 515 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 26 ; samsung ; 258 
 516 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 19 ; alskr ; 238 
 517 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 15 ; samsung ; 207 
 518 ; Денга ; 1420-1478 ; Великий Новгород ; Ag ; VF ; 67 ; Ритм ; 1926 
 519 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 8 ; aziya11 ; 101 
 520 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F ; 23 ; avm2665 ; 104 
 521 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F-VF ; 25 ; aziya11 ; 271 
 522 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 21 ; aziya11 ; 108 
 523 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 26 ; alskr ; 258 
 524 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 14 ; aziya11 ; 108 
 525 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F+ ; 24 ; Don_Coin ; 135 
 526 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 20 ; aziya11 ; 153 
 527 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 53 ; Al777 ; 822 
 528 ; Денга псковская ; 1505-1533 ; Василий III Иванович ; Ag ; F-VF ; 60 ; val211 ; 1102 
 529 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 17 ; Xxzx ; 670 
 530 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 21 ; Xxzx ; 744 
 531 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 41 ; svenord ; 1166 
 532 ; Денга ; 1389-1425 ; Василий Дмитриевич ; Ag ; F-VF ; 12 ; Alekc19781 ; 915 
 533 ; Денга ; 1389-1425 ; Василий Дмитриевич ; Ag ; F-VF ; 15 ; Xxzx ; 514 
 534 ; Денга ; 1389-1425 ; Василий Дмитриевич ; Ag ; F-VF ; 28 ; val211 ; 2037 
 535 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 15 ; Xxzx ; 181 
 536 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 9 ; Svarog_99 ; 150 
 537 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 15 ; Xxzx ; 108 
 538 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 13 ; zoom30 ; 150 
 539 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 29 ; viridis ; 310 
 540 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 13 ; Xxzx ; 120 
 541 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 13 ; Xxzx ; 105 
 542 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 16 ; Croll5 ; 215 
 543 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 31 ; GJZ ; 191 
 544 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 22 ; Xxzx ; 230 
 545 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; F-VF ; 14 ; Xxzx ; 145 
 546 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 18 ; dav_79_2010 ; 354 
 547 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 7 ; Xxzx ; 237 
 548 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 24 ; Xxzx ; 185 
 549 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 31 ; Xxzx ; 193 
 550 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 14 ; alskr ; 354 
 551 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 26 ; alskr ; 303 
 552 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 23 ; zoom30 ; 453 
