 4866 ; Бона иностранная.  Германия. 100 марок ; 1920 ;  ;  ;  ; 23 ; kvvs ; 84 
 814 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 12 ; samsung ; 43 
 815 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Usinsk ; 38 
 816 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; viridis ; 157 
 817 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 2 ; aziya11 ; 33 
 818 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; Maputo ; 77 
 819 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 12 ; coiner ; 40 
 820 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; rirosrob ; 51 
 821 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Maputo ; 38 
 822 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 2 ; aziya11 ; 35 
 823 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; aziya11 ; 34 
 824 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; ВММ ; 40 
 825 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; SERG55555 ; 59 
 826 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; Maputo ; 47 
 827 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Maputo ; 38 
 828 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; ВММ ; 46 
 829 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; Maputo ; 41 
 830 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; Maputo ; 41 
 831 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; ВММ ; 645 
 832 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; aziya11 ; 31 
 833 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 18 ; кондрат ; 121 
 834 ; Копейка. Деформация ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 12 ; кондрат ; 65 
 835 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 16 ; ермак ; 153 
 836 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 17 ; byrozka ; 102 
 837 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 36 ; svenord ; 306 
 838 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 11 ; кондрат ; 46 
 839 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 13 ; Maputo ; 40 
 840 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 5 ; aziya11 ; 21 
 841 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 13 ; killer000 ; 35 
 842 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 12 ; aziya11 ; 31 
 843 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; Нифертити ; 39 
 844 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 15 ; кРПА ков ; 111 
 845 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; VF- ; 5 ; кРПА ков ; 181 
 846 ; Копейка. Деформация ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 17 ; Jauho ; 230 
 847 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 14 ; aziya11 ; 36 
 848 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 8 ; aziya11 ; 34 
 849 ; Копейка. Василий Иванович Шуйский ; 1606-1610 ;  ; Ag ; F-VF ; 16 ; Lenchik_2M ; 115 
 850 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; Maputo ; 40 
 851 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; барсик ; 43 
 852 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 16 ; taa ; 45 
 853 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; samsung ; 37 
 854 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 6 ; ВММ ; 149 
 855 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 4 ; aziya11 ; 15 
 856 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; rirosrob ; 39 
 857 ; Копейка. Деформация ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Lenchik_2M ; 35 
 858 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 12 ; markos ; 62 
 859 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 20 ; Maputo ; 170 
 860 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 4 ; markos ; 38 
 861 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; ВММ ; 364 
 762 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 30 ; byrozka ; 175 
 763 ; Копейка. Деформация ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 32 ; СПОРТ88 ; 294 
 764 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 22 ; ЛАВ-13 ; 102 
 765 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 38 ; elinsckij123 ; 332 
 766 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 29 ; krotoff ; 153 
 767 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 41 ; Маша-растеряша ; 1314 
 768 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 48 ; vengriya ; 203 
 769 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 28 ; ЛАВ-13 ; 765 
 770 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 23 ; svenord ; 352 
 771 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 20 ; Usinsk ; 184 
 772 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 19 ; byrozka ; 159 
 773 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 55 ; ЛАВ-13 ; 365 
 774 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; F-VF ; 23 ; y64 ; 79 
 775 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; F-VF ; 19 ; y64 ; 113 
 776 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF- ; 28 ; markos ; 317 
 777 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF- ; 11 ; лом45 ; 114 
 778 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF- ; 34 ; Крохобор ; 255 
 779 ; Полушка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 55 ; elinsckij123 ; 2221 
 780 ; Полушка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 29 ; Usinsk ; 521 
 781 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 31 ; vengriya ; 230 
 782 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 46 ; Крохобор ; 437 
 783 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 17 ; zoom30 ; 159 
 784 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 37 ; byrozka ; 129 
 785 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 27 ; ЛАВ-13 ; 153 
 786 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Новгородский ден.двор ; Ag ; F-VF ; 22 ; vengriya ; 531 
 787 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; Нифертити ; 36 
 788 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; гоша334 ; 38 
 789 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; гоша334 ; 38 
 790 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; ВММ ; 118 
 791 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 23 ; samsung ; 61 
 792 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; Usinsk ; 53 
 793 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; гоша334 ; 38 
 794 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; aziya11 ; 44 
 795 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 23 ; Maputo ; 114 
 796 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; markos ; 66 
 797 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; гоша334 ; 39 
 798 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; гоша334 ; 38 
 799 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; aziya11 ; 34 
 800 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; Maputo ; 42 
 801 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; aziya11 ; 46 
 802 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; aziya11 ; 31 
 803 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 3 ; aziya11 ; 20 
 804 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Maputo ; 38 
 805 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; Maputo ; 51 
 806 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; Maputo ; 45 
 807 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; win.gradoff ; 109 
 808 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 18 ; sinus ; 72 
 809 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 28 ; elinsckij123 ; 357 
 810 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; aziya11 ; 46 
 811 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 25 ; Usinsk ; 170 
 707 ; 5 пенни ; 1873 ; Финляндия ; Cu ; F-VF ; 7 ; tikhomirius ; 79 
 708 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 15 ; Tartan ; 59 
 709 ; 5 пенни ; 1911 ; Финляндия ; Cu ; VF+ ; 16 ; KMTKMP ; 69 
 710 ; 5 пенни ; 1913 ; Финляндия ; Cu ; XF ; 14 ; rvs111 ; 104 
 711 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF ; 9 ; велес ; 75 
 712 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 11 ; велес ; 62 
 713 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 15 ; pref ; 76 
 714 ; 1 пенни ; 1900 ; Финляндия ; Cu ; XF ; 11 ; RemTro ; 57 
 715 ; 1 пенни ; 1903 ; Финляндия ; Cu ; XF- ; 29 ; KMTKMP ; 408 
 716 ; 1 пенни ; 1911 ; Финляндия ; Cu ; AU ; 13 ; KMTKMP ; 62 
 717 ; 1 пенни ; 1911 ; Финляндия ; Cu ; AU ; 7 ; xladon ; 115 
 718 ; 1 пенни ; 1914 ; Финляндия ; Cu ; AU ; 25 ; rvs111 ; 117 
 719 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF+ ; 10 ; велес ; 52 
 720 ; 1 пенни ; 1915 ; Финляндия ; Cu ; VF-XF ; 12 ; tikhomirius ; 47 
 721 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 11 ; kergudu ; 41 
 722 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF ; 16 ; ПАЦАН ; 44 
 723 ; Лот монет России дл яФинляндии (4шт): 10,5 пенни ; 1875-1897 ;  ; Cu ; F-VF ; 21 ; sonegr ; 707 
 724 ; Лот монет России (9шт): 5к,3к,2к ; 1757-1901 ;  ; Cu ; F-/VG ; 27 ; KNK ; 404 
 725 ; Лот монет России: 5,2,1 коп (5шт) ; 1775-1838 ;  ; Cu ; VG ; 31 ; никсер ; 2220 
 726 ; Лот монет России: 5,3,2,1 коп (8шт) ; 1813-1915 ;  ; Cu ; VF+/F ; 16 ; szolot ; 308 
 727 ; Лот монет России: 3,2,1 коп (6шт) ; 1906-1915 ;  ; Cu ; VF/F-VF ; 15 ; лось ; 322 
 728 ; Лот монет России: 3 коп (4шт) ; 1912-1915 ;  ; Cu ; VF+/VF ; 19 ; vlr ; 333 
 729 ; Лот монет России: 3,2,1 коп (3шт) ; 1915 ;  ; Cu ; VF+/VF-XF ; 11 ; arsenich-s ; 91 
 730 ; Лот монет России (3шт): 2к, полушка ; 1721,1811,1798 ;  ; Cu ; VG ; 10 ; RemTro ; 714 
 731 ; Лот монет России: 2,1 коп, 1/2 коп, денга (5шт) ; 1751-1871 ;  ; Cu ; VG/G ; 34 ; лось ; 195 
 732 ; Лот монет России (2шт): 2к,1к. Отверстия ; 1760,1908 ;  ; Cu ; F+/F- ; 9 ; alex995 ; 31 
 733 ; Лот монет России: 2 коп (5шт) ; 1781-182? ;  ; Cu ; F/VG ; 26 ; WOLK ; 410 
 734 ; Лот монет России (3шт): 2к, денга ; 1789,1797,1850 ;  ; Cu ; F+/VG ; 101 ; Волга 67 ; 5897 
 735 ; Лот монет России (6шт): 2к,1к,1/4к ; 1845-1913 ;  ; Cu ; F-VF/VG ; 11 ; лось ; 128 
 736 ; Лот монет России (5шт): 1 копейка ; -17141830 ;  ; Cu ; VG ; 22 ; tikhomirius ; 227 
 737 ; Лот монет России (6шт): копейка, денга ; 1768-1840 ;  ; Cu ; VG/G ; 28 ; кs ; 420 
 738 ; Лот монет России (8шт): копейка ; 1851-1861 ;  ; Cu ; VG ; 62 ; лось ; 331 
 739 ; Лот монет России (5шт): 1 копейка ; 1899-1915 ;  ; Cu ; F-VF/VG ; 7 ; Tartan ; 62 
 740 ; Лот монет России (9шт):денга ; 1730-1749 ;  ; Cu ; F-/VG ; 58 ; vituzik ; 398 
 741 ; Лот монет России (10шт):денга ; 1731-1750 ;  ; Cu ; F-/VG ; 62 ; vituzik ; 317 
 742 ; Лот монет России (7шт): денга ; 1759-1798 ;  ; Cu ; G ; 28 ; wünschen viel Glück ; 322 
 743 ; Лот монет России (8шт): денга ; 1760-1798 ;  ; Cu ; F/VG ; 56 ; dimon46 ; 838 
 744 ; Лот монет России (7шт): денга ; 1813?-1912 ;  ; Cu ; F-VF/G ; 10 ; RemTro ; 312 
 745 ; Лот монет России: 1/2 коп (8шт) ; 1843-1913 ;  ; Cu ; F-VF/F ; 32 ; o.k. ; 379 
 746 ; Лот монет России (7шт): полушка ; 1734-1854 ;  ; Cu ; F/VG ; 51 ; wünschen viel Glück ; 340 
 747 ; Лот монет России: 1/2 коп, полушка (9шт) ; 1735-1911 ;  ; Cu ; VG-VF ; 15 ; vic2 ; 227 
 753 ; Денга ; 1478-1480 ; Великий Новгород ; Ag ; VF- ; 58 ; scaevola ; 6000 
 754 ; Денга ; 1478-1480 ; Великий Новгород ; Ag ; VF- ; 62 ; scaevola ; 4533 
 755 ; Денга. Утеряна часть монеты ; 1420-1478 ; Великий Новгород ; Ag ; F-VF ; 25 ; ал-ндр ; 2142 
 756 ; Денга ; 15в ; Суздальско-Нижегородское Княжество ; Ag ; F-VF ; 32 ; ЛАВ-13 ; 1122 
 757 ; Денга ; 15в ; Суздальско-Нижегородское Княжество ; Ag ; F-VF ; 23 ; лист ; 1010 
 758 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; VF- ; 43 ; himak ; 3627 
 759 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 17 ; кондрат ; 90 
 760 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 52 ; Крохобор ; 286 
 761 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 28 ; zoom30 ; 153 
 657 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F-VF ; 14 ; mihmih69 ; 72 
 658 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F+ ; 7 ; HristS ; 62 
 659 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VF- ; 10 ; RemTro ; 53 
 660 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VG ; 7 ; RemTro ; 41 
 661 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F ; 5 ; RemTro ; 31 
 662 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; VF- ; 16 ; tarbarmoshka ; 340 
 663 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; F- ; 10 ; aleksviper1985 ; 61 
 664 ; Полушка ; 1757 ;  ; Cu ; F+ ; 21 ; SSK ; 671 
 665 ; Полушка ; 1767 ; ЕМ ; Cu ; F+ ; 17 ; ZAA_44 ; 533 
 666 ; Полушка ; 1769 ; КМ "Сибирь" ; Cu ; F ; 26 ; starichok ; 565 
 667 ; Полушка (Петров-1,5р, Ильин-1р) ; 1771 ; КМ "Сибирь" ; Cu ; F+ ; 21 ; dimon46 ; 420 
 668 ; Полушка (Петров-1,25р, Ильин-1р) ; 1776 ; КМ "Сибирь" ; Cu ; F-VF ; 13 ; Ритм ; 1224 
 669 ; Полушка ; 1777 ; КМ "Сибирь" ; Cu ; F ; 11 ; RemTro ; 839 
 670 ; Полушка (Петров-5р, Ильин-1р) ; 1779 ; КМ "Сибирь" ; Cu ; F ; 9 ; starichok ; 918 
 671 ; Полушка (Петров-3р, Ильин-5р) ; 1786 ; КМ ; Cu ; F-VF ; 35 ; весенnik ; 3750 
 672 ; 1/4 копейки ; 1840 ; ЕМ ; Cu ; VF- ; 9 ; barbos ; 139 
 673 ; 1/4 копейки ; 1840 ; СПМ ; Cu ; VF ; 11 ; bvm1504 ; 114 
 674 ; 1/4 копейки ; 1841 ; СМ ; Cu ; F ; 11 ; starichok ; 83 
 675 ; 1/4 копейки ; 1842 ; СМ ; Cu ; F+ ; 9 ; Demon1802 ; 123 
 676 ; 1/4 копейки ; 1843 ; СМ ; Cu ; F+ ; 15 ; МАВ21 ; 222 
 677 ; 1/4 копейки ; 1844 ; СМ ; Cu ; F+ ; 12 ; Ритм ; 227 
 678 ; Полушка ; 1855 ; ЕМ ; Cu ; VF ; 33 ; 1879 ; 643 
 679 ; Полушка ; 1859 ; ЕМ ; Cu ; XF ; 22 ; SSK ; 1928 
 680 ; Полушка ; 1861 ; ЕМ ; Cu ; VF ; 16 ; sonegr ; 419 
 681 ; 1/4 копейки ; 1877 ; СПБ ; Cu ; AU ; 43 ; volvoinblood ; 3060 
 682 ; 1/4 копейки ; 1898 ; СПБ ; Cu ; AU/XF ; 16 ; kut ; 1224 
 683 ; 1/4 копейки ; 1909 ; СПБ ; Cu ; XF ; 23 ; kut ; 1000 
 684 ; 3 копейки "оккупация" ; 1916 ;  ; Fe ; XF- ; 30 ; lalula ; 714 
 685 ; Копейка. Крым, Шахин-Гирей (4-ый год правления) ; 1777 ;  ; Cu ; F+ ; 43 ; Rjn ; 578 
 686 ; 10 пенни ; 1865 ; Финляндия ; Cu ; VF ; 22 ; rik ; 82 
 687 ; 10 пенни ; 1866 ; Финляндия ; Cu ; VF ; 13 ; rik ; 55 
 688 ; 10 пенни ; 1866 ; Финляндия ; Cu ; F-VF ; 12 ; tikhomirius ; 99 
 689 ; 10 пенни ; 1866 ; Финляндия ; Cu ; VF+ ; 38 ; kotok ; 357 
 690 ; 10 пенни ; 1867 ; Финляндия ; Cu ; VF ; 23 ; KNK ; 187 
 691 ; 10 пенни ; 1867 ; Финляндия ; Cu ; VF ; 16 ; tikhomirius ; 108 
 692 ; 10 пенни ; 1876 ; Финляндия ; Cu ; F-VF ; 15 ; sonegr ; 340 
 693 ; 10 пенни ; 1889 ; Финляндия ; Cu ; VF- ; 38 ; KNK ; 340 
 694 ; 10 пенни ; 1891 ; Финляндия ; Cu ; VF+ ; 27 ; кве ; 469 
 695 ; 10 пенни ; 1895 ; Финляндия ; Cu ; VF- ; 16 ; sonegr ; 327 
 696 ; 10 пенни ; 1895 ; Финляндия ; Cu ; VF ; 15 ; RemTro ; 181 
 697 ; 10 пенни ; 1896 ; Финляндия ; Cu ; VF+ ; 17 ; RemTro ; 161 
 698 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF ; 13 ; KMTKMP ; 108 
 699 ; 10 пенни ; 1899 ; Финляндия ; Cu ; VF ; 10 ; RemTro ; 102 
 700 ; 10 пенни ; 1900 ; Финляндия ; Cu ; VF ; 19 ; krocsi ; 153 
 701 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF+ ; 17 ; RemTro ; 137 
 702 ; 10 пенни ; 1908 ; Финляндия ; Cu ; VF ; 25 ; KMTKMP ; 204 
 703 ; 10 пенни ; 1911 ; Финляндия ; Cu ; VF+ ; 17 ; KMTKMP ; 222 
 704 ; 10 пенни ; 1915 ; Финляндия ; Cu ; XF ; 18 ; xladon ; 193 
 705 ; 10 пенни. Вензель ; 1917 ; Финляндия ; Cu ; XF ; 18 ; xladon ; 414 
 706 ; 10 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 14 ; xladon ; 257 
 607 ; Денга ; 1740 ;  ; Cu ; F-VF ; 7 ; mihmih69 ; 138 
 608 ; Денга ; 1744 ;  ; Cu ; F ; 8 ; asnik ; 32 
 609 ; Денга ; 1747 ;  ; Cu ; F ; 5 ; RemTro ; 26 
 610 ; Денга ; 1748 ;  ; Cu ; F- ; 19 ; Лом. ; 113 
 611 ; Денга ; 1749 ;  ; Cu ; F+ ; 12 ; Rober ; 41 
 612 ; Денга ; 1753 ;  ; Cu ; VF- ; 7 ; pvg111 ; 102 
 613 ; Денга ; 1754 ;  ; Cu ; VG ; 16 ; Волга 67 ; 82 
 614 ; Денга ; 1769 ; КМ "Сибирь" ; Cu ; VF ; 28 ; ОМВ ; 561 
 615 ; Денга ; 1771? ; КМ "Сибирь" ; Cu ; F ; 9 ; wünschen viel Glück ; 170 
 616 ; Денга ; 1783 ; КМ ; Cu ; F+ ; 13 ; СВТ69 ; 266 
 617 ; Денга ; 1785 ; КМ ; Cu ; F-VF ; 28 ; Moryak ; 714 
 618 ; Денга (Петров-1р, Ильин-1р) ; 1795 ; КМ ; Cu ; F+ ; 19 ; RemTro ; 534 
 619 ; Деньга (Петров-2,25р, Ильин-3р) ; 1805 ; КМ ; Cu ; F+ ; 22 ; весенnik ; 5667 
 620 ; Деньга (Петров-3,75р, Ильин-3р) ; 1816 ; КМ АМ ; Cu ; F-VF ; 32 ; весенnik ; 3627 
 621 ; Деньга ; 1819 ; ЕМ НМ ; Cu ; F-VF ; 7 ; МАВ21 ; 108 
 622 ; 1/2 копейки ; 1839 ; СМ ; Cu ; F ; 19 ; mihmih69 ; 439 
 623 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; VF+ ; 25 ; ssss ; 317 
 624 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; VF ; 8 ; 222211 ; 200 
 625 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; F ; 14 ; imi ; 55 
 626 ; 1/2 копейки ; 1840 ; СМ ; Cu ; F ; 12 ; KNK ; 51 
 627 ; 1/2 копейки ; 1841 ; СПМ ; Cu ; F-VF ; 15 ; Ритм ; 202 
 628 ; 1/2 копейки ; 1842 ; СМ ; Cu ; F+ ; 12 ; aleksviper1985 ; 41 
 629 ; 1/2 копейки ; 1844 ; СМ ; Cu ; F- ; 33 ; wünschen viel Glück ; 81 
 630 ; 1/2 копейки ; 1845 ; СМ ; Cu ; F-VF ; 21 ; Ритм ; 202 
 631 ; 1/2 копейки ; 1846 ; СМ ; Cu ; F- ; 11 ; МАВ21 ; 222 
 632 ; Денежка ; 1851 ; ЕМ ; Cu ; VF-XF ; 49 ; Sky2 ; 694 
 633 ; Денежка ; 1852 ; ЕМ ; Cu ; F-VF ; 28 ; wünschen viel Glück ; 165 
 634 ; 1/2 копейки ; 1868 ; ЕМ ; Cu ; F+ ; 14 ; cboker ; 849 
 635 ; 1/2 копейки ; 1869 ; ЕМ ; Cu ; F+ ; 21 ; кася ; 1224 
 636 ; 1/2 копейки ; 1881 ; СПБ ; Cu ; XF ; 54 ; кве ; 4177 
 637 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; VF+ ; 13 ; sergfokin ; 102 
 638 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; XF ; 7 ; kvas ; 133 
 639 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; AU ; 47 ; volvoinblood ; 816 
 640 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; VF-XF ; 12 ; RemTro ; 102 
 641 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; XF ; 9 ; rvs111 ; 105 
 642 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; VF- ; 18 ; СВТ69 ; 62 
 643 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; AU ; 25 ; volvoinblood ; 1022 
 644 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF ; 25 ; imi ; 124 
 645 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; AU ; 11 ; kvas ; 204 
 646 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 13 ; Михалыч777 ; 100 
 647 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF ; 13 ; Ник 2 ; 64 
 648 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; VF ; 11 ; aleksviper1985 ; 62 
 649 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; AU ; 26 ; volvoinblood ; 453 
 650 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; XF+ ; 12 ; xladon ; 612 
 651 ; Полушка ; 1730 ; Орёл 1730 г. ; Cu ; F-VF ; 15 ; RemTro ; 407 
 652 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; F- ; 17 ; rirosrob ; 105 
