 5497 ; Бона иностранная. Иран ;  ;  ;  ;  ; 7 ; 312 ; 36 
 1438 ; 10 рублей. Красная книга. Краснозобая казарка ; 1992 ;  ; Би/м ; AU ; 20 ; vaira2013 ; 793 
 1439 ; 50 рублей. Красная книга. Среднеазиатская кобра ; 1992 ;  ; Би/м ; XF+ ; 21 ; vaira2013 ; 918 
 1440 ; 50 рублей. Красная книга. Краснозобая казарка ; 1992 ;  ; Би/м ; XF+ ; 14 ; gola78 ; 627 
 1441 ; 50 рублей. Красная книга. Кавказкий тетерев ; 1993 ;  ; Би/м ; AU ; 27 ; se170661 ; 788 
 1442 ; 50 рублей. Красная книга. Туркменский зублефар ; 1993 ;  ; Би/м ; AU ; 22 ; Mikl2015 ; 777 
 1443 ; 50 рублей. Красная книга. Дальневосточный аист ; 1993 ;  ; Би/м ; AU ; 25 ; vaira2013 ; 826 
 1444 ; 50 рублей. Красная книга. Черноморская афалина ; 1993 ;  ; Би/м ; AU ; 22 ; vaira2013 ; 896 
 1345 ; 15 копеек ; 1928 ;  ; Ag ; XF+ ; 31 ; dragun ; 105 
 1346 ; 15 копеек ; 1928 ;  ; Ag ; XF+ ; 8 ; dragun ; 104 
 1347 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 8 ; drn137 ; 75 
 1348 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 9 ; xxxl ; 76 
 1349 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 8 ; drn137 ; 104 
 1350 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 8 ; Mikl2015 ; 108 
 1351 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 20 ; xxxl ; 83 
 1352 ; 15 копеек ; 1928 ;  ; Ag ; XF+ ; 13 ; 162 ; 116 
 1353 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 15 ; xxxl ; 84 
 1354 ; 15 копеек ; 1928 ;  ; Ag ; VF+ ; 8 ; xxxl ; 78 
 1355 ; 15 копеек ; 1929 ;  ; Ag ; VF ; 22 ; Vbuzik ; 115 
 1356 ; 15 копеек ; 1929 ;  ; Ag ; VF+ ; 29 ; vitievat ; 204 
 1357 ; 15 копеек ; 1929 ;  ; Ag ; F+ ; 6 ; miha5855 ; 81 
 1358 ; 15 копеек ; 1929 ;  ; Ag ; AU ; 23 ; Корсиканец ; 340 
 1359 ; 15 копеек ; 1930 ;  ; Ag ; VF+ ; 10 ; xxxl ; 89 
 1360 ; 15 копеек ; 1930 ;  ; Ag ; XF ; 21 ; dragun ; 110 
 1361 ; 15 копеек ; 1930 ;  ; Ag ; VF+ ; 11 ; xxxl ; 80 
 1362 ; 15 копеек ; 1930 ;  ; Ag ; XF- ; 13 ; xxxl ; 97 
 1363 ; 15 копеек ; 1930 ;  ; Ag ; XF ; 36 ; Andre32 ; 102 
 1364 ; 15 копеек ; 1930 ;  ; Ag ; XF ; 18 ; Mikl2015 ; 104 
 1365 ; 15 копеек ; 1930 ;  ; Ag ; AU ; 27 ; schwab ; 500 
 1366 ; 15 копеек ; 1930 ;  ; Ag ; XF ; 13 ; vitievat ; 104 
 1367 ; 15 копеек ; 1930 ;  ; Ag ; XF ; 18 ; xxxl ; 93 
 1368 ; 15 копеек ; 1930 ;  ; Ag ; AU ; 32 ; Корсиканец ; 365 
 1369 ; 15 копеек ; 1930 ;  ; Ag ; VF-XF ; 14 ; xxxl ; 53 
 1370 ; 15 копеек ; 1930 ;  ; Ag ; VF-XF ; 16 ; xxxl ; 93 
 1371 ; 10 копеек ; 1922 ;  ; Ag ; VF+ ; 25 ; Rober ; 104 
 1372 ; 10 копеек ; 1922 ;  ; Ag ; VF ; 24 ; sharapov.s21 ; 176 
 1373 ; 10 копеек ; 1922 ;  ; Ag ; F-VF ; 27 ; ssss ; 106 
 1374 ; 10 копеек ; 1922 ;  ; Ag ; VF+ ; 23 ; amigoka ; 319 
 1375 ; 10 копеек ; 1923 ;  ; Ag ; VF-XF ; 62 ; 13дим13 ; 187 
 1376 ; 10 копеек ; 1923 ;  ; Ag ; F-VF ; 14 ; veektor ; 83 
 1377 ; 10 копеек ; 1923 ;  ; Ag ; VF ; 22 ; sbsb777 ; 113 
 1378 ; 10 копеек ; 1924 ;  ; Ag ; VF- ; 9 ; ain ; 165 
 1379 ; 10 копеек ; 1924 ;  ; Ag ; VF ; 14 ; ain ; 181 
 1380 ; 10 копеек ; 1924 ;  ; Ag ; VF-XF ; 43 ; rolan1 ; 357 
 1381 ; 10 копеек ; 1924 ;  ; Ag ; VF+ ; 20 ; amigoka ; 227 
 1382 ; 10 копеек ; 1925 ;  ; Ag ; VF-XF ; 19 ; xxxl ; 92 
 1383 ; 10 копеек ; 1925 ;  ; Ag ; XF ; 24 ; dragun ; 140 
 1384 ; 10 копеек ; 1925 ;  ; Ag ; VF- ; 10 ; xxxl ; 69 
 1385 ; 10 копеек ; 1925 ;  ; Ag ; VF- ; 8 ; xxxl ; 45 
 1386 ; 10 копеек ; 1925 ;  ; Ag ; VF-XF ; 29 ; Andre32 ; 102 
 1387 ; 10 копеек ; 1925 ;  ; Ag ; VF- ; 6 ; xxxl ; 62 
 1388 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 25 ; Andre32 ; 133 
 1389 ; 15 копеек ; 1927 ;  ; Ag ; VF-XF ; 25 ; sbsb777 ; 114 
 1390 ; 10 копеек ; 1927 ;  ; Ag ; VF ; 16 ; xxxl ; 96 
 1391 ; 10 копеек ; 1927 ;  ; Ag ; VF-XF ; 22 ; miha5855 ; 102 
 1392 ; 10 копеек ; 1928 ;  ; Ag ; XF+ ; 33 ; .dowjik ; 157 
 1393 ; 10 копеек ; 1928 ;  ; Ag ; XF+ ; 18 ; shav959 ; 156 
 1394 ; 10 копеек ; 1928 ;  ; Ag ; AU ; 31 ; Корсиканец ; 370 
 1295 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 16 ; xxxl ; 84 
 1296 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 18 ; xxxl ; 88 
 1297 ; 15 копеек ; 1925 ;  ; Ag ; VF ; 19 ; sharapov.s21 ; 79 
 1298 ; 15 копеек ; 1925 ;  ; Ag ; VF+ ; 16 ; xxxl ; 80 
 1299 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 31 ; bratss ; 110 
 1300 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 17 ; puhetv ; 114 
 1301 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 18 ; xxxl ; 92 
 1302 ; 15 копеек ; 1925 ;  ; Ag ; XF- ; 14 ; bratss ; 104 
 1303 ; 15 копеек ; 1925 ;  ; Ag ; VF+ ; 11 ; xxxl ; 90 
 1304 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 11 ; xxxl ; 89 
 1305 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 9 ; xxxl ; 72 
 1306 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 13 ; xxxl ; 80 
 1307 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 15 ; xxxl ; 84 
 1308 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 13 ; bratss ; 104 
 1309 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 11 ; NL.minkki ; 105 
 1310 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 27 ; xxxl ; 93 
 1311 ; 15 копеек ; 1925 ;  ; Ag ; VF+ ; 9 ; xxxl ; 72 
 1312 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 13 ; xxxl ; 65 
 1313 ; 15 копеек ; 1925 ;  ; Ag ; VF ; 11 ; xxxl ; 72 
 1314 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 4 ; xxxl ; 72 
 1315 ; 15 копеек ; 1925 ;  ; Ag ; XF- ; 10 ; puhetv ; 114 
 1316 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 5 ; xxxl ; 100 
 1317 ; 15 копеек ; 1925 ;  ; Ag ; VF ; 7 ; xxxl ; 34 
 1318 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 5 ; xxxl ; 100 
 1319 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 5 ; xxxl ; 100 
 1320 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 13 ; Mikl2015 ; 104 
 1321 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 13 ; NL.minkki ; 105 
 1322 ; 15 копеек ; 1927 ;  ; Ag ; VF+ ; 22 ; xxxl ; 93 
 1323 ; 15 копеек ; 1927 ;  ; Ag ; F ; 15 ; buben ; 33 
 1324 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 11 ; xxxl ; 93 
 1325 ; 15 копеек ; 1927 ;  ; Ag ; XF+ ; 19 ; Andre32 ; 131 
 1326 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 13 ; sergeimost ; 104 
 1327 ; 15 копеек ; 1927 ;  ; Ag ; XF+ ; 11 ; sbsb777 ; 103 
 1328 ; 15 копеек ; 1927 ;  ; Ag ; XF- ; 15 ; xxxl ; 93 
 1329 ; 15 копеек ; 1927 ;  ; Ag ; XF- ; 5 ; xxxl ; 81 
 1330 ; 15 копеек ; 1927 ;  ; Ag ; XF+ ; 24 ; Andre32 ; 100 
 1331 ; 15 копеек ; 1927 ;  ; Ag ; XF+ ; 29 ; Mikl2015 ; 105 
 1332 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 5 ; xxxl ; 100 
 1333 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 19 ; sbsb777 ; 102 
 1334 ; 15 копеек ; 1927 ;  ; Ag ; XF ; 9 ; xxxl ; 93 
 1335 ; 15 копеек ; 1927 ;  ; Ag ; VF+ ; 16 ; xxxl ; 93 
 1336 ; 15 копеек ; 1928 ;  ; Ag ; F-VF ; 135 ; Vanomah ; 839 
 1337 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 38 ; moll ; 153 
 1338 ; 15 копеек ; 1928 ;  ; Ag ; XF+ ; 7 ; Mikl2015 ; 104 
 1339 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 15 ; xxxl ; 83 
 1340 ; 15 копеек ; 1928 ;  ; Ag ; XF+ ; 5 ; нв1975 ; 104 
 1341 ; 15 копеек ; 1928 ;  ; Ag ; VF+ ; 12 ; xxxl ; 97 
 1342 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 10 ; xxxl ; 74 
 1343 ; 15 копеек ; 1928 ;  ; Ag ; XF ; 10 ; xxxl ; 74 
 1344 ; 15 копеек ; 1928 ;  ; Ag ; XF+ ; 23 ; Andre32 ; 104 
 1245 ; 20 копеек ; 1925 ;  ; Ag ; VF ; 7 ; гдегде ; 104 
 1246 ; 20 копеек ; 1925 ;  ; Ag ; VF ; 19 ; bratss ; 104 
 1247 ; 20 копеек ; 1927 ;  ; Ag ; VF+ ; 17 ; sbsb777 ; 138 
 1248 ; 20 копеек ; 1928 ;  ; Ag ; AU ; 35 ; heavy_fly ; 306 
 1249 ; 20 копеек ; 1928 ;  ; Ag ; XF- ; 15 ; гдегде ; 104 
 1250 ; 20 копеек ; 1928 ;  ; Ag ; VF+ ; 23 ; sbsb777 ; 104 
 1251 ; 20 копеек ; 1929 ;  ; Ag ; VF-XF ; 16 ; sbsb777 ; 113 
 1252 ; 20 копеек ; 1929 ;  ; Ag ; VF ; 5 ; гдегде ; 104 
 1253 ; 20 копеек ; 1929 ;  ; Ag ; VF-XF ; 13 ; Mikl2015 ; 112 
 1254 ; 20 копеек ; 1929 ;  ; Ag ; VF-XF ; 11 ; гдегде ; 104 
 1255 ; 20 копеек. Аверс/Реверс 40 градусов ; 1930 ;  ; Ag ; VF-XF ; 66 ; fillin ; 152 
 1256 ; 20 копеек ; 1930 ;  ; Ag ; VF ; 7 ; гдегде ; 104 
 1257 ; 20 копеек ; 1930 ;  ; Ag ; VF+ ; 31 ; гдегде ; 105 
 1258 ; 20 копеек ; 1930 ;  ; Ag ; VF+ ; 5 ; гдегде ; 104 
 1259 ; 20 копеек ; 1930 ;  ; Ag ; XF- ; 9 ; Mikl2015 ; 112 
 1260 ; 20 копеек ; 1930 ;  ; Ag ; VF-XF ; 14 ; veektor ; 104 
 1261 ; 20 копеек ; 1930 ;  ; Ag ; VF- ; 44 ; Oprst ; 1571 
 1262 ; 20 копеек ; 1930 ;  ; Ag ; VF- ; 43 ; гдегде ; 104 
 1263 ; 15 копеек ; 1921 ;  ; Ag ; VF ; 47 ; Тормоз ; 1989 
 1264 ; 15 копеек ; 1922 ;  ; Ag ; F-VF ; 42 ; Rober ; 119 
 1265 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 15 ; Andre32 ; 103 
 1266 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 29 ; vitievat ; 113 
 1267 ; 15 копеек ; 1923 ;  ; Ag ; XF ; 5 ; Mikl2015 ; 112 
 1268 ; 15 копеек ; 1923 ;  ; Ag ; F+ ; 38 ; сортам70 ; 72 
 1269 ; 15 копеек ; 1923 ;  ; Ag ; XF- ; 11 ; гдегде ; 104 
 1270 ; 15 копеек ; 1923 ;  ; Ag ; F+ ; 15 ; porte33 ; 72 
 1271 ; 15 копеек ; 1923 ;  ; Ag ; XF- ; 5 ; гдегде ; 104 
 1272 ; 15 копеек ; 1923 ;  ; Ag ; XF- ; 41 ; vitievat ; 119 
 1273 ; 15 копеек ; 1923 ;  ; Ag ; F+ ; 15 ; Beatss ; 68 
 1274 ; 15 копеек ; 1923 ;  ; Ag ; VF ; 11 ; гдегде ; 104 
 1275 ; 15 копеек ; 1923 ;  ; Ag ; VF- ; 5 ; гдегде ; 104 
 1276 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 7 ; гдегде ; 104 
 1277 ; 15 копеек ; 1923 ;  ; Ag ; XF ; 11 ; 565656 ; 134 
 1278 ; 15 копеек ; 1923 ;  ; Ag ; XF ; 9 ; 565656 ; 124 
 1279 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 5 ; 565656 ; 114 
 1280 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 5 ; гдегде ; 104 
 1281 ; 15 копеек ; 1923 ;  ; Ag ; XF- ; 5 ; гдегде ; 104 
 1282 ; 15 копеек ; 1923 ;  ; Ag ; VF+ ; 7 ; гдегде ; 104 
 1283 ; 15 копеек ; 1923 ;  ; Ag ; XF- ; 17 ; гдегде ; 104 
 1284 ; 15 копеек ; 1923 ;  ; Ag ; XF ; 18 ; xxxl ; 97 
 1285 ; 15 копеек ; 1923 ;  ; Ag ; VF-XF ; 22 ; xxxl ; 97 
 1286 ; 15 копеек ; 1923 ;  ; Ag ; XF- ; 11 ; гдегде ; 101 
 1287 ; 15 копеек ; 1923 ;  ; Ag ; VF ; 17 ; sergeimost ; 114 
 1288 ; 15 копеек ; 1924 ;  ; Ag ; VF ; 25 ; vitievat ; 134 
 1289 ; 15 копеек ; 1924 ;  ; Ag ; VF+ ; 31 ; amigoka ; 259 
 1290 ; 15 копеек ; 1924 ;  ; Ag ; VF ; 16 ; miha5855 ; 104 
 1291 ; 15 копеек ; 1925 ;  ; Ag ; VF- ; 12 ; xxxl ; 79 
 1292 ; 15 копеек ; 1925 ;  ; Ag ; VF-XF ; 14 ; Mikl2015 ; 104 
 1293 ; 15 копеек ; 1925 ;  ; Ag ; VF+ ; 19 ; xxxl ; 87 
 1294 ; 15 копеек ; 1925 ;  ; Ag ; XF ; 33 ; сортам70 ; 102 
 1195 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; F ; 24 ; wv ; 324 
 1196 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 12 ; SER 888 ; 352 
 1197 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; F ; 8 ; wv ; 318 
 1198 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 18 ; 312 ; 367 
 1199 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF+ ; 20 ; ooooo1961 ; 392 
 1200 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 13 ; ShYrik_RUS ; 402 
 1201 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF+ ; 16 ; страус ; 373 
 1202 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF- ; 26 ; cedoi ; 397 
 1203 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF- ; 30 ; Nastrom ; 423 
 1204 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF+ ; 14 ; bratss ; 385 
 1205 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 9 ; ooooo1961 ; 341 
 1206 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF+ ; 12 ; cedoi ; 381 
 1207 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 11 ; demodex ; 364 
 1208 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 9 ; viv007 ; 377 
 1209 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF+ ; 12 ; страус ; 354 
 1210 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 11 ; bratss ; 362 
 1211 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 15 ; demodex ; 357 
 1212 ; Один полтинник ; 1924 ; (ПЛ 2 з.10,5 д.9 грамм) ; Ag ; VF ; 15 ; ShYrik_RUS ; 401 
 1213 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 19 ; Коллекционеръ. ; 454 
 1214 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 8 ; Hotey ; 400 
 1215 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 14 ; Hotey ; 400 
 1216 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 13 ; kolbur ; 394 
 1217 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; F ; 47 ; Beatss ; 340 
 1218 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF ; 18 ; wv ; 410 
 1219 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 13 ; Коллекционеръ. ; 454 
 1220 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 14 ; MBP ; 445 
 1221 ; Один полтинник ; 1925 ; (ПЛ 9 грамм) ; Ag ; VF+ ; 17 ; arsenich-s ; 395 
 1222 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; XF ; 20 ; bratss ; 568 
 1223 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 18 ; bratss ; 514 
 1224 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF ; 8 ; arsenich-s ; 408 
 1225 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 20 ; ShYrik_RUS ; 513 
 1226 ; Один полтинник ; 1926 ; (ПЛ 9 грамм) ; Ag ; AU ; 14 ; 162 ; 1249 
 1227 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 48 ; vitievat ; 2040 
 1228 ; Один полтинник ; 1927 ; (ПЛ 9 грамм) ; Ag ; VF-XF ; 36 ; Д.Ю. ; 1712 
 1229 ; 20 копеек ; 1921 ;  ; Ag ; F+ ; 65 ; kalinich ; 1625 
 1230 ; 20 копеек ; 1921 ;  ; Ag ; F ; 35 ; Hikon ; 1087 
 1231 ; 20 копеек ; 1922 ;  ; Ag ; VF ; 28 ; electra ; 252 
 1232 ; 20 копеек ; 1923 ;  ; Ag ; XF ; 21 ; Andre32 ; 175 
 1233 ; 20 копеек ; 1923 ;  ; Ag ; AU ; 42 ; 565656 ; 261 
 1234 ; 20 копеек ; 1923 ;  ; Ag ; F+ ; 19 ; 108 ; 93 
 1235 ; 20 копеек ; 1923 ;  ; Ag ; VF+ ; 26 ; xxxl ; 84 
 1236 ; 20 копеек ; 1923 ;  ; Ag ; XF+ ; 22 ; bratss ; 192 
 1237 ; 20 копеек ; 1923 ;  ; Ag ; F ; 18 ; Beatss ; 57 
 1238 ; 20 копеек ; 1924 ;  ; Ag ; VF ; 16 ; shknikolay ; 101 
 1239 ; 20 копеек ; 1924 ;  ; Ag ; VF+ ; 19 ; bratss ; 111 
 1240 ; 20 копеек ; 1924 ;  ; Ag ; VF+ ; 12 ; xxxl ; 101 
 1241 ; 20 копеек ; 1925 ;  ; Ag ; VF-XF ; 21 ; xxxl ; 101 
 1242 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 24 ; xxxl ; 97 
 1243 ; 20 копеек ; 1925 ;  ; Ag ; VF+ ; 7 ; гдегде ; 101 
 1244 ; 20 копеек ; 1925 ;  ; Ag ; XF- ; 13 ; 565656 ; 120 
 1145 ; 2 рубля ; 2007 ; ММД 300 лет со дня рождения Леонардо Эйлера ; Ag ; Proof ; 20 ; KonstantinK ; 1441 
 1146 ; 2 рубля ; 2007 ; ММД 150 лет со дня рождения К.Э.Циолковского ; Ag ; Proof ; 16 ; KonstantinK ; 1428 
 1147 ; 2 рубля ; 2008 ; СПМД Красная книга. Азово-Черноморская шемая ; Ag ; Proof ; 11 ; KonstantinK ; 1428 
 1148 ; 2 рубля ; 2008 ; СПМД 100 лет со дня рождения Е.В. Вучетич ; Ag ; Proof ; 15 ; KonstantinK ; 1428 
 1149 ; 2 рубля ; 2008 ; СПМД Красная книга. Прибайкальский Черношапочный сурок ; Ag ; Proof ; 13 ; KonstantinK ; 1428 
 1150 ; 2 рубля ; 2008 ; СПМД 100 лет со дня рождения Л.Д. Ландау ; Ag ; Proof ; 27 ; andrei71 ; 1497 
 1151 ; 2 рубля ; 2008 ; СПМД Красная книга. Дозорщик-император ; Ag ; Proof ; 9 ; KonstantinK ; 1428 
 1152 ; 2 рубля ; 2009 ; ММД 175 лет со дня рождения Д.И. Менделеева ; Ag ; Proof ; 52 ; lich ; 1873 
 1153 ; 2 рубля ; 2009 ; СПМД 250 лет со дня рождения арх. А.Н. Воронихина ; Ag ; Proof ; 24 ; шахтер-61 ; 1588 
 1154 ; 1 рубль ; 1993 ; ЛМД Красная книга. Винторогий козел ; Ag ; Proof ; 27 ; sibirian ; 1168 
 1155 ; 1 рубль ; 1993 ; ЛМД Красная книга. Винторогий козел ; Ag ; Proof ; 5 ; станислав-август ; 1102 
 1156 ; 1 рубль ; 1993 ; ЛМД Красная книга. Рыбный филин ; Ag ; Proof ; 11 ; шахтер-61 ; 1122 
 1157 ; 1 рубль ; 1993 ; ЛМД Красная книга. Амурский тигр ; Ag ; Proof ; 33 ; Вини-Пруф ; 1827 
 1158 ; 1 рубль ; 1995 ; ЛМД Красная книга. Дальневосточный аист ; Ag ; VF ; 35 ; страус ; 1117 
 1159 ; 1 рубль ; 1997 ; ММД Храм Христа Спасителя ; Ag ; Proof ; 29 ; шахтер-61 ; 1071 
 1160 ; 1 рубль ; 1997 ; ЛМД Собор Казанской Божьей Матери ; Ag ; Proof ; 22 ; yuri.gruzdev ; 1555 
 1161 ; 1 рубль ; 1997 ; ЛМД Герб Москвы ; Ag ; Proof ; 29 ; шахтер-61 ; 1092 
 1162 ; 1 рубль ; 1997 ; ММД Воскресенские ворота ; Ag ; Proof ; 29 ; Rober ; 807 
 1163 ; 1 рубль ; 1997 ; ЛМД МГУ. Москва ; Ag ; Proof ; 65 ; yuri.gruzdev ; 1526 
 1164 ; 1 рубль ; 1997 ; ММД Большой театр. Москва ; Ag ; Proof ; 18 ; yuri.gruzdev ; 1555 
 1165 ; Рубль ; 1924 ; (ПЛ) ; Ag ; AU ; 17 ; Стасыч ; 5109 
 1166 ; 50 копеек ; 1921 ; (АГ) ; Ag ; VF-XF ; 13 ; Недорого ; 1000 
 1167 ; 50 копеек ; 1921 ; (АГ) ; Ag ; VF+ ; 19 ; Недорого ; 1000 
 1168 ; 50 копеек ; 1921 ; (АГ) ; Ag ; VF-XF ; 31 ; РОСС ; 1087 
 1169 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; F+ ; 12 ; demodex ; 458 
 1170 ; 50 копеек ; 1922 ; (АГ) ; Ag ; VF-XF ; 19 ; Михалыч1973 ; 1542 
 1171 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF+ ; 21 ; ShYrik_RUS ; 472 
 1172 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF+ ; 27 ; KoFeEkb ; 497 
 1173 ; 50 копеек ; 1922 ; (АГ) ; Ag ; XF- ; 31 ; иржик86 ; 2044 
 1174 ; 50 копеек. В капсуле PCGS ; 1922 ; (АГ) ; Ag ; AU58 ; 38 ; mixey ; 2550 
 1175 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; AU ; 35 ; Корсиканец ; 1097 
 1176 ; 50 копеек ; 1922 ; (АГ) ; Ag ; VF-XF ; 31 ; lm1702 ; 2053 
 1177 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF-XF ; 25 ; палыч218 ; 614 
 1178 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF ; 18 ; Beatss ; 395 
 1179 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF-XF ; 27 ; Beatss ; 520 
 1180 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF+ ; 20 ; demodex ; 459 
 1181 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF- ; 27 ; Mikl2015 ; 500 
 1182 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF+ ; 21 ; Beatss ; 478 
 1183 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF ; 27 ; Beatss ; 523 
 1184 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF ; 21 ; cedoi ; 532 
 1185 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF-XF ; 24 ; cedoi ; 521 
 1186 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; VF-XF ; 23 ; cedoi ; 521 
 1187 ; 50 копеек ; 1922 ; (ПЛ) ; Ag ; XF- ; 25 ; cedoi ; 531 
 1188 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; F ; 14 ; ooooo1961 ; 317 
 1189 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 28 ; demodex ; 364 
 1190 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF+ ; 17 ; РОСС ; 433 
 1191 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF- ; 14 ; demodex ; 365 
 1192 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 21 ; ooooo1961 ; 319 
 1193 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 43 ; arsenich-s ; 365 
 1194 ; Один полтинник ; 1924 ; (ТР 2з. 10,5 д. 9 грамм) ; Ag ; VF ; 55 ; bratss ; 365 
