 4839 ; Бона иностранная. Германия 4 шт ; 1923 ;  ;  ;  ; 49 ; ignatovanton ; 82 
 669 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 6 ; BarSan ; 34 
 670 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; samsung ; 46 
 671 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; BarSan ; 34 
 672 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F+ ; 5 ; BarSan ; 34 
 673 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; niger ; 184 
 674 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; BarSan ; 34 
 675 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F+ ; 13 ; aziya11 ; 48 
 676 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; tiran4eg ; 38 
 677 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; BarSan ; 34 
 678 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Fofors ; 51 
 557 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF- ; 26 ; kergudu ; 68 
 558 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 34 ; val40 ; 90 
 559 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 16 ; kergudu ; 92 
 560 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; AU ; 32 ; asadovoy ; 306 
 561 ; 1 пенни ; 1901 ; Финляндия ; Cu ; AU ; 27 ; krocsi ; 401 
 562 ; 1 пенни ; 1914 ; Финляндия ; Cu ; AU ; 24 ; krocsi ; 124 
 563 ; 1 пенни ; 1914 ; Финляндия ; Cu ; AU ; 24 ; krocsi ; 203 
 564 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 22 ; kost ; 102 
 565 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF+ ; 16 ; Михаил_нов ; 48 
 566 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF ; 17 ; Ратамахатта ; 47 
 567 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 18 ; Михаил_нов ; 57 
 568 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 22 ; shvv69 ; 84 
 569 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 22 ; Trien ; 124 
 570 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 7 ; kless ; 227 
 571 ; Лот монет России (10шт): 5к,3к,2к,1к ; 1798-1906 ;  ; Cu ; VF/VG ; 36 ; asadovoy ; 426 
 572 ; Лот монет России: 4,1 коп (2шт) ; 1762,1801 ;  ; Cu ; VG ; 71 ; Волга 67 ; 3756 
 573 ; Лот монет России (4шт): 3к,1к ; 1818-1914 ;  ; Cu ; F+/VG ; 21 ; asadovoy ; 283 
 574 ; Лот монет России: 3,2 коп (2шт) ; 1871,1915 ;  ; Cu ; VG ; 16 ; asadovoy ; 100 
 575 ; Лот монет России (4шт): 3 копейки ; 1879-1915 ;  ; Cu ; F-VF/VG ; 6 ; asadovoy ; 87 
 576 ; Лот монет России: 3,2,1 коп (5шт) ; 1903-1914 ;  ; Cu ; VF-/F+ ; 9 ; asadovoy ; 102 
 577 ; Лот монет России (9шт): 2к,1к, денга, полушка ; 1700-ег-1915 ;  ; Cu ; F+/G ; 12 ; asadovoy ; 200 
 578 ; Лот монет России (6шт): 2 копейки ; 1758-1773 ;  ; Cu ; F+/VG ; 27 ; Fofors ; 822 
 579 ; Лот монет России (5шт): 2к,1к ; 1797-1829 ;  ; Cu ; F-VF/VG ; 38 ; Павлов75 ; 1700 
 580 ; Лот монет России (4шт): 2к,1к, 1/2к ; 1797-1846 ;  ; Cu ; VG ; 86 ; никсер ; 882 
 581 ; Лот монет России (7шт): 2 копейки ; 1887-1916 ;  ; Cu ; VF+/F ; 7 ; asadovoy ; 108 
 582 ; Лот монет России (7шт): 1к,1/2к, полушка ; 1729-1914 ;  ; Cu ; F-G ; 30 ; sonegr ; 509 
 605 ; Денга ; 1420-1478 ; Великий Новгород ; Ag ; F-VF ; 41 ; scaevola ; 4500 
 606 ; Денга. Суздальско-Нижегородское Великое кн-во. Легкая деформация ; 14-15вв ;  ; Ag ; F-VF ; 33 ; mml6 ; 2000 
 607 ; Денга. Легкая деформация ; 1389-1425 ; Василий Дмитриевич ; Ag ; F-VF ; 69 ; Nejdan ; 1890 
 608 ; Денга. Суздальско-Нижегородское Великое кн-во. Князь Василий Дмитриевич Кирдяпа ; 1387-1391 ;  ; Ag ; F-VF ; 68 ; himak ; 5100 
 609 ; Денга. Василий Дмитриевич. С Коломенским надчеканом ; 1389-1425 ;  ; Ag ; F-VF ; 49 ; von_Schwarz ; 1620 
 610 ; Денга. Василий Дмитриевич. Деформация ; 1389-1425 ;  ; Ag ; F-VF ; 39 ; himak ; 7237 
 611 ; Денга. Василий Дмитриевич ; 1389-1425 ;  ; Ag ; F-VF ; 36 ; niger ; 3966 
 612 ; Денга. Суздальско-Нижегородское Великое кн-во. Князь Даниил Борисович ; 15в ;  ; Ag ; F-VF ; 27 ; лист ; 1620 
 613 ; Денга. Князь Иван Андреевич ; 1432-1454 ; Удельное Княжество Можайское ; Ag ; F-VF ; 32 ; veller ; 3988 
 614 ; Денга. Галичское Удельное кн-во. Князь Дмитрий Юрьевич  Шемяка. Деформация ; 1434-1453 ;  ; Ag ; F ; 39 ; liderssen ; 6120 
 615 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F ; 45 ; svenord ; 1607 
 616 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 54 ; micha375 ; 2040 
 617 ; Денга. Дмитровское Удельное кн-во ; 15в ;  ; Ag ; F-VF ; 72 ; Андерс ; 7052 
 618 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 71 ; нумизмат ; 2081 
 619 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 13 ; ВалеН ; 733 
 620 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 15 ; Lenchik_2M ; 113 
 621 ; Денга. Деформация ; 1462-1505 ; Иван III Васильевич ; Ag ; F+ ; 14 ; Marcus ; 115 
 622 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; F-VF ; 16 ; орел414151 ; 714 
 623 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 27 ; zzzzzz ; 215 
 624 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 51 ; viridis ; 408 
 625 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 26 ; zzzzzz ; 204 
 626 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 34 ; aziya11 ; 83 
 627 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F+ ; 53 ; shemyaka ; 816 
 628 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 10 ; murka1973 ; 158 
 507 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; VF- ; 17 ; byrozka ; 102 
 508 ; 1/2 копейки ; 1840 ; СМ ; Cu ; F-VF ; 9 ; KNK ; 38 
 509 ; Денежка ; 1853 ; ВМ ; Cu ; VF- ; 41 ; Alekdav ; 3853 
 510 ; Денежка ; 1856 ; ВМ ; Cu ; F-VF ; 42 ; WOLK ; 837 
 511 ; Денежка ; 1862 ; ЕМ ; Cu ; VF+ ; 39 ; maksimus71 ; 1020 
 512 ; 1/2 копейки ; 1871 ; ЕМ ; Cu ; VF+ ; 51 ; RFS ; 6222 
 513 ; 1/2 копейки ; 1889 ; СПБ ; Cu ; VF-XF ; 38 ; SSK ; 1222 
 514 ; 1/2 копейки ; 1893 ; СПБ ; Cu ; VF+ ; 40 ; SSK ; 1734 
 515 ; 1/2 копейки ; 1897 ; СПБ ; Cu ; VF- ; 22 ; гоша334 ; 105 
 516 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; VF-XF ; 18 ; прокол ; 153 
 517 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; VF ; 7 ; себер ; 101 
 518 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; XF+ ; 14 ; прокол ; 153 
 519 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; XF+ ; 9 ; прокол ; 114 
 520 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; VF ; 15 ; себер ; 46 
 521 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; XF ; 12 ; taa ; 105 
 522 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F ; 11 ; miew77 ; 51 
 523 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F ; 12 ; Fofors ; 46 
 524 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F-VF ; 9 ; KYZIA ; 51 
 525 ; Полушка. Брак чеканки ; 1735 ; Орёл 1735 г. ; Cu ; F+ ; 46 ; ОМВ ; 992 
 526 ; 1/4 копейки ; 1840 ; ЕМ ; Cu ; F ; 7 ; bvm1504 ; 102 
 527 ; 1/4 копейки ; 1840 ; СПМ ; Cu ; F ; 16 ; Spar2012 ; 90 
 528 ; 1/4 копейки ; 1841 ; СПМ ; Cu ; VF+ ; 25 ; Spar2012 ; 185 
 529 ; Полушка ; 1850 ; ЕМ ; Cu ; VF-XF ; 33 ; PolAn ; 1336 
 530 ; 1/4 копейки ; 1896 ; СПБ ; Cu ; AU/XF ; 32 ; Курт ; 1888 
 531 ; 1/4 копейки ; 1897 ; СПБ ; Cu ; VF+ ; 35 ; pmaster ; 816 
 532 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; XF+ ; 22 ; xladon ; 1224 
 533 ; 1/4 копейки ; 1909 ; СПБ ; Cu ; AU ; 22 ; Gast ; 999 
 534 ; 3 копейки "Оккупация" ; 1916А ;  ; Fe ; XF ; 21 ; AnvlaSar6216 ; 2040 
 535 ; 3 копекйи "оккупация" ; 1916A ;  ; Fe ; VF- ; 29 ; molodes ; 400 
 536 ; 2 пара-3 копейки ; 1772 ; Валахия ; Cu ; F+ ; 13 ; kucz.79 ; 4306 
 537 ; 10 пенни ; 1866 ; Финляндия ; Cu ; VF- ; 28 ; PolAn ; 357 
 538 ; 10 пенни ; 1900 ; Финляндия ; Cu ; VF+ ; 7 ; kostya12.04.1994 ; 100 
 539 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF+ ; 10 ; Buzikin ; 68 
 540 ; 10 пенни ; 1907 ; Финляндия ; Cu ; VF+ ; 10 ; rubin100 ; 72 
 541 ; 10 пенни ; 1909 ; Финляндия ; Cu ; VF+ ; 23 ; Ритм ; 906 
 542 ; 10 пенни ; 1910 ; Финляндия ; Cu ; VF+ ; 25 ; rubin100 ; 317 
 543 ; 10 пенни ; 1911 ; Финляндия ; Cu ; VF+ ; 24 ; rubin100 ; 317 
 544 ; 10 пенни ; 1912 ; Финляндия ; Cu ; VF+ ; 22 ; rubin100 ; 279 
 545 ; 10 пенни ; 1913 ; Финляндия ; Cu ; VF+ ; 28 ; krocsi ; 1134 
 546 ; 10 пенни ; 1914 ; Финляндия ; Cu ; VF-XF ; 16 ; val40 ; 108 
 547 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 19 ; pref ; 65 
 548 ; 5 пенни ; 1898 ; Финляндия ; Cu ; VF- ; 15 ; rubin100 ; 44 
 549 ; 5 пенни ; 1899 ; Финляндия ; Cu ; VF ; 28 ; rubin100 ; 142 
 550 ; 5 пенни ; 1901 ; Финляндия ; Cu ; VF ; 12 ; rubin100 ; 135 
 551 ; 5 пенни ; 1906 ; Финляндия ; Cu ; VF- ; 9 ; apelsinov ; 34 
 552 ; 5 пенни ; 1907 ; Финляндия ; Cu ; VF ; 12 ; krocsi ; 45 
 553 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF ; 14 ; rubin100 ; 138 
 554 ; 5 пенни ; 1911 ; Финляндия ; Cu ; VF ; 14 ; krocsi ; 104 
 555 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF-XF ; 23 ; xladon ; 174 
 556 ; 5 пенни ; 1914 ; Финляндия ; Cu ; VF ; 7 ; Ратамахатта ; 34 
 457 ; Копейка ; 1757 ;  ; Cu ; F ; 8 ; 1059 ; 102 
 458 ; Копейка ; 1760 ;  ; Cu ; F+ ; 44 ; 1059 ; 601 
 459 ; Копейка ; 1768 ; КМ "Сибирь" ; Cu ; F+ ; 13 ; DukalisS_PB ; 237 
 460 ; Копейка ; 1773 ; КМ "Сибирь" ; Cu ; VF ; 40 ; Aywa ; 1000 
 461 ; Копейка ; 1777 ; КМ "Сибирь" ; Cu ; VF ; 37 ; ОМВ ; 832 
 462 ; Копейка ; 1789 ; ЕМ ; Cu ; VG ; 6 ; Мика ; 28 
 463 ; Копейка ; 1790 ; ЕМ ; Cu ; F-VF ; 9 ; maksimus71 ; 209 
 464 ; Копейка (Ильин-3р) ; 1795 ;  ; Cu ; F- ; 34 ; von_Schwarz ; 794 
 465 ; Копейка ; 1800 ; ЕМ ; Cu ; F-VF ; 14 ; byrozka ; 36 
 466 ; Копейка ; 1822 ; ЕМ ФГ ; Cu ; F-VF ; 12 ; ZET ; 123 
 467 ; Копейка ; 1829 ; ЕМ ИК ; Cu ; F-VF ; 14 ; Dimitriy ; 113 
 468 ; Копейка ; 1832 ; ЕМ ФХ ; Cu ; F-VF ; 37 ; Волга 67 ; 355 
 469 ; Копейка ; 1837 ; ЕМ НА ; Cu ; F ; 19 ; 1059 ; 368 
 470 ; Копейка ; 1840 ; ЕМ ; Cu ; VF- ; 35 ; byrozka ; 348 
 471 ; Копейка ; 1842 ; СПМ ; Cu ; F-VF ; 17 ; Волга 67 ; 57 
 472 ; Копейка (Петров-3р) ; 1855 ; ВМ ; Cu ; VF ; 35 ; кве ; 3276 
 473 ; Копейка ; 1888 ; СПБ ; Cu ; F+ ; 9 ; кася ; 68 
 474 ; Копейка ; 1890 ; СПБ ; Cu ; F-VF ; 11 ; Опятор ; 204 
 475 ; Копейка ; 1895 ; СПБ ; Cu ; VF- ; 7 ; Ратамахатта ; 153 
 476 ; Копейка ; 1897 ; СПБ ; Cu ; F ; 5 ; кася ; 34 
 477 ; Копейка ; 1899 ; СПБ ; Cu ; F+ ; 2 ; кася ; 100 
 478 ; Копейка ; 1899 ; СПБ ; Cu ; F-VF ; 7 ; никон ; 20 
 479 ; Копейка ; 1901 ; СПБ ; Cu ; F-VF ; 5 ; кася ; 34 
 480 ; Копейка ; 1903 ; СПБ ; Cu ; VF- ; 5 ; igors1969 ; 51 
 481 ; Копейка ; 1904 ; СПБ ; Cu ; VF-XF ; 7 ; кася ; 53 
 482 ; Копейка ; 1904 ; СПБ ; Cu ; XF ; 61 ; bonipari ; 387 
 483 ; Копейка ; 1905 ; СПБ ; Cu ; VF-XF ; 45 ; (жмотяра) ; 102 
 484 ; Копейка ; 1907 ; СПБ ; Cu ; VF ; 11 ; ssss ; 204 
 485 ; Копейка ; 1908 ; СПБ ; Cu ; F-VF ; 6 ; никон ; 26 
 486 ; Копейка ; 1909 ; СПБ ; Cu ; VF ; 11 ; кася ; 113 
 487 ; Копейка ; 1910 ; СПБ ; Cu ; F ; 26 ; etalon ; 34 
 488 ; Копейка ; 1912 ; СПБ ; Cu ; F-VF ; 5 ; никон ; 31 
 489 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 7 ; Геолог ; 34 
 490 ; Копейка ; 1914 ; СПБ ; Cu ; VF-XF ; 5 ; KYZIA ; 45 
 491 ; Копейка ; 1914 ; СПБ ; Cu ; VF+ ; 7 ; каспер ; 33 
 492 ; Копейка ; 1914 ; СПБ ; Cu ; XF- ; 15 ; xladon ; 63 
 493 ; Копейка ; 1915 ;  ; Cu ; XF+ ; 9 ; пастор Шлак ; 67 
 494 ; Денга ; 1731 ;  ; Cu ; F+ ; 13 ; tarbarmoshka ; 46 
 495 ; Денга ; 1735 ;  ; Cu ; VF- ; 13 ; Мика ; 50 
 496 ; Денга ; 1737 ;  ; Cu ; F ; 5 ; Мика ; 34 
 497 ; Денга ; 1753 ;  ; Cu ; F ; 5 ; никон ; 32 
 498 ; Денга ; 1760 ;  ; Cu ; G ; 10 ; Мика ; 45 
 499 ; Денга ; 1766 ; ЕМ ; Cu ; VF- ; 25 ; vjacha ; 450 
 500 ; Денга ; 1772 ; КМ "Сибирь" ; Cu ; F-VF ; 20 ; ОМВ ; 906 
 501 ; Денга ; 1788 ;  ; Cu ; F-VF ; 29 ; vak ; 701 
 502 ; Денга ; 1792 ; КМ ; Cu ; F-VF ; 22 ; vjacha ; 510 
 503 ; Денга ; 1795 ; ЕМ ; Cu ; VF ; 30 ; dikiy17 ; 777 
 504 ; Деньга ; 1798 ; ЕМ ; Cu ; F+ ; 23 ; 62432 ; 378 
 505 ; Деньга ; 1819 ; ЕМ НМ ; Cu ; VF+ ; 32 ; Майкл ; 1020 
 506 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; F+ ; 14 ; Andrei2007 ; 68 
 407 ; 3 копейки ; 1908 ; СПБ ; Cu ; VF- ; 10 ; wertfoul ; 59 
 408 ; 3 копейки ; 1909 ; СПБ ; Cu ; VF ; 19 ; kergudu ; 126 
 409 ; 3 копейки ; 1911 ; СПБ ; Cu ; F-VF ; 5 ; никон ; 26 
 410 ; 3 копейки ; 1913 ; СПБ ; Cu ; VF-XF ; 20 ; xladon ; 328 
 411 ; 3 копейки ; 1915 ;  ; Cu ; VF- ; 11 ; каспер ; 34 
 412 ; 2 копейки. М-23,8г ; 1757 ; Номинал под гербом ; Cu ; F+ ; 9 ; 675МК ; 90 
 413 ; 2 копейки. М-16,2г ; 1757 ; Номинал под гербом ; Cu ; F-VF ; 6 ; Lasto4kaSPB ; 102 
 414 ; 2 копейки. М-24,5г ; 1757 ; Номинал под гербом ; Cu ; F+ ; 27 ; 675МК ; 147 
 415 ; 2 копейки ; 1758 ;  ; Cu ; F-VF ; 17 ; barbos ; 306 
 416 ; 2 копейки ; 1761 ;  ; Cu ; F-VF ; 11 ; igorpuzir ; 130 
 417 ; 2 копейки ; 1759 ;  ; Cu ; F+ ; 20 ; masterovoi ; 413 
 418 ; 2 копейки ; 1763 ; ММ ; Cu ; VF- ; 24 ; гоша334 ; 184 
 419 ; 2 копейки ; 1763 ; ЕМ ; Cu ; F+ ; 15 ; sonegr ; 445 
 420 ; 2 копейки ; 1766? ; СПМ ; Cu ; F+ ; 25 ; никсер ; 315 
 421 ; 2 копейки ; 1790 ; ЕМ ; Cu ; F-VF ; 53 ; barbos ; 506 
 422 ; 2 копейки ; 1797 ; ЕМ ; Cu ; VF ; 28 ; volod ; 296 
 423 ; 2 копейки ; 1798 ; ЕМ ; Cu ; VF- ; 32 ; werespider ; 510 
 424 ; 2 копейки ; 1799 ; ЕМ ; Cu ; VF- ; 22 ; volod ; 300 
 425 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF+ ; 26 ; byrozka ; 468 
 426 ; 2 копейки ; 1802 ; ЕМ ; Cu ; VF- ; 30 ; маманя ; 1873 
 427 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; VF- ; 28 ; maksimus71 ; 567 
 428 ; 2 копейки ; 1810 ; КМ ; Cu ; F+ ; 9 ; Lasto4kaSPB ; 91 
 429 ; 2 копейки ; 1810 ; КМ ; Cu ; VF+ ; 47 ; maksimus71 ; 1074 
 430 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF ; 11 ; rirosrob ; 60 
 431 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; VF- ; 7 ; ZAA_44 ; 34 
 432 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; VF+ ; 22 ; 62432 ; 230 
 433 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; VF- ; 12 ; Fofors ; 43 
 434 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; F-VF ; 14 ; rirosrob ; 100 
 435 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; VF- ; 58 ; sonegr ; 1964 
 436 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; VF- ; 7 ; Мика ; 34 
 437 ; 2 копейки ; 1813 ; СПБ ПС ; Cu ; VF- ; 14 ; Тимурка ; 291 
 438 ; 2 копейки ; 1813 ; СПБ ПС ; Cu ; F-VF ; 16 ; Ник 2 ; 62 
 439 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; VF ; 18 ; Fofors ; 68 
 440 ; 2 копейки. Аверс-реверс - 80 градусов ; 1842 ; СПМ ; Cu ; VF+ ; 24 ; double ; 510 
 441 ; 2 копейки ; 1865 ; ЕМ ; Cu ; F-VF ; 17 ; alex995 ; 90 
 442 ; 2 копейки ; 1866 ; ЕМ ; Cu ; F+ ; 17 ; rik ; 79 
 443 ; 2 копейки ; 1885 ; СПБ ; Cu ; VF ; 16 ; sdv75-2010 ; 250 
 444 ; 2 копейки ; 1894 ; СПБ ; Cu ; VF-XF ; 65 ; прыгун ; 1347 
 445 ; 2 копейки ; 1895 ; СПБ ; Cu ; F+ ; 26 ; lgvspb ; 114 
 446 ; 2 копейки ; 1899 ; СПБ ; Cu ; F+ ; 5 ; lgvspb ; 34 
 447 ; 2 копейки ; 1899 ; СПБ ; Cu ; VF+ ; 35 ; sportmini ; 385 
 448 ; 2 копейки ; 1904 ; СПБ ; Cu ; F-VF ; 7 ; никон ; 31 
 449 ; 2 копейки ; 1905 ; СПБ ; Cu ; VF- ; 7 ; никон ; 25 
 450 ; 2 копейки ; 1910 ; СПБ ; Cu ; F ; 7 ; KYZIA ; 33 
 451 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF+ ; 11 ; пастор Шлак ; 101 
 452 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF+ ; 8 ; kalash79 ; 101 
 453 ; 2 копейки ; 1914 ; СПБ ; Cu ; F-VF ; 7 ; an140876 ; 44 
 454 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF+ ; 9 ; sman ; 55 
 455 ; 2 копейки ; 1915 ;  ; Cu ; XF ; 11 ; Remedium ; 102 
 456 ; Копейка ; 1714 ; МД ; Cu ; F+ ; 52 ; fantik ; 1248 
 357 ; 5 копеек ; 1771 ; ЕМ ; Cu ; VF+ ; 11 ; штопором ; 510 
 358 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F-VF ; 18 ; RF60 ; 184 
 359 ; 5 копеек ; 1771 ; ЕМ ; Cu ; F-VF ; 14 ; Мика ; 170 
 360 ; 5 копеек ; 1772 ; ЕМ ; Cu ; VF- ; 29 ; volod ; 275 
 361 ; 5 копеек ; 1773 ; ЕМ ; Cu ; VF+ ; 31 ; *1 ; 1054 
 362 ; 5 копеек ; 1776 ; ЕМ ; Cu ; VF ; 20 ; лис777 ; 204 
 363 ; 5 копеек ; 1778 ; ЕМ ; Cu ; VF+ ; 15 ; volod ; 306 
 364 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF-XF ; 36 ; Hada ; 1550 
 365 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF+ ; 29 ; andreygrishinspb ; 267 
 366 ; 5 копеек ; 1779 ; ЕМ ; Cu ; VF ; 27 ; гоша334 ; 302 
 367 ; 5 копеек ; 1779 ; ЕМ ; Cu ; F-VF ; 16 ; wünschen viel Glück ; 204 
 368 ; 5 копеек ; 1780 ; ЕМ ; Cu ; VF+ ; 16 ; volod ; 354 
 369 ; 5 копеек ; 1781 ; ЕМ ; Cu ; VF ; 17 ; serg67 ; 303 
 370 ; 5 копеек ; 1782 ; ЕМ ; Cu ; VF+ ; 31 ; *1 ; 1593 
 371 ; 5 копеек ; 1783 ; ЕМ ; Cu ; VF+ ; 7 ; *1 ; 600 
 372 ; 5 копеек ; 1784 ; ЕМ ; Cu ; VF ; 13 ; ХапугаСПБ ; 225 
 373 ; 5 копеек ; 1784 ; ЕМ ; Cu ; VF ; 21 ; volod ; 234 
 374 ; 5 копеек ; 1785 ; ЕМ ; Cu ; VF- ; 8 ; RF60 ; 214 
 375 ; 5 копеек ; 1786 ; ЕМ ; Cu ; F-VF ; 34 ; Файл ; 337 
 376 ; 5 копеек ; 1789 ; ЕМ ; Cu ; F-VF ; 9 ; sedoy66 ; 204 
 377 ; 5 копеек ; 1791 ; ЕМ ; Cu ; VF+ ; 20 ; zzzzzz ; 426 
 378 ; 5 копеек ; 1792 ; ЕМ ; Cu ; VF ; 21 ; zzzzzz ; 529 
 379 ; 5 копеек ; 1792 ; АМ ; Cu ; VF ; 25 ; Файл ; 510 
 380 ; 5 копеек ; 1793 ; ЕМ ; Cu ; VF- ; 37 ; Файл ; 430 
 381 ; 5 копеек. Павловский перечекан ; 1793 ; ЕМ Павл.перечекан ; Cu ; F-VF ; 64 ; RuByLa ; 1658 
 382 ; 5 копеек ; 1793 ; АМ ; Cu ; F+ ; 30 ; historian ; 510 
 383 ; 5 копеек ; 1796 ; ЕМ ; Cu ; F-VF ; 50 ; Павлов75 ; 878 
 384 ; 5 копеек ; 1802 ; ЕМ ; Cu ; VF- ; 40 ; gandy ; 1605 
 385 ; 5 копеек ; 1803 ; ЕМ ; Cu ; VF ; 41 ; Ник 2 ; 1541 
 386 ; 5 копеек ; 1806 ; ЕМ ; Cu ; VF ; 25 ; nemo078 ; 1836 
 387 ; 5 копеек (Петров-4р, Ильин-3р) ; 1808 ; КМ ; Cu ; VF+ ; 28 ; Bolt ; 6222 
 388 ; 5 копеек ; 1809 ; ЕМ ; Cu ; VF ; 42 ; Johnny Walker ; 1235 
 389 ; 5 копеек ; 1831 ; ЕМ ФХ ; Cu ; VF ; 25 ; masterovoi ; 510 
 390 ; 5 копеек ; 1832 ; ЕМ ФХ ; Cu ; F-VF ; 38 ; Aywa ; 1020 
 391 ; 5 копеек ; 1833 ; ЕМ ФХ ; Cu ; VF ; 15 ; Milligan ; 308 
 392 ; 5 копеек ; 1851 ; ЕМ ; Cu ; VF- ; 17 ; sonegr ; 459 
 393 ; 5 копеек ; 1852 ; ЕМ ; Cu ; F-VF ; 18 ; aleksvin711 ; 413 
 394 ; 5 копеек ; 1861 ; ЕМ ; Cu ; F-VF ; 7 ; rirosrob ; 261 
 395 ; 5 копеек ; 1863 ; ЕМ ; Cu ; F-VF ; 17 ; serg67 ; 459 
 396 ; 5 копеек ; 1864 ; ЕМ ; Cu ; VF ; 18 ; Тимурка ; 313 
 397 ; 5 копеек ; 1865 ; ЕМ ; Cu ; F+ ; 13 ; каспер ; 110 
 398 ; 5 копеек ; 1867 ; ЕМ ; Cu ; F+ ; 17 ; Стемп ; 366 
 399 ; 5 копеек ; 1869 ; ЕМ ; Cu ; VF-XF ; 37 ; tarbarmoshka ; 1041 
 400 ; 5 копеек ; 1870 ; ЕМ ; Cu ; F+ ; 15 ; an140876 ; 66 
 401 ; 5 копеек ; 1875 ; ЕМ ; Cu ; F+ ; 13 ; kost ; 127 
 402 ; 5 копеек ; 1878 ; СПБ ; Cu ; F ; 28 ; dikiy17 ; 91 
 403 ; 5 копеек ; 1911 ; СПБ ; Cu ; VF+ ; 20 ; гоша334 ; 291 
 404 ; 3 копейки (Ильин-3р) ; 1842 ; СМ ; Cu ; F+ ; 36 ; SSK ; 533 
 405 ; 3 копейки ; 1856 ; ЕМ ; Cu ; F-VF ; 12 ; maksimus71 ; 429 
 406 ; 3 копейки ; 1899 ; СПБ ; Cu ; VF- ; 15 ; прыгун ; 102 
