 6674 ; Часы  наручные Победа ПЧЗ с браслетом. ;  ;  ; Б/м ;  ; 9 ; basil ; 1530 
 695 ; Антониниан. Рим. Имп. Требониан Галл (251-253гг). Бюст Требонина Галла вправо/ Свобода, стоящая влево. М-3,66гр ; 253-255 ;  ; Ag ; VF+ ; 52 ; Dimius ; 2856 
 696 ; Антониниан. Рим, Кельн. Имп. Постум (260-269гг). Бюст Постума вправо/ Геракл, стоящий влево. М-3,53гр ; 260-265 ;  ; Ag ; VF+ ; 31 ; Mikola_1 ; 3060 
 697 ; Силиква. Рим, Милан. Имп. Гонорий (395-423гг). Бюст Гонория вправо/ Венок с клятвами. М-1,45гр ; 397-402 ;  ; Ag ; VF- ; 34 ; AVLid ; 4376 
 698 ; Сикль. Персия. М-5,52гр.Р-ры: 11х6мм. ; 5-4 вв до н.э. ;  ; Ag ; VF ; 15 ; hobby19 ; 1052 
 699 ; АЕ-27. Рим, Фракия, Никополис. Гордиан III и Транквилина (238-244гг). Бюст Гордиана III и Транквилины друг напротив друга/ Богиня, стоящая влево с жертвенной чашей и рогом изобилия. М-12,56гр ; 268-244 ;  ; Cu ; F ; 18 ; QSL ; 1598 
 700 ; Антониниан. Рим, Тицинум. Имп. Кар (283-285гг). Бюст Кара вправо/ Спес, стоящая влево. М-3,12гр ; 282 ;  ; Cu ; VF-XF ; 22 ; ppp ; 2652 
 701 ; Фолис. Рим, Гераклея. Имп. Галерий (293-311гг). Бюст Галерия вправо/ Гений римского народа, стоящий влево с венком и рогом изобилия. М-10,30гр ; 296-298 ;  ; Cu ; VF- ; 39 ; domestos ; 3174 
 602 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Новгородский денежный двор ; Ag ; VF+ ; 50 ; marSal8Q ; 223 
 603 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 21 ; Vinchi ; 203 
 604 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Новгородский денежный двор ; Ag ; VF ; 28 ; Бигль ; 139 
 605 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; VF+ ; 23 ; Бигль ; 123 
 606 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; VF ; 31 ; cotangens ; 203 
 607 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 32 ; Бигль ; 167 
 608 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 32 ; Бигль ; 134 
 609 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 30 ; zoom30 ; 203 
 610 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; XF- ; 21 ; Vinchi ; 261 
 611 ; Копейка ; 1601 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF ; 33 ; Бигль ; 207 
 612 ; Копейка ; 1602 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF+ ; 47 ; Муаззам ; 274 
 613 ; Копейка ; 1605-1606 ; Дмитрий Иванович (Лжедмитрий I). Новгородский денежный двор ; Ag ; VF-XF ; 68 ; Муаззам ; 2346 
 614 ; Копейка ; 1605-1606 ; Дмитрий Иванович (Лжедмитрий I). Новгородский денежный двор ; Ag ; F-VF ; 42 ; Бигль ; 384 
 615 ; Копейка ; 1606-1610 ; Василий Иванович Шуйский. Московский денежный двор ; Ag ; VF ; 19 ; Бигль ; 181 
 616 ; Копейка ; 1606-1610 ; Василий Иванович Шуйский. Московский денежный двор ; Ag ; VF ; 30 ; Бигль ; 258 
 617 ; Копейка ; 1610-1612 ; Владислав Жигимонтович. Московский денежный двор ; Ag ; VF ; 37 ; KdL ; 727 
 618 ; Копейка. Деформация. М-0,55гр ; 1612-1613 ; Второе земское ополчение. Ярославский денежный двор ; Ag ; F-VF ; 60 ; Victor_161_ ; 502 
 619 ; Копейка. М-0,43гр ; 1612-1613 ; Временный московский денежный двор ; Ag ; VF- ; 77 ; АКД ; 449 
 620 ; Копейка. М-0,54гр ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; F-VF ; 27 ; Бигль ; 170 
 621 ; Копейка. М-0,50гр ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; F-VF ; 45 ; zczc4 ; 258 
 622 ; Копейка ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; VF+ ; 44 ; zczc4 ; 294 
 623 ; Копейка. Деформация ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; F- ; 7 ; Бигль ; 53 
 624 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 16 ; A2KOT ; 61 
 625 ; Копейка. Деформация ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 17 ; Usinsk ; 89 
 626 ; Копейка. Деформация ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F ; 3 ; Meshok ; 6 
 627 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 7 ; Бигль ; 26 
 628 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 7 ; Бигль ; 34 
 629 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 16 ; marconi605 ; 84 
 630 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 24 ; Бигль ; 112 
 631 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 30 ; Victor_161_ ; 108 
 632 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 26 ; Бигль ; 78 
 633 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 25 ; slemnum ; 91 
 634 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 22 ; NUMIZMAT50 ; 104 
 635 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 22 ; f3ar ; 77 
 636 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 22 ; A2KOT ; 104 
 637 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 20 ; marconi605 ; 87 
 638 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 18 ; Бигль ; 77 
 639 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 39 ; serafim999 ; 114 
 640 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 15 ; Бигль ; 74 
 641 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 30 ; slemnum ; 123 
 642 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 18 ; Meshok ; 77 
 643 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 10 ; Slava O ; 105 
 644 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF+ ; 13 ; moneta1924 ; 77 
 645 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 31 ; cotangens ; 203 
 646 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 13 ; ВалеН ; 87 
 647 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 24 ; slemnum ; 77 
 648 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 16 ; Slava O ; 106 
 649 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 11 ; slemnum ; 104 
 650 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 25 ; moneta1924 ; 89 
 651 ; Копейка. Деформация ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 17 ; Бигль ; 55 
 552 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; F ; 37 ; Муаззам ; 1530 
 553 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; F ; 37 ; ЛАВ-13 ; 2164 
 554 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; F ; 9 ; ZAlex ; 2067 
 555 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; F ; 29 ; Муаззам ; 1530 
 556 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; F ; 26 ; ЛАВ-13 ; 2063 
 557 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; F ; 29 ; arsenich-s ; 1121 
 558 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; F ; 40 ; ЛАВ-13 ; 2091 
 559 ; Денга. Обломана ; 1447-1478 ; Великий Новгород ; Ag ; F ; 9 ; ZAlex ; 3605 
 560 ; Денга ; 15в ; Великий Новгород ; Ag ; F ; 23 ; arsenich-s ; 1121 
 561 ; Денга. Иван Борисович ; 15в ; Суздальско-Нижегородское княжество ; Ag ; F-VF ; 111 ; ЛАВ-13 ; 5238 
 562 ; Денга. Даниил Борисович ; 15в ; Суздальско-Нижегородское княжество ; Ag ; F- ; 55 ; A2KOT ; 463 
 563 ; Денга. Даниил Борисович ; 15в ; Суздальско-Нижегородское княжество ; Ag ; F-VF ; 30 ; Муаззам ; 727 
 564 ; Денга. Михаил Борисович. Утеряна часть монеты ; 1461-1485 ; Великое княжество Тверское ; Ag ; F ; 72 ; zczc4 ; 1693 
 565 ; Денга. Коломенский надчекан ; 1389-1425 ; Василий I Дмитриевич ; Ag ; F-VF ; 27 ; PamVan ; 4137 
 566 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F-VF ; 51 ; Бигль ; 572 
 567 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; VF ; 95 ; Dmtriyy ; 5000 
 568 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; VF ; 39 ; Dmtriyy ; 800 
 569 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; VF+ ; 52 ; PamVan ; 1665 
 570 ; Денга "Дозор" ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; VF ; 51 ; PamVan ; 2577 
 571 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F+ ; 35 ; Бигль ; 505 
 572 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; VF- ; 49 ; Victor_161_ ; 488 
 573 ; Денга ; 1505-1533 ; Василий III Иванович. Новгород ; Ag ; F ; 21 ; ПАБ ; 319 
 574 ; Копейка. Подделка. М-0,56гр ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 75 ; ZAlex ; 3447 
 575 ; Денга. М-0,20гр ; 1533-1535 ; Иван IV Васильевич. Москва ; Ag ; VF ; 47 ; pavspb ; 2039 
 576 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 9 ; Vox ; 125 
 577 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 12 ; Meshok ; 123 
 578 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF ; 11 ; Dzmitry ; 309 
 579 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 7 ; Ticco12345 ; 131 
 580 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 9 ; marconi605 ; 111 
 581 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF ; 16 ; cucaracha ; 139 
 582 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 29 ; pavspb ; 160 
 583 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 29 ; ксандр ; 180 
 584 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 17 ; Бигль ; 115 
 585 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF ; 25 ; Бигль ; 123 
 586 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 42 ; raise ; 159 
 587 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF-XF ; 23 ; hoza ; 152 
 588 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 23 ; Slava O ; 136 
 589 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF-XF ; 34 ; Fortyna 12 ; 294 
 590 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 38 ; slemnum ; 186 
 591 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 42 ; Interceptor ; 274 
 592 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 27 ; vit2503 ; 340 
 593 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 25 ; Бигль ; 75 
 594 ; Копейка "мечевая" ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF- ; 25 ; Бигль ; 102 
 595 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 19 ; marconi605 ; 107 
 596 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 17 ; slemnum ; 125 
 597 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF- ; 11 ; Бигль ; 77 
 598 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF ; 11 ; Бигль ; 105 
 599 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 19 ; cucaracha ; 113 
 600 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF+ ; 11 ; Бигль ; 61 
 601 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF+ ; 31 ; Бигль ; 199 
 502 ; Лот монет России: 1/2,1,3 коп (4шт) ; 1905,1912 ;  ; Cu ; VG/VF ; 29 ; zemlyk2014 ; 213 
 503 ; Лот монет России: 1/2,1,2,3 коп (4шт) ; 1896-1912 ;  ; Cu ; VG/F ; 16 ; zemlyk2014 ; 202 
 504 ; Лот монет России: 1/2,1 коп (10шт) ; 1895-1914 ;  ; Cu ; VG/F ; 29 ; Barin13 ; 637 
 505 ; Лот монет России: 10,3,2,1 коп, денга, 5,1 пенни (8шт) ; 1770-1913 ;  ; Cu ; VG/F- ; 58 ; все реально! ; 925 
 506 ; Лот монет России: 5 копеек (6 шт.) ; 1868-1880 ;  ; Cu ; G/VG ; 35 ; Мерен ; 316 
 507 ; Лот монет России: 3,2,1 коп, денга, 1 пенни (8шт) ; 1753-1913 ;  ; Cu ; VG/F ; 33 ; все реально! ; 376 
 508 ; Лот монет России: 3 копейки (10 шт.) ; 1898-1915 ;  ; Cu ; VG ; 44 ; Андрей/Пермь ; 364 
 509 ; Лот монет России: 3,2,1 коп, денга (8шт) ; 1744-1913 ;  ; Cu ; VG/F- ; 17 ; 8888888АЛЕКС888888 ; 179 
 510 ; Лот монет России: 3 копейки (10 шт.) ; 1873-1908 ;  ; Cu ; VG/F- ; 67 ; first ; 725 
 511 ; Лот монет России: 3,2,1 коп (8шт) ; 1818-1910 ;  ; Cu ; VG/F ; 28 ; zemlyk2014 ; 402 
 512 ; Лот монет России: 3,2,1 коп, денга, 5 пенни (8шт) ; 1754-1913 ;  ; Cu ; VG/F- ; 15 ; zemlyk2014 ; 322 
 513 ; Лот монет России: 1/2,1,2 коп (4шт) ; 19-20вв ;  ; Cu ; VG ; 15 ; aziya11 ; 46 
 514 ; Лот монет России: денга,2,5 коп (3шт) ; 1741-1799 ;  ; Cu ; G ; 15 ; каррр ; 106 
 515 ; Лот монет России: 1 копейка (3 шт.) ; 1825-1829 ;  ; Cu ; VG ; 33 ; aziya11 ; 169 
 516 ; Лот монет России: 2 копейки (3 шт.) ; 1765-1766 ;  ; Cu ; VG ; 19 ; first ; 238 
 517 ; Лот монет России: 2 копейки (4 шт.) ; 1763-1791 ;  ; Cu ; VG ; 38 ; first ; 487 
 518 ; Лот монет России: 2 копейки (3 шт.) ; 1757 ;  ; Cu ; F-/F ; 21 ; zemlyk2014 ; 227 
 519 ; Лот монет России: 3,2,1 коп,денга, 5,1 пенни (8шт) ; 1739-1912 ;  ; Cu ; VG/F- ; 26 ; Rjn ; 421 
 520 ; Лот монет России: 3 копейки (6 шт.) ; 1870-1915 ;  ; Cu ; G/F- ; 23 ; Meshok ; 167 
 521 ; Лот монет России: Полушка (3 шт.) ; 18 в. ;  ; Cu ; VG ; 5 ; итак дорого ты ещё ; 58 
 522 ; Лот монет России: Денга (9 шт.) ; 1731-1751 ;  ; Cu ; VG/F- ; 21 ; zemlyk2014 ; 408 
 523 ; Лот монет России: 1 копейка (10 шт.) ; 1899-1908 ;  ; Cu ; VG/F ; 52 ; FIHCHAR ; 658 
 524 ; Лот монет России: Денга (8 шт.) ; 1731-1751 ;  ; Cu ; VG/F- ; 24 ; zemlyk2014 ; 402 
 525 ; Лот монет России: 2 копейки (2 шт.) ; 1788 ;  ; Cu ; VG ; 14 ; first ; 340 
 526 ; Лот монет России: 2 копейки (2 шт.) ; 1758,1761 ;  ; Cu ; VG ; 11 ; zemlyk2014 ; 145 
 527 ; Лот монет России: Денга (2 шт.) ; 1759-1760 ;  ; Cu ; VG ; 7 ; 8888888АЛЕКС888888 ; 46 
 528 ; Лот монет России: 1 коп (3шт) ; 1899-1912 ;  ; Cu ; VG ; 11 ; Андрей/Пермь ; 45 
 529 ; Лот монет России: 2 копейки (10 шт.) ; 1869-1914 ;  ; Cu ; VG/F ; 54 ; shknikolay ; 794 
 530 ; Лот монет России: 5 копеек (10 шт.) ; 1869-1881 ;  ; Cu ; VG/F ; 69 ; Barin13 ; 2052 
 531 ; Лот монет России: 1 копейка (7 шт.) ; 1835-1903 ;  ; Cu ; VG ; 12 ; 8888888АЛЕКС888888 ; 159 
 532 ; Лот монет России: 3 копейки (8 шт.) ; 1880-1916 ;  ; Cu ; VG/F ; 8 ; 8888888АЛЕКС888888 ; 118 
 533 ; Лот монет России: 1 копейка (5 шт.) ; 179?-1903 ;  ; Cu ; G/VG ; 20 ; ga2012 ; 342 
 534 ; Лот монет России: 1 копейка (3 шт.) ; 1758-1761 ;  ; Cu ; VG ; 9 ; zemlyk2014 ; 155 
 535 ; Лот монет России: 2 копейки (11 шт.) ; 1854-1914 ;  ; Cu ; VG/F ; 12 ; Андрей/Пермь ; 236 
 536 ; Лот монет России: 3,2,1/2 копейки, денга (5 шт.) ; 1753-1851 ;  ; Cu ; VG ; 29 ; Barin13 ; 487 
 537 ; Лот монет России: 5 копеек (3 шт.) ; 1875-1880 ;  ; Cu ; VG ; 11 ; zemlyk2014 ; 129 
 538 ; Лот монет России: 3,2,1 коп (8шт) ; 1745-1913 ;  ; Cu ;  ; 18 ; все реально! ; 244 
 539 ; Лот монет России и Финляндии: 3,2,1,1/2 копейки, 5 пенни (6 шт.) ; 1903-1915 ;  ; Cu ; G/VG ; 8 ; 8888888АЛЕКС888888 ; 128 
 540 ; Лот монет России: 3,2,1,1/2 коп, 5 пенни (8шт) ; 1811-1917 ;  ; Cu ; VG/F- ; 23 ; все реально! ; 269 
 541 ; Лот монет России: денга, полушка (3шт) ; 1735,1737,1768 ;  ; Cu ; VG ; 24 ; Eymund ; 101 
 542 ; Лот монет России: 1 пенни (6шт) ; 1900-1916 ;  ; Cu ; VF/XF ; 29 ; MikeWinger ; 434 
 543 ; Лот монет России: 1 копейка (3 шт.) ; 1870-1872 ;  ; Cu ; VG ; 35 ; Dima72 ; 387 
 544 ; Лот монет России: 1/2 копейки (7 шт.) ; 1898-1914 ;  ; Cu ; F-/VF+ ; 48 ; Barin13 ; 633 
 545 ; Лот монет России: 2 копейки (2 шт.) ; 1762 ;  ; Cu ; VG ; 23 ; first ; 434 
 546 ; Перечекан дирхема. Иван Федорович ; 1427-1456 ; Великое Княжество Рязанское ; Ag ; F ; 41 ; BratPirat ; 1326 
 547 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; VF-XF ; 70 ; dvm ; 8976 
 548 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; VF+ ; 57 ; свит ; 2576 
 549 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; F ; 26 ; свит ; 1632 
 550 ; Денга. Обломана ; 1447-1478 ; Великий Новгород ; Ag ; F ; 19 ; arsenich-s ; 1111 
 551 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; F ; 21 ; Муаззам ; 1530 
 452 ; 10 пенни ; 1908 ; Финляндия ; Cu ; VF ; 31 ; kalita ; 257 
 453 ; 10 пенни ; 1910 ; Финляндия ; Cu ; VF+ ; 27 ; Panzerbus ; 278 
 454 ; 10 пенни ; 1913 ; Финляндия ; Cu ; VF-XF ; 63 ; Valera72 ; 1224 
 455 ; 10 пенни ; 1915 ; Финляндия ; Cu ; VF ; 7 ; bliznetz ; 204 
 456 ; 5 пенни. В альбоме ; 1866 ; Финляндия ; Cu ; F+ ; 25 ; Arghh20 ; 2029 
 457 ; 5 пенни ; 1875 ; Финляндия ; Cu ; VF- ; 18 ; Dahan ; 155 
 458 ; 5 пенни ; 1888 ; Финляндия ; Cu ; VF- ; 32 ; ice9 ; 193 
 459 ; 5 пенни ; 1899 ; Финляндия ; Cu ; VF+ ; 28 ; Fortyna 12 ; 816 
 460 ; 5 пенни ; 1906 ; Финляндия ; Cu ; VF- ; 13 ; cucaracha ; 102 
 461 ; 5 пенни ; 1906 ; Финляндия ; Cu ; XF ; 38 ; rilibonda ; 568 
 462 ; 5 пенни ; 1907 ; Финляндия ; Cu ; VF ; 8 ; Meshok ; 69 
 463 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF- ; 12 ; Блюхер ; 77 
 464 ; 5 пенни ; 1911 ; Финляндия ; Cu ; VF-XF ; 9 ; revarg ; 230 
 465 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF+ ; 15 ; ксандр ; 126 
 466 ; 5 пенни ; 1915 ; Финляндия ; Cu ; VF+ ; 16 ; cucaracha ; 113 
 467 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 9 ; cucaracha ; 98 
 468 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 19 ; ксандр ; 102 
 469 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; XF+ ; 13 ; Benony ; 204 
 470 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; VF+ ; 34 ; 1gold ; 153 
 471 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 11 ; SwaggaRakka ; 100 
 472 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 37 ; Benony ; 249 
 473 ; 1 пенни ; 1869 ; Финляндия ; Cu ; VF-XF ; 83 ; rodlb ; 2883 
 474 ; 1 пенни ; 1876 ; Финляндия ; Cu ; XF- ; 31 ; волька76 ; 1699 
 475 ; 1 пенни ; 1883 ; Финляндия ; Cu ; VF- ; 54 ; Andrei2007 ; 322 
 476 ; 1 пенни ; 1888 ; Финляндия ; Cu ; XF ; 59 ; vv2805 ; 508 
 477 ; 1 пенни ; 1898 ; Финляндия ; Cu ; VF+ ; 21 ; kalita ; 216 
 478 ; 1 пенни ; 1900 ; Финляндия ; Cu ; XF- ; 8 ; first ; 101 
 479 ; 1 пенни ; 1900 ; Финляндия ; Cu ; XF ; 19 ; Benony ; 114 
 480 ; 1 пенни ; 1909 ; Финляндия ; Cu ; AU ; 27 ; Benony ; 257 
 481 ; 1 пенни ; 1911 ; Финляндия ; Cu ; XF+ ; 16 ; kalita ; 102 
 482 ; 1 пенни ; 1911 ; Финляндия ; Cu ; XF+ ; 38 ; kalita ; 128 
 483 ; 1 пенни ; 1912 ; Финляндия ; Cu ; AU ; 8 ; kalita ; 131 
 484 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF+ ; 21 ; kalita ; 113 
 485 ; 1 пенни ; 1913 ; Финляндия ; Cu ; VF ; 23 ; Блюхер ; 57 
 486 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF ; 11 ; kostya12.04.1994 ; 100 
 487 ; 1 пенни ; 1914 ; Финляндия ; Cu ; VF+ ; 9 ; petriuspo ; 56 
 488 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF/AU ; 22 ; kalita ; 124 
 489 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF ; 11 ; kalita ; 102 
 490 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 14 ; 1879 ; 172 
 491 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF ; 16 ; petriuspo ; 67 
 492 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 43 ; Benony ; 252 
 493 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF ; 11 ; kalita ; 174 
 494 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 26 ; Флеги ; 332 
 495 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 48 ; 1879 ; 342 
 496 ; Лот монет России: Деньга (2 шт.) ; 1797-1798 ;  ; Cu ; VG ; 33 ; Victor_161_ ; 210 
 497 ; Лот монет России: 2,1 копейка (3 шт.) ; 1821-1828 ;  ; Cu ; VG ; 61 ; Dima72 ; 411 
 498 ; Лот монет России: 1 коп (2шт) ; 1911,1912 ;  ; Cu ; VF- ; 10 ; arsenich-s ; 87 
 499 ; Лот монет России: 5,1 копейка, денга (4 шт.) ; 1748-1914 ;  ; Cu ; VG/F ; 25 ; zemlyk2014 ; 100 
 500 ; Лот монет России: 1 копейка, денга, полушка (3 шт.) ; 1768-1779 ;  ; Cu ; G/VG ; 45 ; ЖИГУЛЬ ; 674 
 501 ; Лот монет России: 1/2,1,3 коп (4шт) ; 1899,1912 ;  ; Cu ; VG/F+ ; 8 ; zemlyk2014 ; 181 
 402 ; Денга ; 1778 ; КМ "Сибирь" ; Cu ; F ; 33 ; Колян ; 649 
 403 ; Денга ; 1783 ; КМ ; Cu ; F- ; 35 ; Колян ; 442 
 404 ; Денга ; 1784 ; КМ ; Cu ; F ; 70 ; Колян ; 1008 
 405 ; Денга ; 1793 ; КМ ; Cu ; F+ ; 58 ; m-antique ; 918 
 406 ; Денга ; 1793 ; ЕМ ; Cu ; F ; 41 ; 312 ; 624 
 407 ; Денга ; 1794 ; КМ ; Cu ; F ; 54 ; Сибирь-38 ; 602 
 408 ; Денга ; 1795 ; ЕМ ; Cu ; F ; 35 ; Сибирь-38 ; 578 
 409 ; Деньга ; 1797 ; АМ ; Cu ; F ; 40 ; Mikola_1 ; 779 
 410 ; Деньга (Ильин-3р.) ; 1797 ; КМ ; Cu ; F ; 40 ; domestos ; 784 
 411 ; Деньга (Ильин-3р.) ; 1797 ; КМ ; Cu ; VG ; 28 ; Колян ; 442 
 412 ; Деньга (Петров-1р. Ильин-3р.) ; 1798 ; КМ ; Cu ; VG ; 30 ; Dimitr1 ; 498 
