 5966 ; КПД США ; 1938 ;  ;  ;  ; 17 ; Либра ; 106 
 928 ; Медаль 286 лет Санкт-Петербургскому монетному двору D-41мм ;  ;  ; Cu-Ni ; Proof ; 47 ; tpp ; 1147 
 929 ; Медаль 273 года Санкт-Петербургскому монетному двору D-41мм ;  ;  ; Cu-Ni ; Proof ; 57 ; ssbb333 ; 1124 
 930 ; Медаль 283 года Санкт-Петербургскому монетному двору D-49мм ;  ;  ; Cu-Ni ; Proof ; 63 ; tpp ; 1147 
 931 ; Медаль 282 года Санкт-Петербургскому монетному двору D-39мм ;  ;  ; Cu-Ni ; Proof ; 54 ; ___AleX___ ; 1734 
 932 ; Медаль 270 лет Санкт-Петербургскому монетному двору D-42мм ;  ;  ; Cu-Ni ; Proof ; 73 ; Asandr ; 1717 
 933 ; Медаль 290 лет Санкт-Петербургскому монетному двору D-41мм ;  ;  ; Cu-Ni ; Proof ; 81 ; tpp ; 1123 
 934 ; Жетон. Московский Монетный Двор. ;  ;  ; Би/м ; Proof-Like ; 13 ; РО ; 412 
 935 ; Медаль И.В. Сталин. D-124мм. Отверстия 3 и 9 часов ;  ;  ; Ж/м ; VF-XF ; 72 ; рыболов ; 3171 
 936 ; Настольная медаль - ключ. Петропавловская крепость ;  ;  ; Б/м ; XF ; 3 ; жених ; 60 
 937 ; Медаль 500 лет открытия Америки и 260 летие открытия Аляски русскими. D-60мм ;  ;  ; Ж/м ; AU ; 37 ; heavy_fly ; 516 
 938 ; Серебряный слиток М-50г Якутия Мамонт ;  ;  ; Ag ; Proof ; 60 ; gurt72 ; 3467 
 939 ; Серебряный слиток М-50г Якутск-375 Дворец спорта ; 2007 ;  ; Ag ; Proof ; 48 ; квв76 ; 2043 
 940 ; Серебряный слиток М-50г Якутск-375 Ледовый дворец ; 2007 ;  ; Ag ; Proof ; 45 ; мартин ; 1814 
 941 ; Жетон. Битва под Москвой. 70 лет со дня Великой Победы. D-33мм ; 2015 ;  ; Ag, печать ; Proof ; 28 ; Mikе! ; 769 
 942 ; Жетон. Битва за Берлин. 70 лет со дня Великой Победы. D-33мм ; 2015 ;  ; Ag, печать ; Proof ; 17 ; Mikе! ; 777 
 943 ; Жетон.Взятие Кенигсберга. 70 лет со дня Великой Победы. D-33мм ; 2015 ;  ; Ag, печать ; Proof ; 15 ; Mikе! ; 769 
 944 ; Жетон Сергий Радонежский ;  ;  ; Ag ; Proof ; 20 ; gurt72 ; 983 
 945 ; Жетон Императрица Елизавета Петровна ; СПМД ;  ; Ag925 ; Proof ; 26 ; Holder31 ; 762 
 946 ; Жетон Император Петр I ; СПМД ;  ; Ag925 ; Proof ; 25 ; Ангелок ; 906 
 947 ; Жетон Император Петр III ; СПМД ;  ; Ag925 ; Proof ; 37 ; Marks ; 767 
 948 ; Жетон Царь Иван IV Васильевич ; СПМД ;  ; Ag925 ; Proof ; 33 ; Holder31 ; 767 
 949 ; Жетон Царь Борис Годунов ; СПМД ;  ; Ag925 ; Proof ; 24 ; мартин ; 761 
 950 ; Жетон Императрица Екатерина II ; СПМД ;  ; Ag925 ; Proof ; 28 ; Marks ; 777 
 951 ; Жетон Император Александр III ; СПМД ;  ; Ag925 ; Proof ; 29 ; Marks ; 767 
 952 ; Жетон Император Николай II ; СПМД ;  ; Ag925 ; Proof ; 17 ; Holder31 ; 777 
 953 ; Жетон Император Павел I ; СПМД ;  ; Ag925 ; Proof ; 26 ; мартин ; 761 
 954 ; Жетон Император Николай I ; СПМД ;  ; Ag925 ; Proof ; 27 ; Holder31 ; 778 
 955 ; Жетон Императрица Екатерина I ; СПМД ;  ; Ag925 ; Proof ; 25 ; мартин ; 751 
 956 ; Жетон Императорская коллекция Фаберже Яйцо Пеликан ;  ;  ; Ag ; AU ; 12 ; tabawa ; 793 
 957 ; Жетон Императорская коллекция Фаберже Яйцо Ландыши ;  ;  ; Ag ; AU ; 13 ; tabawa ; 793 
 958 ; Жетон Рождество Христово D-32мм ;  ;  ; Ag ; AU ; 16 ; Mikе! ; 579 
 959 ; Жетон "Семейного счастья" D-14мм ;  ;  ; Ag ; AU ; 31 ; *maximus* ; 179 
 960 ; Жетон "Удачи и процветания" D-14мм ;  ;  ; Ag ; AU ; 21 ; *maximus* ; 203 
 855 ; Данг. Золотая Орда. Джидибек Базар. Хан Музаммад Борик ;  ;  ; Ag ; F ; 73 ; Изид ; 2558 
 856 ; Данг. Золотая Орда. Хелберди Базар. Хан Мухаммад Борак ;  ;  ; Ag ; F ; 57 ; БРАТ. ; 1711 
 857 ; Данг. Золотая Орда. Крым. Хан Тимур Кутлуг ; 796г.х. ;  ; Ag ; F+ ; 24 ; БРАТ. ; 410 
 858 ; Данг. Золотая Орда. Сарай ал Махруса. Хан Токта ; 710 г.х. ;  ; Ag ; F ; 14 ; Maрина ; 161 
 859 ; Данг. Золотая Орда. Сарай ал Махруса. Хан Токта ; 710 г.х. ;  ; Ag ; F ; 17 ; Maрина ; 258 
 860 ; Данг. Золотая Орда. Сад. Хан Хызр ; 761 г.х. ;  ; Ag ; VF ; 54 ; Ю42 ; 618 
 861 ; Данг. Золотая Орда. Гюлистан. Хан Хызр ; 76? г.х. ;  ; Ag ; F+ ; 34 ; aziya11 ; 332 
 862 ; Данг. Золотая Орда. Гюлистан. Хан Хызр ; 762 г.х. ;  ; Ag ; F+ ; 44 ; oleko ; 486 
 863 ; Данг. Золотая Орда. Азак. Хан Абдаллах ; 764 г.х. ;  ; Ag ; F-VF ; 36 ; Гордиан ; 530 
 864 ; Данг. Золотая Орда. Орда (зеркально). Хан Абдаллах ;  ;  ; Ag ; F+ ; 31 ; БРАТ. ; 585 
 865 ; Данг. Золотая Орда. Орда-Базар с двумя тамгами. Хан Улу Мухаммад ; 15в ;  ; Ag ; F ; 44 ; himak ; 2000 
 866 ; Данг. Золотая Орда. Иль Уй Муаззам. Хан Давлет Берди ; 15в ;  ; Ag ; F- ; 19 ; viridis ; 809 
 867 ; Данг. Золотая Орда. Орда с Калимой. Хан Джелал эд Дин ; 15в ;  ; Ag ; F ; 33 ; himak ; 2000 
 868 ; Данг. Золотая Орда. Сарай. Хан Кибак ; 15в ;  ; Ag ; F ; 44 ; viridis ; 1205 
 869 ; Данг. Золотая Орда. Орду ал Джадид (зеркально). Хан Шадибек ; 15в ;  ; Ag ; F ; 30 ; БРАТ. ; 339 
 870 ; Данг. Золотая Орда.Сарай. Хан Дервиш ;  ;  ; Ag ; F ; 16 ; БРАТ. ; 777 
 871 ; Данг. Золотая Орда. Орду. Хан Дервиш ;  ;  ; Ag ; F ; 12 ; БРАТ. ; 816 
 872 ; Данг. Золотая Орда. Орда-Муаззам. Хан Чекре ;  ;  ; Ag ; F ; 32 ; aziya11 ; 405 
 873 ; Монета Золотая Орда. Джанибек. Сарай Ал-Джедид ; 743 г.х. ;  ; Ag ; VF- ; 26 ; aziya11 ; 269 
 874 ; Монета Золотая Орда. Джанибек. Сарай Ал-Джедид ; 745 г.х. ;  ; Ag ; VF- ; 14 ; vlasik ; 231 
 875 ; Монета Золотая Орда. Джанибек. Гюлистан ; 152 г.х. ;  ; Ag ; F+ ; 15 ; aziya11 ; 230 
 876 ; Монета Золотая Орда. Джанибек. Гюлистан ; 753 г.х. ;  ; Ag ; VF- ; 16 ; aziya11 ; 238 
 877 ; Монета Золотая Орда. Джанибек. Сарай Ал-Джедид ; 746 г.х. ;  ; Ag ; F-VF ; 19 ; vlasik ; 214 
 878 ; Монета Золотая Орда. Джанибек. Сарай Ал-Джедид ; 749 г.х. ;  ; Ag ; VF- ; 14 ; vlasik ; 240 
 879 ; Мордовка M-1г. ;  ;  ;  ; VG ; 25 ; oleko ; 275 
 880 ; Солид. Польша ; 1664 ;  ; Cu ; F- ; 23 ; Снежный Барс ; 53 
 881 ; Солид. Польша ; 166? ;  ; Cu ; VG ; 9 ; aziya11 ; 51 
 882 ; Солид. Польша ; 1661 ;  ; Cu ; VG ; 11 ; 1879 ; 53 
 883 ; Солид. Польша ; 1666 ;  ; Cu ; VG ; 8 ; aziya11 ; 51 
 884 ; Солид. Польша ; 1664 ;  ; Cu ; F- ; 6 ; aziya11 ; 51 
 885 ; Солид. Польша ; 166? ;  ; Cu ; VG ; 6 ; aziya11 ; 51 
 886 ; Солид. Польша ; 1664 ;  ; Cu ; VG ; 7 ; aziya11 ; 51 
 887 ; Лот монет Золотой Орды (8шт): данг ;  ;  ; Ag ; F-/F+ ; 30 ; aziya11 ; 1132 
 888 ; Лот монет 1/24 талера Польша Сигизмунд III, денара (квартинг) Венгрия ; 15в,1624 ;  ; Ag ; VG/F ; 22 ; aziya11 ; 212 
 889 ; Лот Пражских грошей 3шт ;  ;  ; Ag ; G/VG ; 43 ; murka1973 ; 408 
 890 ; Лот монет Востока (3шт) ;  ;  ; Cu ; VG ; 28 ; Токen1973 ; 816 
 891 ; Лот античных монет: 2 шт. ;  ;  ; Cu ; VG ; 7 ; Краснодар ; 22 
 892 ; Лот монет Пантикапей (6шт): обол ; 275-245 ;  ; Cu ; G/VG ; 15 ; Краснодар ; 105 
 893 ; Лот монет Византия, Рим (2шт) ;  ;  ; Cu ; G ; 12 ; collector64 ; 124 
 894 ; Лот монет Ольвии (47шт) ;  ;  ; Сu ; G ; 32 ; КСИФОС ; 2603 
 901 ; Жетон «В память коронации Николая II 14 мая 1896г. » D-28мм ;  ;  ; Ag ; XF+ ; 68 ; Vova1950 ; 9100 
 902 ; Медаль «В память русско-турецкой войны 1877—1878». D-26мм ;  ;  ; Br ; VF ; 44 ; lesnik1 ; 1744 
 903 ; Жетон На коронацию Николая II. D-25мм ; 1896 ;  ; Ag ; XF ; 65 ; lesnik1 ; 4794 
 904 ; Жетон Совершеннолетие наследника престола Николая Александровича. D-28мм. Отломано ухо ;  ;  ; Br ; F-VF ; 28 ; рыболов ; 329 
 905 ; Наградная медаль "В память Отечественной войны 1812г.". D-24мм ;  ;  ; Br ; F ; 19 ; Людмила 23 ; 1572 
 906 ; Медаль "За благонравие и успехи в науках" для учениц женских гимназий. D-42мм. Гравер А.Гилихес ;  ;  ; Ag ; XF+ ; 37 ; Mikе! ; 18374 
 907 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 908 ; Медаль В память открытия памятника Екатерины II D-35мм ;  ;  ; Br ; VF ; 33 ; Мурзик ; 3069 
 909 ; Знак в память столетия Императорской Медицинской Академии ;  ;  ; Ag,позол,эмаль ; XF- ; 108 ; лена ; 35826 
 910 ; Медаль 700 лет христианству в Финляндии D-56мм ;  ;  ; Br ; VF+ ; 50 ; svin ; 4451 
 805 ; Монета. Галлия. М-2,75гр ; 1 в до н.э. ;  ; Br ; VG ; 33 ; batuke ; 1091 
 806 ; Тетрахалк. Пантикапей. М-5,17гр ; 1 в до н.э. ;  ; Br ; G ; 7 ; КСИФОС ; 218 
 807 ; Сестерий. Боспорское ц-во, Реметалк. М-6,72гр ; 131-154 ;  ; Br ; G ; 19 ; КСИФОС ; 692 
 808 ; Монета. Галлия, племя Левки. М-3,76гр ; 1 в до н.э. ;  ; Br ; VG ; 32 ; Dahan ; 773 
 809 ; Тетрассарий. Херсонес, Александр Север. М-5,45гр ; 222-235 ;  ; Сu ; VG ; 16 ; КСИФОС ; 765 
 810 ; Монета. Цейлон. М-4,28гр ; 13в ;  ; Br ; F ; 49 ; КСИФОС ; 477 
 811 ; Тетрассарий. Ерсонес, имп. Элагабал. М-5,24гр ; 218-222 ;  ; Сu ; G ; 33 ; КСИФОС ; 1508 
 812 ; Ассарийю Херсонес, имп. Каракалла. М-2,88гр ; 198-217 ;  ; Сu ; F- ; 16 ; КСИФОС ; 1020 
 813 ; Халк. Ольвия, имп. Александр Север. М-2,23гр ; 222-235 ;  ; Cu ; VG ; 38 ; Dahan ; 1398 
 814 ; Борисфен. Ольвия. М-4,75гр ; 325-300 гг до н.э. ;  ; Cu ; VG ; 31 ; КСИФОС ; 259 
 815 ; Ассарий. Кесария. М-4,97гр ; 1 в до н.э. ;  ; Cu ; VG ; 23 ; КСИФОС ; 692 
 816 ; Сестерций. Ольвия. М-4,57гр ; 1 в ;  ; Cu ; VG ; 12 ; alex241 ; 255 
 817 ; Трессис. Херсонес. М-3,30гр ; 180-192 ;  ; Cu ; G ; 20 ; КСИФОС ; 341 
 818 ; Дихалк. Фанагория. М-4,56гр ; 125-100 гг до н.э. ;  ; Cu ; F- ; 19 ; Токen1973 ; 1250 
 819 ; Дихалк. Ольвия. М-3,28гр ; 175150 гг до н.э. ;  ; Cu ; VG ; 29 ; Токen1973 ; 1530 
 820 ; Фоллис. Рим, имп.Лициний. М-3,78гр ;  ;  ; Cu ; F+ ; 15 ; КСИФОС ; 1293 
 821 ; Тетрахалк. Пантикапей. М-5,94гр ; 325-300 гг до н.э. ;  ; Cu ; F+ ; 20 ; КСИФОС ; 1847 
 822 ; Тетрахалк. Фанагория. М-10,61гр ; 125-100 гг до н.э. ;  ; Cu ; VG ; 27 ; КСИФОС ; 1587 
 823 ; Обол. Херсонес. М-4,10гр ; 225-200 гг до н.э. ;  ; Cu ; F- ; 29 ; КСИФОС ; 1255 
 824 ; Лепта. Пантикапей. М-4,64гр ; 300-275 гг до н.э. ;  ; Cu ; F ; 25 ; abl64 ; 663 
 825 ; Лепта. Пантикапей. М-4,56гр ; 300-275 гг до н.э. ;  ; Cu ; VG ; 11 ; alex241 ; 612 
 826 ; Обол. Пантикапей, Спарток V. М-3,66гр ; 200-175 гг до н.э. ;  ; Cu ; VG ; 21 ; КСИФОС ; 204 
 827 ; Обол. Пантикапей, Спарток V. Деформация. М-3,57гр ; 200-175 гг до н.э. ;  ; Cu ; VG ; 17 ; КСИФОС ; 262 
 828 ; Денарий. Испания, Хайме I. М-0,68гр ; 1213-1276 ;  ; Ag ; VG ; 35 ; Токen1973 ; 1270 
 829 ; Денарий. Испания, Хайме I. М-0,93гр ; 1213-1276 ;  ; Ag ; VG ; 43 ; doc2 ; 1326 
 830 ; Денарий. Испания, Хайме I. М-0,94гр ; 1213-1276 ;  ; Ag ; F- ; 28 ; doc2 ; 903 
 831 ; Монета-стрела. Ольвия. М-4,34гр ; 4 в до н.э. ;  ; Cu ; F+ ; 84 ; сокол ; 2943 
 832 ; Монета-дельфин. Ольвия. М-1,43гр ; 5в до н.э. ;  ; Сu ; F ; 27 ; oleko ; 179 
 833 ; Монета-дельфин. Ольвия. М-1,93гр ; 5в до н.э. ;  ; Сu ; F ; 24 ; oleko ; 191 
 834 ; Монета-дельфин. Ольвия. М-1,36гр ; 5в до н.э. ;  ; Сu ; F ; 14 ; oleko ; 120 
 835 ; Монета-нож. Китай, эпоха враждующих царств. Царство Янь. М-16,09гр ; 420-200 гг до н.э. ;  ;  ; VG ; 61 ; sd555 ; 3538 
 836 ; Дирхем. Сасаниды. Хосрос II Парвиз. М-4г ; 591-628 ;  ; Ag ; VF ; 18 ; aziya11 ; 1247 
 837 ; Дирхем. Аббасиды. М-2,8г ; 749-833 ;  ; Ag ; VF- ; 25 ; Гвидон ; 410 
 838 ; 2 динара. Иран (Персия, Музаффариды) Шах Шужа. М-2,89г. D-23мм ; 1358-1384 ;  ; Ag ; VF ; 61 ; Ok203 ; 777 
 839 ; Драхма. Индо-Сасаниды. Гадхая-Пайща ; 9-12 века ;  ; Ag ; VF+ ; 25 ; Токen1973 ; 512 
 840 ; Денарий. Лотарингия. М-0,69гр ; 13в ;  ; Ag ; F+ ; 31 ; marSal8Q ; 637 
 841 ; Денье. Крестоносцы. Афинское герцогство. М-0,9г ; 13-14вв ;  ; Ag ; F+ ; 64 ; zczc4 ; 794 
 842 ; 3 крейцера. Австрия ; 1642 ;  ; Ag ; XF- ; 62 ; Grey883 ; 2081 
 843 ; 1 эре. Швеция, Ревель, Кристина. М-0,93гр ; 1648 ;  ; Ag ; F ; 57 ; Alexdav ; 790 
 844 ; 1 эре. Швеция, Ревель, Кристина. М-1,17гр ; 1650 ;  ; Ag ; F ; 15 ; Маша-растеряша ; 420 
 845 ; Данг. Золотая Орда. Сарай. Хан Узбек ;  ;  ; Ag ; F ; 22 ; aziya11 ; 177 
 846 ; Данг. Золотая Орда. Сарай. Хан Узбек ; 739 г.х. ;  ; Ag ; VF- ; 30 ; Mikola_1 ; 246 
 847 ; Данг. Золотая Орда. Сарай. Хан Узбек ;  ;  ; Ag ; F-VF ; 19 ; Maрина ; 177 
 848 ; Данг. Золотая Орда. Сарай ал Махруса. Хан Узбек ; 722 г.х. ;  ; Ag ; F-VF ; 21 ; Maрина ; 206 
 849 ; Данг. Золотая Орда. Сарай. Хан Узбек ;  ;  ; Ag ; F-VF ; 27 ; Maрина ; 186 
 850 ; Данг. Золотая Орда. Сарай ал Джадид на Сырдарье. Хан Токтамыш ; 782 г.х. ;  ; Ag ; VF- ; 34 ; himak ; 1591 
 851 ; Данг. Золотая Орда.Хан Сад.Токтамыш. ошибка в годе 872 г.х. ;  ;  ; Ag ; F ; 28 ; Maрина ; 201 
 852 ; Данг. Золотая Орда. Сад. Хан Токтамыш ; 782 г.х. ;  ; Ag ; F-VF ; 14 ; mokscha ; 313 
 853 ; Данг. Золотая Орда. Хаджи-ТарханХан Токтамыш ;  ;  ; Ag ; F ; 20 ; mokscha ; 901 
 854 ; Данг. Золотая Орда. Сад-Маджар. Хан Токтамыш ; 782 г.х. ;  ; Ag ; F-VF ; 20 ; himak ; 2000 
 755 ; Денарий. Гордиан III. Римская Империя ; 238-244 ;  ; Ag ; F+ ; 19 ; aziya11 ; 1169 
 756 ; Денарий. Юлия Домна. Римская Империя ; 193-217 ;  ; Ag ; VF-XF ; 43 ; lestes ; 1875 
 757 ; Драхма. Индия. Западные Кшатрапы. М-2,15г ; II-Ivвв ;  ; Ag ; VF ; 47 ; aziya11 ; 573 
 758 ; Антониниан. Рим. Геренний Этруск (в ранге Цезаря). Цезарь держит дубинку и скипетр ; 250 ;  ; Cu, серебрение ; F-VF ; 26 ; stilspb ; 1373 
 759 ; Силиква. Рим, имп. Констанций III. М-1,46гр ;  ;  ; Ag ; VF+ ; 50 ; cunde42 ; 16016 
 760 ; Триобол. Пантикапей. Перисад III. (Голова Аполлона/ колос) ; 160-150 до н.э. ;  ; Ag ; F-VF ; 19 ; майорчик ; 5000 
 761 ; Гемиобол. Пантикапей. (Голова льва в фас/ вдавленный квадрат, две точки) ; 500-47 до н.э. ;  ; Ag ; F ; 34 ; Rodan Lewarx ; 3213 
 762 ; Тетрахалк. Пантикапей. Перисад I ; 345-310 до н.э. ;  ; Cu ; VF ; 33 ; КСИФОС ; 1938 
 763 ; Тетрахалк. Пантикапей. Спарток III. (Голова безбородого Сатира/ голова льва, осётр, ПАN) ; 294-283 до н.э. ;  ; Cu ; VF- ; 31 ; abl64 ; 684 
 764 ; Тетрахалк. Пантикапей. Спарток III. (Голова безбородого Сатира, надчекан "звезда"/ голова льва, надчекан "горит") ; 294-283 до н.э. ;  ; Cu ; F ; 14 ; Asandr ; 221 
 765 ; Обол. Пантикапей. Перисад II ; 275-245 до н.э. ;  ; Cu ; F+ ; 14 ; SirJey ; 153 
 766 ; Обол. Пантикапей. Перисад II ; 275-245 до н.э. ;  ; Cu ; F+ ; 20 ; КСИФОС ; 255 
 767 ; Обол. Пантикапей. Перисад II ; 275-245 до н.э. ;  ; Cu ; VF ; 12 ; Asandr ; 250 
 768 ; Обол. Пантикапей. Перисад II ; 275-245 до н.э. ;  ; Cu ; VF- ; 9 ; Asandr ; 164 
 769 ; Обол. Пантикапей. Перисад lV (Голова Аполлона/ лук в горите, ПАN) ; 150-125 до н.э. ;  ; Cu ; F+ ; 14 ; Asandr ; 255 
 770 ; Обол. Пантикапей. Перисад lV (Голова Аполлона/ лук в горите, ПАN) ; 150-125 до н.э. ;  ; Cu ; F ; 7 ; Asandr ; 161 
 771 ; Тетрахалк. Синопа. Митридат VI Евпатор (Голова Зевса/ орёл на пучке молний, справа звезда) ; 120-100 до н.э. ;  ; Cu ; VF- ; 34 ; abl64 ; 1587 
 772 ; Тетрахалк. Пантикапей. Перисад IV (Голова бородатого Сатира/ рог изобилия, шапки Диоскуров) ; 130-125 до н.э. ;  ; Cu ; VG ; 8 ; alex241 ; 401 
 773 ; Дихалк. Пантикапей. Перисад I (Голова безбородого Сатира/ протома Пегаса, ПАN) ; 345-310 до н.э. ;  ; Cu ; VF ; 38 ; КСИФОС ; 750 
 774 ; Дихалк. Фанагория. (Голова бородатого Сатира/ Лук,стрела, ФА) ; 225-200 до н.э. ;  ; Cu ; F ; 6 ; Asandr ; 350 
 775 ; Дихалк. Пантикапей. Спарток IV (Голова Аполлона/ дельфин влево, ПАN) ; 240-230 до н.э. ;  ; Cu ; F ; 41 ; Токen1973 ; 722 
 776 ; Дихалк. Пантикапей. Митридат IV Евпатор (Треножник/ восьмилучевая звезда, ПАNTIKA) ; 100-75 до н.э. ;  ; Cu ; F+ ; 54 ; КСИФОС ; 1017 
 777 ; Халк. Пантикапей. Перисад I (Голова безбородого Сатира, точечный ободок / лук в горите, ПАNTI) ; 314-310 до н.э. ;  ; Cu ; F+ ; 31 ; Токen1973 ; 612 
 778 ; Лепта. Пантикапей. Спарток III (Голова бородатого Сатира/ голова бычка в 3/4, ПАN) ; 284-275 до н.э. ;  ; Cu ; F+ ; 23 ; КСИФОС ; 650 
 779 ; Тетрахалк. Пантикапей. Левкон II (Голова бородатого Сатира/ лук, стрела, ПАNTI) ; 225-215 до н.э. ;  ; Cu ; F ; 17 ; Asandr ; 459 
 780 ; 8 унций. Кесария (Пантикапей). Динамия ; 10 до н.э. - 13 ;  ; Cu ; VG ; 19 ; КСИФОС ; 1587 
 781 ; 8 унций. Агрипия (Фанагория). Динамия ; 10 до н.э. - 13 ;  ; Cu ; F- ; 33 ; КСИФОС ; 1426 
 782 ; Асс. Боспорское царство. Аспург (Голова императора Гая Калигулы/ голова царя Аспурга, IB) ; 10-37 до н.э. ;  ; Cu ; F- ; 19 ; Токen1973 ; 1020 
 783 ; Асс. Боспорское царство. Котис I (Голова императора Клавдия/ Голова Агриппины, монограмма) ; 45-68 ;  ; Cu ; VG ; 24 ; zczc4 ; 1109 
 784 ; Драхма. Боспорское царство. Савромат II (бюст царя Савромата II/ орел, справа РМД) ; 174-210 ;  ; Cu ; F- ; 34 ; КСИФОС ; 2948 
 785 ; Двойной денарий. Боспорское царство. Ининфимей (Бюсты царя Ининфимея и Афродиты в калафе/ Афродита на троне держит чашку, звезда, "В"). M-8,56г. ; 234-238 ;  ; Cu ; VG ; 30 ; КСИФОС ; 1100 
 786 ; Двойной денарий, Боспорское царство. Рескупорид IV (Бюст царя Рескупорида IV/ Афродита на троне, звезда, "В") ; 242-276 ;  ; Cu ; VG ; 26 ; alex241 ; 1224 
 787 ; Статер. Боспорское царство. Рескупорид IV (К-двадцатикратное увеличение номинала) ; 267 ;  ; Биллон ; F ; 33 ; КСИФОС ; 2357 
 788 ; Статер. Индия (Эфталиты-Белые Гунны). Торамана II. М-6,86г ; 530-570 ;  ; Cu ; F+ ; 37 ; Sterh ; 412 
 789 ; Чола. Индия. Раджа-Раджа I. М-4,2г ; 989-1014 ;  ; Cu ; VF+ ; 20 ; sheff78 ; 216 
 790 ; Провинциальная монета. Фракия, Анхилаус. Гордиан III и Транквиллина. Серапис держит патеру и рог изобилия. D-25мм ; 238-244 ;  ; Cu ; VG ; 41 ; КСИФОС ; 426 
 791 ; Антониниан. Кёльн. Викторин. Виртус с копьем и щитом ; 270-271 ;  ; Cu ; F ; 18 ; aziya11 ; 312 
 792 ; Антониниан. Рим, Клавдий II Готский. Богиня здоровья Салюс кормит змею из патеры ; 268-269 ;  ; Cu ; F+ ; 27 ; cunde42 ; 1371 
 793 ; АЕ3. Рим, Трир. Константин Великий. Глобус на алтаре ; 321-323 ;  ; Cu ; F ; 31 ; DexDaddy ; 722 
 794 ; Юбилейный АЕ3 в честь основания Константинополя. Виктория на носу корабля ; 332-333 ;  ; Cu ; F ; 51 ; pavspb ; 764 
 795 ; Памятный АЕ3. Константинополь. Вонстантин Великий. Император управляет квадригой ; 337-340 ;  ; Cu ; F ; 40 ; abl64 ; 671 
 796 ; АЕ3. Солоники. Константин II. Поздравления ; 324 ;  ; Cu ; G ; 24 ; КСИФОС ; 312 
 797 ; Аспрон/трахея. Византия. Константинополь. Мануил I Комнин. Христос Вседержитель/император держит лабарум ; 1143-1180 ;  ; Cu ; F ; 31 ; pavspb ; 1541 
 798 ; Мангир. Османская империя, Сулейман II ; 1687 ;  ; Cu ; VG ; 5 ; aziya11 ; 104 
 799 ; Обол. Пантикапей ; 275-245 гг до н.э. ;  ; Cu ; G ; 7 ; КСИФОС ; 239 
 800 ; Обол. Пантикапей ; 275-245 гг до н.э. ;  ; Cu ; VG ; 3 ; alex241 ; 36 
 801 ; Обол. Пантикапей ; 275-245 гг до н.э. ;  ; Cu ; VG ; 3 ; alex241 ; 36 
 802 ; Обол. Пантикапей ; 275-245 гг до н.э. ;  ; Cu ; VG ; 5 ; collector64 ; 47 
 803 ; Обол. Пантикапей ; 275-245 гг до н.э. ;  ; Cu ; F- ; 5 ; alex241 ; 75 
 804 ; Монета. Галлия. М-4,68гр ; 1 в до н.э. ;  ; Br ; VG ; 22 ; sergey0615 ; 1030 
 705 ; Копейка ; 1699 ; Петр Алексеевич ; Ag ; VF- ; 20 ; go-sha ; 108 
 706 ; Копейка ; 1707 ; Петр Алексеевич ; Ag ; F+ ; 12 ; 1879 ; 191 
 707 ; Копейка ; 1703 ; Петр Алексеевич ; Ag ; F+ ; 16 ; aziya11 ; 142 
 708 ; Милиарисий. Утеряна половина монеты ;  ; Тмутороканское княжество ; Cu ; VG ; 44 ; Eliaz ; 2057 
 709 ; Пуло малоформатное ; 15в ; Великое княжество Тверское ; Cu ; G ; 23 ; КСИФОС ; 53 
 710 ; Пуло ; 15в ; Великое княжество Тверское ; Cu ; VG ; 20 ; Rodan Lewarx ; 459 
 711 ; Лот монет Ивана Грозного, Федора Ивановича и Бориса Годунова (8шт): копейка ;  ;  ; Ag ; F-VF/VF ; 37 ; Mikola_1 ; 401 
 712 ; Лот монет Михаила Федоровича (3шт): копейка ; 1613-1645 ;  ; Ag ; F+ ; 55 ; aziya11 ; 119 
 713 ; Лот монет Ивана III и Василия III (3шт): денга ;  ;  ; Ag ; F ; 13 ; zczc4 ; 371 
 714 ; Лот допетровских монет (3шт): пуло ;  ;  ; Cu ; G/VG ; 72 ; aziya11 ; 169 
 715 ; Лот допетровских монет (139шт) ;  ;  ; Ag ; G/VG ; 20 ; sato ; 2828 
 716 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 717 ; Лот допетровских монет: 25 шт. ;  ;  ; Ag ; F/F-VF ; 9 ; modul ; 891 
 718 ; Лот допетровских монет: 25 шт. ;  ;  ; Ag ; F/F-VF ; 7 ; aziya11 ; 1122 
 719 ; Лот допетровских монет: 4 шт. ;  ;  ; Ag ; F-/F ; 9 ; aziya11 ; 624 
 720 ; Лот Монет Ивана грозного (обломана), Михаила Федоровича , Петра I (2 отверстия) (3шт): копейка, денга ;  ;  ; Ag ; VG/F ; 3 ; aziya11 ; 72 
 721 ; Лот монет Петра I (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 7 ; modul ; 330 
 722 ; Лот монет Петра I (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 5 ; aziya11 ; 306 
 723 ; Лот монет Петра I (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 11 ; aziya11 ; 320 
 724 ; Лот монет Петра I (10шт): копейка. На одной монете отверстие ; 1682-1725 ;  ; Ag ; F/F-VF ; 5 ; aziya11 ; 306 
 725 ; Лот монет Петра I (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 15 ; Mikola_1 ; 355 
