 5987 ; Конверт со спецгашением "Космос" ; 1975 ;  ;  ;  ; 5 ; Ok203 ; 159 
 575 ; Танк. Киликийская Армения Хетум I. м- 7,5 грамм, D- 30 мм. ; 1226-1270 н.э. ;  ; Cu ; VG ; 53 ; Снежков ; 1115 
 576 ; Аспрон. Византия. Мануил I Комнин. г. Константинополь. м- 2,7 грамма, D-31 мм. ; 1143-1180 н.э. ;  ; Cu ; F ; 24 ; Dimius ; 246 
 577 ; 1 Орт. ВКЛ. Сигизмунд III ; 1621 ;  ; Ag ; F ; 28 ; lasita2 ; 716 
 578 ; Двуденарий. ВКЛ ; 1620 ;  ; Ag ; VG ; 16 ; aziya11 ; 138 
 579 ; Полугрош. ВКЛ. Александр Ягеллон. Готика ;  ;  ; Ag ; F+ ; 45 ; велес ; 337 
 580 ; Полугрош. ВКЛ. ; 1513 ;  ; Ag ; F ; 62 ; murka1973 ; 309 
 581 ; Полугрош. ВКЛ ; 1509 ;  ; Ag ; F+ ; 48 ; Ю42 ; 334 
 582 ; Полугрош. ВКЛ ; 1516 ;  ; Ag ; F ; 40 ; aziya11 ; 233 
 583 ; Полугрош. ВКЛ ; 1518 ;  ; Ag ; F ; 55 ; Пограничник ; 372 
 584 ; Полугрош. ВКЛ ; 1519 ;  ; Ag ; F ; 53 ; aziya11 ; 248 
 585 ; Полугрош. ВКЛ ; 1520 ;  ; Ag ; F- ; 47 ; aziya11 ; 221 
 586 ; Солид. Рига. Густав Адольф ;  ;  ; Ag ; VG ; 19 ; aziya11 ; 101 
 587 ; Солид. Рига. Карл Густав ; 1657 ;  ; Ag ; VG ; 24 ; aziya11 ; 128 
 588 ; Солид. Рига. Карл Густав ; 1658 ;  ; Ag ; VG ; 20 ; aziya11 ; 101 
 589 ; Солид. Рига. Карл Густав. Инкузная монета ;  ;  ; Ag ; VG ; 17 ; контраст ; 111 
 590 ; Солид. Ливония. Ян Казимир ; 1660 ;  ; Ag ; VG ; 14 ; aziya11 ; 101 
 591 ; Солид. Ливония. Ян Казимир ; 1661 ;  ; Ag ; VG ; 12 ; aziya11 ; 101 
 592 ; Солид. Рига. Ян Казимир ; 1662 ;  ; Ag ; F ; 26 ; aziya11 ; 104 
 593 ; Солид. Ливония. Ян Казимир ; 1663 ;  ; Ag ; G ; 12 ; aziya11 ; 101 
 594 ; Солид. Ян Казимир ; 1664 ;  ; Ag ; VG ; 19 ; aziya11 ; 101 
 595 ; Полугрош. Пруссия ; 1539 ;  ; Ag ; VF- ; 34 ; kornum ; 1780 
 596 ; Полтарак. Польша ; 162? ;  ; Ag ; F+ ; 11 ; aziya11 ; 67 
 597 ; Полугрош. Литва ; 1561 ;  ; Ag ; VF ; 21 ; murka1973 ; 319 
 598 ; Полторак. Польша ; 1623 ;  ; Ag ; F-VF ; 9 ; Ю42 ; 157 
 599 ; Солид. Германия ; 1626 ;  ; Ag ; VF ; 53 ; kornum ; 531 
 600 ; 1/24 талера. Германия ; 16?3 ;  ; Ag ; F+ ; 34 ; Токen1973 ; 765 
 601 ; 2 скиллинга. Дания. ; 1634 ;  ; Ag ; VF- ; 31 ; макс07 ; 1385 
 602 ; 2 скиллинга. Дания. ; 1677 ;  ; Ag ; F ; 34 ; mkm1968 ; 516 
 603 ; 1 скиллинг. Дания. ; 1676 ;  ; Ag ; F ; 69 ; Папа с рацией ; 765 
 504 ; Копейка ; 1613-1645 ; Михаил Федорович. Псковский денежный двор ; Ag ; F-VF ; 20 ; go-sha ; 100 
 505 ; Копейка ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; VF- ; 22 ; Великий Могол ; 360 
 506 ; Копейка ; 1611-1617 ; Шведская оккупация. Новгород ; Ag ; F-VF ; 29 ; aziya11 ; 241 
 507 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 19 ; nvv ; 186 
 508 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 22 ; cotangens ; 206 
 509 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F ; 9 ; aziya11 ; 148 
 510 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 38 ; nvv ; 276 
 511 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F- ; 25 ; go-sha ; 84 
 512 ; Копейка ; 1709 ; Петр Алексеевич ; Ag ; F ; 31 ; уютный ; 234 
 513 ; Копейка ; 1703 ; Петр Алексеевич ; Ag ; F ; 18 ; РО ; 204 
 514 ; Копейка ; 1605-1606 ; Дмитрий Иванович (Лжедмитрий I). Псковский денежный двор ; Ag ; F-VF ; 22 ; aziya11 ; 367 
 515 ; Копейка ; 1605-1606 ; Дмитрий Иванович (Лжедмитрий I). Новгородский денежный двор ; Ag ; F-VF ; 9 ; Март 100 ; 411 
 516 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Cu ; F ; 24 ; cotangens ; 215 
 517 ; Копейка ; 1645-1676 ; Алексей Михайлович. Новгородский денежный двор ; Cu ; G ; 12 ; Ритм ; 105 
 518 ; Копейка ;  ; Алексей Михайлович. Псковский денежный двор ; Cu ; VG ; 7 ; aziya11 ; 51 
 519 ; Копейка ;  ; Алексей Михайлович. Московский денежный двор ; Cu ; F ; 12 ; cotangens ; 115 
 520 ; Копейка ;  ; Алексей Михайлович. Псковский денежный двор ; Cu ; F- ; 17 ; Ритм ; 159 
 521 ; Пуло ; 1420-1447 ; Великий Новгород ; Cu ; G ; 11 ; evgidj ; 105 
 522 ; Пуло ; 15в ; Великий Новгород ; Cu ; G ; 8 ; veet2005 ; 102 
 523 ; Милиарисий. таманское подражание. утеряна часть монеты ; 11в ; Тмутороканское княжество ; Cu ; G ; 23 ; Dr_ViR ; 791 
 524 ; Лот монет Алексея Михайловича и Петра Алексеевича (3шт): копейка ;  ;  ; Ag ; F ; 11 ; go-sha ; 105 
 525 ; Лот монет Михаила Федоровича (2шт): копейка ; 1613-1645 ;  ; Ag ; F ; 13 ; evgidj ; 102 
 526 ; Лот монет Василий III (4шт): денга ; 1505-1533 ;  ; Ag ; F ; 14 ; go-sha ; 891 
 527 ; Лот монет Ивана Грозного, Федора Ивановича, Бориса Годунова (6шт): копейка ;  ;  ; Ag ; F/F-VF ; 34 ; ЖИГУЛЬ ; 340 
 528 ; Лот монет Михаила Федоровича (7шт): копейка ; 1613-1645 ;  ; Ag ; F/F-VF ; 22 ; НЗ ; 567 
 529 ; Лот допетровских монет: 4 шт. ;  ;  ; Ag ; F/F+ ; 11 ; aziya11 ; 102 
 530 ; Лот монет Ивана Грозного (17шт): полушка ; 1533-1584 ;  ; Ag ; VG/G ; 17 ; go-sha ; 509 
 531 ; Солид. Византия. Михаил VII Дука. Константинополь ; 1071-1078 ;  ; Ag ; VF+ ; 46 ; aziya11 ; 17429 
 532 ; 1 фанам. Индия. М-0,38гр ; 18в ;  ; Au ; VF- ; 30 ; modul ; 1520 
 533 ; Антониан. Элагабал. Римская Империя. Капсула ННР ; 218-222 ;  ; Ag ;  ; 45 ; Red_kosa ; 2913 
 534 ; Антониниан. Римская Империя Волузиан В капсуле NGC ; 251-253 ;  ; Ag ;  ; 54 ; Red_kosa ; 2856 
 535 ; Антониниан. Геренния Этрусцилла. г.  Рим. Реверс: Пудиция, богиня целомудрия. м-3,2 грамма. ; 249-251 н.э. ;  ; Ag ; F-VF ; 28 ; ppp ; 1689 
 536 ; Обол. Лукания  Ларанда. Волк/баал. М-0,47гр. обломана ; 331гг до н.э. ;  ; Ag ; F- ; 10 ; hollo ; 410 
 537 ; Гемиобол. Мизия, Кизик. Лев/кабан. М-0,26гр ; 480-450 гг до н.э. ;  ; Ag ; F- ; 18 ; МАХАЙРА ; 704 
 538 ; Тетрахалк. Пантикапей. Спартак III (Перечекан с надчеканом "звезда") ; 294-284 до н.э. ;  ; Cu ; F- ; 23 ; Asandr ; 206 
 539 ; Тетрахалк. Феодосия (голова Афины в шлеме/ лук в горите, ФЕY) ; 240-230 до н.э. ;  ; Cu ; F+ ; 15 ; МАХАЙРА ; 1500 
 540 ; Тетрахалк. Пантикапей. Перисад IV (Голова бородатого Сатира/ рог изобилия, шапки Диоскуров, ПАNTI) ; 130-125 до н.э. ;  ; Cu ; F- ; 17 ; Asandr ; 459 
 541 ; Тетрахалк. Пантикапей. Перисад IV (Голова бычка в 3/4 / плуг, колос, ПАN) ; 150-140 до н.э. ;  ; Cu ; F ; 17 ; МАХАЙРА ; 425 
 542 ; Дихалк. Пантикапей. Перисад I (Голова безбородого Сатира / протома Пегаса, ПАN) ; 345-310 до н.э. ;  ; Cu ; F ; 25 ; МАХАЙРА ; 408 
 543 ; Халк. Пантикапей. Перисад I (голова безбородого Сатира/ лук в горите, ПАNTI) ; 314-310 до н.э. ;  ; Cu ; F+ ; 33 ; Asandr ; 969 
 544 ; Дихалк. Пантикапей. Спартак IV (Крыло/ треножник, слева ПАN) ; 230-220 до н.э. ;  ; Cu ; F ; 13 ; МАХАЙРА ; 510 
 545 ; Дихалк. Пантикапей. Митридат VI Евпатор (треножник/ восьмилучевая звезда, ПАNTIKA) ; 100-75 до н.э. ;  ; Cu ; F ; 30 ; МАХАЙРА ; 408 
 546 ; Дихалк. Херсонес (Голова бородатого Геракла/ ХЕР в венке) ; 180-170 до н.э. ;  ; Cu ; VG ; 32 ; МАХАЙРА ; 2500 
 547 ; 8 унций. Кесария (Пантикапей) Динамия (Голова Афродиты в башенной короне/ жезл KAICAPEON ; 12-13 век до н.э. ;  ; Cu ; F ; 31 ; МАХАЙРА ; 969 
 548 ; 8 унция. Агрипия (Фанагория) Динмаия (Голова Афролиты в диадеме/ прора корабля, АГРIПЕОN) ; 12 до н.э. 13 н.э. ;  ; Cu ; F ; 28 ; МАХАЙРА ; 1255 
 549 ; Обол. Пантикапей. Парисад IV (Голова Апполона в венке/ лук в горите, ПАN) ; 150-125 до н.э. ;  ; Cu ; F+ ; 16 ; Токen1973 ; 470 
 550 ; Тетрахалк. Пантикапей. Спартак III (Голова безбородого Сатира/ голова льва, осётр, ПАN) ; 294-284 до н.э. ;  ; Cu ; F+ ; 38 ; Папа с рацией ; 663 
 551 ; Монета. Иония Фокия. Афина. М-0,89гр ; 4-3 вв до н.э. ;  ; Cu ; VG ; 16 ; Dahan ; 126 
 552 ; Монета. Сирия Апамея. Афина/Ника. М-6,68гр ; 1 в до н.э. ;  ; Cu ; VG ; 21 ; smel ; 611 
 553 ; Монета. Карфаген. Танит/конь пальма. М-2,28гр ; 264-261 гг до н.э. ;  ; Cu ; G ; 28 ; МАХАЙРА ; 340 
 454 ; Четверетца. М-0,17гр ; 1424-1510 ; Псков ; Ag ; F-VF ; 48 ; go-sha ; 4986 
 455 ; Перечекан дирхема ;  ; Великое Княжество Рязанское ; Ag ; F ; 46 ; rogogor ; 1587 
 456 ; Денга ; 1389-1425 ; Василий I Дмитриевич ; Ag ; F+ ; 39 ; pavspb ; 1587 
 457 ; Денга. Борис Константинович ; 1383-1394 ; Суздальско-Нижегородское княжество ; Ag ; F-VF ; 61 ; go-sha ; 2177 
 458 ; Денга. Василий Дмитриевич ; 1389-1425 ; Суздальско-Нижегородское княжество ; Ag ; F- ; 14 ; go-sha ; 227 
 459 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; VF- ; 23 ; go-sha ; 612 
 460 ; Денга. Даниил Борисович ; 15в ; Суздальско-Нижегородское княжество ; Ag ; F-VF ; 38 ; rogogor ; 700 
 461 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F ; 51 ; val211 ; 411 
 462 ; Денга. обломана ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; VG ; 37 ; aziya11 ; 439 
 463 ; Денга. Даниил Борисович ; 15в ; Суздальско-Нижегородское княжество ; Ag ; F ; 53 ; val211 ; 829 
 464 ; Денга. Даниил Борисович ; 15в ; Суздальско-Нижегородское княжество ; Ag ; F ; 30 ; rbhbvzcjd ; 1179 
 465 ; Денга. Даниил Борисович ; 15в ; Суздальско-Нижегородское княжество ; Ag ; F ; 31 ; pavspb ; 1146 
 466 ; Денга ; 1505-1533 ; Василий III Иванович. Псков ; Ag ; F ; 13 ; go-sha ; 206 
 467 ; Полушка ; 1535-1584 ; Иван IV Васильевич ; Ag ; F- ; 22 ; evgidj ; 423 
 468 ; Копейка "Мечевая" ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 23 ; Федор1 ; 145 
 469 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 7 ; Vinchi ; 72 
 470 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 14 ; Dimius ; 72 
 471 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 21 ; pavspb ; 281 
 472 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 11 ; ana9152 ; 873 
 473 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 31 ; pavspb ; 273 
 474 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 35 ; жора ; 211 
 475 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF- ; 29 ; pavspb ; 195 
 476 ; Денга ; 1535-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF- ; 21 ; 21011984andrei ; 161 
 477 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; F-VF ; 35 ; Vinchi ; 244 
 478 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF- ; 9 ; aziya11 ; 79 
 479 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF ; 37 ; cotangens ; 363 
 480 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; VF- ; 17 ; go-sha ; 115 
 481 ; Денга ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; F-VF ; 14 ; porte33 ; 111 
 482 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Новгородский денежный двор ; Ag ; VF+ ; 45 ; ana9152 ; 1019 
 483 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Новгородский денежный двор ; Ag ; VF- ; 11 ; go-sha ; 75 
 484 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Новгородский денежный двор ; Ag ; F-VF ; 25 ; xeljdbot1 ; 160 
 485 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; F-VF ; 43 ; A2KOT ; 466 
 486 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF ; 9 ; go-sha ; 93 
 487 ; Денга ; 1535-1584 ; Иван IV Васильевич. Москва ; Ag ; F ; 13 ; evgidj ; 79 
 488 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; F-VF ; 14 ; megavasilius ; 84 
 489 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F+ ; 15 ; aziya11 ; 68 
 490 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 30 ; go-sha ; 206 
 491 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 27 ; Reks ; 153 
 492 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 14 ; Gacetero ; 92 
 493 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F-VF ; 13 ; aziya11 ; 79 
 494 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Псковский денежный двор ; Ag ; F-VF ; 17 ; rusin ; 93 
 495 ; Копейка ; 1600 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF- ; 11 ; aziya11 ; 79 
 496 ; Копейка ; 1603 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; F-VF ; 14 ; aziya11 ; 113 
 497 ; Копейка ; 1604 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF ; 14 ; xeljdbot1 ; 126 
 498 ; Копейка ; 1605-1606 ; Дмитрий Иванович (Лжедмитрий I). Новгородский денежный двор ; Ag ; VF- ; 17 ; pavspb ; 707 
 499 ; Копейка ; 1606-1610 ; Василий Иванович Шуйский. Псковский денежный двор ; Ag ; F-VF ; 19 ; nvv ; 165 
 500 ; Копейка ; 1612-1613 ; Второе земское ополчение. Ярославский денежный двор ; Ag ; F-VF ; 44 ; pavspb ; 1326 
 501 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 31 ; Пограничник ; 3156 
 502 ; Копейка ; 1618-1630 ; Михаил Федорович. Ярославcкий денежный двор ; Ag ; VG ; 15 ; xeljdbot1 ; 102 
 503 ; Копейка ; 1618-1630 ; Михаил Федорович. Новгородский денежный двор ; Ag ; F+ ; 25 ; aziya11 ; 153 
 404 ; Лот монет России: 1 копейка (2 шт.) ; 1854-1855 ;  ; Cu ; F ; 17 ; trast ; 170 
 405 ; Лот монет России: Денга (4 шт.) ; 1731-1748 ;  ; Cu ; VG/F ; 11 ; modul ; 102 
 406 ; Лот монет России: Полушка (2 шт.) ; 1735 ;  ; Cu ; F- ; 27 ; modul ; 66 
 407 ; Лот монет России: 1/2 копейки (5 шт.) ; 1896-1913 ;  ; Cu ; F ; 21 ; ястреб ; 352 
 408 ; Лот монет России: 1 копейка (5 шт.) ; 1818-1829 ;  ; Cu ; VG/F ; 40 ; Fe ; 434 
 409 ; Лот монет России: Денга, полушка (4 шт.) ; 1739-1793 ;  ; Cu ; VG ; 19 ; Kupferberg ; 311 
 410 ; Лот монет России: 1/4 копейки (5 шт.) ; 1840-1897 ;  ; Cu ; VG/F ; 55 ; t_v_v ; 844 
 411 ; Лот монет России: 1 копейка (6 шт.) ; 1819-1838 ;  ; Cu ; VG ; 31 ; Fe ; 465 
 412 ; Лот монет России: 1/2 копейки, денга (4 шт.) ; 181?-1845 ;  ; Cu ; VG/F ; 23 ; modul ; 383 
 413 ; Лот монет России: 1 копейка (11 шт.) ; 1891-1916 ;  ; Cu ; VG ; 51 ; snel ; 579 
 414 ; Лот монет России: 1 копейка (2 шт.) ; 1799-1801 ;  ; Cu ; VG ; 21 ; modul ; 159 
 415 ; Лот монет России: 1 копейка (5 шт.) ; 1842-1856 ;  ; Cu ; VG ; 14 ; vat56 ; 572 
 416 ; Лот монет России: 2 копейки (15 шт.) ; 1898-1915 ;  ; Cu ; VG/F ; 28 ; snel ; 469 
 417 ; Лот монет России: денга, полушка (3шт) ; 1731-1740 ;  ; Br ; F/VG ; 7 ; andrey1987 ; 17 
 418 ; Лот монет России: 1 копейка (8 шт.) ; 1900-1910 ;  ; Cu ; VG/F+ ; 19 ; Mr. First ; 200 
 419 ; Лот монет России: 1/4 коп, полушка (6шт) ; 176?-1865 ;  ; Cu ; VG/F- ; 19 ; eastern wind ; 453 
 420 ; Лот  монет России: денежка (9шт) ; 1854-186? ;  ; Cu ; VG ; 35 ; modul ; 255 
 421 ; Лот монет России: 2 копейки (2 шт.) ; 1838-1839 ;  ; Cu ; VG ; 31 ; 312 ; 266 
 422 ; Лот монет России: полушка (4шт) ; 18в ;  ; Cu ; VG ; 35 ; modul ; 157 
 423 ; Лот монет России: 2 копейки (6 шт.) ; 1812-1828 ;  ; Cu ; VG ; 17 ; modul ; 170 
 424 ; Лот монет России: 3 копейки (11 шт.) ; 1981-1916 ;  ; Cu ; F-/F+ ; 30 ; snel ; 394 
 425 ; Лот монет СССР: пол копейки (4шт) ; 1925,1927 ;  ; Cu ; VG/F ; 21 ; Оно того стоит ; 357 
 426 ; Лот монет России: 5 копеек (2 шт.) ; 1767-1772 ;  ; Cu ; VG ; 5 ; Снежный Барс ; 181 
 427 ; Лот монет России: 2 копейки. 12 шт. ; 1873-1915 ;  ; Cu ; VG/F- ; 13 ; SpAi ; 373 
 428 ; Лот монет России: 2 копейки. 12 шт. ; 1869-1914 ;  ; Cu ; VG/F- ; 21 ; Rjn ; 489 
 429 ; Лот монет России: 2 копейки. 10 шт. ; 1810-1818 ;  ; Cu ; G/VG ; 34 ; modul ; 306 
 430 ; Лот монет России: 2 копейки. 13 шт. ; 1810-1825 ;  ; Cu ; G/F ; 70 ; snel ; 686 
 431 ; Лот монет России: 3 копейки. 8 шт. ; 1897-1915 ;  ; Cu ; VG/F ; 16 ; modul ; 373 
 432 ; Лот монет России: 1 копейка. 24 шт. ; 1875-1914 ;  ; Cu ; G/VG ; 40 ; legaluser ; 972 
 433 ; Лот монет России: 1 копейка. 19 шт. ; 1869-1915 ;  ; Cu ; VG/F ; 38 ; legaluser ; 587 
 434 ; Лот монет России: копейка 1/2 копейки, деньга, полушка 11шт ; 1716-1862 ;  ; Cu ; VG ; 51 ; snel ; 602 
 435 ; Лот монет России: полушка. 19 шт. ; 1731-1741 ;  ; Cu ; VG/G ; 60 ; snel ; 858 
 436 ; Лот монет России: 1 копейка. 18 шт. ; 1894-1914 ;  ; Cu ; VG/F ; 86 ; snel ; 918 
 437 ; Лот монет России: деньга. 8 шт. ; 1731-1760 ;  ; Cu ; VG ; 22 ; modul ; 306 
 438 ; Лот монет СССР: 3, 2, 1 коп. 9 шт. ; 1924 ;  ; Cu ; F ; 15 ; modul ; 323 
 439 ; Лот монет СССР: 1 копейка 8 шт., деньга 2 шт. ; 1812-1823 ;  ; Cu ; G/VG ; 16 ; modul ; 129 
 440 ; Лот монет России: Деньга. 9 шт. ; 1731-1749 ;  ; Cu ; G/VG ; 34 ; modul ; 306 
 441 ; Лот монет России: 5, 3, 2 копейки. 9 шт. ; 1768-1880 ;  ; Cu ; VG/F ; 24 ; modul ; 369 
 442 ; Лот монет России: 1/2 копейки. 14 шт. ; 1897-1912 ;  ; Cu ; VG/F ; 62 ; snel ; 1134 
 443 ; Лот монет России: 5, 2, 1 коп. 4 шт. ; 1831-1838 ;  ; Cu ; VG ; 18 ; pianist91 ; 332 
 444 ; Лот монет России: Деньга. 6 шт. ; 1731-1750 ;  ; Cu ; G/VG ; 11 ; modul ; 90 
 445 ; Лот монет России: 3, 2, 1 коп. 5 шт. ; 1840-1866 ;  ; Cu ; VG ; 22 ; trast ; 335 
 446 ; Лот монет России: 1 коп, 1 полушка, деньга. 3 шт. ; 1797 ;  ; Cu ; VG ; 30 ; gsedykh ; 1095 
 447 ; Лот монет России: 1 копейка. 3 шт. ; 1798-1801 ;  ; Cu ; VG ; 16 ; modul ; 236 
 448 ; Лот монет Финляндии: 1 пенни (5шт). Альбом ; 1909-1917 ;  ; Cu ; AU ; 48 ; snel ; 1230 
 449 ; Севский чех. Отверстие ; 1682-1696 ; Иван V Алексеевич ;  ; F ; 46 ; 1упр.46 ; 5284 
 450 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; F-VF ; 45 ; Копия ; 1033 
 451 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; VF ; 68 ; rogogor ; 3502 
 452 ; Денга ; 1447-1478 ; Великий Новгород ; Ag ; VF ; 53 ; cotangens ; 6789 
 453 ; Денга ; 1424-1510 ; Псков ; Ag ; F-VF ; 72 ; сокол ; 31827 
 354 ; 5 пенни ; 1889 ; Финляндия ; Cu ; VF- ; 19 ; Andrei2007 ; 237 
 355 ; 5 пенни ; 1892 ; Финляндия ; Cu ; F-VF ; 30 ; orex ; 289 
 356 ; 5 пенни ; 1896 ; Финляндия ; Cu ; F ; 21 ; ZIMOGOR ; 101 
 357 ; 5 пенни ; 1897 ; Финляндия ; Cu ; VF- ; 9 ; слива ; 68 
 358 ; 5 пенни ; 1897 ; Финляндия ; Cu ; VF- ; 17 ; 333985 ; 116 
 359 ; 5 пенни ; 1897 ; Финляндия ; Cu ; VF- ; 18 ; ZIMOGOR ; 136 
 360 ; 5 пенни ; 1901 ; Финляндия ; Cu ; VF- ; 13 ; слива ; 64 
 361 ; 5 пенни ; 1901 ; Финляндия ; Cu ; VF+ ; 8 ; жора ; 102 
 362 ; 5 пенни ; 1905 ; Финляндия ; Cu ; VF+ ; 22 ; ZIMOGOR ; 114 
 363 ; 5 пенни ; 1910 ; Финляндия ; Cu ; VF-XF ; 66 ; kalita ; 5582 
 364 ; 5 пенни ; 1914 ; Финляндия ; Cu ; XF ; 11 ; жора ; 123 
 365 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF ; 15 ; andrey1987 ; 78 
 366 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 7 ; 333985 ; 79 
 367 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 7 ; 333985 ; 79 
 368 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF- ; 7 ; слива ; 72 
 369 ; 5 пенни ; 1916 ; Финляндия ; Cu ; VF+ ; 11 ; ilya-mister ; 64 
 370 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 17 ; andrey1987 ; 79 
 371 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; XF ; 20 ; ZIMOGOR ; 163 
 372 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; XF+ ; 25 ; zotik ; 291 
 373 ; 5 пенни ; 1917 ; Финляндия. Вензель ; Cu ; XF ; 32 ; ZIMOGOR ; 184 
 374 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF+ ; 6 ; kalita ; 100 
 375 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 8 ; Ermak ; 113 
 376 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 16 ; andrey1987 ; 76 
 377 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 5 ; слива ; 94 
 378 ; 1 пенни ; 1882 ; Финляндия ; Cu ; F-VF ; 50 ; СВТ69 ; 2606 
 379 ; 1 пенни ; 1888 ; Финляндия ; Cu ; XF ; 26 ; ZIMOGOR ; 363 
 380 ; 1 пенни ; 1892 ; Финляндия ; Cu ; XF+ ; 36 ; diananyc ; 400 
 381 ; 1 пенни ; 1893 ; Финляндия ; Cu ; XF ; 24 ; ZIMOGOR ; 306 
 382 ; 1 пенни ; 1912 ; Финляндия ; Cu ; AU ; 26 ; DVD67 ; 156 
 383 ; 1 пенни ; 1913 ; Финляндия ; Cu ; AU ; 11 ; zuza ; 155 
 384 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF ; 13 ; жора ; 101 
 385 ; 1 пенни ; 1914 ; Финляндия ; Cu ; AU ; 13 ; Ermak ; 94 
 386 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 27 ; d1076 ; 157 
 387 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 22 ; DVD67 ; 133 
 388 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 12 ; Без штанов оставлю ; 230 
 389 ; Лот монет России: Денга (4 шт.) ; 1731-1857 ;  ; Cu ; VG ; 21 ; modul ; 137 
 390 ; Лот монет России:3, 2, 1 копейка. 4 шт. ; 1859-1900 ;  ; Cu ; G ; 7 ; Снежный Барс ; 55 
 391 ; Лот монет России: 2 и 1 копейки. 4 шт. ; 1840-1915 ;  ; Cu ; G ; 7 ; Снежный Барс ; 72 
 392 ; Лот монет России: 1 копейка (4 шт.) ; 1759-1870 ;  ; Cu ; VG ; 43 ; olq ; 324 
 393 ; Лот монет России: 2 копейки (5 шт.) ; 1801-1865 ;  ; Cu ; G/VG ; 21 ; modul ; 267 
