 5537 ; Почтовая карточка Германия ; 1900 ;  ;  ;  ; 14 ; Жигурда ; 55 
 692 ; Данг. Золотая Орда. Сад. Хан Джанибек ; 752 г.х. ;  ; Ag ; VF- ; 24 ; Гордиан ; 316 
 693 ; Данг. Золотая Орда. Крым. Хан Токтамыш ; 783 г.х. ;  ; Ag ; F-VF ; 35 ; Брат Черпоя ; 680 
 694 ; Данг. Золотая Орда. Крым. Хан Токтамыш (с двумя датами) ; 785-328 г.х. ;  ; Ag ; F-VF ; 19 ; Брат Черпоя ; 680 
 695 ; Данг. Золотая Орда. Крым. Хан Тимур Кутлуг ; 796 г.х. ;  ; Ag ; F-VF ; 16 ; bniuyt ; 508 
 696 ; Данг. Золотая Орда. Белек Азак. Хан Токтамыш ; 782 г.х. ;  ; Ag ; F-VF ; 32 ; bniuyt ; 269 
 697 ; Данг. Золотая Орда. Сад. Хан Токтамыш (дата перевернута дважды 778-887-788) ;  ;  ; Ag ; VF- ; 49 ; Гордиан ; 503 
 698 ; Данг. Золотая Орда. Орда Сэтудан. Хан Токтамыш ;  ;  ; Ag ; F-VF ; 29 ; bniuyt ; 381 
 699 ; Лот монет Золотой Орды (12шт) ; VF-/VG ;  ; Ag ;  ; 43 ; sato ; 1428 
 700 ; Лот монет Золотой Орды (12шт) ; F-VF/VG ;  ; Ag ;  ; 32 ; sato ; 1412 
 701 ; Лот монет Золотой Орды (14шт) ; VF-/VG ;  ; Ag ; отверстие ; 32 ; sato ; 1506 
 702 ; Дирхем. Гарун аль Рашид. Багдад (Мадинат ас Салам) ; 763-809 ;  ; Ag ; VF ; 34 ; modul ; 1019 
 703 ; Дирхем. Газневиды ; XIIв.? ;  ; Ag ; VG ; 8 ; Panzerzug ; 793 
 704 ; Мангир. Османская Империя. М-0,54гр ;  ;  ; Cu ; VG ; 21 ; lestes ; 255 
 705 ; Лот монет Китая (11шт) ; VG/G ;  ; Br ;  ; 13 ; aziya11 ; 286 
 706 ; 4 гани. Индия. Делийский Султанат ; 1320-1325 ;  ; Ag ; VF ; 15 ; aziya11 ; 184 
 707 ; 1 танка. Индия. Делийский султанат. Династия Лоди ; 1512 ;  ; Ag ; VF ; 19 ; aziya11 ; 224 
 708 ; Драхма. Индия. Саманта Дева ; 750-1000 ;  ; Ag ; F+ ; 23 ; aziya11 ; 328 
 709 ; Драхма. Индия. Саманта Дева ; 750-1000 ;  ; Ag ; F+ ; 15 ; aziya11 ; 317 
 610 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 18 ; Крим ; 148 
 611 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 22 ; alex9999111 ; 53 
 612 ; Копейка. Слоение ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; alex9999111 ; 32 
 613 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 35 ; musik ; 214 
 614 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 7 ; aziya11 ; 31 
 615 ; Лот допетровских монет (6шт): копейка ;  ;  ; Ag ; F+/VG ; 24 ; modul ; 75 
 616 ; Лот допетровских монет: 1 копейка (3шт) Борис Годунов ; 1599-1605 ;  ; Ag ; F/F+ ; 35 ; Ивпага ; 204 
 617 ; Лот допетровских монет: 1 копейка (3шт) Владислав Жигимонтович. Москва ; 1610-1612 ;  ; Ag ; F/F+ ; 21 ; A-Stral ; 429 
 618 ; Лот допетровских монет Бориса Годунова (24шт): копейка ; 1598-1605 ;  ; Ag ; F-VF/VF- ; 70 ; A-Stral ; 1571 
 619 ; 1 фанам. Индия. М-0,38гр ; 18в ;  ; Au ; VF ; 21 ; alfvolkov ; 1224 
 620 ; Тетрадрахма. Траян Деций, Антиохия. М-12,6г. D-25мм ; 249-251 ;  ; Ag ; VF- ; 60 ; СЕВАСТНС ; 4045 
 621 ; Антониниан. Римская Империя. . Гр.Гелиогабал. Чеканка - Рим ; 219 ;  ; Ag ; VF-XF ; 23 ; триори ; 3672 
 622 ; Антониниан. Римская Империя. . Гордиан III. Чеканка - Рим ; 241 ;  ; Ag ; XF- ; 26 ; Aleksandr32 ; 2825 
 623 ; Антониниан. Римская Империя. Филипп Первый Араб. Чеканка - Рим ; 245-247 ;  ; Ag ; VF-XF ; 19 ; триори ; 2039 
 624 ; Антониниан. Римская Империя. Юлия Домна (жена Септимия Севера). Чекана - Рим ; 215 ;  ; Ag ; VF-XF ; 35 ; триори ; 5427 
 625 ; Квинарий. Римская Республика. Монетарий - C.FUNDANIUS ; 101 до н.э ;  ; Ag ; VF- ; 18 ; триори ; 4080 
 626 ; Денарий. Рим. Каракалла ; 198-217 ;  ; Ag ; VF+ ; 84 ; ppp ; 1391 
 627 ; Антониниан. Рим. Траян Деций ; 248 251гг ;  ; Ag ; VF- ; 15 ; lestes ; 1122 
 628 ; Денарий. Адриан Hadrian ; 117-138 ;  ; Ag ; VF- ; 45 ; viridis ; 1157 
 629 ; Антониниан. Рим. Галлиен. Реверс: Провдение с копьемМ-2,86г ; 253-268 ;  ; Ag ; F-VF ; 37 ; cunde42 ; 960 
 630 ; Антониниан. Рим. Гордиан III. М-1,88г ; 238-244 ;  ; Ag ; G ; 19 ; StasStas ; 288 
 631 ; Гемиобол. Греция. Мизя. Кизик. Кабан-лев. М-0,36г. D-4мм ; 4 век до нэ ;  ; Ag ; F- ; 44 ; СЕВАСТНС ; 861 
 632 ; Гемидрахма. Греция. Thrace Apollonia Pontika Medusa. М-2,87г. D-13мм ;  ;  ; Ag ; VF ; 54 ; dmivanych ; 3635 
 633 ; АЕ-1. Гераклея. Констанций Хлор. М-11,28гр ; VF- ;  ; Cu ; Коррозия ; 29 ; СЕВАСТНС ; 1734 
 634 ; Фоллис. Константин Великий. М-2,72г ; 306-337 ;  ; Cu ; VG ; 18 ; StasStas ; 263 
 635 ; Антониниан. Aurelius Septimius Vabalathus ; 267-272 ;  ; Cu ; VG ; 25 ; СЕВАСТНС ; 1293 
 636 ; Антониниан. Рим. Аурелиан. Реверс: Аурелиан и Конкордия. М-3,41г. D-19мм ; 270-275 ;  ; Cu ; F+ ; 34 ; СЕВАСТНС ; 1293 
 637 ; Антониниан. Римская Империя. Проб. Чеканка - Рим ; 278-280 ;  ; Cu ; F-VF ; 15 ; СЕВАСТНС ; 2562 
 638 ; Фолис. Римская Империя. Константин Первый Великий. Юбилейный выпуск, приуроченный к основанию Константинополя ; 307-337 ;  ; Cu ; VF- ; 27 ; drmpavlov ; 2629 
 639 ; Фолис. Римская Империя. Констанций Второй (как Цезарь) ; 337-361 ;  ; Cu ; F-VF ; 18 ; СЕВАСТНС ; 1587 
 640 ; Фолис. Римская Империя. Валентиниан II. Чеканка - Антиохия ; 375-392 ;  ; Cu ; F ; 12 ; lestes ; 2233 
 641 ; Фолис. Римская Империя. Константин Первый Великий. Посмертная чеканка. Мемориальный выпуск ; 307-337 ;  ; Cu ; VG ; 50 ; нумизмат ; 1587 
 642 ; Монета античная. Римская империя. М-2,40гр ;  ;  ; Cu ; G ; 26 ; СЕВАСТНС ; 161 
 643 ; Монета античная. Римская империя. М-1,86гр ;  ;  ; Cu ; VG ; 34 ; aziya11 ; 113 
 644 ; Монета античная. Римская империя. М-2,40гр ;  ;  ; Cu ; VG ; 25 ; aziya11 ; 167 
 645 ; Монета античная. Римская империя. М-2,70гр ;  ;  ; Cu ; VG ; 43 ; СЕВАСТНС ; 257 
 646 ; Монета античная. Римская империя. М-2,43гр ;  ;  ; Cu ; VG ; 61 ; aziya11 ; 267 
 647 ; Монета античная. Римская империя. М-2,07гр ;  ;  ; Cu ; VG ; 20 ; aziya11 ; 225 
 648 ; Монета античная. Римская империя. М-1,84гр ;  ;  ; Cu ; G ; 12 ; aziya11 ; 101 
 649 ; АЕ. Рим. Констант I ; 337-350 ;  ; Cu ; G ; 78 ; aziya11 ; 225 
 650 ; Монета античная. Римская империя. М-1,09гр ;  ;  ; Cu ; G ; 29 ; aziya11 ; 210 
 651 ; Монета античная. Римская империя. М-1,07гр ;  ;  ; Cu ; VG ; 29 ; aziya11 ; 201 
 652 ; Талер. Саксония ; 1593 ;  ; Ag ; VF+ ; 27 ; Elephant ; 12830 
 653 ; 28 штуберов. Священная римская Империя ; 16в ;  ; Ag ; F-VF ; 59 ; rekaSvir ; 1060 
 654 ; 1/2 патагона. Испанские Нидерланды ; 1678 ;  ; Ag ; F-VF ; 25 ; Elephant ; 2999 
 655 ; 8 реалов. Мексика. Ассаер А ; 1729 - 1733 ;  ; Ag ; F-VF ; 25 ; Гордиан ; 7382 
 656 ; Орт (18 грошей). Польша. Сигизмунд Третий ; 1623 ;  ; Ag ; VF ; 85 ; M1 ; 3165 
 657 ; 2 марки. Швеция. Карл XI ; 1690 ;  ; Ag ; VF ; 50 ; d-master ; 4009 
 658 ; 6 грошей. Польша ; 1623 ;  ; Ag ; F+ ; 23 ; von_Schwarz ; 408 
 659 ; 6 грошей. Польша ; 1625 ;  ; Ag ; F+ ; 21 ; modul ; 400 
 560 ; Копейка. Михаил Федорович ; 1613-1645 ;  ; Ag ; VF- ; 19 ; 333985 ; 51 
 561 ; Денга ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F ; 109 ; val211 ; 279 
 562 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF ; 25 ; MMM371 ; 155 
 563 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F ; 21 ; shaxter2015 ; 53 
 564 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F ; 15 ; porte33 ; 38 
 565 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF- ; 13 ; drn137 ; 43 
 566 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VG ; 8 ; SER 888 ; 26 
 567 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F ; 20 ; wolikaz ; 33 
 568 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F ; 23 ; alex9999111 ; 60 
 569 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F+ ; 28 ; Shundr ; 191 
 570 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 17 ; MMM371 ; 59 
 571 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 8 ; гудзон ; 38 
 572 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF ; 19 ; aziya11 ; 82 
 573 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 18 ; гудзон ; 43 
 574 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 8 ; aziya11 ; 82 
 575 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 24 ; Ивпага ; 105 
 576 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 17 ; акопа ; 43 
 577 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 35 ; aziya11 ; 90 
 578 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F- ; 7 ; SER 888 ; 29 
 579 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; Ивпага ; 75 
 580 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 20 ; Ивпага ; 105 
 581 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 14 ; aziya11 ; 31 
 582 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 14 ; aziya11 ; 31 
 583 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 16 ; porte33 ; 91 
 584 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 24 ; felix0978 ; 38 
 585 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 25 ; porte33 ; 43 
 586 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 18 ; alex9999111 ; 43 
 587 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 19 ; porte33 ; 38 
 588 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 16 ; aziya11 ; 31 
 589 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 15 ; aziya11 ; 31 
 590 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; SER 888 ; 28 
 591 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; aziya11 ; 31 
 592 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; aziya11 ; 31 
 593 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 8 ; SER 888 ; 29 
 594 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 24 ; Ивпага ; 79 
 595 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 15 ; rirosrob ; 31 
 596 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 16 ; SER 888 ; 29 
 597 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 16 ; aziya11 ; 31 
 598 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 16 ; Ивпага ; 75 
 599 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 16 ; SER 888 ; 29 
 600 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 14 ; aziya11 ; 31 
 601 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 14 ; aziya11 ; 31 
 602 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 16 ; rirosrob ; 84 
 603 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VG ; 18 ; aziya11 ; 57 
 604 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VG ; 6 ; aziya11 ; 31 
 605 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; aziya11 ; 31 
 606 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; aziya11 ; 31 
 607 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 15 ; porte33 ; 43 
 608 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 13 ; rirosrob ; 104 
 609 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; VF- ; 13 ; aziya11 ; 31 
 510 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 39 ; sinus ; 3651 
 511 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 27 ; icebreaker ; 1233 
 512 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 38 ; vterkin ; 1115 
 513 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 19 ; icebreaker ; 805 
 514 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 43 ; Апрель ; 763 
 515 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 49 ; Sasha585 ; 621 
 516 ; Денга. Князь Дмитрий Юрьевич Шемяка ; 1434-1453 ; Галичское Удельное Княжество ; Ag ; VF- ; 42 ; Cobrador11 ; 3627 
 517 ; Денга. Князь Борис Александрович ; 1425-1485 ; Великое Княжество Тверское ; Ag ; VF+ ; 45 ; Mr.Nahodkin ; 4986 
 518 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF+ ; 7 ; Xxzx ; 101 
 519 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 42 ; ЧЕРВОНЕЦ76 ; 285 
 520 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 39 ; KosmosX ; 262 
 521 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 19 ; aziya11 ; 123 
 522 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 12 ; porte33 ; 122 
 523 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF+ ; 47 ; lestes ; 255 
 524 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 11 ; Ивпага ; 104 
 525 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF+ ; 12 ; porte33 ; 124 
 526 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF ; 24 ; aziya11 ; 102 
 527 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 16 ; Xxzx ; 153 
 528 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF ; 13 ; aziya11 ; 104 
 529 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF ; 13 ; aziya11 ; 119 
 530 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 18 ; 7 $ ; 177 
 531 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF+ ; 15 ; 7 $ ; 177 
 532 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; VF- ; 24 ; alex9999111 ; 161 
 533 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF+ ; 12 ; xeljdbot1 ; 90 
 534 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF ; 73 ; ГдРъ ; 3749 
 535 ; Денга ; 1584-1598 ; Федор Иванович ; Ag ; VF ; 23 ; sandal ; 306 
 536 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 12 ; MAZAI0306 ; 170 
 537 ; Копейка ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; VF-XF ; 59 ; Rostovskiy ; 1226 
 538 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF+ ; 13 ; felix0978 ; 115 
 539 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 16 ; alex9999111 ; 123 
 540 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; VF+ ; 11 ; ana9152 ; 283 
 541 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF+ ; 17 ; lestes ; 262 
 542 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF ; 7 ; Xxzx ; 105 
 543 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF ; 9 ; Xxzx ; 105 
 544 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF ; 17 ; MMM371 ; 135 
 545 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF+ ; 12 ; klaid ; 236 
 546 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF+ ; 16 ; Xxzx ; 148 
 547 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF+ ; 12 ; klaid ; 146 
 548 ; Копейка ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; VF+ ; 16 ; alex9999111 ; 164 
 549 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 16 ; ЧЕРВОНЕЦ76 ; 171 
 550 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF ; 27 ; rirosrob ; 206 
 551 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF ; 16 ; акопа ; 167 
 552 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 15 ; aziya11 ; 114 
 553 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 25 ; aziya11 ; 133 
 554 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF ; 16 ; aziya11 ; 171 
 555 ; Копейка. Деформация ; 1676-1682 ; Федор Алексеевич ; Ag ; VF ; 19 ; MMM371 ; 172 
 556 ; Денга. Деформация ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 14 ; xeljdbot1 ; 75 
 557 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 36 ; alex9999111 ; 122 
 558 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; VF ; 11 ; aziya11 ; 61 
 559 ; Копейка. Михаил Федорович ; 1613-1645 ;  ; Ag ; F-VF ; 12 ; felix0978 ; 82 
 457 ; 1 пенни ; 1905 ; Финляндия ; Cu ; VF-XF ; 17 ; 2x2 ; 151 
 458 ; 1 пенни ; 1907 ; Финляндия ; Cu ; VF-XF ; 15 ; xeljdbot1 ; 94 
 459 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF ; 15 ; Парарам ; 125 
 460 ; 1 пенни ; 1911 ; Финляндия ; Cu ; XF ; 17 ; porte33 ; 105 
 461 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF ; 17 ; xeljdbot1 ; 118 
 462 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF- ; 13 ; porte33 ; 102 
 463 ; 1 пенни ; 1914 ; Финляндия ; Cu ; AU ; 11 ; pelmen761 ; 114 
 464 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 16 ; pelmen761 ; 125 
 465 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 11 ; pelmen761 ; 114 
 466 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 30 ; ЧЕРВОНЕЦ76 ; 306 
 467 ; Лот монет Финляндии: 10 пенни (5шт) ; 1916-1917 ;  ; Cu ; VF-XF ; 33 ; хабар ; 1224 
 468 ; Лот монет России (13шт): 1коп,денга,1/2коп ; 1738-1874 ;  ; Cu ; VG/G ; 50 ; Инвестор ; 701 
 469 ; Лот монет России (3шт): 5коп,3коп ; 1769-1858 ;  ;  ; VG/G ; 49 ; хабар ; 681 
 470 ; Лот монет России: 2,1/2 коп (4шт) ; 1757-1897 ;  ; Cu ; VG/G ; 43 ; Инвестор ; 385 
 471 ; Лот монет России (12шт): 1/2коп ; 1908-1915 ;  ; Cu ; F/VG ; 59 ; Инвестор ; 1224 
 472 ; Лот монет России: 1 копейка (6шт) ; 1907-1915 ;  ; Cu ; VF/VG ; 36 ; es72 ; 383 
 473 ; Лот монет России: 1/2 коп (6шт) ; 1909-1915 ;  ; Cu ; VF/VG ; 38 ; Инвестор ; 711 
 474 ; Лот монет России (9шт): 2коп ; 1812-1824 ;  ; Cu ; VG/G ; 29 ; brigada ; 521 
 475 ; Лот монет России и СССР (14шт): 2коп,1коп,денга ; 1737-1924 ;  ; Cu ; VG/G ; 48 ; Инвестор ; 669 
 476 ; Лот монет России (11шт): 2коп ; 1758-1838 ;  ; Cu ; VG/G ; 40 ; Инвестор ; 713 
 477 ; Лот монет России (16шт): 5коп,2коп ; 178?-1879 ;  ; Cu ; VG/G ; 32 ; Инвестор ; 867 
 481 ; Денга ; 1362-1389 ; Дмитрий Иванович (Донской) ; Ag ; F-VF ; 28 ; Норман ; 7933 
 482 ; Денга. Василий Дмитриевич ; 1389-1425 ;  ; Ag ; VF- ; 33 ; dmivanych ; 620 
 483 ; Денга. Василий Дмитриевич ; 1389-1425 ;  ; Ag ; F-VF ; 25 ; Изид ; 1813 
 484 ; Полуденга. Василий Дмитриевич ; 1389-1425 ;  ; Ag ; F+ ; 13 ; Изид ; 3354 
 485 ; Денга. Суздальско-Нижегородское кн-во ; 15в ;  ; Ag ; vf ; 101 ; Изид ; 3950 
 486 ; Денга. Суздальско-Нижегородское кн-во ; 15в ;  ; Ag ; F-VF ; 40 ; Изид ; 1111 
 487 ; Денга. Суздальско-Нижегородское кн-во ; 15в ;  ; Ag ; F-VF ; 28 ; Изид ; 1360 
 488 ; Денга. Суздальско-Нижегородское кн-во ; 15в ;  ; Ag ; F-VF ; 47 ; viridis ; 1005 
 489 ; Денга. Суздальско-Нижегородское кн-во ; 15в ;  ; Ag ; F-VF ; 33 ; Изид ; 1510 
 490 ; Денга. Суздальско-Нижегородское кн-во ; 15в ;  ; Ag ; F-VF ; 60 ; Shalex ; 1005 
 491 ; Денга. Суздальско-Нижегородское кн-во. Князь Даниил Борисович ; 15в ;  ; Ag ; F-VF ; 47 ; KosmosX ; 816 
 492 ; Денга. Князь Петр Дмитриевич ; 14в ; Дмитровское Удельное Княжество ; Ag ; F-VF ; 17 ; viridis ; 2007 
 493 ; Денга ; 1420-1478 ; Великий Новгород ; Ag ; F+ ; 44 ; 76 ; 672 
 494 ; Денга ; 1420-1478 ; Великий Новгород ; Ag ; F+ ; 33 ; lestes ; 448 
 495 ; Денга ; 1420-1478 ; Великий Новгород ; Ag ; F ; 41 ; alex9999111 ; 311 
 496 ; Денга ; 1425-1510 ; Псков ; Ag ; F ; 35 ; sibirnv ; 501 
 497 ; Денга ; 1425-1510 ; Псков ; Ag ; F ; 50 ; Коллекционерь ; 1150 
 498 ; Денга. Серпуховское Удельное кн-во. Князь Владимир Андреевич (Храбрый) ; 1358-1410 ;  ; Ag ; VG ; 32 ; sandal ; 3064 
 499 ; Денга. Серпуховское Удельное кн-во. Князь Семен Владимирович (боровский) ; 1410-1426 ;  ; Ag ; VG ; 13 ; Изид ; 2946 
 500 ; Денга.Князь Семен Владимирович (боровский) ; 1410-1426 ; Серпуховское Удельное Княжество ; Ag ; F-VF ; 18 ; Изид ; 3572 
 501 ; Денга. Князь Василий Иванович ; после 1456 ; Великое Княжество Рязанское ; Ag ; F-VF ; 61 ; viridis ; 1257 
 502 ; Денга ; 1425-1510 ; Псков ; Ag ; VF ; 21 ; Ddfog ; 6674 
 503 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF+ ; 38 ; sinus ; 2612 
 504 ; Денга. Угличское кн-во. Князь Иван Владимирович ;  ;  ; Ag ; F- ; 26 ; Изид ; 4813 
 505 ; Денга. Князь Иван Андреевич ; 1432-1454 ; Удельное Княжество Можайское ; Ag ; F-VF ; 65 ; ГдРъ ; 1870 
 506 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 53 ; icebreaker ; 2040 
 507 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 45 ; oleg61 ; 2087 
 508 ; Денга. Василий Темный ; 1425-1462 ;  ; Ag ; VF- ; 48 ; Апрель ; 2043 
 509 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 40 ; sinus ; 2556 
 407 ; Денга ; 1748 ;  ; Cu ; VG ; 5 ; modul ; 64 
 408 ; Денга ; 1749 ;  ; Cu ; VF- ; 75 ; Митр ; 351 
 409 ; Денга ; 1749 ;  ; Cu ; VG ; 15 ; samara 67 ; 72 
 410 ; Денга ; 1750 ;  ; Cu ; VG ; 14 ; samara 67 ; 69 
 411 ; Денга ; 1751 ;  ; Cu ; VG ; 9 ; DRAKUS ; 62 
 412 ; Денга ; 1771 ; ЕМ ; Cu ; VG ; 51 ; Dimitr1 ; 232 
 413 ; Денга ; 1788 ; КМ ; Cu ; VG ; 12 ; SergN ; 579 
 414 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; VG ; 7 ; Maksss163 ; 114 
