 5920 ; Бона иностранная. Пакистан ;  ;  ;  ;  ; 39 ; кварта ; 215 
 965 ; Крест за военные заслуги в Первой мировой войне. Германия. Пруссия ;  ;  ; Br,эмаль ; VF+ ; 107 ; Милорадович ; 6707 
 966 ; Пожарный крест. Германия ;  ;  ; Ж/м, серебр,эм ; XF+ ; 34 ; ремпутьмаш ; 1111 
 967 ; Знак Эдельвейс. Германия. D-43мм ;  ;  ; Б/м,ж/м,эмаль ; XF ; 39 ; nikfed ; 2500 
 968 ; Военный крест 1914-1918гг. Франция ;  ;  ; Br ; VF-XF ; 59 ; aa_ras ; 1258 
 969 ; Почетная медаль Пожарных. Франция ;  ;  ; Ag ; XF ; 23 ; ремпутьмаш ; 765 
 970 ; Медаль масонская Грандложа Англии. Бирмингем. Англия ; 1932 ;  ; Ag,эмаль ; XF- ; 52 ; parovozik777 ; 1530 
 871 ; Медаль. 300-летие Российского Военно-морского флота. Линейный корабль "Святой Павел". D-39мм ; ММД ;  ; Cu-Ni ; Proof ; 25 ; stark-2006 ; 767 
 872 ; Медаль. 300-летие Российского Военно-морского флота. Взятие Азова. D-39мм ; ММД ;  ; Cu-Ni ; Proof ; 28 ; stark-2006 ; 767 
 873 ; Медаль. 300-летие Российского Военно-морского флота. Петр I Великий. D-39мм ; ММД ;  ; Cu-Ni ; Proof ; 31 ; stark-2006 ; 734 
 874 ; Медаль. Межнумизматика. 250 лет открытия Русской Америки. Пакетбот "Св Петр". D-39мм. Упаковка ; ММД ;  ; Cu-Ni ; Proof ; 23 ; sergey35 ; 237 
 875 ; Медаль. Межнумизматика. 250 лет открытия Русской Америки. Встреча Г.Измайлова и Дж Кука. D-39мм. Упаковка ; ММД ;  ; Cu-Ni ; Proof ; 20 ; sergey35 ; 258 
 876 ; Медаль. Межнумизматика. 250 лет открытия Русской Америки. Бот "Св Гавриил". D-39мм. Упаковка ; ММД ;  ; Cu-Ni ; Proof ; 19 ; sergey35 ; 237 
 877 ; Медаль. Межнумизматика. 250 лет открытия Русской Америки. Пакетбот "Св Павел". D-39мм. Упаковка ; ММД ;  ; Cu-Ni ; Proof ; 13 ; sergey35 ; 233 
 878 ; Медаль 50 лет Радиевого института им В.Г.Хлопина. D-65мм ;  ;  ; Ж/м ; VF-XF ; 52 ; aziya11 ; 181 
 879 ; Медаль. Карл Мария Вебер. Медальер Барановская. D-60мм ; 1987ЛМД ;  ; Ж/м ; AU ; 14 ; 550055 ; 283 
 880 ; Медаль. Монумент героическим защитникам Ленинграда. Медальер А.Бакланов. D-57мм ; 1983ЛМД ;  ; Al ; AU ; 56 ; alex09-63 ; 261 
 881 ; Медаль. 50 лет Советской власти. Иркутск. D-50мм ;  ;  ; Ж/м ; XF ; 32 ; alex09-63 ; 195 
 882 ; Медаль. Галилео Галилей. D-60мм ;  ;  ; Ж/м ; AU ; 86 ; sportmini ; 9180 
 883 ; Медаль. В.А.Моцарт. D-67мм ;  ;  ; Ж/м ; XF ; 14 ; 550055 ; 908 
 884 ; Медаль. Федот Шубин. Медальер О.Барановская. D-60мм ;  ;  ; Ж/м ; XF+ ; 21 ; Sacha777 ; 2267 
 885 ; Медаль. 60 лет академику С.П.Королеву. D-60мм ;  ;  ; Ж/м ; XF+ ; 40 ; mikki67 ; 2380 
 886 ; Медаль. 60 лет СССР. D-65мм ;  ;  ; Al ; XF+ ; 35 ; mikki67 ; 333 
 887 ; Медаль Коммунизм- это есть советская власть плюс элитрификация всей страны. D-59мм ;  ;  ; Al ; VF ; 8 ; апосум ; 147 
 888 ; Медаль 50 лет Спартакиада БССР. D-50мм. Спилино ухо ;  ;  ; Ж/м ; VF+ ; 27 ; апосум ; 123 
 889 ; Медаль. Пушкинские места. Михайловское. Липовая аллея. Медальер А.В.Козлов. D-53мм ; 1963ЛМД ;  ; Al ; XF+ ; 28 ; Sacha777 ; 216 
 890 ; Медаль. Памятник-шалаш В.И.Ленина в Разливе. Медальер А.В.Козлов. D-53мм ; 1965ЛМД ;  ; Al ; XF ; 37 ; Sacha777 ; 196 
 891 ; Медаль. 125 лет Ленинградскому зоопарку. Медальер А.А.Долгополова. D-60мм ; 1990ЛМД ;  ; Al ; XF+ ; 38 ; mikki67 ; 1176 
 892 ; Медаль. 250 лет со дня рождения Левицкого. Медальер Ю.Г.Нерода. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 24 ; mikki67 ; 510 
 893 ; Медаль.Ленинградская духовная академия и семинария.  Медальер А.А.Архипов, Ю.Н.Архипова. D-75мм ; 1990ЛМД ;  ; Ж/м ; AU ; 23 ; 111311 ; 630 
 894 ; Медаль. 275 лет Красногородскому экспериментальному целлюлозно-бумажному заводу. Медальер С.А.Корнилов. D-60мм ; 1990ЛМД ;  ; Ж/м ; AU ; 32 ; mikki67 ; 1199 
 895 ; Медаль.Врачи мира за предотвращение ядерной войны. Медальер С.А.Корнилов. D-60мм ; 1991ЛМД ;  ; Ж/м ; AU ; 5 ; byfk ; 204 
 896 ; Медаль. 200 лет Князь-Владимирскому собору. Медальер А.В.Бакланов. D-65мм ; 1989ЛМД ;  ; Ж/м ; AU ; 50 ; sportmini ; 1134 
 897 ; Медаль. 200 лет со дня основания г Севастополя. Медальер А.А.Королюк. D-65мм ; 1983ЛМД ;  ; Ж/м ; AU ; 17 ; alex09-63 ; 969 
 898 ; Медаль. Первый космонавт Земли Ю.Гагарин. D-50мм ; ММД ;  ; Ж/м ; XF ; 19 ; sergey35 ; 236 
 899 ; Медаль. Первый человек на Луне Н.Армстронг. D-50мм ; ММД ;  ; Ж/м ; XF+ ; 15 ; 8reales ; 183 
 900 ; Медаль Скульптура летего сада. И.А.Крылов. Медальер С.Иванов. D-57мм ; ЛМД ;  ; Б/м ; AU ; 13 ; lalula ; 163 
 901 ; Медаль Петр I. Скульптор К.Б.Растрелли. Медальер С.Иванов. D-60мм ; ЛМД ;  ; Б/м ; AU ; 13 ; Sacha777 ; 163 
 902 ; Медаль Государственный Эрмитаж. Отдел истории русской культуры. Медальер С.Иванов. D-60мм ; ЛМД ;  ; Б/м ; XF ; 34 ; sportmini ; 501 
 903 ; Медаль Пушкинский лицей. Медальер П.Потапов. D-57мм ; 1988ЛМД ;  ; Б/м ; XF ; 20 ; 550055 ; 175 
 904 ; Медаль 100 лет со дня рождения В.И.Ленина. D-62мм ;  ;  ; Al ; XF ; 37 ; aa_ras ; 357 
 905 ; Медаль 50 лет КазССР. D-66мм ;  ;  ; Al ; XF- ; 11 ; mikki67 ; 163 
 906 ; Медаль М.И.Кутузов 1747-1813. D-50мм ;  ;  ; Al ; VF ; 27 ; Папа с рацией ; 161 
 907 ; Медаль Владимир Ульянов. Медальер И.Федин. D-85мм ;  ;  ; Б/м ; XF ; 57 ; ga2012 ; 373 
 908 ; Медаль Петр I. Петергоф-Петродворец. Дворец Монплезир. D-65мм ;  ;  ; Al ; XF ; 10 ; sergey35 ; 155 
 909 ; Медаль 50 лет Академии наук Украинской РСР. Медальер О.Кошевой. D-60мм ;  ;  ; Ж/м ; VF ; 13 ; цеховик ; 206 
 910 ; Медаль Ленинград. В память о Фрунзенском районе. D-55мм ;  ;  ; Б/м ; VF- ; 27 ; апосум ; 159 
 911 ; Медаль В.И.Ленин 1870-1970. Медальер Лукичев. D-50мм ;  ;  ; Al ; XF ; 7 ; ga2012 ; 227 
 912 ; Медаль Ленин 1870. D-40мм ;  ;  ; Al ; XF ; 8 ; апосум ; 114 
 913 ; Медаль в память тысячилетия крещения Руси. D-40мм ;  ;  ; Al ; XF ; 32 ; sileng ; 163 
 914 ; Медаль Родившейся в городе-герое Ленинграде. D-46мм ;  ;  ; Б/м ; AU ; 15 ; sergey35 ; 124 
 915 ; Медаль Спортивный комитет дружественных армий. D-50мм ; 1978 ;  ; Б/м ; XF ; 24 ; цеховик ; 225 
 916 ; Медаль Патриарх Московский и Всея Руси. Пимен. D-60мм ;  ;  ; Ж/м ; XF ; 48 ; von_Schwarz ; 368 
 917 ; Медаль . IV международная выствка-конференция по монетам. Coins 2013. Москва. Россия. D-34мм ; СПМД ;  ; Ж/м ; AU ; 42 ; solder13 ; 448 
 918 ; Медаль . III международная выствка-конференция по монетам. Coins 2012. Москва. Россия. D-34мм ; СПМД ;  ; Ж/м ; AU ; 38 ; solder13 ; 454 
 919 ; Медаль . Медаль. 5 выставка Water Mark. Ростов н/д. Россия. D-34мм ; 2013СПМД ;  ; Ж/м ; AU ; 5 ; sotnik ; 222 
 920 ; Медаль. Coins 2014. Москва. Россия. D-35мм ;  ;  ; Ж/м ; XF ; 27 ; 222211 ; 306 
 807 ; Монета средневековая серебр. М-0,5гр ;  ;  ; Ag ; VG ; 22 ; rf6O ; 181 
 808 ; Монета средневековая серебр. М-0,65гр ;  ;  ; Ag ; VG ; 28 ; пасечник ; 203 
 809 ; Монета средневековая серебр. М-0,4гр ;  ;  ; Ag ; VG ; 31 ; murka1973 ; 328 
 810 ; Монета средневековая серебр. М-0,38гр ;  ;  ; Ag ; VG ; 22 ; rf6O ; 169 
 811 ; Монета средневековая серебр. М-0,3гр ;  ;  ; Ag ; VG ; 15 ; rf6O ; 159 
 812 ; Дорпат шиллинг. Ливонский Орден. Город Дорпат (Тарту). М-0,97гр ;  ;  ; Ag ; F+ ; 52 ; стрелка ; 1328 
 813 ; Дорпат шиллинг. Ливонский Орден. Город Дорпат (Тарту). М-0,87гр ;  ;  ; Ag ; F+ ; 42 ; Jauho ; 420 
 814 ; Дорпат шиллинг. Ливонский Орден. Город Дорпат (Тарту). М-0,62гр ;  ;  ; Ag ; F+ ; 29 ; jj ; 365 
 815 ; Дорпат шиллинг. Ливонский Орден. Город Дорпат (Тарту). М-0,7гр ;  ;  ; Ag? ; F+ ; 39 ; Dahan ; 411 
 816 ; Артиг. Ливонский Орден. Город Ревель. Гроссмейстерская чеканка. М-1,25гр ;  ;  ; Ag ; F-VF ; 51 ; bek-1 ; 720 
 817 ; Артиг. Ливонский Орден. Город Ревель. Гроссмейстерская чеканка. М-0,91гр ;  ;  ; Ag ; F-VF ; 40 ; ur_adamov ; 650 
 818 ; Артиг. Ливонский Орден. Город Ревель. Гроссмейстерская чеканка. М-0,64гр ;  ;  ; Ag ; F-VF ; 60 ; parovozik777 ; 802 
 819 ; Монета средневековая серебр. М-0,2гр ;  ;  ; Ag ; F ; 24 ; агент Холдер ; 125 
 820 ; Монета средневековая серебр. М-0,3гр ;  ;  ; Ag ; F ; 23 ; rf6O ; 105 
 821 ; Монета средневековая серебр. М-0,33гр ;  ;  ; Ag ; F ; 21 ; rf6O ; 105 
 822 ; Монета средневековая серебр. М-0,25гр ;  ;  ; Ag ; F ; 22 ; rf6O ; 105 
 823 ; Монета средневековая серебр. М-0,4гр ;  ;  ; Ag ; F ; 19 ; rf6O ; 81 
 824 ; Монета средневековая серебр. М-5,28гр. D-43мм. Отверстие ;  ;  ; Ag ; F ; 42 ; himak ; 1787 
 825 ; Драхма. Сасаниды, Хосров II. М-4,11гр ;  ;  ; Ag ; VF- ; 40 ; Hada ; 1734 
 826 ; Драхма. Сасаниды, Хосров II. М-4,08гр ;  ;  ; Ag ; VF- ; 42 ; Olimpia ; 1683 
 827 ; Денарий. Иерусалим. М-0,34 гр. Обломана ; 11в ;  ; Ag ; F+ ; 39 ; murka1973 ; 635 
 828 ; Лот монет Швеции: 1/6,1/4 эре (2шт) ; 17 в ;  ; Cu ; VG- ; 6 ; aziya11 ; 34 
 829 ; Лот монет средневековых: 4шт ;  ;  ; Ag,Cu ; F/VG ; 40 ; Павлов75 ; 699 
 844 ; Медаль Признательное императорское Доно-Кубано-Терское ОСХ. В упорном труду и в единении сила. D-38мм ;  ;  ; Br,серебрение ; VF+ ; 91 ; gelo ; 4284 
 845 ; Жетон. На коронацию Николая I. D-22мм ; 1826 ;  ; Ag ; XF- ; 44 ; Fliege1 ; 7403 
 846 ; Жетон. На коронацию Александра II. D-22мм ; 1856 ;  ; Ag ; AU ; 30 ; ZOLTAN333 ; 7242 
 847 ; Жетон Благодарная Россия царю-освободителю. Александр II. D-28мм ;  ;  ; Br ; AU/XF ; 39 ; acad ; 4309 
 848 ; Жетон "300 лет Дому Романовых 1613-1913гг" ;  ;  ; Br ; VF+ ; 79 ; A-Stral ; 1420 
 849 ; Жетон В память Великой войны. D-26мм ;  ;  ; Br ; VF+ ; 37 ; acad ; 2782 
 850 ; Медаль "За храбрость". D-28мм ;  ;  ; Br ; F ; 92 ; Boriss ; 4305 
 851 ; Жетон 200 лет СПб. D-23мм ;  ;  ; Br ; VF ; 20 ; дутик ; 867 
 852 ; Медаль "Свобода Равенство и братство" 1917 Свободная Россия. D-27мм ;  ;  ; Ж/м ; VF-XF ; 49 ; A-Stral ; 1168 
 853 ; Медаль. 100 лет со дня рождения Н.В. Гоголя. D-24мм ; 1909 ;  ; Ж/м ; XF ; 38 ; 3kopeiki ; 1209 
 854 ; Медаль в память визита во Францию Николая II 5–9 октября 1896 г. D-23мм ; 1896 ;  ; Ж/м ; XF ; 17 ; Boriss ; 956 
 855 ; Медаль памятная "В честь открытия памятника императору Николаю I". Медальер П. Брусницын. D-85мм ;  ;  ; Br ; VF+ ; 54 ; numiz2013 ; 15290 
 856 ; Медаль школьная "золото" РСФСР. D-40мм ;  ;  ; Ж/м ; XF ; 50 ; gelo ; 1205 
 857 ; Школьная медаль "серебро" УРСР. D-40мм ;  ;  ; Б/м ; XF ; 23 ; gola78 ; 567 
 858 ; Медаль школьная "серебро" Грузинская ССР. D-32мм ;  ;  ; Ag ; XF+ ; 50 ; lalula ; 4783 
 859 ; Серебряная школьная медаль УРСР. Образец 1949 года. D-32мм ;  ;  ; Ag ; VF ; 64 ; buben ; 1122 
 860 ; Медаль. 300-летие Российского флота. Адмирал Ушаков. D-42мм ; ЛМД ;  ; Cu-Ni ; Proof ; 65 ; stark-2006 ; 1275 
 861 ; Медаль. 300-летие Российского флота. Капитан Александр Мариненко. D-42мм ; ЛМД ;  ; Cu-Ni ; Proof ; 48 ; stark-2006 ; 1268 
 862 ; Медаль. 300-летие Российского флота. Адмирал Кузнецов. D-42мм ; ЛМД ;  ; Cu-Ni ; Proof ; 19 ; stark-2006 ; 734 
 863 ; Медаль. 300-летие Российского флота. Адмирал Нахимов. D-42мм ;  ;  ; Cu-Ni ; Proof ; 29 ; stark-2006 ; 734 
 864 ; Медаль. 300-летие Российского флота. Адмирал Макаров. D-42мм ; СПМД ;  ; Cu-Ni ; Proof ; 29 ; stark-2006 ; 734 
 865 ; Медаль. 300-летие Российского Военно-морского флота. Князь Г.А.Потемкин-Таврический. D-39мм ; ММД ;  ; Cu-Ni ; Proof ; 22 ; stark-2006 ; 734 
 866 ; Медаль. 300-летие Российского Военно-морского флота. Генерал-адмирал Граф Апрксин. D-39мм ; ММД ;  ; Cu-Ni ; Proof ; 44 ; stark-2006 ; 734 
 867 ; Медаль. 300-летие Российского Военно-морского флота. Битва при Гангуте. D-39мм ; ММД ;  ; Cu-Ni ; Proof ; 23 ; SergeyDzen ; 719 
 868 ; Медаль. 300-летие Российского Военно-морского флота. Готе Предестинация. D-39мм ; ММД ;  ; Cu-Ni ; Proof ; 18 ; SergeyDzen ; 408 
 869 ; Медаль. 300-летие Российского Военно-морского флота. Галера "Принципиум". D-39мм ; ММД ;  ; Cu-Ni ; Proof ; 23 ; stark-2006 ; 734 
 870 ; Медаль. 300-летие Российского Военно-морского флота. Чесменское сражение. D-39мм ; ММД ;  ; Cu-Ni ; Proof ; 24 ; igor26 ; 734 
 757 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 34 ; Vasilyi9 ; 221 
 758 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 35 ; Mitia ; 105 
 759 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 23 ; Vasilyi9 ; 155 
 760 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 9 ; murew ; 66 
 761 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 7 ; texno4819 ; 37 
 762 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 3 ; aziya11 ; 46 
 763 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 29 ; Ивпага ; 144 
 764 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 7 ; Ивпага ; 38 
 765 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 23 ; Mitia ; 129 
 766 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 5 ; aziya11 ; 26 
 767 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 7 ; aziya11 ; 26 
 768 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 31 ; denita ; 102 
 769 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 21 ; Майкл ; 57 
 770 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 3 ; aziya11 ; 26 
 771 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 5 ; aziya11 ; 26 
 772 ; Лот монет Ивана Грозного: копейка (141шт) ;  ;  ; Ag ; F/F-VF ; 40 ; rf6O ; 8900 
 773 ; Лот монет Ивана Грозного: денга (15шт) ;  ;  ; Ag ; F/F-VF ; 61 ; fav ; 1275 
 774 ; Антониниан. Рим. Постум. М-2,4г ; 260-269 ;  ; Ag ; F-VF ; 67 ; parovozik777 ; 1208 
 775 ; Денарий. Рим. М-3,06г ;  ;  ; Ag ; F-VF ; 54 ; d-master ; 947 
 776 ; Денарий. Рим. М-3,58г ;  ;  ; Ag ; F+ ; 35 ; Гвидон ; 680 
 777 ; Фоллис. Константин I Великий. М-3г ; 307-337 ;  ; Cu ; F-VF ; 28 ; DmitriPartei ; 340 
 778 ; Фоллис. Рим. Валентиниан I ; 364-375 ;  ; Cu ; F-VF ; 23 ; aziya11 ; 217 
 779 ; Антониниан. Рим. Галлиен. М-2,5г ; 254-268 ;  ; Cu ; F-VF ; 23 ; pretorianets72 ; 408 
 780 ; Антониниан. Рим. Салонина (жена Галлиена). М-2г ; 254-268 ;  ; Cu ; F-VF ; 15 ; aziya11 ; 159 
 781 ; Фоллис. Рим. Валентиниан I ; 364-375 ;  ; Cu ; F-VF ; 10 ; aziya11 ; 227 
 782 ; Фоллис. Рим. Валент ; 364-378 ;  ; Cu ; F-VF ; 24 ; d-master ; 322 
 783 ; Фоллис. АЕ 28. Галерий. Как Цезарь - первая тетрархия. М-9,9г ; 293-311 ;  ; Cu ; F-VF ; 44 ; lestes ; 1530 
 784 ; Фоллис.Константин II. Чеканка как Цезарь. М-2,4г ; 317-337 ;  ; Cu ; F-VF ; 22 ; d-master ; 326 
 785 ; Фоллис. АЕ 24. Рим. Констанций II как Цезарь. М-2,4г ; 324-361 ;  ; Cu ; VF ; 31 ; ga2012 ; 408 
 786 ; Провинциальная чеканка. Септимий Север ; 193-211 ;  ; Cu ; F-VF ; 22 ; pretorianets72 ; 737 
 787 ; Провинциальная чеканка. Септимий Север ; 193-211 ;  ; Cu ; VF ; 69 ; ANK ; 2042 
 788 ; Анонимный фоллис. Византия. Михаил IV, класс С ; 1034-1041 ;  ; Cu ; F+/F-VF ; 34 ; Папа с рацией ; 459 
 789 ; Прута. Иудея, Понтий Пилат. М-2,62гр ;  ;  ; Cu ; F+ ; 47 ; sotnik ; 1020 
 790 ; Монета античная. М-8,73г ;  ;  ; Cu ; VF- ; 31 ; von_Schwarz ; 1532 
 791 ; Монета античная. М-8,7г ;  ;  ; Cu ; VF- ; 35 ; lestes ; 1470 
 792 ; Монета Боспор. Аспург. Калигула ; 1 век нэ ;  ; Cu ; F-VF ; 44 ; pretorianets72 ; 4545 
 793 ; Монета Боспор. Савромат II ; 2 век нэ ;  ; Cu ; F+ ; 39 ; pretorianets72 ; 4590 
 794 ; Монета. Херсонес. М-2,46гр ;  ;  ; Cu ; F+ ; 11 ; gogo ; 924 
 795 ; Талер. Тироль ; 1632 ;  ; Ag ; VF-XF ; 65 ; Agava ; 16320 
 796 ; 4 марки. Швеция. Карл XI ; 1694 ;  ; Ag ; VF ; 29 ; von_Schwarz ; 5780 
 797 ; 18 грошей. Польша. Ян Казимир ; 1668 ;  ; Ag ; VF- ; 50 ; $$$ ; 2576 
 798 ; 6 грошей. Польша ; 17 век ;  ; Ag ; F- ; 25 ; Снежков ; 428 
 799 ; Денарий. Венгрия. Фердинанд I ; 1542-1555 ;  ; Ag ; VF ; 31 ; dimasmirnov ; 327 
 800 ; Денарий. Венгрия. Фердинанд I ; 1542-1555 ;  ; Ag ; F-VF ; 26 ; dimasmirnov ; 326 
 801 ; Денарий. Венгрия. Матиас II ; 1611-1918 ;  ; Ag ; F-VF ; 46 ; Jauho ; 410 
 802 ; Денарий. Венгрия. Матиас II ; 1611-1618 ;  ; Ag ; F-VF ; 35 ; Jauho ; 420 
 803 ; Солид. Рига. Кристина ; 1654 ;  ; Ag ; F ; 7 ; aziya11 ; 51 
 804 ; Солид. Рига ; 17 век ;  ; Ag ; F ; 10 ; aziya11 ; 51 
 805 ; 1 эре. Швеция. Кристина ; 1639 ;  ; Cu ; F-VF ; 45 ; Alexdav ; 3313 
 806 ; Монета средневековая серебр. М-0,71гр. Деформация ;  ;  ; Ag ; G ; 27 ; rf6O ; 182 
 707 ; Денга ;  ; Великое Княжество Тверское ; Ag ; VF ; 19 ; zima ; 7899 
 708 ; Денга. Великое княжество Тверское ;  ;  ; Ag ; VF ; 21 ; oleg61 ; 10074 
 709 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 19 ; gelo ; 48 
 710 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 15 ; Vasilyi9 ; 47 
 711 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 7 ; aziya11 ; 28 
 712 ; Копейка ; 1605 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 7 ; aziya11 ; 51 
 713 ; Копейка. Борис Федорович. Новгородский ден двор ; 1598-1605 ;  ; Ag ; F-VF ; 7 ; aziya11 ; 51 
 714 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 7 ; zoom30 ; 67 
 715 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 5 ; aziya11 ; 34 
 716 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 11 ; aziya11 ; 51 
 717 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 5 ; aziya11 ; 57 
 718 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 4 ; aziya11 ; 34 
 719 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 9 ; Zигмунт ; 43 
 720 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 5 ; Zигмунт ; 48 
 721 ; Копейка ; 1606-1610 ; Василий Шуйский Новгородский ден.двор ; Ag ; F-VF ; 19 ; Майкл ; 222 
 722 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 25 ; aziya11 ; 221 
 723 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 15 ; Vasilyi9 ; 206 
 724 ; Копейка. Василий Иванович Шуйский ; 1606-1610 ;  ; Ag ; F-VF ; 21 ; Майкл ; 254 
 725 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 19 ; gelo ; 67 
 726 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 12 ; aziya11 ; 46 
 727 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 17 ; A.G ; 58 
 728 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 7 ; imperator33 ; 39 
 729 ; Полушка ; 1425-1510 ; Псков ; Ag ; F-VF ; 67 ; Приор ; 10200 
 730 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 7 ; virtualman ; 161 
 731 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 28 ; НЗ ; 222 
 732 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 34 ; НЗ ; 263 
 733 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F+ ; 13 ; Vasilyi9 ; 66 
 734 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 21 ; aziya11 ; 53 
 735 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 17 ; Mitia ; 63 
 736 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 12 ; Vasilyi9 ; 66 
 737 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 9 ; aziya11 ; 27 
 738 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 47 ; НЗ ; 362 
 739 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 37 ; НЗ ; 713 
 740 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; F-VF ; 31 ; НЗ ; 155 
 741 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 34 ; bakal73 ; 362 
 742 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; ГдРъ ; 155 
 743 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; murew ; 58 
 744 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; цеховик ; 42 
 745 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; VF ; 62 ; bakal73 ; 237 
 746 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F-VF ; 9 ; Vasilyi9 ; 155 
 747 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Псковский ден.двор ; Ag ; F-VF ; 51 ; aziya11 ; 453 
 748 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 9 ; Vasilyi9 ; 157 
 749 ; Денга ; 1425-1510 ; Псков ; Ag ; F-VF ; 44 ; Приор ; 7933 
 750 ; Копейка. Борис Федорович ;  ;  ; Ag ; F-VF ; 18 ; antongor ; 161 
 751 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 19 ; цеховик ; 65 
 752 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 26 ; DmitriPartei ; 177 
 753 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 28 ; Vasilyi9 ; 183 
