 5940 ; Лот бон 2 шт. Болгария ; 1951 ;  ;  ;  ; 14 ; cr2952 ; 111 
 641 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 7 ; aziya11 ; 57 
 642 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 17 ; aziya11 ; 175 
 643 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 9 ; aziya11 ; 104 
 644 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 9 ; aziya11 ; 69 
 645 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 4 ; sneg ; 55 
 646 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 14 ; sneg ; 73 
 647 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 4 ; aziya11 ; 36 
 648 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 21 ; RuNum1 ; 93 
 649 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 10 ; aziya11 ; 57 
 650 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 8 ; aziya11 ; 56 
 651 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 16 ; чук ; 51 
 652 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 6 ; aziya11 ; 57 
 653 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 12 ; чук ; 37 
 654 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 16 ; чук ; 53 
 655 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 30 ; Волк33 ; 95 
 656 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 6 ; aziya11 ; 36 
 557 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 11 ; taa ; 57 
 558 ; Копейка. Деформация ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 10 ; Ритм ; 93 
 559 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 8 ; RuNum1 ; 53 
 560 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; F-VF ; 32 ; Дмитрий Михайлович ; 459 
 561 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 13 ; alexei.96 ; 53 
 562 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 7 ; Ритм ; 101 
 563 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 16 ; virtualman ; 53 
 564 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 12 ; ЛАВ-13 ; 143 
 565 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 27 ; cotangens ; 579 
 566 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 15 ; cotangens ; 805 
 567 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 23 ; cotangens ; 579 
 568 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 23 ; cotangens ; 669 
 569 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 21 ; cotangens ; 579 
 570 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 36 ; cotangens ; 629 
 571 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 13 ; cotangens ; 271 
 572 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 18 ; cotangens ; 579 
 573 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 15 ; cotangens ; 309 
 574 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 18 ; cotangens ; 579 
 575 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 14 ; Волк33 ; 227 
 576 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 30 ; aziya11 ; 101 
 577 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 8 ; RuNum1 ; 59 
 578 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 10 ; byrozka ; 59 
 579 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 10 ; aziya11 ; 46 
 580 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 6 ; aziya11 ; 46 
 581 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 17 ; RuNum1 ; 79 
 582 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 9 ; aziya11 ; 46 
 583 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 28 ; sneg ; 111 
 584 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 25 ; Ивпага ; 104 
 585 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 26 ; Ивпага ; 104 
 586 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 20 ; cotangens ; 579 
 587 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 9 ; cotangens ; 263 
 588 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 26 ; cotangens ; 308 
 589 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 19 ; cotangens ; 279 
 590 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 11 ; cotangens ; 308 
 591 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 9 ; cotangens ; 309 
 592 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 11 ; cotangens ; 309 
 593 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 21 ; cotangens ; 359 
 594 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F+/F-VF ; 9 ; cotangens ; 308 
 595 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 11 ; collector64 ; 77 
 596 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 8 ; aziya11 ; 79 
 597 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 21 ; чук ; 79 
 598 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 6 ; чук ; 48 
 599 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 6 ; чук ; 53 
 600 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 18 ; чук ; 105 
 601 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 14 ; чук ; 75 
 602 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 6 ; Ритм ; 68 
 603 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 6 ; aziya11 ; 57 
 604 ; Мечевая копейка ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 19 ; aziya11 ; 101 
 605 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 6 ; чук ; 54 
 606 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 6 ; чук ; 54 
 507 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF+ ; 16 ; Shera ; 147 
 508 ; Лот монет России: 2 копейки (3шт) ; 1856,1959 ;  ; Cu ; F-/VG ; 16 ; Павлов75 ; 396 
 509 ; Лот монет России (14шт): 3к,2к,1к ; 1757-1889 ;  ; Cu ; F-/G ; 25 ; sib8 ; 1134 
 510 ; Лот монет России (7шт): 5к,3к,2к ; 1856-1874 ;  ; Cu ; VG ; 27 ; sib8 ; 906 
 511 ; Лот монет России (6шт): копейка ; 1757-1761 ;  ; Cu ;  ; 28 ; Костян 92 ; 258 
 512 ; Лот монет России (9шт): денга ; 1735-1751 ;  ; Cu ;  ; 35 ; collector64 ; 368 
 513 ; Лот монет России (5шт): 3к,2к,1к,1/2к ; 1811-1883 ;  ; Cu ; VG ; 16 ; любитель76 ; 123 
 514 ; Лот монет России (4шт): 2 копейки ; 1810-1813 ;  ; Cu ; F+/F- ; 28 ; Костян 92 ; 310 
 515 ; Лот монет России (7шт): денга ; 1735-1768 ;  ; Cu ; VG ; 38 ; Костян 92 ; 260 
 516 ; Лот монет России (4шт): 5к,3к,2к, денга ; 1769-1847 ;  ; Cu ; VG/G ; 38 ; Костян 92 ; 1247 
 517 ; Лот монет России (10шт): копейка, денга ; 1714-1772 ;  ; Cu ; F-/G ; 13 ; Andrei2007 ; 616 
 518 ; Лот монет России: 3 коп (3шт) ; 1904,1911 ;  ; Cu ; F/VG ; 24 ; Dont ; 126 
 519 ; Лот монет России (3шт): 1к, денга ; 1798-1909 ;  ; Cu ; VF-/VG ; 16 ; yunonik ; 227 
 520 ; Лот монет России (7шт): 1 копейка ; 1831-1915 ;  ; Cu ; F+/G ; 38 ; Andrei2007 ; 214 
 521 ; Севский чех. М-0,84гр. Деформация, обломана ;  ;  ; Ag ; F ; 12 ; A-Stral ; 4008 
 522 ; Денга. Князь Борис Александрович ;  ; Великое Княжество Тверское ; Ag ; F-VF ; 20 ; ЛАВ-13 ; 5897 
 523 ; Денга ; 1461-1485 ; Великое Княжество Тверское ; Ag ; F-VF ; 17 ; ЛАВ-13 ; 5618 
 524 ; Денга ; 1425-1510 ; Псков ; Ag ; F-VF ; 40 ; stok ; 3866 
 525 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; F-VF ; 34 ; virtualman ; 565 
 526 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; F-VF ; 44 ; stok ; 565 
 527 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; F-VF ; 13 ; virtualman ; 1530 
 528 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 9 ; virtualman ; 357 
 529 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; F-VF ; 23 ; Andrei2007 ; 227 
 530 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 9 ; virtualman ; 357 
 531 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 29 ; stok ; 167 
 532 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 24 ; Ритм ; 261 
 533 ; Копейка. Иван Грозный. Деформация ; 1533-1584 ;  ; Ag ; F+ ; 17 ; 312 ; 41 
 534 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 9 ; aziya11 ; 101 
 535 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 37 ; zoom30 ; 167 
 536 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 41 ; Дмитрий Михайлович ; 429 
 537 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 14 ; кве ; 206 
 538 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 16 ; aziya11 ; 102 
 539 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 54 ; viridis ; 307 
 540 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; sneg ; 54 
 541 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 19 ; stok ; 47 
 542 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 29 ; rirosrob ; 70 
 543 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; rirosrob ; 70 
 544 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 46 ; val211 ; 239 
 545 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 12 ; rirosrob ; 70 
 546 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 20 ; aziya11 ; 45 
 547 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 18 ; rirosrob ; 101 
 548 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; stok ; 46 
 549 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; aziya11 ; 44 
 550 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; win.gradoff ; 90 
 551 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 31 ; virtualman ; 203 
 552 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 12 ; aziya11 ; 49 
 553 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 15 ; aziya11 ; 56 
 554 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 25 ; aziya11 ; 94 
 555 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F-VF ; 9 ; Волк33 ; 141 
 556 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 12 ; virtualman ; 92 
 457 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; F ; 21 ; YAKOV130 ; 262 
 458 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; VG ; 12 ; WhiteMouse ; 72 
 459 ; Полушка. Аверс-реверс - 20 градусов ; 1739 ; Орёл 1730 г. ; Cu ; VF- ; 25 ; Rosomaxa ; 615 
 460 ; Полушка ; 1740 ; Орёл 1730 г. ; Cu ; F-VF ; 10 ; почтальон ; 663 
 461 ; Полушка. Дефекты ; 1748? ; Орёл 1748 г. ; Cu ; F-VF ; 12 ; чук ; 125 
 462 ; Полушка ; 1749 ; Орёл 1748 г. ; Cu ; F-VF ; 26 ; триори ; 373 
 463 ; Полушка ; 1750 ; Орёл 1748 г. ; Cu ; F-VF ; 14 ; g.s.g ; 355 
 464 ; Полушка ; 1768 ; КМ "Сибирь" ; Cu ; VF- ; 29 ; zigzag ; 1274 
 465 ; Полушка ; 1769 ; ЕМ ; Cu ; VF ; 44 ; 9525255-2 ; 1767 
 466 ; Полушка ; 1769 ; КМ "Сибирь" ; Cu ; F+ ; 13 ; чук ; 225 
 467 ; Полушка ; 1770 ; ЕМ ; Cu ; F-VF ; 21 ; stok ; 169 
 468 ; Полушка ; 1770 ; КМ "Сибирь" ; Cu ; F+ ; 7 ; $$$ ; 567 
 469 ; Полушка ; 1771 ; КМ "Сибирь" ; Cu ; F- ; 14 ; $$$ ; 619 
 470 ; Полушка ; 1786 ; ЕМ ; Cu ; VG ; 29 ; чук ; 1785 
 471 ; Полушка ; 1794 ; КМ ; Cu ; VG ; 28 ; arkan ; 1887 
 472 ; 1/4 копейки ; 1844 ; СМ ; Cu ; F-VF ; 29 ; kuzma-1 ; 389 
 473 ; Полушка ; 1856 ; ЕМ ; Cu ; VG ; 28 ; RagJung ; 459 
 474 ; Полушка ; 1857 ; ЕМ ; Cu ; VF-XF ; 59 ; Димыч ; 2045 
 475 ; 1/4 копейки ; 1868 ; ЕМ ; Cu ; XF- ; 35 ; Harder ; 5414 
 476 ; 1/4 копейки ; 1877 ; СПБ ; Cu ; VG ; 18 ; ssss ; 567 
 477 ; 1/4 копейки ; 1878 ; СПБ ; Cu ; F- ; 26 ; ssss ; 680 
 478 ; 1/4 копейки ; 1887 ; СПБ ; Cu ; F- ; 36 ; Костян 92 ; 986 
 479 ; 1/4 копейки ; 1900 ; СПБ ; Cu ; AU ; 91 ; borisovich ; 2076 
 480 ; 1/4 копейки ; 1909 ; СПБ ; Cu ; AU ; 45 ; borisovich ; 2500 
 481 ; 2 пара-3 копейки ; 1772 ; Валахия ; Cu ; VG ; 28 ; Sporti84 ; 3400 
 482 ; 2 пара-3 копейки ; 1773 ; Валахия ; Cu ; F-VF ; 45 ; fillin ; 3333 
 483 ; 10 пенни ; 1890 ; Финляндия ; Cu ; F-VF ; 49 ; bva150979 ; 2040 
 484 ; 10 пенни ; 1891 ; Финляндия ; Cu ; F+ ; 37 ; Каенн ; 684 
 485 ; 10 пенни ; 1917 ; Финляндия. Вензель ; Cu ; AU ; 111 ; ASCHE ; 2318 
 486 ; 10 пенни ; 1917 ; Финляндия. Орёл ; Cu ; AU ; 38 ; p1a1v1 ; 500 
 487 ; 5 пенни ; 1866 ; Финляндия ; Cu ; VF ; 31 ; солярис ; 357 
 488 ; 5 пенни ; 1870 ; Финляндия ; Cu ; VF+ ; 37 ; 10.10 ; 1497 
 489 ; 5 пенни ; 1888 ; Финляндия ; Cu ; F-VF ; 38 ; Каенн ; 306 
 490 ; 5 пенни ; 1889 ; Финляндия ; Cu ; F-VF ; 23 ; VAM ; 396 
 491 ; 5 пенни ; 1914 ; Финляндия ; Cu ; VF-XF ; 7 ; 10.10 ; 152 
 492 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF- ; 10 ; yourius ; 104 
 493 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; AU/XF ; 24 ; p1a1v1 ; 217 
 494 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; AU ; 27 ; Alias ; 317 
 495 ; 1 пенни ; 1874 ; Финляндия ; Cu ; VF-XF ; 33 ; val211 ; 708 
 496 ; 1 пенни ; 1893 ; Финляндия ; Cu ; VF+ ; 16 ; Mike! ; 312 
 497 ; 1 пенни ; 1894 ; Финляндия ; Cu ; XF- ; 10 ; iterre ; 407 
 498 ; 1 пенни ; 1895 ; Финляндия ; Cu ; Unc/AU ; 39 ; Alias ; 6500 
 499 ; 1 пенни ; 1905 ; Финляндия ; Cu ; XF ; 38 ; ct200h ; 1145 
 500 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF+ ; 28 ; borisovich ; 224 
 501 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF+ ; 15 ; 10.10 ; 196 
 502 ; 1 пенни ; 1912 ; Финляндия ; Cu ; AU ; 33 ; Alias ; 1041 
 503 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF+ ; 7 ; Valli ; 111 
 504 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 34 ; borisovich ; 340 
 505 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 28 ; borisovich ; 159 
 506 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 15 ; borisovich ; 255 
 407 ; Копейка ; 1910 ; СПБ ; Cu ; VF ; 12 ; borisovich ; 93 
 408 ; Копейка ; 1911 ; СПБ ; Cu ; XF ; 23 ; borisovich ; 204 
 409 ; Копейка ; 1912 ; СПБ ; Cu ; XF+ ; 27 ; Alias ; 450 
 410 ; Копейка ; 1913 ; СПБ ; Cu ; XF ; 15 ; heavy_fly ; 72 
 411 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 29 ; Ferros ; 115 
 412 ; Копейка. В капсуле NGC ; 1913 ; СПБ ; Cu ; MS 62 ; 40 ; Sporti84 ; 2267 
 413 ; Копейка ; 1914 ; СПБ ; Cu ; AU ; 27 ; Alias ; 408 
 414 ; Копейка ; 1914 ; СПБ ; Cu ; VF-XF ; 15 ; sneg ; 102 
 415 ; Денга ; 1731 ;  ; Cu ; VF- ; 28 ; dem ; 200 
 416 ; Денга ; 1731 ;  ; Cu ; VF ; 87 ; кве ; 3007 
 417 ; Денга ; 1737 ;  ; Cu ; F ; 17 ; byrozka ; 68 
 418 ; Денга ; 1738 ;  ; Cu ; F ; 14 ; collector64 ; 72 
 419 ; Денга ; 1739 ;  ; Cu ; F ; 15 ; stark-2006 ; 77 
 420 ; Денга ; 1741 ;  ; Cu ; VG ; 24 ; murzic.7 ; 113 
 421 ; Денга ; 1748 ;  ; Cu ; F+ ; 19 ; Костян 92 ; 75 
 422 ; Денга ; 1748 ;  ; Cu ; F-VF ; 14 ; чук ; 79 
 423 ; Денга ; 1750 ;  ; Cu ; F+ ; 18 ; sneg ; 88 
 424 ; Денга ; 1751 ;  ; Cu ; F ; 16 ; murzic.7 ; 90 
 425 ; Денга ; 1768 ; КМ "Сибирь" ; Cu ; F- ; 18 ; AlexSiberian ; 713 
 426 ; Денга ; 1770 ; ЕМ ; Cu ; VF- ; 18 ; stok ; 91 
 427 ; Денга ; 1770 ; КМ "Сибирь" ; Cu ; F ; 13 ; кабан ; 459 
 428 ; Деньга ; 1797 ; ЕМ ; Cu ; F ; 23 ; kuzma-1 ; 420 
 429 ; Деньга ; 1798 ; ЕМ ; Cu ; VF+ ; 47 ; shmaltsai ; 619 
 430 ; Деньга ; 1819 ; ЕМ НМ ; Cu ; XF ; 59 ; cr1390 ; 1041 
 431 ; 1/2 копейки. Брак чеканки ; 1840 ; ЕМ ; Cu ; VF+ ; 43 ; sotnik ; 2993 
 432 ; 1/2 копейки ; 1842 ; СПМ ; Cu ; XF- ; 44 ; Димыч ; 2062 
 433 ; 1/2 копейки ; 1844 ; СМ ; Cu ; F+ ; 37 ; ГдРъ ; 123 
 434 ; 1/2 копейки (Ильин-1р) ; 1846 ; СМ ; Cu ; F-VF ; 24 ; ОСА ; 781 
 435 ; Денежка ; 1852 ; ЕМ ; Cu ; XF ; 54 ; $$$ ; 1383 
 436 ; Денежка ; 1856 ; ЕМ ; Cu ; VF+ ; 35 ; ВЭБ! ; 1947 
 437 ; Денежка ; 1857 ; ЕМ ; Cu ; VF ; 20 ; YAKOV130 ; 379 
 438 ; Денежка ; 1857 ; ЕМ ; Cu ; F ; 38 ; EAL34 ; 250 
 439 ; Денежка ; 1857 ; ВМ ; Cu ; F-VF ; 23 ; leo 2 ; 1300 
 440 ; Денежка ; 1858 ; ЕМ ; Cu ; VF-XF ; 18 ; leshii40 ; 319 
 441 ; Денежка ; 1859 ; ЕМ ; Cu ; XF ; 36 ; benc ; 2629 
 442 ; Денежка ; 1859 ; ВМ ; Cu ; F-VF ; 26 ; $$$ ; 1840 
 443 ; 1/2 копейки ; 1889 ; СПБ ; Cu ; XF+ ; 29 ; 1999 ; 3060 
 444 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; VF-XF ; 37 ; borisovich ; 579 
 445 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; AU ; 48 ; borisovich ; 393 
 446 ; 1/2 копейки ; 1910 ; СПБ ; Cu ; XF- ; 43 ; borisovich ; 561 
 447 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 28 ; borisovich ; 408 
 448 ; Полушка ; 1721 ;  ; Cu ; VG ; 7 ; rom11 ; 793 
 449 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; VF ; 25 ; триори ; 450 
 450 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; VF ; 18 ; кабан ; 201 
 451 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F-VF ; 12 ; Rosomaxa ; 357 
 452 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VF+ ; 15 ; кабан ; 793 
 453 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F-VF ; 24 ; heavy_fly ; 108 
 454 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F+ ; 25 ; Sporti84 ; 345 
 455 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F+ ; 46 ; shmaltsai ; 280 
 456 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; VF-XF ; 9 ; кабан ; 663 
 357 ; 2 копейки ; 1813 ; ЕМ НМ ; Cu ; VF-XF ; 31 ; жжж ; 266 
 358 ; 2 копейки ; 1813 ; СПБ ПС ; Cu ; VF ; 9 ; rirosrob ; 153 
 359 ; 2 копейки ; 1813 ; ИМ ПС ; Cu ; VF ; 5 ; virtualman ; 725 
 360 ; 2 копейки. В капсуле NGC ; 1814 ; ЕМ НМ ; Cu ; AU 53 ; 29 ; Sporti84 ; 2550 
 361 ; 2 копейки ; 1814 ; ИМ ПС ; Cu ; VF+ ; 59 ; shmaltsai ; 318 
 362 ; 2 копейки ; 1827 ; ЕМ ИК ; Cu ; F ; 23 ; rirosrob ; 335 
 363 ; 2 копейки ; 1829 ; ЕМ ИК ; Cu ; F-VF ; 43 ; 439 ; 360 
 364 ; 2 копейки ; 1842 ; ЕМ ; Cu ; VF+ ; 44 ; sergius ; 2244 
 365 ; 2 копейки ; 1851 ; ЕМ ; Cu ; VF+ ; 21 ; sergius ; 2140 
 366 ; 2 копейки ; 1855 ; ЕМ ; Cu ; VF+ ; 36 ; sergius ; 2035 
 367 ; 2 копейки ; 1859 ; ВМ ; Cu ; F-VF ; 16 ; Костян 92 ; 2040 
 368 ; 2 копейки ; 1860 ; ЕМ ; Cu ; VF- ; 20 ; Костян 92 ; 130 
 369 ; 2 копейки ; 1864 ; ЕМ ; Cu ; F+ ; 44 ; kornum ; 602 
 370 ; 2 копейки ; 1869 ; ЕМ ; Cu ; VF ; 29 ; SSK ; 1001 
 371 ; 2 копейки ; 1890 ; СПБ ; Cu ; VF- ; 13 ; leo 2 ; 810 
 372 ; 2 копейки ; 1900 ; СПБ ; Cu ; F ; 8 ; shmaltsai ; 51 
 373 ; 2 копейки ; 1908 ; СПБ ; Cu ; VF- ; 10 ; vizer ; 92 
 374 ; 2 копейки ; 1909 ; СПБ ; Cu ; F+ ; 4 ; vvstemp ; 61 
 375 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF ; 17 ; heavy_fly ; 79 
 376 ; 2 копейки ; 1914 ; СПБ ; Cu ; XF ; 47 ; Alias ; 510 
 377 ; 2 копейки ; 1915 ;  ; Cu ; VF-XF ; 20 ; SERZH21-84 ; 123 
 378 ; 2 копейки ; 1915 ;  ; Cu ; VF ; 14 ; borisovich ; 153 
 379 ; 2 копейки ; 1916 ;  ; Cu ; VF-XF ; 19 ; borisovich ; 106 
 380 ; Копейка ; 1707 ; БК ; Cu ; VG ; 56 ; Alias ; 5281 
 381 ; Копейка ; 1713 ;  ; Cu ; F- ; 17 ; лабрис ; 2091 
 382 ; Копейка ; 1728 ;  ; Cu ; F- ; 23 ; $$$ ; 4494 
