 3190 ; Бона иностранная ;  ;  ;  ;  ; 18 ; 223355 ; 156 
 1150 ; Знак. Отличник ГТО II ст.№ 4265 ;  ;  ; Ж/м, эмаль ; XF+ ; 42 ; kuril ; 815 
 1151 ; Знак. ГТО II ст ;  ;  ; Ж/м, эмаль ; XF ; 43 ; igaist ; 690 
 1152 ; Знак. ГТО I ст ;  ;  ; Ж/м, эмаль ; XF ; 51 ; solder13 ; 509 
 1153 ; Знак. БГТО ;  ;  ; Ж/м, эмаль ; XF ; 28 ; shtuka ; 531 
 1154 ; Знак. Кандидат в мастера спорта СССР ;  ;  ; Б/м ; XF+ ; 6 ; fontanka ; 143 
 1155 ; Медаль за преданность и усердие на ленте. Швеция. Густав V ;  ;  ; Ag ; XF+ ; 39 ; kulibin2 ; 1375 
 1156 ; Медаль на ленте. Швеция. Густав V ; 1920 ;  ; Ag ; AU ; 32 ; klm ; 1836 
 1157 ; Медаль. Пий XI (1922-1939). Подписание Латеранского соглашения с Муссолини. Ватикан. Редкая ; 1930 ;  ; Ag ; AU ; 42 ; sherif-69 ; 4225 
 1158 ; Настольная медаль. Людовик XVI (1774-1793). Франция ; 1782 ;  ; Br ; XF ; 45 ; Sky2 ; 2934 
 1159 ; Настольная медаль. Спасо-Преображенский монастырь. Валаам ; СПМД ;  ; Cu/Ni ; proof ; 48 ; yuramo ; 229 
 1160 ; Жетон. Петр I - основатель монетного двора ; 1996 ;  ; Ж/м ; AU ; 14 ; Qersej ; 28 
 1161 ; Жетон. Бийск. АТС ;  ;  ; Al ; VF-XF ; 11 ; obob999 ; 11 
 1261 ; 100 рублей. С сертификатом подлинности ; 1991 ; ММД 500-лет.Русского един.гос. ; Au ; Proof ; 3 ; Zhoo ; 20808 
 1262 ; 10 рублей ; 1977 ; ЛМД Карта СССР. Игры XXII Олим ; Ag ; proof ; 32 ; Alex821 ; 1857 
 1263 ; 10 рублей ; 1977 ; ЛМД Москва. Игры XXII Олимпиад ; Ag ; proof ; 19 ; Alex821 ; 1224 
 1264 ; 10 рублей ; 1979 ; ЛМД Поднятие гири.Игры XXII Ол ; Ag ; proof ; 17 ; alex22 ; 1039 
 1265 ; 10 рублей ; 1979 ; ЛМД Бокс.Игры XXII Олимпиады  ; Ag ; proof ; 14 ; Alex821 ; 1036 
 1266 ; 10 рублей ; 1980 ; ЛМД Гонки на оленьих упряжках. ; Ag ; proof ; 28 ; Alex821 ; 1125 
 1026 ; Монета медная. Китай. Династия Северная Сун ; X-XI в ;  ; Cu ; VF ; 7 ; kay2 ; 62 
 1027 ; "2 цяня ""цзяньянь тунбао"". Китай, Южная Сун" ;  ;  ; Br ; VF- ; 23 ; Гордиан ; 184 
 1028 ; "2 цяня ""шаосин тунбао"". Китай, Южная Сун" ;  ;  ; Br ; F-VF ; 27 ; S1952 ; 82 
 1029 ; "1 цянь ""чунчжэн тунбао"" гладкий. Китай, Мин" ;  ;  ; Br ; VF- ; 15 ; kay2 ; 73 
 1030 ; "1 цянь ""чунчжэн тунбао"" звезда 12ч. Китай, Мин" ;  ;  ; Br ; VF- ; 3 ; kay2 ; 50 
 1031 ; "1 донг ""шуньтянь юаньбао"" гладкий. Аннам, Поздняя Ле" ; 1428-1433 ;  ; Br ; F-VF ; 27 ; Гордиан ; 126 
 1032 ; "1 донг ""тайпин тунбао"" гладкий. Аннам, Юань" ; 1725-1738 ;  ; Br ; F-VF ; 17 ; kay2 ; 77 
 1033 ; "10 донгов ""баода тунбао"" ""ши вэнь"". Аннам, Юань" ; 1925-1945 ;  ; Br ; VF ; 4 ; kay2 ; 50 
 1034 ; "1 донг ""цзиншэн тунбао"" гладкий. Аннам, Си Шань" ; 1740-1786 ;  ; Br ; VF- ; 3 ; kay2 ; 50 
 1035 ; "1 донг ""тяньфу тунбао"" иероглиф. Аннам, Ранняя Ле" ; 980-988 ;  ; Br ; VF- ; 16 ; kay2 ; 128 
 1036 ; "1 донг ""миндин сунбао"" гладкий. Аннам, Ранняя Ле" ; 1008 ;  ; Br ; VF ; 3 ; kay2 ; 50 
 1037 ; "1 донг ""юншоу тунбао"" гладкий. Аннам, Поздняя Ле" ; 1658-1661 ;  ; Br ; VF- ; 9 ; Гордиан ; 50 
 1038 ; "1 донг ""чэнтай тунбао"" гладкий. Аннам, Юань" ; 1889-1907 ;  ; Br ; VF- ; 45 ; OS98 ; 63 
 1081 ; Медаль. В память 200-летия победы над шведами при Полтаве ; 1909 ;  ; Br ; XF+/AU ; 49 ; 751 ; 4935 
 1082 ; Жетон. Граф Суворов А.В. ;  ;  ; Ж/м ; VF+ ; 4 ; kuril ; 360 
 1083 ; Знак за успехи в народном хозяйстве СССР ;  ;  ; Б/м ; VF+ ; 10 ; tuz ; 119 
 1084 ; Орден Ваза. Швеция. Густав III ;  ;  ; Au, эмаль ; AU ; 48 ; andriano ; 20807 
 1085 ; Орден Короны. Рыцарская степень. Бельгия. Учрежден королем Леопольдом II 15 октября 1897 г. ;  ;  ; Ag,эмаль ; XF- ; 35 ; tt ; 2601 
 1086 ; Медаль за военные заслуги. США ;  ;  ; Ж/м, эмаль ; AU ; 65 ; a_kog ; 1145 
 1087 ; Медаль. Австрия. Франц Иосиф ;  ;  ; Ж/м ; AU ; 43 ; cr547 ; 2081 
 1088 ; Медаль с планкой. Болгария ;  ;  ; Ж/м, эмаль ; XF+ ; 86 ; fanil ; 5259 
 1089 ; Медаль с планкой. Болгария ;  ;  ; Б/м, эмаль ; XF+ ; 23 ; kulibin2 ; 1134 
 1090 ; Медаль. Пурпурное сердце. США. Учреждена 22февраля 1932г ;  ;  ; Ж/м ; AU ; 32 ; cr547 ; 2758 
 1091 ; Медаль. В память сотрудничества ; 1914-1918 ;  ; Ж/м ; XF ; 52 ; a_kog ; 684 
 1092 ; Медаль. Швеция. Густав VI  Адольф ; 1956 ;  ; Ag ; XF+ ; 24 ; tt ; 1171 
 1093 ; Медаль за оборону на ленте. Великобритания ; 1939-1945 ;  ; Cu/Ni ; XF+ ; 23 ; a_kog ; 722 
 1094 ; Медаль за войну на ленте. Италия ; 1914-1918 ;  ; Ж/м ; XF+ ; 15 ; Bayun48 ; 616 
 1095 ; Звезда на ленте за 2-ую Мировую войну. Великобритания ; 1939-1945 ;  ; Ж/м ; XF+ ; 34 ; BADDY ; 768 
 1096 ; Медаль за хорошее руководство ;  ;  ; Ж/м ; XF- ; 32 ; a_kog ; 421 
 1097 ; Крест Гинденбурга с мечами. Германия ; 1914-1918 ;  ; Ж/м ; XF+ ; 31 ; Bayun48 ; 680 
 1098 ; Железный крест  на ленте II степени ; 1813-1914 ;  ; Fe, серебр ; AU ; 14 ; Bayun48 ; 1761 
 1099 ; Железный крест  на заколке I степени ; 1914 ;  ; Fe, серебр ; VF+ ; 50 ; cr547 ; 4813 
 1100 ; Железный крест II класса на ленте. Пруссия ; 1МВ ;  ; Fe, серебр ; XF ; 16 ; QSL ; 1870 
 1101 ; Крест Гинденбурга с мечами на ленте. Германия ; 1914-1918 ;  ; Ж/м ; XF+ ; 15 ; weter41 ; 550 
 1102 ; Крест комбатант на ленте. Франция. Учрежден 28 июня 1930 г ;  ;  ; Ж/м ; XF ; 11 ; vitapool ; 573 
 1103 ; Крест за героические достижения. США ;  ;  ; Ж/м ; AU ; 13 ; a_kog ; 765 
 1104 ; Медаль в память войны на ленте. Бельгия ; 1914-1918 ;  ; Ж/м ; XF+ ; 15 ; wwii-soldat ; 510 
 1105 ; Крест Гинденбурга с мечами. Германия ; 1914-1918 ;  ; Ж/м ; AU ; 6 ; Kolya-kms ; 334 
 1106 ; Крест Гинденбурга с мечами на ленте. Германия ; 1914-1918 ;  ; Ж/м ; VF+ ; 79 ; LEXX ; 521 
 1107 ; Военная медаль на ленте. Франция ; 1870 ;  ; Б/м, Ж/м,  ; XF ; 25 ; skir ; 793 
 1108 ; Медаль на ленте. Королевский городок на Темзе. Великобритания ;  ;  ; Б/м ; XF- ; 26 ; kollega ; 684 
 1109 ; Медаль. Полуостров. Брауншвейг ; 1809-1909 ;  ; Ж/м ; XF+ ; 70 ; cr547 ; 2081 
 1110 ; Миниатюра Железный крест II ст ; 1813-1914 ;  ; Fe, серебр ; XF ; 80 ; rlaura ; 1836 
 1111 ; "Медаль на годовщину свадьбы  ""Быть радостным в надежде, терпеливым в печали, соблюдать молитву"". Пруссия" ;  ;  ; Ag ; VF-XF ; 44 ; Георг ; 1664 
 1112 ; Медаль. Оскар II (1872-1907). Выставка по коневодству. Швеция ;  ;  ; Ag ; XF+ ; 35 ; igaist ; 2129 
 1113 ; Медаль. Густав V (1907-1950). Выставка по коневодству. Швеция ;  ;  ; Ag ; AU ; 22 ; igaist ; 2040 
 1114 ; "Медаль. Франция. ""L.Lebaudy. J. Peter & Co"" - частное предприятие по производству лена и текстиля" ; 1845 ;  ; Ag ; VF-XF ; 5 ; 223355 ; 1500 
 1115 ; Жетон. 3-я республика. Торговая палата Лиона. Франция ;  ;  ; Ag ; XF ; 63 ; 015 ; 3000 
 1116 ; Жетон. Консулат Наполеона. Банк Франции. Франции ; 1800 ;  ; Ag ; XF+ ; 76 ; 015 ; 3000 
 1117 ; Жетон. Луи Филипп I (1830-1848). Нормандия Страхование от пожара. Франция ; 1840 ;  ; Ag ; VF-XF ; 56 ; 015 ; 2975 
 976 ; Антониниан. Рим. Имп. Клавдий II Готский ; 268-270 ;  ; Cu ; VF ; 10 ; xabib ; 419 
 977 ; Монета античная. Иудея. Понтий Пилат ; 26-36 ;  ; Cu ; F+ ; 46 ; кузин ; 1398 
 978 ; Монета античная. Иудея. Понтий Пилат ; 26-36 ;  ; Cu ; F+ ; 41 ; кузин ; 1122 
 979 ; Монета античная. Иудея. Клавдий Агриппа ; 14 ;  ; Cu ; F+ ; 34 ; a_kog ; 1224 
 980 ; Монета античная. Г. Никополь на Истре. Имп. Диадумениан ; 208-218 ;  ; Cu ; F-VF ; 15 ; LUNTIC ; 401 
 981 ; Антониниан. Рим. Имп. Аврелиан ; 270-275 ;  ; Сu ; F+/F-VF ; 35 ; bitdvd ; 235 
 982 ; Антониниан. Рим. Имп. Аллект ; 293-296 ;  ; Cu ; F+ ; 56 ; Гордиан ; 898 
 983 ; Антониниан. Рим. Имп. Постум ; 258-268 ;  ; Сu ; VF- ; 14 ; xabib ; 465 
 984 ; АЕ-3. Рим. Имп. Констанций II ; 324-361 ;  ; Cu ; VF- ; 39 ; xabib ; 445 
 985 ; АЕ-3. Рим. Имп. Констанций II ; 324-361 ;  ; Cu ; VF- ; 6 ; xabib ; 306 
 986 ; АЕ-3. Рим. Имп. Констанций II ; 324-361 ;  ; Cu ; F-VF ; 11 ; leo 2 ; 340 
 987 ; АЕ-3. Рим. Имп. Констанций II ; 324-361 ;  ; Cu ; F-VF ; 46 ; xabib ; 308 
 988 ; Антониниан. Рим. Имп. Викторин ; 270-272 ;  ; Cu ; VF- ; 34 ; Гордиан ; 465 
 989 ; Антониниан. Рим. Имп. Викторин ; 270-272 ;  ; Cu ; F-VF ; 18 ; xabib ; 410 
 990 ; Антониниан. Рим. Имп. Викторин ; 270-272 ;  ; Cu ; F-VF ; 13 ; Гордиан ; 410 
 991 ; Антониниан. Рим. Имп. Клавдий II Готский ; 268-270 ;  ; Cu ; VF ; 9 ; LUNTIC ; 459 
 992 ; Антониниан. Рим. Имп. Клавдий II Готский ; 268-270 ;  ; Cu ; VF- ; 20 ; xabib ; 306 
 993 ; Антониниан. Рим. Имп. Клавдий II Готский ; 268-270 ;  ; Cu ; F-VF ; 25 ; xabib ; 428 
 994 ; Монета античная. Византия ; X-XI в ;  ; Cu ; F-VF ; 17 ; acer ; 507 
 995 ; Монета античная. Византия ; X-XI в ;  ; Cu ; VF+ ; 52 ; aqua ; 1527 
 996 ; Монета античная. Византия ; X-XI в ;  ; Cu ; VF+ ; 41 ; priwet ; 1409 
 997 ; Монета античная. Византия ; X-XI в ;  ; Cu ; VF ; 34 ; priwet ; 684 
 998 ; Дирхем. Крым. Хан Селим Гирей ; 1692-1699 ;  ; Ag ; F-VF ; 16 ; num ; 31 
 999 ; Дирхем. Крым. Хан Селим Гирей ; 1692-1699 ;  ; Ag ; F-VF ; 4 ; leo 2 ; 12 
 1000 ; Дирхем. Крым. Хан Селим Гирей ; 1692-1699 ;  ; Ag ; F+ ; 2 ; Assa_77 ; 11 
 1001 ; Дирхем. Крым. Хан Селим Гирей ; 1692-1699 ;  ; Ag ; F+ ; 1 ; niyaz ; 10 
 1002 ; Дирхем. Крым. Хан Селим Гирей ; 1692-1699 ;  ; Ag ; F+ ; 2 ; koga ; 11 
 1003 ; Дирхем. Крым. Хан Селим Гирей ; 1692-1699 ;  ; Ag ; F-VF ; 2 ; weter41 ; 80 
 1004 ; Дирхем. Крым. Хан Давлет Гирей ; 1699-1702 ;  ; Ag ; F-VF ; 19 ; QSL ; 33 
 1005 ; Дирхем. Крым. Хан Давлет Гирей. Трещина ; 1699-1702 ;  ; Ag ; F+ ; 2 ; koga ; 3 
 1006 ; Дирхем. Крым. Хан Максуд Гирей ; 1767-1768 ;  ; Ag ; VF- ; 2 ; weter41 ; 80 
 1007 ; Дирхем. Крым. Хан Максуд Гирей ; 1767-1768 ;  ; Ag ; F-VF ; 6 ; koga ; 15 
 1008 ; Дирхем. Крым. Хан Арслан Гирей ; 1748-1756 ;  ; Ag ; F-VF ; 2 ; нумизмат ; 11 
 1009 ; Дирхем. Крым. Хан Арслан Гирей ; 1748-1756 ;  ; Ag ; F-VF ; 14 ; gelind ; 29 
 1010 ; Дирхем. Крым. Хан Арслан Гирей ; 1748-1756 ;  ; Ag ; VF- ; 27 ; bitdvd ; 58 
 1011 ; Дирхем. Крым. Хан Арслан Гирей ; 1748-1756 ;  ; Ag ; F-VF ; 2 ; skir ; 11 
 1012 ; Дирхем. Крым. Хан Арслан Гирей ; 1748-1756 ;  ; Ag ; F-VF ; 2 ; obob999 ; 11 
 1013 ; Дирхем. Крым. Хан Арслан Гирей. Отверстие ; 1748-1756 ;  ; Ag ; F+ ; 2 ; Assa_77 ; 11 
 1014 ; Дирхем. Крым. Хан Арслан Гирей ; 1748-1756 ;  ; Ag ; VF ; 4 ; QSL ; 38 
 1015 ; Дирхем. Крым. Хан Арслан Гирей ; 1748-1756 ;  ; Ag ; F-VF ; 1 ; niyaz ; 10 
 1016 ; Орт. Польша ; 1622 ;  ; Ag ; VF- ; 66 ; 223355 ; 1023 
 1017 ; Орт. Польша ; 1623 ;  ; Ag ; VF ; 44 ; 223355 ; 1325 
 1018 ; Таньга. Бухара ;  ;  ; Ag ; VF+ ; 59 ; ДСВ777 ; 138 
 1019 ; Монета медная. Китай. Династия Северная Сун ; X-XI в ;  ; Cu ; VF- ; 19 ; koga ; 40 
 1020 ; Монета медная. Китай. Династия Северная Сун ; X-XI в ;  ; Cu ; VF- ; 38 ; leo 2 ; 47 
 1021 ; Монета медная. Китай. Династия Северная Сун ; X-XI в ;  ; Cu ; VF ; 11 ; OS98 ; 46 
 1022 ; Монета медная. Китай. Династия Северная Сун ; X-XI в ;  ; Cu ; VF ; 28 ; koga ; 36 
 1023 ; Монета медная. Китай. Династия Северная Сун ; X-XI в ;  ; Cu ; VF- ; 5 ; kay2 ; 46 
 1024 ; Монета медная. Китай. Династия Северная Сун ; X-XI в ;  ; Cu ; VF ; 29 ; koga ; 45 
 1025 ; Монета медная. Китай. Династия Северная Сун ; X-XI в ;  ; Cu ; VF ; 15 ; kay2 ; 102 
 922 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF+ ; 13 ; ZAA_44 ; 115 
 923 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF- ; 22 ; koga ; 34 
 924 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; F-VF ; 6 ; samsung ; 101 
 925 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF ; 16 ; геркулес ; 100 
 926 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F-VF ; 17 ; Mikola_1 ; 93 
 927 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F ; 3 ; Bayun48 ; 10 
 928 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F-VF ; 26 ; Bayun48 ; 57 
 929 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F-VF ; 6 ; Bayun48 ; 23 
 930 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F-VF ; 6 ; Bayun48 ; 36 
 931 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F-VF ; 15 ; oleko ; 101 
 932 ; Денга. Мордовия поволжская ; XV-XVIвв ;  ; Ag ; F-VF ; 67 ; priwet ; 285 
 933 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F-VF ; 23 ; samsung ; 86 
 934 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F-VF ; 15 ; LUNTIC ; 74 
 935 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F-VF ; 13 ; Bayun48 ; 57 
 936 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F ; 6 ; Bayun48 ; 16 
 937 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F-VF ; 23 ; kay2 ; 53 
 938 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F+ ; 8 ; oleko ; 23 
 939 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F+ ; 14 ; oleko ; 101 
 940 ; Денга. Мордовия поволжская. Отверстие ; XV-XVIвв ;  ; Ag ; F+ ; 10 ; Bayun48 ; 53 
 941 ; Дирхем. Золотая Орда ; 14в ;  ; Ag ; VF ; 15 ; leo 2 ; 442 
 942 ; Дирхем. Золотая Орда ; XIV-XV вв ;  ; Ag ; F-VF ; 20 ; acer ; 305 
 943 ; Медный пул. Золотая Орда ; XIV-XV вв ;  ; Cu ; VF- ; 26 ; ZAA_44 ; 159 
 944 ; Медный пул. Золотая Орда ; XIV-XV вв ;  ; Cu ; VF- ; 10 ; Bayun48 ; 51 
 945 ; Медный пул. Золотая Орда ; XIV-XV вв ;  ; Cu ; VF- ; 17 ; Bayun48 ; 39 
 946 ; Медный пул. Золотая Орда ; XIV-XV вв ;  ; Cu ; F-VF ; 3 ; Bayun48 ; 12 
 947 ; Медный пул. Золотая Орда ; XIV-XV вв ;  ; Cu ; F-VF ; 8 ; Bayun48 ; 33 
 948 ; Медный пул. Золотая Орда ; XIV-XV вв ;  ; Cu ; F+ ; 4 ; Bayun48 ; 36 
 949 ; Медный пул. Золотая Орда ; XIV-XV вв ;  ; Cu ; F+ ; 4 ; Bayun48 ; 37 
 950 ; Медный пул. Золотая Орда ; XIV-XV вв ;  ; Cu ; F-VF ; 3 ; Bayun48 ; 22 
 951 ; Медный пул. Золотая Орда ; XIV-XV вв ;  ; Cu ; F-VF ; 3 ; Bayun48 ; 22 
 952 ; Медный пул. Золотая Орда ; XIV-XV вв ;  ; Cu ; F-VF ; 2 ; Bayun48 ; 21 
 953 ; Медный пул. Золотая Орда ; XIV в ;  ; Cu ; F+ ; 5 ; Bayun48 ; 37 
 954 ; Медный пул. Золотая Орда ; XIV в ;  ; Cu ; F-VF ; 3 ; QSL ; 22 
 955 ; Медный пул. Золотая Орда ; XIV в ;  ; Cu ; F+ ; 4 ; Bayun48 ; 39 
 956 ; Медный пул. Золотая Орда ; XIV в ;  ; Cu ; F+ ; 2 ; Bayun48 ; 21 
 961 ; Солид. Византия. Юлиан II. Обрезан ; 360-363 гг ;  ; Au ; VF-XF ; 23 ; a_kog ; 15300 
 962 ; Дукат. Франкфурт на Майне ; 1641AM ;  ; Au ; VF-XF ; 45 ; joker ; 22440 
 963 ; Тетрадрахма. Греция. Александр III Македонский ; 338-323 гг до н.э. ;  ; Ag ; VF-XF/VF+ ; 24 ; a_kog ; 7140 
 964 ; Дидрахма. Г. Каллатис ; III в до н.э. ;  ; Ag ; VF-XF ; 26 ; LeoV ; 4835 
 965 ; Антониниан. Рим. Имп. Гордиан III. Антиохийский чекан ;  ;  ; Ag ; VF-XF ; 23 ; aqua ; 1247 
 966 ; Антониниан. Рим. Имп. Постум ; 258-268 ;  ; Ag ; VF ; 50 ; leo 2 ; 918 
 967 ; Денарий. Рим. Имп. Александр Север ; 222-235 ;  ; Ag ; XF- ; 31 ; tommi2679 ; 2040 
 968 ; Антониниан. Рим. Имп. Валериан I ; 253-259 ;  ; Ag ; F-VF ; 22 ; ppmpa ; 765 
 969 ; Денарий. Рим. Имп. Веспасиан Флавий ; 71-81 ;  ; Ag ; VF+ ; 57 ; Veteran ; 2221 
 970 ; Сестерция. Римсакая Империя. Имп. Адриан ;  ;  ; Br ; F-VF ; 49 ; Veteran ; 3264 
 971 ; Сестерция. Римская Империя. Имп. Элагабал ;  ;  ; Br ; F-VF ; 122 ; Veteran ; 3174 
 972 ; Антониниан. Рим. Имп. Аврелиан ;  ;  ; Cu ; VF ; 53 ; LUNTIC ; 667 
 973 ; Монета античная. Пантикапей ; IV-II вв до н.э. ;  ; Cu ; F-VF ; 43 ; ВалеН ; 308 
 974 ; Монета античная. Пантикапей ; IV-II вв до н.э. ;  ; Cu ; F-VF ; 34 ; skir ; 204 
 975 ; Монета античная. Фанагория ; 2 в до н.э. ;  ; Сu ; F-VF ; 27 ; ДСВ777 ; 81 
 872 ; Пуло ; 15в ; Великое Княжество Тверское  ; Cu ; F-VF ; 15 ; zoom30 ; 368 
 873 ; Пуло ; 15в ; Великое Княжество Тверское  ; Cu ; F+ ; 28 ; Dмитрий ; 194 
 874 ; Пуло ; 15в ; Великое Княжество Тверское  ; Cu ; F ; 16 ; Bayun48 ; 37 
 875 ; Денга ; 1462-1505 ; Иван III Васильевич  ; Ag ; VF ; 58 ; sorry ; 1122 
 876 ; Денга ; 1462-1505 ; Иван III Васильевич  ; Ag ; F-VF ; 17 ; Bayun48 ; 510 
 877 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден ; Ag ; VF+ ; 35 ; кабан ; 306 
 878 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден ; Ag ; VF-XF ; 20 ; кабан ; 1019 
 879 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден ; Ag ; VF ; 28 ; Peugene ; 340 
 880 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден ; Ag ; VF ; 26 ; кабан ; 357 
 881 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден ; Ag ; VF- ; 21 ; кабан ; 429 
 882 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден ; Ag ; VF ; 28 ; koga ; 126 
 883 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден ; Ag ; VF+ ; 23 ; eselov ; 194 
 884 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден ; Ag ; VF-XF ; 16 ; eselov ; 167 
 885 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден ; Ag ; VF+ ; 29 ; ЮМК ; 194 
 886 ; Денга ; 1425-1462 ; Василий Васильевич(Темный)  ; Ag ; VF ; 15 ; Luidor ; 1023 
 887 ; Копейка ; 1613-1645 ; Михаил Федорович Московский де ; Ag ; VF+ ; 16 ; ZAA_44 ; 146 
 888 ; Копейка ; 1613-1645 ; Михаил Федорович Московский де ; Ag ; VF ; 26 ; ZAA_44 ; 92 
 889 ; Копейка ; 1613-1645 ; Михаил Федорович Московский де ; Ag ; VF ; 15 ; leo 2 ; 108 
 890 ; Копейка ; 1613-1645 ; Михаил Федорович Московский де ; Ag ; VF+ ; 13 ; Bayun48 ; 162 
 891 ; Копейка ; 1613-1645 ; Михаил Федорович Московский де ; Ag ; VF- ; 30 ; Bayun48 ; 110 
 892 ; Копейка ; 1613-1645 ; Михаил Федорович Московский де ; Ag ; F-VF ; 12 ; Bayun48 ; 142 
 893 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF ; 8 ; Bayun48 ; 63 
 894 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF+ ; 21 ; геркулес ; 163 
 895 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF ; 14 ; kalina-molotok ; 100 
 896 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF+ ; 12 ; ZAA_44 ; 123 
 897 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF+ ; 9 ; samsung ; 128 
 898 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF+ ; 13 ; shyryp... ; 185 
 899 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF+ ; 22 ; samsung ; 123 
 900 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF+ ; 12 ; Mikola_1 ; 173 
 901 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF ; 23 ; Bayun48 ; 92 
 902 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF- ; 13 ; геркулес ; 101 
 903 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF+ ; 12 ; Bayun48 ; 57 
 904 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF-XF ; 35 ; fomin ; 240 
 905 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF-XF ; 13 ; shyryp... ; 191 
 906 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF+ ; 27 ; shyryp... ; 261 
 907 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF+ ; 25 ; ZAA_44 ; 165 
 908 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; VF+ ; 11 ; Mikola_1 ; 201 
 909 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; F+ ; 3 ; koga ; 12 
 910 ; Копейка ; 1645-1676 ; Алексей Михайлович  ; Ag ; F-VF ; 7 ; Arkhangel ; 38 
 911 ; Копейка ; 1682-1696 ; Петр Алексеевич  ; Ag ; VF- ; 27 ; sorry ; 159 
 912 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF- ; 23 ; Bayun48 ; 49 
 913 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF ; 31 ; кабан ; 163 
 914 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF- ; 12 ; Assa_77 ; 47 
 915 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF ; 11 ; zero ; 59 
 916 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF- ; 9 ; sorry ; 101 
 917 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; F-VF ; 15 ; Bayun48 ; 48 
 918 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF- ; 18 ; sorry ; 101 
 919 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; F-VF ; 18 ; VEU3 ; 28 
 920 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF ; 53 ; кабан ; 319 
 921 ; Копейка ; после 1696 ; Петр Алексеевич  ; Ag ; VF ; 12 ; koga ; 41 
 654 ; Полушка ; 1795 ; КМ  ; Cu ; F-VF ; 59 ; пятак ; 2864 
 655 ; 1/4 копейки ; 1841 ; ЕМ  ; Cu ; F+ ; 28 ; Blagorodie ; 124 
 656 ; 1/4 копейки ; 1845 ; СМ  ; Cu ; VF+ ; 59 ; neman100 ; 1275 
 657 ; "1 копейка ""оккупация""" ; 1916J ;  ; Fe ; VF+ ; 83 ; harets ; 2677 
