 201 ; 5 копеек. В капсуле NGC ; 1892 ; СПБ АГ ; Ag ;  ; 58 ; Braslav ; 5750 
 803 ; Монета античная. Рим, имп. Аркадий. М-0,86гр ; 383-408 ;  ; Cu ; F+ ; 25 ; Dahan ; 84 
 804 ; Монета античная. Рим, имп. Аркадий. М-1,03гр ; 383-408 ;  ; Cu ; F+ ; 26 ; С Урала ; 43 
 805 ; Монета античная. Рим, имп. Аркадий. М-1,59гр ; 383-408 ;  ; Cu ; F+ ; 83 ; sever1967 ; 120 
 806 ; Монета античная. Рим, имп. Константин I. М-0,02гр ; 306-337 ;  ; Cu ; F+ ; 39 ; Hedeby ; 90 
 807 ; Монета античная. Рим, имп. Константин I. Обломана. М-0,91гр ; 306-337 ;  ; Cu ; F+ ; 51 ; F111A ; 141 
 808 ; Монета античная. Рим, имп. Магн Максим. М-0,70гр ; 383-388 ;  ; Cu ; F+ ; 9 ; Sterh ; 91 
 809 ; Монета античная. Рим, имп. Магн Максим. М-1,58гр ; 383-388 ;  ; Cu ; F+ ; 26 ; Гордиан ; 327 
 810 ; Монета античная. Рим, имп. Феодосий II. М-1,29гр ; 408-450 ;  ; Cu ; F+ ; 16 ; Hedeby ; 77 
 710 ; Копейка ; 1645-1676 ; Алексей Михайлович Новгородский ден.двор ; Cu ; F+ ; 25 ; Bolt ; 218 
 711 ; Копейка ; 1645-1676 ; Алексей Михайлович Новгородский ден.двор ; Cu ; F+ ; 12 ; Bolt ; 453 
 712 ; Дирхем. Золотая Орда, Сарай. Хан Узбек ;  ;  ; Ag ; VF- ; 24 ; veler ; 150 
 713 ; Дирхем. Золотая Орда. Сарай ал Джадид. Хан Джанибек ;  ;  ; Ag ; VF- ; 17 ; nemetz ; 352 
 714 ; Дирхем. Золотая Орда, Гюлистан. Хан Джанибек ; 753г.х. ;  ; Ag ; VF- ; 20 ; sssppp ; 153 
 715 ; Дирхем. Золотая Орда, Хорезм. Хан Бердибек. Деформация ; 759г.х. ;  ; Ag ; VF- ; 21 ; himak ; 153 
 716 ; Дирхем. Золотая Орда, Орду. Хан Абдулак. Деформация ; 770г.х. ;  ; Ag ; VF- ; 101 ; elinsckij123 ; 1244 
 717 ; Дирхем. Золотая Орда, Орду. Хан Мухаммад ; 777г.х. ;  ; Ag ; VF- ; 31 ; droopy ; 611 
 718 ; Дирхем. Золотая Орда. Хан Булгар ; XIII в ;  ; Ag ; VF- ; 17 ; droopy ; 1129 
 719 ; Дирхем "Утка". Золотая Орда. Хан Булгар ; XIII в ;  ; Ag ; VF- ; 45 ; veler ; 1845 
 720 ; Дирхем. Золотая Орда, Сарай. Хан Узбек ; 722г.х. ;  ; Ag ; VF- ; 33 ; Гриша ; 206 
 721 ; Дирхем. Золотая Орда, Сарай. Хан Джанибек ; 757г.х. ;  ; Ag ; VF- ; 29 ; Hada ; 337 
 722 ; Дирхем. Золотая Орда. Хан Токтамыш ; 786г.х. ;  ; Ag ; VF- ; 35 ; Гриша ; 261 
 723 ; Дирхем. Золотая Орда. Хан Токтамыш ; 787г.х. ;  ; Ag ; VF- ; 30 ; Гордиан ; 180 
 724 ; Дирхем. Золотая Орда, Гюлистан. Хан Навруз ; 761г.х. ;  ; Ag ; VF- ; 107 ; elinsckij123 ; 988 
 725 ; Дирхем. Золотая Орда, Азак. Хан Бердибек ; 759г.х. ;  ; Ag ; VF- ; 44 ; himak ; 508 
 726 ; Дирхем. Золотая Орда, Сарай. Хан Бердибек ; 760г.х. ;  ; Ag ; VF ; 76 ; Antromis ; 925 
 727 ; Дирхем. Золотая Орда, Сарай, хан Токта. ; 710г.х. ;  ; Ag ; VF- ; 44 ; droopy ; 513 
 728 ; Дирхем. Золотая Орда, Сарай. Хан Узбек ; 712-741г.х. ;  ; Ag ; VF- ; 44 ; Nejdan ; 284 
 729 ; Дирхем. Золотая Орда, Гюлистан, хан Бербидек ; 759г.х. ;  ; Ag ; VF- ; 51 ; Nejdan ; 306 
 730 ; Дирхем. Золотая Орда, Сарай, хан Джанибек ; 747г.х. ;  ; Ag ; VF- ; 18 ; Гриша ; 169 
 731 ; Пуло. Золотая Орда, хан Джанибек ; 1350-ег ;  ; Cu ; F+ ; 30 ; kozerog ; 30 
 732 ; Лот допетровских монет (Михаила Федоровича и Алексея Михайловича (41шт): копейка ;  ;  ; Ag ; F/F-VF ; 70 ; grigoriKK ; 2040 
 733 ; Лот допетровских монет Петра I (26шт): копейка ;  ;  ; Ag ; F/F-VF ; 67 ; grigoriKK ; 1326 
 734 ; Лот допетровских монет Михаила Федоровича (37шт): копейка ;  ;  ; Ag ; F/F-VF ; 40 ; grigoriKK ; 2040 
 735 ; Лот допетровских монет Ивана Грозного, Бориса Годунова, Василия Шуйского (33шт): копейка, денга ;  ;  ; Ag ; F/F-VF ; 66 ; grigoriKK ; 3570 
 736 ; Лот допетровских монет Ивана Грозного (14шт): денга ;  ;  ; Ag ; F/F-VF ; 55 ; №7 ; 839 
 737 ; Лот допетровских монет Алексея Михайловича "Медный бунт" (32шт) ;  ;  ; Cu ; F/F+ ; 31 ; sssppp ; 1062 
 739 ; Солид. Рим, имп. Анастасиус I. М-4,49гр ; 491-518 ;  ; Au ; XF- ; 29 ; SBl ; 20702 
 740 ; Статер. Боспор, Рескупорид II Элагабал. М-7,72гр ; 218г ;  ; Электр ; XF- ; 44 ; aqua ; 21655 
 741 ; Тетрадрахм. Греция, Александр Великий. М-17,19гр ; 356-323гг до н.э. ;  ; Ag ; XF ; 54 ; 654321 ; 13772 
 742 ; Тетрадрахма. Греция, Антиох VII. М-16,49гр ; 138-129 гг до н.э. ;  ; Ag ; XF- ; 55 ; SeVKa ; 7747 
 743 ; Тетрадрахма. Бактрия, Азес II. М-9,53гр ; 58-12гг до н.э. ;  ; Ag ; VF-XF ; 90 ; volod ; 3663 
 744 ; Статер. Греция, Архаический период, о. Эгина. М-12,25гр ; 530-510гг до н.э. ;  ; Ag ; VF ; 79 ; domestos ; 6925 
 745 ; Денарий. Рим, Республика. L. Porcius Licinus, L. Licinius und Cn. Domitius. М-3,83гр ; 118г до н.э. ;  ; Ag ; VF-XF ; 146 ; andrej888 ; 5151 
 746 ; Денарий. Рим, Республика. A. Postumius A.f. Sp.n. Albinus. М-3,90гр ; 81г до н.э ;  ; Ag ; VF ; 69 ; volod ; 2657 
 747 ; Денарий. Рим, Республика. Q. Titius. М-4,05гр ; 90г до н.э. ;  ; Ag ; VF+ ; 110 ; volod ; 3774 
 748 ; Денарий. Рим, Республика. Cn. Cornelius Lenthulus. М-3,87гр ; 76-75гг до н.э. ;  ; Ag ; VF-XF ; 74 ; volod ; 3511 
 749 ; Денарий. Рим, имп. Гета. М-2,84гр ; 209 ;  ; Ag ; F+ ; 47 ; CVV68 ; 401 
 750 ; Денарий. Рим, имп Марк Аврелий. М-2,72гр ; 166-167 ;  ; Ag ; F-VF ; 82 ; raise ; 280 
 751 ; Антониниан. Рим, имп. Гордиан III. М-3,52гр ; 240 ;  ; Ag ; F-VF ; 57 ; Гриша ; 626 
 752 ; Денарий. Рим, имп. Антоний Пий. М-3,44гр ; 138-161 ;  ; Ag ; F-VF ; 52 ; GBK ; 1111 
 753 ; Драхма. Греция. Иллирия под римским протекторатом. Dyrrachium. М-3,18гр ; 3-2вв до н.э. ;  ; Ag ; F-VF ; 29 ; kt589 ; 584 
 754 ; Денарий. Рим. Республика. Sergius Silus. Слоение. М-2,84гр ; 116-115гг до н.э. ;  ; Ag ; F-VF ; 41 ; andrej888 ; 1524 
 755 ; Денарий. Рим. Республика. М.Carbo. М-3,85гр ; 122г до н.э. ;  ; Ag ; VF- ; 52 ; rgs2012 ; 1733 
 756 ; Денарий. Рим. Республика. C. Plutius. М-3,83гр ; 121г до н.э. ;  ; Ag ; VF- ; 55 ; rgs2012 ; 1532 
 757 ; Денарий. Рим. Республика. C. Autestius. М-3,75гр ; 146г до н.э. ;  ; Ag ; VF- ; 91 ; sever1967 ; 1503 
 758 ; Денарий. Рим. Республика. Q.Minucius Rufus. М-3,69гр ; 122г до н.э. ;  ; Ag ; F-VF ; 105 ; sever1967 ; 1347 
 759 ; Денарий. Рим. Республика. C. Licinius. М-3,49гр ; 84г до н.э. ;  ; Ag ; F-VF ; 51 ; volod ; 1587 
 760 ; Денарий. Рим. Республика. М-3,86гр ; III в до н.э. ;  ; Ag ; VF- ; 54 ; rgs2012 ; 1563 
 660 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 25 ; imi ; 67 
 661 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 46 ; 1dima_s ; 261 
 662 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 56 ; vvshulga6 ; 107 
 663 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 11 ; Майкл ; 306 
 664 ; Копейка ; 1611-1617 ; Шведская оккупация.Новгород ; Ag ; F-VF ; 41 ; avtomasterbakal ; 408 
 665 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 11 ; avtomasterbakal ; 299 
 666 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 10 ; NN ; 512 
 667 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 29 ; кабан ; 305 
 668 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 57 ; viridis ; 149 
 669 ; Копейка ; 1611-1617 ; Шведская оккупация.Новгород ; Ag ; F-VF ; 70 ; avtomasterbakal ; 443 
 670 ; Копейка ; 1611-1617 ; Шведская оккупация.Новгород ; Ag ; F-VF ; 17 ; avtomasterbakal ; 83 
 671 ; Копейка ; 1611-1617 ; Шведская оккупация.Новгород ; Ag ; F-VF ; 31 ; avtomasterbakal ; 123 
 672 ; Копейка ; 1611-1617 ; Шведская оккупация.Новгород ; Ag ; F-VF ; 120 ; avtomasterbakal ; 438 
 673 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 23 ; avtomasterbakal ; 71 
 674 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 34 ; grigoriKK ; 87 
 675 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 25 ; Димон 1733 ; 50 
 676 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 31 ; Димон 1733 ; 51 
 677 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 22 ; military ; 50 
 678 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 44 ; grigoriKK ; 83 
 679 ; Копейка. Обломана ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Псковский ден.двор ; Ag ; F-VF ; 50 ; №7 ; 309 
 680 ; Пуло ; XV в ; Удельное Княжество Городецкое ; Cu ; F+ ; 84 ; droopy ; 3600 
 681 ; Пуло ; XV в ; Удельное Княжество Городецкое ; Cu ; F+ ; 41 ; sssppp ; 2958 
 682 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F+ ; 40 ; sssppp ; 161 
 683 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F+ ; 24 ; 1dima_s ; 299 
 684 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F+ ; 35 ; 1dima_s ; 396 
 685 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F+ ; 24 ; sssppp ; 290 
 686 ; Пуло ; XV в ; Великое Княжество Тверское. Михаил Борисович ; Cu ; F+ ; 29 ; sssppp ; 222 
 687 ; Пуло ; XV в ; Великое Княжество Тверское. Михаил Борисович ; Cu ; F+ ; 18 ; viridis ; 340 
 688 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F+ ; 14 ; 1упр.46 ; 310 
 689 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F+ ; 68 ; raise ; 139 
 690 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F+ ; 39 ; raise ; 68 
 691 ; Пуло ; XV в ; Великое Княжество Тверское ; Cu ; F+ ; 64 ; zaqser ; 67 
 692 ; Пуло допетровское ;  ;  ; Cu ; F+ ; 47 ; grigoriKK ; 90 
 693 ; Пуло ; 1505-1533 ; Василий III Иванович ; Cu ; F+ ; 51 ; dec9 ; 2165 
 694 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 5 ; Bolt ; 51 
 695 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 51 ; Bolt ; 453 
 696 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 31 ; grigoriKK ; 104 
 697 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 40 ; Bolt ; 81 
 698 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 46 ; Bolt ; 189 
 699 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 8 ; Hedeby ; 64 
 700 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 30 ; grigoriKK ; 99 
 701 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 40 ; Bolt ; 231 
 702 ; Копейка ; 1645-1676 ; Алексей Михайлович Московский ден.двор ; Cu ; F+ ; 7 ; Bolt ; 81 
 703 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F+ ; 9 ; viridis ; 191 
 704 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F+ ; 10 ; Гриша ; 138 
 705 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F+ ; 66 ; Bolt ; 300 
 706 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F+ ; 54 ; colonel6262 ; 114 
 707 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F+ ; 15 ; Bolt ; 72 
 708 ; Копейка ; 1645-1676 ; Алексей Михайлович Псковский ден.двор ; Cu ; F+ ; 53 ; himik121 ; 102 
 709 ; Копейка ; 1645-1676 ; Алексей Михайлович Новгородский ден.двор ; Cu ; F+ ; 23 ; Bolt ; 148 
 610 ; Копейка ; 1617-1627 ; Михаил Федорович Новгород ; Ag ; F+ ; 31 ; avtomasterbakal ; 82 
 611 ; Копейка ; 1617-ок.1630 ; Михаил Федорович Псков ; Ag ; F+ ; 27 ; avtomasterbakal ; 82 
 612 ; Копейка ; 1617-ок.1630 ; Михаил Федорович Псков ; Ag ; F+ ; 15 ; Майкл ; 133 
 613 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 24 ; СИА62 ; 73 
 614 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 14 ; zaqser ; 79 
 615 ; Копейка ; 1645-1676 ; Алексей Михайлович ; Ag ; F-VF ; 19 ; imi ; 65 
 616 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 8 ; grigoriKK ; 129 
 617 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 42 ; 1dima_s ; 306 
 618 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 40 ; dec9 ; 327 
 619 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 26 ; ВММ ; 255 
 620 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 45 ; avtomasterbakal ; 131 
 621 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 47 ; А.И. Корейко ; 79 
 622 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 42 ; Димон 1733 ; 55 
 623 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; Димон 1733 ; 50 
 624 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; avtomasterbakal ; 82 
 625 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 8 ; барсик ; 48 
 626 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 24 ; zaqser ; 102 
 627 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; Димон 1733 ; 53 
 628 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 23 ; dec9 ; 204 
 629 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 20 ; imi ; 72 
 630 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 26 ; grigoriKK ; 63 
 631 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 37 ; Димон 1733 ; 57 
 632 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 11 ; avtomasterbakal ; 82 
 633 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 3 ; avtomasterbakal ; 62 
 634 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; elinsckij123 ; 72 
 635 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; Димон 1733 ; 64 
 636 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 7 ; imi ; 49 
 637 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; Димон 1733 ; 59 
 638 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 28 ; 2262н ; 107 
 639 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 19 ; Димон 1733 ; 51 
 640 ; Денга. Суздальско-Нижегородское кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; F-VF ; 16 ; avtomasterbakal ; 900 
 641 ; Денга. Суздальско-Нижегородское кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; F-VF ; 20 ; 1упр.46 ; 918 
 642 ; Денга. Суздальско-Нижегородское кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; F-VF ; 17 ; avtomasterbakal ; 900 
 643 ; Денга. Суздальско-Нижегородское кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; F-VF ; 18 ; avtomasterbakal ; 900 
 644 ; Денга. Суздальско-Нижегородское кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; F-VF ; 13 ; avtomasterbakal ; 900 
 645 ; Денга. Суздальско-Нижегородское кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; F-VF ; 16 ; dali ; 1020 
 646 ; Денга. Суздальско-Нижегородское кн-во. Князь Даниил Борисович ; XV в ;  ; Ag ; F-VF ; 15 ; dali ; 1020 
 647 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; F-VF ; 23 ; кабан ; 510 
 648 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 58 ; imi ; 100 
 649 ; Денга ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 20 ; кабан ; 306 
 650 ; Полушка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 31 ; ZOLTAN333 ; 532 
 651 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 25 ; viridis ; 123 
 652 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 27 ; grigoriKK ; 101 
 653 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 44 ; elinsckij123 ; 122 
 654 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 9 ; elinsckij123 ; 267 
 655 ; Копейка. Борис Федорович Годунов. Новгород ; 1598-1605 ;  ; Ag ; F-VF ; 19 ; кабан ; 204 
 656 ; Копейка ; 1599 ; Борис Годунов Новгородский ден.двор ; Ag ; VF- ; 13 ; dali ; 518 
 657 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 11 ; dec9 ; 319 
 658 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Псковский ден.двор ; Ag ; F-VF ; 65 ; himik121 ; 765 
 659 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Новгородский ден.двор ; Ag ; F-VF ; 36 ; 1dima_s ; 775 
 560 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 17 ; висла-висла ; 70 
 561 ; Денга ; 1533-1584 ; Иван IV Васильевич. Тверской денежный двор ; Ag ; F-VF ; 17 ; avtomasterbakal ; 102 
 562 ; Денга. Деформация ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 6 ; avtomasterbakal ; 70 
 563 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F-VF ; 13 ; alskr ; 81 
 564 ; Копейка. Деформация ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 41 ; grigoriKK ; 255 
 565 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 9 ; dec9 ; 141 
 566 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F+ ; 18 ; avtomasterbakal ; 82 
 567 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 17 ; grigoriKK ; 255 
 568 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 6 ; avtomasterbakal ; 102 
 569 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 12 ; avtomasterbakal ; 98 
 570 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; F-VF ; 16 ; avtomasterbakal ; 87 
 571 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 6 ; grigoriKK ; 120 
 572 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 16 ; avtomasterbakal ; 111 
 573 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 43 ; avtomasterbakal ; 93 
 574 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 17 ; avtomasterbakal ; 105 
 575 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 29 ; А.И. Корейко ; 467 
 576 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 27 ; dec9 ; 426 
 577 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 11 ; zoom30 ; 255 
 578 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF- ; 28 ; grigoriKK ; 255 
 579 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 71 ; avtomasterbakal ; 173 
 580 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; F-VF ; 19 ; ZOLTAN333 ; 532 
 581 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 9 ; avtomasterbakal ; 96 
 582 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 12 ; avtomasterbakal ; 111 
 583 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 13 ; Майкл ; 306 
 584 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; F-VF ; 41 ; avtomasterbakal ; 189 
 585 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 34 ; avtomasterbakal ; 244 
 586 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 41 ; avtomasterbakal ; 108 
 587 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 17 ; avtomasterbakal ; 117 
 588 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; F-VF ; 9 ; avtomasterbakal ; 96 
 589 ; Копейка. Деформация ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Новгородский ден.двор ; Ag ; F-VF ; 85 ; Doca ; 1381 
 590 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Псковский ден.двор ; Ag ; F-VF ; 45 ; avtomasterbakal ; 500 
 591 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 18 ; avtomasterbakal ; 254 
 592 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 5 ; avtomasterbakal ; 255 
 593 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F-VF ; 5 ; KMTKMP ; 133 
 594 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; F+ ; 11 ; avtomasterbakal ; 204 
 595 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; F-VF ; 46 ; 1dima_s ; 510 
 596 ; Копейка ; 1606-1610 ; Василий Шуйский Псковский ден.двор ; Ag ; F-VF ; 19 ; avtomasterbakal ; 426 
 597 ; Копейка ; 1606-1610 ; Василий Шуйский Новгородский ден.двор ; Ag ; F-VF ; 17 ; avtomasterbakal ; 320 
 598 ; Копейка ; 1606-1610 ; Василий Шуйский Новгородский ден.двор ; Ag ; F-VF ; 19 ; viridis ; 510 
 599 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; F-VF ; 49 ; avtomasterbakal ; 797 
 600 ; Копейка ; 1612-1613 ; Второе земское ополчение Ярославский ден.двор ; Ag ; F-VF ; 24 ; sher60 ; 800 
 601 ; Копейка. Деформация ; 1611-1617 ; Шведская оккупация.Новгород ; Ag ; F+ ; 49 ; avtomasterbakal ; 357 
 602 ; Копейка ; 1611-1617 ; Шведская оккупация.Новгород ; Ag ; F+ ; 15 ; avtomasterbakal ; 108 
 603 ; Копейка. Деформация ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 24 ; elinsckij123 ; 74 
 604 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 18 ; grigoriKK ; 80 
 605 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 12 ; grigoriKK ; 80 
 606 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 19 ; zaqser ; 90 
 607 ; Копейка. Деформация ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 15 ; grigoriKK ; 70 
 608 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 20 ; grigoriKK ; 92 
 609 ; Копейка ; 1617-1627 ; Михаил Федорович Новгород ; Ag ; F+ ; 19 ; avtomasterbakal ; 94 
 507 ; Лот монет России для Финляндии: 5 пенни (3шт) ; 1866-1899 ;  ; Cu ; F/VF- ; 49 ; никсер ; 426 
 508 ; Лот монет России для Финляндии: 5 пенни (3шт) ; 1901-1917 ;  ; Cu ; F-VF/VF- ; 37 ; никсер ; 194 
 509 ; Лот монет России: 5 коп (4шт) ; 1868-1877 ;  ; Cu ; G-VG ; 22 ; kazdmi ; 308 
