 6626 ; Бинокль театральный, складной. СССР ;  ;  ; Б/м ;  ; 23 ; Yamilov ; 2550 
 1375 ; Знак. 60 ;  ;  ; Al ; XF ; 46 ; Нутелла ; 120 
 1376 ; Знак. Ленинградский металлический завод. Победитель спартакиады ;  ;  ; Al ; AU ; 29 ; Antoschka ; 153 
 1377 ; Знак. 100 лет комбинату "Красный маяк". 1969 ;  ;  ; Al ; XF ; 26 ; эрудит ; 41 
 1378 ; Знак. ТЭЦ-7. Ленинград 1932-1982 ;  ;  ; Ж/м ; XF ; 36 ; Дозор-68 ; 128 
 1379 ; Знак. ВОИР Изобретательства и рационализации. 1973 ;  ;  ; Ж/м ; VF-XF ; 18 ; Ivanov ; 57 
 1380 ; Знак. Музыкальный конкурс 1988 года военной песни ;  ;  ; Al ; AU ; 11 ; Yustas69 ; 27 
 1381 ; Знак. 75 лет МПВО Ленинграда. 1932-2007 ;  ;  ; Ж/м ; AU ; 17 ; Yustas69 ; 77 
 1382 ; Знак. ВЛКСМ. Ленинский зачет ;  ;  ; Al ; AU ; 35 ; круча ; 126 
 1383 ; Знак. Юный натуралист СССР ;  ;  ; Ж/м,эмаль ; XF ; 46 ; eugraphus ; 361 
 1384 ; Знак. ВЛКСМ XVIII съезд ;  ;  ; Al ; AU ; 18 ; eugene67 ; 26 
 1385 ; Знак. ВЛКСМ. 70 лет ;  ;  ; Al ; AU ; 29 ; Ivanov ; 59 
 1386 ; Знак. КрасноярскГэсСтрой-25 ;  ;  ; Al ; AU ; 6 ; Сомов ; 34 
 1387 ; Знак. ВЛКСМ. XIX съезд ;  ;  ; Al ; AU ; 11 ; Markgraf ; 26 
 1388 ; Знак. ВЛКСМ. Ударник 1975 ;  ;  ; Al ; AU ; 21 ; vladimirV ; 152 
 1389 ; Знак. Музей Октябрьской революции ; ЛМД ;  ; Al ; AU ; 30 ; эрудит ; 62 
 1390 ; Знак. ВЛКСМ. ОКОД ;  ;  ; Al ; AU ; 28 ; эрудит ; 44 
 1391 ; Знак. Российское оборонно-спортивное техническое общество ;  ;  ; Ж/м ; XF+ ; 15 ; sifirot ; 55 
 1392 ; Знак. ТВ-Радио СССР ;  ;  ; Ж/м ; XF+ ; 29 ; wwi.i ; 105 
 1393 ; Знак. 20 лет снятия блокады Ленинграда. 1944-1964 ; ЛМД ;  ; Al ; XF+ ; 13 ; Yustas69 ; 47 
 1394 ; Знак. Пионерский. За активную работу ;  ;  ; Al ; AU ; 38 ; резидент ; 128 
 1395 ; Знак. ВЛКСМ. 1918-1988 ;  ;  ; Al ; AU ; 34 ; 312 ; 35 
 1396 ; Знак. ВЛКСМ. Ударник 1977 ;  ;  ; Al ; AU ; 23 ; vladimirV ; 146 
 1397 ; Знак. Телевидение. Радио. Ленинград ;  ;  ; Al ; XF+ ; 14 ; Нутелла ; 51 
 1398 ; Знак. Валерий Чкалов. 1904-1938 ;  ;  ; Al ; XF ; 14 ; Нутелла ; 58 
 1399 ; Знак. Генеральная конференция Международного совета музеев (высший консультативный статус в ЮНЕСКО) ; ЛМД ;  ; Al ; AU ; 13 ; АМ579 ; 35 
 1400 ; Знак. 50-лети. 1917-1967 ;  ;  ; Ж/м ; XF ; 22 ; domenica ; 50 
 1301 ; Знак За окончания технического училища ;  ;  ; Al ; XF- ; 28 ; zemlyk2014 ; 38 
 1302 ; Знак За окончание литературного института ; ЛМД ;  ; Ж/м,эмаль ; XF ; 9 ; flutter ; 207 
 1303 ; Знак За окончания технического училища ;  ;  ; Al ; XF ; 3 ; zemlyk2014 ; 34 
 1304 ; Знак За окончания училища ;  ;  ; Ж/м,эмаль ; XF+ ; 58 ; electra ; 129 
 1305 ; Знак Гостиница Параллель ;  ;  ; Al ; XF+ ; 10 ; PK101975 ; 16 
 1306 ; Знак Спортбаза Заполярье ;  ;  ; Ж/м ; XF ; 11 ; PK101975 ; 57 
 1307 ; Знак Ленинград ;  ;  ; Б/м ; XF ; 46 ; requem1966 ; 151 
 1308 ; Знак-фрачник Ветеран СЗО ВНГ ;  ;  ; Б/м ; AU ; 9 ; Gudik ; 61 
 1309 ; Знак 30 лет ЮУНК ;  ;  ; Al ; XF+ ; 8 ; PK101975 ; 16 
 1310 ; Знак 30 лет НПОПАТ-3 ;  ;  ; Al ; XF ; 10 ; ЛОПАТИНиКО ; 20 
 1311 ; Знак Юбилей 60 лет ;  ;  ; Al ; XF ; 19 ; requem1966 ; 20 
 1312 ; Знак 30 лет НГМК ;  ;  ; Al ; AU ; 7 ; PK101975 ; 16 
 1313 ; Знак За окончание медицинского института ;  ;  ; Al ; AU ; 30 ; Sll ; 182 
 1314 ; Знак XXI Таймырская профсоюзная конференция металлургов ;  ;  ; Ж/м,эмаль ; VF ; 11 ; ЛОПАТИНиКО ; 135 
 1315 ; Знак 50 лет НЗМК ;  ;  ; Al ; XF+ ; 5 ; sergvetr78 ; 11 
 1316 ; Знак Северомуйский тоннель БАМ ;  ;  ; Al ; VF-XF ; 36 ; Russman ; 61 
 1317 ; Знак 25 лет НГМК ;  ;  ; Al ; XF ; 38 ; PK101975 ; 156 
 1318 ; Знак Всесоюзный студенческий отряд ;  ;  ; Al ; XF+ ; 22 ; Markgraf ; 41 
 1319 ; Знак Мончегорск ;  ;  ; Al ; XF+ ; 2 ; aleks1753 ; 3 
 1320 ; Знак За окончание литературного училища ;  ;  ; Al ; AU ; 19 ; л842 ; 80 
 1321 ; Знак СИБ ;  ;  ;  ; VF-XF ; 4 ; PK101975 ; 14 
 1322 ; Знак ;  ;  ; Al ; VF+ ; 26 ; msgmit ; 48 
 1323 ; Знак. Baltic fair ;  ;  ; Ж/м,эмаль ; XF ; 12 ; жених ; 53 
 1324 ; Знак. Полярный. Героям Североморцам морякам ОВРа ;  ;  ; Al ; XF ; 12 ; ЛОПАТИНиКО ; 50 
 1325 ; Знак. Карл Маркс ;  ;  ; Б/м ; AU ; 5 ; roza77 ; 25 
 1326 ; Знак. Слава Октябрю ;  ;  ; Стекло ; VF-XF ; 30 ; жених ; 77 
 1327 ; Знак. 50 лет пребывания в КПСС ; ММД ;  ; Ag,эмаль ; XF ; 46 ; jugla ; 980 
 1328 ; Знак. Больница скорой медицинской помощи. Алма-Ата ;  ;  ; Al ; VF+ ; 10 ; крлкв ; 153 
 1329 ; Знак. 1917-1867. L ;  ;  ; Ж/м,эмаль ; XF ; 12 ; Antoschka ; 71 
 1330 ; Знак. AUS ;  ;  ; Б/м ; XF ; 20 ; kui127 ; 207 
 1331 ; Знак. XII фестиваль. Москва 1985 ;  ;  ; Ж/м ; XF ; 13 ; кравчий ; 99 
 1332 ; Знак. KTP. Венгрия ;  ;  ; Ж/м ; XF ; 11 ; жених ; 57 
 1333 ; Знак. Матч в честь Леонида Иванова 1971 ;  ;  ; Ж/м ; VF-XF ; 30 ; Трофим ; 464 
 1334 ; Знак. 2. Венгрия ;  ;  ; Ж/м,эмаль ; VF+ ; 7 ; жених ; 69 
 1335 ; Знак. Заслуженный работник ;  ;  ; Б/м ; VF- ; 16 ; bsi-pg ; 125 
 1336 ; Знак. XXV антарктическим исследованиям ;  ;  ; Б/м ; VF ; 8 ; жених ; 90 
 1337 ; Знак. Кандава  79. Латвия ;  ;  ; Ж/м,эмаль ; VF ; 6 ; жених ; 34 
 1338 ; Знак. SCSP ;  ;  ; Ж/м,эмаль ; VF+ ; 12 ; кравчий ; 132 
 1339 ; Знак иностранный ;  ;  ; Ж/м,эмаль ; XF ; 23 ; жених ; 249 
 1340 ; Знак. L. Lions. International. Charter member ;  ;  ; Ж/м,эмаль ; XF+ ; 16 ; hobby19 ; 130 
 1341 ; Знак. ВМФ ;  ;  ; Ж/м ; XF ; 44 ; lesnik1 ; 354 
 1342 ; Знак. SCSP ;  ;  ; Ж/м ; VF-XF ; 10 ; кравчий ; 132 
 1343 ; Знак. Волейбол. Прага. 1958 ;  ;  ; Ж/м ; VF- ; 10 ; жених ; 94 
 1344 ; Знак. VI Всесоюзный съезд стоматологов. Ленинград 1975 ;  ;  ; Al ; AU ; 76 ; bsi-pg ; 181 
 1345 ; Знак. ГДР ;  ;  ; Ж/м ; XF ; 20 ; жених ; 199 
 1346 ; Знак. За отличную учебу. ДОСААФ СССР ;  ;  ; Al ; XF ; 11 ; горный ; 53 
 1347 ; Знак. Лауреат премии ЛКСМБ ;  ;  ; Ж/м ; VF+ ; 44 ; жених ; 322 
 1348 ; Знак. Победитель соцсоревнования 1976 ;  ;  ; Al ; XF+ ; 13 ; eugene67 ; 50 
 1349 ; Знак. ЛИИЖТ Спортклуб ;  ;  ; Ж/м,эмаль ; XF+ ; 32 ; Zoltan 333 ; 718 
 1350 ; Знак. СМП 597. БАМ ;  ;  ; Al ; XF- ; 37 ; жених ; 79 
 1251 ; Знак ВМФ СССР ОИС "Молдавия" Проект 852 ;  ;  ; Al ; VF ; 19 ; Osmotr 82 ; 347 
 1252 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 1253 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 1254 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 1255 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 1256 ; Лот снят ;  ;  ;  ;  ; 0 ;  ; 0 
 1257 ; Знак. Тобольск ;  ;  ; Кость ; XF ; 19 ; Strangler ; 100 
 1258 ; Знак. Дима. Колыма ;  ;  ; Al ; XF ; 15 ; жених ; 92 
 1259 ; Знак. За отличную работу. Министерство культуры СССР ; ЛМД ;  ; Ж/м ; AU ; 30 ; 464 ; 510 
 1260 ; Знак. Альпинист СССР ;  ;  ; Ж/м,эмаль ; XF ; 21 ; IgorPetrov51 ; 251 
 1261 ; Знак. Третий разряд ;  ;  ; Ж/м,эмаль ; XF ; 36 ; luchsva ; 1600 
 1262 ; Знак. Ростральные колонны ;  ;  ; Ж/м ; VF+ ; 11 ; Бигимот ; 110 
 1263 ; Знак. Об окончании военного ВУЗа ;  ;  ; Ж/м,эмаль ; VF-XF ; 31 ; Sll ; 750 
 1264 ; Знак. Санкт-Петербург ;  ;  ; Al ; XF+ ; 11 ; жених ; 23 
 1265 ; Знак. Ветеран треста. Сезапэнергомонтаж ;  ;  ; Al ; AU ; 41 ; bsi-pg ; 225 
 1266 ; Знак. 40 лет Магадану ;  ;  ; Al ; XF ; 30 ; Manul ; 100 
 1267 ; Знак. Об окончании гуманитарного ВУЗа ;  ;  ; Ж/м,эмаль ; VF-XF ; 17 ; жених ; 223 
 1268 ; Знак. Юный геолог ;  ;  ; Al ; AU ; 36 ; etwar55 ; 133 
 1269 ; Знак. Юбилейный слет пионеров Петроградского района ;  ;  ; Al ; XF ; 11 ; ландыш ; 156 
 1270 ; Знак. Электросила ;  ;  ; Ж/м ; XF ; 6 ; wwi.i ; 100 
 1271 ; Знак. Юный лесовод ;  ;  ; Al ; AU ; 15 ; eugene67 ; 100 
 1272 ; Знак. Зеркальный. Труд - дело чести ;  ;  ; Al ; AU ; 57 ; Нутелла ; 150 
 1273 ; Знак. 1 разряд ;  ;  ; Al ; XF ; 38 ; etwar55 ; 133 
 1274 ; Знак. 1 разряд ;  ;  ; Al ; AU ; 30 ; luchsva ; 254 
 1275 ; Знак. 1 разряд ;  ;  ; Al ; XF ; 7 ; жених ; 24 
 1276 ; Знак. 1 разряд ;  ;  ; Al ; XF ; 9 ; жених ; 67 
 1277 ; Знак. 60. 1918-1978 ;  ;  ; Al ; XF ; 11 ; жених ; 22 
 1278 ; Знак. Зеркальный. Сильные, ловкие, смелые ;  ;  ; Al ; AU ; 24 ; Yustas69 ; 104 
 1279 ; Знак. Зеркальный. Сильные, ловкие, смелые ;  ;  ; Al ; AU ; 10 ; Yustas69 ; 102 
 1280 ; Знак. Зеркальный. Творчество юных ;  ;  ; Al ; AU ; 20 ; жених ; 125 
 1281 ; Знак. Ветеран 65 армии ;  ;  ; Al ; XF+ ; 16 ; Panzerbus ; 350 
 1282 ; Знак. Лучшему активисту научно-технического общества ;  ;  ; Ж/м ; XF ; 35 ; vladimirV ; 301 
 1283 ; Знак. Служебный ;  ;  ; Al ; AU ; 17 ; Antoschka ; 25 
 1284 ; Знак. Ленинград ;  ;  ; Ж/м ; XF ; 4 ; жених ; 24 
 1285 ; Знак. Олимпиада 1980 в Москве ;  ;  ; Al ; XF ; 29 ; 312 ; 61 
 1286 ; Знак. 1 разряд ;  ;  ; Al ; AU ; 12 ; sifirot ; 71 
 1287 ; Медаль. Министерство военных сухопутных сил - Министерство обороны 1802-2002 ;  ;  ; Б/м ; AU ; 28 ; vasilekd ; 143 
 1288 ; Знак фрачный. Военная разведка. 20687. 55 ;  ;  ; Б/м ; AU ; 44 ; лампедуза ; 227 
 1289 ; Знак фрачный. ЛОС. 1939. Юстиция ;  ;  ; Б/м,эмаль ; XF+ ; 39 ; alenka1991 ; 365 
 1290 ; Знак. Гвардия. Россия ;  ;  ; Al ; XF+ ; 9 ; Markgraf ; 25 
 1291 ; Знак Отличник народного просвещения Белорусской ССР ; ЛМД ;  ; Al ; AU ; 27 ; Ivanov ; 218 
 1292 ; Крест. Юстиция 1987-2007 ;  ;  ; Ж/м,эмаль ; VF+ ; 23 ; ВМШ ; 340 
 1293 ; Знак. За трудовую доблесть. Российский морской регистр судоходства 1913г. ;  ;  ; Б/м,эмаль ; VF ; 34 ; ВМШ ; 442 
 1294 ; Медаль. МО. 65 лет спецназ ГРУ ;  ;  ; Ж/м ; AU ; 34 ; ВМШ ; 413 
 1295 ; Медаль. За службу на Северном Кавказе ;  ;  ; Ж/м ; AU ; 32 ; ВМШ ; 318 
 1296 ; Знак 75 лет Литературное объединение "Заполярье" ;  ;  ; Al ; XF+ ; 6 ; PK101975 ; 24 
 1297 ; Знак 70 лет Победы ;  ;  ; Ж/м ; AU ; 38 ; Markgraf ; 87 
 1298 ; Знак 60 лет горноспасательной службы минцветмета СССР ; ММД ;  ; Ж/м ; AU ; 15 ; zemlyk2014 ; 202 
 1299 ; Знак Государственный инспектор рыбоохраны ;  ;  ; Ж/м,эмаль ; AU ; 22 ; wwi.i ; 308 
 1300 ; Знак 125 лет ГМА ;  ;  ; Ж/м ; XF ; 18 ; Gudik ; 166 
 1201 ; Знак. 75 лет уголовному розыску 1918-1993 ;  ;  ; Ж/м ; XF ; 26 ; Markgraf ; 89 
 1202 ; Знак. 70 лет победы ;  ;  ; Ж/м ; XF ; 41 ; porte33 ; 64 
 1203 ; Знак За отличную стрельбу ;  ;  ; Ж/м,эмаль ; F-VF ; 87 ; mik_mik10000 ; 7747 
 1204 ; Знак Отличник РККА №848 ;  ;  ; Ж/м,эмаль ; F-VF ; 58 ; mik_mik10000 ; 5515 
 1205 ; Знак Отличный паровозник ;  ;  ; Ж/м,эмаль ; XF- ; 40 ; hobby19 ; 2005 
 1206 ; Знак ОИИМФ №2407 ; ММД ;  ; Ag,эмаль ; XF+ ; 59 ; vv2805 ; 7618 
 1207 ; Знак Военная академия ;  ;  ; Б/м,эмаль ; XF+ ; 30 ; sifirot ; 699 
 1208 ; Знак ВА им Фрунзе ;  ;  ; Ж/м,эмаль ; AU ; 26 ; akvatrade ; 1593 
 1209 ; Знак Военная академия ;  ;  ; Б/м,эмаль ; AU ; 17 ; Sll ; 699 
 1210 ; Знак Вперед Россия ;  ;  ; Ж/м,эмаль ; AU ; 26 ; Один54 ; 90 
 1211 ; Знак 30 лет флотилии АПЛ ;  ;  ; Ж/м,эмаль ; XF- ; 28 ; Трофим ; 680 
 1212 ; Знак ММП 30 лет "Ленин" ;  ;  ; Ж/м ; AU ; 16 ; kui127 ; 318 
 1213 ; Знак Отличник военного строительства ;  ;  ; Ж/м,эмаль ; AU ; 28 ; резидент ; 88 
 1214 ; Знак Ветеран ледокольного флота "Арктика" ;  ;  ; Ж/м ; AU ; 30 ; варяг2004 ; 318 
 1215 ; Знак ЛВИМУ ;  ;  ; Ж/м ; AU ; 28 ; zemlyk2014 ; 124 
 1216 ; Знак ОАО РЖД Почетный железнодорожник ;  ;  ; Ж/м ; XF ; 31 ; круча ; 332 
 1217 ; Знак ЛАМУ ;  ;  ; Ж/м ; AU ; 30 ; Трофим ; 227 
 1218 ; Знак Сегежа ПЧ-12 20 лет ;  ;  ; Ж/м ; XF ; 13 ; Markgraf ; 58 
 1219 ; Знак Лен В.О. Чернобыль Участник ликвидация аварии на АЭС ;  ;  ; Ж/м ; AU ; 14 ; варяг2004 ; 255 
 1220 ; Знак НВМУ ;  ;  ; Ж/м ; AU ; 30 ; Один54 ; 153 
 1221 ; Знак Заслуженный тренер России ;  ;  ; Ж/м ; AU ; 21 ; eugene67 ; 128 
 1222 ; Знак Уссурийское СВУ ;  ;  ; Ж/м ; AU ; 24 ; крлкв ; 572 
 1223 ; Знак Парашютист ВЛКСМ ;  ;  ; Ж/м ; F ; 26 ; luchsva ; 340 
 1224 ; Знак Военное училище ;  ;  ; Ж/м ; AU ; 35 ; vowifi ; 816 
 1225 ; Знак Военное училище ;  ;  ; Ж/м ; AU ; 23 ; sifirot ; 324 
 1226 ; Знак Военное училище ;  ;  ; Ж/м ; AU ; 11 ; vowifi ; 250 
 1227 ; Знак Военное училище ;  ;  ; Ж/м ; AU ; 11 ; vowifi ; 250 
 1228 ; Знак СССР Мастер спорта ;  ;  ; Ж/м ; AU ; 10 ; 312 ; 147 
 1229 ; Знак Заслуженный мастер спорта ;  ;  ; Ж/м ; AU ; 22 ; sifirot ; 182 
 1230 ; Знак Труд 3 место ;  ;  ; Ж/м ; VF- ; 17 ; maks169 ; 207 
 1231 ; Знак Парашютист СССР ;  ;  ; Ж/м ; XF ; 36 ; VPV89 ; 818 
 1232 ; Знак Инструктор -парашютист ;  ;  ; Ж/м ; VF ; 43 ; VPV89 ; 1122 
 1233 ; Знак Мастер-парашютист ;  ;  ; Ж/м ; VF-XF ; 21 ; 312 ; 104 
 1234 ; Знак 76 гв ВДД ;  ;  ; Ж/м ; XF ; 36 ; Pensya ; 1275 
 1235 ; Знак Парашютист Украина ;  ;  ; Ж/м ; AU ; 50 ; 312 ; 176 
 1236 ; Знак Общественный инспектор по безопасности движения МПС СССР ;  ;  ; Ж/м ; XF ; 13 ; rem. ; 23 
 1237 ; Медаль "В честь 70-летия полного освобождения Ленинграда от фашистской блокады" ;  ;  ; Ж/м ; AU ; 19 ; Garison ; 301 
 1238 ; Медаль "В честь 65-летия полного освобождения Ленинграда от фашистской блокады" ;  ;  ; Ж/м ; AU ; 24 ; Russman ; 94 
 1239 ; Знак ВМФ СССР БДК "Шабалин" Проект 775 ;  ;  ; Ж/м ; XF ; 82 ; Трофим ; 895 
 1240 ; Знак ВМФ России "Запад 2013" ЗДП Силуэт БДК Пр 775 ;  ;  ; Ж/м,эмаль ; AU ; 46 ; ga2012 ; 467 
 1241 ; Знак ВМФ СССР МПК "Альбатрос" Проект 1124 ;  ;  ; Ж/м,эмаль ; VF-XF ; 44 ; Трофим ; 603 
 1242 ; Знак ВМФ России БДК "Адмирал Невельской" Проект 775 ;  ;  ; Ж/м ; XF+ ; 31 ; Трофим ; 363 
 1243 ; Знак ВМФ СССР БДК "Сергей Лазо" Проект 1171 ;  ;  ; Ж/м ; AU ; 50 ; sos355 ; 1032 
 1244 ; Знак ВМФ СССР "40 лет маневренному гидрографическому отряду 1939-1979" ;  ;  ; Al ; VF-XF ; 35 ; RAPAN ; 405 
 1245 ; Знак ВМФ СССР "Катерникам Заполярья" ;  ;  ; Б/м ; F-VF ; 17 ; Osmotr 82 ; 159 
 1246 ; Знак ВМФ СССР "Катернику-североморцу" ;  ;  ; Б/м ; F-VF ; 34 ; sos355 ; 507 
 1247 ; Знак ВМФ СССР "Катернику-черноморцу" 50 лет ;  ;  ; Б/м ; F-VF ; 17 ; Osmotr 82 ; 61 
 1248 ; Знак ВМФ СССР "Катернику-черноморцу" 50 лет ;  ;  ; Ж/м ; F-VF ; 39 ; RAPAN ; 394 
 1249 ; Знак ВМФ СССР "20 лет БРЗК "Кавказ" Проект 394Б ;  ;  ; Al ; AU ; 39 ; RAPAN ; 367 
 1250 ; Знак ВМФ СССР ССВ-80 "Прибалтика" Проект 1826 ;  ;  ; Ж/м ; VF-XF ; 11 ; Osmotr 82 ; 42 
 1151 ; Знак. В. Высоцкий ;  ;  ; Al ; VF-XF ; 11 ; круча ; 203 
 1152 ; Знак. Отличник космических войск ; ММД ;  ; Ж/м,эмаль ; XF ; 10 ; akvatrade ; 306 
 1153 ; Знак. Отличник минудобрений СССР ;  ;  ; Ж/м ; XF+ ; 23 ; maks169 ; 306 
 1154 ; Знак. Рабочий контроль пассажирского транспорта ВЦСПС КрымОблСовПроф ;  ;  ; Al ; AU ; 19 ; круча ; 222 
 1155 ; Знак. Отличник МНС России ;  ;  ; Ж/м ; AU ; 23 ; alenka1991 ; 285 
 1156 ; Медаль. Почетный работник МНС РФ ;  ;  ; Ж/м ; AU ; 17 ; круча ; 408 
 1157 ; Знак. Пятидесятилетие союза ССР 1922-1972 ;  ;  ; Al ; VF ; 17 ; круча ; 204 
 1158 ; Знак Шахтерская слава 3ст ;  ;  ; Ж/м,эмаль ; XF- ; 16 ; PK101975 ; 635 
 1159 ; Запонка шведского королевского автоклуба. Швеция ;  ;  ; Br,позол,эмаль ;  ; 12 ; aviator55 ; 102 
 1160 ; Знак. Классность 1 ст. ;  ;  ; Ж/м,эмаль ; XF- ; 37 ; Antoschka ; 53 
 1161 ; Спортивный знак члена Королевского союза гимнастов. Швеция ;  ;  ; Br ; XF ; 10 ; doc2 ; 135 
 1162 ; Миниатюра спортивного знака члена Королевского союза гимнастов. Швеция ;  ;  ; Br,позол ; XF ; 9 ; zemlyk2014 ; 61 
 1163 ; Армейский знак. За отличную стрельбу. Швеция ;  ;  ; Br,позол,эмаль ; AU ; 7 ; zemlyk2014 ; 68 
 1164 ; Миниатюра знака. 50-летие военной базы в Фалун 1912-1962. Швеция ;  ;  ; Br ; XF ; 6 ; Блюхер ; 37 
 1165 ; Миниатюра армейского знака. За отличную стрельбу из пистолета в Карлстаде. Швеция ;  ;  ; Br,позол ; AU ; 6 ; Блюхер ; 37 
 1166 ; Знак. ВЛКСМ ;  ;  ; Al ; AU ; 28 ; круча ; 177 
 1167 ; Знак. Кубок Балтики 77 ; ЛМД ;  ; Al ; AU ; 26 ; Antoschka ; 118 
 1168 ; Знак. Ленин и Сталин ;  ;  ; Б/м ; VF-XF ; 25 ; круча ; 305 
 1169 ; Знак. Титаник ;  ;  ; Ж/м ; XF- ; 20 ; RAPAN ; 108 
 1170 ; Знак. Отличник военного строительства ;  ;  ; Ж/м,эмаль ; XF+ ; 44 ; raise ; 90 
 1171 ; Знак. 50 лет советским профсоюзам ; ММД ;  ; Ж/м,эмаль ; XF+ ; 13 ; кравчий ; 175 
 1172 ; Знак. ВСХВ ;  ;  ; Ж/м,эмаль ; XF ; 15 ; 312 ; 171 
 1173 ; Знак. ВЛКСМ ;  ;  ; Ж/м,эмаль ; XF ; 12 ; резидент ; 873 
 1174 ; Знак. У. РСФСР ;  ;  ; Ж/м,эмаль ; XF+ ; 22 ; фюрстен ; 157 
 1175 ; Знак ДСО "Динамо" Бег Чемпион 1948 ;  ;  ; Ж/м,эмаль ; VF-XF ; 103 ; ландыш ; 2478 
 1176 ; Знак Ворошиловский стрелок ОСОАВИАХИМ СССР 2ст №12770 ;  ;  ; Ж/м,эмаль ; F-VF ; 72 ; mik_mik10000 ; 12121 
 1177 ; Знак За поход в Англию ;  ;  ; Ж/м,эмаль ; VF-XF ; 101 ; RAPAN ; 5209 
 1178 ; Знак За поход в Англию "Свердлов" ; 1953 ;  ; Ж/м,эмаль ; XF ; 118 ; шарик ; 15558 
 1179 ; Знак Лучший механизатор ЭССР ;  ;  ;  ; XF- ; 76 ; обморок ; 6337 
 1180 ; Знак Технический ВУЗ ;  ;  ; Ж/м,эмаль ; XF- ; 39 ; zemlyk2014 ; 225 
 1181 ; Знак Русское офицерское собрание ;  ;  ; Б/м,эмаль ; XF+ ; 25 ; kui127 ; 227 
 1182 ; Знак "Люди будьте бдительны!" Чехословакия ;  ;  ; Б/м ; VF-XF ; 12 ; aviator55 ; 104 
 1183 ; Знак ВЧК КГБ 80 лет ;  ;  ; Ж/м ; XF ; 43 ; vasilekd ; 455 
 1184 ; Знак ФСБ Россия ;  ;  ; Ж/м,б/м ; AU ; 10 ; Valera G ; 567 
 1185 ; Знак 100 лет Военная контрразведка ;  ;  ; Б/м ; AU ; 56 ; ВМШ ; 434 
 1186 ; Знак ПУ ФСБ России по Карачаево-Черкесской Республики ;  ;  ; Б/м ; AU ; 65 ; Leshy77 ; 207 
 1187 ; Знак КГБ СССР Погранотряд им Кирова ;  ;  ; Б/м ; XF ; 39 ; Трофим ; 903 
 1188 ; Знак 11 отдельный авиационный отряд ;  ;  ; Б/м ; AU ; 34 ; Нутелла ; 216 
 1189 ; Знак 95 лет авиации ФСБ России ;  ;  ; Б/м ; AU ; 42 ; Вадим Старый ; 303 
 1190 ; Знак 65 лет Камчатское краснознаменное соединение ПСКР ;  ;  ; Б/м ; AU ; 24 ; Трофим ; 414 
 1191 ; Знак 100 лет ВЧК ФСБ КГБ ;  ;  ; Ж/м ; AU ; 35 ; $круджЪ ; 920 
 1192 ; Знак 25 лет КУОС КГБ ;  ;  ; Al ; VF ; 37 ; Рубляш ; 359 
 1193 ; Знак 75 лет КРО УКРО ;  ;  ; Ж/м ; VF-XF ; 13 ; Вадим Старый ; 177 
 1194 ; Знак Ленинград ; ЛМД ;  ; Ж/м ; XF ; 9 ; porte33 ; 30 
 1195 ; Знак Росхимпрофсоюз ;  ;  ; Б/м ; XF+ ; 13 ; sergvetr78 ; 15 
 1196 ; Знак XXV лет Апатитстрой ;  ;  ; Ж/м,эмаль ; XF ; 25 ; фюрстен ; 26 
 1197 ; Знак СК Апатитстрой ;  ;  ; Ж/м ; VF-XF ; 5 ; sergvetr78 ; 11 
 1198 ; Знак XX лет трест Апатитстрой ;  ;  ; Ж/м ; XF+ ; 4 ; Meshok ; 16 
 1199 ; Знак Трест спецстроймеханизация ;  ;  ; Ж/м ; XF ; 5 ; sergvetr78 ; 12 
 1200 ; Знак XXV лет трест Апатитстроймеханизация ;  ;  ; Ж/м ; XF ; 4 ; Meshok ; 16 
 1101 ; Медаль. 25 лет республике. + планка ;  ;  ; Б/м ; XF ; 12 ; dimam_kz ; 249 
 1102 ; Жетон религиозный Католический ;  ;  ; Al ; XF ; 19 ; Чуча ; 100 
 1103 ; Жетон Нотр-Дам D-33мм ;  ;  ; Ж/м ; VF ; 15 ; nik110850 ; 53 
 1104 ; Жетон газовый Мальмо. Швеция. D-17мм ; 1947 ;  ; Ж/м ; XF ; 12 ; 1999 ; 72 
 1105 ; Жетон. Реналдас Сейбутис. Литва ;  ;  ; Б/м ; AU ; 5 ; sergvetr78 ; 19 
 1106 ; Жетон Эрвин Роммель Германия D-30мм ;  ;  ; Ж/м ; Proof ; 11 ; Ok203 ; 340 
 1107 ; Жетон Отто фон Бисмарк D-32мм ;  ;  ; Ж/м, серебрение ; XF ; 7 ; veektor ; 58 
 1108 ; Медаль Финской сельскохозяйственной выставки. Финляндия. D-51мм. М-57,83г ;  ;  ; Ag ; XF+ ; 65 ; ksnab ; 9472 
 1109 ; Медаль Джон Кеннеди. D-76мм ;  ;  ; Ж/м ; XF ; 74 ; kui127 ; 1470 
 1110 ; Медаль Отто фон Бисмарка. D-71мм ;  ;  ; Ж/м ; VF-XF ; 65 ; Гектор8 ; 2489 
 1111 ; Медаль. Фидель Кастро. D-40мм ;  ;  ; Ж/м ; AU ; 34 ; жених ; 395 
 1112 ; Медаль. Стокгольмский королевский музей. D-31мм ;  ;  ; Ag ; XF+ ; 17 ; PROFAN2020 ; 363 
