 6670 ; Пуговица J-B.M D-30мм ;  ;  ; Ж/м ;  ; 21 ; спарта ; 258 
 1350 ; Знак. Научно-техническое общество судостроителей (Основано в 1866г.) 2-я Всесоюзная конференция по судоремонту. 1973г. Ленинград ;  ;  ; Ж/м ; XF ; 58 ; RAPAN ; 155 
 1351 ; Знак. М.И. Кутузов ;  ;  ; Al,Ж/м ; XF ; 19 ; Стрелков ; 63 
 1352 ; Знак. 60 лет (1918-1978) Ленинградскому высшему ордена Ленина краснознамённому училищу железнодорожных войск и военных сообщений им. М.В. Фрунзе ;  ;  ; Al ; AU ; 64 ; Логистик ; 170 
 1353 ; Знак. 1885-1985. ГИДУВ. 100 лет Ленинградскому государственному ордена Ленина институту усовершенствования врачей им. Кирова (Импертаорский клинический институт Великой княгини Елены Павловны) ; ЛМД ;  ; Ж/м,эмаль ; AU ; 82 ; прончо ; 465 
 1354 ; Знак. Молодёжный Красный крест. ФРГ. 1970-е ;  ;  ; Ж/м ; XF ; 11 ; прончо ; 68 
 1355 ; Знак. Почётный донор. Красный крест. Польша. D-15мм. 1950-е ;  ;  ; Б/м,эмаль ; XF ; 33 ; прончо ; 236 
 1356 ; Знак. Почётный донор. Польский Красный крест. Польша. D-20мм. 1950-е ;  ;  ; Ж/м,эмаль ; XF ; 22 ; прончо ; 207 
 1357 ; Знак. ДСО "Водник" Международная спортивная неделя моряков. СССР. 1970-е ;  ;  ; Ж/м,эмаль ; XF+ ; 11 ; Стрелков ; 90 
 1358 ; Знак. Красный крест. Швейцария. 1940 ;  ;  ; Al ; VF+ ; 37 ; oleghh7 ; 163 
 1359 ; Знак. Плавучий док Valmet. 1968г. Адмиралтейский завод. Ленинград ;  ;  ; Al ; XF+ ; 12 ; ветеран-2 ; 100 
 1360 ; Знак. Всемирный фестиваль в Москве 1957г. На ленте ;  ;  ; Ж/м,эмаль ; XF+ ; 37 ; porte33 ; 250 
 1361 ; Знак. В.И. Ленин. Конец 1940-х ;  ;  ; Ж/м,эмаль ; XF ; 67 ; побулица ; 407 
 1362 ; Знак. В.И. Ленин ;  ;  ; Б/м ; XF- ; 56 ; Rogers ; 411 
 1363 ; Знак Военная академия ;  ;  ; Б/м ; AU ; 42 ; malva2 ; 643 
 1364 ; Знак Министертсво юстиции России Рязань 200 ;  ;  ; Ж/м ; AU ; 12 ; oscar_gold ; 236 
 1365 ; Знак Федеральная служба безопасности ;  ;  ; Ж/м ; AU ; 20 ; Rogers ; 236 
 1366 ; Знак Университет МВД ;  ;  ; Ж/м ; AU ; 13 ; dimam_kz ; 236 
 1367 ; Знак 120 лет испытательному полигону  МО РФ Ржевка ;  ;  ; Ж/м ; AU ; 9 ; oscar_gold ; 236 
 1368 ; Знак. Ленинградское общество коллекционеров ;  ;  ; Ж/м,эмаль ; AU ; 67 ; побулица ; 159 
 1369 ; Знак. 48-я Комсомольская конференция Выборгского района. Г. Ленинград ;  ;  ; Al ; AU ; 81 ; Rogers ; 254 
 1370 ; Знак. Неделя коллекционера. 1965. Ленинград (Ленинградский коллекционер) ;  ;  ; Al ; XF ; 24 ; побулица ; 77 
 1371 ; Знак. ЛУМГ - 25 лет (Ленинградское управление магистрального газопровода. 1945-1970) ;  ;  ; Ж/м,эмаль ; XF ; 45 ; bsi-pg ; 152 
 1372 ; Знак. Ленинград. Государственный музей городской скульптуры. Скульптор И.П. Мартос. Надгробие княягини Е.С. Курагиной 1792г. Александро-Невская лавра ;  ;  ; Ж/м ; VF+ ; 13 ; Фанфан ; 30 
 1373 ; Знак. DSB. Немецкий спортивный союз. Юношеский разряд. Германия. 1930-е ;  ;  ; Ж/м ; XF ; 12 ; Фанфан ; 113 
 1374 ; Знак. Ветеран ЛОМО. За непрерывную безупречную работу в ЛОМО. 25 лет ;  ;  ; Al ; AU ; 44 ; эрудит ; 181 
 1375 ; Знак. 120 лет (1896-2016) заводу им. А.А. Кулакова ;  ;  ; Ж/м,эмаль ; XF+ ; 49 ; bsi-pg ; 245 
 1376 ; Знак. Марсово поле. Ленинград. 1960-е ;  ;  ; Al ; XF ; 15 ; эрудит ; 24 
 1377 ; Знак. Фабрика "Пролетарский труд" 75 лет. 1895-1970 ;  ;  ; Al ; XF ; 9 ; ветеран-2 ; 40 
 1378 ; Знак. 1891-1991. 100 лет заводу "Вулкан" старейшее машиностроительное предприятие России ; ЛМД ;  ; Al ; AU ; 25 ; эрудит ; 71 
 1379 ; Знак. 30 лет победы. Ленинград. Мать-Родина. 1975 ;  ;  ; Al ; XF ; 11 ; Стрелков ; 27 
 1380 ; Знак. Всесоюзный институт стандартизации и метрологии СССР ;  ;  ; Б/м,эмаль ; VF-XF ; 30 ; malva2 ; 357 
 1381 ; Знак. Лодейное поле. (Колыбель Балтийского флота) ;  ;  ; Al ; XF ; 55 ; Стрелков ; 163 
 1382 ; Знак Почетный работник МНС РФ ;  ;  ; Ж/м,эмаль ; XF ; 9 ; zemlyk2014 ; 410 
 1383 ; Знак Управление ФСБ России по ВВ МВД РФ ;  ;  ; Б/м ; AU ; 25 ; Rogers ; 567 
 1384 ; Знак. 100 лет паровому судоходству на Северной Двине (1858-1958гг ;  ;  ; Ж/м, эмаль ; XF ; 39 ; Логистик ; 862 
 1385 ; Знак. Всесоюзный зимний турнир. Журнал "За рулем" ;  ;  ; б/м ; VF- ; 11 ; palermo ; 153 
 1386 ; Знак. Первенство города Казах.ССР. 2 место. Легкая атлетика ;  ;  ; Ж/м, эмаль ; VF+ ; 29 ; ландыш ; 362 
 1387 ; Знак. Мотобол СССР ;  ;  ; Б/м ; VF+ ; 40 ; mirumir ; 329 
 1388 ; Знак. Первенство города Казах.ССР. Чемпион. Легкая атлетика ;  ;  ; Ж/м, эмаль ; XF ; 24 ; Russman ; 345 
 1289 ; Знак За активную работу ДОСААФ СССР ;  ;  ; Ж/м,эмаль ; VF-XF ; 23 ; eugene67 ; 216 
 1290 ; Знак 50 лет ВВМУРЭ им. А.С. Попова (1933-1983) ;  ;  ; Ж/м,эмаль ; XF+ ; 38 ; жених ; 416 
 1291 ; Знак Бдительный 1981 ;  ;  ; Ж/м,эмаль ; XF ; 50 ; Трофим ; 3400 
 1292 ; Знак Судья по спорту ;  ;  ; Al ; XF ; 3 ; Meshok ; 26 
 1293 ; Знак Ленинградское ДПО ; ЛМД ;  ; Al ; XF+ ; 12 ; Rogers ; 71 
 1294 ; Знак 30 лет на страже Бвалтики ;  ;  ; Ж/м,эмаль ; VF+ ; 98 ; Трофим ; 3066 
 1295 ; Знак Юбилей 30 лет ;  ;  ; Ж/м ; VF-XF ; 53 ; Трофим ; 1734 
 1296 ; Знак Юбилей 30 лет ;  ;  ; Ж/м ; VF-XF ; 40 ; Трофим ; 1734 
 1297 ; Знак Адмирал Октябрьский ;  ;  ; Al ; XF+ ; 16 ; Тренер ; 72 
 1298 ; Знак Отличный пограничник ;  ;  ; Ж/м,эмаль ; VF+ ; 78 ; Тренер ; 1879 
 1299 ; Знак 50 лет пограничному отряду ;  ;  ; Al ; AU ; 61 ; Трофим ; 1008 
 1300 ; Знак 50 лет пограничному отряду ;  ;  ; Al ; AU ; 69 ; Трофим ; 1026 
 1301 ; Знак Отличник погранвойск ;  ;  ; Ж/м,эмаль ; XF ; 49 ; ландыш ; 453 
 1302 ; Знак  40 лет ОКПП Выборг ПВ КГБ СССР ;  ;  ; Б/м ; XF ; 85 ; Пограничниk ; 2001 
 1303 ; Знак 60 лет ЧК КГБ Грузии ;  ;  ; Al ; XF ; 66 ; von_Schwarz ; 930 
 1304 ; Знак 60 лет ЧК КГБ ;  ;  ; Б/м ; VF+ ; 31 ; Alex7878 ; 509 
 1305 ; Знак ОКПП Ленинград ПВ КГБ ;  ;  ; Б/м ; VF-XF ; 89 ; Трофим ; 1019 
 1306 ; Знак солдатский 3 класса ;  ;  ; Ж/м,эмаль ; XF ; 13 ; Сhatsky ; 79 
 1307 ; Знак Ленин ;  ;  ; Пластик ; XF ; 19 ; Sky2 ; 102 
 1308 ; Знак Отличник военного строительства ;  ;  ; Ж/м,эмаль ; AU ; 32 ; Rogers ; 255 
 1309 ; Знак Депутат муниципального образования ;  ;  ; Ж/м ; AU ; 13 ; побулица ; 51 
 1310 ; Знак ВЛКСМ ;  ;  ; Ж/м,эмаль ; VF-XF ; 29 ; АКМ ; 255 
 1311 ; Знак 30 лет освобожджения Гатчины ;  ;  ; Ж/м ; XF- ; 5 ; Сhatsky ; 57 
 1312 ; Знак Гвардия ;  ;  ; Ж/м,эмаль ; VF ; 15 ; malva2 ; 203 
 1313 ; Знак Высоцкий ;  ;  ; Ж/м ; VF ; 12 ; Аргонавт ; 114 
 1314 ; Знак Ленин ;  ;  ; Б/м ; VF ; 14 ; Rogers ; 135 
 1315 ; Знак Красный крест СССР ;  ;  ; Ж/м,эмаль ; VF-XF ; 46 ; фюрстен ; 261 
 1316 ; Знак Готов к санитарной обороне СССР ;  ;  ; Ж/м,эмаль ; VF-XF ; 19 ; ландыш ; 407 
 1317 ; Знак Отличник социалистического соревнования Ж. Д. Транспорта №12380 ;  ;  ; Ж/м,эмаль ; XF ; 35 ; PROFAN2020 ; 1029 
 1318 ; Знак Отличник социалистического соревнования министерство промышленности средств связи СССР №1875 ;  ;  ; Б/м,эмаль ; XF ; 73 ; ptv ; 10140 
 1319 ; Знак Отличник социалистического соревнования Наркомчермет №8770 ;  ;  ; Ж/м,эмаль ; VF-XF ; 77 ; Хаа ; 6283 
 1320 ; Знак 	Отличник социалистического соревнования Наркомхимпром СССР №12 ;  ;  ; Ж/м,эмаль ; VF-XF ; 104 ; лена ; 12342 
 1321 ; Знак 	Отличник социалистического соревнования министерство сельхозмашиностроения СССР №1424 ;  ;  ; Ж/м,эмаль ; VF+ ; 52 ; Sumo ; 4187 
 1322 ; Знак Отличник социалистического соревнования НК связи СССР ;  ;  ; Ж/м,эмаль ; XF ; 53 ; Хаа ; 9060 
 1323 ; Знак Отличник социалистического соревнования электростанций СССР ;  ;  ; Ж/м,эмаль ; XF+ ; 43 ; ландыш ; 2607 
 1324 ; Знак Отличник машиностроения автотранспорта РСФСР №1919 ;  ;  ; Ж/м,эмаль ; VF-XF ; 48 ; ландыш ; 10052 
 1325 ; Знак Отличник госбанка СССР №220 ;  ;  ; Ж/м,эмаль,сереб ; XF ; 66 ; 136814 ; 14155 
 1326 ; Знак Отличник нефтеснабжения СССР №19 ;  ;  ; Ж/м,эмаль ; XF ; 75 ; ptv ; 28465 
 1327 ; Знак Отличник минтрансмаша СССР ;  ;  ; Ж/м,эмаль ; XF ; 57 ; hobby19 ; 7150 
 1328 ; Знак Отличник государственных трудовых резервов ;  ;  ; Ж/м,эмаль ; VF-XF ; 42 ; vic-dmitri ; 2642 
 1329 ; Знак Гражданский воздушный флот СССР за налет 1000000 клмы. №3404 ;  ;  ; Ж/м,эмаль ; VF+ ; 42 ; Хаа ; 3578 
 1330 ; Знак ВЛКСМ ;  ;  ; Ж/м ; XF ; 11 ; Виталий 64 ; 114 
 1331 ; Знак. ВМФ. Краснознаменный ПСКР "Киров" 35 лет ;  ;  ; Ж/м,эмаль ; XF ; 98 ; Трофим ; 1836 
 1332 ; Знак Отличник советской торговли СССР ;  ;  ; Ж/м,эмаль ; XF+ ; 29 ; Gun2278 ; 2043 
 1333 ; Знак. ВМФ. ПСКР "Пурга" XV. Погранвойска КГБ СССР ;  ;  ; Ж/м,эмаль ; XF ; 60 ; Трофим ; 1858 
 1334 ; Знак Жителю блокадного Ленинграда Удостоверение ;  ;  ; Ж/м ; XF ; 19 ; Zoltan 333 ; 61 
 1335 ; Знак. ВМФ. К-18. "Карелия" - атомный ракетный подводный крейсер стратегического назначения ;  ;  ; Ж/м,эмаль ; XF ; 35 ; Тренер ; 434 
 1336 ; Знак. 25 лет (1945-1970) 18-ой гвардейской мотострелковой инстербургской краснознамённой ордена Суворова дивизии ;  ;  ; Ж/м,эмаль ; XF ; 67 ; Трофим ; 509 
 1337 ; Знак. Ветеран Балтийского морского пароходства ;  ;  ; Б/м,эмаль ; XF- ; 25 ; Паскуале ; 282 
 1338 ; Знак. Мастеру коноплеводства ;  ;  ; Б/м,эмаль ; AU ; 58 ; nds80 ; 657 
 1239 ; Знак классность МВД 3 ст ;  ;  ; Ж/м ; AU ; 34 ; Атлантик ; 113 
 1240 ; Знак МВД СССР ВИПК ;  ;  ; Al ; VF-XF ; 30 ; Тренер ; 119 
 1241 ; Знак Турк ВО За самотверженный ратный труд ;  ;  ; Ж/м ; VF-XF ; 25 ; chief com ; 340 
 1242 ; Знак Авиамоделист ;  ;  ; Ж/м,эмаль ; XF ; 24 ; Galal ; 397 
 1243 ; Знак ЛЭТИ ;  ;  ; Ж/м,эмаль ; AU ; 27 ; Мурзик ; 1300 
 1244 ; Знак УПТ контролер пассажирского транспорта Москва №1296 ;  ;  ; Б/м,эмаль ; VF+ ; 51 ; nivada12 ; 3057 
 1245 ; Знак МЭИ ;  ;  ; Ж/м,эмаль ; VF-XF ; 36 ; malva2 ; 1028 
 1246 ; Знак Инструктор туризма СССР ;  ;  ; Al ; AU ; 16 ; oleghh7 ; 58 
 1247 ; Знак. Участник ликвидации последствий аварии ЧАЭС ; ММД ;  ; Ж/м ; AU ; 33 ; Rogers ; 217 
 1248 ; Знак. Орленок. Победитель спартакиады худ.конкурса  ;  ;  ; Al ; VF-XF ; 10 ; eugene67 ; 62 
 1249 ; Знак. Орленок. Победитель спартакиады по футболу 2 место. ;  ;  ; Al ; VF-XF ; 10 ; eugene67 ; 62 
 1250 ; Знак. Орленок. Победитель спартакиады по футболу 1 место. ;  ;  ; Al ; VF-XF ; 7 ; eugene67 ; 57 
 1251 ; Знак Общ Дружбы СССР - Япония ;  ;  ; Al ; XF ; 5 ; 1335331 ; 46 
 1252 ; Знак ВЛКСМ Волжский автозавод ;  ;  ; Al ; VF-XF ; 9 ; coMcom ; 40 
 1253 ; Знак 50 лет служ собаководству ;  ;  ; Al ; VF+ ; 5 ; sports ; 20 
 1254 ; Знак. Ленинград. Музыкальный. ;  ;  ; Al ; XF- ; 7 ; 1335331 ; 20 
 1255 ; Знак Ленинград Большевичка ;  ;  ; Al ; AU ; 44 ; Rogers ; 47 
 1256 ; Знак VI фестиваль молодежи ;  ;  ; Al ; VF-XF ; 11 ; Тренер ; 57 
 1257 ; Знак Общ Дружбы СССР - Финляндия ;  ;  ; Al ; XF ; 9 ; 1335331 ; 46 
 1258 ; Знак Ленинград Колыбель революции ;  ;  ; Al ; XF ; 3 ; 1335331 ; 50 
 1259 ; Знак вожатого 2 ст Венгрия ;  ;  ; Al ; XF ; 3 ; риг13 ; 4 
 1260 ; Знак Метро Нарвская Ленинград ;  ;  ; Al ; VF-XF ; 16 ; Логистик ; 153 
 1261 ; Знак II Всероссийский съезд детских врачей Ленинград 1964 ;  ;  ; Al ; AU ; 23 ; медик-7 ; 155 
 1262 ; Знак 50 лет ЛЕННЕФТЕСНАБУ ;  ;  ; Al ; XF ; 15 ; Логистик ; 99 
 1263 ; Знак Гос Русский музей ;  ;  ; Al ; AU ; 3 ; 1335331 ; 40 
 1264 ; Знак Ветерану инж войск лен фронта ;  ;  ; Al ; VF-XF ; 16 ; Тренер ; 82 
 1265 ; Знак ВЛКСМ ;  ;  ; Al ; AU ; 45 ; Rogers ; 159 
 1266 ; Знак Отличия Великобритания ;  ;  ; Ж/м ; VF-XF ; 43 ; R1971 ; 247 
 1267 ; Знак СЕЗАРАСК Ассоциация рассеяного склероза. ;  ;  ; Al ; XF+ ; 9 ; медик-7 ; 123 
 1268 ; Знак.Петроград Ленинград.  ;  ;  ; Al ; XF ; 3 ; 1335331 ; 24 
 1269 ; Знак Выборг ;  ;  ; Al ; VF-XF ; 7 ; porte33 ; 75 
 1270 ; Знак Строитель газопровода Торжок ;  ;  ; Al ; VF-XF ; 22 ; sports ; 80 
 1271 ; Знак СОВТРАНСАВТО СССР ;  ;  ; Al ; F-VF ; 29 ; Логистик ; 134 
 1272 ; Знак 70 лет политорганам внутренних войск МВД СССР ;  ;  ; Al ; VF-XF ; 86 ; Rogers ; 236 
 1273 ; Знак Ленингра Аэропорт Пулково ;  ;  ; Al ; AU ; 8 ; Yustas69 ; 57 
 1274 ; Знак ВЛКСМ ;  ;  ; Ж/м,эмаль ; VF-XF ; 38 ; fadeev.dima ; 267 
 1275 ; Знак Ск Кировец ;  ;  ; Ж/м ; VF-XF ; 20 ; птичка16 ; 123 
 1276 ; Знак Октябрь ;  ;  ; Ж/м ; VF-XF ; 33 ; кравчий ; 131 
 1277 ; Знак 50 лет советское кино ;  ;  ; Al ; XF- ; 7 ; 1335331 ; 51 
 1278 ; Знак Военно морская академия ;  ;  ; Б/м,эмаль ; XF ; 42 ; ptv ; 1259 
 1279 ; Знак ПСКР "Воровский" 1960 ;  ;  ; Ж/м,эмаль ; VF-XF ; 56 ; жучара ; 1683 
 1280 ; Знак 2 место ;  ;  ; Ж/м,эмаль ; VF ; 34 ; Тренер ; 601 
 1281 ; Знак Отличник соцсоревнования министерства электростанций СССР ;  ;  ; Б/м,эмаль ; VF+ ; 92 ; lesnik1 ; 4162 
 1282 ; Знак юный натуралист СССР ;  ;  ; Ж/м,эмаль ; XF ; 21 ; кравчий ; 202 
 1283 ; Знак Отличник соцсоревнования Наркомэлектро ;  ;  ; Ag,эмаль ; VF+ ; 96 ; vic-dmitri ; 21024 
 1284 ; Знак За дальний поход ;  ;  ; Ж/м,эмаль ; VF ; 40 ; zemlyk2014 ; 279 
 1285 ; Знак Ветеран. Морские части погран войск ;  ;  ; Ж/м,эмаль ; VF-XF ; 25 ; Виталий 64 ; 1275 
 1286 ; Знак Молния-2 ;  ;  ; Ж/м,эмаль ; XF ; 63 ; жучара ; 1667 
 1287 ; Знак Отличник ВМФ ;  ;  ; Ж/м,эмаль ; VF-XF ; 27 ; fadeev.dima ; 192 
 1288 ; Знак 60 лет Динамо ;  ;  ; Ж/м,эмаль ; XF ; 9 ; жучара ; 207 
 1189 ; Знак Тельман Пионер ГДР ;  ;  ; Ж/м,эмаль ; VF-XF ; 15 ; hobby19 ; 207 
 1190 ; Знак 40 лет победы в ВОВ ;  ;  ; Ж/м ; AU ; 10 ; кравчий ; 140 
 1191 ; Знак ВВМИУ В.И. Ленина ;  ;  ; Ж/м ; VF-XF ; 54 ; С улыбкой по жизни ; 549 
 1192 ; Знак Пионер ГДР ;  ;  ; Ж/м ; XF+ ; 11 ; oscar_gold ; 163 
 1193 ; Медаль "золото" ВДНХ ;  ;  ; Ж/м ; XF ; 9 ; zemlyk2014 ; 123 
 1194 ; Знак. Высоцкий ;  ;  ; Al ; VF+ ; 22 ; Аргонавт ; 101 
 1195 ; Знак. 50 лет ДСО "Спартак" ;  ;  ; Al ; XF+ ; 9 ; Аргонавт ; 44 
 1196 ; Знак. Метрострой 1941г ;  ;  ; Б/м,Ж/м ; AU ; 11 ; Аргонавт ; 105 
 1197 ; Знак Канадский пехотный корпус ;  ;  ; Ж/м ; VF ; 20 ; drew ; 509 
 1198 ; Медаль ВДНХ "бронза" ;  ;  ; Ж/м ; VF-XF ; 3 ; sports ; 108 
 1199 ; Знак Общ охотников и рыболовов  Лат ССР 50г ;  ;  ; Ж/м ; VF-XF ; 37 ; риг13 ; 466 
 1200 ; Знак. Янычар Турция. ;  ;  ; Ж/м ; VF-XF ; 5 ; риг13 ; 79 
 1201 ; Знак Черниговская 76 дивизия Псков ;  ;  ; Al ; XF ; 22 ; coba ; 188 
 1202 ; Знак Парашютист Польша ;  ;  ; Б/м,эмаль ; XF ; 20 ; drew ; 465 
 1203 ; Знак ВДВ 80 лет ;  ;  ; Ж/м ; XF ; 11 ; кравчий ; 125 
 1204 ; Знак СССР Отличник разведки недр ;  ;  ; Ж/м,эмаль ; XF ; 45 ; vowa ; 1813 
 1205 ; Знак Россия мастер спорта ;  ;  ; Б/м ; AU ; 17 ; Russman ; 153 
 1206 ; Знак СССР мастер спорта ;  ;  ; Б/м ; AU ; 15 ; sdasda ; 217 
 1207 ; Знак Общ охотников Германии ;  ;  ; Б/м ; VF-XF ; 8 ; риг13 ; 104 
 1208 ; Знак. Всегда гтов! ;  ;  ; Б/м ; XF ; 13 ; кравчий ; 114 
 1209 ; Знак. 50 лет металлургии легких сплавов ; ММД ;  ; Ж/м, эмаль ; VF-XF ; 11 ; Аргонавт ; 143 
 1210 ; Почетный знак ДОСААФ СССР ;  ;  ; Ж/м ; AU ; 9 ; dimam_kz ; 123 
 1211 ; Знак. Табачная. Ленинград ;  ;  ; Al ; VF ; 24 ; побулица ; 77 
 1212 ; Знак Фестиваль 1957 ;  ;  ; Ж/м ; VF-XF ; 9 ; oleghh7 ; 81 
 1213 ; Знак Таможенный следственный комитет 5 лет ;  ;  ; Al ; AU ; 11 ; lesnik1 ; 75 
 1214 ; Медаль ВДНХ "серебро" ;  ;  ; Б/м ; VF-XF ; 3 ; sports ; 104 
 1215 ; Знак.Скороход. Тип 2 "Серебряный" ;  ;  ; Al ; AU ; 7 ; 1335331 ; 61 
 1216 ; Знак 75 лет Ленинградскому машиностроительному заводу им Карла Маркса ;  ;  ; Б/м ; VF-XF ; 11 ; Rogers ; 79 
 1217 ; Знак Общ пожарных Лат ССР ;  ;  ; Ж/м ; VF-XF ; 5 ; риг13 ; 61 
 1218 ; Медаль В память 300-летия Санкт-Петербурга ;  ;  ; Ж/м ; AU ; 49 ; aleksandr733 ; 213 
 1219 ; Медаль 300 лет Российскому флоту ;  ;  ; Б/м ; XF ; 32 ; bsi-pg ; 185 
 1220 ; Знак Парашютист ;  ;  ; Ж/м,эмаль ; AU ; 27 ; Тренер ; 340 
 1221 ; Знак ВДВ 80 лет ;  ;  ; Al ; XF ; 32 ; morengo ; 151 
 1222 ; Медаль в честь 70-летия полного освобождения Ленинграда от фашистской блокады ;  ;  ; Ж/м ; AU ; 49 ; aleksandr733 ; 343 
 1223 ; Медаль в честь 60-летия полного освобождения Ленинграда от фашистской блокады ;  ;  ; Ж/м ; AU ; 64 ; aleksandr733 ; 141 
 1224 ; Медаль в честь 65-летия полного освобождения Ленинграда от фашистской блокады ;  ;  ; Ж/м ; XF+ ; 49 ; aleksandr733 ; 122 
 1225 ; Знак Профсоюз работников народного образования и науки РФ ;  ;  ; Б/м ; XF ; 5 ; dimam_kz ; 186 
 1226 ; Знак Совесткий фонд мира ;  ;  ; Ж/м ; XF ; 16 ; dimam_kz ; 376 
 1227 ; Знак Первенство Лен обл по парашютному спорту 3 место ;  ;  ; Ж/м,эмаль ; XF ; 41 ; doc2 ; 1887 
 1228 ; Знак Первенство области 2 место Украина ;  ;  ; Ж/м,эмаль ; VF-XF ; 16 ; zemlyk2014 ; 232 
 1229 ; Знак Жителю блокадного Ленинграда ;  ;  ; Ж/м ; AU ; 50 ; aleksandr733 ; 70 
 1230 ; Знак За штурм крепости ;  ;  ; Ж/м ; VF-XF ; 37 ; 1335331 ; 114 
 1231 ; Знак Высшая школа ;  ;  ; Ж/м,эмаль ; XF ; 49 ; malva2 ; 1926 
 1232 ; Знак КуАИ ;  ;  ; Ж/м,эмаль ; XF ; 56 ; malva2 ; 7217 
 1233 ; Знак НКИ ;  ;  ; Б/м,эмаль ; VF-XF ; 33 ; malva2 ; 2052 
 1234 ; Знак МАИ ;  ;  ; Ж/м,эмаль ; XF- ; 34 ; malva2 ; 2000 
 1235 ; Знак ЛЭТИ ;  ;  ; Ж/м,эмаль ; VF-XF ; 28 ; malva2 ; 1151 
 1236 ; Знак ДСО "Спартак" 2 место ;  ;  ; Ж/м,эмаль ; XF ; 35 ; жучара ; 968 
 1237 ; Знак Государственный университет ;  ;  ; Ж/м,эмаль ; VF ; 19 ; malva2 ; 225 
 1238 ; Знак Самарский Государственный Педагогический университет ;  ;  ; Ж/м,эмаль ; AU ; 17 ; Kara1982igor ; 452 
 1139 ; Знак. XXV съезд КПСС. Слет победителей 9-ой пятилетки Чкаловский р-н февраль 1976г. ;  ;  ; Ж/м ; VF-XF ; 17 ; Тренер ; 179 
 1140 ; Знак-погон ;  ;  ; Ж/м,эмаль ; VF ; 68 ; побулица ; 1032 
 1141 ; Знак. Чемпион ;  ;  ; Ж/м,эмаль ; VF-XF ; 56 ; Трофим ; 656 
 1142 ; Знак Волга 1980г ;  ;  ; Ж/м ; XF ; 82 ; Трофим ; 1850 
 1143 ; Знак Особ. Отд. КГБ Кронштадт (1918-1978) ;  ;  ; Ж/м ; XF ; 97 ; Alex7878 ; 2443 
 1144 ; Знак 60 лет Одесский краснознаменный погранотряд (1921-1981) ;  ;  ; Al ; AU ; 77 ; Трофим ; 915 
 1145 ; Знак "Радуга" ;  ;  ; Al ; XF ; 9 ; Meshok ; 97 
 1146 ; Знак "Пылкий" 1978 ; ЛМД ;  ; Al ; AU ; 9 ; С улыбкой по жизни ; 102 
 1147 ; Знак ЛВВМИУ им. В.И. Ленина (1948-1978) ; ЛМД ;  ; Al ; AU ; 49 ; Тренер ; 421 
 1148 ; Знак классности. 3 класс ; ММД ;  ; Ж/м, эмаль ; VF ; 23 ; cr5400 ; 104 
 1149 ; Заготовка жетона "Всесоюзный коммунистический университет им. Товарища Сталина". D жетона-37мм. М-17,01гр ; 1930-е гг ;  ; Br ; VF ; 42 ; Аргонавт ; 975 
 1150 ; Заготовка (пробный оттиск) знака "К8. Трест ресторанов и кафе". D знака-22мм. М-10,63гр ; 1930-е гг ;  ; Br ; VF ; 36 ; СТС1 ; 777 
 1151 ; Заготовка (пробный оттиск) членского знака ДСО "Металург Востока". Dзнака-17мм. М-4,33гр ; 1936 ;  ; Br ; VF ; 25 ; СТС1 ; 444 
 1152 ; Знак. 50 лет ДСО "Спартак" ;  ;  ; Al ; XF+ ; 15 ; vladimirV ; 55 
 1153 ; Знак. Большой противолодочный кораблт "Таллин" ;  ;  ; Латунь ; XF ; 27 ; С улыбкой по жизни ; 261 
 1154 ; Знак Военно-морская академия ;  ;  ; Ж/м ; XF ; 42 ; PROFAN2020 ; 522 
 1155 ; Знак Общевойсковая академия ;  ;  ; Ж/м ; AU ; 47 ; AMI249 ; 1134 
 1156 ; Знак ММУ ;  ;  ; Ж/м ; AU ; 30 ; AMI249 ; 591 
 1157 ; Знак Государственный университет  Аэрокосмического приборостроения ;  ;  ; Ж/м ; AU ; 19 ; hobby19 ; 416 
 1158 ; Знак 50 лет За поход в Англию 2006 ;  ;  ; Ж/м ; AU ; 22 ; RAPAN ; 286 
 1159 ; Знак ЛВЗРКУ ;  ;  ; Ж/м ; AU ; 43 ; malva2 ; 7095 
 1160 ; Знак ЛИАП ;  ;  ; Al ; VF+ ; 36 ; malva2 ; 827 
 1161 ; Знак За борьбу с кроновирусом ;  ;  ; Б/м ; AU ; 40 ; msgmit ; 453 
 1162 ; Знак Герб СССР ;  ;  ; Ж/м ; AU ; 33 ; кравчий ; 285 
 1163 ; Знак 75 лет Великой победы ;  ;  ; Ж/м ; AU ; 26 ; dimam_kz ; 351 
 1164 ; Знак Механик морского флота ;  ;  ; Ж/м ; AU ; 27 ; PROFAN2020 ; 340 
 1165 ; Знак. XXV на целине. 1954-1979 ;  ;  ; Ж/м ; XF ; 28 ; vladimirV ; 340 
 1166 ; Знак. СМФ 100 ;  ;  ; Ж/м,эмаль ; XF ; 22 ; Тренер ; 91 
 1167 ; Знак. Корабль ;  ;  ; Ж/м ; XF ; 21 ; Аргонавт ; 89 
 1168 ; Знак. ВМПУ им. А.А. Жданова 1953-1983 ;  ;  ; Al ; AU ; 29 ; RAPAN ; 207 
 1169 ; Знак. На страже Заполярья. 1921-1971 ;  ;  ; Al ; XF ; 31 ; RAPAN ; 385 
 1170 ; Знак. БКП 1891-1981 ;  ;  ; Ж/м ; XF ; 19 ; AI ; 160 
