 5974 ; КПД. Италия "Олимпийские игры" ; 1960 ;  ;  ;  ; 74 ; doc2 ; 1247 
 1134 ; Знак ордена Белого Орла. Сербия ;  ;  ; Ag,эмаль ; VF ; 59 ; Dahan ; 6120 
 1135 ; Медаль За мужество. Украина. №366572 ;  ;  ; Б/м ; AU ; 9 ; Vova1950 ; 263 
 1136 ; Лот значков: 4 шт. На ленте ;  ;  ; Б/м ; XF ; 11 ; Аврора ; 153 
 1137 ; Медаль Зимняя серия. Норвегия ;  ;  ; Б/м ; XF ; 15 ; Папа с рацией ; 153 
 1138 ; Медаль Зимняя серия. Норвегия ;  ;  ; Б/м ; XF ; 12 ; Папа с рацией ; 153 
 1139 ; Медаль Зимняя серия. Норвегия ;  ;  ; Б/м ; XF ; 23 ; Папа с рацией ; 157 
 1140 ; Медаль Зимняя серия. Норвегия ;  ;  ; Б/м ; XF ; 12 ; Папа с рацией ; 155 
 1141 ; Медаль Летняя серия. Норвегия ;  ;  ; Ж/м ; XF ; 6 ; matehev ; 151 
 1142 ; Медаль Зимняя серия. Норвегия ;  ;  ; Ж/м ; XF ; 7 ; matehev ; 114 
 1143 ; Медаль Летняя серия. Норвегия ;  ;  ; Ж/м ; XF ; 4 ; Рисковый ; 79 
 1144 ; Медаль Вечерний поход ;  ;  ; Ж/м ; XF ; 4 ; Рисковый ; 100 
 1145 ; Медаль. Олень. Норвегия ;  ;  ; Ж/м ; XF ; 12 ; Папа с рацией ; 126 
 1146 ; Медаль Зимняя серия. Норвегия ;  ;  ; Ж/м ; XF ; 8 ; Рисковый ; 114 
 1147 ; Орден заслуг перед народом с серебряной звездой. 3 степень. Югославия ;  ;  ; Ag ; XF ; 34 ; habibbulin ; 1266 
 1148 ; Медаль Венгрия ;  ;  ; Б/м,эмаль ; XF+ ; 32 ; plushka123 ; 520 
 1149 ; Орден Почетного Легиона (для офицеров) Франция ;  ;  ; Au,эмаль ; VF- ; 11 ; Хаа ; 10500 
 1150 ; Орден Материнская слава 2 ст. Монголия. №72206 ;  ;  ; Ж/м ; VF-XF ; 20 ; vlad1967 ; 743 
 1151 ; Жетон. Мартин Лютер. D-36мм ;  ;  ; Б/м ; AU ; 9 ; Снежный Барс ; 74 
 1152 ; Жетон. Готфрид Кирх. D-32мм ;  ;  ; Б/м ; XF+ ; 7 ; artehot ; 41 
 1053 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 15 ; Dмитрий ; 948 
 1054 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 11 ; Dмитрий ; 938 
 1055 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 12 ; манома ; 714 
 1056 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 18 ; Holder31 ; 789 
 1057 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 9 ; Dмитрий ; 805 
 1058 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 21 ; Dмитрий ; 1030 
 1059 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 13 ; Dмитрий ; 805 
 1060 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 12 ; Dмитрий ; 805 
 1061 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 15 ; Dмитрий ; 805 
 1062 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 7 ; Dмитрий ; 805 
 1063 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 19 ; Holder31 ; 680 
 1064 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 9 ; Dмитрий ; 805 
 1065 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 9 ; Dмитрий ; 1031 
 1066 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 13 ; Dмитрий ; 1074 
 1067 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 11 ; Holder31 ; 906 
 1068 ; Медаль ГОЗНАК Редкости музея истории денег ; 2018СПМД ;  ; Ж/м ; Proof ; 26 ; murew ; 616 
 1069 ; Медаль ГОЗНАК Редкости музея истории денег ; 2018СПМД ;  ; Ж/м ; Proof ; 26 ; murew ; 638 
 1070 ; Медаль Комбинат КМАруда им 50-летия СССР D-49мм ;  ;  ; Al ; VF-XF ; 23 ; Vitaliy Gridasov ; 232 
 1071 ; Медаль 50 лет цеху ШиП D-63мм ;  ;  ; Al ; XF ; 19 ; каррр ; 227 
 1072 ; Медаль XXVII съезд КПСС D-64мм ;  ;  ; Al ; XF ; 7 ; Komposter ; 147 
 1073 ; Медаль. Скульптура Летнего сада. D-57мм ; ЛМД ;  ; Al ; XF+ ; 19 ; Тут и Там ; 203 
 1074 ; Медаль. Петропавловская крепость. Ленинград. 1990. D-60мм ; ЛМД ;  ; Ж/м ; XF+ ; 19 ; игорь19 ; 192 
 1075 ; Медаль. Архитектура Ленинграда. Памятники Октября. D-74мм ; ЛМД ;  ; Ж/м ; XF+ ; 18 ; Снежный Барс ; 97 
 1076 ; Медаль. Скульптура Летнего сада. D-57мм ; ЛМД ;  ; Al ; XF ; 20 ; *maximus* ; 184 
 1077 ; Медаль. Скульптура Летнего сада. D-57мм ; ЛМД ;  ; Al ; XF ; 13 ; *maximus* ; 184 
 1078 ; Медаль. Памятник А.С. Пушкину. D-54мм ; ЛМД ;  ; Al ; XF+ ; 21 ; a.v.gorb1958 ; 211 
 1079 ; Медаль. Архитектура Ленинграда. Мосты. D-74мм ; ЛМД ;  ; Ж/м ; XF+ ; 17 ; Снежный Барс ; 124 
 1080 ; Медаль. Кунсткамера. 280 лет. 1994. D-64мм ; ЛМД ;  ; Br ; XF ; 25 ; Komposter ; 408 
 1081 ; Медаль. ПО Кировский завод отмечает 60-летие Октября. 1977. D-64мм ;  ;  ; Al ; XF ; 18 ; игорь19 ; 79 
 1082 ; Медаль Металлургический комбинат Болгария ;  ;  ; Б/м ; XF ; 11 ; lenohota ; 70 
 1083 ; Медаль Вечерний факультет Мончегорск D-62мм ;  ;  ; Ж/м ; VF ; 17 ; каррр ; 90 
 1084 ; Медаль Всесоюзная филателистическая выставка D-60мм ;  ;  ; Ж/м ; AU ; 43 ; TFort ; 2657 
 1085 ; Медаль Октябрьская революция d-80мм ;  ;  ; Б/м ; VF+ ; 27 ; heavy_fly ; 333 
 1086 ; Медаль 35 лет Байконур D-57мм ;  ;  ; Ж/м ; XF ; 10 ; Russman ; 69 
 1087 ; Медаль. Чемпионат Европы. Ленинград. 1990. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 68 ; heavy_fly ; 714 
 1088 ; Жетон. Великие Россияне. М.Ю. Лермонтов. D-35мм ; СПМД ;  ; Ag ; Proof ; 16 ; Oz35 ; 925 
 1089 ; Жетон. Великие Россияне. Л.Н. Толстой. D-35мм ; СПМД ;  ; Ag ; Proof ; 16 ; suvorova ; 925 
 1090 ; Плакета Днепропетровск. Театр оперы и балета. Р-ры:59х40мм. Коробка ;  ;  ; Ж/м ; VF+ ; 27 ; 1gold ; 114 
 1091 ; Медаль Институт управления и экономики. Санкт-Петербург. D-60мм ;  ;  ; Ж/м ; XF- ; 5 ; Sahaliar ; 100 
 1092 ; Медаль Котласский целлюлозно-бумажный комбинат им. 50 летия ВЛКСМ. D-60мм ; ЛМД ;  ; Al ; AU ; 8 ; vic-dmitri ; 101 
 1093 ; Медаль Первый зимние Всесоюзные спортивные игры молодежи. D-50мм ;  ;  ; Ж/м ; VF+ ; 29 ; heavy_fly ; 351 
 1094 ; Медаль VIII Спартакиада народов СССР. D-51мм ; ЛМД ;  ; Ж/м ; XF+ ; 28 ; Komposter ; 331 
 1095 ; Медаль В память о посещении авиационного завода им. Ю.А. Гагарина. Г. Комсомольск-на-Амуре. 1982. D-74мм ;  ;  ; Б/м ; XF ; 25 ; guronidze ; 884 
 1096 ; Плакета Кубок СССР. Челябинск. Дворец спорта "Юность". Р-ры:60х60мм ;  ;  ; Ж/м ; XF ; 38 ; Komposter ; 209 
 1097 ; Медаль 50 лет ВВИА D-73мм ;  ;  ; Al ; VF- ; 13 ; Снежный Барс ; 57 
 1098 ; Медаль От спортсменов России. Комитет по физической культуре и спорту. D-81мм ;  ;  ; Al ; XF ; 70 ; Sky2 ; 738 
 1099 ; Медаль 50 лет ВОС. D-59мм ;  ;  ; Ж/м ; VF-XF ; 25 ; Russman ; 50 
 1100 ; Медаль. Сергей Есенин. D-58мм ;  ;  ; Al ; VF+ ; 5 ; vic-dmitri ; 47 
 1101 ; Медаль 50 лет Всесоюзной Пионерской организации им. В.И. Ленина. Медальер - В. Косарев. D-60мм ; ЛМД ;  ; Ж/м ; XF ; 33 ; heavy_fly ; 1587 
 1102 ; Медаль Василий Иванович Суриков. 1848-1916. Медальер - Ю. Поммер. D-61мм ; ММД ;  ; Ж/м ; XF+ ; 17 ; Vova1950 ; 461 
 1003 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 50 ; Гордиан ; 296 
 1004 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 26 ; АК ; 270 
 1005 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 42 ; АК ; 386 
 1006 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F ; 31 ; Maрина ; 159 
 1007 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F ; 30 ; aziya11 ; 259 
 1008 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 46 ; АК ; 386 
 1009 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 47 ; АК ; 370 
 1010 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 22 ; aziya11 ; 247 
 1011 ; Монета. Золотая Орда, Булгар ;  ;  ; Ag ; F ; 37 ; aziya11 ; 132 
 1012 ; Монета. Золотая Орда, Булгар ;  ;  ; Ag ; F ; 20 ; Пограничник ; 259 
 1013 ; 1/6 эре. Швеция ; 1671 ;  ; Cu-Ni ; AU ; 28 ; Reks ; 191 
 1014 ; 3 цянь. Китай, Северная Сун ; 1068 ;  ; Cu ; VF ; 25 ; radistradist ; 106 
 1015 ; Монета, Крестоносцы. Графство Триполи, Раймунд II. М-1,13гр ; 1137-1152 ;  ; Cu ; VG ; 81 ; Slavinator ; 2418 
 1016 ; Мангир. Османская империя, Сулейман II. М-1,29гр ; 1687 ;  ; Cu ; F- ; 14 ; Папа с рацией ; 189 
 1017 ; Мордовка. M-1г. ;  ;  ; Б/м ; VG ; 18 ; Maрина ; 218 
 1018 ; Лот пулы Золотой Орды: 19 шт. ;  ;  ; Cu ; G/VG ; 13 ; aziya11 ; 567 
 1019 ; Лот пулы Золотой Орды: 10 шт. ;  ;  ; Cu ; G/VG ; 18 ; svzg ; 503 
 1020 ; Лот из 3 монет Обол. Пантикапей, монета Грациана? Vjytnf Hbv: 3шт ;  ;  ; Cu ; G ; 61 ; Александр60 ; 525 
 1021 ; Лот средневековых солидов: 153шт ;  ;  ; Cu ; F/F-VF ; 46 ; aziya11 ; 1700 
 1022 ; Медаль За усердие. Николай II. D-30мм ;  ;  ; Ag ; VF-XF ; 43 ; KaTer ; 3886 
 1023 ; Медаль За взятия Парижа 19 марта 1814. D-28мм. Отломано ушко ;  ;  ; Ag ; VF+ ; 80 ; gelo ; 25500 
 1024 ; Медаль 300 лет Дому Романовых D-28мм ;  ;  ; Br ; XF- ; 45 ; mixer2k ; 2550 
 1025 ; Медаль Благодарное императорское Московское общество сельского хозяйства. D-36мм ;  ;  ; Br ; VF ; 23 ; Lena6975 ; 408 
 1026 ; Медаль В память 100-летия Отечественной войны 1812-1912. D-26мм ;  ;  ; Ж/м ; XF ; 58 ; 67 ; 4067 
 1027 ; Медаль В память Великой войны. D-26мм ;  ;  ; Ж/м ; VF-XF ; 28 ; эксперт ; 1134 
 1028 ; Медаль В память 50-летия освобождения крестьян 1861-1911. D-26мм ;  ;  ; Ж/м ; VF-XF ; 30 ; aa_ras ; 3572 
 1029 ; Жетон Николай II 1915 D-25мм ;  ;  ; Br ; VF-XF ; 31 ; aa_ras ; 1122 
 1030 ; Медаль В память 1000-летия блаженной кончины святого Мефодия. Медальер. Францишек Витковский. D-38мм ;  ;  ; Br ; VF+ ; 37 ; Sintez ; 4241 
 1031 ; Медаль В память Всероссийской выставки в Москве. Медальер  "Л. Штейнманъ Р.", "С. Важенин". D-46мм ;  ;  ; Ag ; VF ; 16 ; fadeev.dima ; 1593 
 1032 ; Жетон Совершеннолетие наследника престола Николая Александровича. D-28мм. Отломано ухо ;  ;  ; Br ; F-VF ; 9 ; Кит7 ; 519 
 1033 ; Медаль Родившемуся на земле Волжской. D-46мм ;  ;  ; Ж/м ; XF ; 29 ; fadeev.dima ; 150 
 1034 ; Медаль Родившейся на земле Волжской. D-46мм ;  ;  ; Б/м ; XF ; 19 ; fadeev.dima ; 663 
 1035 ; Медаль. Санкт-Петербург. Медальер - Волкова. D-46мм ; ЛМД ;  ; Ж/м ; AU ; 20 ; vic-dmitri ; 287 
 1036 ; Медаль Партнеры в Космосе. D-39мм ; 1975 ;  ; Ag ; Proof ; 34 ; cfif24 ; 798 
 1037 ; Медаль 300 летие Российского флота. Адмирал Нахимов. Морская Доблесть - Синоп 1853. D-42мм ;  ;  ; Б/м ; Proof ; 35 ; Oz35 ; 261 
 1038 ; Медаль Имена России. Писатели и поэты Гоголь ;  ;  ; Б/м ; Proof ; 7 ; тикси3 ; 119 
 1039 ; Медаль 50 лет пожарной охраны Союза ССР. Иркутск. D-49мм ;  ;  ; Ж/м ; XF ; 38 ; Sky2 ; 301 
 1040 ; Медаль. За отличные успехи в учении, труде и за примерное поведение. РСФСР. D-40мм ;  ;  ; Б/м ; XF ; 7 ; zemlyk2014 ; 306 
 1041 ; Медаль. За отличные успехи в учении, труде и за примерное поведение. КССР. D-40мм ;  ;  ; Б/м ; AU ; 56 ; Sky2 ; 958 
 1042 ; Медаль. За отличные успехи в учении, труде и за примерное поведение. УРСР. D-32мм ;  ;  ; Б/м ; XF ; 39 ; carre ; 900 
 1043 ; Медаль. Родившейся в городе-герое Ленинграде. D-45мм ;  ;  ; Б/м ; XF ; 20 ; Тут и Там ; 122 
 1044 ; Медаль. Санкт-Петербург. Адмиралтейство. D-41мм ; СПМД ;  ; Б/м ; Proof ; 15 ; Oz35 ; 206 
 1045 ; Медаль. Санкт-Петербург. Театр им. Пушкина. D-41мм ; СПМД ;  ; Б/м ; Proof ; 24 ; Oz35 ; 272 
 1046 ; Медаль. Санкт-Петербург. Кораблик. Адмиралтейство. D-41мм ; СПМД ;  ; Б/м ; Proof ; 19 ; Oz35 ; 206 
 1047 ; Медаль. Санкт-Петербург. Памятник Пушкину. D-41мм ; СПМД ;  ; Б/м ; Proof ; 36 ; a.v.gorb1958 ; 296 
 1048 ; Медаль. Санкт-Петербург. Эпоха Просвещения. Троицкий собор. D-41мм ; СПМД ;  ; Б/м ; Proof ; 17 ; Oz35 ; 208 
 1049 ; Жетон 500 лет открытия Колумбом Америки. D-39мм ;  ;  ; Ag ; Proof ; 29 ; гром ; 1734 
 1050 ; Медаль 285 лет СПМД ;  ;  ; Б/м ; AU ; 38 ; aviator55 ; 909 
 1051 ; Медаль. 10 лет Котласскому целлюлозно-бумажному комбинату им. 50-лтия ВЛКСМ. D-45мм ;  ;  ; Al ; XF+ ; 13 ; vic-dmitri ; 66 
 1052 ; Жетон Императорская коллекция Фаберже. М-15,5г ; 2013 ;  ; Ag ; Proof ; 34 ; Alex22D ; 1703 
 953 ; Фоллис. Рим, Констанций II. М-4,95гр ; 337-361 ;  ; Cu ; F+ ; 23 ; МАХАЙРА ; 650 
 954 ; АЕ-3. Рим, имп. Константин I Великий. М-2,26гр ; 307-337 ;  ; Cu ; F ; 21 ; Dimius ; 350 
 955 ; Монета. Рим, имп. Грациан. М-2,94гр ; 367-383 ;  ; Cu ; VF ; 45 ; Slavinator ; 1277 
 956 ; Монета. Рим, имп. Валентиниан I. М-2,116гр ; 364-375 ;  ; Cu ; F- ; 25 ; Dimius ; 296 
 957 ; Монета. Рим, имп. Валентиниан I. М-1,12гр ; 364-375 ;  ; Cu ; F ; 31 ; МАХАЙРА ; 320 
 958 ; Провинциальная монета. Нижняя Мезия, г Никополис на Истре. Гета. Жертвенный алтарь со змеей. М-3,25гр ;  ;  ; Cu ; VG ; 26 ; Slavinator ; 526 
 959 ; Антониниан. Рим, Галлиен. Марс с лавровой ветвью. М-3,10гр ; 257-258 ;  ; Cu ; F+ ; 33 ; МАХАЙРА ; 320 
 960 ; Антониниан. Рим, имп. Клавдий II Готский. Фидес держит штандарты, справа XI. М-2,13гр ; 270 ;  ; Cu ; VF- ; 15 ; Dimius ; 510 
 961 ; Антониниан. Кельн. Тетрик I. Богиня Пакс. М-2,52гр ;  ;  ; Cu ; F+ ; 15 ; alex241 ; 266 
 962 ; АЕ-2. Трир. Максимин II Даза. Гений с патерой и рогом изобилия. М-4,16гр ; 310-313 ;  ; Cu ; F+ ; 45 ; zoom30 ; 832 
 963 ; АЕ-3. Александрия. Константин Великий. Ворота и башни лагеря, сверху звезда. М-2,90гр ; 325-326 ;  ; Cu ; F ; 37 ; МАХАЙРА ; 561 
 964 ; АЕ-3. Гераклея. Константин II. Ворота и башни лагеря, сверху звезда. М-2,60гр ; 325-326 ;  ; Cu ; VG ; 16 ; МАХАЙРА ; 218 
 965 ; АЕ-3. Кизик, Констанций II. Поздравления. М-1,60гр ; 348-351 ;  ; Cu ; F- ; 26 ; Dimius ; 295 
 966 ; Тетрадрахма. Александрия, Веспасиан. Рома с копьем и щитом. D-25мм. М-13,14гр ; 69 ;  ; Cu ; F- ; 61 ; Red_kosa ; 3672 
 967 ; Аспрон. Византия, Константинополь. Мануил I Комнин. D-28мм. М-3,64гр ; 1143-1180 ;  ; Cu ; F ; 25 ; Ю42 ; 434 
 968 ; Монета. Византия. М-2,39гр ;  ;  ; Cu ; F-VF ; 38 ; Ю42 ; 340 
 969 ; Обол. Пантикапей. M-2,77г. ;  ;  ; Cu ; F+ ; 31 ; МАХАЙРА ; 263 
 970 ; Обол. Пантикапей. M-1,47г. ;  ;  ; Cu ; F ; 13 ; aziya11 ; 203 
 971 ; Фоллис Юстиниан I ; 527-565 ;  ; Cu ; F- ; 15 ; alex241 ; 453 
 972 ; Фоллис. Юстин II и София ; 565-570 ;  ; Cu ; VG ; 39 ; aziya11 ; 340 
 973 ; Фоллис. Ираклид I ; 629-630 ;  ; Cu ; G ; 11 ; alex241 ; 161 
 974 ; 1/2 такка. Индия. Султанат Малва ; 1513 ;  ; Ag ; VF+ ; 80 ; AB ; 1134 
 975 ; Дорпат шиллинг. Ливонский Орден. Город Дорпат (Тарту). М-1,35гр ;  ;  ; Ag ; F-VF ; 61 ; murka1973 ; 492 
 976 ; Полугрош. ВКЛ ;  ;  ; Ag ; F+ ; 36 ; aziya11 ; 236 
 977 ; Полугрош. ВКЛ ; 1548 ;  ; Ag ; VF ; 63 ; svzg ; 338 
 978 ; Полугрош. ВКЛ ; 1594 ;  ; Ag ; VF- ; 43 ; Dzmitry ; 410 
 979 ; Полугрош. ВКЛ ; 1556 ;  ; Ag ; F+ ; 36 ; 312 ; 359 
 980 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F-VF ; 28 ; Maрина ; 221 
 981 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 37 ; aziya11 ; 326 
 982 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F-VF ; 16 ; lestes ; 269 
 983 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 37 ; aziya11 ; 324 
 984 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F+ ; 33 ; Maрина ; 211 
 985 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F ; 30 ; Maрина ; 159 
 986 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F-VF ; 30 ; Maрина ; 236 
 987 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F-VF ; 43 ; С улыбкой по жизни ; 241 
 988 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F+ ; 44 ; Maрина ; 252 
 989 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F ; 26 ; С улыбкой по жизни ; 179 
 990 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F+ ; 30 ; aziya11 ; 216 
 991 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F+ ; 50 ; aziya11 ; 270 
 992 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F+ ; 36 ; aziya11 ; 258 
 993 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 31 ; aziya11 ; 241 
 994 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 36 ; lestes ; 308 
 995 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F ; 41 ; Maрина ; 227 
 996 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF ; 41 ; zoom30 ; 630 
 997 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF ; 24 ; Пограничник ; 323 
 998 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF ; 31 ; Гордиан ; 408 
 999 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF- ; 40 ; Гордиан ; 325 
 1000 ; Дирхем. Золотая Орда ;  ;  ; Ag ; F ; 31 ; Maрина ; 201 
 1001 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF ; 27 ; АК ; 283 
 1002 ; Дирхем. Золотая Орда ;  ;  ; Ag ; VF ; 30 ; gusar ; 305 
 903 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F-VF ; 10 ; aziya11 ; 21 
 904 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF- ; 16 ; Ivanov ; 59 
 905 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 24 ; A2KOT ; 385 
 906 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; F+ ; 8 ; aziya11 ; 25 
 907 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 28 ; radistradist ; 151 
 908 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; F ; 8 ; эксперт ; 47 
 909 ; Пуло ; 1420-1478 ; Великий Новгород ; Cu ; VG ; 33 ; radistradist ; 245 
 910 ; Пуло. Обломано ; 15в ; Суздальско-Нижегородское княжество ; Cu ; G ; 13 ; МАХАЙРА ; 204 
 911 ; Пуло ; 15в ; Великое княжество Тверское ; Cu ; VG ; 32 ; МАХАЙРА ; 296 
 912 ; Лот допетровских монет (15шт) ;  ;  ; Ag ; F/F-VF ; 29 ; modul ; 724 
 913 ; Лот допетровских монет (8шт). отверстия ;  ;  ; Ag ; F ; 25 ; modul ; 206 
 914 ; Лот монет Бориса Годунова (3шт): копейка ; 1598-1605 ;  ; Ag ; VF- ; 27 ; svzg ; 253 
 915 ; Лот монет Михаила Федоровича, Федоре Алексеевича, Петра Алексеевича (3шт): денга ;  ;  ; Ag ; F/F+ ; 11 ; go-sha ; 111 
 916 ; Лот допетровских монет (13шт) ;  ;  ; Ag,Cu ; VG/F ; 9 ; modul ; 308 
 917 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 15 ; modul ; 432 
 918 ; Лот монет Михаила Федоровича, Алексея Михайловича, Петра Алексеевича (10шт): копейка ;  ;  ; Ag ; F/F-VF ; 5 ; modul ; 340 
 919 ; Лот монет Ивана Грозного (3шт): денга ; 1533-1584 ;  ; Ag ; F-VF ; 17 ; cfif ; 291 
 920 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 15 ; modul ; 432 
 921 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 19 ; modul ; 430 
 922 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 15 ; petriuspo ; 422 
 923 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 13 ; modul ; 432 
 924 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 19 ; modul ; 430 
 925 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 10 ; modul ; 391 
 926 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 19 ; modul ; 430 
 927 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 19 ; modul ; 421 
 928 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 19 ; modul ; 430 
 929 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 17 ; modul ; 412 
 930 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 7 ; modul ; 376 
 931 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 11 ; modul ; 420 
 932 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 11 ; modul ; 419 
 933 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 11 ; modul ; 424 
 934 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 11 ; modul ; 424 
 935 ; Лот монет Петра Алексеевича (10шт): копейка. на одной монете отверстие ; 1682-1725 ;  ; Ag ; F/F-VF ; 11 ; modul ; 413 
 936 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 7 ; modul ; 412 
 937 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 7 ; modul ; 418 
 938 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 7 ; modul ; 421 
 939 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 7 ; modul ; 421 
 940 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 7 ; modul ; 417 
 941 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 7 ; modul ; 421 
 942 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 11 ; modul ; 421 
 943 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 20 ; Dima72 ; 444 
 944 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 9 ; modul ; 419 
 945 ; Лот монет Петра Алексеевича (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F-VF ; 11 ; modul ; 421 
 946 ; Лот монет Петра Алексеевича (10шт): копейка. На одной монете отверстие ; 1682-1725 ;  ; Ag ; F/F-VF ; 10 ; svzg ; 430 
