 6617 ; Ложка чайная, серебро 84. ;  ;  ; Ag84 ;  ; 27 ; Соколов ; 1164 
 1085 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 4 ; aziya11 ; 46 
 1086 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F+ ; 12 ; aziya11 ; 110 
 1087 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 7 ; aziya11 ; 91 
 1088 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; VG ; 2 ; aziya11 ; 3 
 1089 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 8 ; aziya11 ; 123 
 1090 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 4 ; aziya11 ; 46 
 1091 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; VG ; 5 ; aziya11 ; 51 
 1092 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; VG ; 5 ; aziya11 ; 46 
 1093 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F+ ; 7 ; aziya11 ; 123 
 1094 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 5 ; aziya11 ; 46 
 1095 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 10 ; alex241 ; 140 
 1096 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 5 ; aziya11 ; 68 
 1097 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 9 ; aziya11 ; 130 
 1098 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 12 ; aziya11 ; 201 
 1099 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F+ ; 89 ; Aurum ; 3526 
 1100 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 5 ; aziya11 ; 68 
 1101 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 5 ; aziya11 ; 58 
 1102 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 7 ; aziya11 ; 123 
 1103 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F ; 7 ; alex241 ; 140 
 1104 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; VG ; 4 ; aziya11 ; 46 
 1105 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; VG ; 5 ; aziya11 ; 51 
 1106 ; Пул. Золотая Орда. Двуглавый орел ;  ;  ; Cu ; F- ; 5 ; aziya11 ; 46 
 1007 ; Двойной денарий. ВКЛ ; 1570 ;  ; Ag ; F- ; 33 ; Бигль ; 132 
 1008 ; Солид. ВКЛ ; 1624 ;  ; Ag ; F+ ; 24 ; Гордиан ; 145 
 1009 ; Солид. ВКЛ ; 1652 ;  ; Ag ; VG ; 16 ; Гордиан ; 157 
 1010 ; Солид. Георг Вильгельм. Пруссия ; 1629 ;  ; Ag ; F ; 19 ; авм1962 ; 159 
 1011 ; Солид. Фридрих Вильгельм. Пруссия ; 1644 ;  ; Ag ; VG ; 17 ; авм1962 ; 159 
 1012 ; Грош. Речь Посполитая ; 1686 ;  ; Cu ; VG ; 19 ; alex241 ; 101 
 1013 ; Солид. Рига. Густав Адольф ; 1632 ;  ; Ag ; VG ; 19 ; Бигль ; 121 
 1014 ; Солид. Рига. Густав Адольф ; 1625 ;  ; Ag ; F ; 17 ; Beshen ; 164 
 1015 ; Солид. Рига. Густав Адольф ; 1631 ;  ; Ag ; F ; 22 ; Бигль ; 105 
 1016 ; Солид. Рига. Густав Адольф ; 1633 ;  ; Ag ; VG ; 14 ; Бигль ; 105 
 1017 ; Солид. Рига. Густав Адольф ; 1634 ;  ; Ag ; F ; 16 ; Бигль ; 104 
 1018 ; Солид. Рига. Густав Адольф ; 1627 ;  ; Ag ; VG ; 14 ; Бигль ; 101 
 1019 ; Солид. Рига. Густав Адольф ; 1621 ;  ; Ag ; F- ; 11 ; Бигль ; 79 
 1020 ; Солид. Кристина. Рига ; 1649 ;  ; Ag ; F ; 16 ; Бигль ; 101 
 1021 ; Солид. Кристина. Рига ; 1655 ;  ; Ag ; F+ ; 24 ; Бигль ; 101 
 1022 ; Солид. Кристина. Рига ; 1643 ;  ; Ag ; VG ; 11 ; Бигль ; 66 
 1023 ; Солид. Кристина. Ливония ; 1649 ;  ; Ag ; VG ; 9 ; Бигль ; 67 
 1024 ; Солид. Кристина. Рига ; 1641 ;  ; Ag ; F+ ; 19 ; Бигль ; 101 
 1025 ; Солид. Кристина. Ливония ; 1641 ;  ; Ag ; F ; 13 ; t_v_v ; 98 
 1026 ; Солид. Кристина. Рига ; 1651 ;  ; Ag ; F ; 6 ; Чуча ; 94 
 1027 ; Солид. Кристина. Рига ; 1645 ;  ; Ag ; F ; 15 ; Бигль ; 100 
 1028 ; Солид. Карл Густав. Рига ; 1655 ;  ; Ag ; VG ; 11 ; lasita2 ; 88 
 1029 ; Солид. Карл Густав. Ливония ; 1655 ;  ; Ag ; VG ; 10 ; Чуча ; 84 
 1030 ; Солид. Карл Густав. Рига ; 1656 ;  ; Ag ; F+ ; 21 ; Бигль ; 101 
 1031 ; Солид. Карл XI. Ливония ; 1662 ;  ; Ag ; VG ; 20 ; Бигль ; 101 
 1032 ; Монета. Византия. М-1,78гр ;  ;  ; Cu ; F- ; 33 ; dmivanych ; 997 
 1033 ; Монета. Турция. М-5,40гр ;  ;  ; Ag ; F+ ; 64 ; dmivanych ; 1536 
 1034 ; Монета. Золотая Орда, Крым ал Махруса. Хан Узбек. С надчеканом. М-0,91гр. Деформация ; 720 г.х. ;  ; Ag ; F+ ; 12 ; Бигль ; 121 
 1035 ; Монета. Бухара ;  ;  ; Ag ; F+ ; 10 ; жених ; 116 
 1036 ; Акче. Крым. М-0,29гр ;  ;  ; Ag ; F ; 23 ; Папа Свин ; 306 
 1037 ; Данг. Золотая Орда. Чекан город Гюлистан. Хан Бедибек. М-1,67гр ;  ;  ; Ag ; F ; 34 ; v1111 ; 663 
 1038 ; Бешлык (5 акче) Крымское ханства. М-0,87гр ;  ;  ; Ag ; F ; 14 ; cotangens ; 203 
 1039 ; бешлык. Крымское ханства. М-0,50гр ;  ;  ; Ag ; F+ ; 10 ; cotangens ; 203 
 1040 ; Бешлык. Бахчисарай, Селим III (1-е правление) ; 1178 г.х. ;  ; Ag ; VG ; 19 ; Папа Свин ; 203 
 1041 ; Бешлык. Крымское х-во, Бахчисарай. Мансуд Гирей ; 1181 г.х. ;  ; Ag ; VG ; 13 ; Бигль ; 123 
 1042 ; Данг. Золотая Орда, Крым. Хан Токтамыш ; 796 г.х. ;  ; Ag ; F+ ; 20 ; Пограничник ; 395 
 1043 ; Данг. Золотая Орда, Сарай. Хан Узбек ;  ;  ; Ag ; F+ ; 36 ; v1111 ; 710 
 1044 ; Данг. Золотая Орда, Сарай ал Джадид. Хан Токтамыш ;  ;  ; Ag ; F ; 11 ; Бигль ; 181 
 1045 ; Данг. Золотая Орда, Сарай. Хан Узбек ;  ;  ; Ag ; F+ ; 25 ; Dmtriyy ; 625 
 1046 ; Данг. Золотая Орда, Каффа. Хан Шадибек ;  ;  ; Ag ; F ; 14 ; Папа Свин ; 179 
 1047 ; Данг. Золотая Орда, Сарай ал Джадид. Хан Токтамыш ;  ;  ; Ag ; F ; 11 ; Бигль ; 123 
 1048 ; Данг. Золотая Орда, Орда. Хан Токтамыш ;  ;  ; Ag ; F ; 8 ; АлексейЕ ; 148 
 1049 ; Данг. Золотая Орда, Орда. Хан Токтамыш ;  ;  ; Ag ; F+ ; 18 ; oliver ; 208 
 1050 ; Данг. Золотая Орда, Сарай ал Джадид. Хан Токтамыш ; 789 г.х. ;  ; Ag ; F+ ; 5 ; Vinchi ; 350 
 1051 ; Данг. Золотая Орда, Сарай ал Джадид. Хан Токтамыш ; 782 г.х. ;  ; Ag ; F ; 9 ; Папа Свин ; 180 
 1052 ; Данг. Золотая Орда, Азак. Хан Токтамыш. Деформация ;  ;  ; Ag ; F ; 7 ; Бигль ; 101 
 1053 ; Данг. Золотая Орда, Сарай ал Джадид. Хан Токтамыш. Деформация ;  ;  ; Ag ; F+ ; 13 ; Бигль ; 159 
 1054 ; Данг. Золотая Орда, Азак. Хан Токтамыш ;  ;  ; Ag ; F+ ; 15 ; aziya11 ; 203 
 1055 ; Данг. Золотая Орда, Орда. Хан Токтамыш ;  ;  ; Ag ; F+ ; 7 ; Бигль ; 101 
 1056 ; Данг. Золотая Орда, Гюлистан. Хан Джанибек ; 753 г.х. ;  ; Ag ; F+ ; 32 ; Gianni Rodari ; 244 
 957 ; Монета. Пантикапей. М-1,76гр ; 4 в до н.э. ;  ; Br ; F+ ; 23 ; МАХАЙРА ; 51 
 958 ; Монета. Пантикапей. М-1,90гр ; 4 в до н.э. ;  ; Br ; F+ ; 7 ; 8nata8 ; 72 
 959 ; Сестерций. Боспорское ц-во, Реметалк. М-7,76гр ; 2в ;  ; Cu ; VG ; 11 ; alex241 ; 101 
 960 ; Сестерций. Боспорское ц-во, Реметалк. М-9,96гр ; 2в ;  ; Cu ; VG ; 7 ; t_v_v ; 76 
 961 ; Монета-дельфин (1/25 обола). Ольвия.М-1,46гр ; 5-4 вв до н.э. ;  ; Br ; VG ; 20 ; Чуча ; 101 
 962 ; Монета-дельфин (1/25 обола). Ольвия. М-1,94гр ; 5-4 вв до н.э. ;  ; Br ; F ; 16 ; rem. ; 101 
 963 ; Монета-дельфин (1/25 обола). Ольвия. М-1,50гр ; 5-4 вв до н.э. ;  ; Br ; F ; 20 ; pavspb ; 153 
 964 ; Монета-стрелка. Скифское царство ; 6 век до н.э. ;  ; Ж/м ; F ; 38 ; Sky2 ; 337 
 965 ; Дирхем. Саманиды. Исмаил Ахмад. Самарканд ; 297 г.х. ;  ; Ag ; VF- ; 20 ; myrzil ; 834 
 966 ; Денарий. Крестоносцы. М-0,89гр ; 13в ;  ; Ag ; F ; 41 ; lestes ; 713 
 967 ; Денарий. Крестоносцы. М-0,94гр. Деформация ; 13в ;  ; Ag ; F- ; 19 ; сортам70 ; 354 
 968 ; Грош. Польша, Ягелло. М-0,70гр ; 1377-1381 ;  ; Ag ; VG ; 24 ; von_Schwarz ; 906 
 969 ; Грош. Польша, Ягелло. М-0,84гр ; 1377-1381 ;  ; Ag ; VG ; 20 ; сортам70 ; 184 
 970 ; Грош. Польша, Ягелло. М-0,71гр ; 1377-1381 ;  ; Ag ; VG ; 34 ; jj ; 399 
 971 ; Денарий. Венгрия ; 1584 ;  ; Ag ; F+ ; 27 ; сортам70 ; 323 
 972 ; 6 стуверов. Нидерланды, Утрехт. Надчекан, деформация. М-3,86гр ; 1681 ;  ; Ag ; F- ; 70 ; связист ; 1421 
 973 ; Монета. Германия, Бремен. Отверстие, обломана. М-1,49гр ; 1547 ;  ; Ag ; VG ; 38 ; Dahan ; 765 
 974 ; 2 крейцера. Германия, Майнц. Деформация. М-0,72гр ; 1628 ;  ; Ag ; VG ; 31 ; mkm1968 ; 625 
 975 ; 1 крейцер. Германия, Майнц. М-0,36гр ; 1661 ;  ; Ag ; F ; 35 ; doc2 ; 765 
 976 ; 1 крейцер. Германия, Майнц. Обломана. М-0,41гр ; 1661 ;  ; Ag ; F- ; 19 ; mkm1968 ; 279 
 977 ; Petermenger. Германия, Трир. М-0,84гр ; 1666 ;  ; Ag ; VF- ; 51 ; klok ; 2111 
 978 ; Солид. Литва. Обломана. М-0,85гр ; 1616 ;  ; Ag ; F ; 7 ; von_Schwarz ; 216 
 979 ; Полторак. Польша, Сигизмунд III. М-0,82гр ; 1623 ;  ; Ag ; VF- ; 22 ; Лоцман ; 199 
 980 ; Денарий. Германия. Шпайер. Епископ Конрад I. M-0,97г. ; 1056-1060 ;  ; Ag ; F ; 23 ; Gianni Rodari ; 2036 
 981 ; Денарий. Европа. M-0,88г. ;  ;  ; Ag ; F-VF ; 37 ; Gianni Rodari ; 5090 
 982 ; Денарий. Европа. M-1г. ;  ;  ; Ag ; F- ; 30 ; Gianni Rodari ; 666 
 983 ; Денарий. Европа. M-0,68г. ;  ;  ; Ag ; F- ; 26 ; Мухин ; 1227 
 984 ; Денарий. Европа. M-0,73г. ;  ;  ; Ag ; F ; 24 ; Мухин ; 714 
 985 ; Денарий. Европа. M-0,5г. ;  ;  ; Ag ; VF- ; 33 ; Gianni Rodari ; 2553 
 986 ; Денарий. Европа. M-0,52г. ;  ;  ; Ag ; F ; 40 ; Мухин ; 4182 
 987 ; Денарий. Европа. M-0,85г. ;  ;  ; Ag ; F- ; 35 ; Gianni Rodari ; 2142 
 988 ; Денарий. Европа. M-1,12г. ;  ;  ; Ag ; VG ; 8 ; Бигль ; 171 
 989 ; Денарий. Европа. M-0,8г. ;  ;  ; Ag ; VG ; 14 ; Бигль ; 206 
 990 ; Денарий. Европа. Альберт II. M-1,07г. ; 1018-1064 ;  ; Ag ; F ; 52 ; Мухин ; 4182 
 991 ; Денарий. Европа. M-0,33г. Половина монеты обрезана ;  ;  ; Ag ; F ; 19 ; ask ; 239 
 992 ; Денарий. Европа. M-0,23г. Половина монеты обрезана ;  ;  ; Ag ; F ; 11 ; Бигль ; 155 
 993 ; Денарий. Европа. M-0,1г. Половина монеты обрезана ;  ;  ; Ag ; G ; 3 ; ratiandr ; 51 
 994 ; Денарий. Европа. M-0,35г. Половина монеты обрезана ;  ;  ; Ag ; F ; 15 ; Мухин ; 240 
 995 ; Денарий. Европа. M-0,35г. Половина монеты обрезана ;  ;  ; Ag ; F ; 13 ; Мухин ; 269 
 996 ; Денарий. Европа. M-0,44г. Часть монеты обрезана ;  ;  ; Ag ; F ; 13 ; Dahan ; 459 
 997 ; Монета. Восток. M-0,32г. Часть монеты обрезана ;  ;  ; Ag ; VG ; 11 ; ask ; 77 
 998 ; Полторак. Польша. М-1,03гр ; 1623 ;  ; Ag ; VF- ; 29 ; Dmtriyy ; 272 
 999 ; Солид. Польша, Сигизмунд III. М-0,62гр ;  ;  ; Ag ; F ; 16 ; сортам70 ; 135 
 1000 ; Монета средневековая. М-0,29гр ;  ;  ; Ag ; F ; 46 ; Gianni Rodari ; 765 
 1001 ; Шиллинг. Ливонский орден. М-0,91гр ;  ;  ; Ag ; F ; 19 ; Папа Свин ; 765 
 1002 ; Шиллинг. Ливония, Ревель. М-0,98гр ;  ;  ; Ag ; F+ ; 39 ; ВалеН ; 1071 
 1003 ; Солид. Рига. ВКЛ ; 1600 ;  ; Ag ; F- ; 12 ; t_v_v ; 93 
 1004 ; Солид. Рига. ВКЛ ; 1607 ;  ; Ag ; F ; 48 ; авм1962 ; 213 
 1005 ; Солид. Рига. ВКЛ ; 1605 ;  ; Ag ; VG ; 13 ; lasita2 ; 88 
 1006 ; Полторак. Георг Вильгельм. Пруссия ; 1621 ;  ; Ag ; F ; 28 ; val_diver ; 216 
 907 ; Копейка. Деформация ; 1698 ; Петр Алексеевич ; Ag ; F-VF ; 10 ; igor26 ; 67 
 908 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F+ ; 15 ; igor26 ; 102 
 909 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; igor26 ; 105 
 910 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 13 ; Igor2020 ; 152 
 911 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; Igor2020 ; 152 
 912 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F+ ; 23 ; igor26 ; 59 
 913 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; F+ ; 15 ; igor26 ; 50 
 914 ; Копейка. Слоение, деформация ; 1682-1696 ; Иван V Алексеевич ; Ag ; F ; 8 ; t_v_v ; 51 
 915 ; Копейка ; 1698 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; Eliaz ; 175 
 916 ; Копейка ; 1698 ; Петр Алексеевич ; Ag ; F-VF ; 5 ; igor26 ; 51 
 917 ; Копейка ; 1699 ; Петр Алексеевич ; Ag ; F-VF ; 18 ; igor26 ; 153 
 918 ; Копейка. Брак чекана ; 1700 ; Петр Алексеевич ; Ag ; F-VF ; 16 ; Vinchi ; 246 
 919 ; Копейка ; 1700 ; Петр Алексеевич ; Ag ; F-VF ; 12 ; igor26 ; 114 
 920 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; F+ ; 24 ; Пограничник ; 239 
 921 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; F+ ; 15 ; igor26 ; 114 
 922 ; Копейка ; 1701 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; Eliaz ; 175 
 923 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; F ; 13 ; igor26 ; 138 
 924 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; F ; 13 ; igor26 ; 138 
 925 ; Копейка ; 1703 ; Петр Алексеевич ; Ag ; F ; 20 ; Gianni Rodari ; 175 
 926 ; Копейка ; 1704 ; Петр Алексеевич ; Ag ; F ; 16 ; Бигль ; 155 
 927 ; Копейка ; 1705 ; Петр Алексеевич ; Ag ; F ; 10 ; igor26 ; 114 
 928 ; Копейка ; 1706 ; Петр Алексеевич ; Ag ; F+ ; 24 ; 11111 ; 175 
 929 ; Копейка ; 1711 ; Петр Алексеевич ; Ag ; F-VF ; 12 ; igor26 ; 114 
 930 ; Копейка ; 1712 ; Петр Алексеевич ; Ag ; F-VF ; 28 ; Eliaz ; 413 
 931 ; Копейка ; 1716 ; Петр Алексеевич ; Ag ; F+ ; 26 ; cotangens ; 181 
 932 ; Фальшивая удельная монета. Плакированная медь. М-0,51гр ;  ;  ;  ; VG ; 2 ; Бигль ; 3 
 933 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Cu ; F ; 10 ; Пограничник ; 200 
 934 ; Лот монет Михаила Федоровича, Алексея Михайловича и Петра I (6шт): копейка. На одной монете отверстие ;  ;  ; Ag ; F/F-VF ; 28 ; igor26 ; 240 
 935 ; Лот монет Михаила Федоровича (6шт): копейка ; 1613-1645 ;  ; Ag ; F+/F-VF ; 14 ; igor26 ; 204 
 936 ; Лот допетровских монет (2шт): денга ;  ;  ; Ag ; F/F+ ; 7 ; igor26 ; 101 
 937 ; Лот монет Петра I (10шт): копейка ; 1682-1725 ;  ; Ag ; F/F+ ; 20 ; igor26 ; 396 
 938 ; Лот монет Петра I (5шт): копейка ; 1682-1725 ;  ; Ag ; F/F+ ; 20 ; igor26 ; 194 
 939 ; Лот монет Михаила Федоровича (10шт): копейка ; 1613-1645 ;  ; Ag ; F+/F-VF ; 25 ; Чуча ; 416 
 940 ; Гекта. Иония, Фокея. Голова Афины в шлеме влево/ инкуз. М-2,52гр. D-10-11 мм ; 400-330 гг до н.э. ;  ; Электр ; XF ; 95 ; Mikola_1 ; 22226 
 941 ; Тетрадрахма. Египет, Птолемей. М-13,86гр ; 1 в до н.э. ;  ; Ag ; VF- ; 66 ; Mikola_1 ; 6722 
 942 ; Драхма. Эвбея, Халкида. М-3,28гр ; 340-294 гг до н.э. ;  ; Ag ; VF ; 63 ; Maxim914 ; 6431 
 943 ; АЕ. Египет, Птолемей II. М-17,50гр ; 285-246 гг до н.э. ;  ; Cu ; F-VF ; 80 ; Mikola_1 ; 2370 
 944 ; АЕ. Александрия Троадская. М-5,70гр ;  ;  ; Cu ; VF- ; 49 ; Dahan ; 1675 
 945 ; АЕ. Александрия Троадская. М-4,99гр ;  ;  ; Cu ; F-VF ; 64 ; МАХАЙРА ; 1515 
 946 ; Монета. Пантикапей. М-7,43гр ;  ;  ; Br ; VF ; 51 ; batuke ; 1275 
 947 ; Фоллис. Рим, имп. Феодосий I. М-5,54гр ; 379-395 ;  ; Cu ; F ; 22 ; МАХАЙРА ; 522 
 948 ; Монета. Пергам. М-4,65гр ; 2в ;  ; Br ; VG ; 20 ; МАХАЙРА ; 228 
 949 ; Монета. Великие Кушаны. М-7,82гр ; 2 в до н.э. ;  ; Br ; VG ; 14 ; vladmarkin ; 100 
 950 ; Монета. Селевкиды, Антиох VII. М-6,29гр ; 138-129 гг до н.э. ;  ; Br ; F ; 22 ; Tagic ; 516 
 951 ; Монета. Селевкиды, Антиох VII. М-5,06гр ; 138-129 гг до н.э. ;  ; Br ; F+ ; 27 ; Platina ; 357 
 952 ; Монета. Селевкиды, Деметрий II. М-5,19гр ; 146-138 гг до н.э. ;  ; Br ; F ; 44 ; Mikola_1 ; 320 
 953 ; Монета. Смирна. М-9,57гр ; 2в до н.э. ;  ; Br ; VG ; 30 ; zczc4 ; 816 
 954 ; Фоллис. Рим, имп. Константин I Великий. М-1,95гр ; 307-337 ;  ; Br ; F+ ; 15 ; marSal8Q ; 153 
 955 ; Фоллис. Рим, имп. Константин I Великий. М-1,69гр ; 307-337 ;  ; Br ; F ; 23 ; кравчий ; 206 
 956 ; Монета. Пантикапей. М-1,69гр ; 4 в до н.э. ;  ; Br ; F ; 3 ; Meshok ; 51 
 857 ; Лот монет России: 1 копейка, денга (4 шт.) ; 1735-1821 ;  ; Cu ; VG ; 88 ; Чуча ; 517 
 858 ; Полуденга. Семен Владимирович Боровский. Обломана. М-0,20гр ; 1410-1426 ; Удельное княжество Серпуховское ; Ag ; F ; 83 ; vit2503 ; 5980 
 859 ; Денга. Обломана ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F-VF ; 37 ; vit2503 ; 1734 
 860 ; Полуденга. "PAPAI". Обломана. М-0,25гр ; 1389-1425 ; Василий I Дмитриевич ; Ag ; VG ; 66 ; Изид ; 5522 
 861 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F- ; 7 ; t_v_v ; 78 
 862 ; Денга ; 1424-1510 ; Псков ; Ag ; F ; 38 ; georgpokr ; 2000 
 863 ; Денга. Даниил Борисович ; 15в ; Суздальско-Нижегородское княжество ; Ag ; F-VF ; 67 ; ЛАВ-13 ; 612 
 864 ; Денга. Михаил Андреевич ; 1432-1485 ; Удельное княжество Верейское ; Ag ; F-VF ; 68 ; Изид ; 2856 
 865 ; Денга. Деформация ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F ; 35 ; ask ; 553 
 866 ; Денга ; 1425-1462 ; Василий II Васильевич Темный ; Ag ; F-VF ; 68 ; сокол ; 10101 
 867 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; F+ ; 33 ; Mikola_1 ; 567 
 868 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; VF- ; 21 ; Mikola_1 ; 567 
 869 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; F+ ; 27 ; Gianni Rodari ; 566 
 870 ; Денга "Дозор" ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; F+ ; 39 ; StasStas ; 722 
 871 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; F+ ; 31 ; marSal8Q ; 558 
 872 ; Денга ; 1462-1505 ; Иван III Васильевич Великий ; Ag ; VF- ; 38 ; Pumba ; 793 
 873 ; Денга ; 1505-1533 ; Василий III Иванович. Новгород ; Ag ; VF ; 22 ; Mikola_1 ; 510 
 874 ; Заготовка для полуденги. М-*0,37гр ;  ;  ; Ag ;  ; 6 ; Изид ; 102 
 875 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF-XF ; 20 ; igor26 ; 206 
 876 ; Копейка ; 1584-1598 ; Федор Иванович Блаженный. Московский денежный двор ; Ag ; VF+ ; 52 ; ЛАВ-13 ; 328 
 877 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF- ; 19 ; igor26 ; 111 
 878 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF-XF ; 22 ; pavspb ; 216 
 879 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF-VF ; 39 ; ЛАВ-13 ; 257 
 880 ; Копейка. М-0,67гр ; 1606-1610 ; Василий Иванович Шуйский. Новгородский денежный двор ; Ag ; F+ ; 19 ; Dmtriyy ; 420 
 881 ; Копейка ; 1600 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF-XF ; 30 ; sandau ; 216 
 882 ; Копейка ; 1600 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF-XF ; 79 ; Eliaz ; 1325 
 883 ; Копейка ; 1600 ; Борис Федорович Годунов. Новгородский денежный двор ; Ag ; VF+ ; 33 ; 11111 ; 255 
 884 ; Копейка ; 1598-1605 ; Борис Федорович Годунов. Московский денежный двор ; Ag ; VF+ ; 25 ; Марек ; 183 
 885 ; Копейка ; 1535-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; VF ; 22 ; pavspb ; 206 
 886 ; Копейка. М-0,44гр ; после 1617 ; Шведские подделки ; Ag ; F-VF ; 43 ; zima ; 509 
 887 ; Копейка. М-0,43гр ; после 1617 ; Шведские подделки ; Ag ; F-VF ; 41 ; zima ; 590 
 888 ; Копейка. М-0,34гр ; после 1620 ; Шведские подделки ; Ag ; F ; 62 ; pavspb ; 1473 
 889 ; Копейка. М-0,35гр ; после 1620 ; Шведские подделки ; Ag ; F-VF ; 70 ; sinus ; 3189 
 890 ; Копейка. М-0,39гр ; 1618-1630 ; Михаил Федорович. Ярославcкий денежный двор ; Ag ; VF- ; 34 ; Пограничник ; 1597 
 891 ; Копейка. Деформация. М-0,42гр ; 1618-1630 ; Михаил Федорович. Ярославcкий денежный двор ; Ag ; VF+ ; 57 ; sinus ; 2469 
 892 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F+ ; 20 ; igor26 ; 77 
 893 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; F+ ; 10 ; igor26 ; 78 
 894 ; Копейка ; 1618-1630 ; Михаил Федорович. Новгородский денежный двор ; Ag ; F-VF ; 13 ; igor26 ; 90 
 895 ; Копейка ; 1645-1676 ; Алексей Михайлович. Московский денежный двор ; Ag ; VF+ ; 27 ; sinus ; 1405 
 896 ; Подражание дирхему. Поокское подражание ;  ; Верхнеокские княжества ; Ag ; F+ ; 34 ; Изид ; 1281 
 897 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 25 ; сокол ; 1023 
 898 ; Копейка ; 1613-1645 ; Михаил Федорович. Московский денежный двор ; Ag ; VF ; 13 ; Vinchi ; 318 
 899 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; F-VF ; 22 ; Dmtriyy ; 257 
 900 ; Копейка ; 1676-1682 ; Федор Алексеевич ; Ag ; VF- ; 20 ; igor26 ; 160 
 901 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 17 ; igor26 ; 169 
 902 ; Копейка ; 1682-1696 ; Иван V Алексеевич ; Ag ; F-VF ; 20 ; igor26 ; 169 
 903 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 19 ; ЛАВ-13 ; 175 
 904 ; Копейка ; 1682-1696 ; Петр Алексеевич ; Ag ; F-VF ; 21 ; igor26 ; 140 
 905 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF- ; 10 ; igor26 ; 94 
 906 ; Копейка ; 1682-1725 ; Петр Алексеевич ; Ag ; VF- ; 49 ; lora ; 175 
 807 ; 5 пенни ; 1914 ; Финляндия ; Cu ; XF ; 59 ; angel0830 ; 126 
 808 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF ; 49 ; Ioan_4 ; 79 
