 6635 ; Часы наручные ORIENT UTAD-CO, кварц. Япония. ;  ;  ; Б/м ;  ; 33 ; Yamilov ; 1700 
 956 ; Медаль Вильгельм-Александр Нидерланды D-40мм ;  ;  ; Б/м ; Proof ; 18 ; vladimirov ; 324 
 957 ; Медаль Ян Стен "День принца" Нидерланды D-40мм ;  ;  ; Б/м ; Proof ; 19 ; Krakovjak ; 344 
 958 ; Плакета. Спорт. Рим 1978 ;  ;  ; Б/м,Ж/м ; AU ; 10 ; ivlian ; 101 
 959 ; Жетон. Выставка. США. D-38мм. Пластиковая коробка ;  ;  ; Ж/м ; XF+ ; 24 ; Rober ; 68 
 860 ; Медаль односторонняя. Александр Македонский. Медальер: С. Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 11 ; LEXAI ; 68 
 861 ; Медаль. 50 лет Московскому метрополитену им. Ленина. Медальер: Косарев. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 32 ; гоша334 ; 444 
 862 ; Медаль односторонняя. Флора. Медальер: С. Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 10 ; jj ; 79 
 863 ; Медаль односторонняя. Амур и Психея. Медальер: С. Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 17 ; jbl ; 91 
 864 ; Медаль односторонняя. Милосердие. Медальер: С. Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 7 ; 35 ; 79 
 865 ; Медаль односторонняя. Беллона. Медальер: С. Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 8 ; jj ; 79 
 866 ; Медаль. Скульптура Летнего сада. Амур и психея. Ленинград. Медальер: С. Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 10 ; jj ; 155 
 867 ; Медаль. 40 лет победы Советского народа в Великой Отечественной войне 1941-1945. Медальер: Корнилов. D-60мм ; ЛМД ;  ; Al ; XF ; 11 ; LEXAI ; 179 
 868 ; Медаль. Петр I. Скульптор Фальконе. Медальер: Г. Дьячкова. D-62мм ; 1992ЛМД ;  ; Al ; AU ; 18 ; Dmitriy-23 ; 169 
 869 ; Медаль. Котласский целлюлозно-бумажный комбинат им. 50-летия ВЛКСМ. D-60мм ; ЛМД ;  ; Al ; XF+ ; 13 ; Тут и Там ; 201 
 870 ; Медаль. 40 лет победы Советского народа в Великой Отечественной войне 1941-1945. Медальер: Бакланов. D-60мм ; ЛМД ;  ; Al ; VF+ ; 9 ; LEXAI ; 159 
 871 ; Медаль. 50 лет советской метрологии 1917-1967. ВНИИМ им. Менделеева. Медальер: Н. Соколов. D-58мм ;  ;  ; Al ; XF+ ; 54 ; Dmitriy-23 ; 898 
 872 ; Медаль. Скульптура Летнего сада. Мир и изобилие. Ленинград. Медальер: С. Иванов. D-57мм ; ЛМД ;  ; Al ; XF ; 11 ; jj ; 163 
 873 ; Медаль. ВМФ. Крейсер "Калинин" Спуск на воду 1986г. D-61мм ;  ;  ; Br ; VF+ ; 43 ; jbl ; 382 
 874 ; Медаль. Ботик Петра Первого. 1-й Международный кинофестиваль неигровых фильмов. Русские самоцветы. 1989. Ленинград. Медальер: Р. Харитонов. D-70мм ;  ;  ; Br ; XF+ ; 43 ; jbl ; 591 
 875 ; Медаль. Чемпионат Европы по легкой атлетике. Хельсинки 1971. D-70мм ;  ;  ; Ж/м ; AU ; 30 ; ivlian ; 264 
 876 ; Медаль. Профилакторий "Здоровье" Гатчина. Август-86. D-60мм ;  ;  ; Al ; XF ; 7 ; каррр ; 59 
 877 ; Медаль. Государственная публичная библиотека им. М.Е. Салтыкова-Щедрина. 175 лет. Открыта в 1814г. D-60мм ; ЛМД ;  ; Ж/м ; XF ; 35 ; jbl ; 918 
 878 ; Медаль. Международный фотоконкурс. Москва 1980. В рамках Олимпиады 1980. Спорт служит идеалам дружбы, мира и прогресса. D-60мм ;  ;  ; Ж/м ; XF ; 21 ; кравчий ; 159 
 879 ; Медаль. Олимпиада - 1980. Таллин-80. Парусные суда класса finn. D-51,5мм ;  ;  ; Ж/м ; XF ; 15 ; Varco ; 163 
 880 ; Медаль. Международные спортивные юношеские игры. Москва 2002. D-49мм ;  ;  ; Ж/м ; AU ; 26 ; allur65 ; 55 
 881 ; Медаль. 100 лет Российскому футболу. 1997. D-45мм ;  ;  ; Ж/м ; XF+ ; 35 ; Сильвестр ; 252 
 882 ; Медаль. Санкт-Петербург. Медальер: Волкова. D-47мм ; ЛМД ;  ; Ж/м ; AU ; 11 ; Рубляш ; 306 
 883 ; Медаль. Санкт-Петербург. Медальер: Волкова. D-47мм ; ЛМД ;  ; Ж/м ; AU ; 9 ; Рубляш ; 306 
 884 ; Медаль. Санкт-Петербург. Медальер: Волкова. D-47мм ; ЛМД ;  ; Ж/м ; AU ; 9 ; Рубляш ; 306 
 885 ; Медаль. Санкт-Петербург. Медальер: Волкова. D-47мм ; ЛМД ;  ; Ж/м ; AU ; 18 ; Рубляш ; 396 
 886 ; Медаль. Ленинградский академический театр драмы. Медальер: А. Королюк. D-45мм ; ЛМД ;  ; Al ; XF+ ; 25 ; LEXAI ; 1862 
 887 ; Орден Академических пальм. Франция ;  ;  ; Ag,эмаль ; XF ; 47 ; 78gen ; 1239 
 888 ; Медаль. 50 лет коммунистической партии Румынии. Румыния ;  ;  ; Ж/м ; XF- ; 14 ; Panzerbus ; 449 
 889 ; Крест 1939-1945. Австрия ;  ;  ; Ж/м ; VF ; 58 ; Михмих ; 3122 
 890 ; Медаль обороны. Великобритания ;  ;  ; Б/м ; VF-XF ; 26 ; ВЯЗЪ ; 963 
 891 ; Медаль. АТА 1889. Великобритания ;  ;  ; Б/м ; VF- ; 15 ; veektor ; 796 
 892 ; Медаль почета на ж/д транспорте. Франция ;  ;  ; Ж/м,эмаль ; VF/XF ; 15 ; veektor ; 815 
 893 ; Медаль. За спасение жизни. Франция ;  ;  ; Ж/м ; XF ; 25 ; B747 ; 740 
 894 ; Медаль Сербско-Болгарской войны. Болгария ;  ;  ; Ж/м ; F- ; 27 ; veektor ; 727 
 895 ; Медаль. 1914-1916. Франция ;  ;  ; Б/м ; VF ; 18 ; Бигль ; 498 
 896 ; Медаль. За отличную службу. Италия ;  ;  ; Ж/м ; XF ; 24 ; B747 ; 1183 
 897 ; Медаль. За Варшаву. Польша ;  ;  ; Ж/м ; VF-XF ; 25 ; дилитант ; 543 
 898 ; Медаль победы. Польша ;  ;  ; Ж/м ; XF- ; 24 ; дилитант ; 521 
 899 ; Медаль. За заслуги в образовании. Италия ;  ;  ; Ж/м,эмаль ; VF+ ; 15 ; veektor ; 422 
 900 ; Крест. 1914-1918. Германия ;  ;  ; Fe ; VF-XF ; 26 ; Meshok ; 1681 
 901 ; Медаль. 30 лет победы над фашизмом. Румыния ;  ;  ; Б/м ; XF ; 17 ; salim ; 455 
 902 ; Крест. 1941-1945. Румыния ;  ;  ; Ж/м ; XF+ ; 37 ; legallegal ; 1177 
 903 ; Знак отличия в вооруженных силах. Германия. + миниатюра ;  ;  ; Б/м ; XF ; 13 ; ястреб ; 455 
 904 ; Медаль 40 лет победы над фашизмом Болгария ;  ;  ; Ж/м ; AU ; 15 ; велко ; 165 
 905 ; Орден Святой Александр V ст Болгария ;  ;  ; Б/м,эмаль ; XF ; 113 ; велко ; 9037 
 906 ; Медаль 100 лет освобождения Болгарии Болгария ;  ;  ; Ж/м ; XF- ; 6 ; велко ; 138 
 907 ; Медаль 30 лет победы над Германией Болгария ;  ;  ; Ж/м ; AU ; 27 ; Panzerbus ; 453 
 908 ; Медаль Симеон I - Борис III Болгария ;  ;  ; Ж/м ; XF- ; 24 ; ВЯЗЪ ; 444 
 909 ; Медаль За участие в антифашистском сопротивлении Болгария ;  ;  ; Ж/м ; XF- ; 26 ; орликиг ; 498 
 804 ; 1/4 эре. Швеция. М-12,68гр ; 1634 ;  ; Cu ; F-VF ; 16 ; 1упр.46 ; 211 
 805 ; 1/4 эре. Швеция. М-8,94гр ; 1635 ;  ; Cu ; VF- ; 20 ; 3457896 ; 155 
 806 ; Монета. Китай ;  ;  ; Ж/м ; F ; 29 ; Interceptor ; 104 
 807 ; Монета. Китай ;  ;  ; Ж/м ; F ; 10 ; Victor_161_ ; 52 
 808 ; Монета. Мордовия. Отверстие. М-1,11гр. Деформация ;  ;  ;  ; F ; 14 ; Батя13 ; 110 
 809 ; Лот Пражских грошей: 3 шт. ;  ;  ; Ag ; VG ; 13 ; DPSKR ; 227 
 810 ; Лот Пражских грошей: 3 шт. ;  ;  ; Ag ; VG ; 17 ; DPSKR ; 337 
 817 ; Медаль. За усердие, Николай II ;  ;  ; Ag ;  ; 47 ; cr5046 ; 7285 
 818 ; Медаль "300 лет Дому Романовых 1613-1913гг" D-28мм ;  ;  ; Br ; XF+/AU ; 58 ; legallegal ; 4246 
 819 ; Медаль "300 лет Дому Романовых 1613-1913гг" D-28мм ;  ;  ; Br ; XF+ ; 47 ; legallegal ; 3713 
 820 ; Медаль В память совершившегося 1000-летия России D-28мм ;  ;  ; Cu ; VF ; 58 ; Sintez ; 1145 
 821 ; Медаль «В память Всероссийской выставки в Москве 1882 г». С. Важенин, Л. Штейман. D-47мм ;  ;  ; Ж/м ; VF-XF ; 46 ; Гений ; 3774 
 822 ; Фрачный знак Провизор Коробка ;  ;  ; Ag,эмаль ; XF+ ; 114 ; maksimka15 ; 19921 
 823 ; Медаль. 270 лет Санкт-Петербургскому государственному университету. Медальер: Г.П. Постников. D-60мм 1993ЛМД ;  ;  ; Ж/м ; AU ; 19 ; Russman ; 401 
 824 ; Медаль. Международный конгресс по судоходству. Ленинград 1977. D-70мм ; ЛМД ;  ; Al ; VF/XF ; 5 ; von_Schwarz ; 226 
 825 ; Медаль. В память награждения ВЛКСМ орденом Октябрьской революции. Медальер: В. Старис. D-58мм ;  ;  ; Al ; XF ; 20 ; eugene67 ; 329 
 826 ; Медаль. Российская филателическая выставка. Медальер: А. Королюк. D-60мм ; 1993ЛМД ;  ; Ж/м ; AU ; 43 ; Silberman ; 1589 
 827 ; Медаль. Памятники Ленинграда. Памятник Героическому комсомолу. Медальер: Корнилов С. D-60мм ; ЛМД ;  ; Al ; XF ; 30 ; sportmini ; 563 
 828 ; Медаль 125 лет со дня рождения А.К.Лядов D-60мм ; 1981ЛМД ;  ; Ж/м ; AU ; 19 ; allur65 ; 368 
 829 ; Медаль. Памятники Ленинграда. Памятник А.М. Горькому. Медальер: Корнилов С. D-60мм ; ЛМД ;  ; Al ; XF ; 11 ; sportmini ; 612 
 830 ; Медаль. Памятники Ленинграда. Памятник Римскому-Корсакову. Медальер: Корнилов С. D-60мм ; ЛМД ;  ; Al ; XF ; 9 ; Russman ; 206 
 831 ; Медаль. К 250-летию со дня рождения. В.И. Баженов. Медальер: А. С. Карташев. D-60мм ; 1988ЛМД ;  ; Ж/м ; AU ; 25 ; Рубляш ; 519 
 832 ; Медаль. 50 лет Стахановскому движению 1935-1985. Медальер: А. Козлов. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 21 ; кравчий ; 486 
 833 ; Медаль. Северо-Осетинский государственный ансамбль народного танца "АЛАН". Медальер: Роменский. D-64мм ;  ;  ; Al ; XF- ; 32 ; jbl ; 468 
 834 ; Плакета. Левитан Исаак Ильич. 1860-1900. Медальер: Королюк. Р-ры:60х66мм ; ЛМД ;  ; Ж/м ; AU ; 25 ; jbl ; 1226 
 835 ; Медаль. 100 лет Морозовской стачки 1885г. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 13 ; heavy_fly ; 328 
 836 ; Медаль. Надежда Андреевна Обухова - 100 лет со дня рождения. 1886-1961. Медальер: Берман. D-60мм ; 1987ЛМД ;  ; Ж/м ; AU ; 20 ; LEXAI ; 417 
 837 ; Медаль. 100 лет Морозовской стачки 1885г. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 18 ; Рубляш ; 328 
 838 ; Медаль. В память награждения ВЛКСМ орденом Ленина. Медальеры: Н. Соколов. А. Козлов. D-58мм ;  ;  ; Al ; XF ; 31 ; Dmitriy-23 ; 363 
 839 ; Медаль Моцарт D-110мм ;  ;  ; Al ; VF-XF ; 40 ; LEXAI ; 267 
 840 ; Медаль 100 лет Владимир Ульянов (Ленин). D-78мм ;  ;  ; Al ; XF+ ; 19 ; Dmitriy-23 ; 215 
 841 ; Медаль Владимир Ульянов. Медальер И.Федин D-83мм ;  ;  ; Al ; XF ; 30 ; allur65 ; 163 
 842 ; Медаль Ленинград D-74мм ;  ;  ; Ж/м ; XF+ ; 22 ; Dmitriy-23 ; 95 
 843 ; Медаль Ленин на II съезде советов М.Манизер D-70мм ;  ;  ; Ж/м ; AU ; 28 ; LEXAI ; 906 
 844 ; Медаль Меркуров Медальер Филипова А.Н. D-60мм ; 1982ЛМД ;  ; Ж/м ; AU ; 14 ; Russman ; 341 
 845 ; Медаль "Ленин жив вечно" Медальер Акимушкин D-70мм ;  ;  ; Ж/м ; XF ; 14 ; LEXAI ; 974 
 846 ; Медаль Корней Чуковский Медальер Филиппова А D-60мм ; 1984ЛМД ;  ; Ж/м ; AU ; 20 ; allur65 ; 519 
 847 ; Медаль. Н.В. Крыленко. 1885-1938. Медальер: Козловский. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 11 ; Russman ; 266 
 848 ; Медаль. 750 лет Битве на Неве. Медальер: Харитонов. D-53мм ; 1990ЛМД ;  ; Ж/м ; AU ; 17 ; LEXAI ; 528 
 849 ; Медаль Александр Гольденвейзер Медальер Комшилов D-59мм ; 1975ЛМД ;  ; Ж/м ; XF ; 9 ; LEXAI ; 227 
 850 ; Медаль А.В.Щусев Медальер Народицкий D-60мм ; 1976ЛМД ;  ; Ж/м ; AU ; 21 ; allur65 ; 335 
 851 ; Медаль. 150 лет со дня рождения русского художника В. Верещагина. 1842-1992. Медальер: А. Архипов. D-70мм ; ЛМД ;  ; Ж/м ; XF+ ; 17 ; гоша334 ; 372 
 852 ; Медаль 50 лет со дня первого издания романа "Как закалялась сталь" Медальер Ногин М.А. D-60мм ; 1985ЛМД ;  ; Ж/м ; AU ; 11 ; LEXAI ; 541 
 853 ; Медаль Танеев Медальер Казанцев D-60мм ; 1982ЛМД ;  ; Ж/м ; AU ; 16 ; LEXAI ; 422 
 854 ; Медаль Рубинштейн А.Г. Медальер Дараган И. D-60мм ; ЛМД ;  ; Ж/м ; AU ; 20 ; jbl ; 805 
 855 ; Медаль. Памятник шалаш в разливе. В.И. Ленин. D-53мм ;  ;  ; Al ; XF- ; 25 ; Svs1989 ; 171 
 856 ; Медаль. десятая годовщина Политехнического института Конакри. D-89мм. Пластиковая коробка ;  ;  ; Легкий сплав ; VF-XF ; 17 ; птичка16 ; 214 
 857 ; Медаль. Всесоюзное объединение Совинцентр. Центр международной торговли. Москва. D-60мм ;  ;  ; Буклет ; XF ; 8 ; Russman ; 160 
 858 ; Медаль. 25-ая годовщина Эстонской ССР. D-70мм ;  ;  ; Ж/м ; XF ; 11 ; heavy_fly ; 547 
 859 ; Медаль. Производственное объединение завод им. Фрунзе. Пенза. D-59мм ;  ;  ; Легкий сплав ; XF ; 12 ; 3457896 ; 136 
 754 ; АЕ-1. Большой фоллис. Антиохия. Имп. Диоклетиан. Гений держит патеру и рог изобилия. D-26мм. М-9,80гр ; 297 ;  ; Cu ; F ; 20 ; cunde42 ; 896 
 755 ; 1/2 фоллиса. Остия (MOSTQ). Виктория держит щит с Vot X, слева связанный пленник. М-2,68гр ; 309-312 ;  ; Cu ; F- ; 39 ; cunde42 ; 906 
 756 ; АЕ-3. Фоллис. Арелат. Имп. Лициний. Юпитер верхом на орле, держит разряд молнии. М-3,14гр ; 319-320 ;  ; Cu ; VG ; 20 ; slemnum ; 402 
 757 ; АЕ-3. Фоллис. Антиохия, Имп. Константин Великий. Солдаты и знамя. М-1,46гр ; 335-337 ;  ; Cu ; VF ; 52 ; Муаззам ; 416 
 758 ; Монета. Пантикапеи. М-4,81гр ;  ;  ; Cu ; VF- ; 109 ; kotal ; 2565 
 759 ; Монета. Пантикапеи. М-2,11гр ;  ;  ; Cu ; F- ; 28 ; dimcoin ; 510 
 760 ; Монета. Римская империя. М-1,48гр ;  ;  ; Cu ; VG ; 23 ; Sky2 ; 312 
 761 ; АЕ-2. Константин Великий. D-24мм. М-3,48гр ; 4в ;  ; Cu ; VG ; 15 ; aziya11 ; 49 
 762 ; Фоллис. Византия Анастасий Константинополь ;  ;  ; Cu ; VF- ; 47 ; lestes ; 2550 
 763 ; 1/2 фоллиса. Византия, Анастасий. М-8,83гр ; 491-518 ;  ; Cu ; VG ; 23 ; lestes ; 500 
 764 ; 1/2 майорины. Виктория и пленник. М-0,93гр ; 4в ;  ; Cu ; VG ; 21 ; армавир ; 145 
 765 ; 1/2 майорины. Констанций II. Солдат поражает варвара. М-1,80гр ; 4в ;  ; Cu ; F- ; 14 ; slemnum ; 111 
 766 ; Центенионалий. Констанций II. Солдат поражает варвара. М-2,50гр ; 4в ;  ; Cu ; VG ; 14 ; raise ; 97 
 767 ; Антониниан. Рим, Галлиен. Бог Сол с глобусом. М-2,42гр ;  ;  ; Cu ; F- ; 23 ; армавир ; 281 
 768 ; Тетрахалк. Пантикапей. Перисад I (Голова бородатого Сатира/ Грифон, лосось, ПАN) ; 340-310 до н.э. ;  ; Cu ; F+ ; 45 ; Amonius ; 503 
 769 ; Фельс. Омейядский халифат. М-2,75гр ; 739 г.х. ;  ; Cu ; F ; 47 ; dmivanych ; 510 
 770 ; Дирхем. Персия. M-4,07г. ; 17 век ;  ; Ag ; F ; 25 ; Dahan ; 220 
 771 ; Дирхем. Персия. M-4,28г. ; 17 век ;  ; Ag ; F ; 11 ; Бигль ; 129 
 772 ; Фоллис. Византия, Никомедия. Имп. Ираклий. М-11,38гр ; 610-641 ;  ; Cu ; VG ; 11 ; Бигль ; 111 
 773 ; Фоллис. Византия, Никомедия. Имп. Ираклий. М-10,62гр ; 610-641 ;  ; Cu ; VG ; 22 ; вэл ; 170 
 774 ; Фоллис. Византия, Константинополь. Имп. Ираклий. М-12,47гр ; 610-641 ;  ; Cu ; VG ; 19 ; Бигль ; 223 
 775 ; Фоллис. Византия, Никомедия. Имп. Фока. М-11,82гр ; 602-610 ;  ; Cu ; VG ; 29 ; BratPirat ; 510 
 776 ; Фоллис. Византия, Константинополь. Имп. Ираклий. М-9,47гр ; 610-641 ;  ; Cu ; VG ; 37 ; армавир ; 379 
 777 ; Фоллис. Византия. Антиохия. Маврикий Тиберий (1-й год правления). D-30мм. М-11,28гр ; 582 ;  ; Cu ; VG ; 52 ; Amonius ; 510 
 778 ; Фоллис. Византия, Константинополь. Гераклий и Гераклий Константин. D-30мм. М-11,27гр ; 610-641 ;  ; Cu ; VG ; 17 ; армавир ; 294 
 779 ; Фоллис. Византия, Никомедия. Гераклий. D-29мм. М-10,62гр ; 613 ;  ; Cu ; VG ; 39 ; von_Schwarz ; 510 
 780 ; Драхма. Сасаниды, Хормизд IV  (6-й год). М-4,04гр ; 579-590 ;  ; Ag ; VF+ ; 41 ; aziya11 ; 1566 
 781 ; Драхма. Сасаниды, провинция Керман. Неизвестный мон двор. Хосров II Парвиз. D-33мм. Деформация. М-4,13гр ; 591-628 ;  ; Ag ; VF-XF ; 69 ; Муаззам ; 2527 
 782 ; Драхма. Сасаниды, Хосров II. М-4,02гр ;  ;  ; Ag ; VF+ ; 22 ; aziya11 ; 1071 
 783 ; Драхма. Сасаниды, Хосров II. М-3,87гр ;  ;  ; Ag ; VF+ ; 37 ; slemnum ; 1165 
 784 ; Дирхем. Восток. М-2,91гр. Отверстие ;  ;  ; Ag ; F ; 21 ; -$$$- ; 1071 
 785 ; Дирхем. Восток. М-3,55гр. Отверстие ;  ;  ; Ag ; F- ; 14 ; Бигль ; 238 
 786 ; Денарий. Средневековая Европа. Деформация. М-0,80гр ;  ;  ; Ag ; F ; 28 ; von_Schwarz ; 556 
 787 ; Шиллинг. Польша. М-0,99гр ;  ;  ; Ag ; VF- ; 45 ; ZAlex ; 1213 
 788 ; Полторак. Польша, Сигизмунд III. М-1,77гр ; 1622 ;  ; Ag ; F+ ; 35 ; Markgraf ; 344 
 789 ; Грош. Литва, Сигизмунд III. М-0,98гр ; 1625 ;  ; Ag ; VG ; 23 ; t_v_v ; 68 
 790 ; Полторак. Польша, Сигизмунд III. Обломана. М-0,75гр ; 162? ;  ; Ag ; F-VF ; 20 ; aziya11 ; 102 
 791 ; Полторак. Польша, Сигизмунд III. Деформация. М-1,10гр ; 162? ;  ; Ag ; F-VF ; 34 ; 4класс4 ; 145 
 792 ; Полторак. Эльблонг. М-0,90гр ; 1632 ;  ; Ag ; F+ ; 40 ; valerdon ; 250 
 793 ; Солид. Бранденбург, Георг Вильгельм. Обломана. М-0,72гр ; 1629 ;  ; Ag ; F+ ; 26 ; 4класс4 ; 137 
 794 ; 1/24 талера. Бранденбург. Деформация. М-1,03гр ; 1624 ;  ; Ag ; F+ ; 30 ; A2KOT ; 231 
 795 ; Полторак. Рига. М-0,98гр ; 1624 ;  ; Ag ; VG ; 20 ; aziya11 ; 125 
 796 ; Монета средневековая. Деформация. М-0,40гр ;  ;  ; Cu ; F ; 63 ; mkm1968 ; 516 
 797 ; Монета. Австрия. М-1,26гр ; 1540 ;  ; Ag ; G ; 56 ; HARDCOROV ; 2193 
 798 ; Шиллинг средневековый. М-1,52гр ;  ;  ; Ag ; VG ; 31 ; mkm1968 ; 237 
 799 ; Шиллинг. Ревель. М-1,23гр ; 1551 ;  ; Ag ; F ; 61 ; von_Schwarz ; 430 
 800 ; Монета. Ливония. М-1,52гр ; 1550 ;  ; Ag ; VG ; 24 ; raise ; 203 
 801 ; Монета. Реваль. М-0,79гр ; 16в ;  ; Ag ; F+ ; 72 ; mkm1968 ; 666 
 802 ; 1 эре. Швеция ; 16?? ;  ; Cu ; F ; 17 ; tss ; 433 
 803 ; 1 эре. Швеция ; 1628 ;  ; Cu ; VG ; 25 ; SadKo ; 538 
 704 ; Копейка ; 1702 ; Петр Алексеевич ; Ag ; F-VF ; 15 ; Бигль ; 72 
 705 ; Заготовка ;  ;  ; Ag ;  ; 10 ; f3ar ; 159 
 706 ; Копейка ; 1645-1676 ; Алексей Михайлович. Псковский денежный двор ; Cu ; F-VF ; 42 ; BratPirat ; 261 
 707 ; Копейка ; 1645-1676 ; Алексей Михайлович. Псковский денежный двор ; Cu ; F-VF ; 32 ; 1упр.46 ; 147 
 708 ; Копейка ; 1645-1676 ; Алексей Михайлович. Псковский денежный двор ; Cu ; F-VF ; 12 ; f3ar ; 82 
 709 ; Копейка ; 1645-1676 ; Алексей Михайлович. Псковский денежный двор ; Cu ; F-VF ; 27 ; dimcoin ; 153 
 710 ; Пуло ; 15в ; Великое княжество Тверское ; Cu ; VG ; 23 ; marSal8Q ; 136 
 711 ; Пуло ; 15в ; Великое княжество Тверское ; Cu ; VF ; 93 ; ZAlex ; 2658 
 712 ; Пуло ; 15в ; Великое княжество Тверское ; Cu ; VF ; 129 ; ZAlex ; 5202 
 713 ; Пуло ; 15в ; Великое княжество Тверское ; Cu ; VF ; 146 ; ZAlex ; 4997 
 714 ; Лот монет Ивана Грозного (10шт): копейка ; 1533-1584 ;  ; Ag ; F-VF/VF ; 21 ; Мерен ; 590 
 715 ; Лот монет России: 15,20 коп (5шт). Отверстия ; 1861-1864 ;  ; Ag ; F ; 46 ; serafim999 ; 533 
 716 ; Лот допетровских монет 7шт ;  ;  ; Ag ; F/F-VF ; 19 ; сортам70 ; 309 
 717 ; Лот монет Ивана Грозного (11шт): денга. отверстие на одной монете, обломана ; 1533-1584 ;  ; Ag ; F/VF ; 20 ; rusin ; 431 
 718 ; Лот монет Ивана Грозного (14шт): копейка ; 1533-1584 ;  ; Ag ; F+/F-VF ; 29 ; Ал2010 ; 744 
 719 ; Лот монет Ивана Грозного (13шт): копейка, мечевая копейка ; 1533-1584 ;  ; Ag ; F+/F-VF ; 30 ; NANDRE ; 950 
 720 ; Лот монет Ивана Грозного (11шт): денга ; 1535-1584 ;  ; Ag ; F/F+ ; 30 ; Ал2010 ; 628 
 721 ; Лот монет Ивана Грозного (10шт): копейка ; 1533-1584 ;  ; Ag ; F/F-VF ; 41 ; Ал2010 ; 835 
 722 ; Лот монет Ивана Грозного (14шт): денга ; 1533-1584 ;  ; Ag ; F/VF ; 25 ; and1972 ; 872 
 723 ; Лот монет Ивана Грозного (11шт): денга ; 1533-1584 ;  ; Ag ; F/VF ; 41 ; Ал2010 ; 803 
 724 ; Лот монет Владислава Жигиномтовича (3шт): копейка ; 1610-1612 ;  ; Ag ; F/F+ ; 77 ; cotangens ; 655 
 725 ; Лот монет Ивана Грозного (10шт): копейка, мечевая копейка. одна монета обломана ; 1533-1584 ;  ; Ag ; F/F-VF ; 24 ; Ал2010 ; 769 
 726 ; Лот монет Ивана Грозного (9шт): копейка, мечевая копейка. деформация ; 1533-1584 ;  ; Ag ; F/F-VF ; 47 ; Ал2010 ; 750 
 727 ; Лот монет Петра I+ Федор Алексеевич (10шт): копейка ; 1689-1725 ;  ; Ag ; F/F-VF ; 31 ; Бигль ; 462 
 728 ; Лот монет Петра I + Михаил Федорович (отверстие)(10шт): копейка. на одной монете отверстие ; 1689-1725 ;  ; Ag ; F/F-VF ; 31 ; Бигль ; 467 
 729 ; Тетрадрахма. Египет, Птолемей III (246-222гг до н.э.). Бюст Птолемея вправо/ Орел влево, две монограммы слева и две справа. М-13,92гр ; 245 г до н.э. ;  ; Ag ; VF+ ; 63 ; kotal ; 9307 
 730 ; Квинарий. Рим, Республика. Монетарий: Корнелий Лентул Клодиан. Голова Юпитера вправо/ Крылатая Виктория венчающая трофей. М-1,52гр ; 88г до н.э. ;  ; Ag ; VF ; 77 ; kotal ; 4784 
 731 ; Денарий. Римская империя. Фаустина Старшая (жена Антонина Пия). Бюст Фаустины Старшей вправо/ Августа, стоящая вправо со скипетром. М-2,65гр ; после 147 ;  ; Ag ; VF-XF ; 17 ; Adrian ; 3500 
 732 ; Денарий. Рим, имп. Гордиан III (238-244гг). Бюст Гордиана III вправо/ Венус, стоящая влево со скипетром и шлемом. М-2,83гр ; 241-242 ;  ; Ag ; VF-XF ; 28 ; vonrussel ; 3187 
 733 ; Антониниан. Рим, имп. Гордиан III (238-244гг). Бюст Гордиана III вправо/ Крылатая Виктория, стоящая влево. М-4,21гр ; 243-244 ;  ; Ag ; VF-XF ; 43 ; coins_hunter ; 3832 
 734 ; Силиква. Рим, Константинополь. Имп. Констанций II. М-1,51гр ; 337-361 ;  ; Ag ; VF- ; 60 ; нумизмат ; 3409 
 735 ; Антониниан. Рим, имп. Волузиан. Бюст Волузиана вправо/ Богиня Эквитас. М-4,26гр ; 251-253 ;  ; Ag ; XF ; 67 ; 4258739 ; 3276 
 736 ; Тетрадрахма. Сирия, Антиохия. Имп. Элагабал. Орел расправив крылья смотрит вправо. D-25мм. М-12,38гр ; 218-222 ;  ; Биллон ; F+ ; 62 ; Amonius ; 2407 
 737 ; Антониниан. Римская империя, Северина (жена Аврелиана). Бюст Северины вправо/ Конкордия стоит влево, между двух штандартов. М-4,79гр ;  ;  ; Cu, серебрение ; VF+ ; 56 ; vonrussel ; 3382 
 738 ; Антониниан. Триполис, имп. Проб. Император принимает глобус от Юпитера. М-3,29гр ; 280 ;  ; Cu, серебрение ; F+ ; 45 ; нумизмат ; 1438 
 739 ; Антониниан. Рим, имп. Диоклетиан. Диоклетиан и Юпитер стоят лицом друг к другу, между ними жертвенный алтарь. М-3,72гр ; 284-305 ;  ; Cu, серебрение ; VF-XF ; 40 ; Муаззам ; 2419 
 740 ; Антониниан. Рим, Вабалат и Аврелиан. М-3,70гр ; 271-272 ;  ; Cu ; VG ; 85 ; Cymbeline ; 5300 
