 5687 ; Почтовая карточка Германия ; 1916 ;  ;  ;  ; 25 ; SANGOLD1 ; 201 
 683 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF+ ; 15 ; porte33 ; 111 
 684 ; Копейка. Деформация ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 15 ; UstasU ; 77 
 685 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF- ; 6 ; Собеседник ; 90 
 686 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF+ ; 32 ; lestes ; 101 
 687 ; Денга ; 1584-1598 ; Федор Иванович ; Ag ; F-VF ; 20 ; aziya11 ; 77 
 688 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; VF-XF ; 14 ; Норман ; 182 
 689 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; F-VF ; 18 ; aziya11 ; 47 
 690 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 15 ; aziya11 ; 90 
 691 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 9 ; Alexando ; 92 
 692 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF-XF ; 14 ; бортик ; 114 
 693 ; Копейка ; 1602 ; Борис Годунов Новгородский ден.двор ; Ag ; VF ; 11 ; aziya11 ; 90 
 694 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF ; 28 ; Andre32 ; 72 
 695 ; Копейка ; 1605-1606 ; Дмитрий Иванович(Лжедмитрий I) Московский ден.двор ; Ag ; VF ; 31 ; samsung ; 567 
 696 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; VF-XF ; 28 ; krugerrand ; 1500 
 697 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; VF+ ; 24 ; samsung ; 331 
 698 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; VF+ ; 19 ; MAZAI0306 ; 261 
 699 ; Копейка ; 1606-1610 ; Василий Шуйский Московский ден.двор ; Ag ; VF+ ; 32 ; krugerrand ; 642 
 700 ; Копейка ; 1610-1612 ; Владислав Жигимонтович Московский ден.двор ; Ag ; VF- ; 24 ; Shundr ; 786 
 701 ; Копейка ; 1612-1613 ; временный московский денежный двор ; Ag ; VF+ ; 18 ; KosmosX ; 978 
 702 ; Копейка ; 1611-1617 ; Шведская оккупация.Новгород ; Ag ; VF- ; 17 ; бортик ; 102 
 703 ; Копейка ; 1611-1617 ; Шведская оккупация.Новгород ; Ag ; VF- ; 13 ; aziya11 ; 115 
 704 ; Копейка ; 1617-ок.1630 ; Михаил Федорович Псков ; Ag ; VF- ; 14 ; klaid ; 125 
 705 ; Копейка. Михаил Федорович. Новгород ; 1617-1627 ;  ; Ag ; VF- ; 9 ; aziya11 ; 92 
 606 ; Денга. Князь Михаил Андреевич ; 1432-1485 ; Удельное Княжество Верейское ; Ag ; VF- ; 23 ; krugerrand ; 3001 
 607 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F+ ; 61 ; Panzerzug ; 2042 
 608 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 59 ; Cobrador11 ; 2046 
 609 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 44 ; Luka1 ; 906 
 610 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 60 ; george56 ; 6110 
 611 ; Денга. Василий Темный ; 1425-1462 ;  ; Ag ; VF ; 54 ; george56 ; 8058 
 612 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 22 ; 76 ; 510 
 613 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 27 ; Изид ; 2360 
 614 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 11 ; veet2005 ; 417 
 615 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 34 ; val211 ; 337 
 616 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; VF- ; 25 ; musik ; 449 
 617 ; Денга. Князь Иван Андреевич ; 1432-1454 ; Удельное Княжество Можайское ; Ag ; VF ; 48 ; Panzerzug ; 3062 
 618 ; Танга ; 1402-1427 ; Великое Княжество Рязанское. Федор Олегович ; Ag ; VF ; 27 ; icebreaker ; 1952 
 619 ; Танга. Князь Иван Федорович ; 1427-1456 ; Великое Княжество Рязанское ; Ag ; F-VF ; 11 ; aziya11 ; 1134 
 620 ; Денга. Утеряна часть монеты ; 1420-1478 ; Великий Новгород ; Ag ; VG ; 23 ; vlkorchev ; 735 
 621 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 44 ; Mikola_1 ; 1231 
 622 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 21 ; Jauho ; 510 
 623 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 20 ; Василiч ; 193 
 624 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; VF- ; 46 ; veet2005 ; 600 
 625 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F+ ; 22 ; Alexando ; 191 
 626 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 19 ; бортик ; 179 
 627 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; F-VF ; 36 ; veet2005 ; 529 
 628 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; F+ ; 69 ; Andre32 ; 260 
 629 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; F-VF ; 37 ; Василiч ; 280 
 630 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Псковский денежный двор ; Ag ; F+ ; 11 ; rusin ; 46 
 631 ; Денга ; 1533-1584 ; Иван IV Васильевич ; Ag ; F+ ; 5 ; aziya11 ; 22 
 632 ; Денга. Князь Иван Андреевич ; 1432-1454 ; Удельное Княжество Можайское ; Ag ; VF+ ; 41 ; KosmosX ; 1393 
 633 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF ; 29 ; Monah ; 571 
 634 ; Пуло. Великое кн-во Тверское ; 15в ;  ; Cu ; VG ; 13 ; aziya11 ; 100 
 635 ; Пуло ; 1505-1533 ; Василий III Иванович ; Cu ; VG ; 9 ; бортик ; 104 
 636 ; Полушка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F+ ; 14 ; Cobrador11 ; 793 
 637 ; Полушка ; 1533-1584 ; Иван IV Васильевич ; Ag ; VG ; 16 ; aziya11 ; 126 
 638 ; Полушка ; 1533-1584 ; Иван IV Васильевич ; Ag ; VG ; 31 ; 1823 ; 283 
 639 ; Денга. Князь Иван Андреевич ; 1432-1454 ; Удельное Княжество Можайское ; Ag ; VF-XF ; 29 ; Коллекционерь ; 2156 
 640 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 24 ; lestes ; 388 
 641 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF+ ; 22 ; Sterh ; 388 
 642 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 37 ; Собеседник ; 753 
 643 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 18 ; lestes ; 518 
 644 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; F-VF ; 21 ; maymuse ; 404 
 645 ; Денга. Деформация ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VG ; 37 ; Jauho ; 228 
 646 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 19 ; Andre32 ; 301 
 647 ; Денга ; 1425-1462 ; Василий Васильевич(Темный) ; Ag ; VF- ; 37 ; lestes ; 519 
 648 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F+ ; 17 ; бортик ; 123 
 649 ; Денга ; 1462-1505 ; Иван III Васильевич ; Ag ; F-VF ; 16 ; musik ; 509 
 650 ; Денга. Иван III Васильевич ; 1462-1505 ;  ; Ag ; F-VF ; 36 ; lestes ; 267 
 651 ; Денга ; 1505-1533 ; Василий III Иванович ; Ag ; F-VF ; 41 ; val211 ; 693 
 652 ; Денга. Василий III Иванович. Псков ; 1505-1533 ;  ; Ag ; VG ; 101 ; Фофорс ; 308 
 653 ; Копейка ; 1584-1598 ; Федор Иванович Псковский денежный двор ; Ag ; VF ; 16 ; POUL ; 43 
 654 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; F-VF ; 17 ; 333985 ; 90 
 655 ; Копейка ; 1533-1584 ; Иван IV Васильевич. Новгородский денежный двор ; Ag ; VF ; 7 ; porte33 ; 101 
 556 ; Лот монет России (12шт): 5коп,3коп,2коп,1коп,1/2коп,полушка ; 18-20вв ;  ; Cu ; VG/G ; 20 ; РОСС ; 246 
 557 ; Лот монет России (41шт): денга ; 18в ;  ; Cu ; VG/G ; 30 ; modul ; 1326 
 558 ; Лот монет России (40шт): полушка ; 18в ;  ; Cu ; VG/G ; 43 ; viktorius ; 3233 
 559 ; Лот монет России (33шт): денга ; 18в ;  ; Cu ; VG/G ; 42 ; viktorius ; 2698 
 560 ; Лот монет России (48шт): денга ; 18в ;  ; Cu ; VG/G ; 38 ; sharapov.s21 ; 1995 
 561 ; Лот монет России (23шт): 2коп ; 19-20вв ;  ; Cu ; F-/G ; 42 ; sharapov.s21 ; 1765 
 562 ; Лот монет России (18шт): 2коп ; 18-19вв ;  ; Cu ; VG/G ; 51 ; sharapov.s21 ; 2828 
 563 ; Лот монет России (18шт):2коп ; 19в ;  ; Cu ; VG/G ; 52 ; sharapov.s21 ; 1604 
 564 ; Лот монет России (20шт): 5коп,3коп ; 18-20вв ;  ; Cu ; F/G ; 43 ; РОСС ; 2064 
 565 ; Лот монет России (19шт): 3коп,2коп,1коп,1/2коп,25пенни ; 1759-1916 ;  ; Cu,Ag ; G/XF- ; 51 ; Инвестор ; 1134 
 566 ; Лот монет России (14шт): 5коп,3коп,2коп ; 19-20вв ;  ; Cu ; VF/G ; 27 ; Инвестор ; 630 
 567 ; Лот монет России (17шт): 1коп ; 18-19вв ;  ; Cu ; VG/G ; 38 ; хабар ; 2042 
 568 ; Лот монет России (12шт): 5коп,10пенни,5пенни, 1пенни,2коп Оккупация, 3коп оккупация ; 1777-1917 ;  ; Cu,Fe ; VF+/VG ; 31 ; Инвестор ; 1800 
 569 ; Лот монет России (20шт): 1коп ; 19в ;  ; Cu ; VG/G ; 27 ; franklin ; 1281 
 570 ; Лот монет России: 2,1 коп, денга (9шт) ; 1731-1875 ;  ; Cu ; VG/G ; 28 ; РОСС ; 816 
 571 ; Лот монет Финляндии: 5, 1 пенни (5шт) ; 1914-1916 ;  ; Cu ; AU/VF-XF ; 39 ; sharapov.s21 ; 459 
 572 ; Лот монет России: денга, 1 пенни (4шт) ; 1704-1906 ;  ; Cu ; G/XF- ; 22 ; Mikola_1 ; 1504 
 573 ; Лот монет России (14шт): 1/2коп,денга ; 18-20вв ;  ; Cu ; VG/G ; 55 ; zivan28 ; 1561 
 574 ; Лот монет России (5шт): 20коп,10коп,2коп,1/2коп,денежка ; 1840-1912 ;  ; Cu,Ag ; FVG ; 40 ; РОСС ; 689 
 575 ; Лот монет России (2шт): 5коп,10пенни ; 1911-1916 ;  ; Cu ; VF-/F- ; 26 ; Chatsky ; 189 
 576 ; Лот монет России для Финляндии (18шт): 1 пенни ; 1898-1917 ;  ; Cu ; XF+/VG ; 47 ; sharapov.s21 ; 1712 
 577 ; Лот монет СССР и России (10шт) ; 19-20вв ;  ; Cu ; VG/G ; 24 ; modul ; 354 
 578 ; Лот монет России (5шт): 5 пенни, 1 пенни, 1/2 коп ; 1910-1916 ;  ; Cu ; AU/F+ ; 7 ; sharapov.s21 ; 306 
 579 ; Лот монет России (27шт): 1коп ; 19-20вв ;  ; Cu ; F-/G ; 46 ; Инвестор ; 1388 
 580 ; Лот монет России (6шт): 5коп,1коп,денга,1грош ; 18-19вв ;  ; Cu ; VG/G ; 44 ; bek1982 ; 1032 
 581 ; Лот монет России для Финляндии (15шт): 1 пенни ; 1898-1917 ;  ; Cu ; XF/VF ; 31 ; sharapov.s21 ; 1326 
 582 ; Лот монет России (6шт): 1коп,1/2коп,денежка, полушка, 1/4коп ; 1771-1900 ;  ; Cu ; VG ; 37 ; хабар ; 2123 
 583 ; Лот монет России (5шт): 2коп,1коп,5пенни ; 1912-1916 ;  ; Cu ; VF-XF/VF+ ; 15 ; lvv9387 ; 601 
 584 ; Лот монет России (2шт): 2коп,денга ; 1800-1737 ;  ; Cu ; VG/G ; 36 ; markos ; 273 
 585 ; Лот монет России (12шт): 1/2коп ; 1899-1912 ;  ; Cu ; F-VF/VG ; 28 ; sharapov.s21 ; 765 
 586 ; Лот монет России для Финляндии (5шт): 10,5,1 пенни ; 1865-1889 ;  ; Cu ; G/VG ; 17 ; Maksss163 ; 123 
 587 ; Лот монет России для Финляндии (12шт): 1 пенни ; 1911-1917 ;  ; Cu ; XF+/VF+ ; 26 ; sharapov.s21 ; 1020 
 588 ; Копейка ; 1584-1598 ; Федор Иванович ; Ag ; VF+ ; 31 ; Shundr ; 165 
 589 ; Копейка ; 1584-1598 ; Федор Иванович Новгородский денежный двор ; Ag ; VF+ ; 34 ; MAZAI0306 ; 286 
 590 ; Копейка ; 1600 ; Борис Годунов Новгородский ден.двор ; Ag ; VF+ ; 28 ; MAZAI0306 ; 340 
 591 ; Копейка ; 1603 ; Борис Годунов Новгородский ден.двор ; Ag ; VF+ ; 22 ; Andre32 ; 92 
 592 ; Копейка ; 1598-1605 ; Борис Годунов Псковский ден.двор ; Ag ; VF+ ; 25 ; porte33 ; 92 
 593 ; Полушка ; 1533-1584 ; Иван IV Васильевич ; Ag ; G ; 4 ; aziya11 ; 14 
 594 ; Копейка ; 1598-1605 ; Борис  Годунов Московский ден.двор ; Ag ; VF+ ; 45 ; musik ; 201 
 595 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 24 ; Andre32 ; 94 
 596 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; VF+ ; 35 ; Andre32 ; 148 
 597 ; Денга ; 1362-1389 ; Дмитрий Иванович (Донской) ; Ag ; VG ; 51 ; ВС ; 15300 
 598 ; Денга ; 1389-1425 ; Василий Дмитриевич ; Ag ; F+ ; 32 ; george56 ; 5667 
 599 ; Денга ; 1389-1425 ; Василий Дмитриевич ; Ag ; F+ ; 47 ; himak ; 2305 
 600 ; Денга. Суздальско-Нижегородского кн-ва ; 15в ;  ; Ag ; F-VF ; 34 ; himak ; 2040 
 601 ; Денга. Суздальско-Нижегородского кн-ва. Князь Даниил Борисович ; 15в ;  ; Ag ; VF- ; 14 ; himak ; 1022 
 602 ; Денга. Дмитровское удельное кн-во. Князь Петр Дмитриевич ; 14в ;  ; Ag ; VF- ; 44 ; sinus ; 3786 
 603 ; Денга. Серпуховское удельное кн-во. Князь Василий Ярославович ; 1426-1483 ;  ; Ag ; F-VF ; 40 ; SirPi ; 3062 
 604 ; Денга. Великое кн-во Тверское. Князь Борис Александрович ; 1425-1461 ;  ; Ag ; F-VF ; 55 ; scaevola ; 12467 
 605 ; Денга.князь Михаил Борисович. Обломана ; 1461-1485 ; Великое Княжество Тверское ; Ag ; F+ ; 20 ; монетогрыз ; 1000 
 506 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF- ; 30 ; sibirian ; 129 
 507 ; 10 пенни ; 1907 ; Финляндия ; Cu ; VF- ; 23 ; xeljdbot1 ; 125 
 508 ; 10 пенни ; 1914 ; Финляндия ; Cu ; VF-XF ; 33 ; MolchSer5 ; 266 
 509 ; 10 пенни ; 1915 ; Финляндия ; Cu ; VF-XF ; 21 ; 312 ; 146 
 510 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF-XF ; 21 ; САС ; 138 
 511 ; 10 пенни. Разновидность ; 1916 ; Финляндия ; Cu ; VF ; 33 ; Serjd ; 261 
 512 ; 10 пенни. Вензель ; 1917 ; Финляндия. Вензель ; Cu ; VF-XF ; 33 ; Же не манж па ; 522 
 513 ; 10 пенни ; 1917 ; Финляндия. Орёл ; Cu ; VF-XF ; 36 ; mr.gold ; 306 
 514 ; 5 пенни ; 1866 ; Финляндия ; Cu ; F- ; 28 ; mr.gold ; 69 
 515 ; 5 пенни ; 1898 ; Финляндия ; Cu ; VF- ; 15 ; Maksss163 ; 92 
 516 ; 5 пенни ; 1899 ; Финляндия ; Cu ; VF+ ; 25 ; POUL ; 75 
 517 ; 5 пенни ; 1901 ; Финляндия ; Cu ; VF+ ; 17 ; л842 ; 92 
 518 ; 5 пенни ; 1905 ; Финляндия ; Cu ; VF- ; 19 ; Markgraf ; 92 
 519 ; 5 пенни ; 1906 ; Финляндия ; Cu ; VF+ ; 14 ; Maksss163 ; 92 
 520 ; 5 пенни ; 1907 ; Финляндия ; Cu ; VF+ ; 23 ; Markgraf ; 98 
 521 ; 5 пенни ; 1908 ; Финляндия ; Cu ; VF+ ; 23 ; POUL ; 89 
 522 ; 5 пенни ; 1911 ; Финляндия ; Cu ; VF ; 20 ; Maksss163 ; 92 
 523 ; 5 пенни ; 1913 ; Финляндия ; Cu ; VF-XF ; 30 ; Badger ; 92 
 524 ; 5 пенни ; 1914 ; Финляндия ; Cu ; VF-XF ; 20 ; Markgraf ; 92 
 525 ; 5 пенни ; 1915 ; Финляндия ; Cu ; XF ; 13 ; POUL ; 69 
 526 ; 5 пенни ; 1916 ; Финляндия ; Cu ; XF ; 15 ; MolchSer5 ; 138 
 527 ; 5 пенни. Вензель ; 1917 ; Финляндия. Вензель ; Cu ; VF-XF ; 16 ; shknikolay ; 159 
 528 ; 5 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 25 ; Maksss163 ; 123 
 529 ; 1 пенни ; 1870 ; Финляндия ; Cu ; VF+ ; 26 ; loko865 ; 4500 
 530 ; 1 пенни ; 1883 ; Финляндия ; Cu ; AU ; 22 ; 2x2 ; 340 
 531 ; 1 пенни ; 1883 ; Финляндия ; Cu ; VF-XF ; 36 ; mr.gold ; 327 
 532 ; 1 пенни ; 1891 ; Финляндия ; Cu ; AU ; 20 ; mityay ; 345 
 533 ; 1 пенни ; 1892 ; Финляндия ; Cu ; VF-XF ; 21 ; porte33 ; 276 
 534 ; 1 пенни ; 1893 ; Финляндия ; Cu ; VF ; 19 ; mityay ; 276 
 535 ; 1 пенни ; 1893 ; Финляндия ; Cu ; VF-XF ; 25 ; graff36alex ; 308 
 536 ; 1 пенни ; 1894 ; Финляндия ; Cu ; AU ; 22 ; Hound dog ; 510 
 537 ; 1 пенни ; 1895 ; Финляндия ; Cu ; XF+ ; 13 ; Же не манж па ; 453 
 538 ; 1 пенни ; 1900 ; Финляндия ; Cu ; XF ; 18 ; porte33 ; 120 
 539 ; 1 пенни ; 1901 ; Финляндия ; Cu ; XF ; 19 ; Maksss163 ; 113 
 540 ; 1 пенни. В капсуле ННР. MS 60 ; 1906 ; Финляндия ; Cu ;  ; 16 ; Valery6776 ; 320 
 541 ; 1 пенни ; 1907 ; Финляндия ; Cu ; XF ; 17 ; lsp25 ; 92 
 542 ; 1 пенни ; 1909 ; Финляндия ; Cu ; XF ; 15 ; lsp25 ; 101 
 543 ; 1 пенни ; 1911 ; Финляндия ; Cu ; XF ; 11 ; lsp25 ; 114 
 544 ; 1 пенни ; 1912 ; Финляндия ; Cu ; XF- ; 13 ; POUL ; 87 
 545 ; 1 пенни. В капсуле ННР. MS 63 RB ; 1912 ; Финляндия ; Cu ;  ; 33 ; papinazu ; 312 
 546 ; 1 пенни ; 1913 ; Финляндия ; Cu ; XF ; 13 ; lsp25 ; 92 
 547 ; 1 пенни ; 1913 ; Финляндия ; Cu ; AU ; 34 ; Numismatist ; 332 
 548 ; 1 пенни ; 1914 ; Финляндия ; Cu ; XF+ ; 11 ; lsp25 ; 114 
 549 ; 1 пенни ; 1915 ; Финляндия ; Cu ; XF+ ; 18 ; porte33 ; 92 
 550 ; 1 пенни ; 1915 ; Финляндия ; Cu ; AU ; 38 ; Badger ; 126 
 551 ; 1 пенни ; 1916 ; Финляндия ; Cu ; XF+ ; 11 ; POUL ; 87 
 552 ; 1 пенни ; 1916 ; Финляндия ; Cu ; AU ; 22 ; Numismatist ; 156 
 553 ; 1 пенни ; 1917 ; Финляндия ; Cu ; XF ; 21 ; Jeff ; 189 
 554 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 31 ; Numismatist ; 408 
 555 ; 1 пенни ; 1917 ; Финляндия ; Cu ; AU ; 21 ; mr.gold ; 240 
 456 ; Копейка ; 1911 ; СПБ ; Cu ; VF+ ; 6 ; Банк ; 123 
 457 ; Копейка ; 1912 ; СПБ ; Cu ; VF-XF ; 20 ; 2556 ; 182 
 458 ; Копейка ; 1913 ; СПБ ; Cu ; XF- ; 29 ; 2556 ; 199 
 459 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 9 ; Val33 ; 125 
 460 ; Копейка ; 1914 ; СПБ ; Cu ; XF+ ; 21 ; Val33 ; 153 
 461 ; Копейка ; 1915 ;  ; Cu ; AU ; 38 ; Hound dog ; 784 
 462 ; Копейка ; 1915 ;  ; Cu ; XF- ; 17 ; 2556 ; 159 
 463 ; Копейка ; 1915 ;  ; Cu ; VF-XF ; 9 ; 2556 ; 102 
 464 ; Копейка ; 1915 ;  ; Cu ; XF ; 10 ; 2556 ; 102 
 465 ; Копейка ; 1916 ;  ; Cu ; AU ; 27 ; Numismatist ; 327 
 466 ; Копейка ; 1916 ;  ; Cu ; VF-XF ; 14 ; POUL ; 90 
 467 ; Денга ; 1738 ;  ; Cu ; F- ; 12 ; modul ; 51 
 468 ; Денга ; 1738 ;  ; Cu ; VG ; 14 ; Roskur ; 114 
 469 ; Денга ; 1748 ;  ; Cu ; F ; 16 ; lsk54 ; 123 
 470 ; Денга ; 1748 ;  ; Cu ; VG ; 12 ; modul ; 83 
 471 ; Денга ; 1749 ;  ; Cu ; F- ; 29 ; Gacetero ; 77 
 472 ; Денга ; 1753 ;  ; Cu ; VG ; 11 ; SER 888 ; 46 
 473 ; Денга ; 1771 ; КМ "Сибирь" ; Cu ; VG ; 27 ; asus ; 455 
 474 ; Денга ; 1792 ; КМ ; Cu ; VG ; 57 ; Roskur ; 510 
 475 ; Деньга ; 1819 ; ЕМ НМ ; Cu ; VF+ ; 92 ; автор ; 2489 
 476 ; 1/2 копейки ; 1845 ; СМ ; Cu ; F+ ; 26 ; dmivanych ; 114 
 477 ; Денежка ; 1851 ; ЕМ ; Cu ; VG ; 57 ; bakhanyonok ; 612 
 478 ; Денежка ; 1852 ; ЕМ ; Cu ; VG ; 31 ; DIMA 57 ; 153 
 479 ; Денежка ; 1854 ; ЕМ ; Cu ; VG ; 23 ; Maksss163 ; 101 
 480 ; Денежка ; 1859 ; ВМ ; Cu ; F-VF ; 34 ; иржик86 ; 809 
 481 ; 1/2 копейки ; 1889 ; СПБ ; Cu ; VG ; 33 ; DIMA 57 ; 622 
 482 ; 1/2 копейки ; 1892 ; СПБ ; Cu ; XF ; 37 ; swoon ; 2135 
 483 ; 1/2 копейки ; 1894 ; СПБ ; Cu ; VG ; 45 ; DIMA 57 ; 724 
 484 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; AU ; 18 ; swoon ; 1000 
 485 ; 1/2 копейки ; 1910 ; СПБ ; Cu ; XF- ; 22 ; swoon ; 714 
 486 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; AU ; 63 ; buba69-89 ; 510 
 487 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 3 ; coins_hunter ; 92 
 488 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF ; 40 ; Ser83 ; 133 
 489 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; VF- ; 87 ; gav1980 ; 479 
 490 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; F-VF ; 19 ; gav1980 ; 408 
 491 ; Полушка ; 1748 ; Орёл 1748 г. ; Cu ; VG/F- ; 76 ; SSK ; 571 
 492 ; Полушка ; 1749 ; Орёл 1744 г. ; Cu ; F ; 59 ; ARhimed ; 821 
 493 ; Полушка ; 1789 ; ЕМ ; Cu ; VG ; 37 ; Хаа ; 126 
 494 ; Полушка ; 1771 ; КМ "Сибирь" ; Cu ; VG ; 42 ; Roskur ; 431 
 495 ; 1/4 копейки ; 1842 ; СПМ ; Cu ; VF ; 32 ; mr.gold ; 242 
 496 ; Полушка ; 1861 ; ЕМ ; Cu ; F-VF ; 36 ; vterkin ; 567 
 497 ; 1/4 копейки ; 1886 ; СПБ ; Cu ; VF- ; 110 ; pvv50 ; 1664 
 498 ; 1/4 копейки ; 1897 ; СПБ ; Cu ; VF-XF ; 37 ; dencezzar ; 1533 
 499 ; 1/4 копейки ; 1899 ; СПБ ; Cu ; VF+ ; 38 ; double ; 1428 
 500 ; 3 копейки "оккупация" ; 1916J ;  ; Fe ; VF+ ; 43 ; lsp25 ; 660 
 501 ; 2 копейки "оккупация" ; 1916A ;  ; Fe ; VF- ; 32 ; taa ; 622 
 502 ; Пара-3 деньги (Ильин - 15 руб) ; 1772 ; Валахия ; Cu ; VG ; 30 ; Изид ; 10000 
 503 ; 10 пенни ; 1867 ; Финляндия ; Cu ; VF- ; 77 ; mr.gold ; 351 
 504 ; 10 пенни (Петров - 4 руб) ; 1875 ; Финляндия ; Cu ; VF- ; 48 ; ct200h ; 12000 
 505 ; 10 пенни ; 1898 ; Финляндия ; Cu ; VF- ; 16 ; double ; 5020 
 406 ; 2 копейки ; 1871 ; ЕМ ; Cu ; F- ; 17 ; igrtlk ; 192 
 407 ; 2 копейки ; 1885 ; СПБ ; Cu ; VF- ; 5 ; musik ; 459 
 408 ; 2 копейки ; 1897 ; СПБ ; Cu ; VF-XF ; 17 ; 222211 ; 510 
 409 ; 2 копейки ; 1905 ; СПБ ; Cu ; VF+ ; 18 ; Olimpia ; 194 
 410 ; 2 копейки ; 1908 ; СПБ ; Cu ; F- ; 12 ; petriuspo ; 58 
 411 ; 2 копейки ; 1912 ; СПБ ; Cu ; AU ; 36 ; svin ; 714 
 412 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF ; 27 ; CMSpb ; 101 
 413 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF-XF ; 25 ; trast ; 123 
 414 ; 2 копейки ; 1914 ; СПБ ; Cu ; XF- ; 20 ; lvv9387 ; 191 
 415 ; 2 копейки ; 1914 ; СПБ ; Cu ; VF-XF ; 17 ; trast ; 123 
 416 ; 2 копейки ; 1915 ;  ; Cu ; XF+ ; 24 ; buba69-89 ; 209 
 417 ; 2 копейки ; 1915 ;  ; Cu ; VF-XF ; 31 ; trast ; 117 
 418 ; 2 копейки ; 1916 ;  ; Cu ; VF-XF ; 28 ; 21011984andrei ; 167 
 419 ; Копейка ; 1707 ; МД ; Cu ; F ; 36 ; Roskur ; 722 
 420 ; Копейка ; 1713 ; НД ; Cu ; VG ; 53 ; NANDRE ; 1000 
 421 ; Копейка ; 1728 ;  ; Cu ; F+ ; 38 ; NANDRE ; 2601 
 422 ; Копейка ; 1756 ; СПБ ; Cu ; F+ ; 19 ; Rosomaxa ; 4555 
 423 ; Копейка ; 1757 ;  ; Cu ; VG ; 18 ; Maksss163 ; 83 
