 6632 ; Запонки, серебро. ;  ;  ; Ag875 ;  ; 36 ; Vanomah ; 455 
 1273 ; Знак ВМФ СССР 25 лет соединению ракетных кораблей СФ ;  ;  ; Ж/м ; XF ; 37 ; RAPAN ; 355 
 1274 ; Знак ВМФ СССР МПК Проект 1124 ;  ;  ; Al ; XF ; 43 ; RAPAN ; 294 
 1275 ; Знак ВМФ СССР 40 лет соединению ораблей ;  ;  ; Al ; XF ; 38 ; RAPAN ; 296 
 1276 ; Знак ВМФ России Спасательного буксирного судна "Звездочка" Проект 20180 ;  ;  ; Б/м ; AU ; 38 ; RAPAN ; 479 
 1277 ; Знак ВМФ России Океанского спасательного буксира "Фотий Крылов" Проект Р5757 СФ ;  ;  ; Б/м ; AU ; 47 ; RAPAN ; 479 
 1278 ; Знак ВМФ СССР спасательного судна "Георгий Титов" Проект 05361 ;  ;  ; Б/м ; AU ; 39 ; RAPAN ; 479 
 1279 ; Знак ВМФ СССР спасательного судна "Саяны" Проект 05361 ;  ;  ; Б/м ; AU ; 33 ; dimdim ; 501 
 1280 ; Знак ВМФ СССР спасательного судна "Эльбрус" ;  ;  ; Б/м ; AU ; 33 ; dimdim ; 511 
 1281 ; Знак ВМФ СССР Госпитального судна "Енисей" 1981 ;  ;  ; Al ; AU ; 49 ; RAPAN ; 412 
 1282 ; Знак ВМФ России в честь закладки 14.11.2017 Морского буксира проекта 23120 "Эльбрус" ;  ;  ; Б/м ; AU ; 28 ; dimdim ; 240 
 1283 ; Знак ВМФ СССР 70 лет Днепровской военной флотилии 1919-1989 ;  ;  ; Al ; AU ; 49 ; С улыбкой по жизни ; 541 
 1284 ; Знак ВМФ СССР 80 лет Днепровской военной флотилии ;  ;  ; Ж/м ; AU ; 43 ; С улыбкой по жизни ; 404 
 1285 ; Знак в честь закладки фрегата проекта 11356 ВМС Индии 1999 БЗ ;  ;  ; Ж/м ; XF ; 44 ; Smola6264 ; 210 
 1286 ; Знак Пахтакор 1 место ;  ;  ; Ж/м,эмаль ; XF ; 45 ; Holder31 ; 439 
 1287 ; Знак Пахтакор 3 место ;  ;  ; Ж/м,эмаль ; XF ; 15 ; coinsru.de ; 235 
 1288 ; Знак Юный активист спорта ;  ;  ; Ж/м,эмаль ; XF ; 14 ; serg.g ; 155 
 1289 ; Знак Третий разряд ;  ;  ; Ж/м,эмаль ; XF ; 23 ; rem. ; 208 
 1290 ; Знак Третий разряд ;  ;  ; Ж/м,эмаль ; XF ; 17 ; лена ; 231 
 1291 ; Знак Третий разряд ;  ;  ; Ж/м,эмаль ; XF ; 26 ; svet67 ; 233 
 1292 ; Знак 75 лет погранвойск КГБ ;  ;  ; Ж/м,эмаль ; XF ; 39 ; лена ; 375 
 1293 ; Знак. 300 лет воссоединения Украины с Россией ;  ;  ; Ж/м,эмаль ; XF+ ; 28 ; Сhatsky ; 208 
 1294 ; Знак. 300 лет воссоединения Украины с Россией. Укр. ССР ; ММД ;  ; Ж/м,эмаль ; XF ; 20 ; лена ; 357 
 1295 ; Знак. Отличник социалистического соревнования ж.д. транспорта ;  ;  ; Ж/м,эмаль ; XF ; 65 ; лена ; 625 
 1296 ; Знак. За освоение новых земель. ЦК ВЛКСМ ;  ;  ; Ж/м,эмаль ; XF ; 19 ; Дачникк ; 510 
 1297 ; Знак. Общественный контролер за техническим состоянием автомобилей РСФСР ;  ;  ; Ж/м,эмаль ; XF+ ; 65 ; фюрстен ; 2381 
 1298 ; Знак. Участнику уборки урожая на целине. ЦК ВЛКСМ ;  ;  ; Ж/м,эмаль ; VF+ ; 21 ; bogomaz ; 165 
 1299 ; Знак. Юный натуралист СССР ; ММД ;  ; Ж/м,эмаль ; XF ; 39 ; крлкв ; 235 
 1300 ; Знак. СВУ СССР ;  ;  ; Ж/м,эмаль ; VF-XF ; 60 ; skylink ; 1530 
 1301 ; Знак. Отличник соцсоревнования черной металлургии СССР ; ММД ;  ; Ж/м,эмаль ; AU ; 50 ; Сhatsky ; 643 
 1302 ; Знак. Чемпион. Первенство области РСФСР ;  ;  ; Ж/м,эмаль ; XF ; 59 ; ландыш ; 917 
 1303 ; Знак. Чемпион. Первенство области РСФСР ;  ;  ; Ж/м,эмаль ; XF ; 75 ; luchsva ; 938 
 1304 ; Знак. 3 место. Первенство области РСФСР ;  ;  ; Ж/м,эмаль ; XF ; 48 ; ландыш ; 867 
 1305 ; Знак. Отличник социалистического соревнования сельского хозяйства РСФСР ; ЛМД ;  ; Ж/м,эмаль ; AU ; 20 ; Дачникк ; 826 
 1306 ; Знак. За активную работу в профсоюзах ; ЛМД ;  ; Ж/м,эмаль ; XF- ; 31 ; lesnik1 ; 902 
 1307 ; Знак. Третий разряд ;  ;  ; Ж/м,эмаль ; VF+ ; 21 ; лена ; 178 
 1308 ; Знак. Третий разряд ;  ;  ; Ж/м,эмаль ; VF+ ; 48 ; лена ; 381 
 1309 ; Знак. Второй разряд ;  ;  ; Ж/м,эмаль ; VF+ ; 34 ; nadyamin12 ; 500 
 1310 ; Знак. Почетный колхозник ;  ;  ; Ж/м,эмаль ; VF-XF ; 25 ; rem. ; 796 
 1311 ; Знак. Донор СССР ;  ;  ; Ж/м,эмаль ; XF ; 55 ; coinsru.de ; 421 
 1312 ; Знак. За активную работу в комсомоле ; ММД ;  ; Ж/м,эмаль ; XF ; 59 ; VPV89 ; 723 
 1313 ; Знак. Фронтовик 1941-1945 ;  ;  ; Ж/м,эмаль ; XF ; 6 ; лена ; 82 
 1314 ; Знак. 2 место АССР. РСФСР ;  ;  ; Ж/м,эмаль ; XF+ ; 40 ; Holder31 ; 585 
 1215 ; Знак. Орджоникидзе ;  ;  ; Б/м ; XF ; 7 ; Атыбаты ; 452 
 1216 ; Знак. МВД СССР ;  ;  ; Ж/м,эмаль ; AU ; 21 ; Olevich ; 1734 
 1217 ; Знак. 2й отряд ВПО. Юрмала ;  ;  ; Ж/м ; VF+ ; 11 ; Гаечка ; 308 
 1218 ; Знак. Трудовые резервы. III место ;  ;  ; Ж/м,эмаль ; XF ; 37 ; ландыш ; 650 
 1219 ; Знак. Трудовые резервы. II место ;  ;  ; Ж/м,эмаль ; XF ; 31 ; ландыш ; 650 
 1220 ; Знак. Классность 2 ст. ;  ;  ; Al ; XF ; 9 ; Гаечка ; 51 
 1221 ; Знак. Классность 1 ст. ;  ;  ; Al ; XF ; 11 ; Гаечка ; 68 
 1222 ; Знак. Трудовые резервы. Чемпион ;  ;  ; Ж/м,эмаль ; VF-XF ; 38 ; Holder31 ; 509 
 1223 ; Знак. 10 BUB LPSR ;  ;  ; Ж/м,эмаль ; VF+ ; 11 ; Гаечка ; 308 
 1224 ; Знак. За отличную учебу ;  ;  ; Al ; XF ; 21 ; Дачникк ; 51 
 1225 ; Знак. За отличную учебу ДОСААФР СССР ;  ;  ; Ж/м,эмаль ; VF-XF ; 15 ; Дачникк ; 116 
 1226 ; Знак. Общество борьбы за трезвость ;  ;  ; Al ; XF ; 7 ; Superpelmen ; 40 
 1227 ; Знак. Будь готов к гражданской обороне СССР ;  ;  ; Al ; VF-XF ; 9 ; Дачникк ; 102 
 1228 ; Знак. Всесоюзная перепись населения СССР 1989 ; ЛМД ;  ; Al ; XF+ ; 17 ; Дачникк ; 101 
 1229 ; Фрачная миниатюра армейского знака. За отличную стрельбу из винтовки. Швеция ;  ;  ; Br ; AU ; 5 ; maymuse ; 13 
 1230 ; Фрачная миниатюра армейского знака. За отличную стрельбу из автоматического оружия. Швеция ;  ;  ; Br,позол ; F-/VF ; 11 ; roza77 ; 77 
 1231 ; Знак. За отличную учебу ЦК ВЛКСМ ;  ;  ; Al ; XF ; 19 ; Дачникк ; 100 
 1232 ; Знак. 29 октября 1918. День рождения комсомола ВЛКСМ ;  ;  ; Al ; XF+ ; 24 ; ландыш ; 102 
 1233 ; Знак. Отличнику здравоохранения ; ММД ;  ; Al ; XF+ ; 41 ; eugene67 ; 180 
 1234 ; Знак. Ударник коммунистического труда. Кузбасс ;  ;  ; Al ; XF ; 9 ; ландыш ; 46 
 1235 ; Знак. Первая пятилетка 1931. ВЛКСМ ;  ;  ; Al ; VF+ ; 25 ; ландыш ; 40 
 1236 ; Знак. Депутат окружного совета ;  ;  ; Al ; XF+ ; 11 ; alexalex143 ; 68 
 1237 ; Знак. ОКОД. ВЛКСМ ;  ;  ; Al ; XF ; 7 ; ландыш ; 36 
 1238 ; Знак. Всегда готов! ;  ;  ; Al ; XF+ ; 12 ; luchsva ; 36 
 1239 ; Знак. ВЛКСМ ;  ;  ; Ж/м,эмаль ; F- ; 8 ; SRN ; 102 
 1240 ; Знак. Всегда готов! ;  ;  ; Ж/м,эмаль ; XF+ ; 7 ; варяг42 ; 203 
 1241 ; Знак. Всегда готов! ;  ;  ; Al ; XF+ ; 28 ; alexalex143 ; 120 
 1242 ; Знак. Всесоюзная олимпиада ;  ;  ; Al ; XF ; 9 ; жених ; 90 
 1243 ; Знак. Отличный дружинник ;  ;  ; Al ; VF+ ; 5 ; жених ; 113 
 1244 ; Знак. П/лагерь Лн. ВМБ Маяк ;  ;  ; Al ; AU ; 35 ; Мефодий ; 168 
 1245 ; Знак. Трудовым успехам слава. 1962. 7 в пять лет ;  ;  ; Ж/м ; XF ; 18 ; Rumpel ; 306 
 1246 ; Знак. 25 ХСЗ. 1951-1976 ;  ;  ; Ж/м ; VF ; 16 ; С улыбкой по жизни ; 125 
 1247 ; Знак. 50 лет ВЛКСМ ;  ;  ; Al ; XF+ ; 5 ; жених ; 32 
 1248 ; Знак. 50 лет Всесоюзному ленинскому комсомолу 1918-1968 ;  ;  ; Al ; XF+ ; 11 ; жених ; 51 
 1249 ; Знак. Ленин ; ЛМД ;  ; Ж/м ; XF+ ; 9 ; Дачникк ; 110 
 1250 ; Знак. 60 лет октября ;  ;  ; Ж/м ; XF ; 11 ; krava ; 95 
 1251 ; Знак. Классность 10 ст ;  ;  ; Ж/м ; XF+ ; 17 ; ландыш ; 176 
 1252 ; Знак. Ленсовет ;  ;  ; Б/м,эмаль ; VF+ ; 48 ; bogomaz ; 300 
 1253 ; Знак. Всегда готов! II ст. ;  ;  ; Al ; XF ; 22 ; serg.g ; 81 
 1254 ; Знак. Отряд им. С. Марго ;  ;  ; Ж/м ; VF+ ; 45 ; Russman ; 369 
 1255 ; Знак. За активную работу! ;  ;  ; Al ; AU ; 7 ; Дачникк ; 110 
 1256 ; Знак. 50 лет ;  ;  ; Al ; XF ; 12 ; С улыбкой по жизни ; 99 
 1257 ; Знак. Expo70.  Дальневосточное морское пароходство ;  ;  ; Б/м ; XF ; 12 ; жених ; 29 
 1258 ; Знак. XVIII съезд ;  ;  ; Стекло ; VF+ ; 5 ; Дачникк ; 210 
 1259 ; Знак. Почетный автотранспортник ;  ;  ; Ж/м ; XF ; 11 ; Дачникк ; 300 
 1260 ; Знак. 250 лет Санкт-Петербургу ;  ;  ; Ж/м,эмаль ; XF ; 13 ; krava ; 123 
 1261 ; Знак. ВДНХ СССР ; ЛМД ;  ; Ж/м,эмаль ; XF ; 14 ; крлкв ; 136 
 1262 ; Знак. Фестиваль 1957 ;  ;  ; Ж/м,эмаль ; XF ; 23 ; porte33 ; 198 
 1263 ; Знак. Первенство области РСФСР. 3 место ;  ;  ; Б/м,эмаль ; VF+ ; 50 ; жучара ; 751 
 1264 ; Знак. Балтийский завод ;  ;  ; Ж/м ; VF+ ; 23 ; Rumpel ; 155 
 1165 ; Медаль Дрезден Германия D-62мм ;  ;  ; Керамика ; AU ; 7 ; LEXAI ; 157 
 1166 ; Медаль Германия D-60мм ;  ;  ; Керамика ; AU ; 4 ; LEXAI ; 126 
 1167 ; Медаль Альберт Швейтцер Германия D-63мм ;  ;  ; Керамика ; AU ; 17 ; Эквитес ; 510 
 1168 ; Медаль Gottbuser Германия D-62мм ;  ;  ; Фарфор ; AU ; 9 ; Krakovjak ; 208 
 1169 ; Медаль Мейссен Германия D-63мм ;  ;  ; Фарфор ; AU ; 5 ; LEXAI ; 157 
 1170 ; МедальШиллер  Германия D-49мм ;  ;  ; Керамика ; AU ; 21 ; LEXAI ; 90 
 1171 ; Наградная Королевская медаль. За лучшую лошадь. Король Густав V. Швеция. D-43мм. 1932. Коробка ;  ;  ; Ag ; XF+ ; 27 ; Sintez ; 2039 
 1172 ; Памятная Королевская медаль. "Лев из Скандинавии". В честь короля Густава Адольфа. Швеция. D-50мм. 1961 ;  ;  ; Br ; XF+ ; 20 ; Снежный Барс ; 566 
 1173 ; Наградная Королевская медаль. 15-я Всешведская сельскохозяйственная выставка в Мальмё 1981г. Швеция. D-55мм ;  ;  ; Ag ; VF+ ; 42 ; jbl ; 2973 
 1174 ; Памятная Королевская медаль. С благодарностью за многолетний труд. Шведский союз резервистов. Швеция. D-50мм ;  ;  ; Br ; XF- ; 24 ; металлург ; 308 
 1175 ; Медаль Robvr Hygia - Pro Patria. Франция D-50мм ;  ;  ; Br ; VF+ ; 18 ; msmaci ; 668 
 1176 ; Медаль. Общее шведское сельскохозяйственное собрание. Оскар II. Швеция. D-51мм ;  ;  ; Ж/м ; XF ; 25 ; vladimirov ; 823 
 1177 ; Медаль. Граф Карл де Геер. 1781-1861. 1823. Швеция. D-55мм ;  ;  ; Ж/м ; XF ; 12 ; Sintez ; 1134 
 1178 ; Знак. Отличник архивного дела. Удостоверение ; ММД ;  ; Ж/м ; XF+ ; 19 ; Sky2 ; 557 
 1179 ; Знак. 50 лет ГОЭЛРО. Пластиковая коробка, удостоверение ;  ;  ; Al ; XF ; 30 ; vladimirov ; 306 
 1180 ; Знак. Красная звезда ;  ;  ; Ж/м,эмаль ; F ; 48 ; skylink ; 4125 
 1181 ; Знак. Красная звезда ;  ;  ; Ж/м,эмаль ; F ; 78 ; skylink ; 5634 
 1182 ; Знак. Коллегия судей по спорту I кат. Удостоверение ;  ;  ; Ж/м,эмаль ; VF+ ; 29 ; ОВМ ; 357 
 1183 ; Медаль 100 лет Комендантскому аэродрому ;  ;  ; Ж/м ; AU ; 26 ; Мефодий ; 245 
 1184 ; Знак. Фронтовик 1941-1945. Удостоверение ;  ;  ; Ж/м ; AU ; 9 ; chiko ; 150 
 1185 ; Знак ГДР ;  ;  ; Б/м ; XF ; 28 ; жених ; 306 
 1186 ; Знак ГДР ;  ;  ; Б/м ; AU ; 4 ; or-123 ; 102 
 1187 ; Знак ГДР ;  ;  ; Ж/м ; VF-XF ; 3 ; dimam_kz ; 68 
 1188 ; Знак ГДР ;  ;  ; Б/м ; XF ; 4 ; or-123 ; 102 
 1189 ; Знак ГДР ;  ;  ; Ж/м ; VF-XF ; 7 ; or-123 ; 26 
 1190 ; Знак Ветеран Документ ;  ;  ; Б/м ; XF ; 19 ; 133 ; 101 
 1191 ; Знак Польша ;  ;  ; Б/м ; VF-XF ; 11 ; artehot ; 200 
 1192 ; Знак Польша ;  ;  ; Б/м,эмаль ; VF-XF ; 9 ; artehot ; 181 
 1193 ; Знак. 70 лет войскам связи. 1919-1989 ;  ;  ; Ж/м ; XF+ ; 14 ; Rumpel ; 120 
 1194 ; Знак. Роскультторг - 25. Ленинград. 1954-1979. Канц база ;  ;  ; Al ; XF+ ; 7 ; С улыбкой по жизни ; 77 
 1195 ; Знак. Премьер-лига. 2001. Зенит ;  ;  ; Al ; AU ; 31 ; С улыбкой по жизни ; 151 
 1196 ; Знак Олимпийской сборной Финляндии ;  ;  ; Б/м ; AU ; 13 ; oleghh7 ; 207 
 1197 ; Знак. Космонавт ;  ;  ; Пластик ; VF ; 35 ; Дачникк ; 377 
 1198 ; Знак. 100 лет КОЛМЗ. 1858-1958 ; ЛМД ;  ; Ж/м,эмаль ; AU ; 24 ; Rumpel ; 147 
 1199 ; Знак. Олимпиада 80 ;  ;  ; Ж/м ; XF+ ; 8 ; Rumpel ; 101 
 1200 ; Фрачный знак. Финляндия ;  ;  ; Ж/м ; XF+ ; 17 ; Rumpel ; 155 
 1201 ; Нагрудный знак. Европа. D-36мм ;  ;  ; Б/м ; XF ; 21 ; Rumpel ; 91 
 1202 ; Знак. Старший пограничник ;  ;  ; Al ; XF+ ; 9 ; Кеннер ; 206 
 1203 ; Знак. Отличник пожарной охраны ; ЛМД ;  ; Al ; AU ; 25 ; nic27 ; 327 
 1204 ; Знак. Отличник милиции МООП ;  ;  ; Al ; XF ; 33 ; ландыш ; 750 
 1205 ; Знак. За отличную службу в МВД ;  ;  ; Ж/м ; XF+ ; 22 ; ландыш ; 692 
 1206 ; Знак. Классность 1 ст. Наставник ;  ;  ; Al ; XF ; 5 ; Гаечка ; 82 
 1207 ; Знак. Отличник милиции МВД ;  ;  ; Al ; XF ; 13 ; Гаечка ; 159 
 1208 ; Знак. Отличный пожарник ;  ;  ; Al ; XF ; 53 ; Гаечка ; 516 
 1209 ; Знак. Отличник пожарной охраны БССР ;  ;  ; Al ; XF ; 25 ; coba ; 473 
 1210 ; Знак. Отличник службы ВВ МВД ;  ;  ; Al ; XF ; 47 ; legallegal ; 1734 
 1211 ; Знак. Отличник милиции МВД ;  ;  ; Al ; XF+ ; 17 ; ландыш ; 232 
 1212 ; Знак. ППД СССР ;  ;  ; Ж/м,эмаль ; VF ; 68 ; m-antique ; 1297 
 1213 ; Знак. Калининской области. 1949 ;  ;  ; Ж/м,эмаль ; F+ ; 19 ; Гаечка ; 163 
 1214 ; Знак. BUB LPSR ;  ;  ; Ж/м,эмаль ; XF ; 33 ; nic27 ; 479 
 1115 ; Жетон Испания D-30мм ;  ;  ; Б/м ; Proof ; 12 ; blondik1 ; 43 
 1116 ; Колониальная медаль Франция Убрано ухо ;  ;  ; Ag ; VF-XF ; 72 ; Леонс ; 2146 
 1117 ; Медаль Пауль фон Гинденбург Германия D-32мм ; 1914 ;  ; Ag ; AU ; 23 ; Belik ; 5000 
 1118 ; Медаль Олимпийские игры в Берлине. "За честь отечества, за славу спорта" Германия D-36мм ; 1937 ;  ; Ag ; XF ; 71 ; Belik ; 7000 
 1119 ; Жетон-амулет для путешественников и моряков.D-36мм. М-13,35г ;  ;  ; Ag ; VF+ ; 30 ; bogomaz ; 1914 
 1120 ; Жетон. Иоанн Павел I. D-35мм ;  ;  ; Б/м ; AU ; 13 ; тикси3 ; 155 
 1121 ; Медаль-клиппа. Пруссия.Вильгельм II ; 1983 ;  ; Ag ; VF-XF ; 50 ; Майкл ; 2360 
 1122 ; Медаль. Независимость. Финляндия. D-38мм ;  ;  ; Ag925 ; Proof ; 27 ; glad447 ; 933 
 1123 ; Медаль. Южная Африка. Великобритания. D-36мм ;  ;  ; Ag ; F+ ; 37 ; ratiandr ; 3446 
 1124 ; Спортивная медаль. Бег на лыжах. Финляндия. D-41мм ;  ;  ; Ж/м ; AU ; 3 ; SS007 ; 100 
 1125 ; Жетон. Победитель. ГДР. D-36мм ;  ;  ; Б/м ; XF ; 23 ; artehot ; 77 
 1126 ; Медаль гульден Нидерланды D-39мм Сертификат ;  ;  ; Cu-Ni ; AU ; 17 ; Бигль ; 118 
 1127 ; Медаль гульден Нидерланды D-39мм ;  ;  ; Cu-Ni ; AU ; 20 ; Ustin ; 107 
 1128 ; Медаль Футбол D-40мм Франция Сертификат ;  ;  ; Би/м ; AU ; 10 ; seva777 ; 334 
 1129 ; Медаль Футбол D-40мм Россия Сертификат ;  ;  ; Би/м ; AU ; 16 ; x-file ; 374 
 1130 ; 10 долларов Либерия ; 2002 ;  ; Ag ; Proof ; 51 ; Снежный Барс ; 714 
 1131 ; Жетон Экю Европа D-36мм ;  ;  ; Б/м ; AU ; 5 ; Бигль ; 46 
 1132 ; Медаль Футбол D-40мм Франция Сертификат ;  ;  ; Би/м ; AU ; 10 ; giwi ; 334 
 1133 ; Медаль Европейская монетная система D-40мм ;  ;  ; Cu-Ni ; Proof-like ; 24 ; seva777 ; 159 
 1134 ; Медаль 10 евро Ватикан Пробе D-40мм ;  ;  ; Би/м ; AU ; 14 ; маманя ; 82 
 1135 ; Медаль Страны Евросоюза D-40мм ;  ;  ; Б/м ; Proof ; 11 ; Снежный Барс ; 69 
 1136 ; Медаль Принц Чарльз и леди Диана D-40мм ;  ;  ; Ж/м ; Proof-like ; 13 ; jbl ; 101 
 1137 ; Медаль Леди Диана D-35мм ;  ;  ; Б/м ; Proof-like ; 6 ; маманя ; 45 
 1138 ; Медаль Нидерланды D-37мм ;  ;  ; Ж/м ; AU ; 9 ; dimam_kz ; 101 
 1139 ; Медаль Нидерланды D-40мм ;  ;  ; Ж/м ; AU ; 5 ; маманя ; 68 
 1140 ; Медаль Нидерланды D-37мм ;  ;  ; Ж/м ; AU ; 5 ; маманя ; 58 
 1141 ; Медаль Нидерланды D-40мм ;  ;  ; Ж/м ; AU ; 5 ; jbl ; 129 
 1142 ; Жетон 60 эре Стокгольм Швеция ;  ;  ; Ж/м ; VF-XF ; 13 ; С улыбкой по жизни ; 151 
 1143 ; Спортивная медаль. Велоспорт 1981. Финляндия. D-60мм ;  ;  ; Ж/м ; XF- ; 7 ; SS007 ; 113 
 1144 ; Медаль иностранная. D-61мм ;  ;  ; Ж/м ; F ; 105 ; Леонс ; 1019 
 1145 ; Медаль Прибалтика D-80мм Отверстие ;  ;  ; Керамика ; XF ; 5 ; Vanka ; 101 
 1146 ; Медаль Aachener schautaler Коробка сертификат ;  ;  ; Ag ; AU ; 16 ; Maрина ; 405 
 1147 ; Медаль. Johann Friedrich Bottger 1682-1719. Мейсен. D-65мм. Коробка ;  ;  ; Керамика ; AU ; 10 ; Krakovjak ; 357 
 1148 ; Медаль D-58мм ;  ;  ; Ж/м ; XF ; 11 ; риг13 ; 98 
 1149 ; Медаль Прибалтика D-69мм Отверстие ;  ;  ; Керамика ; XF ; 12 ; coMcom ; 59 
 1150 ; Медаль Прибалтика D-54мм Отверстие ;  ;  ; Керамика ; XF ; 4 ; coMcom ; 59 
 1151 ; Медаль. В честь Шарля Фердинанда, Великого герцога Берийского. На вступление в Бетюн 14 марта 1815 года. Франция. D-41мм ;  ;  ; Чугун ; F ; 23 ; Rumpel ; 463 
 1152 ; Медаль. Бонапарт, премьер-консул республики Франция, командующий армией в битве при Маренго 25-26 прориаля 8 года республики. Франция. Парижский монетный двор. D-50мм, M-61,28г. ; Начало 19 века ;  ; Br,посеребр ; F-VF ; 30 ; Unknown ; 1259 
 1153 ; Медаль. В честь Иоахима Наполеона Мюрата, принца Франции, маршала империи, короля Сицилии. D-51мм, M-78,80г. ;  ;  ; Br ; XF+ ; 26 ; msmaci ; 1428 
 1154 ; Плакета Швеция Р-ры: 51*71мм ;  ;  ; Ж/м ; AU ; 23 ; vladimirov ; 157 
 1155 ; Медаль Стокгольм D-60мм ;  ;  ; Ж/м ; XF ; 13 ; Krakovjak ; 80 
 1156 ; Медаль Олимпиада Мюнхен D-мм ;  ;  ; Ag ; XF+ ; 44 ; az717 ; 1359 
 1157 ; Медаль Панамериканские игры Бразилия D-50мм ;  ;  ; Ж/м ; XF ; 5 ; LEXAI ; 69 
 1158 ; Медаль Архитектор Урбейн Кассан 1890-1979 Парижский мон двор D-58мм ;  ;  ; Ж/м ; VF-XF ; 13 ; LEXAI ; 456 
 1159 ; Медаль Германия D-60мм ;  ;  ; Б/м ; VF ; 5 ; artehot ; 51 
 1160 ; Медаль Андрес Шлютер Германия D-63мм ;  ;  ; Фарфор ; AU ; 22 ; Krakovjak ; 401 
 1161 ; Медаль 20 лет ГДР Германия D-63мм ;  ;  ; Фарфор ; AU ; 5 ; LEXAI ; 157 
 1162 ; Медаль Кронентор Германия D-60мм ;  ;  ; Керамика ; AU ; 7 ; Krakovjak ; 208 
 1163 ; Медаль Сан-Суси Потсдам Германия D-58мм ;  ;  ; Фарфор ; AU ; 8 ; Krakovjak ; 241 
 1164 ; Медаль Германия D-60мм ;  ;  ; Керамика ; XF ; 4 ; LEXAI ; 105 
 1065 ; Наградная Королевская медаль. "За продолжительную и верную службу" (шейная). Швеция. 1950. D40мм ;  ;  ; Ag ; XF+ ; 83 ; sm-dc ; 1577 
 1066 ; Армейская наградная медаль. За отличие в стрельбе из пистолета на турнире в Ёнкопинге 1980. Швеция ;  ;  ; Br ; AU ; 14 ; Бигль ; 181 
 1067 ; Армейская наградная медаль. За отличную стрельбу из автоматического оружия. Швеция. 1982 ;  ;  ; Br ; XF ; 9 ; Бигль ; 147 
 1068 ; Армейская наградная медаль. За отличие в стрельбе из винтовки. 2001. Швеция ;  ;  ; Б/м ; AU ; 12 ; Бигль ; 181 
 1069 ; Армейская наградная медаль. За отличие в стрельбе из винтовки. 1984. Швеция ;  ;  ; Br,позол ; AU ; 18 ; суслик ; 239 
 1070 ; Армейская наградная медаль. За отличие в стрельбе из винтовки на турнире в Хередалене 1959. Швеция ;  ;  ; Br,позол ; AU ; 13 ; Бигль ; 188 
 1071 ; Медаль. Страховая компания Skandia. Стокгольм. 1855-1905. D-43мм ;  ;  ; Ж/м ; XF+ ; 46 ; msmaci ; 755 
 1072 ; Медаль. Вергилий. Капитуляция Мантуи. D-35мм ;  ;  ; Ж/м ; XF ; 27 ; megavasilius ; 906 
 1073 ; Медаль. Наполеон III. Сельскохозяйственное общество. D-37мм ;  ;  ; Ag ; VF-XF ; 45 ; Леонс ; 2061 
 1074 ; Медаль. События 17 июня 1953 года в ГДР. Бой за свободу, камни против брони. Германия. D-40мм ;  ;  ; Ag ; Proof ; 38 ; glad447 ; 918 
 1075 ; Жетон. Наполеон Бонапарт - первый консул. Адвокаты возле апелляционного суда в Париже. Франция. Р-ры:32х32мм ;  ;  ; Ag ; VF+ ; 34 ; Unknown ; 3888 
 1076 ; Медаль. Падение Берлинской стены. Германия. D-40мм ;  ;  ; Ag ; Proof ; 17 ; glad447 ; 812 
 1077 ; Медаль серии "Гос. Пропаганда стрелковых турниров". Швеция. 1985. D-40мм ;  ;  ; Br ; AU ; 11 ; маманя ; 51 
 1078 ; Медаль серии "Гос. Пропаганда стрелковых турниров". Швеция. 1987. D-40мм ;  ;  ; Br ; AU ; 12 ; Maрина ; 58 
 1079 ; Медаль. Королевские стрельбы на приз газеты Дагбладет. Швеция. 1978. D-40мм ;  ;  ; Br ; XF+ ; 7 ; LEXAI ; 91 
 1080 ; Жетон игровой. Швеция. D-25мм ;  ;  ; Ж/м ; XF- ; 10 ; ialaiola ; 33 
 1081 ; Жетон на трансплощадку, Скансен. Швеция. D-26мм ;  ;  ; Б/м ; VF ; 13 ; nays ; 46 
 1082 ; Жетон в парк развлечений Тиволи. 25 эре. Швеция. D-25мм ;  ;  ; Ж/м ; VF+ ; 10 ; Бигль ; 36 
 1083 ; Жетон на проезд для взрослого. Норркёпинг. Швеция. D-19мм ;  ;  ; Ж/м ; XF ; 22 ; Бигль ; 47 
 1084 ; Жетон игровой. Дания. D-25мм ;  ;  ; Ж/м ; XF ; 3 ; Бигль ; 10 
 1085 ; Жетон газовый Мальмо. Швеция. D-17мм. 1936 ;  ;  ; Ж/м ; XF ; 9 ; Бигль ; 35 
 1086 ; Жетон телефонный. 1937. Франция. D-19мм ;  ;  ; Б/м ; XF ; 8 ; ialaiola ; 35 
 1087 ; Жетон. 1/4 унции. Бразилия. Сертификат ;  ;  ; Ag ; Proof ; 51 ; glad447 ; 453 
 1088 ; Жетон. Свободные выборы. Германия. D-30мм. Сертификат ;  ;  ; Ag ; Proof ; 40 ; glad447 ; 357 
 1089 ; Жетон. Оранжевая революция. Украина. 2004. D-30мм ;  ;  ; Ж/м ; XF+ ; 38 ; 945 ; 155 
 1090 ; Жетон (накладка) ГДР ;  ;  ; Ж/м ; XF ; 3 ; Бигль ; 13 
 1091 ; Медаль США 200 лет Конституции. Томас Джефферсон D-38мм ;  ;  ; Б/м ; Proof ; 35 ; тикси3 ; 305 
 1092 ; Жетон D-19мм ;  ;  ; Ж/м ; F ; 5 ; msmaci ; 237 
