 4671 ; Бона иностранная ;  ;  ;  ;  ; 8 ; 11000 ; 29 
 908 ; Плакета. Мадонна с цветком. Леонардо да Винчи. Р-ры: 61х61мм ; ЛМД ;  ; Ж/м ; AU ; 27 ; sportmini ; 465 
 909 ; Медаль. Российский комитет ветеранов войны. D-60мм ;  ;  ; Ж/м ; AU ; 52 ; vladimir-sirke ; 168 
 910 ; Орден Священного сокровища VIII класса для женщин. Япония. В коробке, с документом ; 1938 ;  ; Ag ; XF- ; 86 ; alexander9595 ; 6120 
 911 ; Орден "За отличные заслуги". Венгрия. В коробке ;  ;  ; Ж/м, б/м, эмаль ; XF ; 49 ; alexander9595 ; 508 
 912 ; Орден Восходящего солнца, 8ст. В оригинальной коробке. Япония ;  ;  ; Ag ; VF+ ; 56 ; volod ; 1734 
 913 ; Крест "За долговременную действительную службу". ФРГ. В коробке ;  ;  ; Ж/м, эмаль ; AU ; 28 ; bonfire ; 860 
 914 ; Орден Священного сокровища VI класса. Япония. В коробке, с фрачной миниатюрой ;  ;  ; Ag, эмаль ; XF+ ; 52 ; smaci ; 6630 
 915 ; Аграрная медаль. Румыния. В коробке ;  ;  ; Ж/м ; XF- ; 86 ; Rowengo ; 754 
 916 ; Медаль в память 25-летия румынской коммунистической партии. Румыния. В коробке ;  ;  ; Б/м ; XF ; 19 ; Цолькин 2012 ; 145 
 917 ; Орден за службу вооруженных силах III ст. Румыния. В коробке ;  ;  ; Ж/м, эмаль ; XF ; 35 ; evseechevvv ; 714 
 918 ; Парадная колодка (3шт): Железный крест II класа. Германия, Крест Гинденбурга с мечами. Германия, Медаль ветерана I МВ. Венгрия ; I МВ ;  ; Fe/Ag,Б/м ; VF+/XF ; 75 ; medal85 ; 4668 
 919 ; Парадная колодка (2шт): Железный крест II класса. Германия, Крест Гинденбурга с мечами. Германия ; I МВ ;  ; Fe/Ag ; VF+/VF-XF ; 57 ; alexander9595 ; 3479 
 920 ; Медаль. За продолжительную и верную службу. Швеция, Густав V. D-40мм ; 1946 ;  ; Ag ; VF+ ; 43 ; volod ; 2827 
 921 ; Крест Гинденбурга с мечами. Германия ;  ;  ; Fe,бронзиров ; XF ; 43 ; alexander9595 ; 503 
 922 ; Знак "За ранение" (черный). Германия ;  ;  ; Fe, краска ; VF ; 34 ; alexander9595 ; 1265 
 923 ; Крест Гинденбурга с мечами. Германия ; 1914-1918 ;  ; Br ; XF ; 30 ; alexander9595 ; 567 
 924 ; Медаль учебной миссии в Ираке. НАТО ;  ;  ; Ж/м ; AU ; 16 ; slavka ; 523 
 925 ; Крест гражданских заслуг. Германия ; 1МВ ;  ; Б/м ; VF ; 6 ; alexander9595 ; 568 
 926 ; Медаль "В память 100-летия кайзера Вильгельма". Германия. Ремонт ушка 12 часов ;  ;  ; Ж/м ; VF- ; 5 ; veektor ; 332 
 927 ; Медаль юбилейная. Австро-Венгрия, Франц Иосиф ; 1898 ;  ; Ж/м ; XF- ; 6 ; alexander9595 ; 476 
 928 ; Войсковой крест императора Карла. Австро-Венгрия ;  ;  ; Б/м ; VF ; 69 ; alexander9595 ; 633 
 929 ; Медаль юбилейная. Австро-Венгрия ; 1898 ;  ; Ж/м ; VF-XF ; 28 ; volod ; 876 
 930 ; Медаль "100 лет со дня рождения Дмитрова". Болгария ;  ;  ; Ж/м ; XF ; 19 ; aat69fr ; 110 
 931 ; Медаль "100 лет освобождения Болгарии от Османского Ига". Болгария ;  ;  ; Ж/м ; XF ; 36 ; alexander9595 ; 231 
 932 ; Медаль "15 лет службы в вооруженных силах". Болгария ;  ;  ; Ж/м ; VF+ ; 41 ; alexander9595 ; 241 
 933 ; Медаль "В память Войны 1915-1918гг.". Болгарское Царство ;  ;  ; Ж/м ; XF ; 20 ; лобачевский ; 567 
 934 ; Медаль "25 лет МВД". Болгария ;  ;  ; Ж/м ; VF+ ; 73 ; evseechevvv ; 340 
 935 ; Медаль зарубежных миссий и операций. Бельгия ;  ;  ; Ж/м, эмаль ; AU ; 23 ; alexander9595 ; 465 
 936 ; Гражданский знак отличия "За долговременную административную службу", I ст. Бельгия ;  ;  ; Ж/м ; AU ; 60 ; medal85 ; 378 
 937 ; Воинский знак отличия. Бельгия ;  ;  ; Ж/м ; XF ; 81 ; volod ; 479 
 938 ; Гражданский знак отличия "За долговременную административную службу", II кл. Бельгия ;  ;  ; Б/м ; VF+ ; 42 ; alexander9595 ; 867 
 939 ; Медаль "Шталаг VIII А" (заключенные). Бельгия ;  ;  ; Б/м ; AU ; 49 ; alexander9595 ; 395 
 940 ; Медаль Трансильвании. Регенство хорти ;  ;  ; Б/м ; XF ; 87 ; alexander9595 ; 1143 
 941 ; Победная медаль. Англия ;  ;  ; Ж/м ; AU ; 28 ; volod ; 536 
 942 ; Звезда 1939-1945гг. Англия ;  ;  ; Ж/м ; XF ; 50 ; alexander9595 ; 864 
 943 ; Знак отличия "За воинскую службу" 3 степень. Австрия ;  ;  ; Ж/м ; XF ; 18 ; bonfire ; 903 
 944 ; Почетная медаль министерства социальной защиты. Франция ;  ;  ; Б/м ; VF+ ; 45 ; volod ; 330 
 945 ; Крест бойца. Франция ;  ;  ; Ж/м ; VF- ; 34 ; alexander9595 ; 452 
 946 ; Военный крест 1914-1918гг. С бронзовой звездой. Франция ;  ;  ; Ж/м ; VF+ ; 31 ; alexander9595 ; 864 
 947 ; Воинская медаль. Франция, 3-я республика ;  ;  ; Ж/м, эмаль ; VF ; 29 ; alexander9595 ; 637 
 948 ; Медаль "За службу в Среднеземноморско-Ближневосточной военной зоне". США. Торговый флот ;  ;  ; Ж/м ; AU ; 31 ; volod ; 363 
 949 ; Медаль Военно-Воздушных сил "За достижения". США ;  ;  ; Б/м ; AU ; 46 ; oilers99 ; 707 
 950 ; Медаль Военно-Морского флота и корпуса морской пехоты "За достижения". США ;  ;  ; Ж/м ; XF ; 57 ; volod ; 477 
 951 ; Медаль "В память 10-летия Югославской армии". Югославия ;  ;  ; Ж/м ; VF+ ; 80 ; medal85 ; 187 
 952 ; Медаль "В память 20-летия Югославской армии". Югославия ;  ;  ; Б/м ; VF ; 14 ; alexander9595 ; 258 
 953 ; Медаль "В память 30-летия Югославской армии". Югославия ;  ;  ; Ж/м ; VF-XF ; 24 ; alexander9595 ; 221 
 954 ; Медаль "В память 40-летия Югославской армии". Югославия ;  ;  ; Ж/м ; XF ; 24 ; alexander9595 ; 217 
 955 ; Медаль "30 лет победы над фашизмом". Югославия ;  ;  ; Ж/м ; XF ; 18 ; alexander9595 ; 222 
 956 ; Медаль "Защитнику народной власти". ПНР ;  ;  ; Б/м ; VF-XF ; 13 ; olvlv44 ; 117 
 857 ; Медаль. Мост через Мойку. D- 60 мм ; 1992ЛМД ;  ; Ж/м ; XF+/AU ; 65 ; Ивпага ; 500 
 858 ; Медаль. 50 лет Грузинской Академии художеств. D- 60 мм ; 1974ЛМД ;  ; Ж/м ; XF ; 10 ; XVAM ; 1500 
 859 ; Медаль. В честь 150 летия (1818-1968). ГОЗНАК министерства финансов СССР.D- 65 мм ;  ;  ; Ж/м ; XF ; 91 ; Sacha777 ; 1019 
 860 ; Медаль. 100 лет Александру Сероафимовичу (1963-1949). D- 55 мм ;  ;  ; Ж/м ; XF ; 40 ; sportmini ; 624 
 861 ; Медаль. 50 лет ВЛКСМ (1918-1968). D- 70 мм ;  ;  ; Ж/м ; AU ; 47 ; Vjik ; 531 
 862 ; Медаль. Пенза. Музей ЗИФ. D-58мм ;  ;  ; Al ; XF ; 23 ; evgen177309 ; 31 
 863 ; Медаль. В.И. Ленин. D-67мм ;  ;  ; Б/м ; VF ; 24 ; evgen177309 ; 120 
 864 ; Медаль. Калуга. D-61мм ;  ;  ; Al ; VF+ ; 44 ; evgen177309 ; 100 
 865 ; Медаль. Архангельск. В память посещения города. D-54мм ;  ;  ; Al ; XF+ ; 23 ; опричник ; 64 
 866 ; Медаль. Бабушкинский район. Москва. Образован в 1968 г. D-63мм ;  ;  ; Al ; XF+ ; 47 ; evgen177309 ; 77 
 867 ; Медаль. В ознаменование 50-летия СССР  (1922-1972).  D-67мм ;  ;  ; Б/м ; VF- ; 50 ; fillin ; 146 
 868 ; Медаль. 40 лет первому съезду писателей (1934-1974). D-60мм ; 1974ММД ;  ; Ж/м ; XF+ ; 93 ; 22321 ; 837 
 869 ; Медаль. Государственный институт прикладной химии. D-65мм ; 1983ЛМД ;  ; Ж/м ; AU ; 48 ; 335 ; 512 
 870 ; Медаль. Святой князь Александр. 750 лет Невской битве (1240-1990). D-60мм ; 1990ЛМД ;  ; Ж/м ; AU ; 43 ; Sacha777 ; 368 
 871 ; Медаль. Фортепианная фабрика "Красный октябрь". D-65мм ; 1991ЛМД ;  ; Ж/м ; AU ; 41 ; Teremok ; 408 
 872 ; Медаль. Мадонна с цветком. Леонардо да Винчи. Р-ры:61х61мм ; ЛМД ;  ; Ж/м ; AU ; 31 ; sportmini ; 502 
 873 ; Медаль. Антонио Канова (1757-1822). Государственный Эрмитаж. Отдел истории Западноевропейского искусства "Три грации". D-60мм ; ЛМД ;  ; Al ; XF- ; 19 ; DATR ; 419 
 874 ; Медаль. 60 лет спортивному обществу "Динамо" (1923-1983). D-65мм ; ЛМД ;  ; Ж/м ; XF+ ; 47 ; Sacha777 ; 623 
 875 ; Медаль. Семья Ульяновых. Симбирск 1879г. Государственный историко-мемориальный заповедник в г. Ульяновске. D-70мм ; ММД ;  ; Ж/м ; XF+ ; 20 ; cr1390 ; 363 
 876 ; Медаль. Н.К. Рерих (1874-1947). D-60мм ; 1974ЛМД ;  ; Ж/м ; XF ; 37 ; Sacha777 ; 521 
 877 ; Медаль."Козацьская застава" Елизаветград.  D-60мм ; 1992ЛМД ;  ; Ж/м ; AU ; 31 ; пенсионер ; 132 
 878 ; Медаль. Государственный Эрмитаж. Отдел истории Западноевропейского искусства. Вольтер, сидящий в кресле. D-60мм ; ЛМД ;  ; Al ; XF- ; 7 ; DATR ; 357 
 879 ; Медаль. Чемпионат мира Формула-I.Гран-при. D-60мм ; ЛМД ;  ; Ж/м ; XF+ ; 23 ; Ивпага ; 215 
 880 ; Медаль. В.Ф. Быковский. Восток V 1963г.  D-49мм ;  ;  ; Al ; AU ; 53 ; пенсионер ; 156 
 881 ; Медаль. В память Андрея Рублева (1360-1960). D-55мм ;  ;  ; Ж/м ; AU ; 37 ; skar ; 1533 
 882 ; Медаль. Казанский собор. D-54мм ; ЛМД ;  ; Al ; XF+ ; 49 ; опричник ; 71 
 883 ; Медаль. Памятник А.С. Пушкину. D-54мм ;  ;  ; Al ; AU ; 15 ; Johnel ; 159 
 884 ; Медаль. Скульптура Летнего Сада. Изобилие. D-57мм ; ЛМД ;  ; Al ; AU ; 23 ; Johnel ; 306 
 885 ; Медаль. Скульптура Летнего Сада. Мир и Изобилие. D-57мм ; ЛМД ;  ; Al ; XF+ ; 32 ; Johnel ; 306 
 886 ; Медаль. Рубинштейн А.Г. (1829-1894). D-60мм ; ЛМД ;  ; Ж/м ; AU ; 33 ; sportmini ; 473 
 887 ; Медаль. Петр Павлович Ершов (1815-1869). D-60мм ; ММД ;  ; Ж/м ; AU ; 39 ; sportmini ; 470 
 888 ; Медаль. Некрасов (1821-1878). D-61мм ;  ;  ; Ж/м ; AU ; 27 ; oduvan ; 871 
 889 ; Медаль. 200 лет Свято-Троицкому собору Александо-Невской лавры (1790-1990). D-60мм ; ЛМД ;  ; Ж/м ; AU ; 27 ; суслик ; 426 
 890 ; Медаль. Киев. Памятник князю Владимиру 1853г. D-62мм ;  ;  ; Al ; AU ; 30 ; опричник ; 78 
 891 ; Медаль. Вахтангов (1883-1922). D-60мм ; 1983ЛМД ;  ; Ж/м ; AU ; 23 ; Улетный ; 368 
 892 ; Медаль. К. Станиславский (1863-1963). D-65мм ;  ;  ; Ж/м ; XF+ ; 64 ; sportmini ; 567 
 893 ; Медаль.  Санкт-Петербург 1992г. D-60мм ; 1992ЛМД ;  ; Ж/м ; XF ; 35 ; Ивпага ; 129 
 894 ; Медаль. Академик А. Н. Крылов (1863-1963). D-65мм ;  ;  ; Ж/м ; XF+ ; 25 ; Ивпага ; 465 
 895 ; Медаль. Институт управления и экономики. D-60мм ;  ;  ; Ж/м ; XF ; 40 ; Avdeev13 ; 55 
 896 ; Медаль. В память 60-летия победы в великой отечественной войне.Парад победы. D-60мм ; СПМД ;  ; Ж/м ; AU ; 23 ; пенсионер ; 201 
 897 ; Медаль. К.Ф. Рылеев (1795-1826). D-60мм ;  ;  ; Ж/м ; AU ; 11 ; Vjik ; 495 
 898 ; Медаль. Памятник воинам советской армии, павшим в боях за освобождение Варшавы. Варшава. D-65мм. Отверстие ; ЛМД ;  ; Ж/м ; XF ; 67 ; plis ; 255 
 899 ; Медаль. Памятник воинам советской армии, павшим в борьбе с фашизмом. Берлин.  D-65мм. Отверстие ; ЛМД ;  ; Ж/м ; XF ; 41 ; plis ; 234 
 900 ; Медаль. Памятник воинам советской армии, павшим в боях за освобождение Белграда. Белград.. D-65мм. Отверстие ; ЛМД ;  ; Ж/м ; XF ; 21 ; plis ; 200 
 901 ; Медаль. Памятник воинам советской армии, павшим в борьбе с фашизмом. Братислава. D-65мм. Отверстие ; ЛМД ;  ; Ж/м ; XF ; 21 ; plis ; 209 
 902 ; Медаль. Памятник воинам советской армии-освободителям Австрии. Вена. D-65мм. Отверстие ; ЛМД ;  ; Ж/м ; XF ; 19 ; plis ; 224 
 903 ; Медаль. Памятник воинам советской армии-освободительнице Болгарии. София.. D-65мм. Отверстие ; ЛМД ;  ; Ж/м ; XF ; 35 ; plis ; 234 
 904 ; Медаль. Памятник воинам советской армии, павшим за освобождение Румынии. Бухарест. D-65мм. Отверстие ; ЛМД ;  ; Ж/м ; XF+ ; 19 ; plis ; 176 
 905 ; Медаль. 275 лет Красногородскому экспериментальному целлюлозно-бумажному заводу (1716-1991). D-60мм ; 1991ЛМД ;  ; Ж/м ; AU ; 29 ; Sacha777 ; 327 
 906 ; Медаль. Государственный институт прикладной химии. D-65мм ; 1983ЛМД ;  ; Ж/м ; AU ; 42 ; 335 ; 472 
 778 ; 1 цянь "сяньфэн чжунбао" "боо чжи". Провинция Чжили (Баодин). Китай, Династия Цин. D-24мм ; 1851-1861 ;  ; Fe ; F ; 20 ; Мышеслон ; 378 
 779 ; 1 цянь "тунчжи тунбао" "ба боо юнь". Провинция Юннань (Юньнаньфу). Китай, Династия Цин. D-23,5мм ; 1852-1874 ;  ; Br ; F-VF ; 14 ; Slava O ; 306 
 780 ; 1 цянь "сюаньтун тунбао" "шань боо юнь". Провинция Юннань (Юньнаньфу). Китай, Династия Цин. D-18,5мм ; 1911 ;  ; Fe ; F+ ; 20 ; Гордиан ; 283 
 781 ; 2 муна "чанпин тунбао" "чон тянь". Генеральное военное ведомство. Корея. D-30,5мм ; 1742 ;  ; Br ; F-VF ; 9 ; монета-с ; 100 
 782 ; 1 мун "чанпин тунбао" "ху цзю" и солнце 9ч. Министерство финансов. Корея. D-24,5мм ; 1757 ;  ; Br ; VF- ; 13 ; kotyamoi ; 75 
 783 ; 1 мун "чанпин тунбао" "сюнь шэн эр". Военная академия. Корея. D-24мм ; 1832 ;  ; Br ; F-VF ; 19 ; kotyamoi ; 147 
 784 ; Лот монет Польши и Литвы: солид (3шт) ; 17 век ;  ; Cu ; F/F- ; 44 ; mmu5 ; 55 
 785 ; Лот средневековой Литвы (4шт): солид. Литва, Ян Казимир ;  ;  ; Cu ; F/F+ ; 19 ; mmu5 ; 32 
 786 ; Лот античных монет (36шт) ;  ;  ; Cu ; F/F-VF ; 34 ; raise ; 680 
 787 ; Лот монет Швеция: 1/4 эре (3шт) ; 17 век ;  ; Cu ; VG ; 43 ; барсик ; 57 
 817 ; Жетон. В память коронации Александра II. D-22мм ; 1856 ;  ; Ag ; VF+ ; 77 ; ML ; 4024 
 818 ; Медаль "300 лет Дому Романовых 1613-1913гг". D-28мм ;  ;  ; Br ; VF+ ; 76 ; himik-58 ; 956 
 819 ; Медаль "300 лет Дому Романовых 1613-1913гг". D-28мм ;  ;  ; Br ; XF ; 61 ; 090980 ; 1813 
 820 ; Медаль "Русские братьям-полякам". D-32мм ;  ;  ; Br ; VF-XF ; 62 ; А_еЧъ ; 2827 
 821 ; Медаль "В память Крымской войны 1853-1856гг". D-28мм ;  ;  ; Br ; VF ; 61 ; k212 ; 1658 
 822 ; Жетон. Морское Благотворительное общество. Р-ры: 34х15мм. Дефекты (утеряна часть рельефа) ;  ;  ; Ag, эмаль ; VF- ; 77 ; alexander9595 ; 2780 
 823 ; Жетон "В память коронации Николая II". D-25мм ; 1896 ;  ; Б/м ; VF+ ; 28 ; alexander9595 ; 1740 
 824 ; Жетон "Свободная Россия" ; 1917 ;  ; Br ; VF+ ; 77 ; валенок ; 1442 
 825 ; Жетон Р.Пето. Перуин. D-21мм ;  ;  ; Br ; VF+ ; 56 ; дутик ; 611 
 826 ; Жетон Государственная дума. Первый русский парламент. D-23мм ; 1906 ;  ; Br, серебрение ; XF- ; 72 ; alexander9595 ; 3602 
 827 ; Жетон "В память 50-летия освобождения Крестьян" ; 1911 ;  ; Br ; VF+ ; 57 ; долгово ; 2128 
 828 ; Жетон "В память 200-летия основания Петербурга 1703-1903гг". D-25мм ;  ;  ; Br ; VF-XF ; 32 ; Olimpia ; 1308 
 829 ; Школьная медаль "Серебряная" за отличные успехи и примерное поведение РСФСР. D-32 мм ;  ;  ; Ag ; AU ; 50 ; Юджин ; 1674 
 830 ; Жетон. Эталон 15 копеек № 165. Для проверки автоматов ; 1962 ;  ; Б/м ; XF ; 41 ; lvd ; 2222 
 831 ; Жетон. Эталон 10 копеек № 49. Для проверки автоматов ; 1962 ;  ; Б/м ; XF+ ; 15 ; lvd ; 2201 
 832 ; Медаль. Первый космонавт Земли. Ю. Гагарин. D-50мм ; ММД ;  ; Ж/м ; AU ; 21 ; пенсионер ; 364 
 833 ; Медаль. Первый человек на Луне. Н. Армстронг. D-50мм ; ММД ;  ; Ж/м ; AU ; 31 ; пенсионер ; 350 
 834 ; Медаль. 500 лет Успенскому собору. D-65мм ; 1981ММД ;  ; Ж/м ; AU ; 23 ; ulf ; 246 
 835 ; Медаль. Казанский собор. Медальер Барановская. D-60мм ; ММД ;  ; Ж/м ; AU ; 8 ; Улетный ; 333 
 836 ; Медаль. Ривера (1886-1957). D-60мм ;  ;  ; Ж/м ; AU ; 67 ; marson2010 ; 469 
 837 ; Медаль. Надежда Андреевна Обухова (1886-1961) 100 лет со дня рождения. D-60мм ; 1987ЛМД ;  ; Ж/м ; AU ; 15 ; marson2010 ; 388 
 838 ; Медаль. Казанский собор (1636-1993). D-60мм ; ММД ;  ; Ж/м ; XF ; 45 ; Улетный ; 450 
 839 ; Медаль. Воскресенские ворота Китай-Города с часовней иконы иверской божьей матери (1929/1931-1995). D-60мм ; ММД ;  ; Ж/м ; XF ; 50 ; kott ; 459 
 840 ; Медаль. Эрмитаж. Ленинград. Петр I. D-70мм ;  ;  ; Б/м ; VF-XF ; 94 ; опричник ; 153 
 841 ; Медаль. Эрмитаж. Ленинград. Скифский гребень. D-70мм ;  ;  ; Б/м ; VF-XF ; 21 ; опричник ; 153 
 842 ; Медаль. Эрмитаж. Ленинград. Венера. D-70мм ;  ;  ; Б/м ; VF-XF ; 6 ; DATR ; 123 
 843 ; Медаль. 30 лет университету дружбы народов им. Патриса Лумумбы (1960-1990). D-60мм ;  ;  ; Ж/м ; VF-XF ; 5 ; DATR ; 123 
 844 ; Медаль. Всероссийский турнир по греко-римской борьбе в Зауралье. Мемориал Н.Е. Нелюбина. D-50мм ;  ;  ; Ж/м ; XF- ; 10 ; Tardis ; 72 
 845 ; Настольная медаль. В.И. Ленин. D-100мм ; ЛМД ;  ; Ж/м ; XF+ ; 21 ; marson2010 ; 210 
 846 ; Плакета. Маршал Советского Союза Георгий Константинович Жуков . Р-ры: 15х90мм ;  ;  ; Б/м ; VF-XF ; 22 ; ski-л ; 354 
 847 ; Медаль. Ленинградский Дворец Спорта "Юбилейный". D-65мм ; ЛМД ;  ; Ж/м ; AU ; 59 ; MчS ; 793 
 848 ; Медаль. 50 лет Дрейфующей станции "Северный полюс". Советские исследования в центральной Арктике (1937-1987). D-65мм ; 1987ЛМД ;  ; Ж/м ; AU ; 25 ; Sacha777 ; 637 
 849 ; Медаль. Кунсткамера, Библиотека, Академия Наук. 280 лет (1714-1994). Петр I. D-65мм ;  ;  ; Ж/м ; AU ; 37 ; avp ; 444 
 850 ; Медаль. 750 лет Битве на Неве. D-57мм ; 1990ЛМД ;  ; Ж/м ; AU ; 30 ; marson2010 ; 244 
 851 ; Медаль. Игры доброй воли 1986г. D- 60 мм ;  ;  ; Ж/м ; AU ; 79 ; Улетный ; 394 
 852 ; Медаль. В честь 25-летия со дня освобождения гор. Новгорода от немецко-фашистских захватчиков (1944-1969). D- 66 мм ;  ;  ; Ж/м ; XF ; 72 ; Sacha777 ; 755 
 853 ; Медаль. Вид площади театра. D- 60 мм ; 1992ЛМД ;  ; Ж/м ; AU ; 23 ; Vjik ; 191 
 854 ; Медаль. В память Андрея Рублева (1360-1960). D- 55 мм ;  ;  ; Ж/м ; AU ; 77 ; sportmini ; 1280 
 855 ; Медаль. Банк. D- 60 мм ; 1992ЛМД ;  ; Ж/м ; AU ; 27 ; Vjik ; 263 
 856 ; Медаль. Ленинградский академический театр драмы им. А.С. Пушкина. D- 65 мм ; 1981ЛМД ;  ; Ж/м ; AU ; 50 ; Sacha777 ; 1043 
 728 ; Полугрош. Литва, Сигизмунд II Август ; 1558 ;  ; Ag ; VF ; 45 ; ML ; 1022 
 729 ; Солид. Ливония, Рига, Кристина ; 1645 ;  ; Ag ; F-VF ; 7 ; dimasmirnov ; 31 
 730 ; 1/6 эре. Швеция ; 1673 ;  ; Cu ; F+ ; 18 ; ask ; 156 
 731 ; 1/6 эре. Швеция ; 1673 ;  ; Cu ; VF- ; 16 ; велес ; 206 
 732 ; 1/6 эре. Швеция. М-6,70гр ; 1666 ;  ; Cu ; F-VF ; 5 ; Игорь Викторович ; 193 
 733 ; 1/4 эре. Швеция ; 1634 ;  ; Cu ; F-VF ; 22 ; asparagus ; 115 
 734 ; 1 1/2 рейса. Португалия, Педро II ; 1699 ;  ; Cu ; F ; 79 ; ML ; 864 
 735 ; Монета средневековая. Арабская Испания. М-1,81гр ; 8-13вв ;  ; Cu ; F-VF ; 43 ; himak ; 405 
 736 ; Монета средневековая. Арабская Испания. М-6,25гр ; 8-13вв ;  ; Cu ; F-VF ; 46 ; sonegr ; 351 
 737 ; Монета средневековая. Арабская Испания. М-4,11гр ; 8-13вв ;  ; Cu ; F-VF ; 43 ; andrej888 ; 299 
 738 ; Монета средневековая. Арабская Испания. М-3,92гр ; 8-13вв ;  ; Cu ; F-VF ; 28 ; mmu5 ; 147 
 739 ; Монета средневековая. Арабская Испания. М-2,07гр ; 8-13вв ;  ; Cu ; F-VF ; 49 ; himak ; 214 
 740 ; Монета средневековая. Арабская Испания. М-2,40гр ; 8-13вв ;  ; Cu ; F-VF ; 40 ; kotyamoi ; 357 
 741 ; Монета средневековая. Испания. М-5,71гр ; 1641 ;  ; Cu ; F-VF ; 41 ; sergey51 ; 226 
 742 ; Монета средневековая. Испания. М-6,17гр ; 1641 ;  ; Cu ; F-VF ; 32 ; bugogaev ; 224 
 743 ; Монета средневековая. Испания. М-6,40гр ; 1600-ег ;  ; Cu ; F-VF ; 19 ; sergey51 ; 209 
 744 ; Монета средневековая. Испания. М-1,97гр ; 1600-ег ;  ; Cu ; F-VF ; 18 ; триори ; 105 
 745 ; Монета средневековая. Испания. М-6,31гр ; 1600-ег ;  ; Cu ; F-VF ; 37 ; sergey51 ; 281 
 746 ; Монета средневековая. Испания. М-5,50гр ; 1600-ег ;  ; Cu ; F-VF ; 32 ; sergey51 ; 340 
 747 ; Монета средневековая. Крымское ханство, хан Узбек. М-0,92гр ;  ;  ; Ag ; F+ ; 22 ; vak ; 112 
 748 ; Монета средневековая. Крымское ханство, хан Узбек. М-0,80гр ;  ;  ; Ag ; F+ ; 21 ; aziya11 ; 47 
 749 ; Монета средневековая. Крымское ханство, хан Узбек. М-0,89гр ;  ;  ; Ag ; F+ ; 7 ; aziya11 ; 41 
 750 ; Драхма. Сасаниды, Хосров II ; 591-628 ;  ; Ag ; VF- ; 98 ; swimen ; 1616 
 751 ; Драхма. Сасаниды, Хосров II ; 591-628 ;  ; Ag ; VF- ; 48 ; swimen ; 1587 
 752 ; Монета средневековая. Крымское ханство ;  ;  ; Cu ; F-VF ; 10 ; sssppp ; 27 
 753 ; Монета средневековая. Крымское ханство ;  ;  ; Cu ; F+ ; 5 ; sssppp ; 26 
 754 ; Монета средневековая. Крымское ханство ;  ;  ; Cu ; F+ ; 12 ; sergey51 ; 227 
 755 ; Сребреник. Тмутаракань ; X-XI вв ;  ; Cu ; F+ ; 105 ; sssppp ; 4953 
 756 ; 1 донг "дабао тунбао", гладкий. Аннам, Династия Поздняя Ле. D-25мм ; 1440-1442 ;  ; Br ; F ; 60 ; Гордиан ; 207 
 757 ; 1 донг "цзинсин шуньбао" "чжун" 6ч. Аннам, Династия Поздняя Ле. D-24мм ; 1740-1786 ;  ; Br ; F ; 5 ; монета-с ; 79 
 758 ; 1 донг "тайпин тунбао", полумесяц 3ч. Аннам, Княжество Юань. D-24мм ; 1725-1738 ;  ; Br ; F ; 71 ; монета-с ; 138 
 759 ; 1 донг "минмин тунбао", гладкий. Аннам, Династия Юань. D-23мм ; 1820-1840 ;  ; Br ; F-VF ; 3 ; masterov ; 64 
 760 ; 1 цянь "цяньдэ юаньбао", гладкий. Китай, Государство Ранее Шу. D-24мм ; 919-924 ;  ; Br ; F ; 14 ; Slava O ; 357 
 761 ; 1 цянь "чжэнхэ тунбао", гладкий. Китай, Династия Северная Сун. D-24мм ; 1111-1117 ;  ; Br ; F ; 9 ; монета-с ; 147 
 762 ; 2 цяня "цяньдао юаньбао", гладкий. Китай, Династия Южная Сун. D-29,5мм ; 1165-1174 ;  ; Br ; F ; 13 ; монета-с ; 161 
 763 ; 2 цяня "цзядин тунбао" "ши сань". Китай, Династия Южная Сун. D-30мм ; 1208-1224 ;  ; Br ; F+ ; 26 ; Slava O ; 137 
 764 ; 2 цяня "цинъюань тунбао", гладкий. Китай, Династия Южная Сун. D-29,5мм ; 1195-1200 ;  ; Br ; F ; 6 ; Slava O ; 153 
 765 ; 1 цянь "цзядин тунбао" "ши сы". Китай, Династия Южная Сун. D-24мм ; 1208-1224 ;  ; Br ; F-VF ; 7 ; Slava O ; 153 
 766 ; 2 цяня "цзядин тунбао" "чунь юань". Китай, Династия Южная Сун. D-28,5мм ; 1208-1224 ;  ; Fe ; F+ ; 33 ; kotyamoi ; 357 
 767 ; 2 цяня "цзядин тунбао" "тун сань". Китай, Династия Южная Сун. D-28мм ; 1208-1224 ;  ; Fe ; F ; 11 ; kotyamoi ; 248 
 768 ; 3 цяня "цзядин хунбао" "сань". Китай, Династия Южная Сун. D-34мм ; 1208-1224 ;  ; Fe ; VG ; 25 ; kotyamoi ; 561 
 769 ; 3 цяня "дасун юаньбао" "ли чжоу син ши". Китай, Династия Южная Сун. D-29мм ; 1225-1227 ;  ; Fe ; VG ; 28 ; kotyamoi ; 453 
 770 ; 10 цяней "чжичжэн тунбао" "ши" 12ч. Китай, Династия Юань. D-45мм. М-27гр ; 1341-1367 ;  ; Br ; F-VF ; 21 ; Гордиан ; 2379 
 771 ; 5 цяней "чунчжэн тунбао" "гун у". Министерство работ. Китай, Династия Мин. D-34,5мм ; 1628-1643 ;  ; Br ; F-VF ; 25 ; Slava O ; 545 
