 4847 ; Бона иностранная. 5 шт. Германия ; 1921 ;  ;  ;  ; 18 ; poushkine ; 130 
 843 ; Медаль. 25 лет Республике. Румыния ;  ;  ; Б/м ; XF ; 13 ; Sky2 ; 260 
 844 ; Орден 9-го сентября 1944г 3 степени с мечами. Болгария ;  ;  ; Ж/м,эмаль ; AU ; 33 ; evseechevvv ; 1133 
 845 ; Орден Материнская слава 3 степени. Болгария ;  ;  ; Б/м,эмаль ; XF ; 16 ; brat52 ; 184 
 846 ; Медаль Климент Охридский. Болгария ;  ;  ; Ж/м ; AU ; 43 ; lsp25 ; 233 
 847 ; Медаль Ветеран Труда. Болгария ;  ;  ; Ж/м ; XF ; 21 ; brat52 ; 164 
 848 ; Медаль "За трудовое отличие". Болгария ;  ;  ; Б/м ; XF ; 14 ; aviator ; 204 
 849 ; Медаль "За заслуги в добровольных отрядах трудящихся". Болгария ;  ;  ; Ж/м ; XF ; 19 ; lsp25 ; 194 
 850 ; Медаль "25 лет в добровольных отрядах трудящихся". Болгария ;  ;  ; Ж/м ; XF ; 19 ; slavka ; 179 
 851 ; Медаль "30 лет соц революциии в Болгарии". Болгария ; 1974 ;  ; Ж/м ; XF ; 26 ; lsp25 ; 191 
 852 ; Медаль "30 лет победы над фашистской Германией". Болгария ; 1975 ;  ; Ж/м ; XF ; 27 ; limon ; 181 
 853 ; Медаль "40 лет соц Болгарии". Болгария ; 1984 ;  ; Ж/м ; XF ; 19 ; cvetlana1 ; 162 
 854 ; Медаль "100 лет освобождения Болгарии ". Болгария ; 1978 ;  ; Ж/м ; XF ; 22 ; cvetlana1 ; 170 
 855 ; Медаль "За заслуги". Борис III "бронза". Болгария ;  ;  ; Ж/м ; XF+ ; 37 ; slavka ; 804 
 856 ; Медаль "За войну Продолжение" (для финов). Финляндия ;  ;  ; Ж/м ; XF ; 32 ; slavka ; 672 
 857 ; Медаль "За Зимнюю войну". Финляндия ;  ;  ; Fe ; XF ; 18 ; D.F.C. ; 612 
 858 ; Медаль. Финляндия ;  ;  ; Ж/м ; XF+ ; 15 ; medal85 ; 512 
 859 ; Миниатюрная медаль "За войну Продолжение" (для финов). Финляндия ;  ;  ; Ж/м ; XF- ; 56 ; FRAK ; 306 
 860 ; Медаль "За заслуги". ГДР. В коробке ;  ;  ; б/м ; XF+ ; 41 ; Horavar ; 341 
 861 ; Медаль "За верную службу в гражданской обороне". ГДР. В коробке ;  ;  ; Ж/м ; AU ; 26 ; hodgaevvv ; 203 
 862 ; Медаль в память войны 1914-1918гг. Бельгия ;  ;  ; Ж/м ; XF ; 19 ; Horavar ; 452 
 863 ; Конькобежная медаль штата Массачусетс. США ;  ;  ; Ж/м,эмаль ; VF+ ; 3 ; slavka ; 222 
 864 ; Медаль в память 75-летия Бельгийской почты. Бельгия ;  ;  ; Ж/м ; VF-XF ; 29 ; alexnorman ; 579 
 865 ; Гражданский знак отличия "За долговременную административную службу" 2 ст. Бельгия ;  ;  ; Б/м ; VF-XF ; 17 ; AlexAlex ; 450 
 866 ; Гражданский знак отличия "За долговременную административную службу" 1 ст. Бельгия ;  ;  ; Ж/м ; VF-XF ; 17 ; Poiuyt ; 340 
 867 ; Орден Академических пальм. Франция ;  ;  ; Б/м ; VF-XF ; 25 ; slavka ; 603 
 768 ; Крест Гинденбурга без мечей. Германия ;  ;  ; Fe,бронз ; XF+ ; 24 ; gigajohn ; 633 
 769 ; Железный крест 2 класса. Пруссия ;  ;  ; Fe,Ag ; VF+ ; 56 ; poushkine ; 1561 
 770 ; Железный крест 2 класса. Пруссия ;  ;  ; Fe,Ag ; VF+ ; 21 ; INRI ; 1530 
 771 ; Красный крест 3 степени. Польша ;  ;  ; Ж/м,эмаль ; XF- ; 29 ; AV-HUN ; 243 
 772 ; Орден Заслуг 1 степени. Польша ;  ;  ; Ж/м,эмаль ; XF ; 24 ; AV-HUN ; 272 
 773 ; Медаль за долговременную супружескую жизнь. Польша ;  ;  ; Б/м,эмаль ; XF ; 35 ; AlexAlex ; 322 
 774 ; Орден Заслуг 2 степени. Польша ;  ;  ; Б/м,эмаль ; XF ; 29 ; AV-HUN ; 272 
 775 ; Крест Ивана Красицкого 2 степени. Польша ;  ;  ; Б/м,эмаль ; VF-XF ; 16 ; afanas ; 163 
 776 ; Орден Заслуг 2 степени. Польша ;  ;  ; Б/м,эмаль ; XF- ; 17 ; AV-HUN ; 197 
 777 ; Железный крест 2кл. Пруссия ;  ;  ; Fe,Ag ; XF- ; 34 ; arsenich-s ; 1833 
 778 ; Орден Заслуг 2 степени. Польша ;  ;  ; Б/м,эмаль ; XF- ; 18 ; lsp25 ; 195 
 779 ; Железный крест 2кл. Пруссия ;  ;  ; Fe,Ag ; XF- ; 23 ; arsenich-s ; 1836 
 780 ; Партизанский крест. Польша ;  ;  ; Ж/м ; AU ; 18 ; Sky2 ; 697 
 781 ; Медаль. 50 лет Септемврийского народного восстания. Болгария ;  ;  ; Ж/м ; XF ; 17 ; slavka ; 240 
 782 ; Спортивная медаль. Заир ;  ;  ; Ж/м ; AU ; 17 ; slavka ; 306 
 783 ; Орден Возрождения Польши V степени. Польша ;  ;  ; Ж/м,эмаль ; XF ; 26 ; AV-HUN ; 659 
 784 ; Орден Мужества. Украина №11810 ;  ;  ; Б/м ; AU ; 27 ; brat52 ; 450 
 785 ; Орден Красное знамя труда. Болгария ;  ;  ; Ж/м,эмаль ; XF ; 25 ; slavka ; 680 
 786 ; Поощрительная медаль ВВС. США ;  ;  ; Ж/м ; VF-XF ; 8 ; slavka ; 368 
 787 ; Медаль "Военно-воздушных сил" "За достижения". США ;  ;  ; Б/м ; XF ; 22 ; k212 ; 536 
 788 ; Медаль Торгового флота "За службу в Корее". США ;  ;  ; Ж/м ; AU ; 33 ; k212 ; 600 
 789 ; Медаль оккупационной армии. США ;  ;  ; Ж/м ; VF-XF ; 8 ; k212 ; 453 
 790 ; Орден Красного Знамени 3-х великих революций. КНДР ;  ;  ; Б/м,эмаль ; VF- ; 19 ; volod ; 510 
 791 ; Орден Труда. Румыния ;  ;  ; Ж/м,эмаль ; XF ; 50 ; Sky2 ; 1449 
 792 ; Орден Заслуг перед народом 3 степени. Югославия №28042 ;  ;  ; Ag ; XF- ; 42 ; volod ; 1571 
 793 ; Медаль на шейной ленте. Густав V. Швеция. D-40мм ; 1962 ;  ; Ag ; AU ; 48 ; AlexAlex ; 1530 
 794 ; Легион Чести. США ;  ;  ; Ж/м,эмаль ; AU ; 22 ; kozlevich ; 791 
 795 ; Победная Медаль Второй Мировой Войны. США ;  ;  ; Ж/м ; XF ; 12 ; Sky2 ; 536 
 796 ; Медаль "За гуманитарную службу" . США ;  ;  ; Ж/м ; XF ; 34 ; Horavar ; 357 
 797 ; Пурпурное Сердце. США ;  ;  ; Ж/м,эмаль ; AU ; 26 ; Darhik ; 816 
 798 ; Поощрительная Медаль Армии. США ;  ;  ; Ж/м ; XF- ; 7 ; limon ; 227 
 799 ; Медаль “За Примерное Поведение и Службу”. США ;  ;  ; Ж/м ; XF- ; 9 ; slavka ; 347 
 800 ; Победная медаль. США ;  ;  ; Ж/м ; XF ; 11 ; k212 ; 536 
 801 ; Экспедиционная медаль Торгового флота. США ;  ;  ; Ж/м ; XF ; 35 ; k212 ; 363 
 802 ; Медаль "За службу в Средиземноморско-Ближневосточной военной зоне". США ;  ;  ; Ж/м ; AU ; 25 ; k212 ; 363 
 803 ; Медаль "За гражданские заслуги". США ;  ;  ; Ж/м ; XF/AU ; 22 ; slavka ; 473 
 804 ; Медаль НАТО ;  ;  ; Ж/м ; AU ; 29 ; kraf ; 338 
 805 ; Миниатюрная медаль "За Службу по Защите Нации". США ;  ;  ; Ж/м ; XF ; 16 ; limon ; 237 
 806 ; Миниатюрная медаль "За гуманитарную службу" . США ;  ;  ; Ж/м ; AU ; 63 ; limon ; 226 
 807 ; Миниатюрная медаль "За гражданские заслуги". США ;  ;  ; Ж/м ; AU ; 11 ; limon ; 237 
 808 ; Медаль "За Заслуги перед Отечеством" 3 степени. Венгрия ;  ;  ; Ж/м,эмаль ; XF ; 22 ; volod ; 206 
 809 ; Медаль "За Заслуги перед Отечеством" 2 степени. Венгрия ;  ;  ; Б/м,эмаль ; XF ; 20 ; volod ; 236 
 810 ; Медаль "За Заслуги перед Отечеством" 1 степени. Венгрия ;  ;  ; Ж/м,эмаль ; XF ; 34 ; volod ; 236 
 811 ; Орден Труда 3 степени. Венгрия ;  ;  ; Ж/м,эмаль ; XF ; 41 ; kraf ; 248 
 812 ; Орден Труда 2 степени. Венгрия ;  ;  ; Б/м,эмаль ; XF ; 38 ; kraf ; 220 
 813 ; Орден Труда 1 степени. Венгрия ;  ;  ; Ж/м,эмаль ; XF+ ; 13 ; slavka ; 408 
 814 ; Орден Священного Сокровища. Япония ;  ;  ; Ag, эмаль ; XF ; 60 ; k212 ; 2607 
 815 ; Медаль за Крымскую кампанию. Великобритания. D-36мм ;  ;  ; Ag ; VF+ ; 21 ; AlexAlex ; 5099 
 816 ; Медаль "За войну Продолжение" (для финов). Финляндия ;  ;  ; Br ; XF ; 28 ; D.F.C. ; 606 
 817 ; Медаль за отличную стрельбу, стрелковой ассоциации провинции Кристанстад. Швеция ; 1921 (Т8) ;  ; Ag ; XF ; 27 ; ARTMANY ; 694 
 679 ; 2 муна "чанпин тунбао" "чон тянь". Генеральное военное ведомство. Корея. D-30,5мм ; 1742 ;  ; Br ; F-VF ; 7 ; Yashka ; 134 
 680 ; 2 муна "чанпин тунбао" "чжэнь эр". Сеульское управление благотворительности. Корея. D-30мм ; 1679 ;  ; Br ; VF- ; 15 ; Sky2 ; 151 
 681 ; 1 мун "чанпин тунбао" "ху чжоу эр чэн". Министерство финансов. Корея. D-23,5мм ; 1814 ;  ; Br ; F-VF ; 3 ; aziya11 ; 51 
 682 ; Лот монет Византии (11шт) ; 6-8 вв ;  ; Cu ; F/F+ ; 13 ; Yashka ; 352 
 683 ; Лот античных монет Пантикапеи (3шт) ;  ;  ; Cu ; F/F+ ; 56 ; poushkine ; 309 
 684 ; Лот монет Византии (3шт): деканумия ; 5-6 вв ;  ; Cu ; F/F+ ; 30 ; aziya11 ; 213 
 685 ; Лот монет Византии (2шт): пентанумия ; 5-6 вв ;  ; Cu ; F/F+ ; 49 ; Yashka ; 266 
 686 ; Лот монет Крымского ханства, Менгли Гирей I (2шт) ; 880-920г.х. ;  ; Ag ; F+/F-VF ; 15 ; Yashka ; 177 
 687 ; Лот монет Золотой Орды (2шт): пул ;  ;  ; Cu ; F/F+ ; 27 ; Yashka ; 204 
 727 ; Георгиевский крест IV ст. № 686268. Р-ры: 34х34мм ; 1914-1915 ;  ; Ag ; XF- ; 89 ; ratar ; 10211 
 728 ; Георгиевская медаль IV ст. № 310491. D-28мм ;  ;  ; Ag ; VF ; 45 ; аляска ; 3921 
 729 ; Медаль. В память царствования Александра III. D-28мм ;  ;  ; Ag ; VF+ ; 51 ; AlexAlex ; 4284 
 730 ; Медаль. В память Крымской войны (1853-1856). D-28мм ;  ;  ; Ж/м ; F-VF ; 28 ; Kadzuk ; 1275 
 731 ; Жетон. На коронацию Александра III. D-25мм ; 1883 ;  ; Br ; VF ; 34 ; аляска ; 1275 
 732 ; Жетон. На смерть Александра III. D-28мм ; 1894 ;  ; Al ; VF+ ; 69 ; Sanya2506 ; 3174 
 733 ; Жетон. В память войны 1914-1916гг ; 1914-1916 ;  ; Br ; VF+ ; 37 ; vvг ; 3570 
 734 ; Медаль "За отличие" Екатерина II. Медльер Т.Иванов. D-54мм ;  ;  ; Br ;  ; 55 ; Штрефлинг ; 9129 
 735 ; Медаль. Первый человек на Луне Н.Армстронг. D-49мм ; ММД ;  ; Ж/м ; AU ; 13 ; D.F.C. ; 203 
 736 ; Медаль. Первый космонавт Земли Ю.Гагарин. D-49мм ; ММД ;  ; Ж/м ; AU ; 10 ; D.F.C. ; 203 
 737 ; Медаль. Шарль Азнавур. Медальер А.Х.Амадян. D-65мм ; 1991ЛМД ;  ; Ж/м ; AU ; 34 ; 706709 ; 787 
 738 ; Медаль. Основание профессиональных пожарных команд. Петербург Петроград. Ленинград. Медальер А.А.Леонова. D-60мм ; 1989ЛМД ;  ; Ж/м ; AU ; 29 ; XVAM ; 1101 
 739 ; Медаль. 175 лет со дня рождения Эдгара По. Медальер А.И.Козловский. D-60мм ; 1986ЛМД ;  ; Ж/м ; AU ; 16 ; ulf ; 714 
 740 ; Медаль. 175 лет со дня рождения А.В.Кольцова. Медальер А.Г.Кнорре. D-60мм ; 1986ЛМД ;  ; Ж/м ; AU ; 33 ; oduvan ; 929 
 741 ; Медаль Ленинградский мон двор ГОЗНАКа Мин фин СССР. Медальеры: Г.М.Титов, В.А.Петров, С.М.Иванов, Р.Н.Минигалеев. D-60мм ; 1982ЛМД ;  ; Ж/м ; AU ; 16 ; ulf ; 1145 
 742 ; Медаль. 175 лет со дня рождения Гектора Берлиоза. Медальер М.Г.Сальман. D-60мм ; 1981ЛМД ;  ; Ж/м ; AU ; 23 ; 706709 ; 312 
 743 ; Медаль. 100 лет со дня рождения А.С.Новикова-Прибоя. Медальер В.М.Никищенко. D-60мм ; 1877ММД ;  ; Ж/м ; AU ; 18 ; oduvan ; 1133 
 744 ; Медаль. 150 лет со дня рождения М.Е.Салтыкова-Щедрина. Медальер М.А.Шмаков. D-60мм ; 1876ММД ;  ; Ж/м ; AU ; 15 ; ulf ; 867 
 745 ; Медаль. 100 лет со дня рождения В.К.Арсеньева. Медальер О.П.Барановская. D-60мм ; 1973ЛМД ;  ; Ж/м ; AU ; 16 ; sportmini ; 929 
 746 ; Медаль. 70 лет со дня рождения А.А.Фадеева. Медальер А.Н.Филиппова. D-60мм ; 1971ММД ;  ; Ж/м ; AU ; 17 ; sportmini ; 1020 
 747 ; Медаль. 100 лет со дня рождеия М.Горького - "Буревестник". Медальер Н.А.Соколов. Р-ры: 47 на 63мм ; 1968ЛМД ;  ; Al ; AU ; 25 ; oduvan ; 3287 
 748 ; Медаль. Первый космонавт Земли Ю.Гагарин. D-49мм ; ММД ;  ; Ж/м ; AU ; 11 ; evgen177309 ; 152 
 749 ; Медаль. Первый человек на Луне Н.Армстронг. D-49мм ; ММД ;  ; Ж/м ; AU ; 9 ; evgen177309 ; 152 
 750 ; Медаль. Город Ижа. Первый зодчий Удмуртии. 200 лет со дня рождения С.Е.Дудин. D-70мм ;  ;  ; Ж/м ; VF ; 6 ; evgen177309 ; 102 
 751 ; Медаль. Монетные дворы России XVIII в. Екатерина II. D-70мм ; 1996ММД ;  ; Б/м ; AU ; 47 ; Kadzuk ; 752 
 752 ; Медаль. Гагарин. Первый человек в космосе. D-40мм ;  ;  ; Al ; XF- ; 15 ; limon ; 88 
 753 ; Медаль. Холодильная техника в народном хозяйстве. D-45мм ;  ;  ; Al ; XF ; 8 ; ass ; 55 
 754 ; Медаль. 200 лет Севастополю. D-49мм ;  ;  ; Al ; AU ; 26 ; томос ; 144 
 755 ; Орден Народной Армии с планкой. Югославия. В коробке ;  ;  ; Ag, эмаль ; XF ; 37 ; volod ; 3570 
 756 ; Орден Труда. Югославия 3 степени. Югославия. В коробке ;  ;  ; Б/м ; XF ; 20 ; Sky2 ; 1071 
 757 ; Орден " За военные заслуги"  3 степени с планкой. Югославия. В коробке ;  ;  ; Ag, эмаль ; XF ; 21 ; volod ; 2754 
 758 ; Медаль "серебряная" "За Отличную Службу в Боевых бригадах Рабочего Класса" с планкой. ГДР. В коробке ;  ;  ; Б/м ; XF ; 5 ; serggg ; 159 
 759 ; Медаль "золотая" "За Отличную Службу в Боевых бригадах Рабочего Класса" с планкой. ГДР. В коробке ;  ;  ; Ж/м ; XF+ ; 12 ; brat52 ; 159 
 760 ; Медаль "бронзовая" "За Отличную Службу в Боевых бригадах Рабочего Класса" с планкой. ГДР. В коробке ;  ;  ; Ж/м ; XF ; 7 ; serggg ; 158 
 761 ; Золотая медаль "За верную службу в Народной армии" с планкой. ГДР. В коробке ;  ;  ; Ж/м ; XF+ ; 14 ; hodgaevvv ; 184 
 762 ; Серебряная медаль "За верную службу в Народной армии" с планкой. ГДР. В коробке ;  ;  ; Б/м ; AU ; 13 ; hodgaevvv ; 188 
 763 ; Бронзовая медаль "За верную службу в Народной армии" с планкой. ГДР. В коробке ;  ;  ; Ж/м ; AU ; 13 ; hodgaevvv ; 186 
 764 ; Медаль "золото" "За выдающиеся заслуги в Народной армии" с планкой. ГДР. В коробке ;  ;  ; Ж/м ; AU ; 23 ; Sky2 ; 385 
 765 ; Медаль "серебро" "За выдающиеся заслуги в Народной армии" с планкой. ГДР. В коробке ;  ;  ; Б/м ; AU ; 21 ; hodgaevvv ; 375 
 766 ; Медаль "бронза" "За выдающиеся заслуги в Народной армии" с планкой. ГДР. В коробке ;  ;  ; Ж/м ; AU ; 27 ; hodgaevvv ; 347 
 767 ; Орден "За заслуги по защите государственного строя" 3 степени. Румыния ;  ;  ; Ж/м,эмаль ; VF-XF ; 17 ; volod ; 1146 
 629 ; Монета античная. М-7,38г ;  ;  ; Cu ; VF- ; 20 ; cunde42 ; 911 
 630 ; Монета античная. М-5,09г ;  ;  ; Cu ; F ; 43 ; CaesarAugustus ; 612 
 631 ; Монета античная. М-8,7г ;  ;  ; Cu ; F-VF ; 45 ; pretorianets72 ; 3672 
 632 ; Монета античная. М-4,03г ;  ;  ; Cu ; F-VF ; 26 ; cunde42 ; 1146 
 633 ; Монета античная. М-8,12г ;  ;  ; Cu ; F-VF ; 78 ; Fofors ; 939 
 634 ; Монета античная. М-15,83г ;  ;  ; Cu ; F+ ; 23 ; pretorianets72 ; 1587 
 635 ; Монета античная. М-5,78г ;  ;  ; Cu ; F ; 31 ; LosLos ; 612 
 636 ; Монета античная. Ольвия. М-1,85гр ; 160-150гг до н.э. ;  ; Cu ; F+ ; 57 ; mogikan ; 786 
 637 ; Монета-дельфин (1-25 обола). Ольвия. М-1,42гр ; 5-4вв до н.э. ;  ; Cu ; F ; 53 ; Yashka ; 161 
 638 ; Полторак. Восточная Пруссия, Кенигсберг, Георг Вильгельм. М-1,05гр ; 1625 ;  ; Ag ; F-VF ; 50 ; Yashka ; 211 
 639 ; Солид. Ливония, Рига. Кристина. М-0,33гр ; 1634-1654 ;  ; Ag ; F+ ; 23 ; Yashka ; 153 
 640 ; Полторак. Польша. Сигизмунд III ; 1624 ;  ; Ag ; F ; 15 ; Yashka ; 227 
 641 ; Полторак. Польша. Сигизмунд III ; 1622 ;  ; Ag ; F ; 12 ; Yashka ; 115 
 642 ; Полторак. Польша. Сигизмунд III ; 1622 ;  ; Ag ; F ; 14 ; Yashka ; 115 
 643 ; Полторак. Польша. Сигизмунд III ; 1623 ;  ; Ag ; F ; 16 ; Yashka ; 79 
 644 ; Полторак. Польша. Сигизмунд III ; 1625 ;  ; Ag ; F ; 13 ; Yashka ; 115 
 645 ; Полторак. Польша. Сигизмунд III ; 1625 ;  ; Ag ; F ; 16 ; Yashka ; 117 
 646 ; Полторак. Польша. Сигизмунд III. Деформация ; 1622 ;  ; Ag ; F ; 13 ; Yashka ; 115 
 647 ; Полторак. Польша. Сигизмунд III ; 1622 ;  ; Ag ; F ; 26 ; aziya11 ; 101 
 648 ; Полторак. Польша. Сигизмунд III ; 1622 ;  ; Ag ; F ; 8 ; aziya11 ; 90 
 649 ; Полторак. Польша. Сигизмунд III ; 1625 ;  ; Ag ; F ; 10 ; aziya11 ; 112 
 650 ; Полторак. Польша. Сигизмунд III ; 17 век ;  ; Ag ; F ; 9 ; markos ; 122 
 651 ; Монета средневековая. Золотая Орда. М-1,42гр ;  ;  ; Ag ; F-VF ; 71 ; vng0206 ; 1683 
 652 ; Монета средневековая. Золотая Орда. М-1,44гр ;  ;  ; Ag ; F-VF ; 77 ; himak ; 995 
 653 ; Монета средневековая. Золотая Орда. М-1,33гр ;  ;  ; Ag ; F-VF ; 91 ; himak ; 1926 
 654 ; Монета средневековая. Золотая Орда. М-1,68гр ;  ;  ; Ag ; F-VF ; 63 ; himak ; 2260 
 655 ; Дирхем. Золотая Орда, Сарай. Хан Токта. Деформация ; 710г.х. ;  ; Ag ; VF- ; 29 ; aziya11 ; 419 
 656 ; Дирхем. Золотая Орда, Сарай. Хан Джанибек ; 742-743г.х. ;  ; Ag ; VF- ; 49 ; himak ; 534 
 657 ; Дирхем. Золотая Орда, Сарай. Хан Узбек ; 714-737г.х. ;  ; Ag ; VF- ; 25 ; Yashka ; 328 
 658 ; Бешлык. Крымское ханство, Крым Гирей (1-ое правление). М-1,02гр ; 1172-1178г.х. ;  ; Ag ; F-VF ; 35 ; himak ; 350 
 659 ; Бешлык. Крымское ханство, Селим Гирей I (2-е правление). Отверстие. М-1,22гр ;  ;  ; Ag ; F+ ; 39 ; aziya11 ; 51 
 660 ; Монета средневековая. Крымское ханство, Хаджи Гирей. М-0,69гр ; 823-871г.х. ;  ; Ag ; F-VF ; 37 ; Yashka ; 126 
 661 ; Бешлык. Крымское ханство, Каплан Гирей I. Трещина. М-0,73гр ; 1730-1736 (1143-1149г.х.) ;  ; Ag ; F-VF ; 20 ; Yashka ; 90 
 662 ; Дирхем. Золотая Орда, Хан Узбек. М-0,93гр ; 1313-1339 ;  ; Ag ; F-VF ; 16 ; Yashka ; 105 
 663 ; Акче. Крымское ханство. Менгли Гирей. М-0,67гр ; 1469-1475 ;  ; Ag ; F-VF ; 28 ; 12457801 ; 459 
 664 ; Пул. Золотая Орда. М-1,68гр ;  ;  ; Cu ; F+ ; 41 ; himak ; 306 
 665 ; Полугрош. Молдавия. Александр Добрый. М-1,31гр ; 15в ;  ; Cu ; F ; 19 ; aziya11 ; 227 
 666 ; Сребреник. Тмутаракань. М-1,06гр. D-20мм ; 10-11вв ;  ; Ag ; F+ ; 47 ; liderssen ; 6641 
 667 ; 2 муна "чанпин тунбао" "сюнь тянь". Военная академия. Корея. D-28мм ; 1742 ;  ; Br ; F-VF ; 11 ; Yashka ; 229 
 668 ; 1 мун "чанпин тунбао" "ху сы" звезда 3ч и солнце 9ч. Министерство финансов. Корея. D-25,5мм ; 1778 ;  ; Br ; F+ ; 9 ; Yashka ; 71 
 669 ; 1 мун "чанпин тунбао" "ху ци" звезда 3ч и солнце 9ч. Министерство финансов. Корея. D-24,5мм ; 1778 ;  ; Br ; F+ ; 9 ; Yashka ; 71 
 670 ; 1 мун "чанпин тунбао" "ху юй и". Министерство финансов. Корея. D-24мм ; 1814 ;  ; Br ; F+ ; 15 ; Yashka ; 165 
 671 ; 1 мун "чанпин тунбао" "сюнь ту лю". Военная академия. Корея. D-24мм ; 1832 ;  ; Br ; F+ ; 5 ; Yashka ; 71 
 672 ; 1 мун "чанпин тунбао" "сюнь да ба". Военная академия. Корея. D-24мм ; 1857 ;  ; Br ; F+ ; 11 ; Yashka ; 71 
 673 ; 1 мун "чанпин тунбао" "гун ши сань". Управление горной крепости Кьённичон. Корея. D-25мм ; 1830 ;  ; Br ; F+ ; 13 ; Yashka ; 160 
 674 ; 1 мун "чанпин тунбао" "кай тянь эр" и полумесяц 9ч. Военное управление провинции Каесунг. Корея. D-25мм ; 1836 ;  ; Br ; F+ ; 13 ; Yashka ; 159 
 675 ; 1 донг "цзинсин шуньбао" "чжун" 6ч. Аннам, Династия Поздняя Ле. D-24мм ; 1740-1786 ;  ; Br ; F ; 7 ; Yashka ; 55 
 676 ; 1 донг "тайпин тунбао", полумесяц 3ч. Аннам, Княжество Юань. D-24мм ; 1725-1738 ;  ; Br ; F ; 11 ; Slava O ; 61 
 677 ; 1 цянь "чжэнхэ тунбао", гладкий. Китай, Династия Северная Сун. D-24мм ; 1111-1117 ;  ; Br ; F ; 20 ; maymuse ; 306 
 678 ; 2 цяня "цяньдао юаньбао", гладкий. Китай, Династия Южная Сун. D-29,5мм ; 1165-1174 ;  ; Br ; F ; 15 ; Yashka ; 261 
 575 ; Копейка допетровская. Псков ;  ;  ; Ag ; F+ ; 21 ; poushkine ; 45 
 576 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F-VF ; 11 ; markos ; 33 
 577 ; Копейка. Деформация ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F+ ; 10 ; aziya11 ; 16 
 578 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 19 ; poushkine ; 53 
 579 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 17 ; mart_si ; 26 
 580 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; aziya11 ; 19 
 581 ; Копейка ; после 1696 ; Петр Алексеевич ; Ag ; F-VF ; 9 ; aziya11 ; 19 
 582 ; Копейка ; 1613-1645 ; Михаил Федорович Московский ден.двор ; Ag ; F ; 8 ; aziya11 ; 27 
 583 ; Лот монет Петра I (30шт): копейка ; 1689-1725 ;  ; Ag ; F+/F-VF ; 35 ; markos ; 920 
 584 ; Лот монет Алексея Михайловича "Медный бунт" (2шт): копейка ; 1645-1676 ;  ; Cu ; F/F+ ; 19 ; Четырехлистник ; 142 
 589 ; Антониниан. Рим, имп. Гордиан III. М-5,68гр ; 238-244 ;  ; Ag ; VF ; 29 ; pavel5419 ; 1381 
 590 ; Антониниан. Рим, имп. Гордиан III. М-4,70гр ; 238-244 ;  ; Ag ; VF ; 40 ; dimasmirnov ; 1330 
 591 ; Денарий. Рим, Республика. C. Porcius Cato. М-3,29гр ; 123г дон.э. ;  ; Ag ; F-VF ; 58 ; саров ; 1536 
 592 ; Денарий. Рим, Республика. L. Rubrius Dossenus. М-3,89гр ; 87 г до н.э. ;  ; Ag ; F-VF ; 23 ; raise ; 1394 
 593 ; Денарий. Рим, Республика.Q. Antonius Balbus. М-3,54гр ; 83-82гг до н.э. ;  ; Ag ; F-VF ; 32 ; саров ; 1667 
 594 ; Денарий. Рим, Республика. Titus Cloulius. М-3,78гр ; 110г до н.э. ;  ; Ag ; F-VF ; 40 ; raise ; 1414 
 595 ; Денарий. Рим, Республика. L. Marcius Philippus. М-3,65гр ; 113-112гг до н.э ;  ; Ag ; F+ ; 25 ; fart ; 1474 
 596 ; Денарий. Рим, Республика. C. Renius. М-3,92гр ; 138г до н.э. ;  ; Ag ; F-VF ; 19 ; Afrodita ; 1717 
 597 ; Денарий. Рим, Республика.Q. Pompeius Rufus. М-3,63гр ; 54г до н.э. ;  ; Ag ; F-VF ; 44 ; Afrodita ; 1700 
 598 ; Обол. Г. Гераклея. М-0,59гр ; 3 в до н.э. ;  ; Ag ; F+ ; 23 ; himak ; 567 
 599 ; Обол. Г. Фурий. М-1,10гр ; 4 в до н.э. ;  ; Ag ; F+ ; 29 ; viridis ; 1010 
 600 ; Драхма. Пантикапей. М-3,40гр ; 2 в до н.э. ;  ; Ag ; F-VF ; 22 ; pretorianets72 ; 6110 
 601 ; Диобол. Г. Гистея. М-0,66гр ; 3 в до н.э. ;  ; Ag ; F+ ; 29 ; SERG55555 ; 818 
 602 ; Диобол. Г. Терент. М-1,14гр ; 4 в до н.э. ;  ; Ag ; F+ ; 28 ; Sterh ; 602 
 603 ; Обол. Г. Посейдония. М-1,21гр ; 5 в до н.э. ;  ; Ag ; F+ ; 52 ; eres ; 1220 
 604 ; Драхма. Сиракузы. М-1,17гр ; 3 в до н.э. ;  ; Ag ; F-VF ; 24 ; andrej888 ; 1372 
 605 ; Диобол. Г. Камарина. Обломана. М-0,40гр ; 4в до н.э. ;  ; Ag ; F+ ; 20 ; murka1973 ; 317 
 606 ; Денарий. Рим, Республика. M. Sergius Silus. М-3,37гр ; 116-115гг до н.э. ;  ; Ag ; F-VF ; 29 ; Yashka ; 1473 
 607 ; Фоллис. Рим, имп. Константин I. М-7,14гр ; 307-337 ;  ; Cu ; F-VF ; 32 ; Павлов75 ; 797 
