 5858 ; Акция Дания ;  ;  ;  ;  ; 15 ; Dino Zavr ; 102 
 886 ; Лот монет России (5шт): полушка ; 1719-1721 ;  ; Cu ; VG ; 11 ; Vasilyi9 ; 228 
 887 ; Лот монет России (5шт): полушка ; 1720-егг ;  ; Cu ; VG ; 13 ; rjkz-68 ; 164 
 888 ; Лот монет России (5шт): полушка ; 1720-егг ;  ; Cu ; F/VG ; 15 ; rjkz-68 ; 136 
 889 ; Лот монет России (9шт): 1к, денга ; 1734-1852 ;  ; Cu ; F+/VG ; 6 ; brat52 ; 227 
 890 ; Лот монет России (5шт): полушка ; 1720-егг ;  ; Cu ; VG ; 9 ; rjkz-68 ; 102 
 891 ; Лот монет России (5шт): полушка ; 1720-егг ;  ; Cu ; VG ; 5 ; rjkz-68 ; 104 
 892 ; Лот монет России (5шт): полушка ; 1720-егг ;  ; Cu ; VG ; 13 ; rjkz-68 ; 123 
 893 ; Лот монет России (7шт): полушка ; 1719,1720-егг ;  ; Cu ; F-/G ; 11 ; rjkz-68 ; 207 
 894 ; Лот монет России (7шт): 3 копейки ; 1877-1899 ;  ; Cu ; F+/VG ; 7 ; brat52 ; 204 
 895 ; Лот монет России (8шт): 2к,1к ; 1911-1915 ;  ; Cu ; F-VF/F ; 25 ; Yamilov ; 318 
 896 ; Лот монет России (27шт): 5к,3к,2к,1к,денга, полушка ; 1736-1915 ;  ; Cu ; VF/VG ; 53 ; fr60 ; 1463 
 897 ; Лот монет России: 5,3,2 коп (11шт) ; 1812-1914 ;  ; Cu ; F+/G ; 18 ; vituzik ; 352 
 898 ; Лот монет России (16шт): 2к,1к, денга, полушка ; 1735-1915 ;  ; Cu ; XF/G ; 19 ; yunonik ; 408 
 899 ; Лот монет России (6шт): 2к,1к, полушка ; 1731-1864 ;  ; Cu ; G/VG ; 4 ; viktor2205 ; 221 
 900 ; Лот монет России (6шт): 5к,3к,2к,1к, 1/2 к. Отверстие ; 1770-1904 ;  ; Cu ; VG/G ; 13 ; yunonik ; 126 
 907 ; Танга ; 1402-1427 ; Великое Княжество Рязанское. Федор Олегович ; Ag ; VF- ; 21 ; алексей1 ; 1326 
 802 ; Полушка ; 1758 ;  ; Cu ; F- ; 15 ; Zverek ; 850 
 803 ; Полушка ; 1759 ;  ; Cu ; F+ ; 30 ; KarL ; 1224 
 804 ; Полушка ; 1766 ; ЕМ ; Cu ; F-VF ; 12 ; ВЯЗЪ ; 204 
 805 ; Полушка ; 1767 ; ЕМ ; Cu ; F+ ; 37 ; KarL ; 385 
 806 ; Полушка ; 1772 ; КМ "Сибирь" ; Cu ; VG ; 13 ; 16840 ; 168 
 807 ; Полушка ; 1797 ; АМ ; Cu ; VG ; 20 ; 16840 ; 265 
 808 ; Полушка ; 1798 ; КМ ; Cu ; F ; 54 ; max2008 ; 2222 
 809 ; 1/4 копейки ; 1840 ; СПМ ; Cu ; VF+ ; 35 ; alishas ; 459 
 810 ; Полушка ; 1864 ; ЕМ ; Cu ; VF ; 21 ; 16840 ; 3050 
 811 ; 1/4 копейки ; 1898 ; СПБ ; Cu ; XF ; 43 ; cond ; 1011 
 812 ; 1/4 копейки ; 1910 ; СПБ ; Cu ; XF+ ; 50 ; Schwer ; 2051 
 813 ; 2 копейки "оккупация" ; 1916A ;  ; Fe ; F-VF ; 13 ; Jauho ; 294 
 814 ; 2 пара-3 копейки ; 1772 ; Валахия ; Cu ; F- ; 29 ; direktor18 ; 2604 
 815 ; 10 пенни ; 1865 ; Финляндия ; Cu ; F-VF ; 6 ; Mike! ; 159 
 816 ; 10 пенни ; 1867 ; Финляндия ; Cu ; F-VF ; 11 ; Mike! ; 287 
 817 ; 10 пенни ; 1896 ; Финляндия ; Cu ; F-VF ; 4 ; Mike! ; 159 
 818 ; 10 пенни ; 1897 ; Финляндия ; Cu ; VF- ; 4 ; Mike! ; 170 
 819 ; 10 пенни ; 1900 ; Финляндия ; Cu ; F+ ; 4 ; Mike! ; 159 
 820 ; 10 пенни ; 1905 ; Финляндия ; Cu ; VF-XF ; 15 ; Новик ; 102 
 821 ; 10 пенни ; 1907 ; Финляндия ; Cu ; VF-XF ; 11 ; zelya ; 81 
 822 ; 10 пенни ; 1908 ; Финляндия ; Cu ; VF-XF ; 15 ; Vasilyi9 ; 110 
 823 ; 10 пенни ; 1914 ; Финляндия ; Cu ; XF- ; 16 ; electra ; 207 
 824 ; 10 пенни ; 1916 ; Финляндия ; Cu ; VF- ; 3 ; валери ; 89 
 825 ; 10 пенни ; 1917 ; Финляндия. Вензель ; Cu ; VF-XF ; 24 ; vicktor_2014 ; 377 
 826 ; 10 пенни ; 1917 ; Финляндия. Орёл ; Cu ; XF ; 6 ; STANDART ; 159 
 827 ; 5 пенни ; 1865 ; Финляндия ; Cu ; F- ; 45 ; dgin ; 113 
 828 ; 5 пенни ; 1865 ; Финляндия ; Cu ; F-VF ; 9 ; Mike! ; 172 
 829 ; 5 пенни ; 1865 ; Финляндия ; Cu ; F-VF ; 10 ; yunonik ; 45 
 830 ; 5 пенни ; 1866 ; Финляндия ; Cu ; F+ ; 5 ; STANDART ; 101 
 831 ; 5 пенни ; 1867 ; Финляндия ; Cu ; F ; 11 ; Postevoy78 ; 139 
 832 ; 5 пенни ; 1867 ; Финляндия ; Cu ; F-VF ; 7 ; Mike! ; 47 
 833 ; 5 пенни ; 1870 ; Финляндия ; Cu ; F ; 13 ; Mike! ; 428 
 834 ; 5 пенни ; 1872 ; Финляндия ; Cu ; F+ ; 16 ; себер ; 184 
 835 ; 5 пенни ; 1872 ; Финляндия ; Cu ; VF ; 28 ; Mike! ; 281 
 836 ; 5 пенни ; 1873 ; Финляндия ; Cu ; F ; 13 ; КВАКОЗЯБРА ; 110 
 837 ; 5 пенни ; 1873 ; Финляндия ; Cu ; VF ; 23 ; Mike! ; 261 
 838 ; 5 пенни ; 1875 ; Финляндия ; Cu ; F+ ; 16 ; КВАКОЗЯБРА ; 83 
 839 ; 5 пенни ; 1875 ; Финляндия ; Cu ; F ; 7 ; Mike! ; 48 
 840 ; 5 пенни ; 1875 ; Финляндия ; Cu ; F-VF ; 7 ; Mike! ; 48 
 841 ; 5 пенни ; 1875 ; Финляндия ; Cu ; F+ ; 1 ; Mike! ; 131 
 842 ; 5 пенни ; 1888 ; Финляндия ; Cu ; F ; 11 ; santan93 ; 255 
 843 ; 5 пенни ; 1896 ; Финляндия ; Cu ; VF ; 23 ; Mike! ; 332 
 844 ; 5 пенни ; 1896 ; Финляндия ; Cu ; F ; 5 ; Mike! ; 130 
 845 ; 5 пенни ; 1897 ; Финляндия ; Cu ; F-VF ; 11 ; STANDART ; 102 
 846 ; 5 пенни ; 1897 ; Финляндия ; Cu ; F-VF ; 1 ; Mike! ; 111 
 847 ; 5 пенни ; 1897 ; Финляндия ; Cu ; VF+ ; 15 ; Новик ; 45 
 848 ; 5 пенни ; 1898 ; Финляндия ; Cu ; VF- ; 6 ; boroda ; 58 
 849 ; 5 пенни ; 1898 ; Финляндия ; Cu ; VF- ; 11 ; Mike! ; 108 
 850 ; 5 пенни ; 1899 ; Финляндия ; Cu ; VF- ; 11 ; Rober ; 102 
 851 ; 5 пенни ; 1901 ; Финляндия ; Cu ; VF- ; 10 ; boroda ; 51 
 752 ; 1/2 копейки ; 1840 ;  ; Cu ; F-VF ; 15 ; Vasilyi9 ; 62 
 753 ; 1/2 копейки ; 1840 ; ЕМ ; Cu ; F ; 5 ; Рыцарь ; 23 
 754 ; 1/2 копейки ; 1840 ; СПМ ; Cu ; F+ ; 11 ; Рыцарь ; 31 
 755 ; 1/2 копейки ; 1840 ; СМ ; Cu ; VG ; 8 ; khumo ; 34 
 756 ; 1/2 копейки ; 1841 ; СПМ ; Cu ; F+ ; 29 ; dgin ; 99 
 757 ; Денежка ; 1854 ; ЕМ ; Cu ; VF- ; 21 ; Postevoy78 ; 204 
 758 ; 1/2 копейки ; 1871 ; ЕМ ; Cu ; VF ; 51 ; igors1969 ; 4934 
 759 ; 1/2 копейки ; 1879 ; СПБ ; Cu ; F-VF ; 30 ; ssss ; 956 
 760 ; 1/2 копейки ; 1881 ; СПБ ; Cu ; VF-XF ; 47 ; max96 ; 3500 
 761 ; 1/2 копейки ; 1887 ; СПБ ; Cu ; VF+ ; 15 ; чиж ; 1134 
 762 ; 1/2 копейки ; 1892 ; СПБ ; Cu ; VF- ; 11 ; hf426 ; 459 
 763 ; 1/2 копейки ; 1893 ; СПБ ; Cu ; VF-XF ; 33 ; gri.59 ; 1395 
 764 ; 1/2 копейки ; 1897 ; СПБ ; Cu ; AU ; 32 ; VonTaube ; 1062 
 765 ; 1/2 копейки ; 1897 ; СПБ ; Cu ; VG ; 8 ; khumo ; 50 
 766 ; 1/2 копейки ; 1898 ; СПБ ; Cu ; VF-XF ; 8 ; KarL ; 108 
 767 ; 1/2 копейки ; 1899 ; СПБ ; Cu ; VF-XF ; 17 ; byrozka ; 104 
 768 ; 1/2 копейки ; 1900 ; СПБ ; Cu ; F-VF ; 17 ; RemTro ; 163 
 769 ; 1/2 копейки ; 1909 ; СПБ ; Cu ; VF+ ; 20 ; Zигмунт ; 159 
 770 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; XF+ ; 19 ; electra ; 164 
 771 ; 1/2 копейки ; 1911 ; СПБ ; Cu ; VF+ ; 23 ; Zигмунт ; 123 
 772 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; AU/XF ; 9 ; byrozka ; 123 
 773 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; VF-XF ; 11 ; byrozka ; 92 
 774 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 14 ; byrozka ; 115 
 775 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 19 ; Schwer ; 159 
 776 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF+ ; 25 ; ЕгорСГор ; 88 
 777 ; 1/2 копейки ; 1912 ; СПБ ; Cu ; XF- ; 27 ; byrozka ; 102 
 778 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; AU ; 11 ; dmitr_b ; 227 
 779 ; 1/2 копейки ; 1913 ; СПБ ; Cu ; VF- ; 6 ; Mike! ; 100 
 780 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; AU ; 14 ; electra ; 306 
 781 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; VF+ ; 12 ; себер ; 81 
 782 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; VF ; 12 ; mart_si ; 104 
 783 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; AU/XF ; 19 ; topzol ; 204 
 784 ; 1/2 копейки ; 1914 ; СПБ ; Cu ; XF+ ; 13 ; Dima740 ; 150 
 785 ; 1/2 копейки ; 1915 ;  ; Cu ; XF+ ; 37 ; Arg ; 306 
 786 ; 1/2 копейки ; 1915 ;  ; Cu ; XF- ; 13 ; Zигмунт ; 150 
 787 ; 1/2 копейки ; 1915 ;  ; Cu ; VF-XF ; 24 ; bugor ; 160 
 788 ; Полушка ; 1707 ;  ; Cu ; F-VF ; 57 ; Rjn ; 697 
 789 ; Полушка ; 1718-1722 ;  ; Cu ; F+ ; 11 ; rirosrob ; 41 
 790 ; Полушка ; 1719 ;  ; Cu ; F-VF ; 15 ; Kricc ; 567 
 791 ; Полушка. Инкузный след ; 1719 ;  ; Cu ; F+ ; 30 ; Kricc ; 716 
 792 ; Полушка ; 1720 ; НД ; Cu ; VF ; 11 ; Kricc ; 340 
 793 ; Полушка ; 1720 ;  ; Cu ; VF ; 34 ; pavelN5858N ; 906 
 794 ; Полушка ; 1721 ;  ; Cu ; F-VF ; 39 ; pavelN5858N ; 803 
 795 ; Полушка ; 1722 ;  ; Cu ; VF- ; 16 ; ANK ; 793 
 796 ; Полушка ; 1731 ; Орёл 1730 г. ; Cu ; F+ ; 29 ; DnSr ; 120 
 797 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; VF- ; 21 ; murka1973 ; 82 
 798 ; Полушка ; 1734 ; Орёл 1730 г. ; Cu ; F+ ; 7 ; khumo ; 35 
 799 ; Полушка ; 1735 ; Орёл 1735 г. ; Cu ; F-VF ; 13 ; redzero ; 62 
 800 ; Полушка ; 1736 ; Орёл 1735 г. ; Cu ; VF- ; 17 ; byrozka ; 90 
 801 ; Полушка ; 1757 ;  ; Cu ; F-VF ; 20 ; pavelN5858N ; 2142 
 702 ; Копейка ; 1882 ; СПБ ; Cu ; VF+ ; 18 ; ASA19V ; 211 
 703 ; Копейка ; 1886 ; СПБ ; Cu ; VF+ ; 37 ; max96 ; 1020 
 704 ; Копейка ; 1896 ; СПБ ; Cu ; VF- ; 11 ; mart_si ; 51 
 705 ; Копейка ; 1897 ; СПБ ; Cu ; F+ ; 13 ; mart_si ; 41 
 706 ; Копейка ; 1899 ; СПБ ; Cu ; VF- ; 20 ; VLCH ; 72 
 707 ; Копейка ; 1900 ; СПБ ; Cu ; F+ ; 19 ; ирренн ; 210 
 708 ; Копейка ; 1903 ; СПБ ; Cu ; VF ; 18 ; mart_si ; 56 
 709 ; Копейка ; 1904 ; СПБ ; Cu ; F+ ; 8 ; mart_si ; 51 
 710 ; Копейка ; 1908 ; СПБ ; Cu ; VF+ ; 7 ; VLCH ; 45 
 711 ; Копейка ; 1910 ; СПБ ; Cu ; VF ; 11 ; VLCH ; 71 
 712 ; Копейка ; 1911 ; СПБ ; Cu ; VF- ; 11 ; VLCH ; 58 
 713 ; Копейка ; 1912 ; СПБ ; Cu ; XF- ; 11 ; lordra ; 102 
 714 ; Копейка ; 1912 ; СПБ ; Cu ; VF ; 9 ; fisher_amur ; 34 
 715 ; Копейка ; 1913 ; СПБ ; Cu ; VF-XF ; 13 ; redzero ; 57 
 716 ; Копейка ; 1913 ; СПБ ; Cu ; VF- ; 13 ; VLCH ; 57 
 717 ; Копейка ; 1914 ; СПБ ; Cu ; XF+ ; 21 ; electra ; 153 
 718 ; Копейка ; 1914 ; СПБ ; Cu ; XF+ ; 11 ; VonTaube ; 100 
 719 ; Копейка ; 1914 ; СПБ ; Cu ; XF ; 9 ; safanya ; 98 
 720 ; Копейка ; 1914 ; СПБ ; Cu ; XF- ; 11 ; Kricc ; 74 
 721 ; Копейка ; 1915 ;  ; Cu ; AU/XF ; 23 ; tamsimun ; 160 
 722 ; Копейка ; 1915 ;  ; Cu ; XF- ; 15 ; VLCH ; 58 
 723 ; Копейка ; 1915 ;  ; Cu ; AU ; 17 ; robby ; 306 
 724 ; Копейка ; 1916 ;  ; Cu ; AU ; 21 ; левша72 ; 204 
 725 ; Денга. Забоины ; 1703 ;  ; Cu ; F ; 22 ; 2541456 ; 473 
 726 ; Денга ; 1730 ;  ; Cu ; F+ ; 7 ; virtualman ; 333 
 727 ; Денга ; 1731 ;  ; Cu ; VF- ; 21 ; Vova1950 ; 192 
 728 ; Денга ; 1731 ;  ; Cu ; F+ ; 30 ; Vova1950 ; 227 
 729 ; Денга ; 1731 ;  ; Cu ; F+ ; 16 ; rirosrob ; 50 
 730 ; Денга ; 1731 ;  ; Cu ; F ; 7 ; aleksius ; 38 
 731 ; Денга ; 1735 ;  ; Cu ; F-VF ; 16 ; Хаа ; 340 
 732 ; Денга ; 1736 ;  ; Cu ; F ; 5 ; brat52 ; 38 
 733 ; Денга ; 1737 ;  ; Cu ; VF- ; 5 ; brat52 ; 62 
 734 ; Денга ; 1737 ;  ; Cu ; F-VF ; 11 ; brat52 ; 41 
 735 ; Денга ; 1737 ;  ; Cu ; F-VF ; 5 ; brat52 ; 38 
 736 ; Денга ; 1737 ;  ; Cu ; F+ ; 8 ; brat52 ; 62 
 737 ; Денга ; 1738 ;  ; Cu ; VF+ ; 17 ; ЕгорСГор ; 86 
 738 ; Денга ; 1738 ;  ; Cu ; F- ; 5 ; brat52 ; 38 
 739 ; Денга ; 1738 ;  ; Cu ; F+ ; 9 ; virtualman ; 114 
 740 ; Денга ; 1738 ;  ; Cu ; F ; 9 ; brat52 ; 38 
 741 ; Денга ; 1739 ;  ; Cu ; F-VF ; 19 ; dgin ; 62 
 742 ; Денга ; 1741 ;  ; Cu ; VF ; 16 ; Ратамахатта ; 233 
 743 ; Денга ; 1744 ;  ; Cu ; F+ ; 13 ; pvg111 ; 255 
 744 ; Денга ; 1748 ;  ; Cu ; F-VF ; 9 ; brat52 ; 38 
 745 ; Денга ; 1749 ;  ; Cu ; VF- ; 5 ; rirosrob ; 72 
 746 ; Денга ; 1750 ;  ; Cu ; F+ ; 17 ; RemTro ; 79 
 747 ; Денга ; 1751 ;  ; Cu ; F+ ; 7 ; скорпион_48 ; 47 
 748 ; Денга ; 1767 ; ЕМ ; Cu ; F+ ; 19 ; ВЯЗЪ ; 102 
 749 ; Денга ; 1768 ; ЕМ ; Cu ; F- ; 13 ; ВЯЗЪ ; 102 
 750 ; Денга ; 1771 ; ЕМ ; Cu ; VG ; 9 ; yunonik ; 45 
 751 ; Деньга ; 1798 ; КМ ; Cu ; F+ ; 32 ; RVS ; 1530 
 652 ; 2 копейки ; 1913 ; СПБ ; Cu ; VF+ ; 17 ; VLCH ; 85 
 653 ; 2 копейки ; 1914 ; СПБ ; Cu ; XF ; 15 ; sosed99 ; 108 
 654 ; 2 копейки ; 1914 ; СПБ ; Cu ; XF- ; 11 ; redzero ; 81 
 655 ; 2 копейки ; 1915 ;  ; Cu ; XF ; 15 ; electra ; 206 
 656 ; 2 копейки ; 1915 ;  ; Cu ; VF+ ; 19 ; gola78 ; 72 
 657 ; 2 копейки ; 1915 ;  ; Cu ; VF- ; 12 ; апосум ; 45 
 658 ; 2 копейки ; 1916 ;  ; Cu ; VF+ ; 15 ; acad ; 81 
 659 ; Копейка ; 1707 ; БК ; Cu ; F ; 45 ; нумизмат ; 3976 
 660 ; Копейка ; 1712 ; МД ; Cu ; F-VF ; 28 ; sts ; 775 
 661 ; Копейка ; 1715 ; НД ; Cu ; VF- ; 60 ; imir ; 3570 
 662 ; Копейка ; 1728 ;  ; Cu ; F-VF ; 60 ; Vova1950 ; 3790 
 663 ; Копейка ; 1761 ;  ; Cu ; F+ ; 31 ; hf426 ; 920 
 664 ; Копейка ; 1766 ; ММ ; Cu ; F- ; 15 ; Bizon6055 ; 202 
 665 ; Копейка ; 1771 ; КМ "Сибирь" ; Cu ; F+ ; 9 ; Jeky ; 110 
 666 ; Копейка ; 1772 ; КМ "Сибирь" ; Cu ; F ; 28 ; pmaster ; 401 
 667 ; Копейка ; 1789 ; ЕМ ; Cu ; VG ; 11 ; Rjn ; 77 
 668 ; Копейка ; 1790 ; ЕМ ; Cu ; F+ ; 47 ; Rjn ; 230 
 669 ; Копейка ; 1798 ; ЕМ ; Cu ; F- ; 20 ; byrozka ; 90 
 670 ; Копейка ; 1799 ; ЕМ ; Cu ; XF+ ; 66 ; 2541456 ; 3060 
 671 ; Копейка (Петров-1,5р, Ильин-4р) ; 1799 ; КМ ; Cu ; F+ ; 74 ; $Kirpi4 ; 6385 
 672 ; Копейка ; 1800 ; ЕМ ; Cu ; F-VF ; 26 ; byrozka ; 157 
 673 ; Копейка ; 1800 ; ЕМ ; Cu ; F ; 7 ; khumo ; 47 
 674 ; Копейка ; 1800 ; ЕМ ; Cu ; F- ; 13 ; MatyuhinGM ; 101 
 675 ; Копейка ; 1801 ; ЕМ ; Cu ; F+ ; 13 ; byrozka ; 90 
 676 ; Копейка ; 1818 ; ЕМ НМ ; Cu ; VF- ; 11 ; double ; 407 
 677 ; Копейка ; 1818 ; КМ ДБ ; Cu ; VF- ; 39 ; solder13 ; 308 
 678 ; Копейка ; 1818 ; КМ АД ; Cu ; F+ ; 21 ; Димыч ; 216 
 679 ; Копейка ; 1829 ; ЕМ ИК ; Cu ; F-VF ; 25 ; canissp ; 306 
 680 ; Копейка ; 1830 ; КМ АМ ; Cu ; F-VF ; 17 ; rirosrob ; 150 
 681 ; Копейка ; 1832 ; ЕМ ФХ ; Cu ; VF-XF ; 51 ; double ; 1532 
 682 ; Копейка ; 1832 ; ЕМ ФХ ; Cu ; F-VF ; 26 ; igorpuzir ; 184 
 683 ; Копейка ; 1840 ; ЕМ ; Cu ; F ; 7 ; acad ; 110 
 684 ; Копейка ; 1840 ; СМ ; Cu ; F+ ; 10 ; вован-61 ; 87 
 685 ; Копейка ; 1842 ; ЕМ ; Cu ; F-VF ; 14 ; byrozka ; 92 
 686 ; Копейка ; 1842 ; СМ ; Cu ; VF- ; 7 ; cr2547 ; 73 
 687 ; Копейка ; 1843 ; ЕМ ; Cu ; F ; 13 ; brat52 ; 33 
 688 ; Копейка ; 1843 ; СМ ; Cu ; VF-XF ; 43 ; Ten Nochi ; 1275 
 689 ; Копейка ; 1844 ; СМ ; Cu ; F ; 4 ; brat52 ; 34 
 690 ; Копейка ; 1845 ; СМ ; Cu ; F ; 7 ; brat52 ; 33 
 691 ; Копейка ; 1846 ; СМ ; Cu ; F ; 9 ; igorpuzir ; 48 
 692 ; Копейка ; 1851 ; ЕМ ; Cu ; F ; 5 ; brat52 ; 33 
 693 ; Копейка ; 1852 ; ЕМ ; Cu ; F ; 11 ; bingo71 ; 41 
 694 ; Копейка ; 1855 ; ЕМ ; Cu ; F+ ; 7 ; brat52 ; 41 
 695 ; Копейка ; 1856 ; ЕМ ; Cu ; VG ; 5 ; igorpuzir ; 33 
 696 ; Копейка ; 1856 ; ВМ ; Cu ; VF ; 29 ; ZET ; 1723 
 697 ; Копейка ; 1858 ; ЕМ ; Cu ; F ; 10 ; brat52 ; 46 
 698 ; Копейка ; 1859 ; ЕМ Корона у основ.уже ; Cu ; VF- ; 21 ; Ник 2 ; 340 
 699 ; Копейка ; 1860 ; ЕМ ; Cu ; F ; 3 ; brat52 ; 33 
 700 ; Копейка ; 1861 ; ВМ ; Cu ; F+ ; 21 ; hf426 ; 568 
 701 ; Копейка ; 1864 ; ЕМ ; Cu ; F+ ; 23 ; molodes ; 74 
 602 ; 2 копейки ; 1801 ; ЕМ ; Cu ; VF- ; 38 ; vania1981 ; 306 
 603 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 13 ; byrozka ; 174 
 604 ; 2 копейки ; 1801 ; КМ ; Cu ; VF+ ; 32 ; first ; 804 
 605 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F-VF ; 14 ; SadKo ; 92 
 606 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F+ ; 17 ; byrozka ; 83 
 607 ; 2 копейки ; 1801 ; ЕМ ; Cu ; F ; 7 ; brat52 ; 71 
 608 ; 2 копейки ; 1810 ; ЕМ НМ ; Cu ; F+ ; 26 ; Fray ; 247 
 609 ; 2 копейки ; 1810 ; КМ ; Cu ; F-VF ; 18 ; кабан ; 918 
 610 ; 2 копейки ; 1811 ; КМ ПБ ; Cu ; VF+ ; 31 ; dgin ; 204 
 611 ; 2 копейки ; 1810-1830 ;  ; Cu ; F+ ; 9 ; byrozka ; 58 
 612 ; 2 копейки ; 1810-1830 ;  ; Cu ; F ; 3 ; brat52 ; 33 
 613 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; F-VF ; 7 ; byrozka ; 54 
 614 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; F ; 3 ; brat52 ; 33 
 615 ; 2 копейки ; 1811 ; ЕМ НМ ; Cu ; F+ ; 12 ; sosed99 ; 74 
 616 ; 2 копейки ; 1811 ; СПБ МК ; Cu ; VF- ; 7 ; igorpuzir ; 63 
 617 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; VF+ ; 5 ; redzero ; 37 
 618 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; VF- ; 5 ; brat52 ; 33 
 619 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; F-VF ; 11 ; dgin ; 66 
 620 ; 2 копейки ; 1811 ; СПБ ПС ; Cu ; F ; 3 ; brat52 ; 33 
 621 ; 2 копейки ; 1812 ; ЕМ НМ ; Cu ; F-VF ; 13 ; gelind ; 90 
 622 ; 2 копейки ; 1812 ; СПБ ПС ; Cu ; VF ; 23 ; gelind ; 125 
 623 ; 2 копейки ; 1814 ; ЕМ НМ ; Cu ; F-VF ; 15 ; rirosrob ; 81 
 624 ; 2 копейки ; 1815 ; ЕМ НМ ; Cu ; VF- ; 17 ; rirosrob ; 104 
 625 ; 2 копейки ; 1815 ; КМ АМ ; Cu ; VF- ; 7 ; rirosrob ; 92 
 626 ; 2 копейки ; 1816 ; ЕМ НМ ; Cu ; F+ ; 3 ; brat52 ; 33 
 627 ; 2 копейки ; 1817 ; ЕМ НМ ; Cu ; F+ ; 3 ; brat52 ; 33 
 628 ; 2 копейки ; 1817 ; КМ АМ ; Cu ; F+ ; 3 ; brat52 ; 33 
 629 ; 2 копейки ; 1818 ; КМ ДБ ; Cu ; F ; 5 ; апосум ; 47 
 630 ; 2 копейки ; 1821 ; КМ АД ; Cu ; F+ ; 5 ; brat52 ; 33 
 631 ; 2 копейки ; 1822 ; ЕМ ФГ ; Cu ; VG ; 3 ; brat52 ; 33 
 632 ; 2 копейки ; 1826 ; ЕМ ИК ; Cu ; F+ ; 7 ; bingo71 ; 33 
 633 ; 2 копейки ; 1826 ; КМ АМ ; Cu ; VF ; 24 ; sosed99 ; 200 
 634 ; 2 копейки ; 1837 ; ЕМ НА ; Cu ; F+ ; 26 ; byrozka ; 93 
 635 ; 2 копейки ; 1844 ; ЕМ ; Cu ; VF ; 21 ; VOLAT ; 340 
 636 ; 2 копейки ; 1847 ; СМ ; Cu ; F-VF ; 9 ; lsp25 ; 611 
 637 ; 2 копейки ; 1851 ; ЕМ ; Cu ; VF-XF ; 66 ; alishas ; 1934 
 638 ; 2 копейки ; 1852 ; ЕМ ; Cu ; VF-XF ; 42 ; alishas ; 2346 
 639 ; 2 копейки ; 1859 ; ЕМ ; Cu ; F-VF ; 19 ; ВЯЗЪ ; 223 
 640 ; 2 копейки ; 1860 ; ЕМ ; Cu ; F+ ; 9 ; fdf87 ; 53 
 641 ; 2 копейки ; 1868 ; СПБ ; Cu ; VF+ ; 24 ; max96 ; 2374 
 642 ; 2 копейки ; 1881 ; СПБ ; Cu ; VF+ ; 39 ; max96 ; 709 
 643 ; 2 копейки ; 1898 ; СПБ ; Cu ; F ; 11 ; апосум ; 49 
 644 ; 2 копейки ; 1900 ; СПБ ; Cu ; F+ ; 17 ; igorpuzir ; 159 
 645 ; 2 копейки ; 1902 ; СПБ ; Cu ; F+ ; 21 ; Ратамахатта ; 148 
 646 ; 2 копейки ; 1903 ; СПБ ; Cu ; F-VF ; 14 ; апосум ; 79 
 647 ; 2 копейки ; 1908 ; СПБ ; Cu ; VF+ ; 35 ; RemTro ; 341 
 648 ; 2 копейки ; 1909 ; СПБ ; Cu ; XF+ ; 70 ; max96 ; 1145 
 649 ; 2 копейки ; 1909 ; СПБ ; Cu ; F ; 9 ; апосум ; 30 
 650 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF+ ; 17 ; 1879 ; 82 
 651 ; 2 копейки ; 1912 ; СПБ ; Cu ; VF- ; 6 ; mart_si ; 39 
 552 ; 5 копеек ; 1803 ; ЕМ ; Cu ; VF+/XF- ; 57 ; vizer ; 3059 
 553 ; 5 копеек (Петров-2,5р, Ильин-2р) ; 1806 ; КМ ; Cu ; VF+ ; 51 ; maksimus71 ; 7344 
 554 ; 5 копеек ; 1810 ; ЕМ ; Cu ; VF+ ; 80 ; 2541456 ; 6895 
 555 ; 5 копеек ; 1833 ; ЕМ ФХ ; Cu ; VG ; 22 ; Тульма ; 104 
 556 ; 5 копеек ; 1833 ; СМ ; Cu ; F ; 17 ; Postevoy78 ; 142 
 557 ; 5 копеек ; 1835 ; ЕМ ФХ ; Cu ; F-VF ; 30 ; ВЯЗЪ ; 225 
