 5975 ; Лот бон иностранных 3 шт. Вьетнам ;  ;  ;  ; AU ; 17 ; USS ; 93 
 1126 ; Знак  2 зимние студенческие игры ;  ;  ; Ж/м,эмаль ; XF ; 21 ; AV-HUN ; 624 
 1127 ; Знак 10 лет ;  ;  ; Ж/м,эмаль ; VF+ ; 17 ; жених ; 337 
 1128 ; Знак Зимняя спартакиада 1956 ;  ;  ; Ж/м,эмаль ; VF+ ; 20 ; arsenich-s ; 561 
 1129 ; Знак 100 лет ;  ;  ; Ж/м,эмаль ; XF ; 21 ; Neva ; 332 
 1130 ; Знак Сталинец ;  ;  ; Ж/м,эмаль ; XF ; 15 ; von_Schwarz ; 1001 
 1131 ; Знак подлодка "Антей" ;  ;  ; Ж/м,эмаль ; XF ; 45 ; valet6 ; 735 
 1132 ; Знак подлодка ;  ;  ; Ж/м,эмаль ; XF ; 38 ; жених ; 567 
 1133 ; Знак Победитель всесоюзных соревнований ;  ;  ; Ж/м ; XF ; 9 ; DATR ; 204 
 1134 ; Знак Участник ликвидации последствий аварии ЧАЭС ;  ;  ; Ж/м ; XF+ ; 23 ; murman ; 163 
 1135 ; Знак за отличную службу МВД ;  ;  ; Ж/м,эмаль ; XF- ; 35 ; vvv87 ; 1224 
 1136 ; Знак участник морской операции по принуждению Грузии к миру ;  ;  ; Ж/м ; XF ; 21 ; николаич ; 1009 
 1137 ; Знак ЛТА ;  ;  ; Ж/м,эмаль ; XF+ ; 36 ; DATR ; 3688 
 1138 ; Знак Кронштадтский морской кадетский корпус ;  ;  ; Ж/м ; XF+ ; 50 ; ga2012 ; 509 
 1139 ; Знак Отличник печати ;  ;  ; Жм ; VF ; 36 ; Ivanov ; 878 
 1140 ; Знак Кубок Большой Невы ;  ;  ; Ж/м,эмаль ; VF ; 24 ; arsenich-s ; 374 
 1141 ; Почетный знак ДСО ;  ;  ; Б/м,эмаль ; VF ; 27 ; solder13 ; 663 
 1142 ; Знак Пионерский лагерь "Балтиец" ;  ;  ; Ж/м ; XF- ; 15 ; Кашемир ; 125 
 1143 ; Знак 9СШ ЛАПУ ;  ;  ; Ж/м ; XF ; 21 ; arsenich-s ; 428 
 1144 ; Знак 9САШ ЛАПУ Ветеран ;  ;  ; Ж/м ; XF- ; 15 ; arsenich-s ; 459 
 1145 ; Знак ДСО "Искра" ;  ;  ; Ж/м,эмаль ; VF+ ; 42 ; Grinch ; 459 
 1146 ; Знак Кубок Большрой Невы ;  ;  ; Ж/м,эмаль ; VF ; 21 ; Grinch ; 114 
 1147 ; Знак СК Электросила ;  ;  ; Ж/м,эмаль ; XF ; 26 ; СТС1 ; 207 
 1148 ; Знак Турист СССР ;  ;  ; Ж/м,эмаль ; XF ; 22 ; StasisKh ; 185 
 1149 ; Знак ДСО ;  ;  ; Ж/м,эмаль ; VF ; 26 ; СТС1 ; 312 
 1150 ; Знак Отличник советской армии ;  ;  ; Ж/м,эмаль ; XF ; 45 ; AVK1974 ; 378 
 1151 ; Знак ЧВВМУ  им Нахимова ;  ;  ; Al ; XF ; 11 ; RAPAN ; 161 
 1152 ; Знак Конференция Ленинградской областной организации ВЛКСМ ;  ;  ; Al ; XF ; 24 ; TaraskaPeter ; 271 
 1153 ; Знак 52 стрелковая шуменско-венская дивизия ;  ;  ; Al ; VF-XF ; 30 ; RAPAN ; 407 
 1154 ; Знак Отличник соц соревнования Министерство строительства РСФСР ;  ;  ; Ж/м,эмаль ; VF ; 45 ; Фольклорист ; 3122 
 1155 ; Знак За дальний поход ;  ;  ; Ж/м,эмаль ; VF ; 43 ; igaist ; 554 
 1156 ; Знак Морской 1983 ;  ;  ; Ж/м,эмаль ; XF- ; 56 ; valet6 ; 793 
 1157 ; Знак Отличник финансовой работы. Министерство фин СССР ;  ;  ; Ж/м,эмаль ; XF- ; 66 ; Фольклорист ; 11356 
 1158 ; Знак Отличник промкооперации РСФСР ;  ;  ; Ж/м,эмаль ; VF ; 26 ; СТС1 ; 1644 
 1059 ; Знак Отличник соц соревнования МИНТРАНССТРОЙ ;  ;  ; Ж/м,эмаль ; XF ; 36 ; SD315 ; 2320 
 1060 ; Знак Ударнику сталинского призыва ;  ;  ; Ж/м,эмаль ; VF+ ; 26 ; vowa ; 2267 
 1061 ; Медаль ВДНХ ;  ;  ; Ag ; XF ; 82 ; kalinich ; 6222 
 1062 ; Знак СВУ СССР ;  ;  ; Ж/м,эмаль ; XF ; 24 ; AV-HUN ; 1433 
 1063 ; Знак НВМУ ;  ;  ; Al ; VF+ ; 21 ; valet6 ; 459 
 1064 ; Знак НВМУ Морской боцманский клуб А.И.Казарского ;  ;  ; Ж/м,эмаль ; XF+ ; 36 ; ga2012 ; 677 
 1065 ; Знак Спасательная служба. Советская гавань 70 лет ТОФ ;  ;  ; Б/м,ж/м ; XF+ ; 42 ; ga2012 ; 616 
 1066 ; Знак "Калинин" 1943-1973гг ;  ;  ; Ж/м,эмаль ; XF ; 28 ; ddv kv ; 1984 
 1067 ; Знак Корабль "Красный Крым" ;  ;  ; Ж/м,эмаль ; XF ; 40 ; ddv kv ; 1877 
 1068 ; Знак Корабль "Беркут" ;  ;  ; Ж/м,эмаль ; XF ; 27 ; ddv kv ; 1530 
 1069 ; Знак Корабль "Менжинский" ;  ;  ; Ж/м,эмаль ; XF ; 21 ; ddv kv ; 1780 
 1070 ; Знак Корабль "Адмирал Зозуля" ;  ;  ; Ж/м,эмаль ; XF ; 21 ; ddv kv ; 1530 
 1071 ; Знак Участник плавания в конвоях ;  ;  ; Ж/м,эмаль ; XF ; 18 ; Кашемир ; 2049 
 1072 ; Знак Отличный связист ;  ;  ; Ж/м,эмаль ; VF ; 38 ; Фольклорист ; 4182 
 1073 ; Знак Отличнику здравоохранения №2137 ;  ;  ; Ж/м,эмаль ; VF-XF ; 49 ; verunk1 ; 6260 
 1074 ; Знак 60 лет ВЧК КГБ ;  ;  ; Al ; XF ; 48 ; КадеТ ; 181 
 1075 ; Знак 20 лет ;  ;  ; Al ; XF ; 24 ; Папа с рацией ; 437 
 1076 ; Знак 30 лет на страже МООНЗУНДА ;  ;  ; Al ; XF ; 33 ; Кашемир ; 320 
 1077 ; Знак КСФ ;  ;  ; Al ; XF ; 28 ; Папа с рацией ; 335 
 1078 ; Знак 50 лет ;  ;  ; Al ; XF ; 48 ; valet6 ; 538 
 1079 ; Знак 65 лет в/ч 2209 ;  ;  ; Ж/м ; VF+ ; 10 ; Potap ; 101 
 1080 ; Знак 50 лет спортклуб ЛИТЛП ;  ;  ; Al ; XF ; 10 ; Увлеченный ; 68 
 1081 ; Знак 55 лет ;  ;  ; Al ; XF ; 20 ; valet6 ; 420 
 1082 ; Знак Волжское пароходство ;  ;  ; Al ; XF ; 12 ; RAPAN ; 111 
 1083 ; Знак 10 лет подлодка ;  ;  ; Ж/м ; VF ; 27 ; valet6 ; 412 
 1084 ; Знак Отличник соц соревнования РСФСР ;  ;  ; Al ; AU ; 38 ; alexey_s ; 122 
 1085 ; Знак военного летчика ГДР ; 1986 ;  ; Ж/м, ; VF ; 29 ; jugla ; 213 
 1086 ; Знак военного летчика 1 класс ; 1966 ;  ; Ж/м,эмаль ; XF ; 27 ; oleghh7 ; 561 
 1087 ; Знак Упорный 200000 миль ;  ;  ; Al ; XF ; 43 ; valet6 ; 771 
 1088 ; Знак 25 лет ЛВИМУ ;  ;  ; Al ; XF ; 7 ; жених ; 104 
 1089 ; Знак На подступах к Ленинграду ;  ;  ; Б/м ; XF ; 19 ; Кашемир ; 600 
 1090 ; Знак 25 лет первому выпуску ;  ;  ; Ж/м ; XF ; 37 ; RAPAN ; 795 
 1091 ; Знак СГЭ ;  ;  ; Ж/м ; XF ; 33 ; arsenich-s ; 930 
 1092 ; Знак Морская инженерная служба ;  ;  ; Ж/м ; XF ; 20 ; RAPAN ; 294 
 1093 ; Знак Противолодочный крейсер "Москва" ;  ;  ; Ж/м ; VF-XF ; 38 ; valet6 ; 485 
 1094 ; Знак 300 лет СПб ;  ;  ; Ж/м ; XF+ ; 36 ; DATR ; 465 
 1095 ; Знак 25 лет ;  ;  ; Ж/м,эмаль ; XF ; 13 ; valet6 ; 135 
 1096 ; Знак Подлодка ;  ;  ; Ж/м ; XF ; 41 ; valet6 ; 682 
 1097 ; Знак Крейсер "Слава" ;  ;  ; Al ; VF-XF ; 18 ; RAPAN ; 306 
 1098 ; Знак Московский комсомол 25 лет ;  ;  ; Al ; VF-XF ; 23 ; valet6 ; 385 
 1099 ; Знак Строителям КСФ ;  ;  ; Al ; VF-XF ; 11 ; oleghh7 ; 204 
 1100 ; Знак Противолодочный крейсер "Москва" ;  ;  ; Al ; XF ; 18 ; RAPAN ; 303 
 1101 ; Знак 30 лет ;  ;  ; Al ; XF- ; 10 ; oleghh7 ; 108 
 1102 ; Знак 10 лет атомному флоту ;  ;  ; Al ; XF ; 38 ; Папа с рацией ; 328 
 1103 ; Знак Московский комсомолец ;  ;  ; Al ; XF ; 23 ; valet6 ; 222 
 1104 ; Знак "Капитан Смирнов" ;  ;  ; Al ; XF ; 23 ; RAPAN ; 206 
 1105 ; Знак Танкер "Петр Стучка" ;  ;  ; Al ; XF ; 13 ; RAPAN ; 111 
 1106 ; Знак 100 лет Северное морское пароходство ;  ;  ; Al ; XF ; 17 ; Папа с рацией ; 204 
 1107 ; Знак Ветеран ;  ;  ; Al ; XF ; 49 ; RAPAN ; 456 
 1108 ; Знак 20 лет подводлодка ;  ;  ; Al ; XF+XF ; 21 ; Папа с рацией ; 529 
 1009 ; Жетон церковный. Чехия? Р-р 20х23 ;  ;  ;  ;  ; 18 ; RUN ; 208 
 1010 ; Медаль. 70 лет Победы. Парад в Пекине 2015г ;  ;  ; Б/м ; AU ; 39 ; seva777 ; 306 
 1011 ; Медаль. Австрия. Композитор Томас Кошат. D - 36mm ; 1907 ;  ; Br ; VF-XF ; 9 ; Emv ; 301 
 1012 ; Жетон. Франция. Артиллерия. Скипетр в окружении атрибутов артиллерии. D - 29mm ; 1732 ;  ; Ag ; VF-XF ; 14 ; kont ; 1326 
 1013 ; Жетон. Франция. Артиллерия. Маршал артилерии Герцог Людовик Карл де Бурбон. Восходящее солнце и молния. D - 29mm ; 1752 ;  ; Ag ; VF+ ; 7 ; Lena6975 ; 1326 
 1014 ; Жетон. Франция. Артиллерия и талант. Стоящая Паллада читает карту. D - 29mm ; 1728 ;  ; Ag ; VF+ ; 21 ; S1952 ; 1198 
 1015 ; Жетон. Франция. Орден Святого Духа. В окружении языков пламени голубь закрывает солнце. D - 29mm ; 1728 ;  ; Ag ; VF-XF ; 10 ; ora ; 1387 
 1016 ; Жетон. Франция. Орден Святого Духа. В венке голубь закрывает солнце. D - 34mm ; 1778 ;  ; Ag ; VF ; 23 ; Lena6975 ; 1527 
 1017 ; Жетон. Франция. Заключение Ахенского мира в войне за Автсрийское наследство. D - 25mm ;  ;  ; Ag ; VF ; 25 ; ежик ; 903 
 1018 ; Жетон. Франция. Соглашение Духовенства Парижа. Распределение  хлебов. Святой Пётр и Давид. D - 30mm ; 1710 ;  ; Ag ; VF- ; 9 ; Emv ; 967 
 1019 ; Жетон. Франция. Парижский прево Жан Жени (1-е назначение). D - 27mm ; 1647 ;  ; Ag ; VF- ; 17 ; Emv ; 1119 
 1020 ; Жетон. Франция. Парижский прево Луи Базиль Бренаж. D - 31mm ; 1746 ;  ; Ag ; VF-XF ; 10 ; userAlex ; 1326 
 1021 ; Жетон. Франция. Духовенство Парижа. Религиозный жетон. D - 31mm ; 1715-1774 ;  ; Ag ; VF-XF ; 29 ; ежик ; 1142 
 1022 ; Жетон. Франция. Онис. Торговая палата Ла-Рошели. D - 29mm ; 1715-1774 ;  ; Ag ; VF+ ; 41 ; Lena6975 ; 1246 
 1023 ; Жетон. Франция. Пуату-Шаранта. Консульатитвная палата искусств и фабрик Пуатье. D - 31mm ; 1852-1871 ;  ; Ag ; VF-XF ; 25 ; boryas1 ; 1381 
 1024 ; Жетон. Франция. Памятник Людовику XIII. D - 24mm ; 1643-1715 ;  ; Cu ; VF- ; 9 ; Emv ; 123 
 1025 ; Жетон. Франция. Мирное правление. D - 28mm ; 1643-1715 ;  ; Cu ; F+ ; 8 ; LEXAI ; 123 
 1026 ; Медаль  на коронацию короля Оскара I 28 сентября 1844г. D-58мм ;  ;  ; Br ; XF ; 17 ; DM2713 ; 3636 
 1027 ; Медаль. Иоганн Людвиг Рунеберг. D-59мм Коробка ;  ;  ; Br ; XF- ; 16 ; vaps ; 414 
 1028 ; Медаль Фарерские острова 1975. Финляндия D-69мм Коробка ;  ;  ; Br ; XF ; 64 ; D-503 ; 552 
 1029 ; Медаль Гренландия 1975. Финляндия D-69мм. Коробка ;  ;  ; Br ; XF ; 56 ; D-503 ; 612 
 1030 ; Медаль Норвегия 1975. Финляндия D-69мм Коробка ;  ;  ; Br ; XF ; 34 ; D-503 ; 714 
 1031 ; Медаль Работник физической культуры и спорта УзССР. D-30мм ;  ;  ; Б/м ; VF+ ; 18 ; sheldon ; 1558 
 1032 ; Кокарда-звезда. СССР ;  ;  ; Fe ; XF ; 38 ; evseechevvv ; 359 
 1033 ; Знак 50 лет ;  ;  ; Al ; XF+ ; 9 ; poi ; 41 
 1034 ; Знак Отличный пропагандист ;  ;  ; Ж/м,эмаль ; VF-XF ; 23 ; arsenich-s ; 680 
 1035 ; Знак 30 лет ММП ;  ;  ; Ж/м ; XF+ ; 44 ; Папа с рацией ; 337 
 1036 ; Знак Второй разряд ;  ;  ; Ж/м,эмаль ; XF- ; 30 ; SD315 ; 417 
 1037 ; Знак Депутат Монголия ;  ;  ; Ж/м ; F+ ; 23 ; DATR ; 104 
 1038 ; Знак выпускника.Монголия ;  ;  ; Б/м ; XF ; 21 ; DATR ; 500 
 1039 ; Медаль Мин обороны РФ ;  ;  ; Б/м ; XF+ ; 34 ; чуть ни проскочил ; 373 
 1040 ; Медаль Мин обороны РФ ;  ;  ; Б/м ; XF+ ; 31 ; чуть ни проскочил ; 363 
 1041 ; Знак выпускника МУБИС.Монголия ;  ;  ; Ж/м ; XF ; 37 ; DATR ; 500 
 1042 ; Знак выпускника ШУТИС.Монголия ;  ;  ; Ж/м ; XF+ ; 26 ; oleghh7 ; 510 
 1043 ; Медаль МВД 200 лет ;  ;  ; Ж/м ; XF ; 32 ; чуть ни проскочил ; 365 
 1044 ; Знак Государственный университет ;  ;  ; Ag,эмаль ; XF ; 44 ; Кашемир ; 1335 
 1045 ; Знак Высшая дипломатическая школа ;  ;  ; Ж/м,эмаль ; XF+ ; 63 ; СТС1 ; 10712 
 1046 ; Знак ЛВИМУ ;  ;  ; Ж/м,эмаль ; XF ; 84 ; DATR ; 3063 
 1047 ; Знак ЛКИ ;  ;  ; Ж/м,эмаль ; XF ; 42 ; valet6 ; 2782 
 1048 ; Знак БИЭПП ;  ;  ; Ж/м,эмаль ; XF+ ; 21 ; doc2 ; 713 
 1049 ; Знак окончание музыкальной академии ;  ;  ; Ж/м,эмаль ; XF ; 22 ; sheldon ; 1022 
 1050 ; Знак окончаниемедицинского ВУЗа ;  ;  ; Ж/м,эмаль ; XF ; 77 ; arsenich-s ; 1122 
 1051 ; Знак Технический ВУЗ ;  ;  ; Al ; XF+ ; 25 ; alex2209 ; 101 
 1052 ; Знак Технический ВУЗ ;  ;  ; Ж/м,эмаль ; XF ; 13 ; Oleht ; 175 
 1053 ; Знак УМЛ ;  ;  ; Al ; XF ; 34 ; vladimirov ; 229 
 1054 ; Кокарда ;  ;  ; Ж/м,эмаль ; VF ; 34 ; нло777 ; 6800 
 1055 ; Знак Готов к ПВХО ОСОАВИАХИМ СССР ;  ;  ; Ж/м,эмаль ; VF+ ; 52 ; vowa ; 3400 
 1056 ; Знак БГТО ;  ;  ; Б/м,эмаль ; XF ; 60 ; AV-HUN ; 11334 
 1057 ; Знак ЦИК СССР ВСФК ГТО ;  ;  ; Ж/м,эмаль ; XF ; 85 ; Разгон ; 15096 
 1058 ; Знак Отличник соц соревнования  золотоплатиновой промышленности СССР ;  ;  ; Ж/м,эмаль ; XF ; 50 ; Фольклорист ; 7429 
 959 ; Медаль ассоциации заслуг перед Францией. Франция ;  ;  ; Br ; XF ; 19 ; ai ; 619 
 960 ; Медаль департаментов Франции. Франция ;  ;  ; Б/м ; VF+ ; 13 ; S-har ; 79 
 961 ; Медаль лига соц помощи Франция ;  ;  ; Br ; XF ; 27 ; ai ; 407 
 962 ; Медаль лига соц помощи Франция ;  ;  ; Br,серебрение ; XF ; 26 ; vladimirov ; 459 
 963 ; Медаль музыкального общества Франция ;  ;  ; Br ; VF+ ; 7 ; lizz ; 320 
 964 ; Медаль торгово-промышленного союза Франция ;  ;  ; Б/м ; XF ; 15 ; Папа с рацией ; 457 
 965 ; Медаль мин труда и соц обеспечения Франция ;  ;  ; Б/м ; VF-XF ; 8 ; murman ; 206 
 966 ; Медаль мин труда соц дел Франция ;  ;  ; Б/м ; XF- ; 19 ; murman ; 273 
 967 ; Медаль мин труда 1978 Франция ;  ;  ; Б/м, позолота ; VF+ ; 20 ; murman ; 267 
 968 ; Медаль. США ;  ;  ; Ж/м ; VF ; 25 ; igaist ; 101 
 969 ; Синий крест. Финляндия ;  ;  ; Ж/м ; VF+ ; 28 ; arsenich-s ; 980 
 970 ; Плакета спортивная Р-ры: 44 на 62мм ;  ;  ; Ж/м ; XF- ; 18 ; Вот я вам ужо! ; 357 
 971 ; Медаль Воссоединения Германии ; 1990 ;  ; Ж/м ; XF+ ; 7 ; Henneberg_A ; 57 
 972 ; Жетон Аляска ;  ;  ; Ж/м ; XF ; 11 ; тикси3 ; 170 
 973 ; Счетный жетон ; 16в ;  ; Cu ; F+ ; 25 ; igaist ; 918 
 974 ; Жетон ;  ;  ; Ж/м ; XF ; 5 ; Olimpia ; 90 
 975 ; Жетон. Футбол ;  ;  ; Cu-Ni ; XF+ ; 25 ; Potap ; 50 
 976 ; Медаль. Германия.  Футбол. Сборная Германии. D - 40mm ;  ;  ; ж/м ; AU ; 7 ; seva777 ; 567 
 977 ; Медаль. ЧМ Европы по футболу в Автсрии и Швейцарии. D - 40mm ;  ;  ; триметалл ; AU ; 14 ; vovaT25 ; 306 
 978 ; Медаль ЭКСПО 70. . Павильон Тошиба. Япония ;  ;  ; Ж/м ; XF ; 10 ; DATR ; 104 
 979 ; Жетон. Густав V. Швеция. D-31мм ;  ;  ; Ж/м ; XF ; 34 ; Звездолёты ; 128 
 980 ; Жетон. Эльбтуннель. Гамбург. D-34мм ;  ;  ; Ж/м ; XF ; 14 ; vovaT25 ; 32 
 981 ; Медаль Урхо Кекконен. D-31мм ;  ;  ; Ж/м ; XF ; 13 ; divergent ; 77 
 982 ; Медаль Швеция. D-33мм ;  ;  ; Ж/м ; XF ; 17 ; von_Schwarz ; 306 
 983 ; Жетон спортивный. D-28мм ;  ;  ; Ж/м ; F+ ; 24 ; lizz ; 226 
 984 ; Медаль Таллин. D-37мм ;  ;  ; Б/м ; XF- ; 6 ; цеховик ; 104 
 985 ; Медаль. Канцлеры и президенты Германии. D-40мм ;  ;  ; Б/м ; Proof ; 31 ; vovaT25 ; 142 
 986 ; Медаль. Канцлеры и президенты Германии. D-40мм ;  ;  ; Б/м ; Proof ; 21 ; vovaT25 ; 146 
 987 ; Медаль. Канцлеры и президенты Германии. D-40мм ;  ;  ; Б/м ; Proof ; 27 ; vovaT25 ; 144 
 988 ; Медаль. Канцлеры и президенты Германии. D-40мм ;  ;  ; Б/м ; Proof ; 20 ; vovaT25 ; 146 
 989 ; Медаль. Канцлеры и президенты Германии. D-40мм ;  ;  ; Б/м ; Proof ; 20 ; vovaT25 ; 146 
 990 ; Медаль. Канцлеры и президенты Германии. D-40мм ;  ;  ; Б/м ; Proof ; 22 ; vovaT25 ; 146 
 991 ; Медаль. Канцлеры и президенты Германии. D-40мм ;  ;  ; Б/м ; Proof ; 37 ; vovaT25 ; 168 
 992 ; Медаль. Канцлеры и президенты Германии. D-40мм ;  ;  ; Б/м ; Proof ; 18 ; vovaT25 ; 143 
 993 ; Медаль. Германия. Европейская валюта. D-40мм ;  ;  ; Б/м ; Proof ; 19 ; aziya11 ; 126 
 994 ; Медаль Эстонское фермерское общество. Валга. D-45мм ;  ;  ; Ж/м, серебрение ; VF ; 48 ; arsenich-s ; 2950 
 995 ; Медаль Факел. Япония? D-35мм ;  ;  ; Б/м ; VF ; 5 ; цеховик ; 174 
 996 ; Медаль Дружба народов ГДР-СССР. Германия. D-30мм ;  ;  ; Ж/м ; VF ; 26 ; rem ; 178 
 997 ; Медаль Воин. Польша. Р-р 25х30 ;  ;  ; Б/м ; VF+ ; 5 ; lizz ; 116 
 998 ; Медаль Всемирная выставка в Париже. Франция. Медальер Barre. D-30мм ; 1878 ;  ; Ж/м ; XF ; 59 ; 16 ; 1806 
 999 ; Медаль иностранная? Прыжки в длину. D-34мм ;  ;  ; Б/м ; VF ; 13 ; цеховик ; 408 
 1000 ; Жетон Наполеон. Это медь. Франция. D-27мм ;  ;  ; Ж/м ; VF+ ; 13 ; Emv ; 144 
 1001 ; Жетон Святой Губерт. Франция? D-25мм ;  ;  ; Б/м ; VF- ; 7 ; Emv ; 116 
 1002 ; Жетон MINI.KAROLI.MONETA.DO. Чехия. D-27мм ;  ;  ; Ж/м ; VF+ ; 7 ; oprst ; 95 
 1003 ; Жетон Баскетбол. Канадская Олимпийская Ассоциация. Р-р 28х28 ;  ;  ; Ж/м ; VF ; 3 ; smapd ; 79 
 1004 ; Жетон Иоанн XXIII понтифик Мах 11.10.1962. Италия.  D-26мм ;  ;  ; Б/м ; XF ; 19 ; vovaT25 ; 212 
 1005 ; Жетон Иоанн XXIII понтифик Max 22.12.1944. Италия. D-26мм ;  ;  ; Б/м ; VF ; 16 ; Lena6975 ; 206 
 1006 ; Жетон Университет. Фрация. D-23мм ;  ;  ; Ж/м ; VF+ ; 18 ; Emv ; 59 
 1007 ; Жетон Лео XII. Чехия. D-23мм ; 1901 ;  ; Ж/м ; VF+ ; 23 ; lizz ; 239 
 1008 ; Жетон Святой Игнатий. Р-р 17х22 ;  ;  ; Ж/м ; VF+ ; 14 ; Emv ; 113 
 909 ; Стрелковый жетон. США ;  ;  ; Б/м ; XF ; 16 ; gola78 ; 114 
 910 ; Орден Священного сокровища VI степени. Япония. Коробка ;  ;  ; Ag,эмаль ; XF ; 64 ; Rosomaha ; 5667 
 911 ; Орден Восходящего Солнца VIII степени. Япония. Коробка + фрачник ;  ;  ; Ag ; XF ; 33 ; 61irek ; 1587 
 912 ; Орден Священного сокровища VIII степени. Япония. Коробка + фрачник ;  ;  ; Ag ; XF ; 28 ; Rosomaha ; 1587 
 913 ; Масонская медаль. Англия ;  ;  ; Ж/м,эмаль ; VF-XF ; 37 ; gola78 ; 373 
 914 ; Масонская медаль. Англия ;  ;  ; Ж/м,эмаль ; XF ; 45 ; Sky2 ; 476 
 915 ; Крест Финляндия ;  ;  ; Б/м,эмаль ; VF-XF ; 39 ; arsenich-s ; 1338 
 916 ; Орден 9-го сентября Болгария (с мечами) ;  ;  ; Ж/м,эмаль ; XF+ ; 24 ; 61irek ; 789 
 917 ; Медаль Румыния ;  ;  ; Б/м ; VF ; 34 ; landser77 ; 1398 
 918 ; Орден Почетного Легиона Франция ;  ;  ; Ag,эмаль ; VF- ; 17 ; vitapool ; 3526 
 919 ; Медаль 1914-1918гг. Франция ;  ;  ; Br ; VF- ; 42 ; Виктор Ф ; 765 
 920 ; Крест Комбатанта. Франция ;  ;  ; Br ; VF ; 23 ; palermo ; 510 
 921 ; Медаль 1929г. Франция ;  ;  ; Br ; VF+ ; 15 ; lizz ; 1010 
 922 ; Медаль за храбрость Австро-Венгрия. ;  ;  ; Б/м ; F+ ; 19 ; melkore ; 1071 
 923 ; Медаль за верную службу 1ст. Венгрия ;  ;  ; Ж/м ; VF ; 27 ; veektor ; 261 
 924 ; Медаль 1916г. Сербия ;  ;  ; Б/м ; VF ; 25 ; mkm1968 ; 771 
 925 ; Медаль за заслуги военного транспорта. Италия ;  ;  ; Б/м ; VF-XF ; 25 ; veektor ; 579 
 926 ; Медаль за верную службу 2ст. Венгрия ;  ;  ; Б/м ; VF ; 29 ; veektor ; 400 
 927 ; Медаль Индо-Пакистанской войны (подписная). Индия ;  ;  ; Б/м ; VF ; 15 ; Папа с рацией ; 703 
 928 ; Медаль 1947-1997гг. Индия ;  ;  ; Б/м ; VF ; 10 ; maymuse ; 500 
 929 ; Медаль 1939-1945гг. Англия ;  ;  ; Б/м ; VF-XF ; 12 ; Папа с рацией ; 716 
 930 ; Медаль за воинские заслуги. Румыния ;  ;  ; Б/м ; VF+ ; 30 ; mkm1968 ; 450 
 931 ; Медаль мин труда. Франция ;  ;  ; Б/м ; VF- ; 25 ; gola78 ; 250 
 932 ; Крест Заслуг 1ст. Польша ;  ;  ; Ж/м,эмаль ; VF-XF ; 40 ; arsenich-s ; 421 
 933 ; Медаль "30 лет победы над фашизмом". Болгария ;  ;  ; Ж/м ; VF+ ; 12 ; S-har ; 153 
 934 ; Медаль "За Варшаву". Болгария ;  ;  ; Ж/м ; VF+ ; 17 ; palermo ; 206 
 935 ; Крест Заслуг 2ст. Польша ;  ;  ; Б/м,эмаль ; VF+ ; 37 ; Виктор Ф ; 567 
 936 ; Крест Заслуг 3ст. Польша ;  ;  ; Ж/м ; VF+ ; 37 ; lavist ; 300 
 937 ; Памятная медаль Германия ;  ;  ; Б/м ; XF- ; 43 ; murman ; 304 
 938 ; Памятная медаль Швейцария ;  ;  ; Б/м ; XF ; 42 ; murman ; 295 
 939 ; Памятная медаль Швейцария ;  ;  ; Б/м ; XF ; 35 ; bob375 ; 272 
 940 ; Медал  за выслугу 20 лет. Польша ;  ;  ; Ж/м,эмаль ; XF- ; 30 ; архыз ; 567 
 941 ; Медал  за выслугу 5 лет. Польша ;  ;  ; Ж/м,эмаль ; VF-XF ; 35 ; arsenich-s ; 509 
 942 ; Медал  за выслугу 10 лет. Польша ;  ;  ; Б/м,эмаль ; VF-XF ; 24 ; S-har ; 332 
 943 ; Медаль Швеция ;  ;  ; Ag ; XF ; 25 ; lizz ; 791 
 944 ; Стрелковый жетон. Германия ;  ;  ; Б/м ; XF- ; 57 ; murman ; 218 
 945 ; Медаль Министерства Труда. Франция ;  ;  ; Б/м, позолота ; XF- ; 17 ; vitapool ; 261 
 946 ; Знак ЦК ВЛКСМ Болгария ;  ;  ; Б/м ; VF- ; 16 ; Emv ; 90 
 947 ; Орден за соц Заслуги. Франция ;  ;  ; Б/м,эмаль ; VF ; 9 ; ai ; 750 
 948 ; Медаль гражданского образования. Франция ;  ;  ; Б/м,эмаль ; VF-XF ; 13 ; von_Schwarz ; 910 
 949 ; Военная медаль Франция ;  ;  ; Б/м,эмаль ; XF- ; 26 ; gfvb ; 1112 
 950 ; Почетная медаль ж/д транспорта Франция ;  ;  ; Br ; VF+ ; 25 ; lizz ; 408 
 951 ; Медаль за выслугу в ж/д приютах Франция ;  ;  ; Br ; XF ; 12 ; ai ; 357 
 952 ; Почетная медаль ж/д транспорта 1942 Франция ;  ;  ; Б/м ; XF- ; 24 ; vitapool ; 217 
 953 ; Медаль матери Франция ;  ;  ; Б/м ; VF+ ; 29 ; lestes ; 374 
 954 ; Медаль матери Франция ;  ;  ; Br ; XF- ; 26 ; lestes ; 382 
 955 ; Памяниеая медаль 1939-1945гг. Франция ;  ;  ; Br ; XF- ; 25 ; gfvb ; 367 
 956 ; Памяниеая медаль 1939-1945гг. Франция ;  ;  ; Br ; XF- ; 21 ; palermo ; 510 
 957 ; Крест Комбатанта Франция ;  ;  ; Br ; VF+ ; 35 ; palermo ; 596 
 958 ; Медаль ассоциации заслуг перед Францией. Франция ;  ;  ; Б/м ; XF ; 29 ; ai ; 624 
